SA2_NAME16	FamilyHousehold	IncomeHousehold.max	households
Coogee - Clovelly	0	21000	248
Coogee - Clovelly	0	26250	302
Coogee - Clovelly	0	34125	198
Coogee - Clovelly	0	42000	143
Coogee - Clovelly	0	52500	216
Coogee - Clovelly	0	65625	208
Coogee - Clovelly	0	78750	226
Coogee - Clovelly	0	91875	250
Coogee - Clovelly	0	105000	208
Coogee - Clovelly	0	131250	418
Coogee - Clovelly	0	157500	134
Coogee - Clovelly	0	183750	101
Coogee - Clovelly	0	210000	332
Coogee - Clovelly	0	Inf	155
Coogee - Clovelly	1		705
Coogee - Clovelly	1	0	54
Coogee - Clovelly	1	7875	21
Coogee - Clovelly	1	15750	31
Coogee - Clovelly	1	21000	28
Coogee - Clovelly	1	26250	68
Coogee - Clovelly	1	34125	83
Coogee - Clovelly	1	42000	151
Coogee - Clovelly	1	52500	122
Coogee - Clovelly	1	65625	200
Coogee - Clovelly	1	78750	232
Coogee - Clovelly	1	91875	201
Coogee - Clovelly	1	105000	236
Coogee - Clovelly	1	131250	597
Coogee - Clovelly	1	157500	535
Coogee - Clovelly	1	183750	446
Coogee - Clovelly	1	210000	527
Coogee - Clovelly	1	Inf	1827
Malabar - La Perouse - Chifley	0		176
Malabar - La Perouse - Chifley	0	0	79
Malabar - La Perouse - Chifley	0	7875	34
Malabar - La Perouse - Chifley	0	15750	188
Malabar - La Perouse - Chifley	0	21000	284
Malabar - La Perouse - Chifley	0	26250	361
Malabar - La Perouse - Chifley	0	34125	147
Malabar - La Perouse - Chifley	0	42000	102
Malabar - La Perouse - Chifley	0	52500	138
Malabar - La Perouse - Chifley	0	65625	130
Malabar - La Perouse - Chifley	0	78750	95
Malabar - La Perouse - Chifley	0	91875	65
Malabar - La Perouse - Chifley	0	105000	69
Malabar - La Perouse - Chifley	0	131250	117
Malabar - La Perouse - Chifley	0	157500	18
Malabar - La Perouse - Chifley	0	183750	14
Malabar - La Perouse - Chifley	0	210000	52
Malabar - La Perouse - Chifley	0	Inf	17
Malabar - La Perouse - Chifley	1		725
Malabar - La Perouse - Chifley	1	0	45
Malabar - La Perouse - Chifley	1	7875	27
Malabar - La Perouse - Chifley	1	15750	37
Malabar - La Perouse - Chifley	1	21000	23
Malabar - La Perouse - Chifley	1	26250	125
Malabar - La Perouse - Chifley	1	34125	99
Malabar - La Perouse - Chifley	1	42000	256
Malabar - La Perouse - Chifley	1	52500	248
Malabar - La Perouse - Chifley	1	65625	280
Malabar - La Perouse - Chifley	1	78750	269
Malabar - La Perouse - Chifley	1	91875	288
Malabar - La Perouse - Chifley	1	105000	252
Malabar - La Perouse - Chifley	1	131250	644
Malabar - La Perouse - Chifley	1	157500	478
Malabar - La Perouse - Chifley	1	183750	430
Malabar - La Perouse - Chifley	1	210000	356
Malabar - La Perouse - Chifley	1	Inf	943
Kensington (NSW)	0		139
Kensington (NSW)	0	0	325
Kensington (NSW)	0	7875	50
Kensington (NSW)	0	15750	87
Kensington (NSW)	0	21000	72
Kensington (NSW)	0	26250	109
Kensington (NSW)	0	34125	104
Kensington (NSW)	0	42000	90
Kensington (NSW)	0	52500	118
Kensington (NSW)	0	65625	171
Kensington (NSW)	0	78750	135
Kensington (NSW)	0	91875	142
Kensington (NSW)	0	105000	108
Kensington (NSW)	0	131250	215
Kensington (NSW)	0	157500	43
Kensington (NSW)	0	183750	31
Kensington (NSW)	0	210000	72
Kensington (NSW)	0	Inf	44
Kensington (NSW)	1		240
Kensington (NSW)	1	0	74
Kensington (NSW)	1	7875	14
Kensington (NSW)	1	15750	21
Kensington (NSW)	1	21000	16
Kensington (NSW)	1	26250	48
Kensington (NSW)	1	34125	50
Kensington (NSW)	1	42000	71
Kensington (NSW)	1	52500	86
Kensington (NSW)	1	65625	137
Kensington (NSW)	1	78750	162
Kensington (NSW)	1	91875	132
Kensington (NSW)	1	105000	147
Kensington (NSW)	1	131250	290
Kensington (NSW)	1	157500	233
Kensington (NSW)	1	183750	183
Kensington (NSW)	1	210000	141
Kensington (NSW)	1	Inf	485
Kingsford	0		177
Kingsford	0	0	441
Kingsford	0	7875	67
Kingsford	0	15750	114
Kingsford	0	21000	122
Kingsford	0	26250	179
Kingsford	0	34125	144
Kingsford	0	42000	114
Kingsford	0	52500	155
Kingsford	0	65625	178
Kingsford	0	78750	150
Kingsford	0	91875	127
Kingsford	0	105000	100
Kingsford	0	131250	153
Kingsford	0	157500	52
Kingsford	0	183750	29
Kingsford	0	210000	49
Kingsford	0	Inf	42
Kingsford	1		312
Kingsford	1	0	118
Kingsford	1	7875	25
Kingsford	1	15750	37
Kingsford	1	21000	21
Kingsford	1	26250	76
Kingsford	1	34125	75
Kingsford	1	42000	141
Kingsford	1	52500	135
Kingsford	1	65625	160
Kingsford	1	78750	192
Kingsford	1	91875	150
Kingsford	1	105000	161
Kingsford	1	131250	338
Kingsford	1	157500	295
Kingsford	1	183750	182
Kingsford	1	210000	139
Kingsford	1	Inf	505
Maroubra - North	0		85
Maroubra - North	0	0	52
Maroubra - North	0	7875	23
Maroubra - North	0	15750	50
Maroubra - North	0	21000	56
Maroubra - North	0	26250	122
Maroubra - North	0	34125	69
Maroubra - North	0	42000	65
Maroubra - North	0	52500	67
Maroubra - North	0	65625	85
Maroubra - North	0	78750	72
Maroubra - North	0	91875	52
Maroubra - North	0	105000	41
Maroubra - North	0	131250	82
Maroubra - North	0	157500	19
Maroubra - North	0	183750	8
Maroubra - North	0	210000	60
Maroubra - North	0	Inf	25
Maroubra - North	1		287
Maroubra - North	1	0	26
Maroubra - North	1	7875	8
Maroubra - North	1	15750	13
Maroubra - North	1	21000	8
Maroubra - North	1	26250	35
Maroubra - North	1	34125	39
Maroubra - North	1	42000	96
Maroubra - North	1	52500	72
Maroubra - North	1	65625	119
Maroubra - North	1	78750	116
Maroubra - North	1	91875	99
Maroubra - North	1	105000	95
Maroubra - North	1	131250	284
Maroubra - North	1	157500	207
Maroubra - North	1	183750	174
Maroubra - North	1	210000	157
Maroubra - North	1	Inf	586
Maroubra - South	0		159
Maroubra - South	0	0	55
Maroubra - South	0	7875	27
Maroubra - South	0	15750	113
Maroubra - South	0	21000	213
Maroubra - South	0	26250	212
Maroubra - South	0	34125	102
Maroubra - South	0	42000	101
Maroubra - South	0	52500	92
Maroubra - South	0	65625	101
Maroubra - South	0	78750	76
Maroubra - South	0	91875	61
Maroubra - South	0	105000	66
Maroubra - South	0	131250	105
Maroubra - South	0	157500	14
Maroubra - South	0	183750	9
Maroubra - South	0	210000	56
Maroubra - South	0	Inf	24
Maroubra - South	1		333
Maroubra - South	1	0	28
Maroubra - South	1	7875	13
Maroubra - South	1	15750	30
Maroubra - South	1	21000	19
Maroubra - South	1	26250	82
Maroubra - South	1	34125	69
Maroubra - South	1	42000	127
Maroubra - South	1	52500	115
Maroubra - South	1	65625	135
Maroubra - South	1	78750	142
Maroubra - South	1	91875	138
Maroubra - South	1	105000	125
Maroubra - South	1	131250	307
Maroubra - South	1	157500	238
Maroubra - South	1	183750	167
Maroubra - South	1	210000	164
Maroubra - South	1	Inf	429
Maroubra - West	0		89
Maroubra - West	0	0	105
Maroubra - West	0	7875	31
Maroubra - West	0	15750	48
Maroubra - West	0	21000	71
Maroubra - West	0	26250	110
Maroubra - West	0	34125	73
Maroubra - West	0	42000	66
Maroubra - West	0	52500	95
Maroubra - West	0	65625	97
Maroubra - West	0	78750	69
Maroubra - West	0	91875	73
Maroubra - West	0	105000	52
Maroubra - West	0	131250	113
Maroubra - West	0	157500	17
Maroubra - West	0	183750	14
Maroubra - West	0	210000	31
Maroubra - West	0	Inf	18
Maroubra - West	1		280
Maroubra - West	1	0	56
Maroubra - West	1	7875	14
Maroubra - West	1	15750	16
Maroubra - West	1	21000	8
Maroubra - West	1	26250	43
Maroubra - West	1	34125	43
Maroubra - West	1	42000	121
Maroubra - West	1	52500	120
Maroubra - West	1	65625	173
Maroubra - West	1	78750	151
Maroubra - West	1	91875	119
Maroubra - West	1	105000	129
Maroubra - West	1	131250	278
Maroubra - West	1	157500	223
Maroubra - West	1	183750	152
Maroubra - West	1	210000	139
Maroubra - West	1	Inf	394
Randwick - North	0		180
Randwick - North	0	0	61
Randwick - North	0	7875	28
Randwick - North	0	15750	55
Randwick - North	0	21000	93
Randwick - North	0	26250	168
Randwick - North	0	34125	150
Randwick - North	0	42000	127
Randwick - North	0	52500	156
Randwick - North	0	65625	220
Randwick - North	0	78750	198
Randwick - North	0	91875	191
Randwick - North	0	105000	192
Randwick - North	0	131250	339
Randwick - North	0	157500	90
Randwick - North	0	183750	54
Randwick - North	0	210000	191
Randwick - North	0	Inf	82
Randwick - North	1		406
Randwick - North	1	0	30
Randwick - North	1	7875	6
Randwick - North	1	15750	11
Randwick - North	1	21000	16
Randwick - North	1	26250	38
Randwick - North	1	34125	60
Randwick - North	1	42000	105
Randwick - North	1	52500	115
Randwick - North	1	65625	175
Randwick - North	1	78750	191
Randwick - North	1	91875	192
Randwick - North	1	105000	187
Randwick - North	1	131250	462
Randwick - North	1	157500	438
Randwick - North	1	183750	354
Randwick - North	1	210000	354
Randwick - North	1	Inf	1001
Randwick - South	0		178
Randwick - South	0	0	90
Randwick - South	0	7875	22
Randwick - South	0	15750	71
Randwick - South	0	21000	66
Randwick - South	0	26250	124
Randwick - South	0	34125	98
Randwick - South	0	42000	97
Randwick - South	0	52500	102
Randwick - South	0	65625	118
Randwick - South	0	78750	141
Randwick - South	0	91875	131
Randwick - South	0	105000	109
Randwick - South	0	131250	205
Randwick - South	0	157500	65
Randwick - South	0	183750	53
Randwick - South	0	210000	130
Randwick - South	0	Inf	66
Randwick - South	1		329
Randwick - South	1	0	37
Randwick - South	1	7875	5
Randwick - South	1	15750	19
Randwick - South	1	21000	7
Randwick - South	1	26250	30
Randwick - South	1	34125	31
Randwick - South	1	42000	67
Randwick - South	1	52500	85
Randwick - South	1	65625	131
Randwick - South	1	78750	124
Randwick - South	1	91875	134
Randwick - South	1	105000	128
Randwick - South	1	131250	308
Randwick - South	1	157500	297
Randwick - South	1	183750	234
Randwick - South	1	210000	230
Randwick - South	1	Inf	683
Bass Hill - Georges Hall	0		133
Bass Hill - Georges Hall	0	0	50
Bass Hill - Georges Hall	0	7875	29
Bass Hill - Georges Hall	0	15750	145
Bass Hill - Georges Hall	0	21000	212
Bass Hill - Georges Hall	0	26250	293
Bass Hill - Georges Hall	0	34125	102
Bass Hill - Georges Hall	0	42000	122
Bass Hill - Georges Hall	0	52500	93
Bass Hill - Georges Hall	0	65625	95
Bass Hill - Georges Hall	0	78750	44
Bass Hill - Georges Hall	0	91875	29
Bass Hill - Georges Hall	0	105000	28
Bass Hill - Georges Hall	0	131250	33
Bass Hill - Georges Hall	0	157500	11
Bass Hill - Georges Hall	0	183750	3
Bass Hill - Georges Hall	0	210000	7
Bass Hill - Georges Hall	0	Inf	3
Bass Hill - Georges Hall	1		623
Bass Hill - Georges Hall	1	0	90
Bass Hill - Georges Hall	1	7875	22
Bass Hill - Georges Hall	1	15750	78
Bass Hill - Georges Hall	1	21000	50
Bass Hill - Georges Hall	1	26250	200
Bass Hill - Georges Hall	1	34125	194
Bass Hill - Georges Hall	1	42000	401
Bass Hill - Georges Hall	1	52500	364
Bass Hill - Georges Hall	1	65625	446
Bass Hill - Georges Hall	1	78750	384
Bass Hill - Georges Hall	1	91875	287
Bass Hill - Georges Hall	1	105000	292
Bass Hill - Georges Hall	1	131250	552
Bass Hill - Georges Hall	1	157500	370
Bass Hill - Georges Hall	1	183750	232
Bass Hill - Georges Hall	1	210000	168
Bass Hill - Georges Hall	1	Inf	327
Chullora	0		6
Chullora	0	7875	3
Chullora	0	42000	3
Chullora	0	65625	3
Chullora	0	78750	8
Chullora	0	91875	5
Chullora	0	131250	3
Chullora	1		16
Chullora	1	15750	3
Chullora	1	26250	3
Chullora	1	34125	3
Chullora	1	42000	6
Chullora	1	52500	14
Chullora	1	65625	14
Chullora	1	78750	12
Chullora	1	91875	13
Chullora	1	105000	19
Chullora	1	131250	18
Chullora	1	157500	23
Chullora	1	183750	17
Chullora	1	210000	13
Chullora	1	Inf	25
Condell Park	0		43
Condell Park	0	0	19
Condell Park	0	7875	9
Condell Park	0	15750	36
Condell Park	0	21000	59
Condell Park	0	26250	101
Condell Park	0	34125	53
Condell Park	0	42000	38
Condell Park	0	52500	44
Condell Park	0	65625	34
Condell Park	0	78750	28
Condell Park	0	91875	19
Condell Park	0	105000	12
Condell Park	0	131250	16
Condell Park	0	157500	3
Condell Park	0	183750	4
Condell Park	0	210000	8
Condell Park	1		298
Condell Park	1	0	39
Condell Park	1	7875	20
Condell Park	1	15750	31
Condell Park	1	21000	25
Condell Park	1	26250	86
Condell Park	1	34125	101
Condell Park	1	42000	199
Condell Park	1	52500	155
Condell Park	1	65625	230
Condell Park	1	78750	197
Condell Park	1	91875	191
Condell Park	1	105000	169
Condell Park	1	131250	279
Condell Park	1	157500	207
Condell Park	1	183750	141
Condell Park	1	210000	97
Condell Park	1	Inf	165
Greenacre - Mount Lewis	0		119
Greenacre - Mount Lewis	0	0	63
Greenacre - Mount Lewis	0	7875	43
Greenacre - Mount Lewis	0	15750	166
Greenacre - Mount Lewis	0	21000	234
Greenacre - Mount Lewis	0	26250	283
Greenacre - Mount Lewis	0	34125	115
Greenacre - Mount Lewis	0	42000	108
Greenacre - Mount Lewis	0	52500	87
Greenacre - Mount Lewis	0	65625	80
Greenacre - Mount Lewis	0	78750	45
Greenacre - Mount Lewis	0	91875	37
Greenacre - Mount Lewis	0	105000	28
Greenacre - Mount Lewis	0	131250	25
Greenacre - Mount Lewis	0	157500	5
Greenacre - Mount Lewis	0	210000	12
Greenacre - Mount Lewis	1		744
Greenacre - Mount Lewis	1	0	91
Greenacre - Mount Lewis	1	7875	38
Greenacre - Mount Lewis	1	15750	79
Greenacre - Mount Lewis	1	21000	63
Greenacre - Mount Lewis	1	26250	228
Greenacre - Mount Lewis	1	34125	229
Greenacre - Mount Lewis	1	42000	508
Greenacre - Mount Lewis	1	52500	407
Greenacre - Mount Lewis	1	65625	519
Greenacre - Mount Lewis	1	78750	502
Greenacre - Mount Lewis	1	91875	363
Greenacre - Mount Lewis	1	105000	326
Greenacre - Mount Lewis	1	131250	545
Greenacre - Mount Lewis	1	157500	331
Greenacre - Mount Lewis	1	183750	270
Greenacre - Mount Lewis	1	210000	172
Greenacre - Mount Lewis	1	Inf	342
Padstow	0		91
Padstow	0	0	33
Padstow	0	7875	24
Padstow	0	15750	89
Padstow	0	21000	155
Padstow	0	26250	261
Padstow	0	34125	132
Padstow	0	42000	100
Padstow	0	52500	100
Padstow	0	65625	104
Padstow	0	78750	68
Padstow	0	91875	51
Padstow	0	105000	33
Padstow	0	131250	64
Padstow	0	157500	15
Padstow	0	183750	7
Padstow	0	210000	7
Padstow	0	Inf	4
Padstow	1		439
Padstow	1	0	38
Padstow	1	7875	18
Padstow	1	15750	32
Padstow	1	21000	25
Padstow	1	26250	116
Padstow	1	34125	102
Padstow	1	42000	292
Padstow	1	52500	201
Padstow	1	65625	300
Padstow	1	78750	292
Padstow	1	91875	264
Padstow	1	105000	266
Padstow	1	131250	602
Padstow	1	157500	381
Padstow	1	183750	283
Padstow	1	210000	191
Padstow	1	Inf	403
Panania - Milperra - Picnic Point	0		121
Panania - Milperra - Picnic Point	0	0	73
Panania - Milperra - Picnic Point	0	7875	21
Panania - Milperra - Picnic Point	0	15750	98
Panania - Milperra - Picnic Point	0	21000	208
Panania - Milperra - Picnic Point	0	26250	348
Panania - Milperra - Picnic Point	0	34125	165
Panania - Milperra - Picnic Point	0	42000	128
Panania - Milperra - Picnic Point	0	52500	109
Panania - Milperra - Picnic Point	0	65625	135
Panania - Milperra - Picnic Point	0	78750	72
Panania - Milperra - Picnic Point	0	91875	83
Panania - Milperra - Picnic Point	0	105000	70
Panania - Milperra - Picnic Point	0	131250	68
Panania - Milperra - Picnic Point	0	157500	10
Panania - Milperra - Picnic Point	0	183750	3
Panania - Milperra - Picnic Point	0	210000	30
Panania - Milperra - Picnic Point	0	Inf	11
Panania - Milperra - Picnic Point	1		664
Panania - Milperra - Picnic Point	1	0	53
Panania - Milperra - Picnic Point	1	7875	30
Panania - Milperra - Picnic Point	1	15750	55
Panania - Milperra - Picnic Point	1	21000	40
Panania - Milperra - Picnic Point	1	26250	143
Panania - Milperra - Picnic Point	1	34125	127
Panania - Milperra - Picnic Point	1	42000	402
Panania - Milperra - Picnic Point	1	52500	330
Panania - Milperra - Picnic Point	1	65625	426
Panania - Milperra - Picnic Point	1	78750	452
Panania - Milperra - Picnic Point	1	91875	357
Panania - Milperra - Picnic Point	1	105000	412
Panania - Milperra - Picnic Point	1	131250	934
Panania - Milperra - Picnic Point	1	157500	725
Panania - Milperra - Picnic Point	1	183750	531
Panania - Milperra - Picnic Point	1	210000	349
Panania - Milperra - Picnic Point	1	Inf	748
Revesby	0		85
Revesby	0	0	46
Revesby	0	7875	23
Revesby	0	15750	83
Revesby	0	21000	161
Revesby	0	26250	234
Revesby	0	34125	87
Revesby	0	42000	82
Revesby	0	52500	90
Revesby	0	65625	75
Revesby	0	78750	60
Revesby	0	91875	47
Revesby	0	105000	42
Revesby	0	131250	37
Revesby	0	157500	15
Revesby	0	183750	4
Revesby	0	210000	22
Revesby	0	Inf	4
Revesby	1		425
Revesby	1	0	36
Revesby	1	7875	13
Revesby	1	15750	34
Revesby	1	21000	31
Revesby	1	26250	86
Revesby	1	34125	127
Revesby	1	42000	280
Revesby	1	52500	209
Revesby	1	65625	260
Revesby	1	78750	279
Revesby	1	91875	244
Revesby	1	105000	265
Revesby	1	131250	566
Revesby	1	157500	391
Revesby	1	183750	259
Revesby	1	210000	201
Revesby	1	Inf	359
Yagoona - Birrong	0		109
Yagoona - Birrong	0	0	63
Yagoona - Birrong	0	7875	18
Yagoona - Birrong	0	15750	125
Yagoona - Birrong	0	21000	176
Yagoona - Birrong	0	26250	254
Yagoona - Birrong	0	34125	120
Yagoona - Birrong	0	42000	83
Yagoona - Birrong	0	52500	83
Yagoona - Birrong	0	65625	92
Yagoona - Birrong	0	78750	61
Yagoona - Birrong	0	91875	37
Yagoona - Birrong	0	105000	24
Yagoona - Birrong	0	131250	37
Yagoona - Birrong	0	157500	8
Yagoona - Birrong	0	210000	5
Yagoona - Birrong	0	Inf	5
Yagoona - Birrong	1		544
Yagoona - Birrong	1	0	53
Yagoona - Birrong	1	7875	20
Yagoona - Birrong	1	15750	61
Yagoona - Birrong	1	21000	50
Yagoona - Birrong	1	26250	174
Yagoona - Birrong	1	34125	218
Yagoona - Birrong	1	42000	381
Yagoona - Birrong	1	52500	357
Yagoona - Birrong	1	65625	396
Yagoona - Birrong	1	78750	395
Yagoona - Birrong	1	91875	329
Yagoona - Birrong	1	105000	322
Yagoona - Birrong	1	131250	520
Yagoona - Birrong	1	157500	323
Yagoona - Birrong	1	183750	197
Yagoona - Birrong	1	210000	136
Yagoona - Birrong	1	Inf	242
Bankstown - North	0		79
Bankstown - North	0	0	55
Bankstown - North	0	7875	15
Bankstown - North	0	15750	113
Bankstown - North	0	21000	147
Bankstown - North	0	26250	200
Bankstown - North	0	34125	86
Bankstown - North	0	42000	82
Bankstown - North	0	52500	102
Bankstown - North	0	65625	113
Bankstown - North	0	78750	101
Bankstown - North	0	91875	56
Bankstown - North	0	105000	40
Bankstown - North	0	131250	42
Bankstown - North	0	157500	12
Bankstown - North	0	183750	14
Bankstown - North	0	210000	24
Bankstown - North	1		403
Bankstown - North	1	0	90
Bankstown - North	1	7875	29
Bankstown - North	1	15750	56
Bankstown - North	1	21000	61
Bankstown - North	1	26250	169
Bankstown - North	1	34125	212
Bankstown - North	1	42000	347
Bankstown - North	1	52500	315
Bankstown - North	1	65625	384
Bankstown - North	1	78750	357
Bankstown - North	1	91875	280
Bankstown - North	1	105000	227
Bankstown - North	1	131250	366
Bankstown - North	1	157500	212
Bankstown - North	1	183750	114
Bankstown - North	1	210000	79
Bankstown - North	1	Inf	126
Bankstown - South	0		77
Bankstown - South	0	0	44
Bankstown - South	0	7875	22
Bankstown - South	0	15750	77
Bankstown - South	0	21000	136
Bankstown - South	0	26250	171
Bankstown - South	0	34125	73
Bankstown - South	0	42000	88
Bankstown - South	0	52500	79
Bankstown - South	0	65625	82
Bankstown - South	0	78750	51
Bankstown - South	0	91875	32
Bankstown - South	0	105000	29
Bankstown - South	0	131250	27
Bankstown - South	0	157500	14
Bankstown - South	0	183750	4
Bankstown - South	0	210000	11
Bankstown - South	1		366
Bankstown - South	1	0	64
Bankstown - South	1	7875	16
Bankstown - South	1	15750	68
Bankstown - South	1	21000	52
Bankstown - South	1	26250	167
Bankstown - South	1	34125	148
Bankstown - South	1	42000	312
Bankstown - South	1	52500	322
Bankstown - South	1	65625	311
Bankstown - South	1	78750	304
Bankstown - South	1	91875	252
Bankstown - South	1	105000	212
Bankstown - South	1	131250	348
Bankstown - South	1	157500	224
Bankstown - South	1	183750	128
Bankstown - South	1	210000	77
Bankstown - South	1	Inf	134
Belmore - Belfield	0		114
Belmore - Belfield	0	0	59
Belmore - Belfield	0	7875	28
Belmore - Belfield	0	15750	102
Belmore - Belfield	0	21000	185
Belmore - Belfield	0	26250	285
Belmore - Belfield	0	34125	103
Belmore - Belfield	0	42000	121
Belmore - Belfield	0	52500	135
Belmore - Belfield	0	65625	139
Belmore - Belfield	0	78750	95
Belmore - Belfield	0	91875	70
Belmore - Belfield	0	105000	42
Belmore - Belfield	0	131250	61
Belmore - Belfield	0	157500	15
Belmore - Belfield	0	183750	7
Belmore - Belfield	0	210000	22
Belmore - Belfield	0	Inf	4
Belmore - Belfield	1		562
Belmore - Belfield	1	0	92
Belmore - Belfield	1	7875	23
Belmore - Belfield	1	15750	50
Belmore - Belfield	1	21000	42
Belmore - Belfield	1	26250	163
Belmore - Belfield	1	34125	154
Belmore - Belfield	1	42000	377
Belmore - Belfield	1	52500	330
Belmore - Belfield	1	65625	413
Belmore - Belfield	1	78750	370
Belmore - Belfield	1	91875	333
Belmore - Belfield	1	105000	281
Belmore - Belfield	1	131250	555
Belmore - Belfield	1	157500	374
Belmore - Belfield	1	183750	204
Belmore - Belfield	1	210000	125
Belmore - Belfield	1	Inf	294
Canterbury (South) - Campsie	0		194
Canterbury (South) - Campsie	0	0	155
Canterbury (South) - Campsie	0	7875	37
Canterbury (South) - Campsie	0	15750	152
Canterbury (South) - Campsie	0	21000	179
Canterbury (South) - Campsie	0	26250	307
Canterbury (South) - Campsie	0	34125	182
Canterbury (South) - Campsie	0	42000	186
Canterbury (South) - Campsie	0	52500	182
Canterbury (South) - Campsie	0	65625	222
Canterbury (South) - Campsie	0	78750	153
Canterbury (South) - Campsie	0	91875	109
Canterbury (South) - Campsie	0	105000	101
Canterbury (South) - Campsie	0	131250	114
Canterbury (South) - Campsie	0	157500	49
Canterbury (South) - Campsie	0	183750	21
Canterbury (South) - Campsie	0	210000	28
Canterbury (South) - Campsie	0	Inf	15
Canterbury (South) - Campsie	1		756
Canterbury (South) - Campsie	1	0	149
Canterbury (South) - Campsie	1	7875	45
Canterbury (South) - Campsie	1	15750	117
Canterbury (South) - Campsie	1	21000	73
Canterbury (South) - Campsie	1	26250	262
Canterbury (South) - Campsie	1	34125	286
Canterbury (South) - Campsie	1	42000	597
Canterbury (South) - Campsie	1	52500	568
Canterbury (South) - Campsie	1	65625	707
Canterbury (South) - Campsie	1	78750	696
Canterbury (South) - Campsie	1	91875	520
Canterbury (South) - Campsie	1	105000	501
Canterbury (South) - Campsie	1	131250	927
Canterbury (South) - Campsie	1	157500	555
Canterbury (South) - Campsie	1	183750	347
Canterbury (South) - Campsie	1	210000	185
Canterbury (South) - Campsie	1	Inf	318
Kingsgrove (North) - Earlwood	0		116
Kingsgrove (North) - Earlwood	0	0	58
Kingsgrove (North) - Earlwood	0	7875	19
Kingsgrove (North) - Earlwood	0	15750	102
Kingsgrove (North) - Earlwood	0	21000	139
Kingsgrove (North) - Earlwood	0	26250	283
Kingsgrove (North) - Earlwood	0	34125	98
Kingsgrove (North) - Earlwood	0	42000	88
Kingsgrove (North) - Earlwood	0	52500	131
Kingsgrove (North) - Earlwood	0	65625	125
Kingsgrove (North) - Earlwood	0	78750	78
Kingsgrove (North) - Earlwood	0	91875	65
Kingsgrove (North) - Earlwood	0	105000	67
Kingsgrove (North) - Earlwood	0	131250	101
Kingsgrove (North) - Earlwood	0	157500	18
Kingsgrove (North) - Earlwood	0	183750	10
Kingsgrove (North) - Earlwood	0	210000	32
Kingsgrove (North) - Earlwood	0	Inf	15
Kingsgrove (North) - Earlwood	1		662
Kingsgrove (North) - Earlwood	1	0	90
Kingsgrove (North) - Earlwood	1	7875	49
Kingsgrove (North) - Earlwood	1	15750	29
Kingsgrove (North) - Earlwood	1	21000	28
Kingsgrove (North) - Earlwood	1	26250	163
Kingsgrove (North) - Earlwood	1	34125	102
Kingsgrove (North) - Earlwood	1	42000	406
Kingsgrove (North) - Earlwood	1	52500	288
Kingsgrove (North) - Earlwood	1	65625	389
Kingsgrove (North) - Earlwood	1	78750	406
Kingsgrove (North) - Earlwood	1	91875	322
Kingsgrove (North) - Earlwood	1	105000	326
Kingsgrove (North) - Earlwood	1	131250	744
Kingsgrove (North) - Earlwood	1	157500	579
Kingsgrove (North) - Earlwood	1	183750	449
Kingsgrove (North) - Earlwood	1	210000	351
Kingsgrove (North) - Earlwood	1	Inf	783
Punchbowl	0		108
Punchbowl	0	0	63
Punchbowl	0	7875	31
Punchbowl	0	15750	125
Punchbowl	0	21000	146
Punchbowl	0	26250	220
Punchbowl	0	34125	94
Punchbowl	0	42000	71
Punchbowl	0	52500	90
Punchbowl	0	65625	89
Punchbowl	0	78750	57
Punchbowl	0	91875	40
Punchbowl	0	105000	31
Punchbowl	0	131250	36
Punchbowl	0	157500	8
Punchbowl	0	183750	5
Punchbowl	0	210000	11
Punchbowl	0	Inf	12
Punchbowl	1		548
Punchbowl	1	0	99
Punchbowl	1	7875	32
Punchbowl	1	15750	70
Punchbowl	1	21000	50
Punchbowl	1	26250	193
Punchbowl	1	34125	233
Punchbowl	1	42000	406
Punchbowl	1	52500	354
Punchbowl	1	65625	455
Punchbowl	1	78750	395
Punchbowl	1	91875	317
Punchbowl	1	105000	288
Punchbowl	1	131250	464
Punchbowl	1	157500	280
Punchbowl	1	183750	162
Punchbowl	1	210000	125
Punchbowl	1	Inf	184
Roselands	0		72
Roselands	0	0	41
Roselands	0	7875	9
Roselands	0	15750	62
Roselands	0	21000	93
Roselands	0	26250	190
Roselands	0	34125	72
Roselands	0	42000	59
Roselands	0	52500	79
Roselands	0	65625	77
Roselands	0	78750	56
Roselands	0	91875	26
Roselands	0	105000	28
Roselands	0	131250	22
Roselands	0	157500	7
Roselands	0	210000	17
Roselands	0	Inf	3
Roselands	1		382
Roselands	1	0	60
Roselands	1	7875	27
Roselands	1	15750	36
Roselands	1	21000	18
Roselands	1	26250	118
Roselands	1	34125	90
Roselands	1	42000	221
Roselands	1	52500	237
Roselands	1	65625	254
Roselands	1	78750	285
Roselands	1	91875	207
Roselands	1	105000	215
Roselands	1	131250	408
Roselands	1	157500	293
Roselands	1	183750	175
Roselands	1	210000	135
Roselands	1	Inf	233
Lakemba	0		124
Lakemba	0	0	52
Lakemba	0	7875	16
Lakemba	0	15750	85
Lakemba	0	21000	99
Lakemba	0	26250	188
Lakemba	0	34125	103
Lakemba	0	42000	80
Lakemba	0	52500	110
Lakemba	0	65625	96
Lakemba	0	78750	56
Lakemba	0	91875	49
Lakemba	0	105000	31
Lakemba	0	131250	51
Lakemba	0	157500	20
Lakemba	0	183750	11
Lakemba	0	210000	8
Lakemba	0	Inf	8
Lakemba	1		374
Lakemba	1	0	79
Lakemba	1	7875	34
Lakemba	1	15750	45
