SA2_NAME16	Age	UsualResidence	persons
Wangi Wangi - Rathmines	65-74	Visitor same SA2	3
Wangi Wangi - Rathmines	75-84	Home	511
Wangi Wangi - Rathmines	75-84	Visitor from NSW	13
Wangi Wangi - Rathmines	85+	Home	151
Wangi Wangi - Rathmines	85+	Visitor from NSW	3
West Wallsend - Barnsley - Killingworth	0-14	Home	1291
West Wallsend - Barnsley - Killingworth	0-14	Visitor from NSW	34
West Wallsend - Barnsley - Killingworth	0-14	Visitor from WA	3
West Wallsend - Barnsley - Killingworth	15-24	Home	769
West Wallsend - Barnsley - Killingworth	15-24	Visitor from NSW	35
West Wallsend - Barnsley - Killingworth	15-24	Visitor same SA2	3
West Wallsend - Barnsley - Killingworth	25-34	Home	837
West Wallsend - Barnsley - Killingworth	25-34	Visitor from NSW	30
West Wallsend - Barnsley - Killingworth	35-44	Home	803
West Wallsend - Barnsley - Killingworth	35-44	Visitor from NSW	19
West Wallsend - Barnsley - Killingworth	35-44	Visitor from SA	3
West Wallsend - Barnsley - Killingworth	35-44	Visitor from WA	3
West Wallsend - Barnsley - Killingworth	45-54	Home	866
West Wallsend - Barnsley - Killingworth	45-54	Visitor from NSW	15
West Wallsend - Barnsley - Killingworth	55-64	Home	846
West Wallsend - Barnsley - Killingworth	55-64	Visitor from NSW	19
West Wallsend - Barnsley - Killingworth	65-74	Home	535
West Wallsend - Barnsley - Killingworth	65-74	Visitor from NSW	6
West Wallsend - Barnsley - Killingworth	75-84	Home	207
West Wallsend - Barnsley - Killingworth	85+	Home	49
West Wallsend - Barnsley - Killingworth	85+	Visitor same SA2	3
Adamstown - Kotara	0-14	Home	3047
Adamstown - Kotara	0-14	Visitor from NSW	34
Adamstown - Kotara	0-14	Visitor from SA	3
Adamstown - Kotara	0-14	Visitor same SA2	3
Adamstown - Kotara	15-24	Home	1789
Adamstown - Kotara	15-24	Visitor from NSW	75
Adamstown - Kotara	25-34	Home	1828
Adamstown - Kotara	25-34	Visitor from NSW	70
Adamstown - Kotara	25-34	Visitor from SA	5
Adamstown - Kotara	35-44	Home	2142
Adamstown - Kotara	35-44	Visitor from NSW	54
Adamstown - Kotara	45-54	Home	1991
Adamstown - Kotara	45-54	Visitor from NSW	63
Adamstown - Kotara	45-54	Visitor from QLD	4
Adamstown - Kotara	55-64	Home	1555
Adamstown - Kotara	55-64	Visitor from ACT	3
Adamstown - Kotara	55-64	Visitor from NSW	35
Adamstown - Kotara	55-64	Visitor from QLD	11
Adamstown - Kotara	55-64	Visitor from SA	3
Adamstown - Kotara	55-64	Visitor same SA2	3
Adamstown - Kotara	65-74	Home	1242
Adamstown - Kotara	65-74	Visitor from NSW	25
Adamstown - Kotara	65-74	Visitor from QLD	4
Adamstown - Kotara	65-74	Visitor from TAS	3
Adamstown - Kotara	75-84	Home	903
Adamstown - Kotara	75-84	Visitor from NSW	19
Adamstown - Kotara	85+	Home	368
Adamstown - Kotara	85+	Visitor from NSW	3
Beresfield - Hexham	0-14	Home	1493
Beresfield - Hexham	0-14	Visitor from NSW	31
Beresfield - Hexham	0-14	Visitor same SA2	4
Beresfield - Hexham	15-24	Home	956
Beresfield - Hexham	15-24	Visitor from NSW	57
Beresfield - Hexham	15-24	Visitor from QLD	3
Beresfield - Hexham	25-34	Home	1031
Beresfield - Hexham	25-34	Visitor from NSW	30
Beresfield - Hexham	25-34	Visitor from QLD	3
Beresfield - Hexham	25-34	Visitor same SA2	3
Beresfield - Hexham	35-44	Home	889
Beresfield - Hexham	35-44	Visitor from NSW	26
Beresfield - Hexham	45-54	Home	1032
Beresfield - Hexham	45-54	Visitor from NSW	32
Beresfield - Hexham	45-54	Visitor from QLD	3
Beresfield - Hexham	55-64	Home	997
Beresfield - Hexham	55-64	Visitor from NSW	26
Beresfield - Hexham	65-74	Home	934
Beresfield - Hexham	65-74	Visitor from NSW	15
Beresfield - Hexham	75-84	Home	499
Beresfield - Hexham	75-84	Visitor from NSW	7
Beresfield - Hexham	85+	Home	134
Beresfield - Hexham	85+	Visitor from NSW	7
Hamilton - Broadmeadow	0-14	Home	1770
Hamilton - Broadmeadow	0-14	Visitor from NSW	56
Hamilton - Broadmeadow	15-24	Home	1575
Hamilton - Broadmeadow	15-24	Visitor from NSW	84
Hamilton - Broadmeadow	15-24	Visitor from WA	4
Hamilton - Broadmeadow	15-24	Visitor same SA2	3
Hamilton - Broadmeadow	25-34	Home	1568
Hamilton - Broadmeadow	25-34	Visitor from NSW	83
Hamilton - Broadmeadow	25-34	Visitor from QLD	8
Hamilton - Broadmeadow	25-34	Visitor from SA	3
Hamilton - Broadmeadow	25-34	Visitor from VIC	3
Hamilton - Broadmeadow	35-44	Home	1425
Hamilton - Broadmeadow	35-44	Visitor from NSW	72
Hamilton - Broadmeadow	35-44	Visitor same SA2	3
Hamilton - Broadmeadow	45-54	Home	1559
Hamilton - Broadmeadow	45-54	Visitor from NSW	65
Hamilton - Broadmeadow	45-54	Visitor from VIC	3
Hamilton - Broadmeadow	55-64	Home	1419
Hamilton - Broadmeadow	55-64	Visitor from NSW	53
Hamilton - Broadmeadow	55-64	Visitor from VIC	3
Hamilton - Broadmeadow	55-64	Visitor from WA	4
Hamilton - Broadmeadow	65-74	Home	985
Hamilton - Broadmeadow	65-74	Visitor from ACT	3
Hamilton - Broadmeadow	65-74	Visitor from NSW	17
Hamilton - Broadmeadow	65-74	Visitor from SA	3
Hamilton - Broadmeadow	65-74	Visitor from WA	3
Hamilton - Broadmeadow	65-74	Visitor same SA2	4
Hamilton - Broadmeadow	75-84	Home	574
Hamilton - Broadmeadow	75-84	Visitor from NSW	9
Hamilton - Broadmeadow	85+	Home	318
Hamilton - Broadmeadow	85+	Visitor from NSW	7
Lambton - New Lambton	0-14	Home	3176
Lambton - New Lambton	0-14	Visitor from NSW	144
Lambton - New Lambton	0-14	Visitor same SA2	3
Lambton - New Lambton	15-24	Home	1891
Lambton - New Lambton	15-24	Visitor from NSW	123
Lambton - New Lambton	15-24	Visitor from QLD	3
Lambton - New Lambton	25-34	Home	1815
Lambton - New Lambton	25-34	Visitor from NSW	162
Lambton - New Lambton	25-34	Visitor same SA2	3
Lambton - New Lambton	35-44	Home	2186
Lambton - New Lambton	35-44	Visitor from NSW	126
Lambton - New Lambton	35-44	Visitor from VIC	9
Lambton - New Lambton	35-44	Visitor same SA2	3
Lambton - New Lambton	45-54	Home	2260
Lambton - New Lambton	45-54	Visitor from NSW	156
Lambton - New Lambton	45-54	Visitor from QLD	5
Lambton - New Lambton	45-54	Visitor from SA	3
Lambton - New Lambton	45-54	Visitor from VIC	9
Lambton - New Lambton	45-54	Visitor from WA	3
Lambton - New Lambton	45-54	Visitor same SA2	3
Lambton - New Lambton	55-64	Home	1896
Lambton - New Lambton	55-64	Visitor from NSW	183
Lambton - New Lambton	55-64	Visitor from QLD	3
Lambton - New Lambton	55-64	Visitor from SA	5
Lambton - New Lambton	55-64	Visitor from TAS	3
Lambton - New Lambton	55-64	Visitor from VIC	4
Lambton - New Lambton	55-64	Visitor from WA	5
Lambton - New Lambton	65-74	Home	1324
Lambton - New Lambton	65-74	Visitor from NSW	199
Lambton - New Lambton	65-74	Visitor from QLD	3
Lambton - New Lambton	65-74	Visitor from TAS	3
Lambton - New Lambton	65-74	Visitor same SA2	3
Lambton - New Lambton	75-84	Home	758
Lambton - New Lambton	75-84	Visitor from NSW	134
Lambton - New Lambton	85+	Home	430
Lambton - New Lambton	85+	Visitor from NSW	79
Lambton - New Lambton	85+	Visitor from QLD	3
Maryland - Fletcher - Minmi	0-14	Home	3201
Maryland - Fletcher - Minmi	0-14	Visitor from NSW	43
Maryland - Fletcher - Minmi	0-14	Visitor from QLD	3
Maryland - Fletcher - Minmi	0-14	Visitor same SA2	3
Maryland - Fletcher - Minmi	15-24	Home	1797
Maryland - Fletcher - Minmi	15-24	Visitor from NSW	76
Maryland - Fletcher - Minmi	25-34	Home	1697
Maryland - Fletcher - Minmi	25-34	Visitor from NSW	54
Maryland - Fletcher - Minmi	25-34	Visitor from QLD	3
Maryland - Fletcher - Minmi	25-34	Visitor same SA2	4
Maryland - Fletcher - Minmi	35-44	Home	2056
Maryland - Fletcher - Minmi	35-44	Visitor from NSW	39
Maryland - Fletcher - Minmi	35-44	Visitor same SA2	3
Maryland - Fletcher - Minmi	45-54	Home	1774
Maryland - Fletcher - Minmi	45-54	Visitor from NSW	23
Maryland - Fletcher - Minmi	45-54	Visitor same SA2	3
Maryland - Fletcher - Minmi	55-64	Home	1304
Maryland - Fletcher - Minmi	55-64	Visitor from NSW	20
Maryland - Fletcher - Minmi	55-64	Visitor from VIC	5
Maryland - Fletcher - Minmi	65-74	Home	791
Maryland - Fletcher - Minmi	65-74	Visitor from NSW	22
Maryland - Fletcher - Minmi	65-74	Visitor from TAS	3
Maryland - Fletcher - Minmi	75-84	Home	274
Maryland - Fletcher - Minmi	75-84	Visitor from NSW	10
Maryland - Fletcher - Minmi	75-84	Visitor same SA2	3
Maryland - Fletcher - Minmi	85+	Home	62
Maryland - Fletcher - Minmi	85+	Visitor from NSW	6
Mayfield - Warabrook	0-14	Home	2213
Mayfield - Warabrook	0-14	Visitor from NSW	34
Mayfield - Warabrook	0-14	Visitor same SA2	3
Mayfield - Warabrook	15-24	Home	1862
Mayfield - Warabrook	15-24	Visitor from NSW	89
Mayfield - Warabrook	15-24	Visitor from QLD	5
Mayfield - Warabrook	15-24	Visitor same SA2	5
Mayfield - Warabrook	25-34	Home	2601
Mayfield - Warabrook	25-34	Visitor from NSW	101
Mayfield - Warabrook	25-34	Visitor from QLD	8
Mayfield - Warabrook	25-34	Visitor same SA2	3
Mayfield - Warabrook	35-44	Home	1802
Mayfield - Warabrook	35-44	Visitor from NSW	70
Mayfield - Warabrook	35-44	Visitor from QLD	9
Mayfield - Warabrook	35-44	Visitor from VIC	3
Mayfield - Warabrook	35-44	Visitor from WA	4
Mayfield - Warabrook	45-54	Home	1783
Mayfield - Warabrook	45-54	Visitor from NSW	61
Mayfield - Warabrook	45-54	Visitor from QLD	4
Mayfield - Warabrook	45-54	Visitor same SA2	7
Mayfield - Warabrook	55-64	Home	1748
Mayfield - Warabrook	55-64	Visitor from NSW	48
Mayfield - Warabrook	55-64	Visitor from QLD	8
Mayfield - Warabrook	55-64	Visitor from WA	3
Mayfield - Warabrook	55-64	Visitor same SA2	6
Mayfield - Warabrook	65-74	Home	1066
Mayfield - Warabrook	65-74	Visitor from NSW	32
Mayfield - Warabrook	65-74	Visitor from QLD	3
Mayfield - Warabrook	65-74	Visitor from VIC	4
Mayfield - Warabrook	65-74	Visitor from WA	3
Mayfield - Warabrook	75-84	Home	661
Mayfield - Warabrook	75-84	Visitor from NSW	7
Mayfield - Warabrook	85+	Home	423
Mayfield - Warabrook	85+	Visitor from NSW	10
Merewether - The Junction	0-14	Home	2302
Merewether - The Junction	0-14	Visitor from NSW	32
Merewether - The Junction	0-14	Visitor from QLD	4
Merewether - The Junction	15-24	Home	1651
Merewether - The Junction	15-24	Visitor from NSW	60
Merewether - The Junction	15-24	Visitor from VIC	3
Merewether - The Junction	25-34	Home	1765
Merewether - The Junction	25-34	Visitor from NSW	83
Merewether - The Junction	35-44	Home	1706
Merewether - The Junction	35-44	Visitor from NSW	33
Merewether - The Junction	35-44	Visitor from VIC	3
Merewether - The Junction	35-44	Visitor from WA	3
Merewether - The Junction	35-44	Visitor same SA2	3
Merewether - The Junction	45-54	Home	1793
Merewether - The Junction	45-54	Visitor from NSW	30
Merewether - The Junction	45-54	Visitor from QLD	5
Merewether - The Junction	55-64	Home	1588
Merewether - The Junction	55-64	Visitor from ACT	3
Merewether - The Junction	55-64	Visitor from NSW	42
Merewether - The Junction	55-64	Visitor from VIC	4
Merewether - The Junction	65-74	Home	1053
Merewether - The Junction	65-74	Visitor from NSW	42
Merewether - The Junction	65-74	Visitor from QLD	7
Merewether - The Junction	75-84	Home	596
Merewether - The Junction	75-84	Visitor from NSW	17
Merewether - The Junction	75-84	Visitor from QLD	3
Merewether - The Junction	75-84	Visitor same SA2	3
Merewether - The Junction	85+	Home	318
Merewether - The Junction	85+	Visitor from NSW	14
Newcastle - Cooks Hill	0-14	Home	991
Newcastle - Cooks Hill	0-14	Visitor from NSW	37
Newcastle - Cooks Hill	0-14	Visitor from QLD	3
Newcastle - Cooks Hill	15-24	Home	1386
Newcastle - Cooks Hill	15-24	Visitor from NSW	101
Newcastle - Cooks Hill	15-24	Visitor from QLD	11
Newcastle - Cooks Hill	25-34	Home	2208
Newcastle - Cooks Hill	25-34	Visitor from ACT	5
Newcastle - Cooks Hill	25-34	Visitor from NSW	170
Newcastle - Cooks Hill	25-34	Visitor from QLD	16
Newcastle - Cooks Hill	25-34	Visitor from SA	4
Newcastle - Cooks Hill	25-34	Visitor from VIC	17
Newcastle - Cooks Hill	25-34	Visitor from WA	13
Newcastle - Cooks Hill	35-44	Home	1233
Newcastle - Cooks Hill	35-44	Visitor from ACT	3
Newcastle - Cooks Hill	35-44	Visitor from NSW	157
Newcastle - Cooks Hill	35-44	Visitor from QLD	32
Newcastle - Cooks Hill	35-44	Visitor from SA	3
Newcastle - Cooks Hill	35-44	Visitor from VIC	24
Newcastle - Cooks Hill	35-44	Visitor from WA	6
Newcastle - Cooks Hill	35-44	Visitor same SA2	4
Newcastle - Cooks Hill	45-54	Home	1266
Newcastle - Cooks Hill	45-54	Visitor from ACT	4
Newcastle - Cooks Hill	45-54	Visitor from NSW	122
Newcastle - Cooks Hill	45-54	Visitor from QLD	30
Newcastle - Cooks Hill	45-54	Visitor from SA	9
Newcastle - Cooks Hill	45-54	Visitor from TAS	3
Newcastle - Cooks Hill	45-54	Visitor from VIC	24
Newcastle - Cooks Hill	45-54	Visitor from WA	4
Newcastle - Cooks Hill	45-54	Visitor same SA2	3
Newcastle - Cooks Hill	55-64	Home	1311
Newcastle - Cooks Hill	55-64	Visitor from ACT	8
Newcastle - Cooks Hill	55-64	Visitor from NSW	122
Newcastle - Cooks Hill	55-64	Visitor from NT	4
Newcastle - Cooks Hill	55-64	Visitor from QLD	16
Newcastle - Cooks Hill	55-64	Visitor from SA	7
Newcastle - Cooks Hill	55-64	Visitor from TAS	4
Newcastle - Cooks Hill	55-64	Visitor from VIC	19
Newcastle - Cooks Hill	65-74	Home	883
Newcastle - Cooks Hill	65-74	Visitor from NSW	48
Newcastle - Cooks Hill	65-74	Visitor from QLD	9
Newcastle - Cooks Hill	65-74	Visitor from SA	7
Newcastle - Cooks Hill	65-74	Visitor from VIC	4
Newcastle - Cooks Hill	65-74	Visitor from WA	3
Newcastle - Cooks Hill	75-84	Home	395
Newcastle - Cooks Hill	75-84	Visitor from NSW	17
Newcastle - Cooks Hill	75-84	Visitor from QLD	7
Newcastle - Cooks Hill	85+	Home	146
Newcastle - Cooks Hill	85+	Visitor from NSW	8
Newcastle Port - Kooragang	0-14	Home	3
Newcastle Port - Kooragang	35-44	Home	4
Newcastle Port - Kooragang	45-54	Home	4
Newcastle Port - Kooragang	55-64	Home	3
Newcastle Port - Kooragang	65-74	Home	5
Shortland - Jesmond	0-14	Home	1551
Shortland - Jesmond	0-14	Visitor from NSW	40
Shortland - Jesmond	0-14	Visitor from QLD	3
Shortland - Jesmond	0-14	Visitor same SA2	3
Shortland - Jesmond	15-24	Home	3466
Shortland - Jesmond	15-24	Visitor from NSW	307
Shortland - Jesmond	15-24	Visitor from QLD	3
Shortland - Jesmond	15-24	Visitor from TAS	3
Shortland - Jesmond	15-24	Visitor from VIC	6
Shortland - Jesmond	15-24	Visitor same SA2	16
Shortland - Jesmond	25-34	Home	1900
Shortland - Jesmond	25-34	Visitor from NSW	89
Shortland - Jesmond	25-34	Visitor from QLD	7
Shortland - Jesmond	25-34	Visitor from SA	4
Shortland - Jesmond	25-34	Visitor from VIC	3
Shortland - Jesmond	25-34	Visitor same SA2	6
Shortland - Jesmond	35-44	Home	1046
Shortland - Jesmond	35-44	Visitor from NSW	34
Shortland - Jesmond	45-54	Home	824
Shortland - Jesmond	45-54	Visitor from NSW	18
Shortland - Jesmond	55-64	Home	731
Shortland - Jesmond	55-64	Visitor from NSW	41
Shortland - Jesmond	65-74	Home	640
Shortland - Jesmond	65-74	Visitor from NSW	30
Shortland - Jesmond	65-74	Visitor from QLD	3
Shortland - Jesmond	65-74	Visitor same SA2	3
Shortland - Jesmond	75-84	Home	488
Shortland - Jesmond	75-84	Visitor from NSW	21
Shortland - Jesmond	75-84	Visitor same SA2	3
Shortland - Jesmond	85+	Home	338
Shortland - Jesmond	85+	Visitor from NSW	32
Stockton - Fullerton Cove	0-14	Home	1031
Stockton - Fullerton Cove	0-14	Visitor from NSW	23
Stockton - Fullerton Cove	15-24	Home	544
Stockton - Fullerton Cove	15-24	Visitor from NSW	37
Stockton - Fullerton Cove	15-24	Visitor from VIC	3
Stockton - Fullerton Cove	15-24	Visitor same SA2	4
Stockton - Fullerton Cove	25-34	Home	673
Stockton - Fullerton Cove	25-34	Visitor from NSW	31
Stockton - Fullerton Cove	25-34	Visitor from NT	3
Stockton - Fullerton Cove	25-34	Visitor from VIC	4
Stockton - Fullerton Cove	25-34	Visitor same SA2	3
Stockton - Fullerton Cove	35-44	Home	743
Stockton - Fullerton Cove	35-44	Visitor from NSW	27
Stockton - Fullerton Cove	35-44	Visitor from QLD	3
Stockton - Fullerton Cove	35-44	Visitor from VIC	10
Stockton - Fullerton Cove	45-54	Home	946
Stockton - Fullerton Cove	45-54	Visitor from NSW	31
Stockton - Fullerton Cove	45-54	Visitor from QLD	7
Stockton - Fullerton Cove	45-54	Visitor from VIC	12
Stockton - Fullerton Cove	55-64	Home	1175
Stockton - Fullerton Cove	55-64	Visitor from ACT	3
Stockton - Fullerton Cove	55-64	Visitor from NSW	43
Stockton - Fullerton Cove	55-64	Visitor from QLD	9
Stockton - Fullerton Cove	55-64	Visitor from VIC	5
Stockton - Fullerton Cove	55-64	Visitor from WA	3
Stockton - Fullerton Cove	55-64	Visitor same SA2	3
Stockton - Fullerton Cove	65-74	Home	1102
Stockton - Fullerton Cove	65-74	Visitor from ACT	10
Stockton - Fullerton Cove	65-74	Visitor from NSW	31
Stockton - Fullerton Cove	65-74	Visitor from QLD	3
Stockton - Fullerton Cove	65-74	Visitor from VIC	4
Stockton - Fullerton Cove	65-74	Visitor from WA	3
Stockton - Fullerton Cove	75-84	Home	598
Stockton - Fullerton Cove	75-84	Visitor from NSW	17
Stockton - Fullerton Cove	75-84	Visitor from VIC	3
Stockton - Fullerton Cove	75-84	Visitor same SA2	3
Stockton - Fullerton Cove	85+	Home	226
Stockton - Fullerton Cove	85+	Visitor from NSW	5
Wallsend - Elermore Vale	0-14	Home	3271
Wallsend - Elermore Vale	0-14	Visitor from NSW	81
Wallsend - Elermore Vale	0-14	Visitor from QLD	3
Wallsend - Elermore Vale	15-24	Home	2330
Wallsend - Elermore Vale	15-24	Visitor from NSW	135
Wallsend - Elermore Vale	15-24	Visitor from QLD	3
Wallsend - Elermore Vale	25-34	Home	2562
Wallsend - Elermore Vale	25-34	Visitor from NSW	124
Wallsend - Elermore Vale	35-44	Home	2215
Wallsend - Elermore Vale	35-44	Visitor from NSW	88
Wallsend - Elermore Vale	35-44	Visitor from QLD	7
Wallsend - Elermore Vale	35-44	Visitor from VIC	3
Wallsend - Elermore Vale	35-44	Visitor from WA	3
Wallsend - Elermore Vale	35-44	Visitor same SA2	3
Wallsend - Elermore Vale	45-54	Home	2240
Wallsend - Elermore Vale	45-54	Visitor from ACT	3
Wallsend - Elermore Vale	45-54	Visitor from NSW	91
Wallsend - Elermore Vale	45-54	Visitor from QLD	3
Wallsend - Elermore Vale	45-54	Visitor from VIC	4
Wallsend - Elermore Vale	45-54	Visitor from WA	3
Wallsend - Elermore Vale	55-64	Home	2224
Wallsend - Elermore Vale	55-64	Visitor from NSW	62
Wallsend - Elermore Vale	55-64	Visitor from QLD	9
Wallsend - Elermore Vale	55-64	Visitor from VIC	3
Wallsend - Elermore Vale	65-74	Home	2016
Wallsend - Elermore Vale	65-74	Visitor from NSW	21
Wallsend - Elermore Vale	65-74	Visitor from QLD	3
Wallsend - Elermore Vale	65-74	Visitor from TAS	3
Wallsend - Elermore Vale	65-74	Visitor from VIC	3
Wallsend - Elermore Vale	65-74	Visitor from WA	3
Wallsend - Elermore Vale	65-74	Visitor same SA2	3
Wallsend - Elermore Vale	75-84	Home	1228
Wallsend - Elermore Vale	75-84	Visitor from NSW	20
Wallsend - Elermore Vale	75-84	Visitor from TAS	3
Wallsend - Elermore Vale	85+	Home	672
Wallsend - Elermore Vale	85+	Visitor from NSW	8
Waratah - North Lambton	0-14	Home	1830
Waratah - North Lambton	0-14	Visitor from NSW	30
Waratah - North Lambton	15-24	Home	1811
Waratah - North Lambton	15-24	Visitor from NSW	86
Waratah - North Lambton	15-24	Visitor from QLD	3
Waratah - North Lambton	15-24	Visitor same SA2	8
Waratah - North Lambton	25-34	Home	1917
Waratah - North Lambton	25-34	Visitor from NSW	67
Waratah - North Lambton	25-34	Visitor same SA2	4
Waratah - North Lambton	35-44	Home	1373
Waratah - North Lambton	35-44	Visitor from NSW	58
Waratah - North Lambton	35-44	Visitor same SA2	3
Waratah - North Lambton	45-54	Home	1224
Waratah - North Lambton	45-54	Visitor from NSW	67
Waratah - North Lambton	45-54	Visitor from QLD	3
Waratah - North Lambton	55-64	Home	1247
Waratah - North Lambton	55-64	Visitor from NSW	66
Waratah - North Lambton	65-74	Home	812
Waratah - North Lambton	65-74	Visitor from NSW	66
Waratah - North Lambton	65-74	Visitor from QLD	4
Waratah - North Lambton	65-74	Visitor from VIC	3
Waratah - North Lambton	75-84	Home	654
Waratah - North Lambton	75-84	Visitor from NSW	57
Waratah - North Lambton	75-84	Visitor same SA2	3
Waratah - North Lambton	85+	Home	572
Waratah - North Lambton	85+	Visitor from NSW	37
Wickham - Carrington - Tighes Hill	0-14	Home	1166
Wickham - Carrington - Tighes Hill	0-14	Visitor from NSW	21
Wickham - Carrington - Tighes Hill	15-24	Home	884
Wickham - Carrington - Tighes Hill	15-24	Visitor from ACT	3
Wickham - Carrington - Tighes Hill	15-24	Visitor from NSW	47
Wickham - Carrington - Tighes Hill	15-24	Visitor from QLD	3
Wickham - Carrington - Tighes Hill	15-24	Visitor from VIC	3
Wickham - Carrington - Tighes Hill	15-24	Visitor same SA2	7
Wickham - Carrington - Tighes Hill	25-34	Home	1557
Wickham - Carrington - Tighes Hill	25-34	Visitor from NSW	62
Wickham - Carrington - Tighes Hill	25-34	Visitor from QLD	4
Wickham - Carrington - Tighes Hill	25-34	Visitor from VIC	3
Wickham - Carrington - Tighes Hill	25-34	Visitor same SA2	5
Wickham - Carrington - Tighes Hill	35-44	Home	1123
Wickham - Carrington - Tighes Hill	35-44	Visitor from NSW	39
Wickham - Carrington - Tighes Hill	35-44	Visitor from WA	3
Wickham - Carrington - Tighes Hill	45-54	Home	966
Wickham - Carrington - Tighes Hill	45-54	Visitor from NSW	38
Wickham - Carrington - Tighes Hill	55-64	Home	909
Wickham - Carrington - Tighes Hill	55-64	Visitor from NSW	40
Wickham - Carrington - Tighes Hill	55-64	Visitor from QLD	3
Wickham - Carrington - Tighes Hill	55-64	Visitor from TAS	3
Wickham - Carrington - Tighes Hill	55-64	Visitor same SA2	5
Wickham - Carrington - Tighes Hill	65-74	Home	524
Wickham - Carrington - Tighes Hill	65-74	Visitor from NSW	16
Wickham - Carrington - Tighes Hill	65-74	Visitor from SA	3
Wickham - Carrington - Tighes Hill	75-84	Home	253
Wickham - Carrington - Tighes Hill	75-84	Visitor from NSW	14
Wickham - Carrington - Tighes Hill	85+	Home	96
Ballina	0-14	Home	2241
Ballina	0-14	Visitor from NSW	65
Ballina	0-14	Visitor from QLD	6
Ballina	0-14	Visitor from SA	4
Ballina	15-24	Home	1377
Ballina	15-24	Visitor from NSW	60
Ballina	15-24	Visitor from QLD	21
Ballina	15-24	Visitor from VIC	5
Ballina	15-24	Visitor from WA	3
Ballina	15-24	Visitor same SA2	3
Ballina	25-34	Home	1420
Ballina	25-34	Visitor from NSW	73
Ballina	25-34	Visitor from QLD	16
Ballina	25-34	Visitor from TAS	3
Ballina	25-34	Visitor from VIC	4
Ballina	25-34	Visitor from WA	3
Ballina	25-34	Visitor same SA2	7
Ballina	35-44	Home	1592
Ballina	35-44	Visitor from NSW	79
Ballina	35-44	Visitor from NT	3
Ballina	35-44	Visitor from QLD	22
Ballina	35-44	Visitor same SA2	3
Ballina	45-54	Home	2004
Ballina	45-54	Visitor from NSW	90
Ballina	45-54	Visitor from QLD	39
Ballina	45-54	Visitor from VIC	4
Ballina	45-54	Visitor same SA2	4
Ballina	55-64	Home	2431
Ballina	55-64	Visitor from ACT	4
Ballina	55-64	Visitor from NSW	139
Ballina	55-64	Visitor from QLD	48
Ballina	55-64	Visitor from SA	10
Ballina	55-64	Visitor from TAS	3
Ballina	55-64	Visitor from VIC	40
Ballina	55-64	Visitor from WA	8
Ballina	55-64	Visitor same SA2	3
Ballina	65-74	Home	2362
Ballina	65-74	Visitor from ACT	7
Ballina	65-74	Visitor from NSW	161
Ballina	65-74	Visitor from NT	4
Ballina	65-74	Visitor from QLD	30
Ballina	65-74	Visitor from SA	14
Ballina	65-74	Visitor from TAS	11
Ballina	65-74	Visitor from VIC	46
Ballina	65-74	Visitor from WA	7
Ballina	65-74	Visitor same SA2	9
Ballina	75-84	Home	1662
Ballina	75-84	Visitor from NSW	65
Ballina	75-84	Visitor from SA	11
Ballina	75-84	Visitor from TAS	5
Ballina	75-84	Visitor from VIC	22
Ballina	75-84	Visitor same SA2	5
Ballina	85+	Home	1072
Ballina	85+	Visitor from NSW	46
Ballina	85+	Visitor from VIC	3
Ballina	85+	Visitor same SA2	3
Ballina Region	0-14	Home	3026
Ballina Region	0-14	Visitor from NSW	61
Ballina Region	0-14	Visitor from QLD	3
Ballina Region	0-14	Visitor from VIC	3
Ballina Region	15-24	Home	1598
Ballina Region	15-24	Visitor from NSW	57
Ballina Region	15-24	Visitor from QLD	12
Ballina Region	15-24	Visitor from VIC	3
Ballina Region	25-34	Home	1257
Ballina Region	25-34	Visitor from NSW	67
Ballina Region	25-34	Visitor from QLD	19
Ballina Region	25-34	Visitor from SA	3
Ballina Region	25-34	Visitor from VIC	4
Ballina Region	25-34	Visitor same SA2	3
Ballina Region	35-44	Home	1835
Ballina Region	35-44	Visitor from NSW	51
Ballina Region	35-44	Visitor from QLD	11
Ballina Region	45-54	Home	2298
Ballina Region	45-54	Visitor from NSW	57
Ballina Region	45-54	Visitor from QLD	13
Ballina Region	45-54	Visitor from VIC	8
Ballina Region	45-54	Visitor same SA2	3
Ballina Region	55-64	Home	2462
Ballina Region	55-64	Visitor from NSW	70
Ballina Region	55-64	Visitor from QLD	26
Ballina Region	55-64	Visitor from SA	6
Ballina Region	55-64	Visitor from VIC	13
Ballina Region	55-64	Visitor same SA2	5
Ballina Region	65-74	Home	1983
Ballina Region	65-74	Visitor from NSW	67
Ballina Region	65-74	Visitor from QLD	15
Ballina Region	65-74	Visitor from TAS	7
Ballina Region	65-74	Visitor from VIC	6
Ballina Region	65-74	Visitor from WA	3
Ballina Region	65-74	Visitor same SA2	3
Ballina Region	75-84	Home	1055
Ballina Region	75-84	Visitor from NSW	26
Ballina Region	75-84	Visitor from VIC	4
Ballina Region	75-84	Visitor same SA2	4
Ballina Region	85+	Home	497
Ballina Region	85+	Visitor from NSW	15
Ballina Region	85+	Visitor from QLD	3
Bangalow	0-14	Home	1025
Bangalow	0-14	Visitor from NSW	10
Bangalow	0-14	Visitor from QLD	6
Bangalow	0-14	Visitor from VIC	3
Bangalow	0-14	Visitor same SA2	4
Bangalow	15-24	Home	424
Bangalow	15-24	Visitor from NSW	17
