SA2_NAME16	Age	Sex	persons
Miranda - Yowie Bay	15-19	M	541
Miranda - Yowie Bay	20-24	F	488
Miranda - Yowie Bay	20-24	M	471
Miranda - Yowie Bay	25-34	F	1244
Miranda - Yowie Bay	25-34	M	1109
Miranda - Yowie Bay	35-44	F	1251
Miranda - Yowie Bay	35-44	M	1244
Miranda - Yowie Bay	45-54	F	1248
Miranda - Yowie Bay	45-54	M	1167
Miranda - Yowie Bay	55-64	F	1052
Miranda - Yowie Bay	55-64	M	980
Miranda - Yowie Bay	65-74	F	831
Miranda - Yowie Bay	65-74	M	726
Miranda - Yowie Bay	75-84	F	732
Miranda - Yowie Bay	75-84	M	530
Miranda - Yowie Bay	85+	F	537
Miranda - Yowie Bay	85+	M	272
Sylvania - Taren Point	0-4	F	426
Sylvania - Taren Point	0-4	M	492
Sylvania - Taren Point	5-14	F	916
Sylvania - Taren Point	5-14	M	953
Sylvania - Taren Point	15-19	F	455
Sylvania - Taren Point	15-19	M	430
Sylvania - Taren Point	20-24	F	404
Sylvania - Taren Point	20-24	M	417
Sylvania - Taren Point	25-34	F	763
Sylvania - Taren Point	25-34	M	732
Sylvania - Taren Point	35-44	F	1042
Sylvania - Taren Point	35-44	M	955
Sylvania - Taren Point	45-54	F	1109
Sylvania - Taren Point	45-54	M	1019
Sylvania - Taren Point	55-64	F	906
Sylvania - Taren Point	55-64	M	890
Sylvania - Taren Point	65-74	F	972
Sylvania - Taren Point	65-74	M	798
Sylvania - Taren Point	75-84	F	754
Sylvania - Taren Point	75-84	M	616
Sylvania - Taren Point	85+	F	582
Sylvania - Taren Point	85+	M	308
Caringbah	0-4	F	430
Caringbah	0-4	M	454
Caringbah	5-14	F	636
Caringbah	5-14	M	668
Caringbah	15-19	F	259
Caringbah	15-19	M	271
Caringbah	20-24	F	288
Caringbah	20-24	M	337
Caringbah	25-34	F	1023
Caringbah	25-34	M	961
Caringbah	35-44	F	918
Caringbah	35-44	M	947
Caringbah	45-54	F	717
Caringbah	45-54	M	704
Caringbah	55-64	F	690
Caringbah	55-64	M	569
Caringbah	65-74	F	515
Caringbah	65-74	M	413
Caringbah	75-84	F	365
Caringbah	75-84	M	213
Caringbah	85+	F	260
Caringbah	85+	M	118
Caringbah South	0-4	F	365
Caringbah South	0-4	M	388
Caringbah South	5-14	F	787
Caringbah South	5-14	M	906
Caringbah South	15-19	F	399
Caringbah South	15-19	M	430
Caringbah South	20-24	F	334
Caringbah South	20-24	M	367
Caringbah South	25-34	F	537
Caringbah South	25-34	M	480
Caringbah South	35-44	F	804
Caringbah South	35-44	M	758
Caringbah South	45-54	F	835
Caringbah South	45-54	M	778
Caringbah South	55-64	F	844
Caringbah South	55-64	M	780
Caringbah South	65-74	F	612
Caringbah South	65-74	M	568
Caringbah South	75-84	F	416
Caringbah South	75-84	M	332
Caringbah South	85+	F	196
Caringbah South	85+	M	134
Cronulla - Kurnell - Bundeena	0-4	F	592
Cronulla - Kurnell - Bundeena	0-4	M	663
Cronulla - Kurnell - Bundeena	5-14	F	1058
Cronulla - Kurnell - Bundeena	5-14	M	1117
Cronulla - Kurnell - Bundeena	15-19	F	516
Cronulla - Kurnell - Bundeena	15-19	M	490
Cronulla - Kurnell - Bundeena	20-24	F	662
Cronulla - Kurnell - Bundeena	20-24	M	711
Cronulla - Kurnell - Bundeena	25-34	F	2167
Cronulla - Kurnell - Bundeena	25-34	M	2049
Cronulla - Kurnell - Bundeena	35-44	F	1575
Cronulla - Kurnell - Bundeena	35-44	M	1595
Cronulla - Kurnell - Bundeena	45-54	F	1592
Cronulla - Kurnell - Bundeena	45-54	M	1556
Cronulla - Kurnell - Bundeena	55-64	F	1618
Cronulla - Kurnell - Bundeena	55-64	M	1627
Cronulla - Kurnell - Bundeena	65-74	F	1166
Cronulla - Kurnell - Bundeena	65-74	M	1132
Cronulla - Kurnell - Bundeena	75-84	F	588
Cronulla - Kurnell - Bundeena	75-84	M	491
Cronulla - Kurnell - Bundeena	85+	F	351
Cronulla - Kurnell - Bundeena	85+	M	191
Lilli Pilli - Port Hacking - Dolans Bay	0-4	F	75
Lilli Pilli - Port Hacking - Dolans Bay	0-4	M	75
Lilli Pilli - Port Hacking - Dolans Bay	5-14	F	263
Lilli Pilli - Port Hacking - Dolans Bay	5-14	M	215
Lilli Pilli - Port Hacking - Dolans Bay	15-19	F	129
Lilli Pilli - Port Hacking - Dolans Bay	15-19	M	134
Lilli Pilli - Port Hacking - Dolans Bay	20-24	F	86
Lilli Pilli - Port Hacking - Dolans Bay	20-24	M	118
Lilli Pilli - Port Hacking - Dolans Bay	25-34	F	112
Lilli Pilli - Port Hacking - Dolans Bay	25-34	M	113
Lilli Pilli - Port Hacking - Dolans Bay	35-44	F	206
Lilli Pilli - Port Hacking - Dolans Bay	35-44	M	163
Lilli Pilli - Port Hacking - Dolans Bay	45-54	F	260
Lilli Pilli - Port Hacking - Dolans Bay	45-54	M	255
Lilli Pilli - Port Hacking - Dolans Bay	55-64	F	218
Lilli Pilli - Port Hacking - Dolans Bay	55-64	M	230
Lilli Pilli - Port Hacking - Dolans Bay	65-74	F	136
Lilli Pilli - Port Hacking - Dolans Bay	65-74	M	150
Lilli Pilli - Port Hacking - Dolans Bay	75-84	F	80
Lilli Pilli - Port Hacking - Dolans Bay	75-84	M	78
Lilli Pilli - Port Hacking - Dolans Bay	85+	F	32
Lilli Pilli - Port Hacking - Dolans Bay	85+	M	24
Woolaware - Burraneer	0-4	F	216
Woolaware - Burraneer	0-4	M	214
Woolaware - Burraneer	5-14	F	545
Woolaware - Burraneer	5-14	M	560
Woolaware - Burraneer	15-19	F	279
Woolaware - Burraneer	15-19	M	276
Woolaware - Burraneer	20-24	F	234
Woolaware - Burraneer	20-24	M	228
Woolaware - Burraneer	25-34	F	394
Woolaware - Burraneer	25-34	M	374
Woolaware - Burraneer	35-44	F	514
Woolaware - Burraneer	35-44	M	449
Woolaware - Burraneer	45-54	F	603
Woolaware - Burraneer	45-54	M	582
Woolaware - Burraneer	55-64	F	503
Woolaware - Burraneer	55-64	M	540
Woolaware - Burraneer	65-74	F	338
Woolaware - Burraneer	65-74	M	338
Woolaware - Burraneer	75-84	F	188
Woolaware - Burraneer	75-84	M	161
Woolaware - Burraneer	85+	F	118
Woolaware - Burraneer	85+	M	70
Heathcote - Waterfall	0-4	F	219
Heathcote - Waterfall	0-4	M	182
Heathcote - Waterfall	5-14	F	426
Heathcote - Waterfall	5-14	M	448
Heathcote - Waterfall	15-19	F	182
Heathcote - Waterfall	15-19	M	227
Heathcote - Waterfall	20-24	F	186
Heathcote - Waterfall	20-24	M	188
Heathcote - Waterfall	25-34	F	315
Heathcote - Waterfall	25-34	M	310
Heathcote - Waterfall	35-44	F	444
Heathcote - Waterfall	35-44	M	417
Heathcote - Waterfall	45-54	F	462
Heathcote - Waterfall	45-54	M	434
Heathcote - Waterfall	55-64	F	401
Heathcote - Waterfall	55-64	M	386
Heathcote - Waterfall	65-74	F	294
Heathcote - Waterfall	65-74	M	273
Heathcote - Waterfall	75-84	F	242
Heathcote - Waterfall	75-84	M	193
Heathcote - Waterfall	85+	F	194
Heathcote - Waterfall	85+	M	81
Illawong - Alfords Point	0-4	F	242
Illawong - Alfords Point	0-4	M	254
Illawong - Alfords Point	5-14	F	625
Illawong - Alfords Point	5-14	M	591
Illawong - Alfords Point	15-19	F	336
Illawong - Alfords Point	15-19	M	395
Illawong - Alfords Point	20-24	F	428
Illawong - Alfords Point	20-24	M	400
Illawong - Alfords Point	25-34	F	542
Illawong - Alfords Point	25-34	M	580
Illawong - Alfords Point	35-44	F	577
Illawong - Alfords Point	35-44	M	535
Illawong - Alfords Point	45-54	F	799
Illawong - Alfords Point	45-54	M	692
Illawong - Alfords Point	55-64	F	997
Illawong - Alfords Point	55-64	M	951
Illawong - Alfords Point	65-74	F	403
Illawong - Alfords Point	65-74	M	504
Illawong - Alfords Point	75-84	F	159
Illawong - Alfords Point	75-84	M	183
Illawong - Alfords Point	85+	F	89
Illawong - Alfords Point	85+	M	74
Menai - Lucas Heights - Woronora	0-4	F	598
Menai - Lucas Heights - Woronora	0-4	M	632
Menai - Lucas Heights - Woronora	5-14	F	1367
Menai - Lucas Heights - Woronora	5-14	M	1503
Menai - Lucas Heights - Woronora	15-19	F	802
Menai - Lucas Heights - Woronora	15-19	M	876
Menai - Lucas Heights - Woronora	20-24	F	743
Menai - Lucas Heights - Woronora	20-24	M	839
Menai - Lucas Heights - Woronora	25-34	F	1103
Menai - Lucas Heights - Woronora	25-34	M	1094
Menai - Lucas Heights - Woronora	35-44	F	1387
Menai - Lucas Heights - Woronora	35-44	M	1198
Menai - Lucas Heights - Woronora	45-54	F	1779
Menai - Lucas Heights - Woronora	45-54	M	1507
Menai - Lucas Heights - Woronora	55-64	F	1528
Menai - Lucas Heights - Woronora	55-64	M	1560
Menai - Lucas Heights - Woronora	65-74	F	849
Menai - Lucas Heights - Woronora	65-74	M	856
Menai - Lucas Heights - Woronora	75-84	F	336
Menai - Lucas Heights - Woronora	75-84	M	262
Menai - Lucas Heights - Woronora	85+	F	216
Menai - Lucas Heights - Woronora	85+	M	109
Oyster Bay - Como - Jannali	0-4	F	699
Oyster Bay - Como - Jannali	0-4	M	755
Oyster Bay - Como - Jannali	5-14	F	1563
Oyster Bay - Como - Jannali	5-14	M	1672
Oyster Bay - Como - Jannali	15-19	F	624
Oyster Bay - Como - Jannali	15-19	M	640
Oyster Bay - Como - Jannali	20-24	F	570
Oyster Bay - Como - Jannali	20-24	M	526
Oyster Bay - Como - Jannali	25-34	F	1003
Oyster Bay - Como - Jannali	25-34	M	1012
Oyster Bay - Como - Jannali	35-44	F	1693
Oyster Bay - Como - Jannali	35-44	M	1575
Oyster Bay - Como - Jannali	45-54	F	1541
Oyster Bay - Como - Jannali	45-54	M	1506
Oyster Bay - Como - Jannali	55-64	F	1307
Oyster Bay - Como - Jannali	55-64	M	1231
Oyster Bay - Como - Jannali	65-74	F	1032
Oyster Bay - Como - Jannali	65-74	M	971
Oyster Bay - Como - Jannali	75-84	F	474
Oyster Bay - Como - Jannali	75-84	M	397
Oyster Bay - Como - Jannali	85+	F	276
Oyster Bay - Como - Jannali	85+	M	181
Royal National Park	5-14	M	7
Royal National Park	15-19	F	7
Royal National Park	25-34	F	10
Royal National Park	35-44	F	3
Royal National Park	35-44	M	4
Sutherland - Kirrawee	0-4	F	710
Sutherland - Kirrawee	0-4	M	748
Sutherland - Kirrawee	5-14	F	1122
Sutherland - Kirrawee	5-14	M	1137
Sutherland - Kirrawee	15-19	F	462
Sutherland - Kirrawee	15-19	M	541
Sutherland - Kirrawee	20-24	F	546
Sutherland - Kirrawee	20-24	M	535
Sutherland - Kirrawee	25-34	F	1831
Sutherland - Kirrawee	25-34	M	1662
Sutherland - Kirrawee	35-44	F	1606
Sutherland - Kirrawee	35-44	M	1611
Sutherland - Kirrawee	45-54	F	1334
Sutherland - Kirrawee	45-54	M	1250
Sutherland - Kirrawee	55-64	F	1146
Sutherland - Kirrawee	55-64	M	1002
Sutherland - Kirrawee	65-74	F	957
Sutherland - Kirrawee	65-74	M	749
Sutherland - Kirrawee	75-84	F	639
Sutherland - Kirrawee	75-84	M	495
Sutherland - Kirrawee	85+	F	530
Sutherland - Kirrawee	85+	M	241
Engadine	0-4	F	578
Engadine	0-4	M	670
Engadine	5-14	F	1357
Engadine	5-14	M	1389
Engadine	15-19	F	505
Engadine	15-19	M	498
Engadine	20-24	F	343
Engadine	20-24	M	438
Engadine	25-34	F	941
Engadine	25-34	M	872
Engadine	35-44	F	1429
Engadine	35-44	M	1316
Engadine	45-54	F	1049
Engadine	45-54	M	1067
Engadine	55-64	F	868
Engadine	55-64	M	776
Engadine	65-74	F	973
Engadine	65-74	M	879
Engadine	75-84	F	390
Engadine	75-84	M	370
Engadine	85+	F	176
Engadine	85+	M	107
Loftus - Yarrawarrah	0-4	F	238
Loftus - Yarrawarrah	0-4	M	232
Loftus - Yarrawarrah	5-14	F	526
Loftus - Yarrawarrah	5-14	M	554
Loftus - Yarrawarrah	15-19	F	210
Loftus - Yarrawarrah	15-19	M	224
Loftus - Yarrawarrah	20-24	F	196
Loftus - Yarrawarrah	20-24	M	234
Loftus - Yarrawarrah	25-34	F	392
Loftus - Yarrawarrah	25-34	M	345
Loftus - Yarrawarrah	35-44	F	531
Loftus - Yarrawarrah	35-44	M	480
Loftus - Yarrawarrah	45-54	F	522
Loftus - Yarrawarrah	45-54	M	500
Loftus - Yarrawarrah	55-64	F	490
Loftus - Yarrawarrah	55-64	M	409
Loftus - Yarrawarrah	65-74	F	354
Loftus - Yarrawarrah	65-74	M	344
Loftus - Yarrawarrah	75-84	F	204
Loftus - Yarrawarrah	75-84	M	177
Loftus - Yarrawarrah	85+	F	57
Loftus - Yarrawarrah	85+	M	44
Woronora Heights	0-4	F	76
Woronora Heights	0-4	M	91
Woronora Heights	5-14	F	262
Woronora Heights	5-14	M	256
Woronora Heights	15-19	F	164
Woronora Heights	15-19	M	172
Woronora Heights	20-24	F	140
Woronora Heights	20-24	M	172
Woronora Heights	25-34	F	140
Woronora Heights	25-34	M	144
Woronora Heights	35-44	F	248
Woronora Heights	35-44	M	194
Woronora Heights	45-54	F	336
Woronora Heights	45-54	M	310
Woronora Heights	55-64	F	304
Woronora Heights	55-64	M	316
Woronora Heights	65-74	F	119
Woronora Heights	65-74	M	133
Woronora Heights	75-84	F	34
Woronora Heights	75-84	M	32
Woronora Heights	85+	F	10
Woronora Heights	85+	M	10
Migratory - Offshore - Shipping (NSW)	0-4	F	4
Migratory - Offshore - Shipping (NSW)	0-4	M	10
Migratory - Offshore - Shipping (NSW)	5-14	F	14
Migratory - Offshore - Shipping (NSW)	5-14	M	7
Migratory - Offshore - Shipping (NSW)	15-19	F	7
Migratory - Offshore - Shipping (NSW)	15-19	M	3
Migratory - Offshore - Shipping (NSW)	20-24	F	4
Migratory - Offshore - Shipping (NSW)	20-24	M	9
Migratory - Offshore - Shipping (NSW)	25-34	F	24
Migratory - Offshore - Shipping (NSW)	25-34	M	11
Migratory - Offshore - Shipping (NSW)	35-44	F	14
Migratory - Offshore - Shipping (NSW)	35-44	M	18
Migratory - Offshore - Shipping (NSW)	45-54	F	31
Migratory - Offshore - Shipping (NSW)	45-54	M	25
Migratory - Offshore - Shipping (NSW)	55-64	F	53
Migratory - Offshore - Shipping (NSW)	55-64	M	22
Migratory - Offshore - Shipping (NSW)	65-74	F	60
Migratory - Offshore - Shipping (NSW)	65-74	M	48
Migratory - Offshore - Shipping (NSW)	75-84	F	24
Migratory - Offshore - Shipping (NSW)	75-84	M	16
Migratory - Offshore - Shipping (NSW)	85+	F	7
Migratory - Offshore - Shipping (NSW)	85+	M	3
No usual address (NSW)	0-4	F	149
No usual address (NSW)	0-4	M	188
No usual address (NSW)	5-14	F	200
No usual address (NSW)	5-14	M	202
No usual address (NSW)	15-19	F	232
No usual address (NSW)	15-19	M	285
No usual address (NSW)	20-24	F	615
No usual address (NSW)	20-24	M	746
No usual address (NSW)	25-34	F	1091
No usual address (NSW)	25-34	M	1615
No usual address (NSW)	35-44	F	629
No usual address (NSW)	35-44	M	1269
No usual address (NSW)	45-54	F	646
No usual address (NSW)	45-54	M	1148
No usual address (NSW)	55-64	F	732
No usual address (NSW)	55-64	M	986
No usual address (NSW)	65-74	F	477
No usual address (NSW)	65-74	M	719
No usual address (NSW)	75-84	F	120
No usual address (NSW)	75-84	M	162
No usual address (NSW)	85+	F	48
No usual address (NSW)	85+	M	32
Alfredton	0-4	F	411
Alfredton	0-4	M	431
Alfredton	5-14	F	906
Alfredton	5-14	M	971
Alfredton	15-19	F	434
Alfredton	15-19	M	484
Alfredton	20-24	F	350
Alfredton	20-24	M	367
Alfredton	25-34	F	790
Alfredton	25-34	M	699
Alfredton	35-44	F	835
Alfredton	35-44	M	766
Alfredton	45-54	F	849
Alfredton	45-54	M	758
Alfredton	55-64	F	638
Alfredton	55-64	M	577
Alfredton	65-74	F	445
Alfredton	65-74	M	417
Alfredton	75-84	F	208
Alfredton	75-84	M	189
Alfredton	85+	F	75
Alfredton	85+	M	46
Ballarat	0-4	F	278
Ballarat	0-4	M	332
Ballarat	5-14	F	693
Ballarat	5-14	M	678
Ballarat	15-19	F	431
Ballarat	15-19	M	455
Ballarat	20-24	F	395
Ballarat	20-24	M	390
Ballarat	25-34	F	715
Ballarat	25-34	M	663
Ballarat	35-44	F	744
Ballarat	35-44	M	636
Ballarat	45-54	F	887
Ballarat	45-54	M	775
Ballarat	55-64	F	821
Ballarat	55-64	M	729
Ballarat	65-74	F	678
Ballarat	65-74	M	571
Ballarat	75-84	F	449
Ballarat	75-84	M	342
Ballarat	85+	F	262
Ballarat	85+	M	126
Ballarat - North	0-4	F	734
Ballarat - North	0-4	M	749
Ballarat - North	5-14	F	1373
Ballarat - North	5-14	M	1402
Ballarat - North	15-19	F	653
Ballarat - North	15-19	M	711
Ballarat - North	20-24	F	818
Ballarat - North	20-24	M	739
Ballarat - North	25-34	F	1525
Ballarat - North	25-34	M	1478
Ballarat - North	35-44	F	1489
Ballarat - North	35-44	M	1325
Ballarat - North	45-54	F	1627
Ballarat - North	45-54	M	1440
Ballarat - North	55-64	F	1526
Ballarat - North	55-64	M	1358
Ballarat - North	65-74	F	1189
Ballarat - North	65-74	M	1055
Ballarat - North	75-84	F	760
Ballarat - North	75-84	M	525
Ballarat - North	85+	F	421
Ballarat - North	85+	M	171
Ballarat - South	0-4	F	785
Ballarat - South	0-4	M	848
Ballarat - South	5-14	F	1337
Ballarat - South	5-14	M	1402
Ballarat - South	15-19	F	707
Ballarat - South	15-19	M	669
Ballarat - South	20-24	F	1228
Ballarat - South	20-24	M	1128
Ballarat - South	25-34	F	1835
Ballarat - South	25-34	M	1779
Ballarat - South	35-44	F	1484
Ballarat - South	35-44	M	1399
Ballarat - South	45-54	F	1490
Ballarat - South	45-54	M	1284
Ballarat - South	55-64	F	1526
Ballarat - South	55-64	M	1221
Ballarat - South	65-74	F	1241
Ballarat - South	65-74	M	1024
Ballarat - South	75-84	F	734
Ballarat - South	75-84	M	534
Ballarat - South	85+	F	367
Ballarat - South	85+	M	213
Buninyong	0-4	F	206
Buninyong	0-4	M	222
Buninyong	5-14	F	527
Buninyong	5-14	M	529
Buninyong	15-19	F	251
Buninyong	15-19	M	275
Buninyong	20-24	F	273
Buninyong	20-24	M	372
Buninyong	25-34	F	282
Buninyong	25-34	M	324
Buninyong	35-44	F	497
Buninyong	35-44	M	426
Buninyong	45-54	F	476
Buninyong	45-54	M	463
Buninyong	55-64	F	488
Buninyong	55-64	M	494
Buninyong	65-74	F	345
Buninyong	65-74	M	347
Buninyong	75-84	F	148
Buninyong	75-84	M	138
Buninyong	85+	F	42
Buninyong	85+	M	31
Delacombe	0-4	F	210
Delacombe	0-4	M	270
Delacombe	5-14	F	482
Delacombe	5-14	M	477
Delacombe	15-19	F	245
Delacombe	15-19	M	280
Delacombe	20-24	F	266
Delacombe	20-24	M	251
Delacombe	25-34	F	495
Delacombe	25-34	M	471
Delacombe	35-44	F	446
Delacombe	35-44	M	414
Delacombe	45-54	F	470
Delacombe	45-54	M	415
Delacombe	55-64	F	426
Delacombe	55-64	M	350
Delacombe	65-74	F	326
Delacombe	65-74	M	314
Delacombe	75-84	F	185
Delacombe	75-84	M	128
Delacombe	85+	F	96
Delacombe	85+	M	51
Smythes Creek	0-4	F	113
Smythes Creek	0-4	M	105
Smythes Creek	5-14	F	310
Smythes Creek	5-14	M	346
Smythes Creek	15-19	F	149
Smythes Creek	15-19	M	163
Smythes Creek	20-24	F	89
Smythes Creek	20-24	M	108
Smythes Creek	25-34	F	169
Smythes Creek	25-34	M	138
Smythes Creek	35-44	F	274
Smythes Creek	35-44	M	268
Smythes Creek	45-54	F	319
Smythes Creek	45-54	M	335
Smythes Creek	55-64	F	284
Smythes Creek	55-64	M	290
Smythes Creek	65-74	F	147
Smythes Creek	65-74	M	192
Smythes Creek	75-84	F	45
Smythes Creek	75-84	M	58
Smythes Creek	85+	F	10
Smythes Creek	85+	M	9
Wendouree - Miners Rest	0-4	F	508
Wendouree - Miners Rest	0-4	M	544
Wendouree - Miners Rest	5-14	F	855
Wendouree - Miners Rest	5-14	M	948
Wendouree - Miners Rest	15-19	F	468
Wendouree - Miners Rest	15-19	M	436
Wendouree - Miners Rest	20-24	F	446
Wendouree - Miners Rest	20-24	M	465
Wendouree - Miners Rest	25-34	F	987
Wendouree - Miners Rest	25-34	M	946
Wendouree - Miners Rest	35-44	F	869
Wendouree - Miners Rest	35-44	M	817
Wendouree - Miners Rest	45-54	F	864
Wendouree - Miners Rest	45-54	M	814
Wendouree - Miners Rest	55-64	F	849
Wendouree - Miners Rest	55-64	M	779
Wendouree - Miners Rest	65-74	F	846
Wendouree - Miners Rest	65-74	M	682
Wendouree - Miners Rest	75-84	F	575
Wendouree - Miners Rest	75-84	M	455
Wendouree - Miners Rest	85+	F	320
Wendouree - Miners Rest	85+	M	153
Bacchus Marsh Region	0-4	F	159
Bacchus Marsh Region	0-4	M	176
Bacchus Marsh Region	5-14	F	363
Bacchus Marsh Region	5-14	M	407
Bacchus Marsh Region	15-19	F	184
Bacchus Marsh Region	15-19	M	199
Bacchus Marsh Region	20-24	F	104
Bacchus Marsh Region	20-24	M	146
Bacchus Marsh Region	25-34	F	282
Bacchus Marsh Region	25-34	M	260
Bacchus Marsh Region	35-44	F	400
Bacchus Marsh Region	35-44	M	378
Bacchus Marsh Region	45-54	F	512
Bacchus Marsh Region	45-54	M	454
Bacchus Marsh Region	55-64	F	411
Bacchus Marsh Region	55-64	M	436
Bacchus Marsh Region	65-74	F	329
Bacchus Marsh Region	65-74	M	343
Bacchus Marsh Region	75-84	F	131
Bacchus Marsh Region	75-84	M	116
Bacchus Marsh Region	85+	F	55
Bacchus Marsh Region	85+	M	30
Creswick - Clunes	0-4	F	191
Creswick - Clunes	0-4	M	197
Creswick - Clunes	5-14	F	485
Creswick - Clunes	5-14	M	459
Creswick - Clunes	15-19	F	199
Creswick - Clunes	15-19	M	199
Creswick - Clunes	20-24	F	161
Creswick - Clunes	20-24	M	170
Creswick - Clunes	25-34	F	336
Creswick - Clunes	25-34	M	320
Creswick - Clunes	35-44	F	435
Creswick - Clunes	35-44	M	438
Creswick - Clunes	45-54	F	554
Creswick - Clunes	45-54	M	517
Creswick - Clunes	55-64	F	681
Creswick - Clunes	55-64	M	647
Creswick - Clunes	65-74	F	517
Creswick - Clunes	65-74	M	543
Creswick - Clunes	75-84	F	267
Creswick - Clunes	75-84	M	261
Creswick - Clunes	85+	F	145
Creswick - Clunes	85+	M	90
Daylesford	0-4	F	182
Daylesford	0-4	M	183
Daylesford	5-14	F	494
Daylesford	5-14	M	476
Daylesford	15-19	F	165
Daylesford	15-19	M	197
Daylesford	20-24	F	123
Daylesford	20-24	M	147
Daylesford	25-34	F	299
Daylesford	25-34	M	283
Daylesford	35-44	F	574
Daylesford	35-44	M	454
Daylesford	45-54	F	731
Daylesford	45-54	M	690
Daylesford	55-64	F	908
Daylesford	55-64	M	827
Daylesford	65-74	F	695
Daylesford	65-74	M	702
Daylesford	75-84	F	284
Daylesford	75-84	M	273
Daylesford	85+	F	186
Daylesford	85+	M	71
Gordon (Vic.)	0-4	F	150
Gordon (Vic.)	0-4	M	131
Gordon (Vic.)	5-14	F	384
Gordon (Vic.)	5-14	M	431
Gordon (Vic.)	15-19	F	176
Gordon (Vic.)	15-19	M	190
Gordon (Vic.)	20-24	F	123
Gordon (Vic.)	20-24	M	129
Gordon (Vic.)	25-34	F	231
Gordon (Vic.)	25-34	M	186
Gordon (Vic.)	35-44	F	373
Gordon (Vic.)	35-44	M	344
Gordon (Vic.)	45-54	F	508
Gordon (Vic.)	45-54	M	505
Gordon (Vic.)	55-64	F	420
Gordon (Vic.)	55-64	M	442
Gordon (Vic.)	65-74	F	298
Gordon (Vic.)	65-74	M	345
Gordon (Vic.)	75-84	F	97
Gordon (Vic.)	75-84	M	125
Gordon (Vic.)	85+	F	28
Gordon (Vic.)	85+	M	35
Avoca	0-4	F	66
Avoca	0-4	M	75
Avoca	5-14	F	180
Avoca	5-14	M	186
Avoca	15-19	F	75
Avoca	15-19	M	65
Avoca	20-24	F	62
Avoca	20-24	M	58
Avoca	25-34	F	103
Avoca	25-34	M	95
Avoca	35-44	F	174
Avoca	35-44	M	169
Avoca	45-54	F	226
Avoca	45-54	M	216
Avoca	55-64	F	328
Avoca	55-64	M	331
Avoca	65-74	F	273
Avoca	65-74	M	311
Avoca	75-84	F	102
Avoca	75-84	M	134
Avoca	85+	F	44
Avoca	85+	M	30
Beaufort	0-4	F	105
Beaufort	0-4	M	115
Beaufort	5-14	F	249
Beaufort	5-14	M	233
Beaufort	15-19	F	100
Beaufort	15-19	M	100
Beaufort	20-24	F	61
Beaufort	20-24	M	79
Beaufort	25-34	F	179
Beaufort	25-34	M	200
Beaufort	35-44	F	197
Beaufort	35-44	M	293
Beaufort	45-54	F	291
Beaufort	45-54	M	362
Beaufort	55-64	F	330
Beaufort	55-64	M	437
Beaufort	65-74	F	292
Beaufort	65-74	M	384
Beaufort	75-84	F	103
Beaufort	75-84	M	139
Beaufort	85+	F	72
Beaufort	85+	M	47
Golden Plains - North	0-4	F	134
Golden Plains - North	0-4	M	119
Golden Plains - North	5-14	F	296
Golden Plains - North	5-14	M	332
Golden Plains - North	15-19	F	141
Golden Plains - North	15-19	M	153
Golden Plains - North	20-24	F	91
Golden Plains - North	20-24	M	100
Golden Plains - North	25-34	F	212
Golden Plains - North	25-34	M	204
Golden Plains - North	35-44	F	279
Golden Plains - North	35-44	M	296
Golden Plains - North	45-54	F	350
Golden Plains - North	45-54	M	318
Golden Plains - North	55-64	F	343
Golden Plains - North	55-64	M	357
Golden Plains - North	65-74	F	241
Golden Plains - North	65-74	M	287
Golden Plains - North	75-84	F	77
Golden Plains - North	75-84	M	94
Golden Plains - North	85+	F	31
Golden Plains - North	85+	M	26
Maryborough (Vic.)	0-4	F	180
Maryborough (Vic.)	0-4	M	197
Maryborough (Vic.)	5-14	F	424
Maryborough (Vic.)	5-14	M	440
Maryborough (Vic.)	15-19	F	196
Maryborough (Vic.)	15-19	M	222
Maryborough (Vic.)	20-24	F	193
Maryborough (Vic.)	20-24	M	216
Maryborough (Vic.)	25-34	F	371
Maryborough (Vic.)	25-34	M	285
Maryborough (Vic.)	35-44	F	372
Maryborough (Vic.)	35-44	M	383
Maryborough (Vic.)	45-54	F	510
Maryborough (Vic.)	45-54	M	446
Maryborough (Vic.)	55-64	F	585
Maryborough (Vic.)	55-64	M	508
Maryborough (Vic.)	65-74	F	641
Maryborough (Vic.)	65-74	M	574
Maryborough (Vic.)	75-84	F	436
Maryborough (Vic.)	75-84	M	389
Maryborough (Vic.)	85+	F	230
Maryborough (Vic.)	85+	M	120
Maryborough Region	0-4	F	113
Maryborough Region	0-4	M	103
Maryborough Region	5-14	F	260
Maryborough Region	5-14	M	316
Maryborough Region	15-19	F	126
Maryborough Region	15-19	M	147
Maryborough Region	20-24	F	102
Maryborough Region	20-24	M	113
Maryborough Region	25-34	F	175
Maryborough Region	25-34	M	181
Maryborough Region	35-44	F	253
Maryborough Region	35-44	M	230
Maryborough Region	45-54	F	384
Maryborough Region	45-54	M	418
Maryborough Region	55-64	F	455
Maryborough Region	55-64	M	527
Maryborough Region	65-74	F	418
Maryborough Region	65-74	M	460
Maryborough Region	75-84	F	178
Maryborough Region	75-84	M	192
Maryborough Region	85+	F	60
Maryborough Region	85+	M	41
Bendigo	0-4	F	412
Bendigo	0-4	M	396
Bendigo	5-14	F	735
Bendigo	5-14	M	800
Bendigo	15-19	F	414
Bendigo	15-19	M	413
Bendigo	20-24	F	589
