SA2_NAME16	Age	persons
Highgate Hill	5-14	602
Highgate Hill	15-19	412
Highgate Hill	20-24	759
Highgate Hill	25-34	1284
Highgate Hill	35-44	867
Highgate Hill	45-54	894
Highgate Hill	55-64	656
Highgate Hill	65-74	340
Highgate Hill	75-84	197
Highgate Hill	85+	108
Kangaroo Point	0-4	205
Kangaroo Point	5-14	237
Kangaroo Point	15-19	318
Kangaroo Point	20-24	913
Kangaroo Point	25-34	2457
Kangaroo Point	35-44	1135
Kangaroo Point	45-54	912
Kangaroo Point	55-64	897
Kangaroo Point	65-74	673
Kangaroo Point	75-84	262
Kangaroo Point	85+	196
New Farm	0-4	455
New Farm	5-14	645
New Farm	15-19	308
New Farm	20-24	1038
New Farm	25-34	3345
New Farm	35-44	1986
New Farm	45-54	1593
New Farm	55-64	1418
New Farm	65-74	1080
New Farm	75-84	544
New Farm	85+	375
South Brisbane	0-4	188
South Brisbane	5-14	444
South Brisbane	15-19	495
South Brisbane	20-24	1165
South Brisbane	25-34	2147
South Brisbane	35-44	1056
South Brisbane	45-54	675
South Brisbane	55-64	534
South Brisbane	65-74	318
South Brisbane	75-84	155
South Brisbane	85+	52
Spring Hill	0-4	146
Spring Hill	5-14	229
Spring Hill	15-19	320
Spring Hill	20-24	905
Spring Hill	25-34	2197
Spring Hill	35-44	853
Spring Hill	45-54	619
Spring Hill	55-64	457
Spring Hill	65-74	221
Spring Hill	75-84	82
Spring Hill	85+	35
West End	0-4	308
West End	5-14	921
West End	15-19	512
West End	20-24	1001
West End	25-34	2222
West End	35-44	1614
West End	45-54	1270
West End	55-64	926
West End	65-74	508
West End	75-84	233
West End	85+	105
Balmoral	0-4	295
Balmoral	5-14	581
Balmoral	15-19	205
Balmoral	20-24	274
Balmoral	25-34	661
Balmoral	35-44	736
Balmoral	45-54	669
Balmoral	55-64	455
Balmoral	65-74	212
Balmoral	75-84	101
Balmoral	85+	45
Bulimba	0-4	423
Bulimba	5-14	817
Bulimba	15-19	344
Bulimba	20-24	364
Bulimba	25-34	1111
Bulimba	35-44	1125
Bulimba	45-54	1122
Bulimba	55-64	692
Bulimba	65-74	402
Bulimba	75-84	204
Bulimba	85+	107
East Brisbane	0-4	262
East Brisbane	5-14	442
East Brisbane	15-19	338
East Brisbane	20-24	716
East Brisbane	25-34	1511
East Brisbane	35-44	827
East Brisbane	45-54	651
East Brisbane	55-64	512
East Brisbane	65-74	312
East Brisbane	75-84	159
East Brisbane	85+	41
Hawthorne	0-4	365
Hawthorne	5-14	682
Hawthorne	15-19	320
Hawthorne	20-24	354
Hawthorne	25-34	794
Hawthorne	35-44	867
Hawthorne	45-54	780
Hawthorne	55-64	495
Hawthorne	65-74	223
Hawthorne	75-84	68
Hawthorne	85+	33
Morningside - Seven Hills	0-4	846
Morningside - Seven Hills	5-14	1290
Morningside - Seven Hills	15-19	578
Morningside - Seven Hills	20-24	1062
Morningside - Seven Hills	25-34	3146
Morningside - Seven Hills	35-44	2205
Morningside - Seven Hills	45-54	1468
Morningside - Seven Hills	55-64	985
Morningside - Seven Hills	65-74	568
Morningside - Seven Hills	75-84	304
Morningside - Seven Hills	85+	158
Norman Park	0-4	454
Norman Park	5-14	863
Norman Park	15-19	325
Norman Park	20-24	464
Norman Park	25-34	1136
Norman Park	35-44	1060
Norman Park	45-54	935
Norman Park	55-64	568
Norman Park	65-74	329
Norman Park	75-84	104
Norman Park	85+	56
Albion	0-4	128
Albion	5-14	211
Albion	15-19	184
Albion	20-24	274
Albion	25-34	775
Albion	35-44	391
Albion	45-54	311
Albion	55-64	247
Albion	65-74	120
Albion	75-84	82
Albion	85+	68
Alderley	0-4	370
Alderley	5-14	723
Alderley	15-19	323
Alderley	20-24	607
Alderley	25-34	1121
Alderley	35-44	925
Alderley	45-54	844
Alderley	55-64	503
Alderley	65-74	345
Alderley	75-84	159
Alderley	85+	71
Ascot	0-4	247
Ascot	5-14	523
Ascot	15-19	292
Ascot	20-24	352
Ascot	25-34	786
Ascot	35-44	684
Ascot	45-54	839
Ascot	55-64	665
Ascot	65-74	435
Ascot	75-84	214
Ascot	85+	100
Clayfield	0-4	539
Clayfield	5-14	1085
Clayfield	15-19	600
Clayfield	20-24	783
Clayfield	25-34	2083
Clayfield	35-44	1579
Clayfield	45-54	1412
Clayfield	55-64	1085
Clayfield	65-74	743
Clayfield	75-84	388
Clayfield	85+	190
Grange	0-4	313
Grange	5-14	757
Grange	15-19	257
Grange	20-24	237
Grange	25-34	452
Grange	35-44	760
Grange	45-54	726
Grange	55-64	362
Grange	65-74	201
Grange	75-84	120
Grange	85+	66
Hamilton (Qld)	0-4	240
Hamilton (Qld)	5-14	451
Hamilton (Qld)	15-19	290
Hamilton (Qld)	20-24	523
Hamilton (Qld)	25-34	1373
Hamilton (Qld)	35-44	896
Hamilton (Qld)	45-54	909
Hamilton (Qld)	55-64	733
Hamilton (Qld)	65-74	517
Hamilton (Qld)	75-84	248
Hamilton (Qld)	85+	104
Hendra	0-4	273
Hendra	5-14	632
Hendra	15-19	269
Hendra	20-24	277
Hendra	25-34	559
Hendra	35-44	654
Hendra	45-54	789
Hendra	55-64	568
Hendra	65-74	398
Hendra	75-84	159
Hendra	85+	80
Kelvin Grove - Herston	0-4	445
Kelvin Grove - Herston	5-14	807
Kelvin Grove - Herston	15-19	844
Kelvin Grove - Herston	20-24	2224
Kelvin Grove - Herston	25-34	2479
Kelvin Grove - Herston	35-44	1293
Kelvin Grove - Herston	45-54	845
Kelvin Grove - Herston	55-64	509
Kelvin Grove - Herston	65-74	322
Kelvin Grove - Herston	75-84	164
Kelvin Grove - Herston	85+	150
Newmarket	0-4	261
Newmarket	5-14	484
Newmarket	15-19	349
Newmarket	20-24	648
Newmarket	25-34	1043
Newmarket	35-44	652
Newmarket	45-54	638
Newmarket	55-64	413
Newmarket	65-74	245
Newmarket	75-84	127
Newmarket	85+	120
Newstead - Bowen Hills	0-4	323
Newstead - Bowen Hills	5-14	253
Newstead - Bowen Hills	15-19	276
Newstead - Bowen Hills	20-24	1130
Newstead - Bowen Hills	25-34	3815
Newstead - Bowen Hills	35-44	1804
Newstead - Bowen Hills	45-54	1163
Newstead - Bowen Hills	55-64	1013
Newstead - Bowen Hills	65-74	591
Newstead - Bowen Hills	75-84	216
Newstead - Bowen Hills	85+	49
Wilston	0-4	239
Wilston	5-14	588
Wilston	15-19	244
Wilston	20-24	296
Wilston	25-34	578
Wilston	35-44	607
Wilston	45-54	645
Wilston	55-64	400
Wilston	65-74	194
Wilston	75-84	101
Wilston	85+	43
Windsor	0-4	402
Windsor	5-14	675
Windsor	15-19	329
Windsor	20-24	837
Windsor	25-34	1769
Windsor	35-44	1120
Windsor	45-54	874
Windsor	55-64	550
Windsor	65-74	356
Windsor	75-84	166
Windsor	85+	98
Wooloowin - Lutwyche	0-4	561
Wooloowin - Lutwyche	5-14	1011
Wooloowin - Lutwyche	15-19	528
Wooloowin - Lutwyche	20-24	957
Wooloowin - Lutwyche	25-34	2098
Wooloowin - Lutwyche	35-44	1523
Wooloowin - Lutwyche	45-54	1292
Wooloowin - Lutwyche	55-64	906
Wooloowin - Lutwyche	65-74	490
Wooloowin - Lutwyche	75-84	225
Wooloowin - Lutwyche	85+	151
Ashgrove	0-4	818
Ashgrove	5-14	2129
Ashgrove	15-19	1010
Ashgrove	20-24	998
Ashgrove	25-34	1548
Ashgrove	35-44	1979
Ashgrove	45-54	2123
Ashgrove	55-64	1376
Ashgrove	65-74	789
Ashgrove	75-84	363
Ashgrove	85+	179
Auchenflower	0-4	258
Auchenflower	5-14	432
Auchenflower	15-19	338
Auchenflower	20-24	800
Auchenflower	25-34	1341
Auchenflower	35-44	736
Auchenflower	45-54	604
Auchenflower	55-64	455
Auchenflower	65-74	386
Auchenflower	75-84	117
Auchenflower	85+	34
Bardon	0-4	634
Bardon	5-14	1565
Bardon	15-19	700
Bardon	20-24	626
Bardon	25-34	1046
Bardon	35-44	1505
Bardon	45-54	1567
Bardon	55-64	986
Bardon	65-74	621
Bardon	75-84	305
Bardon	85+	166
Paddington - Milton	0-4	575
Paddington - Milton	5-14	992
Paddington - Milton	15-19	523
Paddington - Milton	20-24	1344
Paddington - Milton	25-34	2550
Paddington - Milton	35-44	1630
Paddington - Milton	45-54	1288
Paddington - Milton	55-64	982
Paddington - Milton	65-74	568
Paddington - Milton	75-84	226
Paddington - Milton	85+	106
Red Hill (Qld)	0-4	303
Red Hill (Qld)	5-14	552
Red Hill (Qld)	15-19	282
Red Hill (Qld)	20-24	615
Red Hill (Qld)	25-34	1348
Red Hill (Qld)	35-44	922
Red Hill (Qld)	45-54	791
Red Hill (Qld)	55-64	499
Red Hill (Qld)	65-74	279
Red Hill (Qld)	75-84	119
Red Hill (Qld)	85+	39
Toowong	0-4	431
Toowong	5-14	754
Toowong	15-19	715
Toowong	20-24	2075
Toowong	25-34	2650
Toowong	35-44	1356
Toowong	45-54	968
Toowong	55-64	855
Toowong	65-74	597
Toowong	75-84	302
Toowong	85+	101
Brinsmead	0-4	340
Brinsmead	5-14	865
Brinsmead	15-19	395
Brinsmead	20-24	222
Brinsmead	25-34	617
Brinsmead	35-44	866
Brinsmead	45-54	916
Brinsmead	55-64	670
Brinsmead	65-74	341
Brinsmead	75-84	103
Brinsmead	85+	32
Clifton Beach - Kewarra Beach	0-4	627
Clifton Beach - Kewarra Beach	5-14	1384
Clifton Beach - Kewarra Beach	15-19	583
Clifton Beach - Kewarra Beach	20-24	448
Clifton Beach - Kewarra Beach	25-34	1168
Clifton Beach - Kewarra Beach	35-44	1528
Clifton Beach - Kewarra Beach	45-54	1811
Clifton Beach - Kewarra Beach	55-64	1615
Clifton Beach - Kewarra Beach	65-74	1203
Clifton Beach - Kewarra Beach	75-84	372
Clifton Beach - Kewarra Beach	85+	91
Freshwater - Stratford	0-4	189
Freshwater - Stratford	5-14	513
Freshwater - Stratford	15-19	189
Freshwater - Stratford	20-24	168
Freshwater - Stratford	25-34	397
Freshwater - Stratford	35-44	546
Freshwater - Stratford	45-54	634
Freshwater - Stratford	55-64	493
Freshwater - Stratford	65-74	317
Freshwater - Stratford	75-84	100
Freshwater - Stratford	85+	23
Redlynch	0-4	864
Redlynch	5-14	2307
Redlynch	15-19	978
Redlynch	20-24	607
Redlynch	25-34	1400
Redlynch	35-44	2059
Redlynch	45-54	2056
Redlynch	55-64	1398
Redlynch	65-74	727
Redlynch	75-84	301
Redlynch	85+	108
Trinity Beach - Smithfield	0-4	971
Trinity Beach - Smithfield	5-14	1864
Trinity Beach - Smithfield	15-19	880
Trinity Beach - Smithfield	20-24	904
Trinity Beach - Smithfield	25-34	2065
Trinity Beach - Smithfield	35-44	2122
Trinity Beach - Smithfield	45-54	1996
Trinity Beach - Smithfield	55-64	1643
Trinity Beach - Smithfield	65-74	1014
Trinity Beach - Smithfield	75-84	387
Trinity Beach - Smithfield	85+	95
Yorkeys Knob - Machans Beach	0-4	289
Yorkeys Knob - Machans Beach	5-14	659
Yorkeys Knob - Machans Beach	15-19	291
Yorkeys Knob - Machans Beach	20-24	318
Yorkeys Knob - Machans Beach	25-34	735
Yorkeys Knob - Machans Beach	35-44	860
Yorkeys Knob - Machans Beach	45-54	1048
Yorkeys Knob - Machans Beach	55-64	1010
Yorkeys Knob - Machans Beach	65-74	678
Yorkeys Knob - Machans Beach	75-84	202
Yorkeys Knob - Machans Beach	85+	63
Bentley Park	0-4	724
Bentley Park	5-14	1506
Bentley Park	15-19	611
Bentley Park	20-24	503
Bentley Park	25-34	1230
Bentley Park	35-44	1202
Bentley Park	45-54	1003
Bentley Park	55-64	673
Bentley Park	65-74	395
Bentley Park	75-84	135
Bentley Park	85+	21
Cairns City	0-4	442
Cairns City	5-14	740
Cairns City	15-19	521
Cairns City	20-24	1094
Cairns City	25-34	2777
Cairns City	35-44	1654
Cairns City	45-54	1619
Cairns City	55-64	1320
Cairns City	65-74	867
Cairns City	75-84	319
Cairns City	85+	91
Earlville - Bayview Heights	0-4	487
Earlville - Bayview Heights	5-14	1100
Earlville - Bayview Heights	15-19	469
Earlville - Bayview Heights	20-24	416
Earlville - Bayview Heights	25-34	896
Earlville - Bayview Heights	35-44	1142
Earlville - Bayview Heights	45-54	1109
Earlville - Bayview Heights	55-64	1063
Earlville - Bayview Heights	65-74	877
Earlville - Bayview Heights	75-84	504
Earlville - Bayview Heights	85+	204
Edmonton	0-4	920
Edmonton	5-14	1946
Edmonton	15-19	782
Edmonton	20-24	656
Edmonton	25-34	1531
Edmonton	35-44	1500
Edmonton	45-54	1369
Edmonton	55-64	1012
Edmonton	65-74	713
Edmonton	75-84	250
Edmonton	85+	60
Gordonvale - Trinity	0-4	618
Gordonvale - Trinity	5-14	1366
Gordonvale - Trinity	15-19	585
Gordonvale - Trinity	20-24	472
Gordonvale - Trinity	25-34	938
Gordonvale - Trinity	35-44	1182
Gordonvale - Trinity	45-54	1234
Gordonvale - Trinity	55-64	1096
Gordonvale - Trinity	65-74	706
Gordonvale - Trinity	75-84	342
Gordonvale - Trinity	85+	130
Kanimbla - Mooroobool	0-4	631
Kanimbla - Mooroobool	5-14	1483
Kanimbla - Mooroobool	15-19	653
Kanimbla - Mooroobool	20-24	519
Kanimbla - Mooroobool	25-34	1200
Kanimbla - Mooroobool	35-44	1441
Kanimbla - Mooroobool	45-54	1441
Kanimbla - Mooroobool	55-64	1221
Kanimbla - Mooroobool	65-74	777
Kanimbla - Mooroobool	75-84	371
Kanimbla - Mooroobool	85+	155
Manoora	0-4	491
Manoora	5-14	826
Manoora	15-19	380
Manoora	20-24	412
Manoora	25-34	915
Manoora	35-44	870
Manoora	45-54	768
Manoora	55-64	702
Manoora	65-74	458
Manoora	75-84	171
Manoora	85+	32
Manunda	0-4	369
Manunda	5-14	613
Manunda	15-19	344
Manunda	20-24	369
Manunda	25-34	835
Manunda	35-44	746
Manunda	45-54	714
Manunda	55-64	628
Manunda	65-74	455
Manunda	75-84	223
Manunda	85+	87
Mount Sheridan	0-4	633
Mount Sheridan	5-14	1311
Mount Sheridan	15-19	583
Mount Sheridan	20-24	449
Mount Sheridan	25-34	1035
Mount Sheridan	35-44	1227
Mount Sheridan	45-54	1305
Mount Sheridan	55-64	918
Mount Sheridan	65-74	553
Mount Sheridan	75-84	223
Mount Sheridan	85+	33
Westcourt - Bungalow	0-4	323
Westcourt - Bungalow	5-14	464
Westcourt - Bungalow	15-19	344
Westcourt - Bungalow	20-24	495
Westcourt - Bungalow	25-34	1158
Westcourt - Bungalow	35-44	864
Westcourt - Bungalow	45-54	776
Westcourt - Bungalow	55-64	738
Westcourt - Bungalow	65-74	504
Westcourt - Bungalow	75-84	360
Westcourt - Bungalow	85+	314
White Rock	0-4	359
White Rock	5-14	687
White Rock	15-19	299
White Rock	20-24	279
White Rock	25-34	653
White Rock	35-44	639
White Rock	45-54	585
White Rock	55-64	530
White Rock	65-74	404
White Rock	75-84	171
White Rock	85+	108
Whitfield - Edge Hill	0-4	449
Whitfield - Edge Hill	5-14	1173
Whitfield - Edge Hill	15-19	442
Whitfield - Edge Hill	20-24	346
Whitfield - Edge Hill	25-34	823
Whitfield - Edge Hill	35-44	1179
Whitfield - Edge Hill	45-54	1389
Whitfield - Edge Hill	55-64	1075
Whitfield - Edge Hill	65-74	752
Whitfield - Edge Hill	75-84	371
Whitfield - Edge Hill	85+	195
Woree	0-4	335
Woree	5-14	636
Woree	15-19	285
Woree	20-24	333
Woree	25-34	680
Woree	35-44	656
Woree	45-54	574
Woree	55-64	631
Woree	65-74	429
Woree	75-84	176
Woree	85+	86
Babinda	0-4	201
Babinda	5-14	558
Babinda	15-19	218
Babinda	20-24	174
Babinda	25-34	347
Babinda	35-44	494
Babinda	45-54	668
Babinda	55-64	730
Babinda	65-74	514
Babinda	75-84	260
Babinda	85+	87
Innisfail	0-4	538
Innisfail	5-14	1284
Innisfail	15-19	566
Innisfail	20-24	515
Innisfail	25-34	1129
Innisfail	35-44	972
Innisfail	45-54	1208
Innisfail	55-64	1272
Innisfail	65-74	949
Innisfail	75-84	631
Innisfail	85+	309
Johnstone	0-4	468
Johnstone	5-14	990
Johnstone	15-19	418
Johnstone	20-24	351
Johnstone	25-34	818
Johnstone	35-44	872
Johnstone	45-54	1201
Johnstone	55-64	1348
Johnstone	65-74	872
Johnstone	75-84	430
Johnstone	85+	125
Tully	0-4	574
Tully	5-14	1251
Tully	15-19	546
Tully	20-24	539
Tully	25-34	1124
Tully	35-44	1203
Tully	45-54	1504
Tully	55-64	1720
Tully	65-74	1375
Tully	75-84	624
Tully	85+	201
Yarrabah	0-4	270
Yarrabah	5-14	597
Yarrabah	15-19	257
Yarrabah	20-24	224
Yarrabah	25-34	368
Yarrabah	35-44	270
Yarrabah	45-54	296
Yarrabah	55-64	176
Yarrabah	65-74	67
Yarrabah	75-84	23
Yarrabah	85+	5
Daintree	0-4	366
Daintree	5-14	821
Daintree	15-19	356
Daintree	20-24	234
Daintree	25-34	607
Daintree	35-44	836
Daintree	45-54	1014
Daintree	55-64	1024
Daintree	65-74	691
Daintree	75-84	304
Daintree	85+	99
Port Douglas	0-4	243
Port Douglas	5-14	474
Port Douglas	15-19	172
Port Douglas	20-24	275
Port Douglas	25-34	904
Port Douglas	35-44	730
Port Douglas	45-54	773
Port Douglas	55-64	843
Port Douglas	65-74	549
Port Douglas	75-84	222
Port Douglas	85+	55
Atherton	0-4	620
Atherton	5-14	1362
Atherton	15-19	625
Atherton	20-24	561
Atherton	25-34	1000
Atherton	35-44	1137
Atherton	45-54	1352
Atherton	55-64	1509
Atherton	65-74	1333
Atherton	75-84	864
Atherton	85+	350
Herberton	0-4	264
Herberton	5-14	732
Herberton	15-19	349
Herberton	20-24	220
Herberton	25-34	429
Herberton	35-44	516
Herberton	45-54	833
Herberton	55-64	1006
Herberton	65-74	848
Herberton	75-84	337
Herberton	85+	92
Kuranda	0-4	216
Kuranda	5-14	638
Kuranda	15-19	226
Kuranda	20-24	130
Kuranda	25-34	359
Kuranda	35-44	604
Kuranda	45-54	736
Kuranda	55-64	822
Kuranda	65-74	555
Kuranda	75-84	181
Kuranda	85+	38
Malanda - Yungaburra	0-4	450
Malanda - Yungaburra	5-14	1093
Malanda - Yungaburra	15-19	440
Malanda - Yungaburra	20-24	243
Malanda - Yungaburra	25-34	644
Malanda - Yungaburra	35-44	858
Malanda - Yungaburra	45-54	1236
Malanda - Yungaburra	55-64	1466
Malanda - Yungaburra	65-74	1321
Malanda - Yungaburra	75-84	556
Malanda - Yungaburra	85+	185
Mareeba	0-4	646
Mareeba	5-14	1501
Mareeba	15-19	666
Mareeba	20-24	634
Mareeba	25-34	1287
Mareeba	35-44	1244
Mareeba	45-54	1393
Mareeba	55-64	1349
Mareeba	65-74	1288
Mareeba	75-84	797
Mareeba	85+	273
Balonne	0-4	301
Balonne	5-14	643
Balonne	15-19	266
Balonne	20-24	205
Balonne	25-34	517
Balonne	35-44	545
Balonne	45-54	639
Balonne	55-64	582
Balonne	65-74	415
Balonne	75-84	202
Balonne	85+	64
Chinchilla	0-4	677
Chinchilla	5-14	1239
Chinchilla	15-19	496
Chinchilla	20-24	483
Chinchilla	25-34	1145
Chinchilla	35-44	1040
Chinchilla	45-54	1065
Chinchilla	55-64	833
Chinchilla	65-74	624
Chinchilla	75-84	372
Chinchilla	85+	158
Goondiwindi	0-4	464
Goondiwindi	5-14	960
Goondiwindi	15-19	389
Goondiwindi	20-24	365
Goondiwindi	25-34	842
Goondiwindi	35-44	793
Goondiwindi	45-54	796
Goondiwindi	55-64	763
Goondiwindi	65-74	543
Goondiwindi	75-84	318
Goondiwindi	85+	130
Inglewood - Waggamba	0-4	269
Inglewood - Waggamba	5-14	576
Inglewood - Waggamba	15-19	203
Inglewood - Waggamba	20-24	180
Inglewood - Waggamba	25-34	454
Inglewood - Waggamba	35-44	441
Inglewood - Waggamba	45-54	602
Inglewood - Waggamba	55-64	645
Inglewood - Waggamba	65-74	521
Inglewood - Waggamba	75-84	267
Inglewood - Waggamba	85+	85
Miles - Wandoan	0-4	279
Miles - Wandoan	5-14	537
Miles - Wandoan	15-19	199
Miles - Wandoan	20-24	214
Miles - Wandoan	25-34	622
Miles - Wandoan	35-44	536
Miles - Wandoan	45-54	566
Miles - Wandoan	55-64	481
Miles - Wandoan	65-74	370
Miles - Wandoan	75-84	194
Miles - Wandoan	85+	68
Roma	0-4	594
Roma	5-14	935
Roma	15-19	412
Roma	20-24	467
Roma	25-34	1240
Roma	35-44	857
Roma	45-54	833
Roma	55-64	697
Roma	65-74	399
Roma	75-84	287
Roma	85+	129
Roma Region	0-4	401
Roma Region	5-14	831
Roma Region	15-19	281
Roma Region	20-24	262
Roma Region	25-34	615
Roma Region	35-44	756
Roma Region	45-54	842
Roma Region	55-64	796
Roma Region	65-74	629
Roma Region	75-84	303
Roma Region	85+	100
Tara	0-4	260
Tara	5-14	561
Tara	15-19	215
Tara	20-24	202
Tara	25-34	360
Tara	35-44	485
Tara	45-54	665
Tara	55-64	663
Tara	65-74	560
Tara	75-84	225
Tara	85+	35
Crows Nest - Rosalie	0-4	495
Crows Nest - Rosalie	5-14	1148
Crows Nest - Rosalie	15-19	431
Crows Nest - Rosalie	20-24	296
Crows Nest - Rosalie	25-34	727
Crows Nest - Rosalie	35-44	885
Crows Nest - Rosalie	45-54	1145
Crows Nest - Rosalie	55-64	1300
Crows Nest - Rosalie	65-74	1323
Crows Nest - Rosalie	75-84	621
Crows Nest - Rosalie	85+	178
Jondaryan	0-4	517
Jondaryan	5-14	1092
Jondaryan	15-19	485
Jondaryan	20-24	476
Jondaryan	25-34	806
Jondaryan	35-44	880
Jondaryan	45-54	1007
Jondaryan	55-64	1039
Jondaryan	65-74	687
Jondaryan	75-84	390
Jondaryan	85+	132
Millmerran	0-4	175
Millmerran	5-14	412
Millmerran	15-19	169
Millmerran	20-24	170
Millmerran	25-34	335
Millmerran	35-44	356
Millmerran	45-54	499
Millmerran	55-64	529
Millmerran	65-74	404
Millmerran	75-84	200
Millmerran	85+	70
Pittsworth	0-4	359
Pittsworth	5-14	811
Pittsworth	15-19	397
Pittsworth	20-24	294
Pittsworth	25-34	567
Pittsworth	35-44	597
Pittsworth	45-54	813
Pittsworth	55-64	666
Pittsworth	65-74	597
Pittsworth	75-84	386
Pittsworth	85+	223
Wambo	0-4	1180
Wambo	5-14	2661
Wambo	15-19	1202
Wambo	20-24	998
Wambo	25-34	2007
Wambo	35-44	2184
Wambo	45-54	2218
Wambo	55-64	1948
Wambo	65-74	1499
Wambo	75-84	793
Wambo	85+	331
Clifton - Greenmount	0-4	285
Clifton - Greenmount	5-14	617
Clifton - Greenmount	15-19	302
Clifton - Greenmount	20-24	225
Clifton - Greenmount	25-34	439
Clifton - Greenmount	35-44	556
Clifton - Greenmount	45-54	637
Clifton - Greenmount	55-64	761
Clifton - Greenmount	65-74	683
Clifton - Greenmount	75-84	307
Clifton - Greenmount	85+	81
Southern Downs - East	0-4	192
Southern Downs - East	5-14	563
Southern Downs - East	15-19	281
Southern Downs - East	20-24	142
Southern Downs - East	25-34	321
Southern Downs - East	35-44	454
Southern Downs - East	45-54	635
Southern Downs - East	55-64	715
Southern Downs - East	65-74	564
Southern Downs - East	75-84	262
Southern Downs - East	85+	102
Southern Downs - West	0-4	224
Southern Downs - West	5-14	570
Southern Downs - West	15-19	281
Southern Downs - West	20-24	173
Southern Downs - West	25-34	298
Southern Downs - West	35-44	498
Southern Downs - West	45-54	675
Southern Downs - West	55-64	796
Southern Downs - West	65-74	729
Southern Downs - West	75-84	283
Southern Downs - West	85+	123
Stanthorpe	0-4	274
Stanthorpe	5-14	643
Stanthorpe	15-19	263
Stanthorpe	20-24	240
Stanthorpe	25-34	548
Stanthorpe	35-44	521
Stanthorpe	45-54	598
Stanthorpe	55-64	782
Stanthorpe	65-74	793
Stanthorpe	75-84	532
Stanthorpe	85+	226
Stanthorpe Region	0-4	304
Stanthorpe Region	5-14	740
Stanthorpe Region	15-19	332
Stanthorpe Region	20-24	221
Stanthorpe Region	25-34	492
Stanthorpe Region	35-44	622
Stanthorpe Region	45-54	799
Stanthorpe Region	55-64	1000
Stanthorpe Region	65-74	914
Stanthorpe Region	75-84	296
Stanthorpe Region	85+	70
Warwick	0-4	1008
Warwick	5-14	2118
Warwick	15-19	1010
Warwick	20-24	910
Warwick	25-34	1515
Warwick	35-44	1573
Warwick	45-54	1879
Warwick	55-64	1902
Warwick	65-74	1755
Warwick	75-84	1067
Warwick	85+	391
Central Highlands - East	0-4	707
Central Highlands - East	5-14	1152
Central Highlands - East	15-19	400
Central Highlands - East	20-24	545
Central Highlands - East	25-34	1324
Central Highlands - East	35-44	1127
Central Highlands - East	45-54	1001
Central Highlands - East	55-64	682
Central Highlands - East	65-74	264
Central Highlands - East	75-84	81
Central Highlands - East	85+	9
Central Highlands - West	0-4	603
Central Highlands - West	5-14	1205
Central Highlands - West	15-19	372
Central Highlands - West	20-24	356
Central Highlands - West	25-34	1096
Central Highlands - West	35-44	1083
Central Highlands - West	45-54	1229
Central Highlands - West	55-64	1099
Central Highlands - West	65-74	726
Central Highlands - West	75-84	298
Central Highlands - West	85+	62
Emerald	0-4	1296
Emerald	5-14	2279
Emerald	15-19	876
Emerald	20-24	933
Emerald	25-34	2333
Emerald	35-44	2036
Emerald	45-54	1845
Emerald	55-64	1232
Emerald	65-74	466
Emerald	75-84	180
Emerald	85+	55
Berserker	0-4	463
Berserker	5-14	858
Berserker	15-19	476
Berserker	20-24	605
Berserker	25-34	1029
Berserker	35-44	821
Berserker	45-54	868
Berserker	55-64	682
Berserker	65-74	565
Berserker	75-84	350
Berserker	85+	159
Bouldercombe	0-4	113
Bouldercombe	5-14	274
Bouldercombe	15-19	99
Bouldercombe	20-24	51
Bouldercombe	25-34	170
Bouldercombe	35-44	250
Bouldercombe	45-54	304
Bouldercombe	55-64	316
Bouldercombe	65-74	180
Bouldercombe	75-84	89
Bouldercombe	85+	23
Emu Park	0-4	324
Emu Park	5-14	729
Emu Park	15-19	272
Emu Park	20-24	251
Emu Park	25-34	526
Emu Park	35-44	577
Emu Park	45-54	696
Emu Park	55-64	820
Emu Park	65-74	709
Emu Park	75-84	390
Emu Park	85+	164
Frenchville - Mount Archer	0-4	622
Frenchville - Mount Archer	5-14	1201
Frenchville - Mount Archer	15-19	622
Frenchville - Mount Archer	20-24	641
Frenchville - Mount Archer	25-34	1228
Frenchville - Mount Archer	35-44	1067
Frenchville - Mount Archer	45-54	1211
Frenchville - Mount Archer	55-64	1100
Frenchville - Mount Archer	65-74	775
Frenchville - Mount Archer	75-84	452
Frenchville - Mount Archer	85+	150
Glenlee - Rockyview	0-4	245
Glenlee - Rockyview	5-14	696
Glenlee - Rockyview	15-19	393
Glenlee - Rockyview	20-24	316
Glenlee - Rockyview	25-34	586
Glenlee - Rockyview	35-44	786
Glenlee - Rockyview	45-54	823
Glenlee - Rockyview	55-64	632
Glenlee - Rockyview	65-74	347
Glenlee - Rockyview	75-84	131
Glenlee - Rockyview	85+	25
Gracemere	0-4	1156
Gracemere	5-14	1970
Gracemere	15-19	733
Gracemere	20-24	862
Gracemere	25-34	2000
Gracemere	35-44	1417
Gracemere	45-54	1309
Gracemere	55-64	1179
Gracemere	65-74	610
Gracemere	75-84	326
Gracemere	85+	100
Lakes Creek	0-4	372
Lakes Creek	5-14	738
Lakes Creek	15-19	300
Lakes Creek	20-24	364
Lakes Creek	25-34	709
Lakes Creek	35-44	655
Lakes Creek	45-54	604
Lakes Creek	55-64	503
Lakes Creek	65-74	380
Lakes Creek	75-84	179
Lakes Creek	85+	66
Mount Morgan	0-4	139
Mount Morgan	5-14	313
Mount Morgan	15-19	158
Mount Morgan	20-24	126
Mount Morgan	25-34	247
Mount Morgan	35-44	288
