SA2_NAME16	Age	Sex	Volunteer	adults
Thornton - Millers Forest	65-74	M	1	51
Thornton - Millers Forest	75-84	F		13
Thornton - Millers Forest	75-84	F	0	98
Thornton - Millers Forest	75-84	F	1	16
Thornton - Millers Forest	75-84	M		8
Thornton - Millers Forest	75-84	M	0	107
Thornton - Millers Forest	75-84	M	1	12
Thornton - Millers Forest	85+	F		6
Thornton - Millers Forest	85+	F	0	33
Thornton - Millers Forest	85+	M		3
Thornton - Millers Forest	85+	M	0	14
Anna Bay	15-19	F		26
Anna Bay	15-19	F	0	156
Anna Bay	15-19	F	1	34
Anna Bay	15-19	M		16
Anna Bay	15-19	M	0	149
Anna Bay	15-19	M	1	45
Anna Bay	20-24	F		6
Anna Bay	20-24	F	0	109
Anna Bay	20-24	F	1	24
Anna Bay	20-24	M		10
Anna Bay	20-24	M	0	125
Anna Bay	20-24	M	1	22
Anna Bay	25-34	F		14
Anna Bay	25-34	F	0	150
Anna Bay	25-34	F	1	46
Anna Bay	25-34	M		11
Anna Bay	25-34	M	0	181
Anna Bay	25-34	M	1	15
Anna Bay	35-44	F		14
Anna Bay	35-44	F	0	219
Anna Bay	35-44	F	1	96
Anna Bay	35-44	M		18
Anna Bay	35-44	M	0	213
Anna Bay	35-44	M	1	60
Anna Bay	45-54	F		29
Anna Bay	45-54	F	0	309
Anna Bay	45-54	F	1	87
Anna Bay	45-54	M		34
Anna Bay	45-54	M	0	306
Anna Bay	45-54	M	1	94
Anna Bay	55-64	F		37
Anna Bay	55-64	F	0	326
Anna Bay	55-64	F	1	79
Anna Bay	55-64	M		29
Anna Bay	55-64	M	0	300
Anna Bay	55-64	M	1	72
Anna Bay	65-74	F		74
Anna Bay	65-74	F	0	245
Anna Bay	65-74	F	1	100
Anna Bay	65-74	M		62
Anna Bay	65-74	M	0	265
Anna Bay	65-74	M	1	78
Anna Bay	75-84	F		50
Anna Bay	75-84	F	0	142
Anna Bay	75-84	F	1	23
Anna Bay	75-84	M		38
Anna Bay	75-84	M	0	125
Anna Bay	75-84	M	1	22
Anna Bay	85+	F		19
Anna Bay	85+	F	0	42
Anna Bay	85+	M		13
Anna Bay	85+	M	0	29
Lemon Tree Passage - Tanilba Bay	15-19	F		21
Lemon Tree Passage - Tanilba Bay	15-19	F	0	99
Lemon Tree Passage - Tanilba Bay	15-19	F	1	12
Lemon Tree Passage - Tanilba Bay	15-19	M		24
Lemon Tree Passage - Tanilba Bay	15-19	M	0	120
Lemon Tree Passage - Tanilba Bay	15-19	M	1	16
Lemon Tree Passage - Tanilba Bay	20-24	F		16
Lemon Tree Passage - Tanilba Bay	20-24	F	0	102
Lemon Tree Passage - Tanilba Bay	20-24	F	1	15
Lemon Tree Passage - Tanilba Bay	20-24	M		12
Lemon Tree Passage - Tanilba Bay	20-24	M	0	107
Lemon Tree Passage - Tanilba Bay	20-24	M	1	20
Lemon Tree Passage - Tanilba Bay	25-34	F		17
Lemon Tree Passage - Tanilba Bay	25-34	F	0	240
Lemon Tree Passage - Tanilba Bay	25-34	F	1	59
Lemon Tree Passage - Tanilba Bay	25-34	M		23
Lemon Tree Passage - Tanilba Bay	25-34	M	0	256
Lemon Tree Passage - Tanilba Bay	25-34	M	1	36
Lemon Tree Passage - Tanilba Bay	35-44	F		24
Lemon Tree Passage - Tanilba Bay	35-44	F	0	224
Lemon Tree Passage - Tanilba Bay	35-44	F	1	71
Lemon Tree Passage - Tanilba Bay	35-44	M		20
Lemon Tree Passage - Tanilba Bay	35-44	M	0	259
Lemon Tree Passage - Tanilba Bay	35-44	M	1	43
Lemon Tree Passage - Tanilba Bay	45-54	F		23
Lemon Tree Passage - Tanilba Bay	45-54	F	0	327
Lemon Tree Passage - Tanilba Bay	45-54	F	1	78
Lemon Tree Passage - Tanilba Bay	45-54	M		29
Lemon Tree Passage - Tanilba Bay	45-54	M	0	328
Lemon Tree Passage - Tanilba Bay	45-54	M	1	45
Lemon Tree Passage - Tanilba Bay	55-64	F		40
Lemon Tree Passage - Tanilba Bay	55-64	F	0	417
Lemon Tree Passage - Tanilba Bay	55-64	F	1	107
Lemon Tree Passage - Tanilba Bay	55-64	M		50
Lemon Tree Passage - Tanilba Bay	55-64	M	0	410
Lemon Tree Passage - Tanilba Bay	55-64	M	1	91
Lemon Tree Passage - Tanilba Bay	65-74	F		54
Lemon Tree Passage - Tanilba Bay	65-74	F	0	357
Lemon Tree Passage - Tanilba Bay	65-74	F	1	129
Lemon Tree Passage - Tanilba Bay	65-74	M		64
Lemon Tree Passage - Tanilba Bay	65-74	M	0	387
Lemon Tree Passage - Tanilba Bay	65-74	M	1	101
Lemon Tree Passage - Tanilba Bay	75-84	F		23
Lemon Tree Passage - Tanilba Bay	75-84	F	0	159
Lemon Tree Passage - Tanilba Bay	75-84	F	1	46
Lemon Tree Passage - Tanilba Bay	75-84	M		31
Lemon Tree Passage - Tanilba Bay	75-84	M	0	171
Lemon Tree Passage - Tanilba Bay	75-84	M	1	40
Lemon Tree Passage - Tanilba Bay	85+	F		15
Lemon Tree Passage - Tanilba Bay	85+	F	0	71
Lemon Tree Passage - Tanilba Bay	85+	F	1	3
Lemon Tree Passage - Tanilba Bay	85+	M		9
Lemon Tree Passage - Tanilba Bay	85+	M	0	48
Lemon Tree Passage - Tanilba Bay	85+	M	1	8
Nelson Bay Peninsula	15-19	F		41
Nelson Bay Peninsula	15-19	F	0	389
Nelson Bay Peninsula	15-19	F	1	96
Nelson Bay Peninsula	15-19	M		46
Nelson Bay Peninsula	15-19	M	0	407
Nelson Bay Peninsula	15-19	M	1	80
Nelson Bay Peninsula	20-24	F		29
Nelson Bay Peninsula	20-24	F	0	335
Nelson Bay Peninsula	20-24	F	1	56
Nelson Bay Peninsula	20-24	M		35
Nelson Bay Peninsula	20-24	M	0	335
Nelson Bay Peninsula	20-24	M	1	44
Nelson Bay Peninsula	25-34	F		53
Nelson Bay Peninsula	25-34	F	0	632
Nelson Bay Peninsula	25-34	F	1	136
Nelson Bay Peninsula	25-34	M		65
Nelson Bay Peninsula	25-34	M	0	611
Nelson Bay Peninsula	25-34	M	1	103
Nelson Bay Peninsula	35-44	F		67
Nelson Bay Peninsula	35-44	F	0	762
Nelson Bay Peninsula	35-44	F	1	293
Nelson Bay Peninsula	35-44	M		78
Nelson Bay Peninsula	35-44	M	0	735
Nelson Bay Peninsula	35-44	M	1	187
Nelson Bay Peninsula	45-54	F		94
Nelson Bay Peninsula	45-54	F	0	961
Nelson Bay Peninsula	45-54	F	1	292
Nelson Bay Peninsula	45-54	M		89
Nelson Bay Peninsula	45-54	M	0	900
Nelson Bay Peninsula	45-54	M	1	227
Nelson Bay Peninsula	55-64	F		96
Nelson Bay Peninsula	55-64	F	0	1150
Nelson Bay Peninsula	55-64	F	1	353
Nelson Bay Peninsula	55-64	M		110
Nelson Bay Peninsula	55-64	M	0	1037
Nelson Bay Peninsula	55-64	M	1	273
Nelson Bay Peninsula	65-74	F		154
Nelson Bay Peninsula	65-74	F	0	1206
Nelson Bay Peninsula	65-74	F	1	545
Nelson Bay Peninsula	65-74	M		145
Nelson Bay Peninsula	65-74	M	0	1202
Nelson Bay Peninsula	65-74	M	1	398
Nelson Bay Peninsula	75-84	F		179
Nelson Bay Peninsula	75-84	F	0	684
Nelson Bay Peninsula	75-84	F	1	214
Nelson Bay Peninsula	75-84	M		159
Nelson Bay Peninsula	75-84	M	0	717
Nelson Bay Peninsula	75-84	M	1	182
Nelson Bay Peninsula	85+	F		84
Nelson Bay Peninsula	85+	F	0	439
Nelson Bay Peninsula	85+	F	1	41
Nelson Bay Peninsula	85+	M		72
Nelson Bay Peninsula	85+	M	0	238
Nelson Bay Peninsula	85+	M	1	23
Raymond Terrace	15-19	F		33
Raymond Terrace	15-19	F	0	315
Raymond Terrace	15-19	F	1	51
Raymond Terrace	15-19	M		40
Raymond Terrace	15-19	M	0	389
Raymond Terrace	15-19	M	1	31
Raymond Terrace	20-24	F		32
Raymond Terrace	20-24	F	0	382
Raymond Terrace	20-24	F	1	78
Raymond Terrace	20-24	M		46
Raymond Terrace	20-24	M	0	375
Raymond Terrace	20-24	M	1	54
Raymond Terrace	25-34	F		68
Raymond Terrace	25-34	F	0	676
Raymond Terrace	25-34	F	1	127
Raymond Terrace	25-34	M		84
Raymond Terrace	25-34	M	0	679
Raymond Terrace	25-34	M	1	96
Raymond Terrace	35-44	F		62
Raymond Terrace	35-44	F	0	606
Raymond Terrace	35-44	F	1	162
Raymond Terrace	35-44	M		54
Raymond Terrace	35-44	M	0	620
Raymond Terrace	35-44	M	1	96
Raymond Terrace	45-54	F		80
Raymond Terrace	45-54	F	0	670
Raymond Terrace	45-54	F	1	148
Raymond Terrace	45-54	M		98
Raymond Terrace	45-54	M	0	705
Raymond Terrace	45-54	M	1	106
Raymond Terrace	55-64	F		94
Raymond Terrace	55-64	F	0	722
Raymond Terrace	55-64	F	1	130
Raymond Terrace	55-64	M		89
Raymond Terrace	55-64	M	0	654
Raymond Terrace	55-64	M	1	109
Raymond Terrace	65-74	F		79
Raymond Terrace	65-74	F	0	429
Raymond Terrace	65-74	F	1	115
Raymond Terrace	65-74	M		71
Raymond Terrace	65-74	M	0	458
Raymond Terrace	65-74	M	1	103
Raymond Terrace	75-84	F		56
Raymond Terrace	75-84	F	0	295
Raymond Terrace	75-84	F	1	50
Raymond Terrace	75-84	M		36
Raymond Terrace	75-84	M	0	211
Raymond Terrace	75-84	M	1	38
Raymond Terrace	85+	F		25
Raymond Terrace	85+	F	0	145
Raymond Terrace	85+	F	1	7
Raymond Terrace	85+	M		10
Raymond Terrace	85+	M	0	74
Raymond Terrace	85+	M	1	10
Seaham - Woodville	15-19	F		22
Seaham - Woodville	15-19	F	0	175
Seaham - Woodville	15-19	F	1	49
Seaham - Woodville	15-19	M		22
Seaham - Woodville	15-19	M	0	148
Seaham - Woodville	15-19	M	1	42
Seaham - Woodville	20-24	F		7
Seaham - Woodville	20-24	F	0	94
Seaham - Woodville	20-24	F	1	34
Seaham - Woodville	20-24	M		13
Seaham - Woodville	20-24	M	0	126
Seaham - Woodville	20-24	M	1	25
Seaham - Woodville	25-34	F		12
Seaham - Woodville	25-34	F	0	159
Seaham - Woodville	25-34	F	1	39
Seaham - Woodville	25-34	M		15
Seaham - Woodville	25-34	M	0	168
Seaham - Woodville	25-34	M	1	24
Seaham - Woodville	35-44	F		15
Seaham - Woodville	35-44	F	0	221
Seaham - Woodville	35-44	F	1	111
Seaham - Woodville	35-44	M		24
Seaham - Woodville	35-44	M	0	236
Seaham - Woodville	35-44	M	1	63
Seaham - Woodville	45-54	F		20
Seaham - Woodville	45-54	F	0	351
Seaham - Woodville	45-54	F	1	135
Seaham - Woodville	45-54	M		25
Seaham - Woodville	45-54	M	0	337
Seaham - Woodville	45-54	M	1	97
Seaham - Woodville	55-64	F		22
Seaham - Woodville	55-64	F	0	284
Seaham - Woodville	55-64	F	1	94
Seaham - Woodville	55-64	M		21
Seaham - Woodville	55-64	M	0	304
Seaham - Woodville	55-64	M	1	71
Seaham - Woodville	65-74	F		6
Seaham - Woodville	65-74	F	0	157
Seaham - Woodville	65-74	F	1	50
Seaham - Woodville	65-74	M		15
Seaham - Woodville	65-74	M	0	206
Seaham - Woodville	65-74	M	1	58
Seaham - Woodville	75-84	F		8
Seaham - Woodville	75-84	F	0	59
Seaham - Woodville	75-84	F	1	9
Seaham - Woodville	75-84	M		5
Seaham - Woodville	75-84	M	0	67
Seaham - Woodville	75-84	M	1	19
Seaham - Woodville	85+	F	0	18
Seaham - Woodville	85+	M	0	23
Tea Gardens - Hawks Nest	15-19	F		19
Tea Gardens - Hawks Nest	15-19	F	0	70
Tea Gardens - Hawks Nest	15-19	F	1	14
Tea Gardens - Hawks Nest	15-19	M		15
Tea Gardens - Hawks Nest	15-19	M	0	68
Tea Gardens - Hawks Nest	15-19	M	1	12
Tea Gardens - Hawks Nest	20-24	F		5
Tea Gardens - Hawks Nest	20-24	F	0	58
Tea Gardens - Hawks Nest	20-24	F	1	16
Tea Gardens - Hawks Nest	20-24	M		3
Tea Gardens - Hawks Nest	20-24	M	0	43
Tea Gardens - Hawks Nest	20-24	M	1	7
Tea Gardens - Hawks Nest	25-34	F		5
Tea Gardens - Hawks Nest	25-34	F	0	84
Tea Gardens - Hawks Nest	25-34	F	1	23
Tea Gardens - Hawks Nest	25-34	M		6
Tea Gardens - Hawks Nest	25-34	M	0	98
Tea Gardens - Hawks Nest	25-34	M	1	17
Tea Gardens - Hawks Nest	35-44	F		11
Tea Gardens - Hawks Nest	35-44	F	0	110
Tea Gardens - Hawks Nest	35-44	F	1	59
Tea Gardens - Hawks Nest	35-44	M		8
Tea Gardens - Hawks Nest	35-44	M	0	127
Tea Gardens - Hawks Nest	35-44	M	1	32
Tea Gardens - Hawks Nest	45-54	F		16
Tea Gardens - Hawks Nest	45-54	F	0	196
Tea Gardens - Hawks Nest	45-54	F	1	40
Tea Gardens - Hawks Nest	45-54	M		22
Tea Gardens - Hawks Nest	45-54	M	0	184
Tea Gardens - Hawks Nest	45-54	M	1	46
Tea Gardens - Hawks Nest	55-64	F		20
Tea Gardens - Hawks Nest	55-64	F	0	297
Tea Gardens - Hawks Nest	55-64	F	1	123
Tea Gardens - Hawks Nest	55-64	M		26
Tea Gardens - Hawks Nest	55-64	M	0	298
Tea Gardens - Hawks Nest	55-64	M	1	89
Tea Gardens - Hawks Nest	65-74	F		48
Tea Gardens - Hawks Nest	65-74	F	0	394
Tea Gardens - Hawks Nest	65-74	F	1	232
Tea Gardens - Hawks Nest	65-74	M		45
Tea Gardens - Hawks Nest	65-74	M	0	429
Tea Gardens - Hawks Nest	65-74	M	1	188
Tea Gardens - Hawks Nest	75-84	F		34
Tea Gardens - Hawks Nest	75-84	F	0	218
Tea Gardens - Hawks Nest	75-84	F	1	93
Tea Gardens - Hawks Nest	75-84	M		40
Tea Gardens - Hawks Nest	75-84	M	0	224
Tea Gardens - Hawks Nest	75-84	M	1	96
Tea Gardens - Hawks Nest	85+	F		14
Tea Gardens - Hawks Nest	85+	F	0	105
Tea Gardens - Hawks Nest	85+	F	1	16
Tea Gardens - Hawks Nest	85+	M		11
Tea Gardens - Hawks Nest	85+	M	0	78
Tea Gardens - Hawks Nest	85+	M	1	22
Williamtown - Medowie - Karuah	15-19	F		48
Williamtown - Medowie - Karuah	15-19	F	0	324
Williamtown - Medowie - Karuah	15-19	F	1	68
Williamtown - Medowie - Karuah	15-19	M		56
Williamtown - Medowie - Karuah	15-19	M	0	333
Williamtown - Medowie - Karuah	15-19	M	1	58
Williamtown - Medowie - Karuah	20-24	F		29
Williamtown - Medowie - Karuah	20-24	F	0	258
Williamtown - Medowie - Karuah	20-24	F	1	59
Williamtown - Medowie - Karuah	20-24	M		63
Williamtown - Medowie - Karuah	20-24	M	0	323
Williamtown - Medowie - Karuah	20-24	M	1	40
Williamtown - Medowie - Karuah	25-34	F		72
Williamtown - Medowie - Karuah	25-34	F	0	588
Williamtown - Medowie - Karuah	25-34	F	1	129
Williamtown - Medowie - Karuah	25-34	M		88
Williamtown - Medowie - Karuah	25-34	M	0	578
Williamtown - Medowie - Karuah	25-34	M	1	107
Williamtown - Medowie - Karuah	35-44	F		57
Williamtown - Medowie - Karuah	35-44	F	0	632
Williamtown - Medowie - Karuah	35-44	F	1	237
Williamtown - Medowie - Karuah	35-44	M		86
Williamtown - Medowie - Karuah	35-44	M	0	712
Williamtown - Medowie - Karuah	35-44	M	1	147
Williamtown - Medowie - Karuah	45-54	F		78
Williamtown - Medowie - Karuah	45-54	F	0	683
Williamtown - Medowie - Karuah	45-54	F	1	212
Williamtown - Medowie - Karuah	45-54	M		84
Williamtown - Medowie - Karuah	45-54	M	0	728
Williamtown - Medowie - Karuah	45-54	M	1	156
Williamtown - Medowie - Karuah	55-64	F		69
Williamtown - Medowie - Karuah	55-64	F	0	595
Williamtown - Medowie - Karuah	55-64	F	1	165
Williamtown - Medowie - Karuah	55-64	M		72
Williamtown - Medowie - Karuah	55-64	M	0	644
Williamtown - Medowie - Karuah	55-64	M	1	126
Williamtown - Medowie - Karuah	65-74	F		67
Williamtown - Medowie - Karuah	65-74	F	0	476
Williamtown - Medowie - Karuah	65-74	F	1	142
Williamtown - Medowie - Karuah	65-74	M		71
Williamtown - Medowie - Karuah	65-74	M	0	533
Williamtown - Medowie - Karuah	65-74	M	1	127
Williamtown - Medowie - Karuah	75-84	F		39
Williamtown - Medowie - Karuah	75-84	F	0	173
Williamtown - Medowie - Karuah	75-84	F	1	58
Williamtown - Medowie - Karuah	75-84	M		50
Williamtown - Medowie - Karuah	75-84	M	0	211
Williamtown - Medowie - Karuah	75-84	M	1	43
Williamtown - Medowie - Karuah	85+	F		15
Williamtown - Medowie - Karuah	85+	F	0	45
Williamtown - Medowie - Karuah	85+	F	1	6
Williamtown - Medowie - Karuah	85+	M		11
Williamtown - Medowie - Karuah	85+	M	0	37
Williamtown - Medowie - Karuah	85+	M	1	13
Muswellbrook	15-19	F		34
Muswellbrook	15-19	F	0	255
Muswellbrook	15-19	F	1	56
Muswellbrook	15-19	M		37
Muswellbrook	15-19	M	0	280
Muswellbrook	15-19	M	1	47
Muswellbrook	20-24	F		26
Muswellbrook	20-24	F	0	315
Muswellbrook	20-24	F	1	48
Muswellbrook	20-24	M		40
Muswellbrook	20-24	M	0	289
Muswellbrook	20-24	M	1	45
Muswellbrook	25-34	F		51
Muswellbrook	25-34	F	0	702
Muswellbrook	25-34	F	1	124
Muswellbrook	25-34	M		173
Muswellbrook	25-34	M	0	721
Muswellbrook	25-34	M	1	99
Muswellbrook	35-44	F		42
Muswellbrook	35-44	F	0	500
Muswellbrook	35-44	F	1	181
Muswellbrook	35-44	M		129
Muswellbrook	35-44	M	0	535
Muswellbrook	35-44	M	1	134
Muswellbrook	45-54	F		58
Muswellbrook	45-54	F	0	585
Muswellbrook	45-54	F	1	148
Muswellbrook	45-54	M		102
Muswellbrook	45-54	M	0	654
Muswellbrook	45-54	M	1	115
Muswellbrook	55-64	F		45
Muswellbrook	55-64	F	0	465
Muswellbrook	55-64	F	1	109
Muswellbrook	55-64	M		71
Muswellbrook	55-64	M	0	529
Muswellbrook	55-64	M	1	87
Muswellbrook	65-74	F		45
Muswellbrook	65-74	F	0	306
Muswellbrook	65-74	F	1	92
Muswellbrook	65-74	M		48
Muswellbrook	65-74	M	0	317
Muswellbrook	65-74	M	1	66
Muswellbrook	75-84	F		37
Muswellbrook	75-84	F	0	163
Muswellbrook	75-84	F	1	49
Muswellbrook	75-84	M		32
Muswellbrook	75-84	M	0	126
Muswellbrook	75-84	M	1	30
Muswellbrook	85+	F		18
Muswellbrook	85+	F	0	71
Muswellbrook	85+	F	1	8
Muswellbrook	85+	M		5
Muswellbrook	85+	M	0	33
Muswellbrook	85+	M	1	9
Muswellbrook Region	15-19	F		24
Muswellbrook Region	15-19	F	0	86
Muswellbrook Region	15-19	F	1	27
Muswellbrook Region	15-19	M		24
Muswellbrook Region	15-19	M	0	85
Muswellbrook Region	15-19	M	1	27
Muswellbrook Region	20-24	F		11
Muswellbrook Region	20-24	F	0	69
Muswellbrook Region	20-24	F	1	16
Muswellbrook Region	20-24	M		13
Muswellbrook Region	20-24	M	0	91
Muswellbrook Region	20-24	M	1	10
Muswellbrook Region	25-34	F		20
Muswellbrook Region	25-34	F	0	136
Muswellbrook Region	25-34	F	1	48
Muswellbrook Region	25-34	M		18
Muswellbrook Region	25-34	M	0	146
Muswellbrook Region	25-34	M	1	32
Muswellbrook Region	35-44	F		17
Muswellbrook Region	35-44	F	0	144
Muswellbrook Region	35-44	F	1	116
Muswellbrook Region	35-44	M		28
Muswellbrook Region	35-44	M	0	173
Muswellbrook Region	35-44	M	1	75
Muswellbrook Region	45-54	F		27
Muswellbrook Region	45-54	F	0	202
Muswellbrook Region	45-54	F	1	79
Muswellbrook Region	45-54	M		30
Muswellbrook Region	45-54	M	0	203
Muswellbrook Region	45-54	M	1	67
Muswellbrook Region	55-64	F		23
Muswellbrook Region	55-64	F	0	145
Muswellbrook Region	55-64	F	1	64
Muswellbrook Region	55-64	M		29
Muswellbrook Region	55-64	M	0	177
Muswellbrook Region	55-64	M	1	58
Muswellbrook Region	65-74	F		22
Muswellbrook Region	65-74	F	0	92
Muswellbrook Region	65-74	F	1	69
Muswellbrook Region	65-74	M		19
Muswellbrook Region	65-74	M	0	129
Muswellbrook Region	65-74	M	1	61
Muswellbrook Region	75-84	F		20
Muswellbrook Region	75-84	F	0	45
Muswellbrook Region	75-84	F	1	19
Muswellbrook Region	75-84	M		21
Muswellbrook Region	75-84	M	0	52
Muswellbrook Region	75-84	M	1	22
Muswellbrook Region	85+	F		4
Muswellbrook Region	85+	F	0	25
Muswellbrook Region	85+	F	1	10
Muswellbrook Region	85+	M	0	17
Muswellbrook Region	85+	M	1	3
Scone	15-19	F		18
Scone	15-19	F	0	117
Scone	15-19	F	1	34
Scone	15-19	M		19
Scone	15-19	M	0	127
Scone	15-19	M	1	37
Scone	20-24	F		9
Scone	20-24	F	0	111
Scone	20-24	F	1	19
Scone	20-24	M		11
Scone	20-24	M	0	107
Scone	20-24	M	1	17
Scone	25-34	F		31
Scone	25-34	F	0	298
Scone	25-34	F	1	73
Scone	25-34	M		37
Scone	25-34	M	0	274
Scone	25-34	M	1	58
Scone	35-44	F		21
Scone	35-44	F	0	220
Scone	35-44	F	1	121
Scone	35-44	M		39
Scone	35-44	M	0	221
Scone	35-44	M	1	95
Scone	45-54	F		32
Scone	45-54	F	0	229
Scone	45-54	F	1	105
Scone	45-54	M		27
Scone	45-54	M	0	246
Scone	45-54	M	1	94
Scone	55-64	F		33
Scone	55-64	F	0	238
Scone	55-64	F	1	76
Scone	55-64	M		39
Scone	55-64	M	0	234
Scone	55-64	M	1	71
Scone	65-74	F		25
Scone	65-74	F	0	152
Scone	65-74	F	1	83
Scone	65-74	M		22
Scone	65-74	M	0	192
Scone	65-74	M	1	54
Scone	75-84	F		36
Scone	75-84	F	0	136
Scone	75-84	F	1	41
Scone	75-84	M		18
Scone	75-84	M	0	103
Scone	75-84	M	1	20
Scone	85+	F		24
Scone	85+	F	0	83
Scone	85+	F	1	15
Scone	85+	M		18
Scone	85+	M	0	43
Scone	85+	M	1	7
Scone Region	15-19	F		48
Scone Region	15-19	F	0	141
Scone Region	15-19	F	1	46
Scone Region	15-19	M		25
Scone Region	15-19	M	0	158
Scone Region	15-19	M	1	38
Scone Region	20-24	F		21
Scone Region	20-24	F	0	130
Scone Region	20-24	F	1	40
Scone Region	20-24	M		27
Scone Region	20-24	M	0	139
Scone Region	20-24	M	1	23
Scone Region	25-34	F		54
Scone Region	25-34	F	0	324
Scone Region	25-34	F	1	106
Scone Region	25-34	M		39
Scone Region	25-34	M	0	299
Scone Region	25-34	M	1	80
Scone Region	35-44	F		60
Scone Region	35-44	F	0	291
Scone Region	35-44	F	1	164
Scone Region	35-44	M		58
Scone Region	35-44	M	0	342
Scone Region	35-44	M	1	129
Scone Region	45-54	F		56
Scone Region	45-54	F	0	336
Scone Region	45-54	F	1	195
Scone Region	45-54	M		59
Scone Region	45-54	M	0	320
Scone Region	45-54	M	1	155
Scone Region	55-64	F		40
Scone Region	55-64	F	0	340
Scone Region	55-64	F	1	166
Scone Region	55-64	M		59
Scone Region	55-64	M	0	402
Scone Region	55-64	M	1	154
Scone Region	65-74	F		49
Scone Region	65-74	F	0	254
Scone Region	65-74	F	1	119
Scone Region	65-74	M		61
Scone Region	65-74	M	0	313
Scone Region	65-74	M	1	112
Scone Region	75-84	F		35
Scone Region	75-84	F	0	165
Scone Region	75-84	F	1	49
Scone Region	75-84	M		34
Scone Region	75-84	M	0	152
Scone Region	75-84	M	1	35
Scone Region	85+	F		24
Scone Region	85+	F	0	66
Scone Region	85+	F	1	11
Scone Region	85+	M		18
Scone Region	85+	M	0	42
Scone Region	85+	M	1	8
Dapto - Avondale	15-19	F		51
Dapto - Avondale	15-19	F	0	547
Dapto - Avondale	15-19	F	1	105
Dapto - Avondale	15-19	M		64
Dapto - Avondale	15-19	M	0	646
Dapto - Avondale	15-19	M	1	76
Dapto - Avondale	20-24	F		37
Dapto - Avondale	20-24	F	0	527
Dapto - Avondale	20-24	F	1	110
Dapto - Avondale	20-24	M		30
Dapto - Avondale	20-24	M	0	577
Dapto - Avondale	20-24	M	1	83
Dapto - Avondale	25-34	F		39
Dapto - Avondale	25-34	F	0	1118
Dapto - Avondale	25-34	F	1	192
Dapto - Avondale	25-34	M		52
Dapto - Avondale	25-34	M	0	1106
Dapto - Avondale	25-34	M	1	159
Dapto - Avondale	35-44	F		57
Dapto - Avondale	35-44	F	0	1115
Dapto - Avondale	35-44	F	1	313
Dapto - Avondale	35-44	M		62
Dapto - Avondale	35-44	M	0	1157
Dapto - Avondale	35-44	M	1	194
Dapto - Avondale	45-54	F		76
Dapto - Avondale	45-54	F	0	1216
Dapto - Avondale	45-54	F	1	247
Dapto - Avondale	45-54	M		75
Dapto - Avondale	45-54	M	0	1177
Dapto - Avondale	45-54	M	1	188
Dapto - Avondale	55-64	F		68
Dapto - Avondale	55-64	F	0	1167
Dapto - Avondale	55-64	F	1	247
Dapto - Avondale	55-64	M		70
Dapto - Avondale	55-64	M	0	1084
Dapto - Avondale	55-64	M	1	176
Dapto - Avondale	65-74	F		90
Dapto - Avondale	65-74	F	0	1006
Dapto - Avondale	65-74	F	1	286
Dapto - Avondale	65-74	M		74
Dapto - Avondale	65-74	M	0	986
Dapto - Avondale	65-74	M	1	211
Dapto - Avondale	75-84	F		91
Dapto - Avondale	75-84	F	0	640
Dapto - Avondale	75-84	F	1	115
Dapto - Avondale	75-84	M		84
Dapto - Avondale	75-84	M	0	554
Dapto - Avondale	75-84	M	1	82
Dapto - Avondale	85+	F		56
Dapto - Avondale	85+	F	0	302
Dapto - Avondale	85+	F	1	11
Dapto - Avondale	85+	M		31
Dapto - Avondale	85+	M	0	180
Dapto - Avondale	85+	M	1	8
Horsley - Kembla Grange	15-19	F		9
Horsley - Kembla Grange	15-19	F	0	259
Horsley - Kembla Grange	15-19	F	1	61
Horsley - Kembla Grange	15-19	M		8
Horsley - Kembla Grange	15-19	M	0	274
Horsley - Kembla Grange	15-19	M	1	65
Horsley - Kembla Grange	20-24	F		5
Horsley - Kembla Grange	20-24	F	0	183
Horsley - Kembla Grange	20-24	F	1	34
Horsley - Kembla Grange	20-24	M		4
Horsley - Kembla Grange	20-24	M	0	207
Horsley - Kembla Grange	20-24	M	1	33
Horsley - Kembla Grange	25-34	F		12
Horsley - Kembla Grange	25-34	F	0	526
Horsley - Kembla Grange	25-34	F	1	58
Horsley - Kembla Grange	25-34	M		23
Horsley - Kembla Grange	25-34	M	0	434
Horsley - Kembla Grange	25-34	M	1	60
Horsley - Kembla Grange	35-44	F		19
Horsley - Kembla Grange	35-44	F	0	523
Horsley - Kembla Grange	35-44	F	1	155
Horsley - Kembla Grange	35-44	M		24
Horsley - Kembla Grange	35-44	M	0	518
Horsley - Kembla Grange	35-44	M	1	91
Horsley - Kembla Grange	45-54	F		13
Horsley - Kembla Grange	45-54	F	0	491
Horsley - Kembla Grange	45-54	F	1	113
Horsley - Kembla Grange	45-54	M		19
Horsley - Kembla Grange	45-54	M	0	415
Horsley - Kembla Grange	45-54	M	1	107
Horsley - Kembla Grange	55-64	F		18
Horsley - Kembla Grange	55-64	F	0	390
Horsley - Kembla Grange	55-64	F	1	78
Horsley - Kembla Grange	55-64	M		14
Horsley - Kembla Grange	55-64	M	0	351
Horsley - Kembla Grange	55-64	M	1	69
Horsley - Kembla Grange	65-74	F		12
Horsley - Kembla Grange	65-74	F	0	202
Horsley - Kembla Grange	65-74	F	1	59
Horsley - Kembla Grange	65-74	M		11
