STE_NAME16	Age	IncomeTotPersonal.max	Sex	adults
Northern Territory	15-19	91875	F	7
Northern Territory	15-19	91875	M	23
Northern Territory	15-19	105000	F	4
Northern Territory	15-19	105000	M	4
Northern Territory	15-19	157500	F	4
Northern Territory	15-19	157500	M	12
Northern Territory	15-19	Inf	F	8
Northern Territory	15-19	Inf	M	5
Northern Territory	20-24		F	1268
Northern Territory	20-24		M	1756
Northern Territory	20-24	0	F	518
Northern Territory	20-24	0	M	550
Northern Territory	20-24	7875	F	393
Northern Territory	20-24	7875	M	440
Northern Territory	20-24	15750	F	1148
Northern Territory	20-24	15750	M	990
Northern Territory	20-24	21000	F	433
Northern Territory	20-24	21000	M	329
Northern Territory	20-24	26250	F	434
Northern Territory	20-24	26250	M	308
Northern Territory	20-24	34125	F	541
Northern Territory	20-24	34125	M	473
Northern Territory	20-24	42000	F	791
Northern Territory	20-24	42000	M	673
Northern Territory	20-24	52500	F	892
Northern Territory	20-24	52500	M	966
Northern Territory	20-24	65625	F	777
Northern Territory	20-24	65625	M	976
Northern Territory	20-24	78750	F	342
Northern Territory	20-24	78750	M	662
Northern Territory	20-24	91875	F	138
Northern Territory	20-24	91875	M	346
Northern Territory	20-24	105000	F	70
Northern Territory	20-24	105000	M	134
Northern Territory	20-24	157500	F	28
Northern Territory	20-24	157500	M	172
Northern Territory	20-24	Inf	F	25
Northern Territory	20-24	Inf	M	69
Northern Territory	25-34		F	3092
Northern Territory	25-34		M	4187
Northern Territory	25-34	0	F	1547
Northern Territory	25-34	0	M	524
Northern Territory	25-34	7875	F	753
Northern Territory	25-34	7875	M	616
Northern Territory	25-34	15750	F	1918
Northern Territory	25-34	15750	M	1581
Northern Territory	25-34	21000	F	1006
Northern Territory	25-34	21000	M	494
Northern Territory	25-34	26250	F	857
Northern Territory	25-34	26250	M	489
Northern Territory	25-34	34125	F	1273
Northern Territory	25-34	34125	M	674
Northern Territory	25-34	42000	F	1486
Northern Territory	25-34	42000	M	933
Northern Territory	25-34	52500	F	1846
Northern Territory	25-34	52500	M	1595
Northern Territory	25-34	65625	F	2305
Northern Territory	25-34	65625	M	2489
Northern Territory	25-34	78750	F	1826
Northern Territory	25-34	78750	M	2124
Northern Territory	25-34	91875	F	1431
Northern Territory	25-34	91875	M	1806
Northern Territory	25-34	105000	F	756
Northern Territory	25-34	105000	M	1198
Northern Territory	25-34	157500	F	794
Northern Territory	25-34	157500	M	2175
Northern Territory	25-34	Inf	F	161
Northern Territory	25-34	Inf	M	1101
Northern Territory	35-44		F	2225
Northern Territory	35-44		M	3107
Northern Territory	35-44	0	F	1129
Northern Territory	35-44	0	M	344
Northern Territory	35-44	7875	F	579
Northern Territory	35-44	7875	M	404
Northern Territory	35-44	15750	F	1454
Northern Territory	35-44	15750	M	1181
Northern Territory	35-44	21000	F	803
Northern Territory	35-44	21000	M	460
Northern Territory	35-44	26250	F	739
Northern Territory	35-44	26250	M	403
Northern Territory	35-44	34125	F	1008
Northern Territory	35-44	34125	M	488
Northern Territory	35-44	42000	F	1036
Northern Territory	35-44	42000	M	595
Northern Territory	35-44	52500	F	1295
Northern Territory	35-44	52500	M	1057
Northern Territory	35-44	65625	F	1522
Northern Territory	35-44	65625	M	1612
Northern Territory	35-44	78750	F	1268
Northern Territory	35-44	78750	M	1462
Northern Territory	35-44	91875	F	1256
Northern Territory	35-44	91875	M	1532
Northern Territory	35-44	105000	F	905
Northern Territory	35-44	105000	M	1297
Northern Territory	35-44	157500	F	1188
Northern Territory	35-44	157500	M	2432
Northern Territory	35-44	Inf	F	364
Northern Territory	35-44	Inf	M	1478
Northern Territory	45-54		F	2053
Northern Territory	45-54		M	2763
Northern Territory	45-54	0	F	755
Northern Territory	45-54	0	M	353
Northern Territory	45-54	7875	F	431
Northern Territory	45-54	7875	M	327
Northern Territory	45-54	15750	F	1158
Northern Territory	45-54	15750	M	994
Northern Territory	45-54	21000	F	720
Northern Territory	45-54	21000	M	486
Northern Territory	45-54	26250	F	628
Northern Territory	45-54	26250	M	391
Northern Territory	45-54	34125	F	794
Northern Territory	45-54	34125	M	456
Northern Territory	45-54	42000	F	955
Northern Territory	45-54	42000	M	559
Northern Territory	45-54	52500	F	1158
Northern Territory	45-54	52500	M	974
Northern Territory	45-54	65625	F	1542
Northern Territory	45-54	65625	M	1364
Northern Territory	45-54	78750	F	1255
Northern Territory	45-54	78750	M	1332
Northern Territory	45-54	91875	F	1126
Northern Territory	45-54	91875	M	1327
Northern Territory	45-54	105000	F	957
Northern Territory	45-54	105000	M	1280
Northern Territory	45-54	157500	F	1149
Northern Territory	45-54	157500	M	2193
Northern Territory	45-54	Inf	F	385
Northern Territory	45-54	Inf	M	1433
Northern Territory	55-64		F	1588
Northern Territory	55-64		M	1951
Northern Territory	55-64	0	F	829
Northern Territory	55-64	0	M	505
Northern Territory	55-64	7875	F	285
Northern Territory	55-64	7875	M	233
Northern Territory	55-64	15750	F	950
Northern Territory	55-64	15750	M	683
Northern Territory	55-64	21000	F	695
Northern Territory	55-64	21000	M	558
Northern Territory	55-64	26250	F	627
Northern Territory	55-64	26250	M	447
Northern Territory	55-64	34125	F	669
Northern Territory	55-64	34125	M	433
Northern Territory	55-64	42000	F	668
Northern Territory	55-64	42000	M	552
Northern Territory	55-64	52500	F	767
Northern Territory	55-64	52500	M	771
Northern Territory	55-64	65625	F	1022
Northern Territory	55-64	65625	M	1033
Northern Territory	55-64	78750	F	782
Northern Territory	55-64	78750	M	914
Northern Territory	55-64	91875	F	683
Northern Territory	55-64	91875	M	915
Northern Territory	55-64	105000	F	631
Northern Territory	55-64	105000	M	833
Northern Territory	55-64	157500	F	746
Northern Territory	55-64	157500	M	1397
Northern Territory	55-64	Inf	F	265
Northern Territory	55-64	Inf	M	874
Northern Territory	65-74		F	794
Northern Territory	65-74		M	1016
Northern Territory	65-74	0	F	322
Northern Territory	65-74	0	M	309
Northern Territory	65-74	7875	F	154
Northern Territory	65-74	7875	M	160
Northern Territory	65-74	15750	F	598
Northern Territory	65-74	15750	M	539
Northern Territory	65-74	21000	F	843
Northern Territory	65-74	21000	M	771
Northern Territory	65-74	26250	F	709
Northern Territory	65-74	26250	M	680
Northern Territory	65-74	34125	F	439
Northern Territory	65-74	34125	M	465
Northern Territory	65-74	42000	F	361
Northern Territory	65-74	42000	M	375
Northern Territory	65-74	52500	F	309
Northern Territory	65-74	52500	M	382
Northern Territory	65-74	65625	F	277
Northern Territory	65-74	65625	M	434
Northern Territory	65-74	78750	F	172
Northern Territory	65-74	78750	M	292
Northern Territory	65-74	91875	F	118
Northern Territory	65-74	91875	M	226
Northern Territory	65-74	105000	F	87
Northern Territory	65-74	105000	M	187
Northern Territory	65-74	157500	F	108
Northern Territory	65-74	157500	M	267
Northern Territory	65-74	Inf	F	66
Northern Territory	65-74	Inf	M	209
Northern Territory	75-84		F	293
Northern Territory	75-84		M	339
Northern Territory	75-84	0	F	87
Northern Territory	75-84	0	M	81
Northern Territory	75-84	7875	F	55
Northern Territory	75-84	7875	M	43
Northern Territory	75-84	15750	F	226
Northern Territory	75-84	15750	M	215
Northern Territory	75-84	21000	F	356
Northern Territory	75-84	21000	M	346
Northern Territory	75-84	26250	F	375
Northern Territory	75-84	26250	M	282
Northern Territory	75-84	34125	F	199
Northern Territory	75-84	34125	M	159
Northern Territory	75-84	42000	F	104
Northern Territory	75-84	42000	M	109
Northern Territory	75-84	52500	F	61
Northern Territory	75-84	52500	M	79
Northern Territory	75-84	65625	F	50
Northern Territory	75-84	65625	M	80
Northern Territory	75-84	78750	F	24
Northern Territory	75-84	78750	M	39
Northern Territory	75-84	91875	F	17
Northern Territory	75-84	91875	M	37
Northern Territory	75-84	105000	F	11
Northern Territory	75-84	105000	M	16
Northern Territory	75-84	157500	F	17
Northern Territory	75-84	157500	M	34
Northern Territory	75-84	Inf	F	16
Northern Territory	75-84	Inf	M	26
Northern Territory	85+		F	127
Northern Territory	85+		M	79
Northern Territory	85+	0	F	22
Northern Territory	85+	0	M	13
Northern Territory	85+	7875	F	18
Northern Territory	85+	7875	M	3
Northern Territory	85+	15750	F	49
Northern Territory	85+	15750	M	35
Northern Territory	85+	21000	F	82
Northern Territory	85+	21000	M	72
Northern Territory	85+	26250	F	125
Northern Territory	85+	26250	M	71
Northern Territory	85+	34125	F	58
Northern Territory	85+	34125	M	36
Northern Territory	85+	42000	F	18
Northern Territory	85+	42000	M	20
Northern Territory	85+	52500	F	13
Northern Territory	85+	52500	M	16
Northern Territory	85+	65625	F	21
Northern Territory	85+	65625	M	15
Northern Territory	85+	78750	F	5
Northern Territory	85+	78750	M	7
Northern Territory	85+	91875	M	6
Northern Territory	85+	105000	F	3
Northern Territory	85+	105000	M	3
Northern Territory	85+	157500	F	3
Northern Territory	85+	157500	M	4
Northern Territory	85+	Inf	M	7
Australian Capital Territory	15-19		F	745
Australian Capital Territory	15-19		M	797
Australian Capital Territory	15-19	0	F	4687
Australian Capital Territory	15-19	0	M	5515
Australian Capital Territory	15-19	7875	F	3255
Australian Capital Territory	15-19	7875	M	2739
Australian Capital Territory	15-19	15750	F	1527
Australian Capital Territory	15-19	15750	M	1145
Australian Capital Territory	15-19	21000	F	532
Australian Capital Territory	15-19	21000	M	425
Australian Capital Territory	15-19	26250	F	403
Australian Capital Territory	15-19	26250	M	434
Australian Capital Territory	15-19	34125	F	432
Australian Capital Territory	15-19	34125	M	564
Australian Capital Territory	15-19	42000	F	270
Australian Capital Territory	15-19	42000	M	355
Australian Capital Territory	15-19	52500	F	166
Australian Capital Territory	15-19	52500	M	231
Australian Capital Territory	15-19	65625	F	77
Australian Capital Territory	15-19	65625	M	101
Australian Capital Territory	15-19	78750	F	16
Australian Capital Territory	15-19	78750	M	18
Australian Capital Territory	15-19	91875	F	9
Australian Capital Territory	15-19	91875	M	8
Australian Capital Territory	15-19	105000	F	3
Australian Capital Territory	15-19	105000	M	8
Australian Capital Territory	15-19	157500	F	8
Australian Capital Territory	15-19	157500	M	14
Australian Capital Territory	15-19	Inf	F	14
Australian Capital Territory	15-19	Inf	M	12
Australian Capital Territory	20-24		F	1039
Australian Capital Territory	20-24		M	1141
Australian Capital Territory	20-24	0	F	2073
Australian Capital Territory	20-24	0	M	2251
Australian Capital Territory	20-24	7875	F	948
Australian Capital Territory	20-24	7875	M	928
Australian Capital Territory	20-24	15750	F	1795
Australian Capital Territory	20-24	15750	M	1575
Australian Capital Territory	20-24	21000	F	1307
Australian Capital Territory	20-24	21000	M	1057
Australian Capital Territory	20-24	26250	F	1239
Australian Capital Territory	20-24	26250	M	1181
Australian Capital Territory	20-24	34125	F	1417
Australian Capital Territory	20-24	34125	M	1464
Australian Capital Territory	20-24	42000	F	1424
Australian Capital Territory	20-24	42000	M	1576
Australian Capital Territory	20-24	52500	F	1495
Australian Capital Territory	20-24	52500	M	1735
Australian Capital Territory	20-24	65625	F	1664
Australian Capital Territory	20-24	65625	M	1580
Australian Capital Territory	20-24	78750	F	821
Australian Capital Territory	20-24	78750	M	837
Australian Capital Territory	20-24	91875	F	231
Australian Capital Territory	20-24	91875	M	317
Australian Capital Territory	20-24	105000	F	57
Australian Capital Territory	20-24	105000	M	97
Australian Capital Territory	20-24	157500	F	40
Australian Capital Territory	20-24	157500	M	82
Australian Capital Territory	20-24	Inf	F	22
Australian Capital Territory	20-24	Inf	M	37
Australian Capital Territory	25-34		F	2172
Australian Capital Territory	25-34		M	2503
Australian Capital Territory	25-34	0	F	2516
Australian Capital Territory	25-34	0	M	1231
Australian Capital Territory	25-34	7875	F	721
Australian Capital Territory	25-34	7875	M	326
Australian Capital Territory	25-34	15750	F	1252
Australian Capital Territory	25-34	15750	M	811
Australian Capital Territory	25-34	21000	F	1133
Australian Capital Territory	25-34	21000	M	717
Australian Capital Territory	25-34	26250	F	1347
Australian Capital Territory	25-34	26250	M	974
Australian Capital Territory	25-34	34125	F	2033
Australian Capital Territory	25-34	34125	M	1371
Australian Capital Territory	25-34	42000	F	2215
Australian Capital Territory	25-34	42000	M	1839
Australian Capital Territory	25-34	52500	F	2821
Australian Capital Territory	25-34	52500	M	2993
Australian Capital Territory	25-34	65625	F	4147
Australian Capital Territory	25-34	65625	M	4391
Australian Capital Territory	25-34	78750	F	4846
Australian Capital Territory	25-34	78750	M	4460
Australian Capital Territory	25-34	91875	F	3898
Australian Capital Territory	25-34	91875	M	3927
Australian Capital Territory	25-34	105000	F	1981
Australian Capital Territory	25-34	105000	M	2450
Australian Capital Territory	25-34	157500	F	2310
Australian Capital Territory	25-34	157500	M	3487
Australian Capital Territory	25-34	Inf	F	296
Australian Capital Territory	25-34	Inf	M	947
Australian Capital Territory	35-44		F	1614
Australian Capital Territory	35-44		M	1937
Australian Capital Territory	35-44	0	F	1845
Australian Capital Territory	35-44	0	M	624
Australian Capital Territory	35-44	7875	F	721
Australian Capital Territory	35-44	7875	M	211
Australian Capital Territory	35-44	15750	F	1020
Australian Capital Territory	35-44	15750	M	590
Australian Capital Territory	35-44	21000	F	1007
Australian Capital Territory	35-44	21000	M	504
Australian Capital Territory	35-44	26250	F	1091
Australian Capital Territory	35-44	26250	M	666
Australian Capital Territory	35-44	34125	F	1491
Australian Capital Territory	35-44	34125	M	755
Australian Capital Territory	35-44	42000	F	1754
Australian Capital Territory	35-44	42000	M	1072
Australian Capital Territory	35-44	52500	F	2112
Australian Capital Territory	35-44	52500	M	1712
Australian Capital Territory	35-44	65625	F	2701
Australian Capital Territory	35-44	65625	M	2539
Australian Capital Territory	35-44	78750	F	2920
Australian Capital Territory	35-44	78750	M	2563
Australian Capital Territory	35-44	91875	F	3219
Australian Capital Territory	35-44	91875	M	3233
Australian Capital Territory	35-44	105000	F	2387
Australian Capital Territory	35-44	105000	M	2722
Australian Capital Territory	35-44	157500	F	4396
Australian Capital Territory	35-44	157500	M	6884
Australian Capital Territory	35-44	Inf	F	1178
Australian Capital Territory	35-44	Inf	M	2933
Australian Capital Territory	45-54		F	1435
Australian Capital Territory	45-54		M	1635
Australian Capital Territory	45-54	0	F	1266
Australian Capital Territory	45-54	0	M	517
Australian Capital Territory	45-54	7875	F	545
Australian Capital Territory	45-54	7875	M	202
Australian Capital Territory	45-54	15750	F	823
Australian Capital Territory	45-54	15750	M	492
Australian Capital Territory	45-54	21000	F	852
Australian Capital Territory	45-54	21000	M	560
Australian Capital Territory	45-54	26250	F	966
Australian Capital Territory	45-54	26250	M	603
Australian Capital Territory	45-54	34125	F	1217
Australian Capital Territory	45-54	34125	M	636
Australian Capital Territory	45-54	42000	F	1432
Australian Capital Territory	45-54	42000	M	844
Australian Capital Territory	45-54	52500	F	1904
Australian Capital Territory	45-54	52500	M	1390
Australian Capital Territory	45-54	65625	F	2397
Australian Capital Territory	45-54	65625	M	1928
Australian Capital Territory	45-54	78750	F	2483
Australian Capital Territory	45-54	78750	M	1893
Australian Capital Territory	45-54	91875	F	2940
Australian Capital Territory	45-54	91875	M	2424
Australian Capital Territory	45-54	105000	F	2001
Australian Capital Territory	45-54	105000	M	2045
Australian Capital Territory	45-54	157500	F	4246
Australian Capital Territory	45-54	157500	M	6151
Australian Capital Territory	45-54	Inf	F	1451
Australian Capital Territory	45-54	Inf	M	3688
Australian Capital Territory	55-64		F	1310
Australian Capital Territory	55-64		M	1243
Australian Capital Territory	55-64	0	F	1631
Australian Capital Territory	55-64	0	M	689
Australian Capital Territory	55-64	7875	F	667
Australian Capital Territory	55-64	7875	M	257
Australian Capital Territory	55-64	15750	F	1140
Australian Capital Territory	55-64	15750	M	605
Australian Capital Territory	55-64	21000	F	1199
Australian Capital Territory	55-64	21000	M	691
Australian Capital Territory	55-64	26250	F	1259
Australian Capital Territory	55-64	26250	M	648
Australian Capital Territory	55-64	34125	F	1399
Australian Capital Territory	55-64	34125	M	682
Australian Capital Territory	55-64	42000	F	1488
Australian Capital Territory	55-64	42000	M	905
Australian Capital Territory	55-64	52500	F	1729
Australian Capital Territory	55-64	52500	M	1448
Australian Capital Territory	55-64	65625	F	2022
Australian Capital Territory	55-64	65625	M	1978
Australian Capital Territory	55-64	78750	F	1818
Australian Capital Territory	55-64	78750	M	1739
Australian Capital Territory	55-64	91875	F	1845
Australian Capital Territory	55-64	91875	M	1704
Australian Capital Territory	55-64	105000	F	1197
Australian Capital Territory	55-64	105000	M	1408
Australian Capital Territory	55-64	157500	F	2127
Australian Capital Territory	55-64	157500	M	3529
Australian Capital Territory	55-64	Inf	F	767
Australian Capital Territory	55-64	Inf	M	2388
Australian Capital Territory	65-74		F	1142
Australian Capital Territory	65-74		M	1008
Australian Capital Territory	65-74	0	F	778
Australian Capital Territory	65-74	0	M	435
Australian Capital Territory	65-74	7875	F	646
Australian Capital Territory	65-74	7875	M	229
Australian Capital Territory	65-74	15750	F	1335
Australian Capital Territory	65-74	15750	M	690
Australian Capital Territory	65-74	21000	F	1907
Australian Capital Territory	65-74	21000	M	1205
Australian Capital Territory	65-74	26250	F	2003
Australian Capital Territory	65-74	26250	M	1006
Australian Capital Territory	65-74	34125	F	1771
Australian Capital Territory	65-74	34125	M	996
Australian Capital Territory	65-74	42000	F	1488
Australian Capital Territory	65-74	42000	M	1054
Australian Capital Territory	65-74	52500	F	1247
Australian Capital Territory	65-74	52500	M	1328
Australian Capital Territory	65-74	65625	F	1091
Australian Capital Territory	65-74	65625	M	1612
Australian Capital Territory	65-74	78750	F	650
Australian Capital Territory	65-74	78750	M	1169
Australian Capital Territory	65-74	91875	F	512
Australian Capital Territory	65-74	91875	M	951
Australian Capital Territory	65-74	105000	F	292
Australian Capital Territory	65-74	105000	M	611
Australian Capital Territory	65-74	157500	F	432
Australian Capital Territory	65-74	157500	M	993
Australian Capital Territory	65-74	Inf	F	209
Australian Capital Territory	65-74	Inf	M	669
Australian Capital Territory	75-84		F	947
Australian Capital Territory	75-84		M	695
Australian Capital Territory	75-84	0	F	248
Australian Capital Territory	75-84	0	M	165
Australian Capital Territory	75-84	7875	F	246
Australian Capital Territory	75-84	7875	M	98
Australian Capital Territory	75-84	15750	F	742
Australian Capital Territory	75-84	15750	M	440
Australian Capital Territory	75-84	21000	F	1264
Australian Capital Territory	75-84	21000	M	947
Australian Capital Territory	75-84	26250	F	1420
Australian Capital Territory	75-84	26250	M	632
Australian Capital Territory	75-84	34125	F	884
Australian Capital Territory	75-84	34125	M	577
Australian Capital Territory	75-84	42000	F	678
Australian Capital Territory	75-84	42000	M	572
Australian Capital Territory	75-84	52500	F	486
Australian Capital Territory	75-84	52500	M	680
Australian Capital Territory	75-84	65625	F	370
Australian Capital Territory	75-84	65625	M	582
Australian Capital Territory	75-84	78750	F	202
Australian Capital Territory	75-84	78750	M	327
Australian Capital Territory	75-84	91875	F	146
Australian Capital Territory	75-84	91875	M	254
Australian Capital Territory	75-84	105000	F	81
Australian Capital Territory	75-84	105000	M	132
Australian Capital Territory	75-84	157500	F	99
Australian Capital Territory	75-84	157500	M	201
Australian Capital Territory	75-84	Inf	F	109
Australian Capital Territory	75-84	Inf	M	137
Australian Capital Territory	85+		F	1016
Australian Capital Territory	85+		M	405
Australian Capital Territory	85+	0	F	107
Australian Capital Territory	85+	0	M	62
Australian Capital Territory	85+	7875	F	75
Australian Capital Territory	85+	7875	M	35
Australian Capital Territory	85+	15750	F	203
Australian Capital Territory	85+	15750	M	115
Australian Capital Territory	85+	21000	F	395
Australian Capital Territory	85+	21000	M	279
Australian Capital Territory	85+	26250	F	691
Australian Capital Territory	85+	26250	M	239
Australian Capital Territory	85+	34125	F	397
Australian Capital Territory	85+	34125	M	191
Australian Capital Territory	85+	42000	F	276
Australian Capital Territory	85+	42000	M	175
Australian Capital Territory	85+	52500	F	206
Australian Capital Territory	85+	52500	M	211
Australian Capital Territory	85+	65625	F	178
Australian Capital Territory	85+	65625	M	210
Australian Capital Territory	85+	78750	F	92
Australian Capital Territory	85+	78750	M	117
Australian Capital Territory	85+	91875	F	61
Australian Capital Territory	85+	91875	M	96
Australian Capital Territory	85+	105000	F	42
Australian Capital Territory	85+	105000	M	54
Australian Capital Territory	85+	157500	F	52
Australian Capital Territory	85+	157500	M	81
Australian Capital Territory	85+	Inf	F	45
Australian Capital Territory	85+	Inf	M	49
Other Territories	15-19		F	26
Other Territories	15-19		M	27
Other Territories	15-19	0	F	36
Other Territories	15-19	0	M	37
Other Territories	15-19	7875	F	21
Other Territories	15-19	7875	M	12
Other Territories	15-19	15750	F	11
Other Territories	15-19	15750	M	7
Other Territories	15-19	21000	F	3
Other Territories	15-19	26250	F	10
Other Territories	15-19	26250	M	3
Other Territories	15-19	34125	M	6
Other Territories	15-19	42000	M	5
Other Territories	15-19	52500	M	3
Other Territories	20-24		F	10
Other Territories	20-24		M	58
Other Territories	20-24	0	F	6
Other Territories	20-24	0	M	3
Other Territories	20-24	7875	F	3
Other Territories	20-24	7875	M	3
Other Territories	20-24	15750	F	3
Other Territories	20-24	15750	M	3
Other Territories	20-24	26250	F	7
Other Territories	20-24	26250	M	3
Other Territories	20-24	34125	F	4
Other Territories	20-24	34125	M	13
Other Territories	20-24	42000	F	10
Other Territories	20-24	42000	M	5
Other Territories	20-24	52500	F	12
Other Territories	20-24	52500	M	16
Other Territories	20-24	65625	F	11
Other Territories	20-24	65625	M	10
Other Territories	20-24	78750	M	3
Other Territories	20-24	91875	F	3
Other Territories	20-24	91875	M	7
Other Territories	20-24	157500	F	3
Other Territories	20-24	157500	M	3
Other Territories	25-34		F	35
Other Territories	25-34		M	139
Other Territories	25-34	0	F	25
Other Territories	25-34	0	M	4
Other Territories	25-34	7875	F	7
Other Territories	25-34	15750	F	16
Other Territories	25-34	15750	M	3
Other Territories	25-34	21000	F	16
Other Territories	25-34	21000	M	5
Other Territories	25-34	26250	F	19
Other Territories	25-34	26250	M	8
Other Territories	25-34	34125	F	31
Other Territories	25-34	34125	M	5
Other Territories	25-34	42000	F	28
Other Territories	25-34	42000	M	20
Other Territories	25-34	52500	F	14
Other Territories	25-34	52500	M	24
Other Territories	25-34	65625	F	18
Other Territories	25-34	65625	M	34
Other Territories	25-34	78750	F	8
Other Territories	25-34	78750	M	22
Other Territories	25-34	91875	F	11
Other Territories	25-34	91875	M	18
Other Territories	25-34	105000	F	5
Other Territories	25-34	105000	M	20
Other Territories	25-34	157500	F	12
Other Territories	25-34	157500	M	27
Other Territories	25-34	Inf	F	3
Other Territories	25-34	Inf	M	7
Other Territories	35-44		F	27
Other Territories	35-44		M	97
Other Territories	35-44	0	F	26
Other Territories	35-44	0	M	10
Other Territories	35-44	7875	F	10
Other Territories	35-44	7875	M	5
Other Territories	35-44	15750	F	12
Other Territories	35-44	15750	M	6
Other Territories	35-44	21000	F	15
Other Territories	35-44	21000	M	8
Other Territories	35-44	26250	F	16
Other Territories	35-44	26250	M	4
Other Territories	35-44	34125	F	35
Other Territories	35-44	34125	M	18
Other Territories	35-44	42000	F	31
Other Territories	35-44	42000	M	22
Other Territories	35-44	52500	F	35
Other Territories	35-44	52500	M	35
Other Territories	35-44	65625	F	28
Other Territories	35-44	65625	M	31
Other Territories	35-44	78750	F	18
Other Territories	35-44	78750	M	21
Other Territories	35-44	91875	F	16
Other Territories	35-44	91875	M	21
Other Territories	35-44	105000	F	17
Other Territories	35-44	105000	M	27
Other Territories	35-44	157500	F	9
Other Territories	35-44	157500	M	38
Other Territories	35-44	Inf	F	3
Other Territories	35-44	Inf	M	13
Other Territories	45-54		F	45
Other Territories	45-54		M	79
Other Territories	45-54	0	F	22
Other Territories	45-54	0	M	7
Other Territories	45-54	7875	F	12
Other Territories	45-54	7875	M	3
Other Territories	45-54	15750	F	20
Other Territories	45-54	15750	M	7
Other Territories	45-54	21000	F	24
Other Territories	45-54	21000	M	6
Other Territories	45-54	26250	F	25
Other Territories	45-54	26250	M	10
Other Territories	45-54	34125	F	28
Other Territories	45-54	34125	M	28
Other Territories	45-54	42000	F	38
Other Territories	45-54	42000	M	29
Other Territories	45-54	52500	F	28
Other Territories	45-54	52500	M	32
Other Territories	45-54	65625	F	27
Other Territories	45-54	65625	M	33
Other Territories	45-54	78750	F	14
Other Territories	45-54	78750	M	27
Other Territories	45-54	91875	F	17
Other Territories	45-54	91875	M	25
Other Territories	45-54	105000	F	9
Other Territories	45-54	105000	M	28
Other Territories	45-54	157500	F	18
Other Territories	45-54	157500	M	49
Other Territories	45-54	Inf	F	4
Other Territories	45-54	Inf	M	7
Other Territories	55-64		F	47
Other Territories	55-64		M	57
Other Territories	55-64	0	F	45
Other Territories	55-64	0	M	13
Other Territories	55-64	7875	F	13
Other Territories	55-64	7875	M	5
Other Territories	55-64	15750	F	29
Other Territories	55-64	15750	M	24
Other Territories	55-64	21000	F	26
Other Territories	55-64	21000	M	12
Other Territories	55-64	26250	F	25
Other Territories	55-64	26250	M	17
Other Territories	55-64	34125	F	36
Other Territories	55-64	34125	M	25
Other Territories	55-64	42000	F	25
Other Territories	55-64	42000	M	35
Other Territories	55-64	52500	F	19
Other Territories	55-64	52500	M	31
Other Territories	55-64	65625	F	23
Other Territories	55-64	65625	M	27
Other Territories	55-64	78750	F	18
Other Territories	55-64	78750	M	21
Other Territories	55-64	91875	F	14
Other Territories	55-64	91875	M	28
Other Territories	55-64	105000	F	12
Other Territories	55-64	105000	M	22
Other Territories	55-64	157500	F	13
Other Territories	55-64	157500	M	35
Other Territories	55-64	Inf	M	11
Other Territories	65-74		F	33
Other Territories	65-74		M	38
Other Territories	65-74	0	F	14
Other Territories	65-74	0	M	15
Other Territories	65-74	7875	F	8
Other Territories	65-74	7875	M	6
Other Territories	65-74	15750	F	24
Other Territories	65-74	15750	M	19
Other Territories	65-74	21000	F	45
Other Territories	65-74	21000	M	31
Other Territories	65-74	26250	F	29
Other Territories	65-74	26250	M	24
Other Territories	65-74	34125	F	19
Other Territories	65-74	34125	M	26
Other Territories	65-74	42000	F	10
Other Territories	65-74	42000	M	17
Other Territories	65-74	52500	F	14
Other Territories	65-74	52500	M	17
Other Territories	65-74	65625	F	7
Other Territories	65-74	65625	M	19
Other Territories	65-74	78750	F	3
Other Territories	65-74	78750	M	19
Other Territories	65-74	91875	F	3
Other Territories	65-74	91875	M	13
Other Territories	65-74	105000	F	3
Other Territories	65-74	105000	M	8
Other Territories	65-74	157500	M	12
Other Territories	65-74	Inf	M	10
Other Territories	75-84		F	13
Other Territories	75-84		M	15
Other Territories	75-84	0	F	3
Other Territories	75-84	0	M	3
Other Territories	75-84	15750	F	11
Other Territories	75-84	15750	M	11
Other Territories	75-84	21000	F	24
Other Territories	75-84	21000	M	20
Other Territories	75-84	26250	F	21
Other Territories	75-84	26250	M	16
Other Territories	75-84	34125	F	9
Other Territories	75-84	34125	M	3
Other Territories	75-84	42000	F	7
Other Territories	75-84	42000	M	9
Other Territories	75-84	52500	M	3
Other Territories	75-84	78750	F	3
Other Territories	75-84	91875	M	3
Other Territories	85+		F	4
Other Territories	85+		M	4
Other Territories	85+	15750	M	3
Other Territories	85+	21000	F	3
Other Territories	85+	26250	F	10
Other Territories	85+	26250	M	9
Other Territories	85+	34125	F	3
Other Territories	85+	34125	M	6
Other Territories	85+	42000	M	3
