LGA_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,13,7,13,10,7,0,63,34,49,28,96,83,91,67,44,20,516,0,0,0,0,0,0,0,0,0,0,47,95,50,135,114,148,95,63,22,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,14,5,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,12,9,4,31,11,16,18,7,0,101,58,94,39,208,116,118,116,46,7,790,0,0,0,0,0,0,0,0,0,0,80,175,71,298,170,173,165,67,15,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,21,23,17,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5
LGA57490,0,12,13,67,12,7,3,0,0,117,3,22,16,61,65,49,40,25,7,280,0,18,40,115,49,28,8,3,0,264,5,88,130,499,221,134,89,64,25,1246,277,505,603,1303,621,468,370,274,108,4520,4636,9064,8171,18060,8666,6306,4556,2593,1025,63083,0,0,3,8,0,0,0,0,0,7,8448,14062,11567,21088,7949,6051,3926,1895,796,75785,3,0,0,23,3,0,0,0,0,31,0,0,5,41,25,34,6,3,0,120,0,0,0,5,0,0,0,0,0,11,5,14,21,100,31,30,17,9,4,233,0,3,0,27,8,11,6,3,0,61,4,17,15,92,36,18,13,3,0,202,0,5,4,34,20,39,44,21,5,170,0,8,0,13,0,3,13,6,0,39,109,1165,1407,3334,3989,2574,2276,1523,448,16830,0,11,11,48,18,11,0,0,0,107,0,0,4,38,19,11,11,3,3,92,0,17,21,125,91,81,120,45,17,527
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,4,0,0,0,0,9,12,9,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,21,18,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,0,0,3,0,0,0,0,0,4,0,3,3,8,3,5,4,0,0,25,0,9,18,50,11,8,0,0,0,93,3,23,27,89,46,19,11,7,3,227,68,109,90,243,129,77,51,26,6,800,1118,1971,1787,4093,1788,1303,739,319,103,13224,0,0,10,14,0,0,0,0,0,30,2134,3436,2777,5350,2036,1476,758,267,100,18334,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,4,0,7,11,18,8,7,3,3,0,60,0,0,0,9,3,0,0,0,0,13,0,0,3,29,4,0,0,0,0,43,0,0,0,6,0,3,7,0,4,20,0,0,0,3,0,3,6,0,0,9,7,59,139,476,684,472,416,211,45,2491,0,0,3,8,0,0,0,0,0,13,0,0,0,11,6,0,3,3,3,26,0,0,0,13,17,9,30,8,0,80
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,9,0,5,0,19,4,3,4,3,0,44,36,41,30,132,57,59,57,13,5,433,0,0,0,0,0,0,0,0,0,0,68,80,51,171,74,110,94,20,10,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,13,22,0,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9
LGA57840,3,3,14,60,31,16,7,3,0,127,0,0,3,6,9,9,3,3,3,38,0,0,23,42,15,23,10,0,0,114,11,47,113,381,116,85,53,33,18,856,51,91,186,435,177,180,141,115,104,1480,933,1965,3058,6208,2764,2795,1879,1070,778,21440,0,0,3,11,6,3,0,0,0,34,1665,3291,4211,5858,2698,2733,1915,922,633,23927,0,0,10,28,0,0,0,0,0,42,0,0,0,6,0,8,6,0,0,28,0,3,0,9,5,4,0,0,0,27,3,3,11,72,20,21,13,0,0,143,0,0,5,19,12,5,11,3,0,63,4,45,275,357,115,61,15,29,8,901,0,0,0,7,8,16,12,7,10,53,5,7,0,24,4,3,5,0,0,57,21,67,110,589,516,517,406,212,128,2566,0,0,0,11,0,6,6,0,0,24,3,0,5,53,10,10,6,0,0,92,3,3,11,52,26,21,34,11,12,172
LGA57910,15,36,203,751,355,332,126,63,30,1912,0,3,9,49,34,25,23,14,6,165,3,10,38,157,62,58,32,4,4,364,67,410,727,2962,622,450,285,179,100,5797,347,573,673,2393,763,759,676,581,491,7253,6226,11035,12155,34972,13184,11640,9079,6129,3122,107542,7,25,156,286,55,36,9,0,0,574,11466,17308,15652,32277,13677,11275,7732,4990,2159,116529,3,5,8,96,18,16,8,3,0,148,0,3,41,224,136,139,55,17,3,620,3,3,9,40,25,20,11,4,3,111,10,36,34,282,103,79,37,19,6,611,3,13,13,82,26,25,19,3,0,183,43,123,316,1366,424,301,131,82,36,2828,0,3,15,109,91,117,152,145,37,665,4,44,10,65,26,34,57,30,12,285,63,395,578,3094,2213,1810,1703,999,412,11267,0,0,3,29,9,22,8,4,0,78,6,25,22,232,62,36,12,8,10,415,0,22,74,314,137,75,252,93,39,1017
LGA57980,0,10,6,28,8,6,4,0,0,64,0,0,0,6,0,0,0,3,0,16,0,0,8,13,4,0,4,0,0,33,13,34,41,209,58,44,20,23,10,452,33,46,67,234,66,80,70,56,34,686,500,910,1446,3113,1151,1084,916,541,277,9934,0,0,3,4,0,0,0,0,0,6,790,1239,1543,2697,1114,1160,963,526,231,10258,3,5,3,28,3,0,0,0,0,49,0,0,0,4,3,3,4,0,3,17,0,0,0,5,3,0,0,0,0,9,0,9,18,54,19,14,12,0,0,128,0,0,0,9,3,4,3,0,0,22,8,34,397,364,26,15,12,6,0,865,0,0,0,4,3,7,3,3,0,25,0,3,0,8,0,0,0,3,0,12,18,96,86,398,288,250,228,121,63,1542,0,0,0,5,0,0,0,0,0,3,3,17,10,77,16,8,9,3,0,140,0,9,7,37,18,12,14,3,3,108
LGA58050,8,37,83,529,240,156,55,34,3,1137,0,3,4,26,25,11,11,5,3,96,3,43,65,199,73,47,17,3,0,451,18,189,320,939,349,205,128,61,27,2246,286,508,557,1338,618,493,377,232,159,4571,4865,9119,9022,20799,9337,6941,4358,2085,853,67372,7,25,148,268,51,21,16,3,0,539,9104,15056,12902,21997,9083,6658,3629,1617,515,80565,0,3,3,62,10,12,4,3,3,105,0,0,14,147,67,52,26,10,0,316,0,3,14,68,36,39,11,0,3,165,3,20,14,55,33,34,10,8,0,174,0,0,9,23,10,13,8,0,0,66,3,37,75,342,135,75,37,8,8,728,0,0,15,71,48,89,94,69,21,414,0,33,14,29,11,10,9,3,0,109,38,302,532,1711,2146,1610,1322,696,197,8554,0,4,8,31,11,11,4,0,0,69,3,0,9,35,26,10,11,11,0,101,0,13,37,96,79,68,131,34,18,475
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,4,0,0,0,23,11,30,17,57,29,21,21,9,3,185,0,0,0,0,0,0,0,0,0,0,21,60,31,74,54,34,28,12,3,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,8,0,3,6,0,0,24,24,45,16,83,32,46,32,3,8,290,0,0,0,0,0,0,0,0,0,0,43,81,28,95,54,58,50,7,14,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,11,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA58330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,6,7,5,4,5,0,30,6,22,18,36,56,49,45,10,0,236,91,220,186,375,417,441,330,118,20,2188,0,0,0,0,0,0,0,0,0,0,181,401,332,518,476,512,404,145,26,2991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,6,6,35,106,118,136,53,4,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,22,0,0,37
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,5,5,3,3,0,0,24,7,16,12,33,35,16,23,11,5,153,0,0,0,0,0,0,0,0,0,0,10,36,24,50,48,39,29,13,8,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,9,11,30,20,28,9,9,3,0,0,119,0,0,0,0,0,0,0,0,0,0,28,52,46,52,24,20,11,3,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
LGA58510,3,8,20,79,17,14,5,3,0,143,0,0,3,16,7,0,9,4,0,44,0,0,9,28,10,3,3,0,0,59,15,32,109,429,62,54,35,13,29,783,53,78,169,570,148,139,114,104,153,1532,1047,1354,2369,6553,1945,1596,1099,810,788,17562,0,3,30,50,14,0,5,0,0,107,1736,2015,2663,5585,1952,1759,993,616,525,17842,7,14,14,88,5,0,0,0,0,124,0,0,0,9,0,0,0,0,0,14,5,3,0,9,0,4,0,0,0,21,0,3,9,62,13,11,5,3,0,101,0,5,5,12,4,0,3,0,0,36,4,19,279,418,95,50,21,11,9,901,0,0,0,11,3,3,11,12,7,44,0,5,0,19,3,3,5,0,3,43,8,33,105,561,414,301,294,159,131,2007,0,0,0,9,0,3,0,0,0,11,0,0,10,63,8,4,3,0,0,88,0,3,13,58,23,9,23,13,12,153
LGA58540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,4,0,8,0,0,33,25,63,33,102,76,54,48,15,0,417,0,0,0,0,0,0,0,0,0,0,53,91,60,143,120,95,72,32,3,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,13,4,5,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
LGA58570,0,0,29,104,53,64,38,12,10,312,0,0,3,17,3,3,0,0,0,28,0,0,9,25,7,6,0,0,0,44,5,18,85,370,63,53,22,13,9,644,52,65,216,642,152,125,74,49,44,1422,897,1369,2021,6970,2026,1597,912,648,453,16891,0,0,0,0,0,3,0,0,0,6,1649,2452,2384,7240,2400,1749,776,308,174,19124,0,0,3,14,0,4,0,0,0,17,0,0,0,28,3,7,3,0,0,48,0,0,0,6,3,0,0,0,0,8,0,10,28,113,21,14,5,3,0,197,0,0,0,18,3,0,0,0,0,25,0,19,79,172,46,50,21,12,11,400,0,0,0,10,9,11,17,3,5,59,0,0,0,7,5,7,3,3,0,21,10,47,90,813,419,312,206,61,38,2003,0,0,3,12,12,3,0,0,0,26,0,0,19,117,9,4,0,3,0,151,0,0,21,87,23,16,28,11,9,193
LGA58610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,15,3,11,11,16,17,26,10,6,6,111,47,119,83,181,125,169,116,66,38,941,0,0,0,0,0,0,0,0,0,0,84,205,131,276,167,214,188,76,41,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,20,26,16,7,102,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,7
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,0,3,0,9,7,3,3,0,0,22,14,34,11,48,40,33,16,12,0,219,0,0,0,0,0,0,0,0,0,0,27,52,20,71,66,44,34,26,3,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58760,5,43,171,803,326,284,93,44,6,1778,0,31,61,126,98,48,40,22,12,438,4,45,129,315,150,77,26,13,0,752,23,295,575,1595,601,356,211,91,34,3783,415,711,741,1767,825,591,438,275,159,5918,7312,13746,12844,29618,12951,8650,5823,3084,1164,95199,0,47,152,365,95,54,10,15,0,739,13517,20371,15425,27076,9282,6541,4011,2122,740,99084,0,7,11,75,6,11,10,0,0,129,0,3,37,143,92,56,20,5,0,349,0,3,15,119,60,36,18,6,4,272,5,40,47,123,44,37,19,8,4,316,0,3,9,26,29,32,13,7,0,112,12,41,75,529,137,85,33,9,3,923,0,5,13,103,60,79,65,45,10,373,4,82,35,111,40,38,32,14,4,368,162,2044,2828,6482,5621,3006,2636,1403,410,24597,0,0,9,32,20,11,8,5,0,75,0,10,8,61,30,17,23,10,4,161,3,28,50,183,122,90,173,55,22,722
LGA58820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,8,0,3,0,7,3,6,3,0,0,17,13,28,18,42,24,40,42,35,20,265,118,265,207,431,298,304,244,153,59,2076,0,0,0,0,0,0,0,0,0,0,190,477,358,633,425,395,287,127,43,2944,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,10,26,57,70,48,32,18,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,3,4,0,13
LGA58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,5,9,0,0,0,37,36,52,22,83,75,61,36,29,5,392,0,0,0,0,0,0,0,0,0,0,49,86,44,116,118,109,70,38,19,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,10,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,3,5,0,3,0,16,7,9,6,40,17,25,10,9,0,121,0,0,0,0,0,0,0,0,0,0,8,24,21,57,31,39,17,6,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,6,0,6,3,0,0,22,27,43,25,79,51,51,31,34,7,343,0,0,0,0,0,0,0,0,0,0,49,91,42,140,93,83,66,36,10,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA59170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,5,8,10,3,0,41,31,54,21,117,58,96,50,27,4,458,0,0,0,0,0,0,0,0,0,0,75,103,48,189,91,153,76,34,12,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,3,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
LGA59250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,3,0,0,0,28,10,24,20,99,33,29,5,5,0,237,0,0,0,0,0,0,0,0,0,0,30,44,59,197,58,47,25,3,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,5,3,0,0,36,0,0,0,7,6,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA59310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,8,3,3,5,4,0,32,47,94,31,171,87,99,61,26,20,621,0,0,0,0,0,0,0,0,0,0,85,174,85,270,137,158,113,32,26,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,19,10,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
