ASGS_Structure,Census_Code_2016,Census_Name_2016
SA2,305041135,Paddington - Milton
SA2,305041136,Red Hill (Qld)
SA2,305041137,Toowong
SA2,306011138,Brinsmead
SA2,306011139,Clifton Beach - Kewarra Beach
SA2,306011140,Freshwater - Stratford
SA2,306011141,Redlynch
SA2,306011142,Trinity Beach - Smithfield
SA2,306011143,Yorkeys Knob - Machans Beach
SA2,306021144,Bentley Park
SA2,306021145,Cairns City
SA2,306021146,Earlville - Bayview Heights
SA2,306021147,Edmonton
SA2,306021148,Gordonvale - Trinity
SA2,306021149,Kanimbla - Mooroobool
SA2,306021150,Lamb Range
SA2,306021151,Manoora
SA2,306021152,Manunda
SA2,306021153,Mount Sheridan
SA2,306021154,Westcourt - Bungalow
SA2,306021155,White Rock
SA2,306021156,Whitfield - Edge Hill
SA2,306021157,Woree
SA2,306031158,Babinda
SA2,306031159,Innisfail
SA2,306031160,Johnstone
SA2,306031161,Tully
SA2,306031162,Wooroonooran
SA2,306031163,Yarrabah
SA2,306041164,Daintree
SA2,306041165,Port Douglas
SA2,306051166,Atherton
SA2,306051167,Herberton
SA2,306051168,Kuranda
SA2,306051169,Malanda - Yungaburra
SA2,306051170,Mareeba
SA2,307011171,Balonne
SA2,307011172,Chinchilla
SA2,307011173,Goondiwindi
SA2,307011174,Inglewood - Waggamba
SA2,307011175,Miles - Wandoan
SA2,307011176,Roma
SA2,307011177,Roma Region
SA2,307011178,Tara
SA2,307021179,Crows Nest - Rosalie
SA2,307021180,Jondaryan
SA2,307021181,Millmerran
SA2,307021182,Pittsworth
SA2,307021183,Wambo
SA2,307031184,Clifton - Greenmount
SA2,307031185,Southern Downs - East
SA2,307031186,Southern Downs - West
SA2,307031187,Stanthorpe
SA2,307031188,Stanthorpe Region
SA2,307031189,Warwick
SA2,308011190,Central Highlands - East
SA2,308011191,Central Highlands - West
SA2,308011192,Emerald
SA2,308031205,Berserker
SA2,308031206,Bouldercombe
SA2,308031207,Emu Park
SA2,308031208,Frenchville - Mount Archer
SA2,308031209,Glenlee - Rockyview
SA2,308031210,Gracemere
SA2,308031211,Lakes Creek
SA2,308031212,Mount Morgan
SA2,308031213,Norman Gardens
SA2,308031214,Park Avenue
SA2,308031215,Parkhurst - Kawana
SA2,308031216,Rockhampton - West
SA2,308031217,Rockhampton City
SA2,308031218,Rockhampton Region - East
SA2,308031219,Rockhampton Region - North
SA2,308031220,Rockhampton Region - West
SA2,308031221,Shoalwater Bay
SA2,308031222,The Range - Allenstown
SA2,308031223,Yeppoon
SA2,308041528,Banana
SA2,308041529,Biloela
SA2,308051530,Agnes Water - Miriam Vale
SA2,308051531,Boyne Island - Tannum Sands
SA2,308051532,Callemondah
SA2,308051533,Clinton - New Auckland
SA2,308051534,Gladstone
SA2,308051535,Gladstone Hinterland
SA2,308051536,Kin Kora - Sun Valley
SA2,308051537,South Trees
SA2,308051538,Telina - Toolooa
SA2,308051539,West Gladstone
SA2,309011224,Broadbeach Waters
SA2,309011225,Burleigh Heads
SA2,309011226,Burleigh Waters
SA2,309011227,Mermaid Beach - Broadbeach
SA2,309011228,Mermaid Waters
SA2,309011229,Miami
SA2,309021230,Coolangatta
SA2,309021231,Currumbin - Tugun
SA2,309021232,Currumbin Waters
SA2,309021233,Elanora
SA2,309021234,Palm Beach
SA2,309031235,Arundel
SA2,309031236,Biggera Waters
SA2,309031237,Coombabah
SA2,309031238,Labrador
SA2,309031239,Paradise Point - Hollywell
SA2,309031240,Runaway Bay
SA2,309041241,Guanaba - Springbrook
SA2,309041242,Tamborine - Canungra
SA2,309051243,Currumbin Valley - Tallebudgera
SA2,309051244,Mudgeeraba - Bonogin
SA2,309051245,Reedy Creek - Andrews
SA2,309061246,Carrara
SA2,309061247,Highland Park
SA2,309061248,Nerang - Mount Nathan
SA2,309061249,Pacific Pines - Gaven
SA2,309061250,Worongary - Tallai
SA2,309071251,Coomera
SA2,309071252,Helensvale
SA2,309071253,Hope Island
SA2,309071254,Jacobs Well - Alberton
SA2,309071255,Ormeau - Yatala
SA2,309071256,Oxenford - Maudsland
SA2,309071257,Pimpama
SA2,309071258,Upper Coomera - Willow Vale
SA2,309081259,Clear Island Waters
SA2,309081260,Merrimac
SA2,309081261,Robina
SA2,309081262,Varsity Lakes
SA2,309091263,Ashmore
SA2,309091264,Molendinar
SA2,309091265,Parkwood
SA2,309091540,Southport - North
SA2,309091541,Southport - South
SA2,309101267,Benowa
SA2,309101268,Bundall
SA2,309101269,Main Beach
SA2,309101270,Surfers Paradise
SA2,310011271,Darra - Sumner
SA2,310011272,Durack
SA2,310011273,Forest Lake - Doolandella
SA2,310011274,Inala - Richlands
SA2,310011275,Oxley (Qld)
SA2,310011276,Wacol
SA2,310021277,Boonah
SA2,310021278,Esk
SA2,310021279,Lake Manchester - England Creek
SA2,310021280,Lockyer Valley - East
SA2,310021281,Lowood
SA2,310021282,Rosewood
SA2,310031283,Brassall
SA2,310031284,Bundamba
SA2,310031285,Churchill - Yamanto
SA2,310031286,Ipswich - Central
SA2,310031287,Ipswich - East
SA2,310031288,Ipswich - North
SA2,310031289,Karalee - Barellan Point
SA2,310031290,Karana Downs
SA2,310031291,Leichhardt - One Mile
SA2,310031292,North Ipswich - Tivoli
SA2,310031293,Raceview
SA2,310031294,Ripley
SA2,310031295,Riverview
SA2,310041296,Bellbird Park - Brookwater
SA2,310041297,Camira - Gailes
SA2,310041298,Carole Park
SA2,310041299,Collingwood Park - Redbank
SA2,310041300,Goodna
SA2,310041301,New Chum
SA2,310041302,Redbank Plains
SA2,310041303,Springfield
SA2,310041304,Springfield Lakes
SA2,311011305,Beaudesert
SA2,311021306,Beenleigh
SA2,311021307,Eagleby
SA2,311021308,Edens Landing - Holmview
SA2,311021309,Mount Warren Park
SA2,311021310,Wolffdene - Bahrs Scrub
SA2,311031311,Boronia Heights - Park Ridge
SA2,311031312,Browns Plains
SA2,311031313,Chambers Flat - Logan Reserve
SA2,311031314,Crestmead
SA2,311031315,Greenbank Military Camp
SA2,311031316,Hillcrest
SA2,311031317,Marsden
SA2,311031318,Munruben - Park Ridge South
SA2,311031319,Regents Park - Heritage Park
SA2,311041320,Greenbank
SA2,311041321,Jimboomba
SA2,311041322,Logan Village
SA2,311051323,Bethania - Waterford
SA2,311051324,Cornubia - Carbrook
SA2,311051325,Loganholme - Tanah Merah
SA2,311051326,Loganlea
SA2,311051327,Shailer Park
SA2,311051328,Waterford West
SA2,311061329,Daisy Hill
SA2,311061330,Kingston (Qld.)
SA2,311061331,Logan Central
SA2,311061332,Rochedale South - Priestdale
SA2,311061333,Slacks Creek
SA2,311061334,Springwood
SA2,311061335,Underwood
SA2,311061336,Woodridge
SA2,312011337,Bowen
SA2,312011338,Broadsound - Nebo
SA2,312011339,Clermont
SA2,312011340,Collinsville
SA2,312011341,Moranbah
SA2,312021342,Andergrove - Beaconsfield
SA2,312021343,East Mackay
SA2,312021344,Eimeo - Rural View
SA2,312021345,Eungella Hinterland
SA2,312021346,Mackay
SA2,312021347,Mackay Harbour
SA2,312021348,Mount Pleasant - Glenella
SA2,312021349,North Mackay
SA2,312021350,Ooralea - Bakers Creek
SA2,312021351,Pioneer Valley
SA2,312021352,Sarina
SA2,312021353,Seaforth - Calen
SA2,312021354,Shoal Point - Bucasia
SA2,312021355,Slade Point
SA2,312021356,South Mackay
SA2,312021357,Walkerston - Eton
SA2,312021358,West Mackay
SA2,312031359,Airlie - Whitsundays
SA2,312031360,Cape Conway
SA2,312031361,Proserpine
SA2,313011362,Beachmere - Sandstone Point
SA2,313011363,Bribie Island
SA2,313021364,Burpengary - East
SA2,313021365,Caboolture
SA2,313021366,Caboolture - South
SA2,313021367,Elimbah
SA2,313021368,Morayfield - East
SA2,313021369,Wamuran
SA2,313031370,Kilcoy
SA2,313031371,Woodford - D'Aguilar
SA2,313041372,Burpengary
SA2,313041373,Deception Bay
SA2,313041374,Morayfield
SA2,313041375,Narangba
SA2,313041376,Upper Caboolture
SA2,313051377,Clontarf
SA2,313051378,Margate - Woody Point
SA2,313051379,Redcliffe
SA2,313051380,Rothwell - Kippa-Ring
SA2,313051542,Scarborough - Newport - Moreton Island
SA2,314011382,Albany Creek
SA2,314011383,Cashmere
SA2,314011384,Dayboro
SA2,314011385,Eatons Hill
SA2,314011386,The Hills District
SA2,314011387,Samford Valley
SA2,314021388,Dakabin - Kallangur
SA2,314021389,Murrumba Downs - Griffin
SA2,314021390,North Lakes - Mango Hill
SA2,314031391,Bray Park
SA2,314031392,Lawnton
SA2,314031393,Petrie
SA2,314031394,Strathpine - Brendale
SA2,315011395,Aurukun
SA2,315011396,Cape York
SA2,315011397,Croydon - Etheridge
SA2,315011398,Kowanyama - Pormpuraaw
SA2,315011399,Northern Peninsula
SA2,315011400,Tablelands
SA2,315011401,Torres
SA2,315011402,Torres Strait Islands
SA2,315011403,Weipa
SA2,315021404,Carpentaria
SA2,315021405,Mount Isa
SA2,315021406,Mount Isa Region
SA2,315021407,Northern Highlands
SA2,315031408,Barcaldine - Blackall
SA2,315031409,Charleville
SA2,315031410,Far Central West
SA2,315031411,Far South West
SA2,315031412,Longreach
SA2,316011413,Buderim - North
SA2,316011414,Buderim - South
SA2,316011415,Mountain Creek
SA2,316011416,Sippy Downs
SA2,316021417,Aroona - Currimundi
SA2,316021418,Buddina - Minyama
SA2,316021419,Caloundra - Kings Beach
SA2,316021420,Caloundra - West
SA2,316021421,Golden Beach - Pelican Waters
SA2,316021422,Moffat Beach - Battery Hill
SA2,316021423,Parrearra - Warana
SA2,316021424,Wurtulla - Birtinya
SA2,316031425,Coolum Beach
SA2,316031426,Marcoola - Mudjimba
SA2,316031427,Maroochydore - Kuluin
SA2,316031428,Mooloolaba - Alexandra Headland
SA2,316051434,Noosa Heads
SA2,316051435,Noosaville
SA2,316051437,Sunshine Beach
SA2,316051438,Tewantin
SA2,316051543,Peregian Beach - Marcus Beach
SA2,316051544,Peregian Springs
SA2,316061439,Beerwah
SA2,316061440,Caloundra Hinterland
SA2,316061441,Glass House Mountains
SA2,316061442,Landsborough
SA2,316061443,Maroochy Hinterland
SA2,316061444,Palmwoods
SA2,316071545,Bli Bli
SA2,316071546,Diddillibah - Rosemount
SA2,316071547,Eumundi - Yandina
SA2,316071548,Nambour
SA2,316081549,Noosa Hinterland
SA2,317011445,Cambooya - Wyreema
SA2,317011446,Darling Heights
SA2,317011447,Drayton - Harristown
SA2,317011448,Gatton
SA2,317011449,Gowrie (Qld)
SA2,317011450,Highfields
SA2,317011451,Lockyer Valley - West
SA2,317011452,Middle Ridge
SA2,317011453,Newtown (Qld)
SA2,317011454,North Toowoomba - Harlaxton
SA2,317011455,Rangeville
SA2,317011456,Toowoomba - Central
SA2,317011457,Toowoomba - East
SA2,317011458,Toowoomba - West
SA2,317011459,Wilsonton
SA2,318011460,Ayr
SA2,318011461,Burdekin
SA2,318011462,Charters Towers
SA2,318011463,Dalrymple
SA2,318011464,Ingham
SA2,318011465,Ingham Region
SA2,318011466,Palm Island
SA2,318021467,Aitkenvale
SA2,318021468,Annandale
SA2,318021469,Belgian Gardens - Pallarenda
SA2,318021470,Bohle Plains
SA2,318021471,Condon - Rasmussen
SA2,318021472,Cranbrook
SA2,318021473,Deeragun
SA2,318021474,Douglas
SA2,318021475,Garbutt - West End
SA2,318021476,Gulliver - Currajong - Vincent
SA2,318021477,Heatley
SA2,318021478,Hermit Park - Rosslea
SA2,318021479,Hyde Park - Pimlico
SA2,318021480,Kelso
SA2,318021481,Kirwan - East
SA2,318021482,Kirwan - West
SA2,318021483,Magnetic Island
SA2,318021484,Mount Louisa
SA2,318021485,Mundingburra
SA2,318021486,Northern Beaches
SA2,318021487,Oonoonba
SA2,318021488,South Townsville - Railway Estate
SA2,318021489,Townsville - South
SA2,318021490,Townsville City - North Ward
SA2,318021491,Wulguru - Roseneath
SA2,319011492,Ashfield - Kepnock
SA2,319011493,Bargara - Burnett Heads
SA2,319011494,Branyan - Kensington
SA2,319011495,Bundaberg
SA2,319011496,Bundaberg East - Kalkie
SA2,319011497,Bundaberg North - Gooburrum
SA2,319011498,Bundaberg Region - North
SA2,319011499,Bundaberg Region - South
SA2,319011500,Millbank - Avoca
SA2,319011501,Svensson Heights - Norville
SA2,319011502,Walkervale - Avenell Heights
SA2,319021503,Gayndah - Mundubbera
SA2,319021504,Gin Gin
SA2,319021505,Kingaroy
SA2,319021506,Kingaroy Region - North
SA2,319021507,Kingaroy Region - South
SA2,319021508,Monto - Eidsvold
SA2,319021509,Nanango
SA2,319021510,North Burnett
SA2,319031511,Cooloola
SA2,319031512,Gympie - North
SA2,319031513,Gympie - South
SA2,319031514,Gympie Region
SA2,319031515,Kilkivan
SA2,319041516,Booral - River Heads
SA2,319041517,Craignish - Dundowran Beach
SA2,319041518,Pialba - Eli Waters
SA2,319041519,Point Vernon
SA2,319041520,Torquay - Scarness - Kawungan
SA2,319041521,Urangan - Wondunna
SA2,319051522,Burrum - Fraser
SA2,319051523,Granville
SA2,319051524,Maryborough (Qld)
SA2,319051525,Maryborough Region - South
SA2,319051526,Tinana
SA2,397979799,Migratory - Offshore - Shipping (Qld)
SA2,399999499,No usual address (Qld)
SA2,401011001,Adelaide
SA2,401011002,North Adelaide
SA2,401021003,Adelaide Hills
SA2,401021004,Aldgate - Stirling
SA2,401021005,Hahndorf - Echunga
SA2,401021006,Lobethal - Woodside
SA2,401021007,Mount Barker
SA2,401021008,Mount Barker Region
SA2,401021009,Nairne
SA2,401021010,Uraidla - Summertown
SA2,401031011,Burnside - Wattle Park
SA2,401031012,Glenside - Beaumont
SA2,401031013,Toorak Gardens
SA2,401041014,Athelstone
SA2,401041015,Paradise - Newton
SA2,401041016,Rostrevor - Magill
SA2,401051017,Norwood (SA)
SA2,401051018,Payneham - Felixstow
SA2,401051019,St Peters - Marden
SA2,401061020,Nailsworth - Broadview
SA2,401061021,Prospect
SA2,401061022,Walkerville
SA2,401071023,Goodwood - Millswood
SA2,401071024,Unley - Parkside
SA2,402011025,Gawler - North
SA2,402011026,Gawler - South
SA2,402011027,Lewiston - Two Wells
SA2,402021028,Craigmore - Blakeview
SA2,402021029,Davoren Park
SA2,402021030,Elizabeth
SA2,402021031,Elizabeth East
SA2,402021032,Munno Para West - Angle Vale
SA2,402021033,One Tree Hill
SA2,402021034,Smithfield - Elizabeth North
SA2,402021035,Virginia - Waterloo Corner
SA2,402031036,Enfield - Blair Athol
SA2,402031037,Northgate - Oakden - Gilles Plains
SA2,402031038,Windsor Gardens
SA2,402041039,Dry Creek - North
SA2,402041040,Ingle Farm
SA2,402041041,Para Hills
SA2,402041042,Parafield
SA2,402041043,Parafield Gardens
SA2,402041044,Paralowie
SA2,402041046,Salisbury
SA2,402041047,Salisbury East
SA2,402041048,Salisbury North
SA2,402041171,Mawson Lakes - Globe Derby Park
SA2,402041172,Pooraka - Cavan
SA2,402051049,Golden Grove
SA2,402051050,Greenwith
SA2,402051051,Highbury - Dernancourt
SA2,402051052,Hope Valley - Modbury
SA2,402051053,Modbury Heights
SA2,402051054,Redwood Park
SA2,402051055,St Agnes - Ridgehaven
SA2,403011056,Brighton (SA)
SA2,403011057,Glenelg (SA)
SA2,403021058,Edwardstown
SA2,403021059,Hallett Cove
SA2,403021060,Marino - Seaview Downs
SA2,403021061,Mitchell Park
SA2,403021062,Morphettville
SA2,403021063,Sheidow Park - Trott Park
SA2,403021064,Warradale
SA2,403031065,Belair
SA2,403031066,Bellevue Heights
SA2,403031067,Blackwood
SA2,403031068,Colonel Light Gardens
SA2,403031069,Mitcham (SA)
SA2,403031070,Panorama
SA2,403041071,Aberfoyle Park
SA2,403041072,Aldinga
SA2,403041073,Christie Downs
SA2,403041074,Christies Beach
SA2,403041075,Clarendon
SA2,403041076,Coromandel Valley
SA2,403041077,Flagstaff Hill
SA2,403041078,Hackham - Onkaparinga Hills
SA2,403041079,Hackham West - Huntfield Heights
SA2,403041080,Happy Valley
SA2,403041081,Happy Valley Reservoir
SA2,403041082,Lonsdale
SA2,403041083,McLaren Vale
SA2,403041084,Morphett Vale - East
SA2,403041085,Morphett Vale - West
SA2,403041086,Reynella
SA2,403041087,Seaford (SA)
SA2,403041088,Willunga
SA2,403041089,Woodcroft
SA2,404011090,Beverley
SA2,404011091,Flinders Park
SA2,404011092,Henley Beach
SA2,404011093,Hindmarsh - Brompton
SA2,404011094,Royal Park - Hendon - Albert Park
SA2,404011095,Seaton - Grange
SA2,404011096,West Lakes
SA2,404011097,Woodville - Cheltenham
SA2,404021098,Dry Creek - South
SA2,404021099,Largs Bay - Semaphore
SA2,404021100,North Haven
SA2,404021101,Port Adelaide
SA2,404021102,The Parks
SA2,404021103,Torrens Island
SA2,404031104,Adelaide Airport
SA2,404031105,Fulham
SA2,404031106,Lockleys
SA2,404031107,Plympton
SA2,404031108,Richmond (SA)
SA2,404031109,West Beach
SA2,405011110,Barossa - Angaston
SA2,405011111,Light
SA2,405011112,Lyndoch
SA2,405011113,Mallala
SA2,405011114,Nuriootpa
SA2,405011115,Tanunda
SA2,405021116,Clare
SA2,405021117,Gilbert Valley
SA2,405021118,Goyder
SA2,405021119,Wakefield - Barunga West
SA2,405031120,Jamestown
SA2,405031121,Peterborough - Mount Remarkable
SA2,405031122,Port Pirie
SA2,405031123,Port Pirie Region
SA2,405041124,Kadina
SA2,405041125,Moonta
SA2,405041126,Wallaroo
SA2,405041127,Yorke Peninsula - North
SA2,405041128,Yorke Peninsula - South
SA2,406011129,Ceduna
SA2,406011130,Eyre Peninsula
SA2,406011131,Kimba - Cleve - Franklin Harbour
SA2,406011132,Le Hunte - Elliston
SA2,406011133,Port Lincoln
SA2,406011134,West Coast (SA)
SA2,406011135,Western
SA2,406011136,Whyalla
SA2,406011137,Whyalla - North
SA2,406021138,APY Lands
SA2,406021139,Coober Pedy
SA2,406021140,Quorn - Lake Gilles
SA2,406021141,Outback
SA2,406021142,Port Augusta
SA2,406021143,Roxby Downs
SA2,407011144,Goolwa - Port Elliot
SA2,407011145,Kangaroo Island
SA2,407011146,Strathalbyn
SA2,407011147,Strathalbyn Region
SA2,407011148,Victor Harbor
SA2,407011149,Yankalilla
SA2,407021150,Grant
SA2,407021151,Kingston - Robe
SA2,407021152,Millicent
SA2,407021154,Naracoorte
SA2,407021155,Naracoorte Region
SA2,407021156,Penola
SA2,407021157,Tatiara
SA2,407021158,Wattle Range
SA2,407021173,Mount Gambier - East
SA2,407021174,Mount Gambier - West
SA2,407031159,Barmera
SA2,407031160,Berri
SA2,407031161,Karoonda - Lameroo
SA2,407031162,Loxton
SA2,407031163,Loxton Region
SA2,407031164,Mannum
SA2,407031165,Murray Bridge
SA2,407031166,Murray Bridge Region
SA2,407031167,Renmark
SA2,407031168,Renmark Region
SA2,407031169,The Coorong
SA2,407031170,Waikerie
SA2,497979799,Migratory - Offshore - Shipping (SA)
SA2,499999499,No usual address (SA)
SA2,501011001,Augusta
SA2,501011002,Busselton
SA2,501011003,Busselton Region
SA2,501011004,Margaret River
SA2,501021005,Australind - Leschenault
SA2,501021007,Capel
SA2,501021008,College Grove - Carey Park
SA2,501021009,Collie
SA2,501021010,Dardanup
SA2,501021011,Davenport
SA2,501021012,Eaton - Pelican Point
SA2,501021014,Harvey
SA2,501021015,East Bunbury - Glen Iris
SA2,501021016,Waroona
SA2,501021251,Dalyellup
SA2,501021252,Gelorup - Stratham
SA2,501021253,South Bunbury - Bunbury
SA2,501021254,Withers - Usher
SA2,501031017,Bridgetown - Boyup Brook
SA2,501031018,Donnybrook - Balingup
SA2,501031019,Manjimup
SA2,501031020,Pemberton
SA2,502011021,Dawesville - Bouvard
SA2,502011022,Falcon - Wannanup
SA2,502011023,Greenfields
SA2,502011024,Halls Head - Erskine
SA2,502011025,Mandurah
SA2,502011026,Mandurah - East
SA2,502011027,Mandurah - North
SA2,502011028,Mandurah - South
SA2,502011029,Pinjarra
SA2,503011030,City Beach
SA2,503011031,Claremont (WA)
SA2,503011032,Cottesloe
SA2,503011033,Floreat
SA2,503011034,Mosman Park - Peppermint Grove
SA2,503011035,Nedlands - Dalkeith - Crawley
SA2,503011036,Swanbourne - Mount Claremont
SA2,503021037,Kings Park (WA)
SA2,503021038,Mount Hawthorn - Leederville
SA2,503021039,Mount Lawley - Inglewood
SA2,503021040,North Perth
SA2,503021041,Perth City
SA2,503021042,Subiaco - Shenton Park
SA2,503021043,Wembley - West Leederville - Glendalough
SA2,504011044,Bassendean - Eden Hill - Ashfield
SA2,504011045,Bayswater - Embleton - Bedford
SA2,504011046,Maylands
SA2,504011047,Morley
SA2,504011048,Noranda
SA2,504021049,Chidlow
SA2,504021050,Glen Forrest - Darlington
SA2,504021051,Helena Valley - Koongamia
SA2,504021052,Malmalling - Reservoir
SA2,504021053,Mundaring
SA2,504021054,Swan View - Greenmount - Midvale
SA2,504031055,Avon Valley National Park
SA2,504031056,Ballajura
SA2,504031057,Beechboro
SA2,504031058,Bullsbrook
SA2,504031059,Ellenbrook
SA2,504031060,Gidgegannup
SA2,504031061,Hazelmere - Guildford
SA2,504031062,Lockridge - Kiara
SA2,504031063,Malaga
SA2,504031064,Melaleuca - Lexia
SA2,504031065,Middle Swan - Herne Hill
SA2,504031066,Midland - Guildford
SA2,504031067,Stratton - Jane Brook
SA2,504031068,The Vines
SA2,504031069,Walyunga National Park
SA2,505011070,Craigie - Beldon
SA2,505011071,Currambine - Kinross
SA2,505011072,Duncraig
SA2,505011073,Greenwood - Warwick
SA2,505011074,Heathridge - Connolly
SA2,505011075,Hillarys
SA2,505011076,Iluka - Burns Beach
SA2,505011077,Joondalup - Edgewater
SA2,505011078,Kingsley
SA2,505011079,Mullaloo - Kallaroo
SA2,505011080,Ocean Reef
SA2,505011081,Padbury
SA2,505011082,Sorrento - Marmion
SA2,505011083,Woodvale
SA2,505021084,Balcatta - Hamersley
SA2,505021085,Balga - Mirrabooka
SA2,505021086,Dianella
SA2,505021087,Herdsman
SA2,505021088,Innaloo - Doubleview
SA2,505021089,Karrinyup - Gwelup - Carine
SA2,505021090,Nollamara - Westminster
SA2,505021091,Osborne Park Industrial
SA2,505021092,Scarborough
SA2,505021093,Stirling - Osborne Park
SA2,505021094,Trigg - North Beach - Watermans Bay
SA2,505021095,Tuart Hill - Joondanna
SA2,505021096,Wembley Downs - Churchlands - Woodlands
SA2,505021097,Yokine - Coolbinia - Menora
SA2,505031098,Alexander Heights - Koondoola
SA2,505031099,Butler - Merriwa - Ridgewood
SA2,505031100,Carramar
SA2,505031101,Clarkson
SA2,505031102,Girrawheen
SA2,505031103,Madeley - Darch - Landsdale
SA2,505031104,Marangaroo
SA2,505031105,Mindarie - Quinns Rocks - Jindalee
SA2,505031106,Neerabup National Park
SA2,505031107,Tapping - Ashby - Sinagra
SA2,505031108,Wanneroo
SA2,505031255,Alkimos - Eglinton
SA2,505031256,Carabooda - Pinjar
SA2,505031257,Two Rocks
SA2,505031258,Yanchep
SA2,506011110,Armadale - Wungong - Brookdale
SA2,506011111,Ashendon - Lesley
SA2,506011112,Camillo - Champion Lakes
SA2,506011113,Forrestdale - Harrisdale - Piara Waters
SA2,506011114,Kelmscott
SA2,506011115,Mount Nasura - Mount Richon - Bedfordale
SA2,506011116,Roleystone
SA2,506011117,Seville Grove
SA2,506021118,Belmont - Ascot - Redcliffe
SA2,506021119,East Victoria Park - Carlisle
SA2,506021120,Kewdale Commercial
SA2,506021121,Perth Airport
SA2,506021122,Rivervale - Kewdale - Cloverdale
SA2,506021123,Victoria Park - Lathlain - Burswood
SA2,506031124,Bentley - Wilson - St James
SA2,506031125,Canning Vale - West
SA2,506031126,Canning Vale Commercial
SA2,506031127,Cannington - Queens Park
SA2,506031128,Parkwood - Ferndale - Lynwood
SA2,506031129,Riverton - Shelley - Rossmoyne
SA2,506031130,Welshpool
SA2,506031131,Willetton
SA2,506041132,Beckenham - Kenwick - Langford
SA2,506041133,Canning Vale - East
SA2,506041134,Gosnells
SA2,506041135,Huntingdale - Southern River
SA2,506041136,Maddington - Orange Grove - Martin
SA2,506041137,Thornlie
SA2,506051138,Forrestfield - Wattle Grove
SA2,506051139,High Wycombe
SA2,506051140,Kalamunda - Maida Vale - Gooseberry Hill
SA2,506051141,Lesmurdie - Bickley - Carmel
SA2,506061142,Byford
SA2,506061143,Mundijong
SA2,506061144,Serpentine - Jarrahdale
SA2,506071145,Como
SA2,506071146,Manning - Waterford
SA2,506071147,South Perth - Kensington
SA2,507011148,Banjup
SA2,507011150,Bibra Industrial
SA2,507011151,Bibra Lake
SA2,507011152,Coogee
SA2,507011153,Coolbellup
SA2,507011154,Hamilton Hill
SA2,507011155,Henderson
SA2,507011158,North Coogee
SA2,507011159,South Lake - Cockburn Central
SA2,507011160,Spearwood
SA2,507011161,Success - Hammond Park
SA2,507011163,Yangebup
SA2,507011259,Beeliar - Wattleup
SA2,507011260,Jandakot
SA2,507021164,East Fremantle
SA2,507021165,Fremantle
SA2,507021166,Fremantle - South
SA2,507021167,O'Connor (WA)
SA2,507031169,Bertram - Wellard (West)
SA2,507031170,Calista
SA2,507031172,Hope Valley - Postans
SA2,507031173,Kwinana Industrial
SA2,507031174,Parmelia - Orelia
SA2,507031261,Casuarina - Wandi
SA2,507041175,Applecross - Ardross
SA2,507041176,Bateman
SA2,507041177,Bicton - Palmyra
SA2,507041178,Booragoon
SA2,507041179,Bull Creek
SA2,507041180,Leeming
SA2,507041181,Melville
SA2,507041182,Murdoch - Kardinya
SA2,507041183,Willagee
SA2,507041184,Winthrop
SA2,507051185,Baldivis
SA2,507051186,Cooloongup
SA2,507051187,Port Kennedy
SA2,507051188,Rockingham
SA2,507051189,Rockingham Lakes
SA2,507051190,Safety Bay - Shoalwater
SA2,507051191,Singleton - Golden Bay - Secret Harbour
SA2,507051192,Waikiki
SA2,507051193,Warnbro
SA2,509011225,Albany
SA2,509011226,Albany Region
SA2,509011227,Bayonet Head - Lower King
SA2,509011228,Denmark
SA2,509011229,Gnowangerup
SA2,509011230,Katanning
SA2,509011231,Kojonup
SA2,509011232,Little Grove - Elleker
SA2,509011233,McKail - Willyung
SA2,509011234,Plantagenet
SA2,509011235,Stirling Range National Park
SA2,509021236,Chittering
SA2,509021237,Cunderdin
SA2,509021238,Dowerin
SA2,509021239,Gingin - Dandaragan
SA2,509021240,Merredin
SA2,509021241,Moora
SA2,509021242,Mukinbudin
SA2,509021243,Northam
SA2,509021244,Toodyay
SA2,509021245,York - Beverley
SA2,509031246,Brookton
SA2,509031247,Kulin
SA2,509031248,Murray
SA2,509031249,Narrogin
SA2,509031250,Wagin
SA2,510011262,Broome
SA2,510011263,Derby - West Kimberley
SA2,510011264,Halls Creek
SA2,510011265,Kununurra
SA2,510011266,Roebuck
SA2,510021267,East Pilbara
SA2,510021268,Newman
SA2,510021269,Port Hedland
SA2,510021270,South Hedland
SA2,510031271,Ashburton (WA)
SA2,510031272,Karratha
SA2,510031273,Roebourne
SA2,511011274,Esperance
SA2,511011275,Esperance Region
SA2,511021276,Carnarvon
SA2,511021277,Exmouth
SA2,511031278,Boulder
SA2,511031279,Kalgoorlie
SA2,511031280,Kalgoorlie - North
SA2,511031281,Kalgoorlie Airport
SA2,511031282,Kambalda - Coolgardie - Norseman
SA2,511031283,Leinster - Leonora
SA2,511031284,Trafalgar (WA)
SA2,511041285,Geraldton
SA2,511041286,Geraldton - East
SA2,511041287,Geraldton - North
SA2,511041288,Geraldton - South
SA2,511041289,Irwin
SA2,511041290,Meekatharra
SA2,511041291,Morawa
SA2,511041292,Northampton - Mullewa - Greenough
SA2,597979799,Migratory - Offshore - Shipping (WA)
SA2,599999499,No usual address (WA)
SA2,601011001,Bridgewater - Gagebrook
SA2,601011002,Brighton - Pontville
SA2,601011003,Old Beach - Otago
SA2,601021004,Bellerive - Rosny
