SA3_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
30402,4,167,..,0,0,0,0,0,..,0,0,0,0,0,..,73,5,81,0,85,..,57,0,56,0,56,..,73,10,80,0,80,..,3,0,3,0,3,..,20,3,23,0,23,..,27,0,27,0,27,..,44,3,48,0,48,..,50,3,49,0,49,..,9,0,9,0,16,..,132,4,136,0,139,..,160,11,172,0,172,..,65,0,64,0,64,..,39,8,47,0,47,..,11,0,11,0,11,..,68,10,77,0,77,..,343,36,374,7,383,..,2984,299,3278,29,3305,..,62,3,59,799,865,18957,3042,302,3338,830,23125,37460,..,..,..,..,37460,..,328,6,334,3,338,..,40,3,40,0,43,..,0,0,0,0,0,..,319,49,368,0,368,..,816,153,973,5,980,..,60,6,62,0,62,..,1195,205,1401,5,1409,..,11,0,11,0,11,..,143,3,146,0,146,..,251,7,255,0,255,..,370,5,373,3,377
30403,0,265,..,0,0,0,0,0,..,0,0,0,0,0,..,152,16,170,0,170,..,43,0,42,0,42,..,74,10,83,0,83,..,7,0,7,0,7,..,10,4,16,0,16,..,44,0,44,0,42,..,267,23,293,3,294,..,53,0,57,0,57,..,308,3,308,0,313,..,671,28,699,3,700,..,297,35,335,3,337,..,101,3,111,0,108,..,74,7,83,0,83,..,10,0,9,0,9,..,247,46,302,0,302,..,499,52,550,17,567,..,5959,747,6707,44,6753,..,38,7,40,1297,1341,18207,5998,751,6748,1349,26301,35780,..,..,..,..,35780,..,102,0,102,0,102,..,240,91,330,0,334,..,10,0,10,0,10,..,717,90,804,0,800,..,3064,397,3459,11,3474,..,176,54,233,0,231,..,3959,533,4497,17,4505,..,19,0,19,0,19,..,90,0,96,0,96,..,278,8,287,3,290,..,293,19,313,0,317
30404,0,44,..,43,3,47,0,44,..,4,0,4,0,4,..,49,3,59,0,59,..,56,3,57,0,62,..,37,7,47,0,47,..,7,0,7,0,7,..,11,3,16,0,16,..,35,0,39,0,39,..,22,0,22,0,22,..,55,0,56,0,60,..,21,0,27,0,27,..,140,3,145,3,143,..,154,11,170,0,167,..,18,0,18,0,18,..,52,11,63,0,63,..,10,0,10,0,10,..,29,10,36,0,36,..,388,82,467,11,478,..,2097,270,2369,31,2399,..,47,9,51,950,997,22173,2144,276,2415,981,25569,43715,..,..,..,..,43715,..,140,3,141,0,141,..,69,8,83,0,85,..,3,3,6,0,6,..,114,28,149,3,151,..,331,75,405,4,408,..,20,4,24,0,24,..,465,108,572,8,577,..,28,5,29,0,29,..,80,4,85,0,86,..,175,7,186,6,189,..,213,11,224,3,225
30501,4,747,..,15,0,17,0,17,..,0,0,0,0,0,..,137,21,154,0,156,..,64,3,63,0,65,..,125,12,135,0,135,..,18,0,18,0,18,..,54,6,63,0,66,..,86,3,87,3,89,..,101,5,103,0,100,..,135,0,142,0,139,..,64,0,64,0,64,..,388,3,399,5,398,..,760,138,897,3,900,..,67,6,72,0,75,..,177,51,231,0,231,..,29,0,37,0,37,..,274,86,363,0,359,..,1155,167,1324,23,1349,..,8551,1697,10242,70,10318,..,68,15,81,3321,3403,19249,8612,1705,10321,3394,32966,40351,..,..,..,..,40351,..,107,3,111,0,112,..,430,97,530,4,533,..,8,0,8,0,14,..,1086,212,1297,8,1300,..,2686,566,3254,14,3262,..,160,72,235,0,235,..,3933,849,4779,13,4801,..,51,0,51,0,51,..,123,0,126,0,126,..,593,26,620,7,620,..,377,9,383,0,383
30502,0,113,..,3,0,3,0,3,..,0,0,0,0,0,..,41,4,46,0,46,..,36,0,38,0,38,..,44,4,46,0,46,..,12,0,12,0,12,..,8,3,12,0,12,..,38,0,38,0,38,..,27,0,28,0,28,..,67,3,71,0,71,..,17,4,18,0,18,..,141,7,149,0,149,..,187,29,216,0,216,..,14,0,14,0,21,..,65,29,93,0,90,..,11,0,9,0,9,..,56,7,69,0,69,..,324,37,363,10,378,..,2157,288,2447,30,2473,..,36,3,44,1210,1248,16886,2200,294,2490,1239,20616,33391,..,..,..,..,33391,..,85,4,87,3,94,..,61,4,63,0,63,..,4,0,4,0,4,..,154,23,174,0,174,..,299,64,365,3,365,..,11,3,12,0,15,..,464,90,555,3,558,..,38,3,45,0,45,..,83,3,88,3,87,..,176,10,192,3,192,..,190,9,197,0,199
30503,0,304,..,11,0,11,0,11,..,4,0,5,0,5,..,144,27,174,0,174,..,68,6,72,0,72,..,91,7,99,0,100,..,22,0,22,0,22,..,39,5,41,0,46,..,105,3,110,0,111,..,74,9,88,0,86,..,143,0,139,6,146,..,69,0,68,0,68,..,386,22,408,9,414,..,383,36,415,4,421,..,69,8,72,0,72,..,139,30,167,0,167,..,16,0,18,0,18,..,137,21,158,0,158,..,823,107,924,22,947,..,6392,980,7368,59,7431,..,83,16,94,3079,3174,33098,6470,993,7460,3142,43701,65392,..,..,..,..,65392,..,124,0,124,0,120,..,436,278,718,3,720,..,29,0,27,0,32,..,661,104,763,3,760,..,1740,374,2117,4,2120,..,146,62,210,0,207,..,2538,545,3084,13,3093,..,60,0,61,0,61,..,104,3,110,0,109,..,433,21,457,3,457,..,333,8,342,4,345
30504,3,97,..,13,3,20,0,22,..,6,0,6,0,6,..,53,9,61,0,61,..,41,0,48,0,48,..,57,3,60,0,60,..,8,0,8,0,8,..,20,0,17,0,17,..,28,0,28,0,28,..,55,4,60,0,60,..,41,0,45,0,45,..,24,0,24,0,24,..,147,5,156,0,156,..,235,28,263,5,261,..,33,0,36,0,36,..,64,17,81,0,81,..,11,0,7,0,7,..,49,3,55,0,55,..,435,42,479,5,490,..,3286,371,3655,31,3684,..,53,21,76,1536,1606,23052,3335,391,3725,1568,28347,45722,..,..,..,..,45722,..,105,0,105,0,105,..,110,32,141,0,141,..,20,3,24,0,24,..,321,49,362,7,372,..,1097,169,1261,12,1266,..,79,24,103,0,103,..,1492,235,1727,15,1740,..,28,0,28,0,28,..,91,0,97,0,99,..,319,19,334,3,340,..,291,3,297,0,300
30601,0,106,..,0,0,0,0,0,..,7,0,7,0,7,..,15,0,17,0,17,..,38,3,40,0,40,..,39,0,47,0,47,..,5,0,5,0,10,..,10,0,10,0,10,..,54,0,54,3,61,..,27,0,32,0,32,..,99,3,103,0,108,..,18,0,18,0,18,..,199,9,211,4,211,..,76,8,84,0,86,..,16,0,16,0,16,..,98,18,114,0,119,..,7,0,7,0,7,..,26,4,27,0,27,..,527,60,586,13,596,..,2671,283,2954,37,2992,..,65,0,69,1814,1882,21883,2738,280,3021,1849,26752,43513,..,..,..,..,43513,..,182,3,188,3,192,..,41,4,45,0,45,..,137,9,142,3,147,..,110,26,134,0,134,..,245,51,294,3,295,..,10,10,19,0,19,..,364,81,446,3,449,..,32,3,33,0,33,..,165,5,176,0,176,..,194,13,205,0,209,..,490,18,508,11,515
30602,0,393,..,3,0,4,0,4,..,10,0,10,0,10,..,14,0,15,0,15,..,27,3,32,0,32,..,36,6,42,0,42,..,59,3,65,0,66,..,20,0,17,0,16,..,213,7,220,3,223,..,86,7,91,0,97,..,413,24,440,4,441,..,76,3,81,3,82,..,793,42,831,8,839,..,98,9,110,0,111,..,25,0,25,0,25,..,146,28,171,3,176,..,11,0,11,0,11,..,91,38,127,0,127,..,1775,381,2154,58,2210,..,6847,1459,8306,135,8441,..,166,31,197,4746,4943,37717,7019,1493,8509,4873,51102,75345,..,..,..,..,75345,..,80,3,81,0,81,..,80,12,93,7,93,..,920,83,1003,58,1062,..,285,81,369,3,373,..,647,210,854,12,868,..,66,20,85,0,84,..,995,309,1310,17,1320,..,57,8,64,4,70,..,172,6,178,3,179,..,268,31,297,4,302,..,431,16,444,0,444
30603,0,24,..,0,0,0,0,0,..,22,0,22,3,23,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,3,..,46,4,54,0,52,..,9,0,9,0,9,..,73,3,74,0,74,..,16,0,17,0,17,..,140,11,151,3,153,..,15,0,14,0,14,..,0,0,0,0,0,..,19,7,21,0,21,..,0,0,0,0,0,..,3,0,6,0,6,..,247,60,309,4,312,..,1360,262,1619,54,1674,..,54,9,66,1362,1430,13784,1414,273,1689,1419,16888,28408,..,..,..,..,28408,..,22,0,22,0,22,..,0,0,3,0,3,..,344,17,363,54,419,..,27,15,37,0,38,..,52,28,81,5,85,..,0,0,0,0,0,..,82,40,123,3,123,..,19,3,22,0,22,..,37,4,38,0,36,..,28,3,32,0,31,..,74,0,73,3,79
30604,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,7,0,6,0,6,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,8,0,8,0,8,..,10,0,10,0,10,..,0,0,0,0,0,..,17,0,17,0,17,..,25,3,25,0,25,..,0,0,0,0,0,..,17,6,29,3,28,..,0,0,0,0,0,..,5,3,6,0,6,..,44,0,42,0,46,..,404,38,447,16,465,..,18,0,18,770,788,4464,421,38,463,785,5712,9223,..,..,..,..,9223,..,9,0,5,0,5,..,0,0,0,0,0,..,77,8,86,12,100,..,12,5,18,0,18,..,33,8,38,0,38,..,0,0,0,0,0,..,47,12,62,0,62,..,3,0,3,0,3,..,45,0,45,0,45,..,79,3,82,0,82,..,103,0,105,0,107
30605,0,15,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,13,0,14,0,12,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,3,0,4,..,42,0,42,0,42,..,9,0,12,0,12,..,38,3,36,0,40,..,17,0,19,0,19,..,107,3,110,5,110,..,23,8,27,3,33,..,3,0,3,0,3,..,26,3,28,0,26,..,3,0,3,0,3,..,9,0,9,0,9,..,189,27,217,14,232,..,1218,225,1442,43,1480,..,79,7,83,1751,1834,17149,1298,233,1529,1790,20467,33930,..,..,..,..,33930,..,32,0,32,0,32,..,7,0,11,0,11,..,97,3,101,6,112,..,15,3,22,0,22,..,69,64,136,3,135,..,3,0,3,0,3,..,89,69,157,3,165,..,44,3,46,0,46,..,92,3,95,0,101,..,95,21,109,0,110,..,299,6,310,0,309
30701,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,8,0,8,..,3,0,3,0,3,..,4,0,4,0,4,..,8,0,8,0,8,..,83,6,82,0,82,..,4,0,4,0,4,..,97,3,104,0,104,..,16,4,15,0,15,..,197,12,205,0,205,..,18,4,18,0,18,..,7,0,8,0,8,..,13,0,19,0,19,..,0,0,0,0,0,..,4,0,10,3,10,..,93,19,109,3,109,..,610,92,693,8,704,..,50,3,55,2258,2313,18416,660,93,756,2265,21434,37640,..,..,..,..,37640,..,135,3,136,0,136,..,15,6,16,0,16,..,17,3,16,0,16,..,29,13,34,0,36,..,51,33,82,3,82,..,3,4,4,0,4,..,82,45,124,4,129,..,5,0,5,0,5,..,17,0,14,0,14,..,17,3,20,0,20,..,51,0,51,0,51
30702,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,94,6,99,0,103,..,4,0,4,0,4,..,121,5,124,3,130,..,15,0,15,0,15,..,237,13,246,5,246,..,18,3,16,0,16,..,3,0,3,0,3,..,6,3,8,0,8,..,0,0,0,0,0,..,12,0,12,0,12,..,119,46,167,5,171,..,625,98,724,13,737,..,46,3,44,1505,1556,18557,669,100,769,1522,20847,37404,..,..,..,..,37404,..,105,0,106,0,110,..,3,0,3,0,3,..,14,0,14,0,14,..,14,3,14,0,14,..,50,42,94,0,94,..,0,0,0,0,0,..,65,47,108,0,113,..,5,0,5,0,5,..,33,0,33,0,33,..,20,0,20,0,19,..,67,3,68,3,69
30703,0,32,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,8,3,11,0,16,..,9,0,9,0,9,..,3,0,3,0,3,..,9,0,9,0,9,..,44,0,44,0,47,..,0,0,0,0,0,..,62,4,63,0,61,..,6,0,6,0,8,..,114,4,120,0,123,..,24,5,31,0,31,..,0,0,0,0,0,..,10,3,14,0,14,..,3,0,3,0,3,..,5,3,6,0,6,..,98,20,114,3,119,..,721,146,871,12,884,..,66,9,78,1146,1221,18186,789,156,944,1164,20293,35957,..,..,..,..,35957,..,49,0,49,0,49,..,15,0,13,0,13,..,8,0,8,0,8,..,16,11,25,0,25,..,75,50,127,0,127,..,0,7,7,0,7,..,90,63,156,0,154,..,31,5,36,0,36,..,43,5,48,0,46,..,43,0,44,0,41,..,101,9,105,0,105
30801,0,15,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,5,0,5,0,5,..,0,0,0,0,0,..,60,0,60,3,65,..,12,3,9,0,9,..,64,3,70,0,70,..,3,0,3,0,3,..,146,3,147,3,151,..,17,4,20,0,20,..,3,0,3,0,3,..,22,0,24,0,28,..,3,0,3,0,3,..,6,0,6,0,6,..,125,10,138,3,141,..,644,59,699,11,710,..,32,0,38,1442,1482,11545,673,65,736,1453,13734,24101,..,..,..,..,24101,..,162,0,162,0,162,..,0,0,3,0,3,..,77,0,79,10,85,..,11,10,28,0,28,..,45,23,70,0,70,..,0,0,0,0,0,..,58,39,100,0,100,..,4,0,4,0,4,..,11,0,11,0,11,..,19,0,18,0,18,..,30,4,34,0,34
30803,0,39,..,0,0,0,0,0,..,0,0,0,0,0,..,15,5,16,0,16,..,12,0,15,0,15,..,19,3,26,0,24,..,13,0,13,0,13,..,0,0,0,0,0,..,152,10,162,0,160,..,18,0,27,0,27,..,224,15,233,0,239,..,46,6,53,0,53,..,443,24,472,3,474,..,49,5,55,0,55,..,52,11,61,0,61,..,68,9,80,0,80,..,4,0,4,0,4,..,120,103,220,0,220,..,497,117,607,18,631,..,2342,385,2729,40,2774,..,128,13,141,3713,3854,51341,2475,396,2870,3758,57970,101446,..,..,..,..,101446,..,275,3,274,3,274,..,34,6,35,0,35,..,122,5,126,6,136,..,87,37,127,0,124,..,201,57,255,6,258,..,19,10,29,0,29,..,308,104,411,7,412,..,11,0,17,0,17,..,56,0,56,0,56,..,87,0,89,0,89,..,202,7,211,4,214
30804,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,23,0,23,0,23,..,0,0,0,0,0,..,32,3,32,0,35,..,3,0,3,0,3,..,66,3,62,0,63,..,3,0,3,0,3,..,4,4,3,0,3,..,8,0,3,0,3,..,0,0,0,0,0,..,26,35,59,0,59,..,56,16,73,3,72,..,240,70,309,5,319,..,14,3,14,521,533,6078,249,73,322,526,6928,12468,..,..,..,..,12468,..,26,0,26,0,26,..,0,0,0,0,3,..,3,0,3,0,3,..,5,4,7,0,7,..,14,29,43,0,43,..,0,3,3,0,7,..,24,33,58,0,60,..,3,0,3,0,3,..,10,0,10,0,10,..,6,0,6,0,6,..,4,0,4,0,4
30805,0,26,..,3,0,3,0,3,..,5,0,5,0,5,..,18,0,19,0,19,..,19,0,20,0,20,..,26,7,29,0,29,..,8,0,8,0,8,..,9,0,12,0,12,..,135,11,145,3,142,..,24,0,24,0,24,..,216,20,230,8,233,..,31,0,31,0,31,..,400,28,426,6,434,..,48,9,52,4,58,..,47,9,55,0,54,..,71,8,77,0,77,..,3,0,3,0,3,..,10,10,19,0,19,..,301,39,339,13,353,..,1716,201,1917,34,1945,..,65,6,72,2046,2120,25925,1780,209,1992,2077,29989,53274,..,..,..,..,53274,..,382,3,385,3,391,..,90,11,104,4,107,..,19,4,25,0,25,..,25,11,30,0,30,..,137,40,177,3,181,..,6,3,6,0,6,..,165,51,212,3,220,..,21,4,24,0,24,..,56,0,56,0,62,..,47,4,58,0,58,..,112,0,115,3,119
30901,0,45,..,24,3,28,0,28,..,29,0,29,0,28,..,20,3,20,0,20,..,75,4,86,0,86,..,69,3,74,0,74,..,5,0,5,0,5,..,58,5,67,0,67,..,66,3,65,3,72,..,21,0,21,0,21,..,97,3,98,0,99,..,15,0,15,0,15,..,198,4,205,4,209,..,215,22,236,0,240,..,3,0,3,0,3,..,95,32,124,0,124,..,13,3,21,0,21,..,45,12,55,0,57,..,687,61,754,10,758,..,3165,488,3656,32,3686,..,85,6,88,2324,2413,25737,3248,490,3743,2361,31838,50228,..,..,..,..,50228,..,65,0,67,0,65,..,73,11,89,0,89,..,3,0,3,0,3,..,211,86,294,0,300,..,419,157,580,6,589,..,24,18,43,0,43,..,652,266,916,5,929,..,137,13,152,0,158,..,109,0,109,0,104,..,255,12,265,7,274,..,280,10,290,3,297
30902,0,7,..,13,0,16,0,16,..,6,0,6,0,6,..,4,0,4,0,3,..,36,3,42,0,42,..,17,3,18,0,18,..,3,0,0,0,0,..,33,6,37,0,36,..,43,0,43,0,40,..,28,0,28,0,31,..,61,7,61,0,63,..,6,0,6,0,6,..,140,6,144,4,146,..,91,11,104,0,106,..,0,0,0,0,0,..,58,15,74,0,74,..,4,0,4,0,4,..,13,0,20,0,21,..,346,36,385,9,395,..,1468,157,1627,25,1653,..,67,10,73,1844,1918,23744,1538,162,1702,1873,27315,46444,..,..,..,..,46444,..,60,0,60,0,60,..,23,0,27,0,27,..,15,0,18,0,18,..,54,7,60,0,63,..,105,30,129,0,130,..,5,3,7,0,7,..,157,35,199,4,197,..,33,0,36,0,36,..,77,3,75,0,75,..,179,11,191,0,191,..,164,8,164,3,168
30903,3,180,..,21,6,25,0,25,..,25,0,24,0,23,..,70,15,88,0,88,..,55,3,61,0,61,..,109,22,133,0,133,..,36,0,36,0,37,..,86,21,106,0,111,..,105,3,105,0,111,..,65,3,71,0,72,..,180,6,182,3,188,..,40,0,40,0,40,..,393,11,405,3,411,..,198,30,232,7,236,..,14,0,15,0,15,..,116,22,133,0,133,..,50,14,62,0,62,..,63,8,73,0,73,..,693,155,853,6,860,..,4129,749,4880,36,4912,..,103,14,113,2526,2643,27029,4227,764,4993,2564,34584,51787,..,..,..,..,51787,..,118,0,120,0,120,..,250,38,286,3,289,..,7,0,7,0,7,..,252,88,341,0,341,..,933,312,1240,7,1248,..,67,27,87,0,93,..,1249,422,1671,15,1679,..,134,19,156,3,157,..,127,0,125,0,128,..,235,22,256,0,253,..,271,11,282,0,285
30904,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,13,0,13,..,6,5,13,0,13,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,3,..,11,0,11,0,11,..,8,0,8,0,8,..,7,0,7,0,7,..,25,0,25,0,25,..,6,0,7,0,7,..,4,0,4,0,4,..,8,3,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,65,0,66,0,68,..,421,31,453,0,454,..,23,0,25,813,840,8115,442,29,472,816,9405,16043,..,..,..,..,16043,..,43,0,43,0,43,..,3,0,3,0,3,..,8,0,8,0,8,..,12,0,12,0,12,..,33,13,42,0,42,..,0,0,0,0,0,..,43,13,52,0,52,..,15,0,15,0,15,..,50,0,50,0,57,..,61,3,65,0,65,..,144,3,142,0,148
30905,0,19,..,12,3,11,0,11,..,9,0,10,0,10,..,3,0,7,0,7,..,37,9,44,0,44,..,30,6,36,0,37,..,11,0,11,0,11,..,11,3,18,0,18,..,25,0,25,0,25,..,8,0,8,0,6,..,49,0,49,0,49,..,14,0,16,0,16,..,99,0,99,0,102,..,77,8,82,0,86,..,3,0,3,0,3,..,29,8,35,0,37,..,3,0,6,0,6,..,10,4,21,0,21,..,223,20,240,3,243,..,1227,122,1351,21,1374,..,45,4,47,809,856,14879,1277,126,1402,826,17108,29173,..,..,..,..,29173,..,158,0,158,0,158,..,19,3,21,0,21,..,0,0,0,0,0,..,80,17,94,0,95,..,148,42,192,7,192,..,12,0,12,0,12,..,245,52,297,4,302,..,31,0,32,0,32,..,70,0,73,4,73,..,107,0,108,0,109,..,128,5,131,3,135
30906,0,159,..,10,4,16,0,16,..,17,0,17,0,16,..,37,3,39,0,39,..,68,3,66,0,66,..,83,8,99,0,99,..,34,0,33,0,37,..,61,4,71,0,71,..,102,3,103,0,103,..,48,3,49,3,49,..,129,0,132,0,137,..,26,0,29,0,29,..,298,9,310,7,315,..,137,11,145,3,145,..,9,0,9,0,9,..,79,14,94,0,94,..,12,0,19,0,19,..,33,8,36,0,36,..,582,74,657,22,680,..,3135,430,3567,48,3614,..,107,3,110,1945,2057,28748,3242,433,3675,1994,34423,56582,..,..,..,..,56582,..,165,3,164,0,164,..,124,12,139,0,139,..,11,0,11,0,11,..,155,42,197,3,201,..,470,149,621,4,622,..,33,10,44,0,44,..,661,199,862,9,871,..,116,16,133,0,136,..,117,8,125,0,125,..,215,9,225,3,231,..,275,12,288,3,287
