SA3_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
40304,0,9,6,53,19,10,3,0,0,90,0,21,22,51,56,50,47,22,13,285,0,7,3,28,16,7,7,0,0,67,11,58,95,320,213,197,181,116,55,1238,229,429,454,1152,628,668,660,409,296,4926,5071,10188,10102,21611,11726,11428,9169,4311,2164,85772,0,0,3,3,3,0,0,0,0,11,9769,18415,17236,33055,14597,14010,10304,3788,1696,122870,0,0,3,5,6,3,4,0,0,21,0,0,3,14,13,19,3,0,0,58,0,0,0,12,3,3,0,0,0,14,4,11,11,80,40,34,28,6,6,212,0,3,0,21,16,11,19,10,3,82,7,51,100,356,81,69,42,12,4,727,0,0,3,26,36,40,42,36,8,192,0,6,3,21,13,20,24,11,8,106,53,866,1146,2259,3898,3275,3031,1976,756,17256,0,0,10,40,18,30,12,5,0,118,0,3,0,32,30,31,22,11,3,125,0,10,25,126,146,187,414,210,104,1227
40401,8,33,94,446,276,247,106,42,19,1261,0,9,0,14,11,10,9,10,4,67,0,3,3,14,3,0,0,0,0,27,29,176,236,723,287,207,196,182,139,2171,129,209,303,732,460,419,320,282,155,3013,2831,5429,6503,14473,7710,7063,5431,3825,2270,55539,8,18,78,102,14,11,5,0,0,236,5265,9241,10208,18963,10279,8564,5470,2929,1733,72654,3,11,9,65,8,0,0,0,0,88,0,3,29,179,110,116,41,33,3,518,0,5,13,79,75,61,35,16,3,290,3,12,10,75,17,26,17,0,0,153,0,0,4,17,9,8,16,0,0,51,13,41,403,543,144,111,60,52,6,1377,0,0,13,95,86,103,108,136,49,595,3,33,6,53,9,24,32,13,12,181,24,177,185,633,847,824,620,373,202,3896,0,5,8,16,6,10,3,0,0,45,0,3,10,40,23,11,9,3,4,114,0,6,30,91,61,67,313,106,66,739
40402,5,44,168,638,384,318,142,79,22,1803,0,0,3,6,10,8,5,5,0,38,0,3,3,15,7,3,0,0,0,24,7,58,139,327,146,94,87,61,42,968,68,148,185,429,275,278,222,160,131,1892,1509,2904,3488,7902,4313,4017,2687,1702,1016,29543,0,13,36,63,7,3,0,0,0,129,2826,4942,5187,9746,5199,4761,2812,1330,736,37548,4,9,4,61,0,0,0,0,0,77,0,0,25,117,52,56,31,27,5,306,0,10,10,113,75,54,41,14,5,327,0,0,3,25,17,16,8,4,0,74,0,0,0,13,0,10,8,3,0,31,4,18,96,216,77,63,58,54,19,602,0,0,7,42,20,44,47,31,10,208,3,7,0,9,0,4,5,0,0,32,9,88,121,345,582,631,464,265,129,2635,0,5,5,15,11,4,8,0,0,38,0,0,4,7,11,7,8,3,4,41,0,8,7,23,34,57,172,50,53,401
40403,0,0,32,78,60,25,9,5,3,216,0,0,3,12,5,6,3,3,0,35,0,0,3,0,10,0,0,0,0,14,22,57,140,412,107,85,99,91,50,1057,59,88,166,443,195,209,158,152,155,1622,1580,2780,4202,9309,3791,3356,2667,2175,1431,31290,0,12,51,48,20,8,7,0,0,138,2885,4552,5703,10710,5376,4278,2769,1835,1246,39357,5,42,14,143,18,5,3,0,0,235,0,0,10,52,32,19,22,9,3,141,0,0,12,39,36,29,13,13,0,139,5,3,7,48,22,11,3,0,0,103,0,0,0,11,9,8,3,0,0,33,4,39,711,920,151,95,39,28,13,1997,0,0,3,26,9,25,22,28,14,125,5,15,11,60,14,22,33,10,14,191,15,69,102,354,385,402,333,207,118,1980,0,4,3,17,9,11,4,3,0,47,3,9,6,28,12,10,6,9,0,76,0,3,9,37,18,30,97,40,22,265
40501,0,0,0,7,0,0,3,0,0,8,0,0,0,3,4,8,3,0,0,22,0,3,0,3,3,3,0,0,0,15,0,8,6,16,15,10,19,17,14,102,30,85,117,238,177,208,124,71,48,1102,952,2258,1888,4047,2630,2629,1884,978,500,17770,0,0,0,0,0,0,0,0,0,0,1916,4455,3561,6832,3985,3889,2752,1303,592,29297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,5,3,0,0,0,0,9,0,0,3,10,11,5,5,3,0,32,0,0,0,3,0,0,0,0,0,3,0,3,0,14,3,3,0,0,0,25,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,3,0,4,0,45,35,169,506,591,461,259,73,2128,0,3,0,3,0,0,0,0,0,9,0,0,3,11,3,3,5,0,0,19,0,0,0,28,22,41,75,42,18,222
40502,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,4,0,0,0,7,0,4,3,10,11,3,8,3,5,56,24,58,62,160,141,159,127,84,44,858,606,1381,952,2257,1579,1798,1456,725,435,11192,0,0,0,0,0,0,0,0,0,0,1208,2553,1889,3797,2547,2825,2215,1087,518,18645,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,7,3,4,4,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,5,13,10,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,12,12,52,205,317,315,119,38,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,9,22,40,10,7,86
40503,0,0,0,7,3,0,0,0,0,14,0,0,3,0,0,3,3,3,0,18,0,0,3,3,0,3,0,0,0,11,0,0,0,28,13,13,12,7,0,70,30,86,97,165,138,153,151,105,66,995,709,1584,1412,2770,1911,2048,1719,1049,536,13741,0,0,0,0,0,0,0,0,0,0,1371,2985,2736,4726,3167,3398,2713,1449,644,23190,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,3,13,0,0,0,0,0,0,0,0,0,0,3,0,3,8,3,0,4,0,0,24,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,10,22,35,141,213,189,113,27,760,0,0,0,0,3,0,0,0,0,9,0,0,7,4,5,0,0,4,0,22,0,0,0,3,11,19,36,15,7,96
40504,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,16,3,8,13,10,3,55,16,59,78,139,131,168,203,110,117,1023,514,1218,1003,2136,1622,2138,2146,1146,534,12458,0,0,0,0,0,0,0,0,0,0,1045,2475,1931,3692,2717,3411,3290,1647,617,20835,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,14,0,0,0,0,0,0,3,0,0,3,0,0,0,8,7,4,0,0,0,17,0,0,0,0,3,0,7,0,0,17,0,0,0,0,0,0,0,0,0,4,0,6,8,33,166,316,366,241,61,1201,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,4,0,0,12,0,0,0,0,3,15,52,21,9,108
40601,0,0,0,5,0,0,0,0,0,14,0,0,0,4,11,11,5,8,3,39,0,0,5,12,3,3,4,0,0,31,0,12,6,41,34,33,33,27,5,203,101,253,207,523,323,348,257,195,128,2337,1721,3638,2940,6698,3877,3800,2894,1625,805,27993,0,0,0,0,0,0,0,0,0,0,3311,6707,5521,11254,6195,5706,4106,1925,839,45570,0,4,0,22,0,0,0,0,0,29,0,0,0,3,4,3,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,6,6,3,3,44,0,0,0,3,3,0,3,0,0,14,0,3,9,18,5,3,0,0,0,36,0,0,0,4,6,22,31,41,3,113,0,0,0,0,0,0,3,0,0,11,0,21,23,96,520,670,499,387,123,2351,0,0,4,20,5,7,0,0,0,36,0,3,0,5,5,6,14,3,3,34,0,0,0,17,31,56,84,62,22,270
40602,0,3,0,8,5,0,0,0,0,11,0,0,0,3,0,0,0,0,0,8,0,3,0,13,0,3,0,0,0,22,3,11,0,29,19,18,16,3,3,97,79,100,133,307,188,191,139,64,36,1235,916,1604,1471,3304,1764,1535,1051,492,213,12350,0,0,0,3,0,0,0,0,0,11,1626,2933,2705,5876,2935,2563,1554,673,228,21096,0,6,0,15,3,0,0,0,0,28,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,0,0,0,14,0,0,0,3,4,0,0,0,0,7,0,0,0,9,0,3,0,0,0,21,0,0,0,0,3,3,27,13,0,50,0,0,0,0,0,0,0,0,0,0,0,8,10,74,124,137,111,50,17,530,0,0,0,13,3,4,0,0,0,17,0,0,0,7,0,0,0,0,0,14,0,0,0,3,12,26,37,27,12,119
40701,0,0,0,3,4,3,0,0,0,11,0,0,0,0,3,14,20,15,3,62,0,0,3,0,0,10,0,0,0,13,0,5,5,35,25,46,43,35,9,213,62,139,129,316,232,315,346,185,110,1838,1087,2582,2049,4481,3259,4260,4740,2363,1105,25925,0,0,0,0,0,0,0,0,0,0,2039,4774,3694,7113,4648,5828,6065,2844,1197,38198,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,13,6,11,19,0,4,62,0,0,0,0,0,3,0,0,0,3,0,4,3,19,7,4,7,3,0,45,0,0,0,0,0,5,6,12,3,30,0,0,0,0,0,0,0,3,0,4,5,78,84,261,683,976,1440,1006,306,4832,0,3,0,8,5,3,0,3,0,19,0,0,3,6,10,9,11,5,0,47,0,0,3,29,31,64,148,70,41,382
40702,0,0,0,17,6,0,0,0,0,28,0,3,0,3,0,8,3,0,0,21,0,0,6,7,4,7,3,0,0,25,13,37,27,80,34,31,28,32,11,287,76,172,183,491,354,354,329,193,143,2280,1829,4055,3401,7264,4464,4412,3472,2011,1024,31942,0,9,43,168,71,22,3,0,0,314,3528,7759,6333,12117,7527,7236,5307,2743,1211,53763,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,9,0,0,0,8,6,0,3,0,0,18,0,0,4,15,4,4,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,6,11,65,25,12,0,0,0,122,0,0,0,0,3,5,7,13,0,31,0,0,0,6,0,0,0,5,0,16,3,38,20,140,278,387,399,225,79,1562,0,3,0,4,5,0,3,3,0,12,0,0,0,6,5,6,4,0,0,29,0,0,7,23,20,21,82,48,32,237
40703,0,8,9,53,5,5,4,0,0,93,0,0,0,3,7,10,4,3,0,32,0,0,7,8,4,3,0,0,0,33,0,10,23,72,33,36,40,31,8,253,121,217,215,571,439,428,404,234,146,2753,1870,3881,3715,7300,4843,4917,4263,2365,1175,34327,0,4,36,67,20,10,0,0,0,135,3449,7306,6656,11699,7672,7937,6522,3221,1371,55831,0,10,0,27,3,0,0,0,0,42,0,0,0,3,3,0,3,3,0,9,0,0,4,12,6,0,0,0,0,33,0,0,3,11,3,4,3,0,0,40,0,0,0,0,0,0,0,0,0,3,3,21,52,206,51,21,4,0,0,358,0,0,0,0,6,10,24,27,11,78,0,0,0,5,0,4,0,0,0,12,0,21,38,136,408,476,567,321,77,2036,0,3,0,17,17,5,0,0,0,38,0,0,3,6,9,0,5,3,0,29,0,0,9,23,30,54,132,53,32,336
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,3,0,0,0,23,3,10,11,35,39,19,14,0,0,143,43,68,181,351,192,164,97,21,7,1129,0,0,0,3,0,0,0,0,0,7,76,94,274,637,319,254,174,36,10,1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,39,26,40,14,3,8,142,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,11,0,0,4,4,0,4,3,0,0,21
50101,0,6,8,16,3,3,0,0,0,38,0,0,0,8,7,10,8,7,0,45,0,0,3,21,7,16,7,3,0,60,3,21,14,131,64,57,33,15,15,358,101,208,150,506,273,296,234,156,82,2008,1563,3529,2313,6681,3487,3465,2735,1439,649,25875,0,3,21,33,8,0,0,0,0,67,2999,6379,3934,8863,4637,4507,3431,1635,673,37059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,9,76,22,15,6,3,0,134,0,0,0,6,0,0,0,0,0,8,0,6,3,27,3,0,5,0,0,38,0,0,0,3,0,4,5,3,0,17,0,0,0,0,0,3,3,0,0,9,4,132,108,702,731,719,862,458,158,3877,0,0,0,4,3,3,3,5,0,16,0,0,15,65,15,9,9,0,0,113,0,7,8,91,36,24,76,27,10,293
50102,0,0,7,31,11,9,3,0,0,61,0,0,0,10,29,21,10,9,8,90,0,18,45,100,43,45,17,6,0,273,8,36,30,215,114,85,58,32,12,588,182,396,396,949,570,558,477,347,163,4042,3218,7073,5831,13148,7348,6709,4822,2569,1111,51838,0,0,3,0,0,0,0,0,0,3,6095,12189,9784,18298,9657,9027,6070,2855,1020,74998,4,5,6,34,5,4,0,0,0,54,0,0,0,9,0,0,0,0,0,13,0,0,0,0,4,3,0,0,0,8,0,6,11,42,27,19,6,0,7,116,0,0,0,8,9,6,3,0,0,29,3,22,15,131,37,11,3,0,0,215,0,0,0,0,4,10,9,10,3,31,0,0,0,11,0,6,0,0,0,21,24,244,236,843,1355,1180,1155,609,238,5883,0,0,0,8,3,6,0,0,0,19,0,6,3,26,14,6,12,5,3,75,0,3,16,46,45,60,167,29,14,377
50103,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,3,6,0,0,17,0,0,0,6,4,6,4,0,0,20,0,4,7,20,25,28,19,6,3,115,50,118,82,221,183,193,145,115,47,1163,575,1485,962,2290,1765,1944,1464,683,274,11437,0,0,9,17,9,0,0,0,0,41,1062,2622,1777,3306,2345,2566,1852,760,237,16537,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,16,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,3,3,0,0,24,0,0,0,0,0,0,3,0,3,9,0,0,0,0,0,0,0,0,0,3,4,22,23,162,327,419,485,222,54,1735,0,0,0,3,3,0,0,0,0,7,0,3,4,13,3,3,10,0,0,33,0,0,0,18,13,24,44,3,5,115
50201,3,0,4,31,8,3,0,0,0,59,0,15,15,44,32,30,30,23,7,196,0,3,19,67,39,37,15,9,0,180,8,48,45,233,134,98,89,47,28,733,132,299,310,720,428,506,505,397,161,3466,2704,5889,5418,11169,6473,6575,6229,3740,1388,49590,0,0,0,11,0,0,0,0,0,13,5092,9575,8316,14128,7221,7718,7039,4015,1403,64509,0,8,0,15,3,3,0,0,0,30,0,0,0,5,0,3,3,0,0,9,5,0,0,15,3,0,0,0,0,17,5,13,18,43,30,26,25,12,3,174,0,0,3,14,4,3,3,3,0,32,6,9,15,84,53,15,8,3,0,185,0,4,0,4,9,11,18,16,3,59,0,5,0,12,7,6,6,4,0,36,40,525,628,1504,2030,1676,2244,1499,427,10574,0,7,0,12,9,5,4,0,0,32,0,3,0,15,7,3,12,9,0,50,0,0,10,47,47,58,144,58,22,387
50301,0,13,8,50,16,9,4,0,0,101,0,3,6,7,19,17,6,6,3,66,0,0,20,52,43,31,13,5,0,167,22,99,130,395,180,139,77,39,25,1112,61,136,237,467,261,264,216,193,152,1987,1426,4540,5322,7429,5057,4258,3353,2061,1271,34711,0,0,7,3,3,0,0,0,0,13,2545,7322,7239,7784,5380,4757,3784,2280,1204,42305,0,8,4,38,4,3,0,0,0,63,0,0,0,8,6,10,0,0,0,26,0,3,0,3,3,0,0,0,0,10,7,40,44,104,79,53,20,6,3,353,0,7,8,24,5,6,4,0,0,59,10,70,699,548,173,61,56,30,14,1651,0,3,3,9,7,20,9,8,7,64,0,0,3,3,6,9,7,10,5,49,57,426,451,864,1104,801,760,368,200,5043,0,0,0,10,8,3,4,0,0,25,11,49,35,124,37,14,11,3,0,283,3,14,30,99,57,47,86,36,16,379
50302,3,10,66,218,93,93,52,22,9,566,0,3,4,32,18,13,6,9,5,87,0,4,20,77,14,19,9,0,0,142,39,125,310,1613,248,183,105,63,43,2724,170,209,654,2134,480,452,329,206,147,4790,2512,4105,6339,20047,6008,5154,3393,2084,1339,50984,0,0,6,23,5,3,0,0,0,39,4314,6520,6905,17392,6384,5470,3178,1522,810,52505,4,12,13,102,12,8,0,0,0,144,0,0,6,64,14,24,22,15,3,145,0,0,0,10,8,3,0,0,0,28,4,28,48,260,77,50,22,5,4,498,0,3,4,63,8,13,7,0,0,104,23,83,466,809,178,135,62,44,12,1818,0,0,3,46,20,31,30,26,19,167,0,9,0,32,8,19,16,15,4,95,44,201,370,2256,1317,1079,812,335,194,6618,0,0,6,24,17,9,0,3,0,63,10,18,72,355,46,16,14,7,3,548,0,17,51,254,72,44,86,26,16,567
50401,9,21,107,401,217,201,63,38,9,1072,0,0,3,25,12,16,11,3,0,73,0,6,19,47,18,12,3,3,0,103,21,78,138,690,177,139,103,66,50,1474,119,160,239,766,303,310,271,244,205,2627,2344,3927,4403,13079,5115,4750,3513,2191,1169,40499,0,4,35,50,6,6,3,0,0,104,4351,6641,6304,13131,5309,4475,2819,1543,698,45265,0,7,6,87,6,10,11,0,0,125,0,3,20,90,37,44,18,6,4,229,3,0,0,29,15,10,3,0,0,62,3,6,12,66,27,28,16,6,0,164,0,3,4,20,17,11,7,4,0,58,9,63,180,646,218,156,47,35,13,1370,0,0,3,45,30,57,49,40,10,232,0,15,4,12,3,9,18,10,0,75,14,91,126,1100,921,799,744,445,183,4424,0,3,0,14,5,9,3,3,0,40,0,7,3,89,19,19,8,7,0,150,0,0,22,108,52,38,128,40,23,410
50402,0,3,0,16,0,3,0,0,0,24,0,3,0,9,18,15,19,4,0,70,0,7,5,29,15,17,4,0,0,76,0,14,16,106,65,67,54,26,11,363,32,99,123,264,207,152,175,78,37,1169,1008,2560,2310,4619,3254,2833,2203,1007,400,20184,0,0,7,10,3,0,0,0,0,15,2019,4637,4354,7413,4097,3404,2238,943,321,29428,0,0,0,4,0,0,0,0,0,4,0,0,0,12,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,3,7,13,14,16,10,6,5,73,0,0,0,0,0,0,0,0,0,3,4,14,15,54,29,8,3,3,0,125,0,0,0,9,10,25,24,9,0,77,0,3,0,0,0,0,9,4,0,18,9,104,140,499,956,904,863,420,144,4041,0,0,0,3,8,9,3,0,0,26,0,0,9,18,10,8,8,3,0,57,0,8,4,56,40,36,110,34,7,287
50403,8,37,77,519,230,147,51,34,3,1103,0,3,5,27,29,11,5,9,3,92,3,43,60,199,73,40,17,3,0,444,18,185,317,910,338,199,124,60,25,2175,278,492,539,1301,589,464,345,222,156,4389,4740,8804,8686,20128,9014,6608,4049,1905,797,64736,7,25,148,267,51,21,16,3,0,542,8794,14523,12396,21097,8714,6308,3381,1462,473,77141,0,3,3,58,10,12,4,3,3,104,0,0,14,147,67,52,24,8,0,316,0,3,14,64,33,39,7,0,3,165,3,20,14,55,26,29,10,7,0,171,0,0,9,23,10,13,3,0,0,65,3,41,76,339,131,66,37,5,8,703,0,3,15,72,50,87,83,69,19,393,0,34,14,29,11,10,9,3,0,107,37,298,523,1681,2093,1539,1255,647,183,8257,0,4,8,27,11,11,4,0,0,67,3,0,7,28,26,10,11,11,0,91,0,10,39,91,72,68,115,33,15,452
50501,4,4,12,94,36,37,17,5,0,198,3,36,31,98,96,71,55,26,8,426,0,19,76,209,174,127,59,11,5,668,10,131,187,795,445,349,190,107,38,2256,131,294,331,741,450,463,348,221,125,3087,4272,10112,9849,19244,12186,10772,6936,3140,1539,78041,0,3,11,36,16,13,8,0,0,83,8026,15999,14045,21069,10613,10054,6337,2386,1134,89658,0,3,4,31,7,4,0,0,0,50,0,0,4,20,21,31,12,3,0,94,0,4,6,10,13,0,3,3,0,36,10,48,42,152,83,75,23,10,0,453,0,6,4,19,19,14,10,0,0,78,13,44,147,425,122,103,42,18,10,926,0,0,7,22,36,38,38,36,14,192,0,14,12,58,45,59,45,23,5,263,181,1755,2189,4753,5229,4007,2985,1330,508,22943,0,10,5,11,12,9,5,0,0,43,0,18,14,79,39,17,21,5,3,188,3,25,62,187,181,111,235,76,37,911
50502,14,33,184,712,351,323,123,60,32,1819,0,3,9,46,31,27,23,14,6,148,3,12,40,144,59,56,27,4,4,335,64,357,655,2529,574,422,264,167,90,5125,329,527,570,2104,700,686,621,561,454,6549,5803,10180,10854,31644,12078,10648,8497,5815,2878,98391,4,25,151,278,56,36,6,0,0,564,10688,16052,14037,29395,12423,10201,7183,4752,2015,106746,3,0,6,68,10,14,4,3,0,107,0,0,41,217,133,126,48,19,3,584,3,3,9,37,26,17,11,4,3,105,10,31,38,260,98,72,31,15,11,565,3,6,9,69,22,23,17,3,0,160,43,111,282,1284,409,289,123,81,36,2658,0,3,15,97,90,108,150,141,34,631,7,42,10,62,23,30,56,30,10,260,60,375,525,2800,1997,1615,1570,941,366,10247,0,0,3,25,10,18,8,0,0,71,4,25,20,210,56,31,10,9,3,368,0,20,64,277,125,68,230,93,34,918
50503,5,43,171,803,326,284,93,44,6,1778,0,31,60,126,95,51,40,22,12,430,4,45,129,315,150,77,26,13,0,752,23,295,575,1599,601,354,211,91,34,3777,415,711,741,1765,825,587,438,275,159,5918,7304,13739,12836,29572,12936,8624,5815,3082,1165,95067,0,47,152,365,95,54,10,15,0,739,13505,20361,15419,27033,9270,6523,4000,2114,735,98960,0,7,11,75,6,11,10,0,0,129,0,3,37,143,92,56,20,5,0,349,0,3,15,119,60,36,18,6,4,272,5,40,47,123,44,37,19,8,4,316,0,3,9,26,29,32,13,7,0,112,13,41,75,524,137,85,33,9,3,922,0,5,13,103,60,79,65,45,10,373,4,82,35,111,40,38,32,14,4,368,162,2041,2822,6477,5612,2993,2630,1400,410,24552,0,0,9,32,20,11,8,5,0,75,0,10,8,61,30,17,23,10,4,161,3,28,50,183,122,90,173,55,22,722
