SA3_CODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
30304,0,15,33,50,47,24,4,5,0,174,6,27,53,156,66,48,15,3,3,380,0,0,3,26,8,7,7,12,3,70,0,3,0,28,18,42,30,17,14,144,3,11,19,31,13,10,6,3,0,89,0,3,21,74,27,14,13,5,0,163,0,0,3,13,14,14,6,17,0,70,0,13,19,105,24,17,6,7,5,192,11,19,91,303,64,70,59,15,0,635,0,7,15,42,7,3,0,0,0,80,0,0,0,4,8,8,5,3,0,21,0,0,0,10,7,0,0,0,0,26,3,23,25,54,31,14,5,4,0,175,3,19,64,151,99,82,31,15,7,466,0,0,0,4,0,5,7,3,0,27,0,0,10,25,3,9,3,0,0,58,27,75,198,681,199,156,104,44,32,1511,121,203,321,666,321,218,162,101,60,2168,2574,4440,5836,12627,4940,3578,2465,1636,783,38872
30305,3,17,27,74,32,38,16,7,0,221,4,56,136,413,210,141,61,7,4,1035,0,0,0,33,18,17,18,8,3,90,0,8,8,25,43,59,47,30,14,241,0,21,30,85,40,48,17,3,0,249,3,43,136,211,169,86,31,10,6,688,0,0,3,15,20,24,14,3,3,80,0,29,32,166,86,59,28,8,0,409,36,37,139,814,149,194,83,21,4,1472,3,11,25,71,20,16,6,3,0,153,0,0,9,28,16,32,12,3,0,96,3,0,7,29,17,3,0,0,0,68,3,23,15,52,18,14,15,0,0,142,6,23,67,410,256,171,85,33,11,1067,0,0,3,10,9,10,8,4,0,40,0,10,67,142,64,33,16,7,0,334,33,250,389,1064,462,358,221,121,51,2946,192,333,364,913,368,315,191,121,57,2855,4664,7946,8195,19241,7494,6018,3625,1617,731,59530
30306,0,23,23,66,50,39,25,18,9,256,3,18,79,211,116,93,35,4,6,561,0,0,0,11,8,11,11,11,8,65,0,4,0,16,17,30,27,26,13,125,3,15,27,94,24,22,15,0,0,195,7,36,82,150,88,86,35,10,6,501,0,0,0,29,21,34,27,12,4,127,0,16,29,83,33,36,20,7,13,237,36,73,345,1518,254,344,166,34,3,2779,3,5,13,65,15,10,3,0,0,115,0,0,0,6,6,11,5,8,0,42,0,0,0,4,8,3,3,0,0,23,3,16,17,27,10,11,14,0,0,88,7,8,70,317,223,164,72,32,13,904,0,0,0,4,3,5,13,3,0,24,0,9,27,63,29,23,8,0,3,155,27,206,302,701,312,238,149,76,32,2056,128,220,317,706,237,225,205,128,127,2305,3238,5631,7782,16327,5454,5090,3682,1718,887,49805
30401,0,8,14,41,19,34,7,4,0,125,0,11,31,82,51,26,23,5,0,236,0,0,0,21,11,20,7,4,9,71,3,19,9,52,49,49,44,21,9,251,4,20,30,37,26,35,21,3,0,186,0,47,104,208,136,95,56,8,0,656,0,0,0,3,8,12,10,0,3,33,0,17,31,83,101,100,53,19,5,408,3,5,21,91,25,55,20,8,0,227,3,4,8,43,7,10,4,3,0,78,0,0,0,4,12,6,0,0,0,20,0,0,3,7,4,3,0,0,0,14,3,20,27,55,25,23,16,3,0,170,0,10,23,200,181,166,68,31,7,693,0,0,3,8,11,11,12,3,0,47,0,0,16,42,42,27,6,5,0,140,13,70,62,313,194,152,77,50,21,960,43,75,99,241,168,120,114,50,35,945,2052,4473,3994,8432,4678,4136,2977,1204,586,32529
30402,0,4,20,67,80,47,10,18,8,246,0,17,22,70,32,30,5,3,0,189,0,3,0,28,14,20,10,3,3,84,0,35,22,58,114,73,59,31,22,405,4,27,27,78,27,23,17,6,0,210,9,154,306,477,348,235,102,49,15,1699,0,0,0,4,7,5,0,0,0,18,0,23,26,64,68,57,40,12,4,303,0,7,17,46,27,38,13,3,0,151,0,7,15,28,8,6,5,0,0,77,0,0,0,0,0,6,0,0,0,8,0,0,0,0,11,3,0,0,0,14,14,89,81,105,82,54,34,12,5,466,0,3,14,33,30,13,8,0,0,103,4,7,7,19,34,12,27,9,0,114,0,11,40,67,82,66,21,3,0,287,15,140,106,367,232,191,116,44,18,1230,62,177,188,337,260,219,159,121,53,1577,2451,7072,6291,9748,7173,5347,4218,2121,943,45374
30403,3,12,39,77,38,29,4,4,0,210,7,25,46,143,20,18,12,0,0,261,0,5,3,28,13,15,3,8,3,75,0,23,24,52,37,40,37,30,12,257,4,29,405,199,25,11,11,8,0,693,3,26,152,212,84,72,39,17,3,598,0,0,0,4,3,7,3,6,0,21,3,37,38,85,30,27,23,8,10,261,0,22,78,163,30,26,19,4,0,346,4,8,46,69,18,4,4,0,0,160,0,0,0,0,0,0,0,0,0,0,3,0,5,9,3,0,0,0,0,21,16,75,143,158,79,29,34,14,6,555,17,56,64,241,50,44,11,3,4,494,0,7,5,10,9,5,9,8,3,57,0,0,22,44,21,23,5,3,0,120,72,146,400,862,184,104,81,41,16,1919,101,159,659,810,279,223,185,126,119,2672,2354,5164,13222,14770,5326,4376,3342,1612,909,51079
30404,0,5,16,61,46,21,7,7,0,160,0,15,24,105,40,49,17,3,0,247,0,0,3,32,14,27,11,7,11,98,3,22,12,73,71,58,45,36,16,327,3,11,12,34,15,11,6,5,0,98,3,55,89,240,128,73,46,7,5,642,0,0,0,0,0,3,3,3,0,13,0,0,3,33,13,18,15,7,0,95,3,7,8,29,11,4,4,0,0,68,3,28,27,50,14,6,0,0,0,122,0,0,0,10,9,3,11,3,0,33,0,0,0,11,6,0,0,0,0,18,7,50,44,104,45,25,20,5,0,303,0,0,10,24,14,17,7,0,0,67,0,3,3,7,15,6,7,3,8,47,0,0,0,24,20,17,5,0,0,74,8,77,105,443,163,103,87,40,16,1046,106,167,230,622,291,223,191,131,119,2089,3402,6990,6674,14040,6729,5059,3935,2033,1163,50010
30501,0,9,51,82,53,21,6,0,3,228,3,22,50,343,72,45,14,3,3,567,0,0,9,79,18,4,14,8,4,134,0,7,28,112,54,70,36,16,6,329,6,10,78,126,21,28,13,0,0,291,9,7,79,296,61,33,18,4,3,515,0,0,0,17,16,4,7,3,3,54,0,37,35,100,43,16,5,0,3,248,9,20,220,497,65,41,20,6,0,887,0,16,94,275,31,13,5,0,0,427,0,0,0,5,3,0,0,0,0,6,0,4,13,48,17,4,4,0,0,91,10,38,97,346,64,79,38,9,0,679,3,27,72,231,90,105,57,18,4,608,0,0,8,41,12,15,7,3,3,87,0,0,13,47,21,12,8,0,0,101,55,132,945,3121,275,176,117,74,35,4916,194,287,1089,3263,975,764,482,256,237,7544,1947,3483,11983,29928,7561,6172,3838,1720,956,67583
30502,0,6,18,66,39,26,0,5,3,158,7,8,23,105,40,38,14,4,0,237,0,0,0,32,3,9,3,3,7,59,3,12,15,112,65,47,21,6,12,288,8,14,15,23,6,3,0,0,0,76,4,15,41,211,58,29,10,6,0,378,0,0,0,5,3,4,5,3,0,18,0,4,4,41,19,4,3,0,0,77,0,3,9,71,9,4,0,0,0,97,0,11,11,84,17,8,0,0,0,140,0,0,0,0,3,3,0,0,0,4,0,0,0,10,7,0,4,0,0,19,3,31,34,114,29,16,9,0,0,235,0,4,8,58,25,19,6,6,3,129,0,7,3,25,14,4,5,0,0,71,0,0,10,33,14,8,0,0,0,61,21,77,110,668,139,85,72,32,7,1221,140,213,293,1076,367,261,155,71,31,2598,2645,4670,5346,15185,5620,3702,2048,953,438,40594
30503,7,20,60,159,95,31,14,3,3,384,11,39,49,314,72,66,23,4,3,579,0,0,3,68,10,18,18,10,13,131,3,16,27,149,88,68,54,18,10,430,13,25,97,121,15,10,3,0,0,297,0,17,97,329,86,53,27,10,0,617,0,0,0,3,5,11,4,3,3,36,3,17,21,143,35,20,14,5,6,257,3,8,74,218,22,16,3,0,0,354,6,25,53,179,20,16,4,0,0,298,0,0,3,5,7,0,3,0,0,19,0,3,0,26,4,3,0,0,0,36,12,60,71,223,88,58,32,5,3,551,10,33,22,149,37,24,16,0,3,294,0,8,6,40,23,13,9,0,3,100,0,0,20,78,12,20,4,0,0,132,116,212,353,1693,271,179,107,44,20,3000,251,333,951,2615,856,689,416,245,248,6604,4346,8201,13918,31840,11278,7960,4968,2366,1279,86163
30504,0,3,31,74,58,19,7,0,0,192,0,13,31,107,28,16,3,0,0,194,0,0,3,40,7,8,6,6,8,79,0,8,21,97,72,51,34,16,7,300,6,29,80,79,12,11,3,0,0,222,3,18,98,231,86,60,24,4,5,517,0,0,0,7,7,3,3,3,3,22,0,0,13,52,15,11,8,0,0,102,0,3,35,107,10,12,4,0,0,172,0,11,23,77,19,7,3,0,3,145,0,0,0,7,4,7,3,3,0,24,0,0,0,3,3,0,0,0,0,18,23,62,78,197,62,38,27,10,0,491,0,3,20,47,14,10,0,0,0,96,3,0,6,27,17,10,3,3,0,79,0,0,15,65,17,3,0,0,0,107,21,79,200,720,193,116,67,43,13,1453,113,241,615,1246,456,326,219,108,52,3374,3012,6418,10028,18618,7338,5159,3234,1434,626,55865
30601,10,127,132,241,132,71,24,8,0,747,5,18,33,121,70,60,15,4,0,333,0,0,0,37,14,18,7,3,0,79,0,13,10,69,87,81,61,17,3,339,0,5,6,8,14,7,4,0,0,53,7,51,53,156,104,53,26,5,0,464,0,0,0,0,8,7,3,3,0,19,0,8,12,19,14,11,14,4,0,78,0,3,3,38,9,4,0,0,0,51,6,16,16,74,37,12,7,0,0,170,0,0,0,0,0,0,0,0,0,4,0,4,0,6,4,3,0,0,0,23,5,25,38,91,47,56,29,11,3,292,0,3,6,25,7,0,0,3,0,53,0,4,10,27,20,17,12,3,0,101,0,3,4,32,15,22,7,0,0,77,5,56,75,361,243,195,139,58,20,1145,188,440,428,1157,729,578,393,177,56,4145,3276,7594,5980,14370,8460,6825,4284,1470,398,52656
30602,10,157,241,523,295,199,73,22,3,1525,15,128,143,563,286,235,79,11,3,1463,0,0,0,27,4,15,20,6,5,84,3,9,9,86,63,62,60,30,12,338,0,4,6,27,19,11,8,0,3,79,3,10,33,84,49,33,23,12,0,245,0,0,0,0,9,7,8,15,3,45,0,10,9,60,20,27,19,8,3,144,0,9,24,211,7,3,0,0,0,256,11,50,81,205,70,25,14,3,0,457,0,0,0,0,0,0,0,0,0,3,0,0,0,8,7,0,0,0,0,17,0,21,30,108,44,44,37,10,3,297,3,20,27,95,39,16,3,3,0,208,0,0,6,28,13,14,11,4,3,90,0,8,24,47,28,10,8,0,0,123,22,103,200,1032,468,409,287,141,48,2709,612,1119,1307,3256,1534,1268,843,500,236,10665,6782,13853,12649,28997,13888,11599,7894,3618,1507,100791
30603,0,0,13,43,30,22,13,8,0,125,7,31,29,118,52,44,20,4,4,307,0,0,0,0,0,3,3,0,0,9,0,0,3,5,11,31,28,6,4,88,0,0,0,6,0,4,0,0,0,10,0,3,5,16,15,8,5,3,0,68,0,0,0,0,3,3,4,0,0,18,0,0,0,3,0,3,0,0,0,3,0,0,0,26,5,0,0,0,0,36,3,7,8,48,4,3,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,8,11,18,3,0,57,0,0,0,5,0,0,0,0,0,9,0,0,0,6,3,0,0,3,0,9,0,0,0,3,9,6,4,0,0,25,5,18,37,132,63,84,62,44,24,475,151,345,297,831,566,592,442,224,70,3516,2052,4676,3801,7602,4882,5253,3773,1964,727,34731
30604,0,3,0,9,11,5,6,0,0,42,0,3,0,20,10,6,8,0,0,45,0,0,0,7,3,0,3,0,0,14,0,3,11,21,9,21,10,5,5,69,0,0,0,0,6,0,0,0,0,5,0,3,3,13,10,14,5,3,0,48,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,3,4,0,0,13,0,0,0,8,0,0,0,0,0,10,0,9,5,35,12,3,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26,11,20,9,0,4,79,0,4,5,5,0,0,0,0,0,14,0,0,0,7,4,8,3,4,0,22,0,0,0,3,0,3,0,0,0,8,0,5,7,69,35,30,32,16,0,199,81,155,128,469,239,277,187,103,64,1704,610,1299,1036,3071,1789,1872,1240,533,159,11609
30605,0,18,12,51,56,53,19,7,0,220,0,15,16,77,46,47,28,0,0,222,0,0,0,7,0,4,6,0,4,25,0,0,3,11,22,32,43,21,8,138,0,0,0,0,6,3,5,0,0,16,0,9,7,41,22,21,12,3,0,122,0,0,0,0,0,3,11,9,0,19,0,3,0,8,0,3,0,0,0,16,0,0,26,53,3,3,0,0,0,86,0,0,5,23,9,11,3,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,15,0,5,0,14,23,44,44,15,5,155,0,0,0,4,0,0,3,0,0,15,0,0,4,3,11,9,10,0,4,40,0,0,7,15,15,17,7,5,0,64,3,19,35,146,86,124,106,75,24,613,163,424,397,873,631,675,608,341,137,4245,2190,5322,4092,8085,5550,6151,5348,2729,932,40401
30701,0,3,0,13,18,6,3,0,0,44,12,82,52,184,78,32,6,3,0,435,0,0,0,3,0,0,5,0,0,10,0,3,4,24,4,9,16,4,0,61,0,0,0,4,3,0,0,0,0,6,3,22,20,82,25,29,9,3,3,191,0,0,0,0,0,0,0,0,0,6,0,3,0,20,0,0,0,0,0,27,0,0,5,23,0,0,0,0,0,36,3,0,0,16,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,14,3,13,4,0,0,52,0,0,3,9,0,0,0,0,0,14,0,0,0,4,3,0,0,4,0,16,0,5,9,19,13,8,3,0,0,57,3,9,10,81,48,26,18,10,8,212,324,591,533,1445,832,762,591,314,96,5490,3232,6270,4837,11248,6009,5458,4073,2166,765,44062
30702,0,0,3,14,9,8,0,3,0,43,8,97,75,249,82,32,7,0,0,557,0,0,0,7,0,0,0,0,0,5,0,0,0,3,9,16,25,3,3,62,0,3,3,0,3,0,0,0,0,10,3,19,33,53,41,21,9,3,0,181,0,0,0,0,0,3,0,3,0,8,0,3,0,10,0,0,0,0,0,17,0,0,7,42,0,0,0,0,0,55,0,3,10,7,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,4,9,10,4,0,62,0,0,0,4,3,0,0,0,0,9,0,0,0,3,4,5,3,3,0,18,0,5,9,13,12,4,3,3,0,52,3,29,43,120,53,40,35,25,6,353,160,373,344,833,559,545,498,294,165,3778,2723,6124,4932,9342,5677,5484,4506,2390,937,42123
30703,0,3,3,9,18,8,0,0,0,48,3,25,36,86,40,24,19,3,0,245,0,0,0,3,0,11,3,3,3,27,0,0,0,11,12,14,28,13,5,88,0,0,0,4,0,3,0,0,0,6,0,17,6,33,23,19,15,7,0,118,0,0,0,0,3,8,3,4,0,24,0,0,0,0,3,0,0,0,0,10,0,3,10,58,0,0,0,0,0,68,0,0,3,15,6,3,0,0,0,27,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,3,19,3,17,22,16,20,3,0,98,0,0,0,5,6,3,0,0,0,14,0,0,0,4,3,7,4,0,0,16,0,0,3,9,10,15,6,3,0,40,0,21,31,95,52,56,73,36,5,375,103,232,260,597,429,497,511,246,123,3002,2289,5250,4374,7846,5214,5952,5436,2749,982,40101
30801,0,9,0,25,16,3,0,0,0,58,10,48,45,134,59,16,5,0,0,314,0,0,0,7,0,0,0,0,0,9,0,3,0,5,9,17,6,0,0,42,0,0,0,0,0,0,0,0,0,7,0,18,49,85,54,16,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,3,0,14,5,0,0,0,0,24,0,0,7,15,0,0,0,0,0,17,0,0,3,13,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,18,5,9,3,7,0,59,0,0,0,3,0,0,0,0,0,6,0,0,0,3,3,4,0,0,0,8,0,9,10,35,22,3,0,0,0,73,3,17,17,87,44,31,18,7,0,225,247,438,421,1262,657,429,195,89,16,3750,2606,4640,3480,9005,4071,3011,1455,563,133,28960
30803,0,14,17,69,56,26,3,5,0,184,16,109,112,418,150,98,47,3,3,960,0,0,0,12,0,3,8,0,7,31,0,3,18,28,44,65,73,36,13,285,0,0,0,21,11,5,4,0,0,46,4,49,85,174,129,48,25,17,3,549,0,0,0,0,0,3,5,4,0,16,8,33,19,169,36,3,3,0,0,268,4,0,5,26,0,0,4,0,0,33,3,19,22,53,26,12,5,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,5,0,23,22,66,38,38,31,9,3,230,0,62,50,185,52,8,0,0,0,361,0,4,0,6,19,20,17,13,3,80,0,27,21,64,30,19,8,4,0,159,15,83,102,338,164,113,82,48,20,972,450,833,1059,2396,1520,1383,959,620,268,9489,7547,15881,15131,28828,15701,14580,10266,5757,2306,116000
30804,0,4,0,6,3,4,0,0,0,22,3,22,9,62,17,16,8,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,3,22,15,3,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,3,10,30,4,3,0,0,0,51,0,0,0,3,0,0,0,0,0,4,0,0,0,3,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,9,0,15,13,56,8,3,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,0,0,0,22,0,9,26,47,19,7,8,0,0,107,68,149,122,400,201,164,125,71,16,1300,1048,2119,1552,3863,1976,1749,1133,661,211,14319
30805,0,9,8,44,29,14,3,0,0,105,27,154,98,353,144,69,27,9,0,880,0,0,0,4,3,16,5,4,4,37,4,6,11,49,43,50,38,10,3,220,0,3,6,10,10,9,5,0,0,31,0,111,116,249,157,51,21,3,0,720,0,0,0,4,7,4,5,3,0,23,0,11,0,32,12,8,0,0,0,66,0,0,0,6,3,0,0,0,0,15,3,15,6,63,11,11,0,0,0,105,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,5,22,4,52,38,24,12,3,0,170,0,0,0,13,6,7,0,0,0,26,0,4,5,14,4,4,10,0,0,42,4,14,9,38,42,15,0,0,0,124,7,53,44,239,120,92,74,32,18,666,297,550,580,1430,851,668,362,188,41,4966,4606,9338,7438,17397,9209,7270,4150,1721,509,61640
30901,0,3,3,47,41,25,6,5,0,138,3,22,36,137,70,65,28,8,0,382,0,0,3,33,6,21,14,27,12,132,0,11,10,62,48,58,83,56,27,353,3,4,8,29,15,18,5,3,0,83,3,19,47,209,62,74,41,23,4,485,0,0,0,4,11,23,23,15,6,78,0,0,0,7,3,8,5,9,0,30,0,3,22,58,12,18,19,7,0,133,7,17,22,99,26,15,3,0,0,197,0,0,0,9,10,11,3,0,4,38,0,0,3,11,13,10,10,0,0,38,4,27,40,125,43,35,32,4,3,312,3,5,3,30,21,16,4,0,0,75,0,3,6,28,24,8,20,14,8,122,0,0,5,23,12,13,3,3,0,58,18,69,212,1026,200,224,171,151,66,2130,188,356,540,1548,723,685,573,372,162,5148,3144,5973,6819,18480,8055,7363,6490,3686,1625,61635
30902,0,4,10,32,24,20,10,5,0,104,4,14,39,84,46,35,11,0,0,238,0,3,3,20,4,8,9,11,9,64,0,5,7,55,30,54,81,46,25,307,0,3,0,12,8,7,0,3,4,41,3,25,33,122,56,65,32,10,6,358,0,0,0,3,6,16,9,9,0,33,0,0,0,0,0,0,6,0,0,14,0,3,0,11,0,0,3,0,0,17,3,10,8,48,16,8,0,0,0,92,0,0,0,0,3,3,8,0,0,18,0,0,0,0,3,0,3,0,0,8,10,31,39,89,52,47,37,4,0,311,0,0,4,11,3,0,0,0,0,29,0,3,0,21,11,13,16,10,3,77,0,0,0,17,3,3,3,0,0,30,3,34,59,418,99,107,85,52,30,890,157,328,356,1087,524,664,539,339,190,4180,2866,5935,5798,13644,7205,7252,5701,3187,1602,53189
30903,0,5,13,37,39,30,14,10,0,137,5,29,48,275,124,96,47,9,0,636,0,3,10,24,11,33,23,11,8,118,0,10,15,39,57,89,120,75,28,441,0,7,22,32,21,29,15,7,3,125,7,16,94,209,136,125,63,26,6,680,0,0,3,14,28,25,13,22,3,111,0,18,14,43,14,14,7,0,3,108,3,3,12,57,12,11,6,4,0,109,0,10,19,107,31,26,0,3,3,192,0,0,3,6,15,5,5,4,0,34,3,7,0,19,26,22,19,12,3,98,10,42,29,76,39,46,30,10,3,287,0,5,17,60,17,14,4,0,0,116,3,8,4,27,17,25,29,11,5,133,0,4,13,51,27,21,13,0,0,129,20,111,187,596,306,280,291,170,52,2016,256,386,610,1298,718,665,725,489,312,5460,3263,6204,7552,15998,8855,8616,8618,4798,2001,65902
30904,0,0,0,12,22,17,0,0,0,46,0,0,7,16,9,8,4,0,0,39,0,0,3,7,5,9,3,0,0,31,0,3,4,10,31,21,25,16,6,115,0,0,0,0,5,3,8,0,0,16,0,6,15,35,35,29,15,9,0,137,0,0,0,0,3,0,4,3,0,13,0,0,0,0,0,6,0,0,0,7,0,0,0,5,0,0,0,0,0,10,0,11,0,8,8,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,26,18,28,27,3,0,103,0,0,0,3,0,0,0,0,0,3,0,0,0,8,13,7,11,3,0,32,0,0,0,9,12,8,0,0,0,31,5,10,18,73,55,69,52,21,7,314,52,177,179,391,302,324,208,98,30,1759,879,2456,1780,3947,3085,2916,2288,907,253,18512
30905,0,3,10,24,16,10,11,0,0,74,3,6,16,54,40,23,12,3,0,162,0,0,4,15,4,12,13,8,3,60,0,7,10,28,54,37,36,14,7,208,0,4,0,4,3,10,6,0,0,34,4,73,106,202,150,74,34,22,0,669,0,0,0,0,3,4,4,3,0,18,0,0,0,6,3,7,11,4,0,30,0,3,7,12,3,4,3,0,0,30,3,3,9,27,10,8,0,0,0,57,0,0,0,0,3,0,3,0,0,12,0,0,3,0,10,0,3,0,0,18,3,29,20,53,27,24,19,3,3,183,0,0,3,7,10,6,5,0,0,29,0,0,3,23,25,6,5,6,0,82,0,0,0,28,14,9,8,3,0,60,5,52,35,205,134,122,96,40,15,702,101,245,153,484,268,218,191,94,40,1797,2152,5478,4020,8305,5154,3925,2810,1165,369,33382
30906,0,3,8,41,50,23,8,3,0,133,4,20,42,173,125,79,34,11,4,492,0,0,0,38,11,28,19,9,4,113,0,15,12,63,82,64,84,49,12,386,3,8,15,24,14,22,4,3,0,93,0,31,97,222,143,78,56,30,8,667,0,0,3,8,14,24,12,12,3,79,0,4,3,25,17,13,19,0,0,78,0,0,10,36,14,10,13,0,0,87,6,13,22,64,28,10,3,0,0,151,3,0,0,4,6,9,0,0,0,31,0,0,0,10,16,0,8,0,0,33,0,35,26,63,36,43,20,11,3,229,0,4,6,32,9,0,3,6,0,63,0,5,5,21,28,13,14,8,4,107,0,3,8,30,17,19,9,0,0,90,6,69,89,493,251,269,201,116,41,1538,219,419,458,1116,580,549,457,312,244,4350,4412,9340,8398,18107,9473,7720,5796,2847,1192,67285
