SA3_CODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
50604,17,48,146,5,15,91,322,0,51,14,14,7,3,87,12,293,76,10,22,8,423,23,264,95,65,24,15,485,27,101,118,14,14,0,276,161,91,233,14,40,6,539,1108,78,683,8,95,14,1985,2045,37,1010,10,137,18,3251,816,6,306,0,38,0,1168,103,0,38,0,0,0,152,10,0,10,0,0,0,24,4,0,5,0,0,0,18,5,0,3,0,0,0,5,13,0,10,0,3,0,25,76,58,119,17,27,23,309,4420,1016,2870,158,425,174,9065
50605,3,12,94,3,11,46,159,0,17,4,3,0,0,24,5,85,48,20,3,0,161,5,66,58,26,9,0,168,4,21,55,3,3,4,91,24,25,92,4,3,0,148,174,14,227,3,9,0,429,790,5,410,5,33,13,1254,441,4,165,0,9,0,617,61,0,32,0,0,0,95,15,0,10,0,0,0,25,13,0,3,0,0,0,19,3,0,0,0,0,0,6,4,0,3,0,0,0,8,24,13,35,4,4,4,87,1566,260,1226,75,85,73,3283
50606,0,0,39,3,17,25,86,0,0,4,0,0,0,4,0,0,12,0,4,0,20,3,0,16,4,9,0,35,3,0,19,0,3,0,28,9,0,25,0,3,3,36,61,0,72,0,8,0,137,367,0,165,0,13,0,544,100,0,58,0,4,0,157,18,0,20,0,0,0,36,4,0,3,0,0,0,10,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,5,10,0,14,0,8,0,37,574,4,448,11,62,34,1141
50607,4,49,136,0,12,67,269,0,49,10,18,0,0,71,8,270,43,9,4,3,337,22,126,92,21,6,0,268,24,44,54,0,0,0,125,93,58,76,9,16,0,245,686,21,293,3,26,3,1030,1208,29,470,3,32,6,1751,664,3,235,0,16,0,929,317,0,79,0,0,3,405,155,0,43,0,0,0,198,104,0,26,0,3,0,128,59,0,5,0,3,0,66,63,0,20,0,0,0,83,39,35,62,15,9,14,170,3444,691,1647,73,128,93,6076
50701,8,71,150,9,7,75,323,0,66,13,14,0,4,91,6,457,48,29,8,7,554,36,232,87,46,24,3,430,36,90,89,11,8,5,231,124,83,160,4,34,3,403,667,77,374,3,38,4,1158,2337,45,863,6,62,11,3314,1331,8,396,0,27,3,1767,238,3,77,0,9,0,319,53,0,26,0,0,0,82,34,0,13,0,3,0,47,18,0,0,0,0,0,20,24,0,4,0,3,0,30,64,73,68,10,25,15,251,4963,1201,2350,127,250,127,9025
50702,3,83,66,3,5,54,218,0,95,4,3,6,3,112,3,479,27,11,6,3,531,13,178,36,27,8,4,268,25,53,48,4,6,0,134,78,34,71,13,24,0,225,254,37,170,5,36,5,503,487,11,277,0,21,4,799,456,0,228,0,18,3,702,285,3,125,0,4,0,417,154,0,47,0,0,0,201,68,0,24,0,0,0,93,40,0,16,0,0,0,53,54,0,13,0,3,0,73,26,64,40,6,6,13,152,1949,1037,1189,75,141,89,4486
50703,0,23,36,4,9,20,95,0,29,0,0,0,0,36,3,170,20,11,8,0,213,5,124,32,20,3,3,188,18,54,51,13,4,0,141,168,37,108,3,18,0,339,602,29,271,3,21,3,931,938,4,272,0,21,4,1240,91,0,39,3,0,0,138,12,0,10,0,0,0,23,9,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,25,0,10,7,85,1878,491,874,55,95,40,3444
50704,13,35,213,8,10,100,378,3,50,11,6,5,0,73,12,367,81,22,4,3,496,24,141,96,18,14,0,293,59,50,69,4,7,0,187,76,41,113,7,23,3,266,420,33,302,13,21,8,797,1423,21,684,6,32,3,2169,1149,0,472,3,18,5,1652,567,0,175,0,8,0,752,244,0,66,0,4,0,314,128,0,32,0,0,0,162,68,0,13,0,0,0,89,123,0,30,0,3,0,160,53,54,87,4,8,11,220,4377,793,2458,90,162,141,8005
50705,9,28,134,10,25,81,275,3,40,4,7,3,3,64,19,282,76,4,16,3,404,38,206,113,28,36,3,429,68,61,150,11,41,3,336,368,77,318,5,264,3,1035,1608,49,767,0,114,8,2544,3453,13,1088,0,74,17,4640,626,0,192,0,21,3,843,87,0,33,0,5,0,128,22,0,3,0,0,0,24,12,0,6,0,0,0,18,3,0,0,0,0,0,3,17,0,7,0,4,0,32,71,45,94,17,35,11,265,6390,801,2993,81,630,131,11033
50901,8,46,225,8,177,224,690,3,62,25,32,20,7,144,61,284,175,69,60,6,656,133,239,220,66,86,7,752,142,97,189,17,44,3,492,309,105,301,24,51,9,789,736,46,438,13,50,5,1287,600,6,223,9,32,3,882,88,4,25,0,0,0,121,8,0,0,0,0,0,14,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,3,0,0,0,3,9,0,4,0,0,0,18,32,52,55,18,56,4,224,2135,940,1888,262,575,273,6075
50902,4,74,276,14,303,273,939,0,88,36,14,49,4,198,21,272,204,53,107,9,667,32,192,250,22,87,3,585,66,62,223,7,57,5,418,185,82,278,10,55,3,607,297,45,256,7,59,7,670,214,4,151,0,33,3,406,37,0,25,0,3,0,68,8,0,8,0,0,0,17,3,0,0,0,0,0,5,0,0,3,0,0,0,4,0,0,0,0,0,0,3,4,0,5,0,3,0,15,22,49,85,5,84,7,244,892,871,1806,130,845,304,4843
50903,3,17,137,3,170,104,432,0,20,11,11,21,3,68,7,105,90,35,38,3,276,29,87,127,33,51,10,334,53,37,102,3,38,9,245,96,26,107,12,25,0,266,84,20,65,0,6,0,172,47,3,42,0,4,0,93,8,0,13,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,6,4,24,33,8,57,5,126,341,342,731,99,409,133,2052
51001,4,613,45,99,292,137,1187,0,331,3,49,63,6,455,12,625,15,50,145,8,861,25,353,29,33,177,10,622,9,166,34,5,126,9,350,57,191,56,14,138,3,464,126,137,76,11,104,3,453,270,76,104,3,69,4,534,253,12,80,3,41,0,388,170,12,58,0,16,0,248,102,5,38,0,18,0,166,51,8,17,0,4,0,85,19,0,6,0,4,0,30,29,0,10,0,10,0,55,29,257,51,23,109,5,478,1170,2792,627,287,1314,189,6387
51002,64,110,20,53,769,71,1085,4,41,0,16,87,0,150,16,113,6,16,675,4,822,44,133,3,12,130,0,320,56,59,8,3,82,0,214,117,90,20,6,82,0,314,219,41,18,4,45,3,329,311,33,27,3,30,3,401,205,20,17,3,19,3,260,112,3,11,0,3,0,121,65,3,3,0,6,0,81,36,0,3,0,5,0,46,15,0,3,0,0,0,20,48,0,8,0,10,0,75,116,63,17,7,188,4,399,1424,711,166,122,2139,88,4649
51003,55,61,25,68,1951,115,2283,7,39,0,10,124,0,178,13,145,7,4,260,0,427,45,110,3,3,271,0,438,18,60,14,0,106,0,202,77,80,18,0,146,4,328,235,78,16,3,144,0,477,360,32,40,0,78,7,520,251,9,31,0,50,0,342,160,3,21,0,26,0,206,106,3,11,0,21,0,143,104,0,17,0,12,0,135,44,0,17,0,5,0,61,63,3,18,0,26,0,117,104,60,29,9,292,13,506,1646,692,281,98,3512,138,6368
51101,0,18,51,0,112,79,260,5,11,4,7,7,0,38,3,68,46,13,28,4,163,37,59,60,18,32,4,212,47,27,64,0,13,3,161,102,31,94,3,46,0,276,173,9,140,5,14,0,347,115,5,81,0,8,6,216,25,0,16,0,3,0,45,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,19,0,29,0,71,533,240,583,49,296,96,1802
51102,4,67,21,7,69,47,218,0,21,0,0,3,0,28,0,101,16,3,41,0,164,23,101,29,11,41,0,203,11,32,32,0,26,0,101,40,45,24,0,36,0,143,68,33,48,6,29,0,186,72,3,40,0,6,0,125,75,3,16,0,3,0,97,16,0,8,0,0,0,30,10,0,9,0,0,0,17,3,0,0,0,3,0,5,0,0,0,0,0,0,6,4,0,0,0,3,0,7,10,20,10,3,42,4,88,341,427,246,36,311,58,1409
51103,7,264,54,22,194,81,624,4,47,13,26,15,0,104,41,222,58,37,74,4,435,112,185,89,23,133,4,546,140,75,84,3,66,3,364,318,110,139,10,95,0,673,576,61,213,3,76,3,935,558,11,160,0,18,3,754,224,0,47,3,14,4,291,85,4,12,0,8,0,107,16,0,3,0,0,0,23,3,0,7,0,0,0,8,3,0,0,0,0,0,3,5,0,0,0,0,0,5,35,98,32,4,65,11,249,2133,1079,917,133,748,114,5120
51104,7,81,161,24,201,168,638,0,68,20,17,29,0,134,25,364,116,16,81,3,615,159,211,175,32,52,9,647,178,93,202,6,72,3,556,366,87,290,13,67,3,823,796,72,384,18,77,0,1354,497,26,235,0,19,5,778,61,3,44,0,3,0,115,3,0,6,0,0,0,11,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,11,0,0,0,13,32,65,72,6,77,5,261,2140,1087,1720,131,694,205,5960
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,3,34,19,0,4,17,70,0,56,0,4,0,0,57,8,144,13,15,3,3,192,19,283,26,31,7,8,371,81,170,36,18,8,4,312,251,43,107,0,17,0,421,168,4,107,0,12,0,292,73,8,23,0,4,0,110,10,0,4,0,0,0,17,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,44,14,0,5,0,78,635,792,347,75,48,33,1921
60102,9,57,79,5,9,52,206,0,144,9,5,0,5,166,16,293,60,25,3,3,400,59,229,110,45,7,3,451,85,102,117,15,3,3,332,397,115,275,12,42,4,851,681,31,463,0,42,3,1213,475,14,225,3,15,0,730,94,4,33,0,0,0,135,18,0,3,0,3,0,21,7,0,3,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,7,28,44,27,9,6,3,113,1875,1045,1398,116,127,85,4649
60103,10,111,72,4,9,56,265,0,277,13,7,4,6,306,65,568,113,83,22,11,863,299,288,212,51,33,16,897,293,115,229,19,19,3,681,704,109,511,12,54,8,1402,1023,59,619,20,87,4,1809,307,13,164,17,24,3,524,22,0,21,3,3,0,50,13,0,3,0,0,0,22,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,7,0,3,0,16,35,86,48,16,15,13,201,2767,1623,2004,237,278,125,7040
60104,3,8,39,7,3,23,83,0,57,5,0,0,0,64,5,102,27,30,3,7,168,22,66,61,58,7,3,212,21,16,58,12,0,3,113,108,23,130,12,19,0,286,531,19,274,3,20,0,844,421,3,176,3,8,0,617,87,0,27,0,0,0,115,19,0,13,0,0,0,36,4,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,19,12,25,6,10,4,73,1245,308,829,135,67,43,2626
60105,7,75,81,15,8,61,253,10,116,14,21,0,5,168,45,215,119,54,24,0,465,268,97,250,53,23,5,697,254,29,208,15,9,5,521,544,25,369,14,16,7,972,860,23,500,18,20,4,1426,894,8,459,4,19,3,1392,444,0,184,3,10,4,644,140,0,55,0,5,0,205,41,0,22,0,3,0,69,21,0,10,0,0,0,27,4,0,0,0,0,0,12,7,0,5,0,0,0,16,41,15,52,16,8,5,137,3592,613,2335,218,148,93,6993
60106,0,3,40,0,7,37,88,0,11,6,0,0,0,18,6,20,30,7,0,0,61,33,14,70,3,10,0,134,40,9,57,0,4,0,117,93,11,117,0,13,0,232,169,9,168,3,7,0,365,111,0,48,0,3,0,159,4,0,3,0,0,0,8,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,14,0,5,0,24,466,79,567,17,46,41,1216
60201,15,137,102,28,12,73,372,9,229,25,34,11,3,317,148,498,198,86,43,11,977,649,408,432,125,51,23,1692,566,232,430,35,41,7,1309,1300,86,616,16,58,13,2090,1445,27,654,14,53,12,2206,504,8,165,9,20,3,710,87,7,31,0,0,0,125,13,3,16,0,0,0,28,0,0,4,0,0,0,7,0,0,4,0,0,0,7,0,0,0,0,0,0,3,0,6,4,0,0,0,16,56,104,70,22,30,12,281,4803,1739,2738,374,326,158,10136
60202,4,13,77,0,24,59,183,0,20,12,0,8,0,51,21,49,70,16,16,0,171,79,19,130,32,24,8,299,98,7,93,7,17,3,220,183,5,137,3,9,0,327,127,4,70,0,10,0,213,38,0,20,0,0,0,53,7,0,5,0,0,0,12,3,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,26,3,15,3,67,573,123,641,68,121,71,1598
60203,12,38,179,22,127,142,522,11,72,34,18,23,0,161,52,186,156,46,43,8,485,296,99,250,34,52,7,729,281,12,198,0,29,7,524,310,18,174,0,21,4,532,185,3,99,0,12,3,300,50,0,10,0,3,0,65,7,0,8,0,0,0,8,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,26,14,48,3,46,5,149,1215,447,1172,120,355,180,3491
60301,0,0,57,3,67,41,163,4,8,15,3,4,0,32,10,3,56,8,18,3,92,38,4,74,3,13,0,130,12,3,50,0,6,0,70,35,0,45,0,3,4,83,24,0,30,0,5,0,67,10,0,13,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,13,0,17,4,40,143,18,359,19,125,58,713
60302,0,3,80,3,13,60,164,0,6,0,0,0,0,17,10,29,62,0,15,3,113,29,15,79,5,14,6,143,50,11,87,14,8,0,169,138,3,128,4,11,0,286,154,0,114,0,9,0,276,22,0,31,0,3,0,52,6,0,5,0,0,0,15,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,0,5,7,33,417,80,596,31,77,80,1277
60303,0,0,26,0,22,29,80,0,3,4,0,0,0,14,3,15,26,6,3,4,63,23,14,73,0,11,4,132,35,5,57,6,4,0,113,46,0,50,0,4,0,99,20,0,15,0,0,0,39,3,0,4,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,6,3,22,146,41,272,13,59,44,574
60401,6,77,71,11,18,54,231,6,162,19,24,0,3,211,114,355,146,55,22,15,700,386,321,288,76,36,13,1130,339,184,331,24,44,3,923,660,50,430,3,50,13,1199,372,21,200,3,23,5,615,91,9,33,0,3,0,138,11,7,3,0,0,0,22,0,0,6,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,8,22,68,42,3,17,12,150,2009,1247,1565,197,202,115,5342
60402,3,63,81,8,17,63,223,5,115,5,14,7,0,151,31,285,96,50,22,10,492,190,265,202,53,38,17,757,252,146,235,46,34,10,722,699,43,482,8,46,8,1291,463,5,224,6,18,5,720,96,11,37,3,3,3,158,7,0,7,0,0,0,13,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,55,29,18,18,4,152,1778,1001,1403,203,203,118,4705
60403,12,13,92,10,178,79,388,10,29,12,3,4,3,65,99,35,125,17,34,4,315,172,30,137,7,32,3,385,77,5,108,0,11,0,200,148,0,66,0,3,0,214,47,0,28,0,3,3,76,8,0,7,0,0,0,15,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,13,8,29,0,38,0,94,582,118,602,43,311,95,1752
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70101,26,92,40,14,92,42,305,0,81,0,7,0,0,91,6,49,16,10,9,0,94,14,25,15,14,6,0,80,30,13,29,4,36,0,105,53,29,36,6,146,0,276,248,16,78,0,96,0,438,650,18,212,0,37,4,918,820,0,176,0,35,0,1031,641,3,126,0,13,4,789,392,0,88,0,8,0,485,220,0,39,0,11,0,272,119,0,26,0,8,0,146,152,0,36,0,17,0,211,92,15,35,0,163,9,313,3457,344,955,62,672,60,5553
70102,7,200,74,12,22,39,358,0,218,3,6,0,3,225,10,260,21,23,6,3,327,17,169,40,18,7,4,254,25,56,52,3,22,0,162,103,81,80,4,285,3,554,385,54,190,9,166,5,810,823,52,461,16,92,12,1452,782,84,424,0,53,9,1346,473,12,200,0,22,3,714,256,4,91,0,17,3,368,94,0,29,0,8,0,133,37,3,11,0,0,0,60,43,0,15,0,3,0,57,53,87,49,16,44,13,257,3094,1271,1750,106,752,97,7072
70103,0,5,42,12,27,66,154,0,9,3,0,3,0,13,0,4,24,10,4,0,37,7,0,18,0,11,0,27,3,0,41,0,10,0,57,8,0,43,0,3,4,55,62,3,65,0,14,0,144,64,0,98,0,15,3,182,107,0,109,0,15,0,232,81,0,60,0,5,0,147,60,0,21,0,3,0,79,24,0,10,0,0,0,33,7,0,9,0,0,0,10,3,0,4,0,0,0,8,0,0,25,3,16,3,48,423,17,567,29,113,81,1225
70104,10,180,29,0,80,26,324,0,186,0,0,0,0,195,6,218,11,4,8,0,246,8,103,12,0,4,3,134,12,24,13,0,18,0,71,23,42,12,0,317,0,397,173,33,58,0,49,3,322,692,39,183,0,28,4,937,817,12,290,0,32,4,1151,612,0,150,0,19,0,779,272,0,50,0,3,0,329,104,0,6,0,4,3,116,12,3,6,0,0,0,26,7,0,3,0,0,0,12,58,49,25,0,76,11,218,2810,888,852,11,643,50,5253
70201,15,742,34,174,387,158,1506,0,257,0,20,60,4,340,7,214,18,35,133,4,402,9,72,31,23,147,0,287,24,28,37,5,30,0,129,101,37,44,10,30,0,216,257,25,81,3,21,3,402,471,27,171,3,38,0,715,358,6,146,3,20,3,540,153,3,58,0,9,0,221,56,0,18,0,7,0,82,31,0,13,0,0,0,42,8,0,3,0,0,0,14,3,0,3,0,9,0,18,35,202,29,36,210,6,519,1529,1615,684,316,1113,180,5428
70202,0,115,8,62,103,38,328,0,49,0,17,0,0,70,0,93,8,31,7,0,140,6,22,10,3,23,0,62,3,17,8,0,6,0,34,18,12,20,6,15,0,62,9,4,16,0,6,0,37,20,9,24,0,3,0,54,7,3,8,0,5,0,24,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,14,62,3,128,61,373,111,132,218,47,943
70203,0,714,16,171,342,120,1364,0,235,4,24,41,3,301,0,165,10,12,39,0,219,4,83,18,8,17,0,126,0,14,16,3,11,0,42,8,12,16,0,7,3,50,4,9,29,0,10,0,43,6,3,14,0,4,0,29,4,0,7,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,96,15,15,66,3,196,23,1336,141,238,534,134,2405
70204,48,386,4,86,511,88,1125,5,82,0,0,149,0,236,8,86,0,13,41,0,152,3,132,0,4,27,3,172,4,33,7,0,11,0,50,9,17,0,3,12,0,42,7,7,5,3,5,0,28,3,9,5,0,8,0,25,9,3,0,0,8,0,33,3,0,3,0,3,0,10,3,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,177,7,61,108,14,378,118,935,32,178,893,104,2265
70205,9,374,28,173,171,79,831,0,110,0,13,0,0,128,5,192,8,23,57,0,288,3,92,12,22,49,3,174,10,15,12,52,16,0,117,28,36,25,3,187,3,277,51,14,27,0,40,3,133,132,12,45,0,13,0,210,90,3,26,0,8,0,124,38,3,3,0,3,0,49,9,0,3,0,0,0,14,3,3,3,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,3,7,134,12,9,63,14,244,387,989,206,300,617,97,2603
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101,8,127,144,11,15,78,381,0,276,9,0,5,0,293,12,654,46,21,5,6,741,41,364,109,27,14,0,551,38,121,75,9,10,4,257,128,136,103,16,41,3,427,1007,129,378,11,87,4,1606,2461,178,890,11,99,11,3646,1046,22,489,0,35,3,1598,278,7,114,4,10,0,416,57,3,50,0,3,0,116,25,0,21,3,3,0,45,8,0,9,0,0,0,22,11,4,16,0,0,0,27,71,139,84,13,14,18,339,5187,2155,2537,126,344,121,10469
80103,0,4,0,0,0,3,14,0,6,0,0,0,0,6,0,10,0,5,14,0,33,0,3,4,3,5,0,21,4,3,3,0,17,0,31,4,10,3,0,18,0,34,3,0,3,0,7,0,14,12,3,19,0,13,0,45,0,0,5,0,3,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,31,45,52,13,83,5,228
