SA3_CODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
30703,267,0,0,7,4,274,158,7,0,0,0,162,150,0,0,0,5,160,282,4,0,0,0,284,423,5,0,4,0,436,1062,18,0,5,3,1091,797,4,0,0,6,809,563,4,0,0,3,573,189,0,0,0,0,196,141,0,0,0,3,142,84,0,0,5,3,94,204,0,0,0,3,209,4325,42,13,27,23,4432
30801,119,0,0,4,3,126,31,3,0,0,0,33,42,0,0,0,0,51,79,0,3,0,3,87,108,0,3,0,12,122,322,8,8,0,10,342,366,15,11,6,3,398,605,15,5,3,10,635,300,0,3,3,5,308,216,0,0,0,0,220,107,0,0,0,7,111,117,0,3,0,6,123,2410,40,34,22,51,2562
30803,547,10,3,3,0,564,295,3,8,0,0,310,277,7,3,3,0,287,528,12,9,0,3,544,828,16,11,6,0,860,2495,43,30,12,4,2584,2832,34,33,13,3,2909,3051,28,25,11,8,3121,1189,7,13,4,3,1209,777,5,11,0,0,792,347,0,0,3,3,357,535,7,5,3,3,559,13701,168,144,55,34,14100
30804,115,0,0,0,0,117,30,0,0,0,0,35,35,0,0,0,0,35,48,0,0,0,0,48,101,0,0,0,0,97,250,0,3,0,0,253,261,0,0,3,0,264,217,0,0,0,0,218,101,0,0,0,0,100,86,0,0,0,0,86,52,0,0,0,0,52,84,0,0,0,0,82,1372,0,4,6,7,1395
30805,281,0,3,3,0,290,133,3,9,0,0,145,120,0,0,3,0,123,207,7,4,0,0,213,329,4,6,0,0,351,893,25,17,3,3,948,1311,19,19,7,0,1348,1982,24,11,9,0,2027,1158,8,8,4,5,1186,832,0,7,0,3,847,322,3,3,3,3,331,325,3,0,4,6,334,7892,98,84,40,18,8137
30901,261,56,78,0,0,398,87,21,20,0,0,136,60,36,26,0,0,118,113,41,46,0,0,199,155,84,80,0,0,313,463,236,238,0,0,936,503,300,300,0,0,1103,937,296,283,0,0,1523,685,92,94,0,0,868,615,63,83,3,3,761,407,33,49,0,3,490,238,55,60,0,0,354,4524,1309,1347,4,17,7196
30902,216,43,39,0,0,300,86,22,19,0,0,133,74,21,21,0,0,118,129,41,42,0,0,216,146,45,61,0,0,255,534,152,211,3,0,896,614,240,225,0,0,1081,1189,205,160,0,0,1551,721,76,45,0,3,845,484,29,42,0,0,557,224,20,23,0,0,278,220,31,40,0,3,297,4635,936,928,6,10,6513
30903,201,122,52,0,0,378,70,58,16,0,0,150,49,44,8,0,0,106,104,102,39,0,0,252,135,122,47,3,0,308,421,447,174,0,4,1045,613,495,151,0,6,1269,1017,318,180,0,7,1518,484,99,68,0,0,648,402,83,47,0,0,532,312,43,41,0,0,401,197,85,38,0,3,322,4005,2021,869,10,29,6934
30904,137,4,0,0,0,141,67,0,0,0,0,67,52,0,0,0,0,56,106,0,0,0,0,103,123,0,0,0,0,128,364,3,0,3,0,368,462,0,0,4,3,466,678,0,0,3,0,683,354,0,0,0,0,357,259,0,0,4,0,268,123,0,0,5,0,130,159,0,0,0,0,164,2891,11,4,21,10,2929
30905,200,16,0,0,0,225,77,11,0,0,0,97,62,13,0,0,0,80,101,17,0,0,0,124,162,29,0,0,0,192,497,132,0,0,0,631,578,132,7,3,0,718,1104,79,0,3,0,1185,785,22,0,0,7,807,628,18,0,0,0,646,320,5,0,0,0,322,213,13,3,0,0,228,4724,488,14,8,9,5243
30906,323,47,13,0,0,383,139,16,3,0,0,167,118,17,4,0,0,141,211,31,15,3,0,262,324,58,5,0,0,386,936,218,35,0,0,1193,1407,271,37,0,0,1717,2520,179,33,3,0,2744,1248,48,5,0,3,1299,698,33,4,0,0,736,316,15,0,0,3,332,374,48,9,0,0,424,8602,982,171,11,11,9772
30907,445,49,6,3,0,501,167,23,4,0,0,195,135,27,3,0,0,163,264,54,7,3,0,321,420,73,8,0,0,505,1217,315,31,7,3,1578,1955,407,30,0,6,2394,4198,249,42,5,14,4502,2183,47,13,6,0,2249,1498,26,16,8,3,1552,793,16,3,0,3,810,610,49,9,3,0,672,13874,1342,168,29,28,15438
30908,198,75,12,0,0,289,78,32,4,0,0,112,60,26,9,0,0,86,98,56,10,0,0,162,145,77,20,0,0,243,409,226,32,0,0,667,524,359,55,0,0,945,980,348,49,0,0,1387,601,108,16,0,0,726,424,38,17,0,0,478,180,22,7,0,0,206,169,57,4,0,0,231,3865,1423,234,0,5,5529
30909,196,47,46,0,0,287,91,27,19,0,0,139,73,23,14,0,0,107,138,48,26,0,3,215,178,59,42,0,0,272,547,172,170,0,0,884,667,176,167,3,3,1017,1200,156,107,0,4,1462,540,41,29,0,0,605,320,31,23,0,0,375,180,14,16,0,0,209,194,39,34,0,0,272,4318,829,689,5,9,5851
30910,133,25,80,0,0,242,41,8,27,0,0,75,16,13,29,0,0,67,44,10,58,3,0,113,54,26,93,0,5,178,144,75,251,0,3,471,144,78,262,0,3,482,274,84,293,0,3,654,215,48,88,0,3,363,265,37,78,0,3,382,333,33,74,0,0,442,92,12,69,0,0,174,1745,448,1409,9,19,3635
31001,360,6,0,0,0,373,154,5,0,0,0,154,120,4,3,0,0,131,229,6,0,3,0,243,350,11,0,0,0,361,1106,50,0,0,7,1168,1475,97,8,10,0,1587,1967,54,4,4,0,2030,723,10,0,0,0,731,445,6,0,0,0,454,199,6,0,0,0,202,271,3,0,4,0,279,7395,273,19,22,5,7711
31002,309,0,0,0,0,313,247,0,0,0,0,250,211,0,0,0,0,213,423,3,0,0,0,431,535,0,0,0,0,534,1588,3,3,9,4,1601,1613,3,0,5,3,1623,1569,3,0,9,5,1580,569,0,0,0,3,575,353,0,0,0,6,358,157,0,0,0,0,164,390,0,0,4,0,396,7976,12,3,27,20,8040
31003,501,11,3,0,0,511,288,8,0,0,0,301,251,6,0,0,0,256,447,17,0,0,0,465,721,14,4,0,0,747,2675,54,10,3,0,2748,2971,41,8,9,3,3032,2479,15,0,7,4,2505,806,3,0,0,0,809,560,0,0,3,0,560,185,0,0,0,0,188,488,6,3,0,0,495,12362,182,40,31,14,12625
31004,312,3,0,0,0,310,141,6,0,0,0,150,143,6,0,0,0,152,251,19,0,0,0,277,402,36,0,0,0,439,1496,84,3,0,0,1580,2335,61,0,0,0,2404,2560,62,0,0,4,2624,864,7,0,0,0,868,524,3,0,0,0,526,247,5,0,3,0,253,368,8,0,0,0,378,9635,300,11,9,7,9955
31101,47,0,3,0,0,57,23,3,0,0,0,28,29,3,0,0,0,31,55,7,0,0,0,65,62,4,3,0,0,77,249,16,0,0,0,260,281,5,0,0,0,286,284,0,0,0,0,284,100,0,0,0,0,103,52,0,0,0,0,52,44,0,0,0,0,41,77,0,0,3,0,82,1312,41,7,8,0,1362
31102,193,8,0,0,0,201,75,13,0,0,0,86,88,10,0,0,0,93,174,18,11,0,0,199,206,30,13,0,0,248,785,98,20,0,0,908,1060,46,8,0,0,1113,997,24,3,0,0,1023,291,0,0,0,0,291,170,3,0,0,0,169,73,3,0,0,0,79,184,8,0,0,0,192,4290,248,65,0,7,4616
31103,368,0,0,0,0,369,191,7,0,0,0,200,156,10,0,0,0,164,302,4,0,0,0,311,451,11,4,0,0,469,1615,45,8,0,3,1672,2452,30,4,3,0,2486,2445,16,3,6,0,2469,668,0,0,0,0,667,364,0,0,0,0,366,185,0,0,0,0,185,453,4,0,0,0,459,9652,126,16,16,7,9828
31104,222,0,0,0,0,224,112,0,0,0,0,109,97,0,0,0,0,97,170,0,0,0,0,169,272,0,0,0,0,278,857,7,0,0,0,864,1253,10,0,0,3,1269,2327,4,0,0,3,2346,1308,0,0,3,3,1312,636,3,0,0,3,645,218,0,0,0,0,218,417,0,0,0,0,420,7903,33,0,5,21,7967
31105,293,8,10,0,0,308,128,8,3,0,0,135,133,8,8,0,0,142,237,17,3,0,0,255,295,30,15,0,0,343,973,80,52,0,4,1100,1598,65,30,0,5,1700,2080,30,11,0,3,2123,844,6,8,0,0,860,514,3,0,0,3,521,228,3,0,0,0,226,298,3,3,0,0,312,7614,246,143,4,17,8028
31106,373,24,3,0,0,397,186,20,5,0,0,209,156,13,3,0,0,174,275,60,6,0,0,346,400,68,10,3,0,486,1310,243,21,6,4,1585,1718,165,9,3,0,1893,2033,61,6,0,0,2097,694,13,4,0,0,711,373,12,0,0,0,392,176,9,0,0,0,182,295,22,3,0,0,322,7984,718,56,16,6,8788
31201,125,0,0,0,5,135,38,0,0,0,0,44,52,0,0,0,0,52,95,0,0,0,0,96,152,3,0,3,3,163,308,3,0,3,3,314,302,0,4,3,0,309,378,4,5,3,3,390,192,0,0,0,0,196,132,0,0,0,0,131,47,0,0,0,0,48,128,0,0,0,0,131,1952,13,17,18,14,2013
31202,571,9,6,7,3,596,202,11,0,0,0,215,187,11,4,3,0,200,359,20,7,3,0,389,593,28,14,5,0,640,1697,86,26,12,4,1825,2312,105,21,9,5,2445,3666,61,31,12,9,3781,2059,25,17,4,4,2105,1325,19,9,4,3,1362,566,4,10,6,0,588,637,13,3,3,3,656,14167,390,151,66,40,14809
31203,88,0,4,0,3,103,44,0,3,0,0,52,29,0,3,0,0,34,68,7,10,0,0,81,105,8,14,0,0,125,308,22,22,6,0,356,358,23,14,3,4,397,462,16,14,0,6,508,256,9,0,3,0,268,156,6,0,3,3,170,70,0,4,0,4,79,102,3,6,3,0,116,2056,87,98,22,21,2285
31301,178,14,5,0,0,203,96,20,0,0,0,116,69,5,4,0,0,77,118,14,3,0,0,132,148,15,9,0,0,174,423,53,19,0,3,496,519,46,10,3,4,579,669,24,12,0,4,709,244,4,0,0,0,257,193,4,3,0,0,198,101,0,0,0,0,104,150,10,4,0,3,164,2916,208,66,12,10,3215
31302,311,5,0,0,0,315,167,7,0,0,0,180,160,3,0,0,0,166,265,6,0,0,0,277,353,14,3,0,0,368,1223,49,4,0,0,1278,1671,18,0,0,3,1691,1686,8,0,0,3,1693,632,0,0,3,0,633,347,3,0,0,0,353,134,0,0,0,0,138,314,4,0,0,0,318,7265,122,14,6,10,7412
31303,74,0,0,0,0,72,39,0,0,0,0,43,37,0,0,0,0,37,84,0,0,0,0,84,103,0,0,0,0,103,252,0,0,0,0,257,302,0,0,0,0,306,337,0,0,3,4,346,131,0,0,0,0,132,98,0,0,0,3,96,35,0,0,0,0,44,89,0,0,0,0,87,1584,0,0,10,11,1611
31304,342,9,0,0,0,348,142,8,0,0,0,153,134,5,0,0,0,142,241,11,4,0,0,248,371,13,3,0,0,384,1164,66,8,0,0,1240,1732,43,4,0,0,1783,2447,15,3,0,3,2474,981,3,0,0,0,982,511,4,3,0,0,514,183,3,0,0,0,188,355,3,3,0,0,362,8598,181,25,4,3,8816
31305,336,19,27,0,0,373,135,18,11,0,0,162,120,5,20,0,0,145,213,18,29,0,0,255,304,22,36,0,0,362,766,64,118,0,3,946,1166,61,99,4,3,1330,1398,46,87,3,3,1534,489,3,44,0,0,545,322,3,21,0,0,344,200,0,14,0,0,217,220,4,13,3,0,239,5659,258,514,14,10,6449
31401,580,14,0,0,0,599,232,4,0,0,0,234,203,5,0,0,0,212,352,13,0,0,3,365,475,23,0,0,5,501,1414,46,3,0,0,1464,1917,68,7,3,0,1994,3610,72,0,3,0,3688,2140,21,0,3,0,2167,1758,4,0,0,3,1771,788,0,0,0,0,788,547,6,0,4,0,560,14020,277,10,10,14,14333
31402,286,11,0,0,0,302,134,8,0,0,0,140,100,11,0,4,0,113,215,16,0,0,0,232,290,25,0,0,0,320,985,74,6,0,5,1068,1720,92,4,0,0,1822,2798,66,3,3,4,2873,1102,21,0,0,0,1125,572,3,0,0,3,577,250,3,0,0,0,255,309,8,0,0,0,317,8754,334,22,5,17,9127
31403,180,15,8,0,0,201,94,10,0,0,0,106,86,12,0,0,0,95,179,12,5,0,0,190,250,26,6,0,0,283,739,95,21,0,3,858,1290,87,14,0,0,1399,1457,37,5,0,0,1506,340,6,0,0,0,339,175,0,3,0,0,174,54,0,0,0,0,56,176,13,0,0,0,189,5014,318,64,3,3,5404
31501,80,3,0,9,0,92,29,0,0,0,0,26,34,0,0,0,0,31,53,3,0,5,0,61,68,0,0,0,0,74,170,5,3,9,0,192,143,7,0,0,0,159,172,26,3,9,0,203,107,8,0,0,0,112,93,3,0,0,0,97,60,5,0,0,0,62,80,0,0,0,0,84,1081,61,6,37,10,1193
31502,102,12,0,0,0,124,39,3,0,0,3,47,55,3,0,0,0,59,81,0,0,0,0,85,126,7,0,0,0,136,284,14,0,13,6,313,408,16,5,3,4,440,657,12,3,9,4,683,237,6,0,0,3,243,130,3,0,0,0,136,85,3,0,0,3,95,112,3,3,3,4,128,2308,92,17,29,24,2473
31503,209,0,0,3,0,217,83,0,0,3,0,88,75,0,0,0,0,75,153,0,0,0,0,161,159,0,0,3,0,160,294,0,0,0,0,293,148,0,0,4,0,150,130,0,0,0,3,135,42,0,0,0,0,39,20,0,0,0,0,21,40,0,0,6,3,47,115,0,0,4,4,121,1480,0,0,28,17,1522
31601,288,23,12,0,0,324,104,25,5,0,0,137,111,7,3,0,0,116,166,7,4,5,0,186,229,15,9,0,3,261,745,49,40,0,4,835,906,52,46,0,0,1013,1739,45,24,0,3,1809,915,10,7,0,0,934,618,9,7,0,0,628,305,0,4,0,4,310,227,12,5,0,0,242,6348,260,165,7,17,6797
31602,344,37,35,0,3,419,142,27,10,0,0,180,111,22,18,0,0,154,223,26,17,7,0,267,310,40,38,3,3,391,871,121,82,3,4,1082,1187,131,86,0,3,1400,2190,87,93,0,3,2373,1051,11,39,0,3,1105,737,14,31,0,0,783,358,8,8,0,0,381,318,25,21,0,3,361,7834,548,482,12,24,8902
31603,239,51,56,0,0,346,123,26,32,0,0,178,75,27,22,0,0,127,124,32,46,4,0,205,200,54,59,0,0,317,526,195,185,3,3,921,671,200,187,4,0,1055,1146,137,167,0,0,1456,497,41,53,0,4,598,374,23,49,0,0,448,189,8,35,3,0,236,203,37,23,0,0,263,4384,830,907,13,10,6143
31605,225,34,14,0,0,269,83,18,6,0,0,106,77,15,10,0,0,104,116,27,5,0,0,152,159,21,12,0,0,192,478,70,32,0,5,587,570,75,37,0,3,684,927,60,30,0,7,1025,510,35,14,0,0,562,339,16,7,0,5,369,208,9,13,0,3,229,187,11,7,0,3,211,3873,391,195,0,28,4493
31606,339,4,0,3,0,346,179,7,3,3,0,187,147,3,0,0,0,147,241,4,3,0,3,251,339,3,0,6,0,351,932,16,0,4,5,958,1174,16,0,3,0,1195,1614,10,0,4,4,1634,699,0,4,3,3,712,478,3,0,0,3,486,235,0,0,0,3,244,311,3,0,0,4,317,6691,57,14,33,36,6831
31607,253,3,0,0,0,261,144,4,3,0,0,157,108,7,3,0,0,114,202,7,3,0,0,217,325,13,4,0,0,342,863,50,13,0,0,931,1141,37,7,3,0,1195,1405,17,6,3,9,1438,530,6,0,0,3,534,315,0,0,0,0,314,144,0,0,0,0,147,260,6,7,0,3,277,5692,157,49,11,18,5930
31608,172,0,0,0,0,178,81,3,0,0,0,85,61,0,0,0,0,61,130,0,3,3,0,133,186,0,3,0,0,188,486,3,7,3,0,501,520,3,0,0,3,531,625,0,3,0,3,637,287,4,0,0,0,296,251,0,0,0,0,248,108,0,0,0,0,107,164,0,0,3,0,166,3066,15,23,21,11,3131
31701,680,21,13,3,3,720,406,23,11,3,0,449,334,20,9,0,0,374,693,33,16,5,5,750,959,71,23,10,0,1060,3189,187,58,16,10,3462,3858,155,28,25,18,4081,3619,77,23,16,8,3745,1334,15,6,7,5,1355,824,14,6,3,3,844,392,4,3,0,9,412,540,21,3,7,0,572,16831,640,198,97,62,17825
31801,249,0,3,3,5,261,126,0,0,0,0,130,129,0,0,0,0,135,269,3,4,3,0,279,374,4,0,0,0,381,842,4,11,3,0,855,685,0,9,0,3,701,534,0,0,4,0,541,199,0,0,0,0,199,130,0,0,0,0,132,81,3,0,0,3,86,231,0,0,0,0,231,3848,11,34,24,15,3936
31802,798,32,25,0,3,858,370,15,13,0,0,403,328,13,9,0,0,348,726,43,28,4,0,807,1021,65,35,4,0,1121,3459,192,121,6,4,3782,4727,136,95,11,8,4972,5509,60,87,6,20,5682,2132,19,28,7,3,2187,1364,11,31,3,7,1424,630,11,27,4,4,679,782,26,14,3,7,831,21845,630,520,53,49,23093
31901,478,7,11,0,3,505,326,10,4,0,0,342,271,4,0,0,0,275,566,7,13,0,0,587,732,22,10,3,4,765,2084,36,30,4,5,2161,1981,22,31,0,5,2030,1445,7,18,0,0,1472,455,3,4,3,0,467,284,0,3,0,3,294,144,3,0,0,0,144,415,5,9,0,0,431,9176,126,133,19,24,9481
31902,361,5,3,9,3,381,257,3,0,6,0,268,262,0,0,10,0,277,459,4,3,11,3,479,536,3,4,3,4,545,1077,7,3,9,7,1096,767,0,3,8,4,781,523,0,0,3,4,526,167,0,0,0,0,163,118,0,0,3,0,126,96,0,0,0,0,98,273,0,0,4,3,284,4890,25,20,66,22,5024
31903,323,3,0,4,0,332,239,3,0,0,0,248,193,0,0,3,0,202,365,6,0,12,0,384,512,4,3,3,0,524,1260,10,3,8,7,1286,1106,3,3,3,5,1117,862,9,3,4,3,876,257,3,0,6,0,265,140,0,0,0,0,140,100,0,0,0,0,104,242,0,0,5,0,256,5611,40,13,54,20,5730
31904,287,13,7,3,3,313,164,16,0,0,0,178,149,9,0,0,0,153,285,11,3,4,0,306,332,19,3,3,0,361,986,56,12,7,11,1076,1202,32,5,5,0,1241,1013,19,4,4,3,1043,316,0,3,0,0,326,193,0,3,0,0,194,86,0,0,0,0,87,186,11,3,3,0,204,5195,187,45,30,23,5477
31905,277,0,3,4,3,282,198,3,0,0,0,208,217,0,0,3,3,221,367,3,0,9,6,389,467,4,3,3,3,481,1230,3,6,4,8,1251,817,4,0,3,6,833,577,0,3,0,7,594,155,0,0,3,3,161,116,0,0,0,0,116,45,0,0,0,3,51,230,3,0,4,0,236,4693,25,18,35,41,4815
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,33,47,37,0,0,113,7,7,10,0,0,22,4,9,4,0,0,21,9,26,19,0,0,62,8,20,30,0,0,60,29,78,126,0,0,231,24,69,143,0,0,239,42,105,129,0,3,281,20,63,57,0,0,140,38,51,30,0,0,119,54,54,37,4,0,147,17,16,13,0,0,45,294,547,636,10,7,1486
40102,576,3,3,0,0,593,310,3,3,0,0,318,271,0,0,3,3,280,501,6,0,4,0,513,653,13,4,0,0,670,1769,24,10,5,10,1819,2116,20,3,3,9,2149,2509,17,0,3,4,2534,1064,3,0,5,7,1081,832,3,0,0,0,833,524,0,0,0,5,529,392,3,0,0,0,399,11531,106,23,26,35,11718
40103,329,52,20,0,0,400,106,19,6,0,0,131,67,16,4,0,0,87,112,34,9,0,0,163,144,27,27,0,0,193,375,97,69,0,0,546,425,148,54,0,0,628,675,164,47,0,0,883,465,76,10,0,3,544,643,60,4,0,0,710,736,32,13,0,3,786,152,24,8,0,0,185,4223,747,266,0,8,5246
40104,287,59,8,0,0,353,143,25,10,0,0,175,120,25,9,0,0,155,225,35,11,0,0,271,259,62,26,0,3,358,752,176,69,0,0,998,781,192,43,0,0,1013,1129,234,25,0,7,1401,546,88,3,0,0,641,335,44,3,0,0,379,185,21,3,0,0,212,171,25,3,0,4,203,4939,981,226,3,13,6161
40105,182,54,11,0,0,250,54,27,9,0,0,87,43,30,9,0,0,83,91,35,10,0,0,138,121,55,27,0,0,200,291,152,83,0,0,532,277,156,63,0,8,503,486,221,32,0,0,741,290,89,11,3,4,393,313,71,10,0,5,395,281,41,4,3,3,326,108,21,7,0,4,138,2541,953,276,3,21,3794
40106,166,34,3,0,0,205,76,13,0,0,0,90,50,10,4,0,0,63,102,18,8,0,0,134,106,27,11,0,0,141,320,65,36,0,3,429,354,78,43,0,0,473,545,130,13,0,0,690,321,44,3,0,0,365,352,38,0,0,3,391,284,17,0,0,0,306,111,7,7,0,0,128,2791,481,135,3,9,3413
40107,218,50,19,0,3,288,86,17,20,0,0,126,59,12,17,0,0,85,107,38,28,0,0,167,129,27,36,0,0,194,342,84,126,0,0,560,318,90,113,3,0,527,563,148,77,0,3,796,390,57,18,0,0,468,509,64,18,0,0,595,482,33,7,0,0,520,133,18,18,0,0,171,3336,644,496,3,12,4489
40201,239,10,0,0,0,249,157,9,0,0,0,167,132,15,0,0,0,152,276,32,0,0,0,304,363,32,0,0,3,405,1038,57,4,0,6,1102,1208,25,0,0,3,1238,1088,5,0,0,3,1097,332,3,0,0,0,337,172,0,0,3,0,176,72,0,0,0,0,75,218,6,0,0,0,224,5297,193,6,6,12,5522
40202,405,41,0,0,0,450,362,60,0,0,0,418,340,56,0,0,0,402,756,136,6,3,0,900,1118,139,8,0,0,1261,3250,188,8,0,10,3462,2501,61,3,4,7,2567,1535,21,0,0,4,1558,415,3,0,0,0,416,245,3,0,0,0,246,121,3,0,0,0,123,392,16,0,0,0,407,11437,728,27,7,33,12230
40203,385,46,10,0,0,437,208,33,13,0,0,248,182,23,12,0,0,218,299,64,26,0,0,393,389,81,18,0,3,488,1161,291,70,3,7,1526,1518,366,31,3,13,1931,1630,339,10,0,12,1996,548,90,3,0,3,641,376,64,3,0,0,445,168,31,3,0,0,205,184,36,3,0,0,219,7043,1454,207,7,43,8752
40204,806,51,10,0,0,858,574,44,13,4,0,634,580,38,9,0,0,630,1058,108,23,0,0,1195,1433,159,31,3,0,1628,4626,383,85,0,6,5095,4537,283,61,4,0,4890,2851,173,17,0,7,3048,739,39,3,0,3,786,513,31,0,0,0,546,220,19,0,0,0,239,603,40,5,0,0,654,18541,1368,265,17,21,20204
40205,654,33,8,4,0,693,452,16,12,0,0,480,381,20,8,0,0,415,713,24,13,0,0,751,941,46,15,0,0,1004,2579,144,79,3,3,2810,3357,112,34,0,12,3516,3185,106,18,0,3,3311,960,11,0,0,0,977,548,10,0,0,0,563,220,3,0,0,0,219,445,15,3,0,3,463,14445,538,189,12,26,15205
40301,197,68,21,0,0,287,70,23,10,0,0,107,50,20,9,0,0,87,101,40,16,0,0,157,96,63,26,0,0,188,330,141,81,0,3,558,333,141,59,0,3,530,585,146,48,0,0,779,348,71,13,0,0,437,336,44,15,0,3,398,257,40,11,0,3,309,86,32,17,0,0,134,2792,835,332,3,11,3971
40302,513,100,26,0,0,641,304,56,14,0,0,374,264,55,10,0,0,337,449,88,21,0,0,564,618,116,44,0,0,779,1581,341,118,0,5,2050,1999,490,98,0,10,2587,2612,498,43,0,16,3173,983,163,5,0,0,1152,545,76,7,0,0,632,242,45,0,0,0,289,327,66,8,0,0,400,10443,2078,406,7,35,12965
40303,446,39,16,0,0,502,192,15,8,0,0,223,163,20,13,0,0,195,296,27,21,0,0,338,381,36,44,0,0,461,995,110,97,0,0,1212,1173,92,95,4,0,1363,1788,154,47,3,6,1984,994,57,5,7,0,1064,914,50,0,0,0,966,516,33,4,0,0,553,257,11,7,0,0,279,8111,643,360,13,13,9143
40304,1274,55,10,3,4,1343,864,38,8,3,0,918,791,42,6,0,0,842,1415,55,13,0,3,1482,1900,71,16,3,3,1995,5538,249,53,8,10,5853,6202,168,28,0,7,6406,4894,72,17,0,12,4998,1408,16,13,3,4,1451,806,9,5,0,0,820,360,3,3,0,3,374,846,18,4,0,0,867,26312,798,166,19,48,27346
40401,522,144,23,0,3,692,267,74,18,3,3,358,255,55,13,0,0,329,438,101,39,0,3,576,551,172,49,0,0,771,1392,471,167,3,11,2042,1528,598,115,0,8,2245,2153,630,57,3,16,2854,1020,277,22,3,12,1332,744,214,13,0,10,983,359,128,4,0,3,494,331,90,14,0,0,441,9545,2965,529,14,70,13120
40402,316,69,13,7,3,402,212,30,8,0,0,257,178,25,12,0,0,216,323,63,15,0,0,410,387,89,29,0,0,507,1092,277,66,4,3,1439,1280,262,51,0,5,1602,1411,205,18,0,10,1650,442,58,12,4,0,513,302,57,7,0,3,363,134,27,3,0,0,167,204,33,9,0,0,247,6285,1200,240,22,19,7763
40403,320,67,24,0,0,415,132,40,14,0,0,194,120,33,25,0,0,171,223,49,32,0,0,307,244,89,69,0,0,404,741,217,164,6,8,1128,826,243,79,0,3,1159,1270,244,34,0,6,1560,649,94,8,0,0,752,455,52,7,0,0,517,237,38,3,0,5,281,192,29,8,0,0,229,5403,1198,472,12,28,7114
40501,280,5,0,0,0,293,202,3,0,0,0,207,166,4,0,0,0,172,301,12,0,0,3,316,461,16,0,0,3,477,1266,18,3,3,4,1295,1183,4,0,5,5,1195,951,3,0,8,3,964,249,0,0,0,0,252,187,0,0,3,0,192,104,0,0,3,0,104,190,3,0,0,3,194,5551,64,3,24,23,5669
