SED_CODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
SED10024,0,0,0,3,3,0,0,0,0,5,1942,5138,3847,3692,2767,2023,1730,1211,547,22886,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,15,16,33,37,19,19,3,0,142,0,0,0,12,11,7,10,0,0,37,31,139,208,793,308,258,188,110,29,2057,0,0,0,3,14,4,14,3,0,40,0,0,0,9,5,14,40,14,8,87,24,309,230,397,631,331,312,210,75,2511,0,0,3,18,11,7,9,4,3,56,0,16,11,33,17,5,8,4,0,84,0,12,12,30,44,16,47,37,6,215,0,0,0,6,4,6,17,9,4,49,10,64,66,264,143,172,102,40,5,856,7,17,16,165,95,58,50,34,6,451,0,0,14,46,14,10,16,9,3,121,3,7,7,111,73,56,36,16,5,325,0,0,0,0,5,3,0,0,0,11
SED10025,0,0,0,6,0,0,0,0,0,8,2290,3599,2791,5902,2744,2063,1374,541,223,21539,0,0,3,16,5,0,0,0,0,23,0,0,0,14,7,0,0,3,0,30,0,0,0,16,3,0,3,0,0,29,0,0,3,39,8,5,8,0,0,60,0,5,0,22,13,7,11,0,0,58,23,53,771,1624,268,303,143,71,39,3298,0,0,0,8,9,9,19,20,3,64,0,5,4,32,13,30,38,18,10,153,18,60,39,382,243,170,147,50,23,1120,0,3,3,23,15,8,8,6,3,72,0,3,0,43,9,3,4,0,0,65,0,0,3,30,17,12,33,10,0,110,0,4,3,16,25,57,69,96,42,302,10,13,50,215,49,82,42,15,4,484,14,21,52,513,66,37,30,18,5,762,0,0,20,71,17,8,13,0,3,140,5,3,3,122,11,13,11,0,0,175,0,0,0,15,10,0,3,0,0,29
SED10026,0,0,4,0,0,0,0,0,0,7,2548,5001,4106,7349,4010,3804,2859,1481,487,31640,0,3,0,36,3,0,0,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,13,4,0,3,0,0,21,0,0,0,0,0,0,0,0,0,4,0,4,5,56,17,11,3,3,0,94,0,0,0,0,0,3,3,3,0,15,3,3,4,6,4,5,0,0,0,26,0,11,12,56,82,99,147,87,19,517,0,0,3,18,4,3,6,0,0,33,0,0,3,7,0,0,3,4,0,15,0,0,0,8,5,6,25,9,4,55,0,0,0,4,3,4,11,3,3,22,0,0,0,0,0,0,0,0,0,8,12,18,9,161,19,4,3,3,0,224,0,0,0,3,0,3,4,0,0,15,0,0,0,19,0,0,0,0,0,18,0,0,0,5,3,0,0,0,0,10
SED10027,0,0,4,7,0,3,0,0,0,17,2422,4787,4024,5774,2294,2095,1396,825,435,24044,0,3,3,37,8,13,0,0,0,67,0,0,0,18,12,5,0,6,0,41,0,0,0,7,11,4,0,0,0,23,0,0,0,14,3,7,0,0,0,20,0,4,0,20,14,12,12,0,0,61,3,34,128,458,257,246,111,55,20,1309,0,0,0,6,10,13,20,18,0,69,3,20,14,140,61,80,69,25,11,430,6,22,15,92,98,100,123,41,38,527,0,0,8,67,21,35,15,7,0,157,0,3,0,9,4,3,0,0,0,20,0,0,7,9,4,11,46,14,8,104,0,3,14,27,50,85,129,98,24,422,0,4,23,87,68,78,20,6,0,290,10,17,50,221,93,72,37,18,6,528,0,6,15,91,34,36,17,3,3,210,0,0,4,32,7,6,3,0,0,52,3,4,15,36,32,18,7,3,0,109
SED10028,0,0,0,15,7,10,4,0,0,37,1720,4058,3828,3192,2084,1992,1354,983,616,19840,3,3,13,50,9,6,10,3,0,92,0,0,0,3,7,0,0,0,0,13,0,0,0,3,3,3,0,0,0,11,0,7,4,20,12,14,3,0,0,61,0,3,0,3,14,5,16,0,0,37,64,200,617,1647,702,448,311,157,25,4169,0,0,0,5,14,5,4,9,4,39,0,3,0,14,13,17,17,12,4,84,17,114,104,205,270,179,186,102,50,1227,0,0,10,27,35,22,24,3,4,117,0,6,7,17,9,5,0,0,0,40,0,3,3,27,17,19,34,18,3,123,0,0,0,0,4,10,12,10,7,50,7,54,164,431,224,467,149,22,5,1521,38,148,169,876,381,230,93,42,17,1990,0,8,32,77,35,44,22,5,3,230,0,14,20,142,69,55,35,15,3,346,0,3,0,12,4,5,3,3,0,36
SED10029,0,8,82,119,26,17,8,0,3,268,2618,4554,3989,3296,928,819,492,289,150,17137,0,0,5,30,4,3,0,0,0,44,0,3,16,80,42,47,16,12,0,215,11,18,74,352,300,237,149,53,15,1207,0,3,4,3,0,0,0,0,0,7,0,4,7,68,64,73,86,37,3,346,3,22,66,247,153,199,113,59,54,928,0,0,7,28,32,55,52,63,10,254,0,6,5,27,13,22,18,23,7,106,0,3,7,24,46,71,66,29,10,250,0,4,26,102,60,63,16,7,0,282,0,4,7,8,9,3,0,3,0,28,0,0,11,8,10,7,53,18,8,115,0,4,15,3,8,13,32,14,4,89,0,0,16,42,18,18,8,6,3,105,0,4,27,129,23,15,16,7,0,226,0,4,6,38,11,11,11,3,4,95,3,46,87,242,54,42,27,24,11,537,42,415,720,1908,939,612,325,161,45,5181
SED10030,0,0,3,0,0,0,0,0,0,3,2020,3724,3574,6473,3480,3208,2654,1388,578,27097,0,0,3,9,3,0,0,0,0,16,0,0,0,5,0,3,0,3,0,13,0,0,0,3,0,3,3,0,0,11,0,3,4,28,10,15,4,6,0,74,0,0,0,7,11,3,13,3,4,47,3,15,15,73,35,40,40,23,9,243,0,0,0,3,8,9,4,7,0,38,0,0,3,4,7,17,16,12,3,59,13,34,61,292,324,362,369,221,74,1745,0,3,0,25,16,11,10,0,0,60,0,0,0,16,5,9,7,0,0,42,0,7,3,17,18,19,42,16,9,130,0,0,0,3,3,14,15,22,3,62,0,0,3,10,10,8,5,7,0,49,5,11,15,190,25,15,19,7,5,289,0,0,3,16,5,7,7,3,3,45,0,3,0,13,4,3,3,0,0,23,0,0,0,0,6,0,0,0,0,10
SED10031,0,0,3,0,0,0,0,0,0,3,2113,4566,3733,6647,4276,4123,3242,1574,468,30743,0,0,0,20,3,0,0,0,0,20,0,0,0,3,0,3,0,0,0,4,0,0,0,0,5,0,0,0,0,10,0,3,0,15,11,18,4,0,0,53,0,0,0,5,0,7,5,0,0,21,0,10,68,31,7,7,7,3,0,128,0,0,0,3,6,11,11,10,0,40,0,0,0,3,3,3,10,5,0,27,3,31,20,114,209,263,386,167,44,1250,0,0,0,11,6,6,3,0,0,31,0,3,4,6,0,3,10,3,0,24,0,0,0,12,14,27,53,27,9,144,0,0,0,3,0,13,12,9,4,40,0,3,18,8,0,3,0,0,0,31,0,7,7,71,6,10,17,9,0,124,0,3,6,4,5,3,7,0,0,26,0,0,0,10,3,5,0,0,0,15,0,0,0,8,0,3,0,0,0,13
SED10032,6,46,422,798,142,70,31,8,3,1517,3320,4568,3376,4476,1347,1191,703,376,188,19551,3,13,19,148,26,16,0,0,0,229,0,0,5,45,22,24,17,4,0,119,0,0,3,16,15,6,3,0,0,50,0,4,0,14,7,3,0,0,0,25,0,0,8,27,23,19,21,5,0,100,10,43,198,749,395,366,157,93,21,2026,0,0,0,10,28,32,51,38,3,171,0,14,13,82,24,23,19,15,0,199,3,12,9,46,51,83,64,29,14,302,0,6,20,155,75,68,37,21,0,390,0,0,0,9,0,0,0,4,0,13,0,0,3,11,4,6,22,13,5,69,0,0,0,14,0,18,49,47,16,142,0,10,24,71,33,52,28,8,0,220,138,326,486,2754,258,128,52,33,8,4185,6,9,18,53,25,18,8,0,4,132,8,87,133,699,91,42,18,3,4,1085,8,41,118,352,172,70,16,10,0,790
SED10033,0,0,0,3,0,0,0,0,0,4,2257,4913,4712,7427,4093,3221,1977,820,259,29694,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,8,8,0,0,32,0,0,0,3,0,4,8,0,0,18,0,3,15,50,29,20,14,9,0,127,0,0,0,3,6,12,15,9,0,50,0,0,0,0,5,9,8,3,0,18,8,35,40,180,280,279,273,139,43,1283,0,0,0,14,12,3,3,3,0,37,0,0,3,8,10,3,3,3,0,25,0,3,0,14,17,27,65,30,9,169,0,0,0,3,0,16,14,14,4,53,0,0,3,8,3,10,3,3,0,22,0,0,0,37,16,7,15,10,0,80,0,0,3,3,0,3,4,3,0,20,0,0,0,7,6,5,3,0,0,34,0,0,0,0,4,0,0,0,0,6
SED10034,0,0,0,0,0,0,0,0,0,0,2471,4928,4428,7678,3861,3338,2241,972,380,30287,0,0,3,10,3,0,0,0,0,19,0,0,0,9,4,9,0,0,0,25,0,0,0,0,0,3,0,0,0,4,0,7,4,26,16,9,3,0,0,65,0,0,3,13,17,8,8,3,0,53,0,3,16,93,37,37,28,14,3,231,0,0,0,3,3,8,5,6,0,32,0,0,5,18,16,22,23,8,4,97,7,57,71,299,321,254,300,141,45,1492,0,3,0,16,11,13,4,3,0,53,0,3,7,11,12,6,0,0,0,40,0,3,0,24,20,24,39,15,5,142,0,0,0,5,12,20,21,9,0,76,5,5,3,23,11,19,14,0,0,82,9,3,8,87,34,26,15,13,3,193,0,3,6,14,9,12,3,9,3,58,0,0,0,17,0,0,0,0,0,14,0,0,3,0,0,0,4,4,0,11
SED10035,0,0,0,11,3,3,0,0,0,16,2159,2695,3537,8983,2590,1537,709,338,109,22657,9,29,58,304,79,68,13,3,0,563,0,0,0,16,11,5,4,0,0,37,0,0,10,15,0,6,3,0,0,32,0,0,27,103,25,11,0,0,0,166,0,0,7,72,27,16,31,13,0,170,19,49,3748,2150,198,185,96,79,33,6551,0,0,0,16,7,3,18,20,4,73,0,0,8,20,11,29,42,28,17,159,14,39,143,1049,344,181,118,53,12,1959,0,3,11,56,19,28,17,3,0,136,3,4,20,160,19,11,12,3,0,227,0,0,26,108,21,15,25,14,3,214,0,5,11,56,41,59,139,217,87,612,0,13,328,269,51,64,26,16,0,769,16,14,135,522,53,24,25,5,3,792,15,26,349,798,130,100,59,16,0,1495,3,0,12,193,18,22,6,0,0,251,3,9,6,80,34,16,12,3,0,160
SED10036,0,0,6,17,9,9,5,0,0,49,3038,5530,4661,5981,2370,1456,977,405,157,24585,0,7,10,90,39,32,6,0,0,193,0,0,14,65,55,42,23,14,0,213,0,0,3,46,21,24,13,7,0,119,0,3,11,10,10,0,0,0,0,34,0,0,10,51,50,36,42,12,0,185,6,20,31,202,92,96,43,19,8,515,0,0,11,35,30,46,35,32,9,189,3,33,32,140,89,99,51,13,7,463,9,27,22,98,122,125,123,51,19,594,3,21,69,444,267,212,84,24,4,1125,0,0,0,6,0,4,0,0,0,18,0,4,11,12,16,13,34,18,5,119,0,3,3,26,36,52,78,78,11,288,0,0,14,28,13,26,11,4,0,100,11,60,107,447,296,160,41,19,6,1138,0,10,21,118,38,22,27,3,0,237,0,0,9,39,11,7,3,0,0,77,17,141,232,470,198,109,51,14,15,1243
SED10037,0,0,3,18,11,11,10,0,0,55,2437,4735,3939,5356,3147,2578,1774,828,287,25078,0,0,0,17,4,4,0,0,0,32,0,0,0,4,4,3,0,0,0,5,0,0,0,9,3,0,0,0,0,6,0,3,10,32,22,22,9,7,0,94,0,0,0,9,5,16,13,3,0,49,18,98,160,716,336,220,158,88,22,1823,0,0,0,3,10,8,8,3,0,31,0,0,3,5,6,3,3,4,4,30,18,104,101,361,425,370,385,182,43,1988,0,3,3,13,21,12,4,6,0,60,0,8,3,31,10,4,6,3,3,56,0,14,11,30,38,21,38,28,14,188,0,0,0,0,0,3,12,5,0,25,3,8,45,123,60,97,49,18,6,410,15,73,76,544,158,112,55,20,8,1053,0,4,8,46,16,12,6,3,0,105,3,14,18,179,42,47,20,9,6,343,0,0,0,5,5,3,0,0,0,20
SED10038,0,3,0,3,0,0,0,0,0,8,2305,4758,4401,7218,3743,3173,2122,1148,432,29302,3,3,8,14,0,0,0,0,0,28,0,0,0,12,7,8,3,0,3,36,0,0,0,0,0,0,0,0,0,0,0,13,16,23,17,3,0,4,0,84,0,0,0,22,24,6,20,3,3,80,6,15,189,243,40,29,14,5,3,546,0,0,0,11,12,17,23,19,7,97,0,4,0,11,4,3,7,3,0,35,17,80,59,233,321,298,266,154,58,1476,0,0,4,16,8,6,11,3,0,43,3,0,3,8,4,3,7,3,0,41,3,0,6,14,13,22,82,39,20,200,0,3,0,7,10,28,32,16,14,104,0,0,13,9,8,13,0,0,0,44,3,6,61,134,28,9,20,7,3,273,0,7,6,30,3,0,3,0,0,61,0,0,9,40,3,12,0,3,0,67,0,17,7,27,7,4,0,0,0,61
SED10039,0,0,0,3,0,0,0,0,0,0,1945,4136,4003,6525,3370,3727,2758,1313,470,28247,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,11,14,3,11,11,4,0,50,0,0,3,3,13,5,9,7,0,36,0,4,9,31,13,12,13,0,0,80,0,0,3,3,5,3,5,12,3,35,0,0,0,3,0,7,9,3,0,26,3,41,54,151,322,374,446,280,102,1766,0,0,3,7,0,4,0,0,0,26,0,0,0,3,11,0,6,3,0,26,0,0,0,5,15,47,74,44,6,191,0,0,4,3,4,5,9,5,0,30,3,3,3,3,7,5,4,0,0,24,0,3,3,34,7,4,6,4,0,69,0,3,0,3,0,3,0,0,0,12,0,0,0,6,5,0,3,0,0,13,0,0,3,10,0,0,0,0,0,10
SED10040,0,0,0,3,0,0,0,0,0,3,2596,3895,3422,4342,1725,1133,737,360,244,18462,8,10,122,564,43,22,3,0,0,763,0,0,3,32,19,16,14,7,7,100,0,0,5,13,6,9,7,0,0,29,3,0,4,22,3,3,0,0,0,36,0,0,0,16,25,23,23,8,0,101,64,196,1233,3295,1303,1224,559,354,108,8335,0,3,3,27,21,33,30,58,11,180,3,20,9,81,57,73,74,47,11,376,8,14,15,110,84,69,86,36,12,431,0,4,16,84,54,36,26,13,4,232,0,0,0,19,15,3,4,0,0,46,3,5,0,20,5,10,12,14,4,73,0,12,22,41,51,145,220,292,92,866,12,29,138,418,196,259,117,30,14,1202,31,49,60,593,69,58,29,11,9,900,5,13,60,279,78,38,43,18,0,533,0,3,3,44,4,7,3,0,0,65,0,0,0,22,7,8,5,0,0,44
SED10041,0,0,0,3,3,3,0,0,0,10,2042,4496,3527,3778,2593,2025,1644,1093,634,21819,0,0,0,3,7,3,0,0,0,15,0,0,0,8,0,3,0,0,0,13,0,0,0,3,3,0,0,0,0,5,0,4,14,35,37,20,7,6,0,120,0,0,0,11,6,3,11,0,0,27,41,171,265,936,413,275,172,110,24,2402,0,0,0,3,7,3,6,4,3,28,0,3,3,7,5,17,6,15,3,62,25,242,190,357,522,313,301,188,86,2222,0,0,7,26,6,10,9,3,0,63,0,0,3,25,10,12,9,0,0,61,5,13,9,29,28,20,38,20,11,174,0,0,0,3,9,9,3,6,0,29,14,56,99,239,115,168,84,36,7,811,27,99,62,637,184,95,68,26,29,1223,0,7,9,66,18,23,13,16,0,152,7,49,28,300,103,54,32,14,3,590,0,0,0,7,3,0,0,0,0,13
SED10042,0,0,0,0,0,0,0,0,0,3,1984,3965,4002,6460,3729,3926,3171,1598,599,29422,0,0,0,12,5,0,0,0,0,19,0,0,0,0,4,0,3,0,0,10,0,0,0,9,3,4,0,0,0,17,0,3,0,13,13,8,12,6,0,57,0,0,0,7,7,3,3,6,0,20,0,0,7,17,9,8,12,4,0,54,0,0,0,4,7,3,9,4,0,25,0,0,0,3,0,0,5,0,0,17,0,22,33,84,175,207,284,178,57,1048,0,0,0,9,7,3,3,0,0,28,0,3,3,0,0,3,4,0,0,22,0,0,3,8,10,16,83,27,5,159,0,0,0,0,0,3,9,3,0,16,0,0,0,0,5,3,0,0,0,12,0,3,0,41,11,4,12,10,0,87,0,0,0,8,0,3,3,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SED10043,0,0,3,16,16,0,4,0,0,40,3369,5366,4172,4207,1083,803,506,311,175,19988,56,153,227,1975,302,151,15,0,0,2877,0,0,0,5,3,10,3,4,3,32,0,0,0,9,14,8,18,0,0,51,0,4,8,14,8,3,0,3,0,31,0,0,3,13,4,8,20,4,0,54,12,27,183,580,309,413,199,152,62,1947,0,0,0,0,6,8,20,22,6,62,11,20,14,180,64,88,54,34,13,487,0,4,4,23,31,45,46,27,15,207,0,3,14,89,65,96,34,16,0,324,0,0,0,3,0,3,0,0,0,11,0,0,0,5,11,0,21,3,4,47,0,6,12,40,38,107,205,224,76,708,3,0,25,116,51,93,32,10,0,335,42,65,123,649,67,43,23,17,0,1037,9,47,93,319,134,97,48,13,0,756,0,8,12,45,3,0,8,0,0,76,0,18,54,125,100,33,11,3,0,345
SED10044,0,0,0,15,9,8,7,0,0,45,2307,4319,4025,5984,2949,2201,1563,761,404,24523,0,3,3,42,5,7,0,0,0,63,0,0,0,7,6,0,0,0,0,16,0,0,0,3,4,3,0,0,0,14,3,4,11,54,23,16,11,0,0,131,0,0,3,19,9,11,6,3,0,58,26,56,161,577,247,203,95,107,49,1521,0,0,0,8,19,13,19,16,9,87,0,5,4,15,24,20,26,19,15,126,29,133,80,493,393,254,246,110,44,1783,0,0,4,21,33,15,10,8,0,88,0,4,13,39,13,19,9,0,0,94,0,3,13,48,25,23,44,14,18,195,0,0,0,0,12,29,45,55,16,164,4,30,46,177,75,103,68,18,0,518,13,56,31,632,85,43,31,24,6,931,0,3,10,80,16,12,17,3,6,152,3,3,16,215,43,41,31,11,7,369,0,0,0,3,3,12,3,0,0,24
SED10045,0,0,0,0,0,0,0,0,0,0,1726,4321,3594,5842,3959,4668,3165,1455,510,29235,0,0,0,5,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,19,17,16,8,3,0,71,0,0,0,5,0,0,0,0,0,4,3,3,3,8,4,4,5,3,0,39,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,7,0,0,13,4,22,21,115,196,272,289,123,42,1072,0,0,0,10,3,3,9,0,0,22,0,0,3,17,10,5,16,3,0,55,3,8,9,21,26,52,58,17,5,186,0,0,0,0,3,3,0,3,0,9,0,0,0,3,3,3,0,0,0,13,0,8,5,51,13,9,17,3,0,116,0,0,0,13,3,0,3,3,0,23,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,4
SED10046,0,0,14,48,8,6,3,0,0,80,3129,5474,4511,4307,1568,1014,421,337,63,20825,5,4,4,109,8,9,3,0,0,148,0,3,34,161,94,90,31,27,0,443,0,10,30,177,122,106,35,5,4,490,0,0,0,9,3,0,0,0,0,17,0,3,7,85,83,77,56,24,0,339,3,4,28,146,84,69,49,26,10,415,0,0,26,151,89,96,74,52,11,495,3,19,21,55,35,36,13,8,4,195,3,14,9,49,70,72,53,39,6,310,0,48,114,650,351,309,99,51,9,1634,0,0,3,3,4,0,0,3,0,17,0,4,13,14,8,10,25,5,4,80,0,8,10,13,22,25,31,25,6,136,0,0,9,26,8,3,0,0,4,47,36,126,101,788,170,75,29,14,3,1349,0,9,10,40,13,11,8,3,0,95,0,21,51,153,37,38,21,4,0,326,17,240,406,1148,491,331,164,73,26,2895
SED10047,0,7,21,48,14,7,6,0,0,104,3567,5606,5071,8420,3279,2478,1589,579,122,30712,0,14,7,131,17,7,3,0,0,185,0,0,0,10,10,4,11,4,0,41,0,0,0,12,8,0,0,0,0,21,0,0,3,6,0,3,0,0,0,17,0,0,0,17,9,10,8,9,0,55,3,9,15,97,30,38,25,6,0,214,0,0,3,19,23,28,32,26,3,143,0,7,13,34,32,37,37,15,6,188,0,16,22,106,214,259,252,129,23,1020,0,26,39,187,99,64,40,21,0,482,0,0,0,11,3,3,4,0,0,18,0,3,0,12,18,21,66,28,0,161,0,0,4,16,13,33,35,31,6,139,0,0,7,8,8,3,4,3,0,39,8,63,64,762,92,68,38,14,3,1117,0,8,7,36,10,5,6,0,0,78,0,3,5,28,9,12,7,6,0,80,3,3,12,56,11,18,10,0,0,114
SED10048,0,0,13,28,11,4,6,0,0,68,3037,5045,4395,5722,2169,2345,1254,363,111,24438,17,83,135,861,286,175,17,3,0,1573,0,0,3,43,5,21,4,4,0,84,0,3,7,51,22,17,11,3,0,111,4,9,6,15,8,6,0,0,0,49,3,0,5,53,48,47,42,15,0,213,5,12,43,172,100,101,45,16,13,515,0,0,0,19,19,31,34,26,4,137,4,27,7,84,39,61,42,11,0,289,7,36,11,107,173,244,219,97,16,919,0,26,62,393,249,172,74,14,0,995,0,0,0,8,6,0,3,3,0,24,0,3,3,16,13,15,47,17,5,117,0,7,4,9,13,30,34,13,7,115,0,3,6,30,12,21,9,5,0,86,31,150,184,977,335,146,70,19,7,1912,0,4,18,82,25,17,17,3,0,178,0,4,12,15,14,6,0,0,0,53,0,9,41,80,44,15,3,4,0,209
SED10049,0,0,6,0,0,0,0,0,0,6,2837,5353,4491,8668,3926,3585,2428,1067,321,32670,0,0,0,19,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,10,9,3,3,3,0,37,0,0,0,0,0,0,0,0,0,5,0,0,6,20,12,10,9,3,0,68,0,0,0,0,4,3,0,3,0,12,0,3,0,3,3,4,5,0,0,16,0,33,22,100,121,140,172,73,26,702,0,5,3,16,8,0,0,0,0,35,0,0,0,0,3,0,0,0,0,8,0,0,0,8,15,22,82,14,3,135,0,0,0,0,0,3,9,0,0,11,0,0,0,8,3,12,0,0,0,28,0,17,4,125,26,14,10,0,0,198,0,0,3,3,0,0,4,0,0,17,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8
SED10050,0,0,0,5,0,4,0,0,0,13,2408,4340,2926,6307,3164,2433,1693,745,358,24360,0,0,0,17,3,0,0,0,0,23,0,0,3,10,10,5,0,0,0,25,0,0,0,3,4,3,0,0,0,13,3,11,19,97,62,22,3,4,0,223,0,10,3,38,9,3,7,3,0,70,3,8,48,89,64,63,23,15,8,310,0,0,0,6,3,11,7,14,3,50,0,0,0,3,3,6,6,9,3,41,49,327,215,1655,794,434,341,166,43,4029,0,0,3,17,7,4,8,3,0,38,3,26,17,182,39,16,5,0,0,298,0,20,19,127,57,28,38,9,5,303,0,0,0,3,5,6,12,18,10,58,8,26,23,35,18,18,10,3,3,137,0,13,21,122,36,14,16,0,0,225,0,3,8,19,3,13,3,3,0,55,0,0,0,30,10,3,0,3,3,50,0,0,3,6,6,0,0,3,0,19
SED10051,0,0,3,7,0,3,0,0,0,15,2193,4030,3525,6047,2821,2098,1294,696,279,22993,0,12,19,169,47,41,6,3,0,301,0,0,0,11,3,9,6,6,0,43,0,0,4,12,9,4,3,0,0,37,3,9,3,52,13,10,3,3,0,96,0,5,7,51,34,26,43,8,3,180,13,20,700,553,163,151,106,76,26,1803,0,0,0,7,14,12,27,37,7,100,0,5,3,25,24,38,90,67,22,265,13,69,60,461,327,198,174,81,31,1406,0,3,3,47,42,24,16,3,0,138,8,38,22,135,48,19,5,4,0,287,3,11,15,66,14,15,34,15,10,177,0,5,0,28,26,49,102,182,52,452,6,13,78,133,61,84,42,16,3,435,9,18,50,172,47,44,41,22,4,399,6,30,130,346,102,89,53,16,9,775,0,6,6,79,16,19,3,3,0,130,0,7,12,59,52,28,13,5,4,174
