SED_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
SED30052,0,0,11,19,40,56,285,167,17,17,15,17,29,11,11,688,0,3,5,8,8,11,13,9,0,3,0,3,5,3,3,78,0,0,0,0,10,34,48,60,8,4,7,16,16,7,12,217,0,0,3,10,3,8,10,0,0,0,0,0,0,0,0,42,0,0,0,9,4,7,12,0,0,0,0,0,0,0,0,34,11,184,340,525,299,350,522,442,93,77,48,78,82,31,95,3188,0,8,7,23,27,30,63,56,11,12,7,15,28,17,12,314,0,0,0,0,31,19,12,7,3,3,3,0,3,0,0,89,0,3,0,3,13,4,14,20,8,0,0,4,3,0,4,75,3,86,144,267,182,315,459,337,96,60,102,170,178,92,88,2576,29,571,911,1398,1519,2357,3389,2534,521,506,501,721,801,391,537,16695
SED30053,0,0,0,7,10,5,37,102,30,10,15,3,0,0,4,225,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,0,0,0,5,3,10,17,9,0,4,4,3,3,6,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66,127,211,81,60,75,79,9,14,5,7,4,0,40,781,0,0,10,16,8,8,15,16,0,4,4,0,3,0,0,80,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,8,0,0,3,0,10,8,26,35,9,0,0,0,0,0,0,88,0,17,32,57,42,48,41,81,13,17,14,4,3,4,33,394,8,215,305,473,445,414,532,718,154,139,104,71,54,35,178,3834
SED30054,0,0,14,24,91,139,693,486,47,80,33,43,29,15,26,1728,0,0,8,16,22,92,66,56,7,16,10,0,0,3,0,296,0,0,0,3,10,9,16,13,3,0,4,6,3,0,0,75,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,3,6,3,0,0,0,0,0,0,0,16,14,114,338,594,441,398,803,703,125,97,78,52,55,18,93,3935,0,0,10,47,45,47,120,67,23,11,6,21,17,12,12,453,0,0,0,8,39,14,13,4,0,0,3,3,3,5,3,97,0,0,0,0,25,32,129,65,10,5,5,7,0,3,0,285,6,39,81,189,183,309,411,303,45,83,50,32,32,23,49,1832,35,346,638,1302,1469,1920,3379,2691,469,475,371,318,277,207,315,14218
SED30055,0,0,6,9,17,15,119,121,20,10,13,20,12,3,11,370,0,0,6,5,3,14,3,3,0,0,0,0,0,0,0,25,0,0,0,0,3,5,20,27,3,0,3,0,8,0,3,74,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,7,127,405,650,259,279,361,510,63,56,53,13,26,8,68,2884,0,3,8,22,8,20,27,14,3,3,6,3,3,0,3,121,0,0,0,0,5,8,4,12,0,0,0,0,0,0,0,31,0,0,3,0,12,9,14,16,3,0,0,0,0,0,0,60,7,16,68,169,123,143,193,155,42,29,31,22,69,44,67,1186,20,306,648,1139,1056,1247,1608,1713,320,295,227,166,236,107,314,9403
SED30056,0,0,7,19,48,51,149,88,21,7,10,8,13,3,4,435,0,0,0,0,9,21,8,10,4,5,15,8,4,14,3,87,0,0,4,0,9,10,27,23,0,3,7,9,19,5,5,132,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,6,3,0,0,0,3,3,0,0,0,0,0,13,4,80,182,306,213,312,379,308,78,58,71,51,61,42,56,2210,0,0,9,28,13,47,85,62,13,25,30,19,35,35,8,417,0,0,0,0,20,15,10,15,5,8,3,10,5,7,3,115,0,0,0,3,18,4,42,23,0,4,0,0,0,3,3,91,5,37,37,112,131,199,312,346,92,139,162,160,227,181,71,2215,20,247,416,742,890,1247,1785,1736,444,551,661,795,971,725,385,11618
SED30057,0,0,0,4,5,4,29,36,8,48,13,5,3,7,5,162,0,0,0,0,4,3,3,12,0,6,4,4,10,0,3,58,0,0,0,0,4,5,3,9,3,0,0,3,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,17,71,142,38,35,39,64,14,8,19,12,11,6,21,488,0,7,0,5,3,7,10,6,0,0,0,5,6,3,3,50,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,12,0,0,0,0,0,7,4,36,11,5,3,7,0,0,0,72,0,22,68,74,37,41,53,104,40,43,35,17,12,10,18,585,5,93,209,343,269,361,487,818,236,295,211,156,126,83,144,3840
SED30058,0,0,0,16,57,77,327,190,20,33,25,7,5,6,14,784,0,3,10,25,20,152,109,102,11,10,13,8,0,0,3,469,0,0,0,0,14,22,32,19,3,3,3,8,4,3,0,115,0,0,0,7,0,5,3,3,0,0,0,0,0,0,0,22,0,0,0,3,0,6,4,3,0,0,0,0,0,0,0,15,3,109,279,506,322,310,384,295,41,84,45,38,19,10,80,2521,0,0,7,30,20,30,44,32,6,13,7,13,8,7,3,225,0,0,0,23,511,339,106,82,14,8,24,10,18,11,29,1181,0,0,0,3,18,20,82,31,4,3,4,0,0,0,4,166,3,35,51,224,218,423,451,372,62,95,72,62,43,43,74,2235,14,364,548,1179,1896,2707,2936,2391,427,482,409,348,269,179,380,14535
SED30059,0,3,5,17,47,67,433,317,29,53,47,33,21,20,13,1104,0,0,6,8,4,11,11,12,0,0,4,0,0,0,8,64,0,0,0,0,7,13,32,37,3,9,3,3,8,3,5,128,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,20,0,0,0,12,5,4,7,0,0,0,0,0,0,0,0,21,5,205,404,676,401,425,710,673,91,101,77,89,50,12,138,4046,0,0,7,27,37,26,71,36,8,16,5,14,12,11,10,284,0,0,0,3,14,6,4,3,4,0,0,0,0,3,3,50,0,0,3,6,13,12,42,12,0,4,0,0,0,0,3,99,3,53,116,287,202,263,391,298,49,44,45,45,52,16,66,1918,19,503,842,1495,1628,2139,3600,2788,433,423,392,376,318,149,543,15643
SED30060,0,0,6,10,10,11,28,20,0,3,0,0,5,0,9,99,0,0,5,0,3,7,12,15,3,5,0,0,0,3,0,49,0,0,0,0,10,96,86,27,0,11,0,3,0,4,13,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,73,219,330,112,145,151,110,29,26,15,0,20,17,51,1306,0,0,7,21,8,20,23,16,5,3,10,0,0,0,0,110,0,0,0,0,7,3,6,3,0,0,0,0,0,0,0,28,0,0,3,0,5,3,11,16,0,6,0,0,0,0,0,55,5,28,62,167,189,307,268,294,38,36,54,39,37,35,73,1629,43,336,554,773,753,1126,1124,1134,168,187,203,132,183,105,302,7143
SED30061,0,0,0,7,18,19,122,96,14,12,7,8,16,5,3,330,0,0,0,4,5,24,14,46,8,9,4,4,11,6,3,145,0,0,0,0,7,13,17,47,4,3,24,4,4,3,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,93,196,291,127,135,136,135,30,25,25,20,8,10,47,1286,0,0,0,7,7,11,26,35,6,6,9,5,21,14,3,150,0,0,0,3,7,14,13,32,8,3,14,0,8,8,10,122,0,0,0,3,10,12,21,22,9,0,4,0,0,3,0,92,3,34,56,122,71,125,204,310,91,63,179,113,206,85,103,1765,22,237,410,640,569,740,1116,1645,327,303,417,369,442,250,301,7788
SED30062,0,0,4,13,31,41,234,542,88,84,88,67,72,46,33,1340,0,7,4,15,18,11,29,50,6,8,3,0,0,0,0,166,0,0,0,0,3,4,22,28,6,3,8,7,0,0,7,95,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,11,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,13,21,192,475,796,362,342,594,1115,166,148,132,93,105,37,122,4700,0,3,3,24,12,19,36,44,21,8,24,8,8,3,5,214,0,0,0,4,15,29,8,12,3,0,0,3,0,0,3,90,0,0,0,5,13,13,56,100,16,6,6,6,10,3,4,234,3,36,71,241,164,266,439,558,97,141,76,53,91,42,55,2326,35,411,781,1445,1285,1849,3289,4940,978,991,729,566,616,322,519,18744
SED30063,0,0,8,7,20,16,37,43,6,0,0,0,0,0,0,144,0,0,0,4,0,0,3,11,0,0,3,0,4,0,0,28,0,0,0,0,4,4,5,8,3,0,3,0,3,3,4,37,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,360,577,182,127,97,63,9,4,4,14,7,0,84,1710,0,3,6,37,14,26,16,19,5,3,0,0,0,0,8,131,0,0,0,0,7,13,9,19,0,0,7,0,0,0,0,72,0,0,0,5,23,7,25,9,0,3,0,0,0,0,0,74,3,26,74,120,76,49,46,39,5,13,25,16,15,5,23,535,16,363,631,1003,711,595,506,477,132,102,102,90,103,84,243,5139
SED30064,0,4,4,22,37,28,109,113,16,11,12,6,3,0,4,367,0,0,4,8,3,0,6,0,0,3,0,3,0,0,3,30,0,0,0,4,3,16,13,26,11,4,7,5,4,3,4,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,195,483,729,287,258,381,397,58,42,38,29,24,6,84,3015,0,0,8,44,22,30,42,24,4,4,0,4,9,9,4,206,0,0,0,0,0,0,0,6,0,0,6,0,0,0,3,21,0,0,0,5,20,16,49,31,4,0,0,0,0,0,0,127,3,32,107,182,100,93,96,104,31,23,10,24,10,16,40,884,23,430,832,1354,1023,969,1317,1208,257,185,142,122,123,63,274,8326
SED30065,0,3,15,20,73,73,136,130,13,7,34,31,27,11,3,577,0,4,5,9,9,3,0,0,0,0,0,0,0,0,0,34,0,0,0,6,7,9,27,25,3,8,3,7,0,3,0,100,0,0,3,0,5,3,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,16,25,269,593,900,482,492,870,767,83,123,82,67,69,35,96,4949,0,7,9,47,17,34,89,81,14,0,3,12,24,15,9,361,0,0,0,0,7,4,8,7,3,0,3,5,3,3,0,41,0,0,5,3,20,13,42,26,6,3,3,4,0,0,0,123,4,75,124,217,149,133,188,186,22,41,46,54,43,28,44,1354,48,602,1074,1668,1433,1464,2180,1777,260,341,290,292,263,154,301,12146
SED30066,0,0,0,5,28,20,76,47,12,0,15,0,6,0,10,225,0,0,5,12,13,21,23,61,7,49,7,3,13,17,3,225,0,0,0,5,6,20,47,71,18,4,15,16,15,6,8,225,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,10,11,113,179,306,175,179,267,255,48,34,46,45,31,9,41,1732,0,0,0,8,20,16,33,39,8,7,12,8,5,0,3,161,0,0,0,3,55,44,11,15,13,7,5,13,3,4,7,170,0,0,0,0,6,9,19,16,0,8,0,0,0,0,0,63,3,25,53,173,165,268,398,589,98,133,161,119,133,92,71,2469,30,307,437,837,1123,1607,2289,3258,571,670,711,716,648,362,397,13967
SED30067,0,0,3,13,35,42,250,289,35,30,30,25,6,4,7,776,0,0,4,14,6,17,13,18,5,0,3,3,0,0,0,87,0,0,0,3,0,3,17,41,8,7,3,10,3,4,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,130,291,515,299,279,408,427,62,29,38,12,14,4,76,2577,0,0,3,25,17,19,32,17,7,0,5,9,4,0,3,137,0,0,0,0,3,7,0,17,4,3,0,0,8,0,0,49,0,0,0,0,12,11,42,69,10,5,5,0,0,0,0,165,0,14,55,152,145,185,274,279,31,34,41,32,21,29,35,1324,10,281,503,1024,1006,1381,2163,2248,334,324,292,190,167,175,279,10390
SED30068,0,0,6,23,49,30,69,65,8,5,6,0,0,0,0,257,0,0,3,3,0,5,6,5,0,0,0,0,0,0,0,35,0,0,0,4,9,9,19,15,0,3,0,5,11,4,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,11,330,635,915,394,274,280,311,54,41,28,27,30,16,102,3451,0,3,4,31,13,15,24,22,6,4,8,3,9,3,4,142,0,0,0,4,10,18,9,20,3,3,3,0,4,0,7,71,0,0,0,0,8,10,19,11,0,0,0,0,0,0,3,57,6,54,81,200,145,97,153,122,27,36,26,43,48,71,78,1187,31,675,1024,1624,1272,1139,1345,1182,253,239,190,188,225,186,373,9946
SED30069,0,0,5,26,37,40,104,80,15,13,7,9,9,7,10,367,0,4,14,19,10,4,13,4,0,0,4,0,3,11,0,94,0,0,0,0,5,11,29,20,0,5,3,0,6,0,5,99,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,4,260,601,881,345,346,368,453,53,77,40,30,32,22,129,3644,0,0,9,26,14,32,38,14,6,4,6,3,4,0,3,164,0,0,0,0,17,10,5,11,4,0,0,3,4,0,3,56,0,0,0,5,13,8,9,14,3,0,0,0,0,0,0,55,0,46,105,223,176,158,214,162,43,51,34,32,33,11,43,1330,24,531,991,1591,1305,1426,1721,1589,292,333,274,208,198,107,403,10989
SED30070,0,0,10,20,42,37,256,251,39,38,25,16,13,20,15,789,0,0,5,7,6,4,7,8,0,3,3,0,0,0,0,45,0,0,0,0,3,5,10,22,3,4,3,4,4,0,5,60,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,13,237,553,860,438,434,601,702,86,66,55,31,42,17,122,4251,0,3,4,47,25,13,25,22,6,12,3,3,0,0,3,171,0,0,0,0,8,0,9,3,0,0,0,3,0,4,3,29,0,3,3,0,12,12,37,29,3,0,0,0,0,4,3,104,10,72,127,212,158,143,171,123,17,15,24,9,18,5,42,1134,33,551,975,1526,1327,1355,2061,1787,294,267,228,129,122,81,304,11039
SED30071,0,0,3,4,11,4,56,66,7,3,7,8,0,0,4,173,0,0,0,0,0,3,4,45,14,42,14,0,17,9,7,140,0,0,0,0,7,7,9,21,3,3,3,4,5,0,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,7,88,150,218,66,64,70,66,16,15,3,16,4,9,30,826,0,0,0,7,9,3,11,25,10,3,3,5,0,0,3,82,0,0,0,0,3,9,15,66,0,3,4,0,3,3,11,113,0,0,0,0,12,0,9,43,6,7,5,0,6,0,0,93,3,8,20,53,35,50,86,200,38,35,31,32,40,22,29,672,15,162,224,402,344,386,591,977,206,254,181,149,161,102,184,4340
SED30072,0,0,7,10,26,18,93,100,7,23,7,14,6,5,3,329,0,0,0,25,16,13,12,51,9,18,6,0,0,0,3,150,0,0,0,0,0,6,19,18,7,10,6,4,0,9,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,15,5,0,0,0,0,0,0,0,27,13,179,308,508,250,213,332,338,59,65,38,29,24,9,72,2428,0,3,3,17,18,12,43,27,9,3,3,6,3,0,6,147,0,0,0,3,10,10,11,15,12,0,11,0,7,4,3,82,0,0,0,0,12,8,26,32,3,3,4,0,0,0,0,97,3,20,58,193,135,184,324,418,41,79,59,36,49,45,46,1684,27,366,539,1082,1089,1446,2115,2853,470,453,420,323,295,252,373,12115
SED30073,4,0,3,17,36,52,116,78,12,12,14,18,15,10,10,392,0,0,0,9,11,25,23,108,32,18,31,29,18,20,0,328,0,0,0,3,4,18,41,53,8,17,21,29,29,34,19,297,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,11,4,16,6,5,5,0,13,8,10,85,6,72,179,300,199,271,369,282,77,82,92,81,132,92,54,2284,0,5,6,39,29,35,61,81,11,23,33,49,84,80,9,547,0,0,0,19,291,146,43,68,29,33,52,42,47,13,10,794,0,0,0,0,17,14,15,20,0,0,0,0,0,0,0,72,3,51,62,202,198,428,631,726,205,246,373,446,577,531,265,4942,32,371,727,1031,1347,1875,2702,3241,854,1026,1312,1508,1867,1526,817,20225
SED30074,0,0,9,4,14,0,25,67,5,10,5,12,8,0,7,169,0,0,0,0,0,3,0,4,4,0,4,0,0,0,0,24,0,0,0,0,3,0,4,14,3,0,0,3,4,4,0,38,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,155,255,367,133,75,71,51,8,11,19,4,9,3,60,1225,0,3,9,25,5,12,13,25,0,3,0,4,0,3,3,108,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,19,0,0,0,3,10,0,16,12,0,0,0,0,0,0,0,49,0,21,39,130,51,58,60,101,18,36,17,51,43,21,56,699,27,389,525,741,571,412,462,545,106,138,129,119,121,65,254,4604
SED30075,0,0,14,8,47,43,207,106,15,14,12,16,18,7,7,508,0,0,0,6,10,15,13,39,8,0,4,7,14,8,5,132,0,0,0,0,12,30,50,59,7,10,19,22,19,11,15,252,0,0,0,7,0,0,4,0,0,0,0,3,0,0,0,13,0,0,0,14,5,4,9,3,0,8,0,0,0,0,0,47,14,204,387,586,308,298,402,327,56,31,41,55,48,39,135,2930,0,3,5,16,22,43,50,34,10,15,19,11,21,8,10,267,0,0,0,6,26,22,13,34,17,14,23,21,19,12,7,212,0,0,0,4,4,13,31,38,0,0,3,0,3,5,0,103,4,51,120,269,233,370,706,452,91,150,189,214,188,126,104,3277,34,517,849,1442,1618,2521,4230,3531,773,833,979,1041,1100,689,821,20980
SED30076,0,0,3,26,75,63,274,97,18,21,7,10,10,4,3,605,0,0,0,7,10,32,20,32,5,0,3,0,3,0,3,122,0,0,0,0,10,21,21,31,6,4,4,5,3,0,9,114,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,14,10,119,329,718,487,321,370,280,32,37,19,25,25,13,53,2842,0,0,3,21,18,21,33,37,5,4,3,3,8,5,3,176,0,0,0,3,29,30,10,15,5,0,6,12,3,0,7,119,0,0,3,3,36,13,76,17,6,0,3,3,0,0,0,168,6,27,105,308,271,397,444,299,68,47,54,56,46,21,54,2198,25,322,677,1458,1865,2063,2824,2204,375,354,333,307,281,167,332,13581
SED30077,0,0,3,10,40,26,82,80,4,11,4,8,3,0,4,268,0,0,12,33,11,13,10,18,12,9,5,5,7,0,0,130,0,0,0,0,3,10,28,67,16,6,9,10,5,4,3,173,0,0,0,5,8,4,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,4,8,0,3,3,0,0,0,0,25,5,68,148,281,154,200,295,252,54,46,42,34,29,11,37,1652,0,0,3,24,13,26,51,66,10,9,8,5,4,11,3,238,0,0,0,4,29,13,13,20,6,4,3,3,3,0,0,89,0,0,3,0,7,4,25,7,0,0,0,3,0,0,0,50,6,20,27,148,128,206,278,364,54,104,124,91,67,80,59,1762,27,284,490,799,847,1153,1594,2054,433,480,426,404,365,244,268,9869
SED30078,0,0,4,12,60,75,331,171,22,37,15,17,21,12,11,781,0,0,5,11,10,72,88,95,11,7,10,7,7,3,0,329,0,0,0,3,10,35,36,35,6,3,6,6,0,3,10,147,0,0,0,26,7,14,15,11,0,3,0,0,3,0,0,80,0,0,0,5,9,11,26,8,4,0,0,0,0,0,3,70,6,79,141,282,170,162,200,118,12,31,15,25,31,4,42,1315,0,3,3,13,8,10,28,26,3,3,0,8,8,3,0,121,0,0,0,25,357,292,93,92,13,11,17,11,20,14,29,970,0,0,0,0,19,35,186,84,8,8,0,9,3,7,12,368,3,42,90,289,446,1465,1981,908,243,205,254,242,237,148,180,6731,18,290,441,1026,1996,4847,7802,7037,1298,1257,1404,1493,1460,806,962,32145
SED30079,0,0,6,6,35,22,62,49,3,12,6,3,10,0,0,208,0,0,5,6,16,44,45,90,25,18,20,13,18,15,9,324,0,0,0,3,6,17,24,33,4,8,13,7,15,3,8,148,0,0,0,13,10,3,10,0,0,0,0,0,0,0,0,37,0,0,0,3,5,3,4,0,0,0,0,0,0,0,0,27,16,140,241,330,124,114,98,60,6,16,5,10,7,12,27,1210,0,0,5,16,6,14,27,23,8,3,3,7,7,3,0,135,0,0,0,10,354,271,147,152,28,44,45,52,44,32,35,1209,0,0,0,0,4,11,47,35,0,4,3,6,8,0,0,119,3,43,85,266,296,1197,1496,1012,243,285,393,402,396,230,292,6637,30,417,616,995,1586,3505,4986,5694,1220,1413,1811,1883,1898,1146,1090,28295
SED30080,0,0,11,27,57,58,169,116,16,21,11,7,12,10,3,530,0,0,3,11,9,7,8,8,4,0,0,0,7,0,5,70,0,0,0,7,12,23,47,82,12,20,16,16,34,15,14,308,0,0,5,6,3,7,5,0,0,0,0,0,0,0,0,40,0,0,6,19,5,5,3,0,0,0,6,0,0,0,0,55,12,195,380,538,311,324,396,318,57,77,68,85,100,67,89,3011,0,4,10,30,28,51,46,41,16,11,7,22,18,20,14,311,0,0,0,3,38,21,8,18,8,7,3,12,7,7,3,140,0,0,3,3,6,16,18,14,0,3,0,0,0,0,0,67,7,92,145,314,226,358,434,475,108,164,291,380,507,408,271,4187,35,606,1015,1543,1718,2331,3072,2985,579,738,906,1188,1216,994,1012,19929
SED30081,0,0,4,5,16,18,48,90,6,3,6,0,5,0,9,202,0,0,0,3,3,12,3,9,3,0,0,5,0,3,3,44,0,0,0,0,4,12,18,10,4,3,0,4,7,4,0,76,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90,249,337,144,121,160,177,25,34,21,13,15,8,33,1431,0,3,4,8,4,10,23,23,4,4,3,11,3,0,0,97,0,0,0,0,3,15,9,14,0,3,4,0,0,3,0,59,0,0,0,3,5,19,20,39,4,3,10,3,9,0,0,102,0,10,52,113,81,106,160,202,28,42,19,34,41,11,33,931,4,234,451,686,612,662,869,1105,166,209,143,131,139,51,152,5619
SED30082,0,0,7,10,24,11,85,84,5,16,4,11,0,0,3,263,0,0,0,0,0,4,3,18,3,4,0,3,3,9,3,63,0,0,0,0,0,9,7,4,0,0,5,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,6,135,239,376,140,77,118,113,17,19,14,18,14,3,41,1320,0,7,7,42,12,9,21,18,0,4,6,8,3,8,3,158,0,0,0,0,8,13,7,8,0,0,3,3,4,0,0,48,0,0,0,3,20,23,86,54,4,3,0,0,0,0,0,193,0,16,53,97,57,49,158,154,33,50,46,46,41,18,22,844,13,267,448,708,550,481,848,902,147,164,191,176,181,86,153,5325
SED30083,0,0,3,4,20,17,135,109,23,28,5,9,12,17,8,381,0,0,0,3,0,17,27,57,5,20,15,8,24,15,4,204,0,0,0,0,0,6,10,13,3,0,3,3,4,0,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,11,7,132,192,331,121,83,95,94,18,27,19,21,18,6,46,1209,0,0,7,19,9,16,23,25,6,13,7,8,9,0,3,154,0,0,0,4,0,3,5,14,0,3,0,0,0,4,0,33,0,0,0,3,19,6,90,53,8,3,3,3,4,7,0,192,10,15,39,81,65,71,347,525,95,147,173,112,126,97,45,1954,33,281,361,620,487,532,1244,1704,324,410,524,393,410,255,235,7807
