CED_NAME16	Age	MaritalStatus	Sex	responses
Shortland	75-84	Divorced	M	402
Shortland	75-84	Married	F	2383
Shortland	75-84	Married	M	3221
Shortland	75-84	Separated	F	77
Shortland	75-84	Separated	M	119
Shortland	75-84	Widowed	F	2159
Shortland	75-84	Widowed	M	625
Shortland	85+	Divorced	F	106
Shortland	85+	Divorced	M	69
Shortland	85+	Married	F	425
Shortland	85+	Married	M	805
Shortland	85+	Separated	F	10
Shortland	85+	Separated	M	17
Shortland	85+	Widowed	F	1778
Shortland	85+	Widowed	M	536
Sydney	15-19	Divorced	F	3
Sydney	15-19	Married	F	29
Sydney	15-19	Married	M	27
Sydney	15-19	Separated	F	3
Sydney	15-19	Widowed	F	10
Sydney	15-19	Widowed	M	5
Sydney	20-24	Divorced	F	25
Sydney	20-24	Divorced	M	18
Sydney	20-24	Married	F	657
Sydney	20-24	Married	M	368
Sydney	20-24	Separated	F	27
Sydney	20-24	Separated	M	32
Sydney	20-24	Widowed	F	3
Sydney	20-24	Widowed	M	10
Sydney	25-34	Divorced	F	631
Sydney	25-34	Divorced	M	472
Sydney	25-34	Married	F	7972
Sydney	25-34	Married	M	7089
Sydney	25-34	Separated	F	346
Sydney	25-34	Separated	M	285
Sydney	25-34	Widowed	F	38
Sydney	25-34	Widowed	M	20
Sydney	35-44	Divorced	F	1187
Sydney	35-44	Divorced	M	1051
Sydney	35-44	Married	F	5797
Sydney	35-44	Married	M	6677
Sydney	35-44	Separated	F	386
Sydney	35-44	Separated	M	432
Sydney	35-44	Widowed	F	48
Sydney	35-44	Widowed	M	39
Sydney	45-54	Divorced	F	1588
Sydney	45-54	Divorced	M	1449
Sydney	45-54	Married	F	3569
Sydney	45-54	Married	M	3759
Sydney	45-54	Separated	F	359
Sydney	45-54	Separated	M	454
Sydney	45-54	Widowed	F	131
Sydney	45-54	Widowed	M	59
Sydney	55-64	Divorced	F	1787
Sydney	55-64	Divorced	M	1474
Sydney	55-64	Married	F	2965
Sydney	55-64	Married	M	3003
Sydney	55-64	Separated	F	351
Sydney	55-64	Separated	M	401
Sydney	55-64	Widowed	F	394
Sydney	55-64	Widowed	M	109
Sydney	65-74	Divorced	F	1205
Sydney	65-74	Divorced	M	1013
Sydney	65-74	Married	F	1820
Sydney	65-74	Married	M	2179
Sydney	65-74	Separated	F	230
Sydney	65-74	Separated	M	257
Sydney	65-74	Widowed	F	693
Sydney	65-74	Widowed	M	170
Sydney	75-84	Divorced	F	429
Sydney	75-84	Divorced	M	352
Sydney	75-84	Married	F	740
Sydney	75-84	Married	M	1045
Sydney	75-84	Separated	F	54
Sydney	75-84	Separated	M	84
Sydney	75-84	Widowed	F	878
Sydney	75-84	Widowed	M	187
Sydney	85+	Divorced	F	85
Sydney	85+	Divorced	M	39
Sydney	85+	Married	F	90
Sydney	85+	Married	M	294
Sydney	85+	Separated	F	9
Sydney	85+	Separated	M	21
Sydney	85+	Widowed	F	593
Sydney	85+	Widowed	M	141
Warringah	15-19	Married	F	11
Warringah	15-19	Married	M	5
Warringah	15-19	Separated	F	3
Warringah	15-19	Separated	M	3
Warringah	20-24	Divorced	F	8
Warringah	20-24	Married	F	108
Warringah	20-24	Married	M	65
Warringah	20-24	Separated	F	4
Warringah	20-24	Separated	M	3
Warringah	20-24	Widowed	M	3
Warringah	25-34	Divorced	F	199
Warringah	25-34	Divorced	M	118
Warringah	25-34	Married	F	4062
Warringah	25-34	Married	M	2939
Warringah	25-34	Separated	F	138
Warringah	25-34	Separated	M	85
Warringah	25-34	Widowed	F	7
Warringah	25-34	Widowed	M	9
Warringah	35-44	Divorced	F	863
Warringah	35-44	Divorced	M	589
Warringah	35-44	Married	F	7993
Warringah	35-44	Married	M	7468
Warringah	35-44	Separated	F	332
Warringah	35-44	Separated	M	269
Warringah	35-44	Widowed	F	46
Warringah	35-44	Widowed	M	16
Warringah	45-54	Divorced	F	1579
Warringah	45-54	Divorced	M	1056
Warringah	45-54	Married	F	7188
Warringah	45-54	Married	M	7050
Warringah	45-54	Separated	F	445
Warringah	45-54	Separated	M	368
Warringah	45-54	Widowed	F	123
Warringah	45-54	Widowed	M	40
Warringah	55-64	Divorced	F	1585
Warringah	55-64	Divorced	M	1045
Warringah	55-64	Married	F	4837
Warringah	55-64	Married	M	5169
Warringah	55-64	Separated	F	320
Warringah	55-64	Separated	M	267
Warringah	55-64	Widowed	F	308
Warringah	55-64	Widowed	M	84
Warringah	65-74	Divorced	F	1304
Warringah	65-74	Divorced	M	789
Warringah	65-74	Married	F	3573
Warringah	65-74	Married	M	3997
Warringah	65-74	Separated	F	185
Warringah	65-74	Separated	M	148
Warringah	65-74	Widowed	F	891
Warringah	65-74	Widowed	M	201
Warringah	75-84	Divorced	F	473
Warringah	75-84	Divorced	M	276
Warringah	75-84	Married	F	1555
Warringah	75-84	Married	M	2108
Warringah	75-84	Separated	F	51
Warringah	75-84	Separated	M	51
Warringah	75-84	Widowed	F	1319
Warringah	75-84	Widowed	M	265
Warringah	85+	Divorced	F	179
Warringah	85+	Divorced	M	80
Warringah	85+	Married	F	396
Warringah	85+	Married	M	768
Warringah	85+	Separated	F	6
Warringah	85+	Separated	M	21
Warringah	85+	Widowed	F	1503
Warringah	85+	Widowed	M	373
Watson	15-19	Divorced	F	3
Watson	15-19	Divorced	M	3
Watson	15-19	Married	F	69
Watson	15-19	Married	M	27
Watson	15-19	Separated	F	8
Watson	15-19	Separated	M	3
Watson	15-19	Widowed	F	9
Watson	20-24	Divorced	F	26
Watson	20-24	Divorced	M	8
Watson	20-24	Married	F	1306
Watson	20-24	Married	M	405
Watson	20-24	Separated	F	41
Watson	20-24	Separated	M	19
Watson	20-24	Widowed	F	4
Watson	20-24	Widowed	M	3
Watson	25-34	Divorced	F	461
Watson	25-34	Divorced	M	279
Watson	25-34	Married	F	8394
Watson	25-34	Married	M	6738
Watson	25-34	Separated	F	465
Watson	25-34	Separated	M	243
Watson	25-34	Widowed	F	31
Watson	25-34	Widowed	M	18
Watson	35-44	Divorced	F	1034
Watson	35-44	Divorced	M	611
Watson	35-44	Married	F	8199
Watson	35-44	Married	M	8599
Watson	35-44	Separated	F	578
Watson	35-44	Separated	M	397
Watson	35-44	Widowed	F	79
Watson	35-44	Widowed	M	22
Watson	45-54	Divorced	F	1733
Watson	45-54	Divorced	M	1135
Watson	45-54	Married	F	7170
Watson	45-54	Married	M	7391
Watson	45-54	Separated	F	640
Watson	45-54	Separated	M	455
Watson	45-54	Widowed	F	250
Watson	45-54	Widowed	M	51
Watson	55-64	Divorced	F	1607
Watson	55-64	Divorced	M	1142
Watson	55-64	Married	F	5358
Watson	55-64	Married	M	5936
Watson	55-64	Separated	F	487
Watson	55-64	Separated	M	400
Watson	55-64	Widowed	F	685
Watson	55-64	Widowed	M	117
Watson	65-74	Divorced	F	772
Watson	65-74	Divorced	M	676
Watson	65-74	Married	F	3224
Watson	65-74	Married	M	4049
Watson	65-74	Separated	F	245
Watson	65-74	Separated	M	279
Watson	65-74	Widowed	F	1180
Watson	65-74	Widowed	M	220
Watson	75-84	Divorced	F	315
Watson	75-84	Divorced	M	241
Watson	75-84	Married	F	1633
Watson	75-84	Married	M	2440
Watson	75-84	Separated	F	71
Watson	75-84	Separated	M	109
Watson	75-84	Widowed	F	1850
Watson	75-84	Widowed	M	399
Watson	85+	Divorced	F	86
Watson	85+	Divorced	M	47
Watson	85+	Married	F	354
Watson	85+	Married	M	766
Watson	85+	Separated	F	11
Watson	85+	Separated	M	26
Watson	85+	Widowed	F	1559
Watson	85+	Widowed	M	393
Wentworth	15-19	Divorced	M	3
Wentworth	15-19	Married	F	7
Wentworth	15-19	Married	M	5
Wentworth	15-19	Widowed	F	5
Wentworth	20-24	Divorced	F	3
Wentworth	20-24	Married	F	104
Wentworth	20-24	Married	M	39
Wentworth	20-24	Separated	F	3
Wentworth	20-24	Separated	M	5
Wentworth	20-24	Widowed	M	4
Wentworth	25-34	Divorced	F	294
Wentworth	25-34	Divorced	M	170
Wentworth	25-34	Married	F	4013
Wentworth	25-34	Married	M	2842
Wentworth	25-34	Separated	F	131
Wentworth	25-34	Separated	M	65
Wentworth	25-34	Widowed	F	14
Wentworth	25-34	Widowed	M	7
Wentworth	35-44	Divorced	F	859
Wentworth	35-44	Divorced	M	614
Wentworth	35-44	Married	F	6516
Wentworth	35-44	Married	M	6145
Wentworth	35-44	Separated	F	326
Wentworth	35-44	Separated	M	238
Wentworth	35-44	Widowed	F	48
Wentworth	35-44	Widowed	M	18
Wentworth	45-54	Divorced	F	1308
Wentworth	45-54	Divorced	M	939
Wentworth	45-54	Married	F	5242
Wentworth	45-54	Married	M	5208
Wentworth	45-54	Separated	F	343
Wentworth	45-54	Separated	M	343
Wentworth	45-54	Widowed	F	119
Wentworth	45-54	Widowed	M	40
Wentworth	55-64	Divorced	F	1472
Wentworth	55-64	Divorced	M	958
Wentworth	55-64	Married	F	3909
Wentworth	55-64	Married	M	3973
Wentworth	55-64	Separated	F	303
Wentworth	55-64	Separated	M	247
Wentworth	55-64	Widowed	F	316
Wentworth	55-64	Widowed	M	99
Wentworth	65-74	Divorced	F	1331
Wentworth	65-74	Divorced	M	796
Wentworth	65-74	Married	F	3156
Wentworth	65-74	Married	M	3512
Wentworth	65-74	Separated	F	173
Wentworth	65-74	Separated	M	181
Wentworth	65-74	Widowed	F	846
Wentworth	65-74	Widowed	M	171
Wentworth	75-84	Divorced	F	560
Wentworth	75-84	Divorced	M	317
Wentworth	75-84	Married	F	1330
Wentworth	75-84	Married	M	1872
Wentworth	75-84	Separated	F	70
Wentworth	75-84	Separated	M	87
Wentworth	75-84	Widowed	F	1398
Wentworth	75-84	Widowed	M	219
Wentworth	85+	Divorced	F	189
Wentworth	85+	Divorced	M	84
Wentworth	85+	Married	F	353
Wentworth	85+	Married	M	753
Wentworth	85+	Separated	F	9
Wentworth	85+	Separated	M	15
Wentworth	85+	Widowed	F	1750
Wentworth	85+	Widowed	M	408
Werriwa	15-19	Divorced	F	4
Werriwa	15-19	Married	F	50
Werriwa	15-19	Married	M	23
Werriwa	15-19	Separated	F	4
Werriwa	15-19	Separated	M	6
Werriwa	15-19	Widowed	F	4
Werriwa	15-19	Widowed	M	3
Werriwa	20-24	Divorced	F	31
Werriwa	20-24	Divorced	M	3
Werriwa	20-24	Married	F	668
Werriwa	20-24	Married	M	236
Werriwa	20-24	Separated	F	49
Werriwa	20-24	Separated	M	11
Werriwa	25-34	Divorced	F	443
Werriwa	25-34	Divorced	M	215
Werriwa	25-34	Married	F	6541
Werriwa	25-34	Married	M	4591
Werriwa	25-34	Separated	F	499
Werriwa	25-34	Separated	M	254
Werriwa	25-34	Widowed	F	24
Werriwa	25-34	Widowed	M	17
Werriwa	35-44	Divorced	F	1065
Werriwa	35-44	Divorced	M	612
Werriwa	35-44	Married	F	8855
Werriwa	35-44	Married	M	8086
Werriwa	35-44	Separated	F	738
Werriwa	35-44	Separated	M	475
Werriwa	35-44	Widowed	F	79
Werriwa	35-44	Widowed	M	24
Werriwa	45-54	Divorced	F	1626
Werriwa	45-54	Divorced	M	1029
Werriwa	45-54	Married	F	7803
Werriwa	45-54	Married	M	8364
Werriwa	45-54	Separated	F	719
Werriwa	45-54	Separated	M	491
Werriwa	45-54	Widowed	F	291
Werriwa	45-54	Widowed	M	67
Werriwa	55-64	Divorced	F	1386
Werriwa	55-64	Divorced	M	995
Werriwa	55-64	Married	F	5898
Werriwa	55-64	Married	M	6619
Werriwa	55-64	Separated	F	501
Werriwa	55-64	Separated	M	468
Werriwa	55-64	Widowed	F	741
Werriwa	55-64	Widowed	M	140
Werriwa	65-74	Divorced	F	761
Werriwa	65-74	Divorced	M	527
Werriwa	65-74	Married	F	2878
Werriwa	65-74	Married	M	3869
Werriwa	65-74	Separated	F	229
Werriwa	65-74	Separated	M	251
Werriwa	65-74	Widowed	F	1202
Werriwa	65-74	Widowed	M	241
Werriwa	75-84	Divorced	F	239
Werriwa	75-84	Divorced	M	203
Werriwa	75-84	Married	F	1018
Werriwa	75-84	Married	M	1612
Werriwa	75-84	Separated	F	68
Werriwa	75-84	Separated	M	89
Werriwa	75-84	Widowed	F	1444
Werriwa	75-84	Widowed	M	331
Werriwa	85+	Divorced	F	66
Werriwa	85+	Divorced	M	31
Werriwa	85+	Married	F	155
Werriwa	85+	Married	M	342
Werriwa	85+	Separated	F	9
Werriwa	85+	Separated	M	14
Werriwa	85+	Widowed	F	884
Werriwa	85+	Widowed	M	239
Whitlam	15-19	Married	F	10
Whitlam	15-19	Married	M	3
Whitlam	15-19	Widowed	F	3
Whitlam	20-24	Divorced	F	7
Whitlam	20-24	Divorced	M	3
Whitlam	20-24	Married	F	301
Whitlam	20-24	Married	M	142
Whitlam	20-24	Separated	F	20
Whitlam	20-24	Separated	M	7
Whitlam	25-34	Divorced	F	201
Whitlam	25-34	Divorced	M	136
Whitlam	25-34	Married	F	4028
Whitlam	25-34	Married	M	3129
Whitlam	25-34	Separated	F	268
Whitlam	25-34	Separated	M	138
Whitlam	25-34	Widowed	F	18
Whitlam	25-34	Widowed	M	6
Whitlam	35-44	Divorced	F	983
Whitlam	35-44	Divorced	M	537
Whitlam	35-44	Married	F	5813
Whitlam	35-44	Married	M	5501
Whitlam	35-44	Separated	F	565
Whitlam	35-44	Separated	M	379
Whitlam	35-44	Widowed	F	54
Whitlam	35-44	Widowed	M	25
Whitlam	45-54	Divorced	F	1800
Whitlam	45-54	Divorced	M	1213
Whitlam	45-54	Married	F	6302
Whitlam	45-54	Married	M	5927
Whitlam	45-54	Separated	F	657
Whitlam	45-54	Separated	M	519
Whitlam	45-54	Widowed	F	211
Whitlam	45-54	Widowed	M	71
Whitlam	55-64	Divorced	F	1952
Whitlam	55-64	Divorced	M	1368
Whitlam	55-64	Married	F	6320
Whitlam	55-64	Married	M	6150
Whitlam	55-64	Separated	F	489
Whitlam	55-64	Separated	M	403
Whitlam	55-64	Widowed	F	593
Whitlam	55-64	Widowed	M	187
Whitlam	65-74	Divorced	F	1361
Whitlam	65-74	Divorced	M	1003
Whitlam	65-74	Married	F	5374
Whitlam	65-74	Married	M	5875
Whitlam	65-74	Separated	F	249
Whitlam	65-74	Separated	M	290
Whitlam	65-74	Widowed	F	1466
Whitlam	65-74	Widowed	M	411
Whitlam	75-84	Divorced	F	516
Whitlam	75-84	Divorced	M	336
Whitlam	75-84	Married	F	2412
Whitlam	75-84	Married	M	3342
Whitlam	75-84	Separated	F	71
Whitlam	75-84	Separated	M	105
Whitlam	75-84	Widowed	F	2200
Whitlam	75-84	Widowed	M	552
Whitlam	85+	Divorced	F	105
Whitlam	85+	Divorced	M	44
Whitlam	85+	Married	F	410
Whitlam	85+	Married	M	846
Whitlam	85+	Separated	F	17
Whitlam	85+	Separated	M	26
Whitlam	85+	Widowed	F	1657
Whitlam	85+	Widowed	M	449
No usual address (NSW)	15-19	Divorced	M	4
No usual address (NSW)	20-24	Divorced	F	3
No usual address (NSW)	20-24	Married	F	24
No usual address (NSW)	20-24	Married	M	6
No usual address (NSW)	20-24	Separated	F	4
No usual address (NSW)	20-24	Separated	M	3
No usual address (NSW)	20-24	Widowed	M	3
No usual address (NSW)	25-34	Divorced	F	24
No usual address (NSW)	25-34	Divorced	M	30
No usual address (NSW)	25-34	Married	F	183
No usual address (NSW)	25-34	Married	M	190
No usual address (NSW)	25-34	Separated	F	44
No usual address (NSW)	25-34	Separated	M	73
No usual address (NSW)	25-34	Widowed	F	3
No usual address (NSW)	25-34	Widowed	M	6
No usual address (NSW)	35-44	Divorced	F	63
No usual address (NSW)	35-44	Divorced	M	116
No usual address (NSW)	35-44	Married	F	128
No usual address (NSW)	35-44	Married	M	184
No usual address (NSW)	35-44	Separated	F	56
No usual address (NSW)	35-44	Separated	M	161
No usual address (NSW)	35-44	Widowed	F	14
No usual address (NSW)	35-44	Widowed	M	6
No usual address (NSW)	45-54	Divorced	F	170
No usual address (NSW)	45-54	Divorced	M	250
No usual address (NSW)	45-54	Married	F	164
No usual address (NSW)	45-54	Married	M	153
No usual address (NSW)	45-54	Separated	F	83
No usual address (NSW)	45-54	Separated	M	187
No usual address (NSW)	45-54	Widowed	F	25
No usual address (NSW)	45-54	Widowed	M	15
No usual address (NSW)	55-64	Divorced	F	178
No usual address (NSW)	55-64	Divorced	M	300
No usual address (NSW)	55-64	Married	F	347
No usual address (NSW)	55-64	Married	M	269
No usual address (NSW)	55-64	Separated	F	50
No usual address (NSW)	55-64	Separated	M	133
No usual address (NSW)	55-64	Widowed	F	34
No usual address (NSW)	55-64	Widowed	M	28
No usual address (NSW)	65-74	Divorced	F	104
No usual address (NSW)	65-74	Divorced	M	221
No usual address (NSW)	65-74	Married	F	272
No usual address (NSW)	65-74	Married	M	296
No usual address (NSW)	65-74	Separated	F	19
No usual address (NSW)	65-74	Separated	M	66
No usual address (NSW)	65-74	Widowed	F	48
No usual address (NSW)	65-74	Widowed	M	51
No usual address (NSW)	75-84	Divorced	F	26
No usual address (NSW)	75-84	Divorced	M	54
No usual address (NSW)	75-84	Married	F	47
No usual address (NSW)	75-84	Married	M	53
No usual address (NSW)	75-84	Separated	F	3
No usual address (NSW)	75-84	Separated	M	13
No usual address (NSW)	75-84	Widowed	F	37
No usual address (NSW)	75-84	Widowed	M	21
No usual address (NSW)	85+	Divorced	F	9
No usual address (NSW)	85+	Divorced	M	9
No usual address (NSW)	85+	Married	F	4
No usual address (NSW)	85+	Married	M	13
No usual address (NSW)	85+	Separated	M	6
No usual address (NSW)	85+	Widowed	F	26
No usual address (NSW)	85+	Widowed	M	8
Migratory - Offshore - Shipping (NSW)	25-34	Married	F	8
Migratory - Offshore - Shipping (NSW)	25-34	Married	M	3
Migratory - Offshore - Shipping (NSW)	35-44	Married	F	9
Migratory - Offshore - Shipping (NSW)	35-44	Married	M	15
Migratory - Offshore - Shipping (NSW)	45-54	Divorced	F	4
Migratory - Offshore - Shipping (NSW)	45-54	Divorced	M	4
Migratory - Offshore - Shipping (NSW)	45-54	Married	F	15
Migratory - Offshore - Shipping (NSW)	45-54	Married	M	14
Migratory - Offshore - Shipping (NSW)	45-54	Separated	F	3
Migratory - Offshore - Shipping (NSW)	55-64	Divorced	F	12
Migratory - Offshore - Shipping (NSW)	55-64	Divorced	M	3
Migratory - Offshore - Shipping (NSW)	55-64	Married	F	32
Migratory - Offshore - Shipping (NSW)	55-64	Married	M	18
Migratory - Offshore - Shipping (NSW)	55-64	Separated	F	3
Migratory - Offshore - Shipping (NSW)	65-74	Divorced	F	16
Migratory - Offshore - Shipping (NSW)	65-74	Divorced	M	4
Migratory - Offshore - Shipping (NSW)	65-74	Married	F	38
Migratory - Offshore - Shipping (NSW)	65-74	Married	M	38
Migratory - Offshore - Shipping (NSW)	65-74	Widowed	F	12
Migratory - Offshore - Shipping (NSW)	65-74	Widowed	M	4
Migratory - Offshore - Shipping (NSW)	75-84	Married	F	8
Migratory - Offshore - Shipping (NSW)	75-84	Married	M	13
Migratory - Offshore - Shipping (NSW)	75-84	Widowed	F	7
Migratory - Offshore - Shipping (NSW)	75-84	Widowed	M	3
Migratory - Offshore - Shipping (NSW)	85+	Married	F	3
Migratory - Offshore - Shipping (NSW)	85+	Widowed	F	3
Migratory - Offshore - Shipping (NSW)	85+	Widowed	M	3
Aston	15-19	Married	F	5
Aston	15-19	Married	M	16
Aston	20-24	Divorced	F	8
Aston	20-24	Divorced	M	3
Aston	20-24	Married	F	150
Aston	20-24	Married	M	57
Aston	20-24	Separated	F	11
Aston	20-24	Separated	M	5
Aston	25-34	Divorced	F	194
Aston	25-34	Divorced	M	95
Aston	25-34	Married	F	4265
Aston	25-34	Married	M	3306
Aston	25-34	Separated	F	156
Aston	25-34	Separated	M	122
Aston	25-34	Widowed	F	14
Aston	25-34	Widowed	M	7
Aston	35-44	Divorced	F	670
Aston	35-44	Divorced	M	346
Aston	35-44	Married	F	6521
Aston	35-44	Married	M	6051
Aston	35-44	Separated	F	398
Aston	35-44	Separated	M	266
Aston	35-44	Widowed	F	31
Aston	35-44	Widowed	M	10
Aston	45-54	Divorced	F	1532
Aston	45-54	Divorced	M	879
Aston	45-54	Married	F	6935
Aston	45-54	Married	M	6566
Aston	45-54	Separated	F	542
Aston	45-54	Separated	M	400
Aston	45-54	Widowed	F	182
Aston	45-54	Widowed	M	52
Aston	55-64	Divorced	F	1532
Aston	55-64	Divorced	M	964
Aston	55-64	Married	F	6342
Aston	55-64	Married	M	6510
Aston	55-64	Separated	F	372
Aston	55-64	Separated	M	303
Aston	55-64	Widowed	F	464
Aston	55-64	Widowed	M	134
Aston	65-74	Divorced	F	987
Aston	65-74	Divorced	M	553
Aston	65-74	Married	F	3914
Aston	65-74	Married	M	4511
Aston	65-74	Separated	F	189
Aston	65-74	Separated	M	142
Aston	65-74	Widowed	F	980
Aston	65-74	Widowed	M	231
Aston	75-84	Divorced	F	328
Aston	75-84	Divorced	M	199
Aston	75-84	Married	F	1524
Aston	75-84	Married	M	2119
Aston	75-84	Separated	F	46
Aston	75-84	Separated	M	68
Aston	75-84	Widowed	F	1388
Aston	75-84	Widowed	M	328
Aston	85+	Divorced	F	72
Aston	85+	Divorced	M	36
Aston	85+	Married	F	294
Aston	85+	Married	M	547
Aston	85+	Separated	F	9
Aston	85+	Separated	M	16
Aston	85+	Widowed	F	1264
Aston	85+	Widowed	M	318
Ballarat	15-19	Divorced	M	3
Ballarat	15-19	Married	F	9
Ballarat	15-19	Married	M	14
Ballarat	15-19	Separated	F	3
Ballarat	15-19	Separated	M	5
Ballarat	15-19	Widowed	F	6
Ballarat	15-19	Widowed	M	3
Ballarat	20-24	Divorced	F	4
Ballarat	20-24	Divorced	M	6
Ballarat	20-24	Married	F	184
Ballarat	20-24	Married	M	92
Ballarat	20-24	Separated	F	25
Ballarat	20-24	Separated	M	12
Ballarat	20-24	Widowed	F	3
Ballarat	20-24	Widowed	M	3
Ballarat	25-34	Divorced	F	179
Ballarat	25-34	Divorced	M	108
Ballarat	25-34	Married	F	3708
Ballarat	25-34	Married	M	2906
Ballarat	25-34	Separated	F	275
Ballarat	25-34	Separated	M	164
Ballarat	25-34	Widowed	F	22
Ballarat	25-34	Widowed	M	8
Ballarat	35-44	Divorced	F	839
Ballarat	35-44	Divorced	M	538
Ballarat	35-44	Married	F	5718
Ballarat	35-44	Married	M	5329
Ballarat	35-44	Separated	F	553
Ballarat	35-44	Separated	M	377
Ballarat	35-44	Widowed	F	58
Ballarat	35-44	Widowed	M	30
Ballarat	45-54	Divorced	F	1899
Ballarat	45-54	Divorced	M	1278
Ballarat	45-54	Married	F	6176
Ballarat	45-54	Married	M	5921
Ballarat	45-54	Separated	F	687
Ballarat	45-54	Separated	M	534
Ballarat	45-54	Widowed	F	215
Ballarat	45-54	Widowed	M	80
Ballarat	55-64	Divorced	F	2003
Ballarat	55-64	Divorced	M	1438
Ballarat	55-64	Married	F	6108
Ballarat	55-64	Married	M	6116
Ballarat	55-64	Separated	F	567
Ballarat	55-64	Separated	M	457
Ballarat	55-64	Widowed	F	597
Ballarat	55-64	Widowed	M	170
Ballarat	65-74	Divorced	F	1408
Ballarat	65-74	Divorced	M	1034
Ballarat	65-74	Married	F	4791
Ballarat	65-74	Married	M	5289
Ballarat	65-74	Separated	F	271
Ballarat	65-74	Separated	M	285
Ballarat	65-74	Widowed	F	1280
Ballarat	65-74	Widowed	M	396
Ballarat	75-84	Divorced	F	404
Ballarat	75-84	Divorced	M	322
Ballarat	75-84	Married	F	1811
Ballarat	75-84	Married	M	2447
Ballarat	75-84	Separated	F	61
Ballarat	75-84	Separated	M	86
Ballarat	75-84	Widowed	F	1906
Ballarat	75-84	Widowed	M	485
Ballarat	85+	Divorced	F	105
Ballarat	85+	Divorced	M	57
Ballarat	85+	Married	F	352
Ballarat	85+	Married	M	628
Ballarat	85+	Separated	F	17
Ballarat	85+	Separated	M	17
Ballarat	85+	Widowed	F	1690
Ballarat	85+	Widowed	M	412
Batman	15-19	Divorced	F	3
Batman	15-19	Divorced	M	3
Batman	15-19	Married	F	21
Batman	15-19	Married	M	15
Batman	15-19	Separated	F	3
Batman	15-19	Widowed	M	3
Batman	20-24	Divorced	F	17
Batman	20-24	Divorced	M	11
Batman	20-24	Married	F	420
Batman	20-24	Married	M	151
Batman	20-24	Separated	F	12
Batman	20-24	Separated	M	4
Batman	20-24	Widowed	F	7
Batman	20-24	Widowed	M	5
Batman	25-34	Divorced	F	305
Batman	25-34	Divorced	M	189
Batman	25-34	Married	F	5567
Batman	25-34	Married	M	4622
Batman	25-34	Separated	F	235
Batman	25-34	Separated	M	163
Batman	25-34	Widowed	F	20
Batman	25-34	Widowed	M	13
Batman	35-44	Divorced	F	829
Batman	35-44	Divorced	M	596
Batman	35-44	Married	F	6659
Batman	35-44	Married	M	6707
Batman	35-44	Separated	F	422
Batman	35-44	Separated	M	320
Batman	35-44	Widowed	F	69
Batman	35-44	Widowed	M	23
Batman	45-54	Divorced	F	1522
Batman	45-54	Divorced	M	1056
Batman	45-54	Married	F	5604
Batman	45-54	Married	M	5571
Batman	45-54	Separated	F	518
Batman	45-54	Separated	M	418
Batman	45-54	Widowed	F	156
Batman	45-54	Widowed	M	56
Batman	55-64	Divorced	F	1526
Batman	55-64	Divorced	M	1108
Batman	55-64	Married	F	4042
Batman	55-64	Married	M	4118
Batman	55-64	Separated	F	387
Batman	55-64	Separated	M	370
Batman	55-64	Widowed	F	458
Batman	55-64	Widowed	M	126
Batman	65-74	Divorced	F	917
Batman	65-74	Divorced	M	658
Batman	65-74	Married	F	3114
Batman	65-74	Married	M	3176
Batman	65-74	Separated	F	203
Batman	65-74	Separated	M	210
Batman	65-74	Widowed	F	1084
Batman	65-74	Widowed	M	258
Batman	75-84	Divorced	F	344
Batman	75-84	Divorced	M	252
Batman	75-84	Married	F	1885
Batman	75-84	Married	M	2627
Batman	75-84	Separated	F	82
Batman	75-84	Separated	M	113
Batman	75-84	Widowed	F	2213
Batman	75-84	Widowed	M	504
Batman	85+	Divorced	F	107
Batman	85+	Divorced	M	43
Batman	85+	Married	F	383
Batman	85+	Married	M	791
Batman	85+	Separated	F	22
Batman	85+	Separated	M	13
Batman	85+	Widowed	F	1865
Batman	85+	Widowed	M	538
Bendigo	15-19	Divorced	F	3
Bendigo	15-19	Divorced	M	3
Bendigo	15-19	Married	F	18
Bendigo	15-19	Married	M	6
Bendigo	15-19	Separated	M	3
Bendigo	15-19	Widowed	F	6
Bendigo	20-24	Divorced	F	9
Bendigo	20-24	Divorced	M	6
Bendigo	20-24	Married	F	210
Bendigo	20-24	Married	M	148
Bendigo	20-24	Separated	F	16
Bendigo	20-24	Separated	M	3
Bendigo	20-24	Widowed	F	4
Bendigo	20-24	Widowed	M	9
Bendigo	25-34	Divorced	F	190
Bendigo	25-34	Divorced	M	100
Bendigo	25-34	Married	F	3466
Bendigo	25-34	Married	M	2774
Bendigo	25-34	Separated	F	255
Bendigo	25-34	Separated	M	148
Bendigo	25-34	Widowed	F	12
Bendigo	25-34	Widowed	M	5
Bendigo	35-44	Divorced	F	767
Bendigo	35-44	Divorced	M	480
Bendigo	35-44	Married	F	5348
Bendigo	35-44	Married	M	4967
Bendigo	35-44	Separated	F	530
Bendigo	35-44	Separated	M	371
Bendigo	35-44	Widowed	F	59
Bendigo	35-44	Widowed	M	25
Bendigo	45-54	Divorced	F	1787
Bendigo	45-54	Divorced	M	1219
Bendigo	45-54	Married	F	6008
Bendigo	45-54	Married	M	5716
Bendigo	45-54	Separated	F	631
Bendigo	45-54	Separated	M	550
Bendigo	45-54	Widowed	F	167
Bendigo	45-54	Widowed	M	88
Bendigo	55-64	Divorced	F	2167
Bendigo	55-64	Divorced	M	1595
Bendigo	55-64	Married	F	6216
Bendigo	55-64	Married	M	6225
