CED_NAME16	EduInstitutionType	Sex	students
Hotham	Secondary	F	4602
Hotham	Secondary	M	4641
Hotham	Technical or Further Educational Institution	F	1337
Hotham	Technical or Further Educational Institution	M	1584
Hotham	University or other tertiary	F	4694
Hotham	University or other tertiary	M	4381
Indi		F	6575
Indi		M	6367
Indi	Infants/Primary	F	5497
Indi	Infants/Primary	M	5815
Indi	Pre-school	F	1077
Indi	Pre-school	M	1122
Indi	Secondary	F	4443
Indi	Secondary	M	4430
Indi	Technical or Further Educational Institution	F	1417
Indi	Technical or Further Educational Institution	M	1227
Indi	University or other tertiary	F	1769
Indi	University or other tertiary	M	733
Isaacs		F	5833
Isaacs		M	5296
Isaacs	Infants/Primary	F	6423
Isaacs	Infants/Primary	M	6733
Isaacs	Pre-school	F	1310
Isaacs	Pre-school	M	1425
Isaacs	Secondary	F	5000
Isaacs	Secondary	M	5106
Isaacs	Technical or Further Educational Institution	F	1411
Isaacs	Technical or Further Educational Institution	M	1473
Isaacs	University or other tertiary	F	3833
Isaacs	University or other tertiary	M	2878
Jagajaga		F	4439
Jagajaga		M	3860
Jagajaga	Infants/Primary	F	5770
Jagajaga	Infants/Primary	M	6040
Jagajaga	Pre-school	F	1313
Jagajaga	Pre-school	M	1314
Jagajaga	Secondary	F	4495
Jagajaga	Secondary	M	4700
Jagajaga	Technical or Further Educational Institution	F	977
Jagajaga	Technical or Further Educational Institution	M	1124
Jagajaga	University or other tertiary	F	4391
Jagajaga	University or other tertiary	M	3546
Kooyong		F	4739
Kooyong		M	4126
Kooyong	Infants/Primary	F	5705
Kooyong	Infants/Primary	M	5930
Kooyong	Pre-school	F	1103
Kooyong	Pre-school	M	1159
Kooyong	Secondary	F	5637
Kooyong	Secondary	M	5679
Kooyong	Technical or Further Educational Institution	F	875
Kooyong	Technical or Further Educational Institution	M	871
Kooyong	University or other tertiary	F	7215
Kooyong	University or other tertiary	M	6912
La Trobe		F	4792
La Trobe		M	4318
La Trobe	Infants/Primary	F	7364
La Trobe	Infants/Primary	M	7881
La Trobe	Pre-school	F	1359
La Trobe	Pre-school	M	1473
La Trobe	Secondary	F	5963
La Trobe	Secondary	M	6361
La Trobe	Technical or Further Educational Institution	F	1492
La Trobe	Technical or Further Educational Institution	M	1633
La Trobe	University or other tertiary	F	3790
La Trobe	University or other tertiary	M	2525
Lalor		F	9181
Lalor		M	9331
Lalor	Infants/Primary	F	11126
Lalor	Infants/Primary	M	11927
Lalor	Pre-school	F	2279
Lalor	Pre-school	M	2390
Lalor	Secondary	F	7321
Lalor	Secondary	M	7308
Lalor	Technical or Further Educational Institution	F	2162
Lalor	Technical or Further Educational Institution	M	1930
Lalor	University or other tertiary	F	5444
Lalor	University or other tertiary	M	4619
Mallee		F	7038
Mallee		M	6835
Mallee	Infants/Primary	F	5186
Mallee	Infants/Primary	M	5583
Mallee	Pre-school	F	984
Mallee	Pre-school	M	1107
Mallee	Secondary	F	4411
Mallee	Secondary	M	4451
Mallee	Technical or Further Educational Institution	F	1023
Mallee	Technical or Further Educational Institution	M	923
Mallee	University or other tertiary	F	1481
Mallee	University or other tertiary	M	589
Maribyrnong		F	7494
Maribyrnong		M	6814
Maribyrnong	Infants/Primary	F	5607
Maribyrnong	Infants/Primary	M	5972
Maribyrnong	Pre-school	F	1048
Maribyrnong	Pre-school	M	1162
Maribyrnong	Secondary	F	4964
Maribyrnong	Secondary	M	4990
Maribyrnong	Technical or Further Educational Institution	F	1395
Maribyrnong	Technical or Further Educational Institution	M	1441
Maribyrnong	University or other tertiary	F	5464
Maribyrnong	University or other tertiary	M	4999
McEwen		F	8119
McEwen		M	7384
McEwen	Infants/Primary	F	10076
McEwen	Infants/Primary	M	10736
McEwen	Pre-school	F	2064
McEwen	Pre-school	M	2281
McEwen	Secondary	F	7186
McEwen	Secondary	M	7446
McEwen	Technical or Further Educational Institution	F	1890
McEwen	Technical or Further Educational Institution	M	1835
McEwen	University or other tertiary	F	4224
McEwen	University or other tertiary	M	2728
McMillan		F	7489
McMillan		M	6651
McMillan	Infants/Primary	F	7169
McMillan	Infants/Primary	M	7402
McMillan	Pre-school	F	1395
McMillan	Pre-school	M	1496
McMillan	Secondary	F	5214
McMillan	Secondary	M	5135
McMillan	Technical or Further Educational Institution	F	1639
McMillan	Technical or Further Educational Institution	M	1311
McMillan	University or other tertiary	F	2511
McMillan	University or other tertiary	M	1252
Melbourne		F	13616
Melbourne		M	12880
Melbourne	Infants/Primary	F	3375
Melbourne	Infants/Primary	M	3444
Melbourne	Pre-school	F	840
Melbourne	Pre-school	M	858
Melbourne	Secondary	F	2600
Melbourne	Secondary	M	2511
Melbourne	Technical or Further Educational Institution	F	2959
Melbourne	Technical or Further Educational Institution	M	2511
Melbourne	University or other tertiary	F	22321
Melbourne	University or other tertiary	M	17774
Melbourne Ports		F	9192
Melbourne Ports		M	8728
Melbourne Ports	Infants/Primary	F	3738
Melbourne Ports	Infants/Primary	M	3941
Melbourne Ports	Pre-school	F	1013
Melbourne Ports	Pre-school	M	1079
Melbourne Ports	Secondary	F	2748
Melbourne Ports	Secondary	M	2763
Melbourne Ports	Technical or Further Educational Institution	F	1398
Melbourne Ports	Technical or Further Educational Institution	M	1135
Melbourne Ports	University or other tertiary	F	7355
Melbourne Ports	University or other tertiary	M	5839
Menzies		F	4005
Menzies		M	3381
Menzies	Infants/Primary	F	5121
Menzies	Infants/Primary	M	5531
Menzies	Pre-school	F	1061
Menzies	Pre-school	M	1105
Menzies	Secondary	F	4808
Menzies	Secondary	M	5189
Menzies	Technical or Further Educational Institution	F	930
Menzies	Technical or Further Educational Institution	M	1087
Menzies	University or other tertiary	F	4407
Menzies	University or other tertiary	M	3928
Murray		F	7481
Murray		M	7299
Murray	Infants/Primary	F	5664
Murray	Infants/Primary	M	6036
Murray	Pre-school	F	998
Murray	Pre-school	M	1096
Murray	Secondary	F	4583
Murray	Secondary	M	4781
Murray	Technical or Further Educational Institution	F	1384
Murray	Technical or Further Educational Institution	M	1016
Murray	University or other tertiary	F	1513
Murray	University or other tertiary	M	652
Scullin		F	5851
Scullin		M	5278
Scullin	Infants/Primary	F	6668
Scullin	Infants/Primary	M	7054
Scullin	Pre-school	F	1267
Scullin	Pre-school	M	1439
Scullin	Secondary	F	5305
Scullin	Secondary	M	5508
Scullin	Technical or Further Educational Institution	F	1546
Scullin	Technical or Further Educational Institution	M	1669
Scullin	University or other tertiary	F	4782
Scullin	University or other tertiary	M	3966
Wannon		F	6256
Wannon		M	6938
Wannon	Infants/Primary	F	5040
Wannon	Infants/Primary	M	5414
Wannon	Pre-school	F	892
Wannon	Pre-school	M	966
Wannon	Secondary	F	4182
Wannon	Secondary	M	4193
Wannon	Technical or Further Educational Institution	F	1099
Wannon	Technical or Further Educational Institution	M	817
Wannon	University or other tertiary	F	1502
Wannon	University or other tertiary	M	729
Wills		F	6755
Wills		M	6406
Wills	Infants/Primary	F	5427
Wills	Infants/Primary	M	5705
Wills	Pre-school	F	1237
Wills	Pre-school	M	1376
Wills	Secondary	F	3779
Wills	Secondary	M	3871
Wills	Technical or Further Educational Institution	F	1375
Wills	Technical or Further Educational Institution	M	1549
Wills	University or other tertiary	F	7574
Wills	University or other tertiary	M	6290
No usual address (Vic.)		F	790
No usual address (Vic.)		M	1364
No usual address (Vic.)	Infants/Primary	F	100
No usual address (Vic.)	Infants/Primary	M	79
No usual address (Vic.)	Pre-school	F	25
No usual address (Vic.)	Pre-school	M	27
No usual address (Vic.)	Secondary	F	64
No usual address (Vic.)	Secondary	M	74
No usual address (Vic.)	Technical or Further Educational Institution	F	81
No usual address (Vic.)	Technical or Further Educational Institution	M	47
No usual address (Vic.)	University or other tertiary	F	214
No usual address (Vic.)	University or other tertiary	M	142
Migratory - Offshore - Shipping (Vic.)		M	3
Blair		F	6874
Blair		M	6610
Blair	Infants/Primary	F	7353
Blair	Infants/Primary	M	7593
Blair	Pre-school	F	988
Blair	Pre-school	M	1074
Blair	Secondary	F	5099
Blair	Secondary	M	5370
Blair	Technical or Further Educational Institution	F	1858
Blair	Technical or Further Educational Institution	M	1009
Blair	University or other tertiary	F	3024
Blair	University or other tertiary	M	1786
Bonner		F	4546
Bonner		M	4270
Bonner	Infants/Primary	F	6352
Bonner	Infants/Primary	M	6604
Bonner	Pre-school	F	926
Bonner	Pre-school	M	1009
Bonner	Secondary	F	4847
Bonner	Secondary	M	5134
Bonner	Technical or Further Educational Institution	F	1347
Bonner	Technical or Further Educational Institution	M	1082
Bonner	University or other tertiary	F	5100
Bonner	University or other tertiary	M	3909
Bowman		F	4385
Bowman		M	3937
Bowman	Infants/Primary	F	6283
Bowman	Infants/Primary	M	6529
Bowman	Pre-school	F	795
Bowman	Pre-school	M	866
Bowman	Secondary	F	4988
Bowman	Secondary	M	5374
Bowman	Technical or Further Educational Institution	F	1336
Bowman	Technical or Further Educational Institution	M	1021
Bowman	University or other tertiary	F	3023
Bowman	University or other tertiary	M	1936
Brisbane		F	8257
Brisbane		M	8194
Brisbane	Infants/Primary	F	4670
Brisbane	Infants/Primary	M	4709
Brisbane	Pre-school	F	778
Brisbane	Pre-school	M	898
Brisbane	Secondary	F	3504
Brisbane	Secondary	M	3637
Brisbane	Technical or Further Educational Institution	F	1701
Brisbane	Technical or Further Educational Institution	M	1420
Brisbane	University or other tertiary	F	9895
Brisbane	University or other tertiary	M	8225
Capricornia		F	7141
Capricornia		M	9135
Capricornia	Infants/Primary	F	6451
Capricornia	Infants/Primary	M	6956
Capricornia	Pre-school	F	771
Capricornia	Pre-school	M	769
Capricornia	Secondary	F	4926
Capricornia	Secondary	M	5191
Capricornia	Technical or Further Educational Institution	F	1195
Capricornia	Technical or Further Educational Institution	M	803
Capricornia	University or other tertiary	F	2704
Capricornia	University or other tertiary	M	1458
Dawson		F	7024
Dawson		M	8834
Dawson	Infants/Primary	F	6547
Dawson	Infants/Primary	M	6895
Dawson	Pre-school	F	812
Dawson	Pre-school	M	885
Dawson	Secondary	F	4955
Dawson	Secondary	M	5087
Dawson	Technical or Further Educational Institution	F	1262
Dawson	Technical or Further Educational Institution	M	767
Dawson	University or other tertiary	F	2730
Dawson	University or other tertiary	M	1454
Dickson		F	4108
Dickson		M	3864
Dickson	Infants/Primary	F	7157
Dickson	Infants/Primary	M	7610
Dickson	Pre-school	F	995
Dickson	Pre-school	M	1096
Dickson	Secondary	F	5159
Dickson	Secondary	M	5469
Dickson	Technical or Further Educational Institution	F	1353
Dickson	Technical or Further Educational Institution	M	1033
Dickson	University or other tertiary	F	3669
Dickson	University or other tertiary	M	2465
Fadden		F	7577
Fadden		M	6808
Fadden	Infants/Primary	F	6810
Fadden	Infants/Primary	M	7095
Fadden	Pre-school	F	1164
Fadden	Pre-school	M	1294
Fadden	Secondary	F	5096
Fadden	Secondary	M	5385
Fadden	Technical or Further Educational Institution	F	1818
Fadden	Technical or Further Educational Institution	M	1201
Fadden	University or other tertiary	F	4246
Fadden	University or other tertiary	M	3043
Fairfax		F	5623
Fairfax		M	5240
Fairfax	Infants/Primary	F	6382
Fairfax	Infants/Primary	M	6757
Fairfax	Pre-school	F	862
Fairfax	Pre-school	M	939
Fairfax	Secondary	F	4927
Fairfax	Secondary	M	4873
Fairfax	Technical or Further Educational Institution	F	1498
Fairfax	Technical or Further Educational Institution	M	887
Fairfax	University or other tertiary	F	3715
Fairfax	University or other tertiary	M	2069
Fisher		F	5368
Fisher		M	4819
Fisher	Infants/Primary	F	5574
Fisher	Infants/Primary	M	5899
Fisher	Pre-school	F	678
Fisher	Pre-school	M	813
Fisher	Secondary	F	4369
Fisher	Secondary	M	4562
Fisher	Technical or Further Educational Institution	F	1166
Fisher	Technical or Further Educational Institution	M	774
Fisher	University or other tertiary	F	3449
Fisher	University or other tertiary	M	2004
Flynn		F	7682
Flynn		M	8481
Flynn	Infants/Primary	F	7172
Flynn	Infants/Primary	M	7637
Flynn	Pre-school	F	882
Flynn	Pre-school	M	946
Flynn	Secondary	F	4821
Flynn	Secondary	M	5084
Flynn	Technical or Further Educational Institution	F	1428
Flynn	Technical or Further Educational Institution	M	726
Flynn	University or other tertiary	F	2029
Flynn	University or other tertiary	M	831
Forde		F	6634
Forde		M	5819
Forde	Infants/Primary	F	7925
Forde	Infants/Primary	M	8242
Forde	Pre-school	F	1206
Forde	Pre-school	M	1281
Forde	Secondary	F	5634
Forde	Secondary	M	5746
Forde	Technical or Further Educational Institution	F	1902
Forde	Technical or Further Educational Institution	M	1221
Forde	University or other tertiary	F	2978
Forde	University or other tertiary	M	1787
Griffith		F	6252
Griffith		M	6160
Griffith	Infants/Primary	F	5194
Griffith	Infants/Primary	M	5439
Griffith	Pre-school	F	894
Griffith	Pre-school	M	888
Griffith	Secondary	F	3986
Griffith	Secondary	M	4301
Griffith	Technical or Further Educational Institution	F	1632
Griffith	Technical or Further Educational Institution	M	1303
Griffith	University or other tertiary	F	8250
Griffith	University or other tertiary	M	6963
Groom		F	6407
Groom		M	5850
Groom	Infants/Primary	F	6797
Groom	Infants/Primary	M	6710
Groom	Pre-school	F	875
Groom	Pre-school	M	914
Groom	Secondary	F	5261
Groom	Secondary	M	5321
Groom	Technical or Further Educational Institution	F	1551
Groom	Technical or Further Educational Institution	M	979
Groom	University or other tertiary	F	3466
Groom	University or other tertiary	M	2545
Herbert		F	6711
Herbert		M	7267
Herbert	Infants/Primary	F	6953
Herbert	Infants/Primary	M	7104
Herbert	Pre-school	F	906
Herbert	Pre-school	M	1032
Herbert	Secondary	F	5074
Herbert	Secondary	M	5332
Herbert	Technical or Further Educational Institution	F	1672
Herbert	Technical or Further Educational Institution	M	1072
Herbert	University or other tertiary	F	5659
Herbert	University or other tertiary	M	3403
Hinkler		F	6213
Hinkler		M	5902
Hinkler	Infants/Primary	F	5490
Hinkler	Infants/Primary	M	5795
Hinkler	Pre-school	F	651
Hinkler	Pre-school	M	732
Hinkler	Secondary	F	4136
Hinkler	Secondary	M	4337
Hinkler	Technical or Further Educational Institution	F	1226
Hinkler	Technical or Further Educational Institution	M	638
Hinkler	University or other tertiary	F	2000
Hinkler	University or other tertiary	M	909
Kennedy		F	8413
Kennedy		M	9559
Kennedy	Infants/Primary	F	6627
Kennedy	Infants/Primary	M	7048
Kennedy	Pre-school	F	744
Kennedy	Pre-school	M	789
Kennedy	Secondary	F	4780
Kennedy	Secondary	M	5002
Kennedy	Technical or Further Educational Institution	F	1148
Kennedy	Technical or Further Educational Institution	M	598
Kennedy	University or other tertiary	F	1635
Kennedy	University or other tertiary	M	704
Leichhardt		F	10008
Leichhardt		M	9866
Leichhardt	Infants/Primary	F	7605
Leichhardt	Infants/Primary	M	8041
Leichhardt	Pre-school	F	1009
Leichhardt	Pre-school	M	1064
Leichhardt	Secondary	F	5364
Leichhardt	Secondary	M	5612
Leichhardt	Technical or Further Educational Institution	F	1715
Leichhardt	Technical or Further Educational Institution	M	1059
Leichhardt	University or other tertiary	F	3415
Leichhardt	University or other tertiary	M	1861
Lilley		F	5356
Lilley		M	4660
Lilley	Infants/Primary	F	5888
Lilley	Infants/Primary	M	6107
Lilley	Pre-school	F	849
Lilley	Pre-school	M	982
Lilley	Secondary	F	4278
Lilley	Secondary	M	4578
Lilley	Technical or Further Educational Institution	F	1481
Lilley	Technical or Further Educational Institution	M	1167
Lilley	University or other tertiary	F	4964
Lilley	University or other tertiary	M	3595
Longman		F	6832
Longman		M	6853
Longman	Infants/Primary	F	7206
Longman	Infants/Primary	M	7628
Longman	Pre-school	F	922
Longman	Pre-school	M	1018
Longman	Secondary	F	5292
Longman	Secondary	M	5306
Longman	Technical or Further Educational Institution	F	1785
Longman	Technical or Further Educational Institution	M	923
Longman	University or other tertiary	F	2604
Longman	University or other tertiary	M	1382
Maranoa		F	7482
Maranoa		M	7706
Maranoa	Infants/Primary	F	6376
Maranoa	Infants/Primary	M	6898
Maranoa	Pre-school	F	750
Maranoa	Pre-school	M	785
Maranoa	Secondary	F	4306
Maranoa	Secondary	M	4652
Maranoa	Technical or Further Educational Institution	F	1265
Maranoa	Technical or Further Educational Institution	M	706
Maranoa	University or other tertiary	F	1493
Maranoa	University or other tertiary	M	624
McPherson		F	6425
McPherson		M	5501
McPherson	Infants/Primary	F	5965
McPherson	Infants/Primary	M	6265
McPherson	Pre-school	F	1015
McPherson	Pre-school	M	1027
McPherson	Secondary	F	4602
McPherson	Secondary	M	4910
McPherson	Technical or Further Educational Institution	F	1370
McPherson	Technical or Further Educational Institution	M	1086
McPherson	University or other tertiary	F	4212
McPherson	University or other tertiary	M	2894
Moncrieff		F	8802
Moncrieff		M	8518
Moncrieff	Infants/Primary	F	4595
Moncrieff	Infants/Primary	M	4807
Moncrieff	Pre-school	F	831
Moncrieff	Pre-school	M	904
Moncrieff	Secondary	F	3938
Moncrieff	Secondary	M	3976
Moncrieff	Technical or Further Educational Institution	F	1926
Moncrieff	Technical or Further Educational Institution	M	1445
Moncrieff	University or other tertiary	F	5005
Moncrieff	University or other tertiary	M	3837
Moreton		F	5625
Moreton		M	5387
Moreton	Infants/Primary	F	5816
Moreton	Infants/Primary	M	5998
Moreton	Pre-school	F	970
Moreton	Pre-school	M	1031
Moreton	Secondary	F	4411
Moreton	Secondary	M	4474
Moreton	Technical or Further Educational Institution	F	1885
Moreton	Technical or Further Educational Institution	M	1625
Moreton	University or other tertiary	F	8003
Moreton	University or other tertiary	M	7650
Oxley		F	6717
Oxley		M	8576
Oxley	Infants/Primary	F	7567
Oxley	Infants/Primary	M	7979
Oxley	Pre-school	F	1077
Oxley	Pre-school	M	1223
Oxley	Secondary	F	5734
Oxley	Secondary	M	5927
Oxley	Technical or Further Educational Institution	F	1986
Oxley	Technical or Further Educational Institution	M	1282
Oxley	University or other tertiary	F	4206
Oxley	University or other tertiary	M	3261
Petrie		F	6340
Petrie		M	5420
Petrie	Infants/Primary	F	6944
Petrie	Infants/Primary	M	7407
Petrie	Pre-school	F	1036
Petrie	Pre-school	M	1075
Petrie	Secondary	F	5017
Petrie	Secondary	M	5224
Petrie	Technical or Further Educational Institution	F	1656
Petrie	Technical or Further Educational Institution	M	1017
Petrie	University or other tertiary	F	3369
Petrie	University or other tertiary	M	2088
Rankin		F	7173
Rankin		M	6700
Rankin	Infants/Primary	F	8472
Rankin	Infants/Primary	M	8801
Rankin	Pre-school	F	1244
Rankin	Pre-school	M	1307
Rankin	Secondary	F	6160
Rankin	Secondary	M	6379
Rankin	Technical or Further Educational Institution	F	2235
Rankin	Technical or Further Educational Institution	M	1549
Rankin	University or other tertiary	F	3967
Rankin	University or other tertiary	M	3195
Ryan		F	4395
Ryan		M	4026
Ryan	Infants/Primary	F	6336
Ryan	Infants/Primary	M	6946
Ryan	Pre-school	F	994
Ryan	Pre-school	M	1084
Ryan	Secondary	F	5048
Ryan	Secondary	M	5494
Ryan	Technical or Further Educational Institution	F	1089
Ryan	Technical or Further Educational Institution	M	868
Ryan	University or other tertiary	F	11276
Ryan	University or other tertiary	M	9691
Wide Bay		F	6700
Wide Bay		M	6930
Wide Bay	Infants/Primary	F	5341
Wide Bay	Infants/Primary	M	5826
Wide Bay	Pre-school	F	654
Wide Bay	Pre-school	M	716
Wide Bay	Secondary	F	4413
Wide Bay	Secondary	M	4667
Wide Bay	Technical or Further Educational Institution	F	1129
Wide Bay	Technical or Further Educational Institution	M	632
Wide Bay	University or other tertiary	F	1809
Wide Bay	University or other tertiary	M	802
Wright		F	6798
Wright		M	6825
Wright	Infants/Primary	F	7272
Wright	Infants/Primary	M	7810
Wright	Pre-school	F	914
Wright	Pre-school	M	965
Wright	Secondary	F	5650
Wright	Secondary	M	5752
Wright	Technical or Further Educational Institution	F	1441
Wright	Technical or Further Educational Institution	M	900
Wright	University or other tertiary	F	3102
Wright	University or other tertiary	M	1601
No usual address (Qld)		F	1116
No usual address (Qld)		M	1636
No usual address (Qld)	Infants/Primary	F	132
No usual address (Qld)	Infants/Primary	M	133
No usual address (Qld)	Pre-school	F	15
No usual address (Qld)	Pre-school	M	19
No usual address (Qld)	Secondary	F	59
No usual address (Qld)	Secondary	M	72
No usual address (Qld)	Technical or Further Educational Institution	F	78
No usual address (Qld)	Technical or Further Educational Institution	M	51
No usual address (Qld)	University or other tertiary	F	175
No usual address (Qld)	University or other tertiary	M	134
Migratory - Offshore - Shipping (Qld)		F	12
Migratory - Offshore - Shipping (Qld)		M	6
Migratory - Offshore - Shipping (Qld)	Secondary	F	3
Adelaide		F	5876
Adelaide		M	6188
Adelaide	Infants/Primary	F	5735
Adelaide	Infants/Primary	M	5853
Adelaide	Pre-school	F	945
Adelaide	Pre-school	M	973
Adelaide	Secondary	F	3688
Adelaide	Secondary	M	4001
Adelaide	Technical or Further Educational Institution	F	1892
Adelaide	Technical or Further Educational Institution	M	1556
Adelaide	University or other tertiary	F	9274
Adelaide	University or other tertiary	M	8494
Barker		F	6048
Barker		M	6870
Barker	Infants/Primary	F	6489
Barker	Infants/Primary	M	7111
Barker	Pre-school	F	803
Barker	Pre-school	M	889
Barker	Secondary	F	4158
Barker	Secondary	M	4207
Barker	Technical or Further Educational Institution	F	1386
Barker	Technical or Further Educational Institution	M	911
Barker	University or other tertiary	F	1344
Barker	University or other tertiary	M	575
Boothby		F	3964
Boothby		M	3598
Boothby	Infants/Primary	F	6207
Boothby	Infants/Primary	M	6268
Boothby	Pre-school	F	849
Boothby	Pre-school	M	944
Boothby	Secondary	F	4318
Boothby	Secondary	M	4413
Boothby	Technical or Further Educational Institution	F	1316
Boothby	Technical or Further Educational Institution	M	1162
Boothby	University or other tertiary	F	5899
Boothby	University or other tertiary	M	4395
Grey		F	6667
Grey		M	7442
Grey	Infants/Primary	F	5969
Grey	Infants/Primary	M	6349
Grey	Pre-school	F	820
Grey	Pre-school	M	897
Grey	Secondary	F	3731
Grey	Secondary	M	3818
Grey	Technical or Further Educational Institution	F	1302
Grey	Technical or Further Educational Institution	M	805
Grey	University or other tertiary	F	1170
Grey	University or other tertiary	M	433
Hindmarsh		F	5094
Hindmarsh		M	4472
Hindmarsh	Infants/Primary	F	5271
Hindmarsh	Infants/Primary	M	5540
Hindmarsh	Pre-school	F	787
Hindmarsh	Pre-school	M	831
Hindmarsh	Secondary	F	3491
Hindmarsh	Secondary	M	3572
Hindmarsh	Technical or Further Educational Institution	F	1451
Hindmarsh	Technical or Further Educational Institution	M	1311
Hindmarsh	University or other tertiary	F	5375
Hindmarsh	University or other tertiary	M	4313
Kingston		F	5121
Kingston		M	4514
Kingston	Infants/Primary	F	6574
Kingston	Infants/Primary	M	7050
Kingston	Pre-school	F	906
Kingston	Pre-school	M	928
Kingston	Secondary	F	4260
Kingston	Secondary	M	4314
Kingston	Technical or Further Educational Institution	F	1629
Kingston	Technical or Further Educational Institution	M	1170
Kingston	University or other tertiary	F	2956
Kingston	University or other tertiary	M	1891
Makin		F	4442
Makin		M	4448
Makin	Infants/Primary	F	6357
Makin	Infants/Primary	M	6844
Makin	Pre-school	F	868
Makin	Pre-school	M	890
Makin	Secondary	F	4198
Makin	Secondary	M	4327
Makin	Technical or Further Educational Institution	F	1656
Makin	Technical or Further Educational Institution	M	1370
Makin	University or other tertiary	F	3842
Makin	University or other tertiary	M	3056
Mayo		F	4884
Mayo		M	4560
Mayo	Infants/Primary	F	6126
Mayo	Infants/Primary	M	6429
Mayo	Pre-school	F	818
Mayo	Pre-school	M	822
Mayo	Secondary	F	4228
Mayo	Secondary	M	4253
Mayo	Technical or Further Educational Institution	F	1290
Mayo	Technical or Further Educational Institution	M	884
Mayo	University or other tertiary	F	2669
Mayo	University or other tertiary	M	1670
Port Adelaide		F	6011
Port Adelaide		M	5463
Port Adelaide	Infants/Primary	F	7009
Port Adelaide	Infants/Primary	M	7280
Port Adelaide	Pre-school	F	1011
Port Adelaide	Pre-school	M	1034
Port Adelaide	Secondary	F	4531
Port Adelaide	Secondary	M	4668
Port Adelaide	Technical or Further Educational Institution	F	2179
Port Adelaide	Technical or Further Educational Institution	M	1535
Port Adelaide	University or other tertiary	F	3954
Port Adelaide	University or other tertiary	M	2998
Sturt		F	4142
Sturt		M	3668
Sturt	Infants/Primary	F	5938
Sturt	Infants/Primary	M	6404
Sturt	Pre-school	F	907
Sturt	Pre-school	M	966
Sturt	Secondary	F	4433
Sturt	Secondary	M	4471
Sturt	Technical or Further Educational Institution	F	1489
Sturt	Technical or Further Educational Institution	M	1185
Sturt	University or other tertiary	F	5432
Sturt	University or other tertiary	M	4683
Wakefield		F	7068
Wakefield		M	6742
Wakefield	Infants/Primary	F	7990
Wakefield	Infants/Primary	M	8494
Wakefield	Pre-school	F	1169
Wakefield	Pre-school	M	1232
Wakefield	Secondary	F	4918
Wakefield	Secondary	M	5185
Wakefield	Technical or Further Educational Institution	F	2324
Wakefield	Technical or Further Educational Institution	M	1526
Wakefield	University or other tertiary	F	2661
Wakefield	University or other tertiary	M	1620
No usual address (SA)		F	233
No usual address (SA)		M	421
No usual address (SA)	Infants/Primary	F	38
No usual address (SA)	Infants/Primary	M	28
No usual address (SA)	Pre-school	F	8
No usual address (SA)	Pre-school	M	5
No usual address (SA)	Secondary	F	44
No usual address (SA)	Secondary	M	38
No usual address (SA)	Technical or Further Educational Institution	F	26
No usual address (SA)	Technical or Further Educational Institution	M	14
No usual address (SA)	University or other tertiary	F	43
No usual address (SA)	University or other tertiary	M	45
Brand		F	7090
Brand		M	8219
Brand	Infants/Primary	F	7815
Brand	Infants/Primary	M	8231
Brand	Pre-school	F	1052
Brand	Pre-school	M	1133
Brand	Secondary	F	5343
Brand	Secondary	M	5508
Brand	Technical or Further Educational Institution	F	1780
Brand	Technical or Further Educational Institution	M	1407
Brand	University or other tertiary	F	3063
Brand	University or other tertiary	M	1695
Burt		F	5871
Burt		M	6854
Burt	Infants/Primary	F	7687
Burt	Infants/Primary	M	8129
Burt	Pre-school	F	1255
Burt	Pre-school	M	1267
Burt	Secondary	F	5689
Burt	Secondary	M	5799
Burt	Technical or Further Educational Institution	F	2024
Burt	Technical or Further Educational Institution	M	1694
Burt	University or other tertiary	F	3892
Burt	University or other tertiary	M	2945
Canning		F	5934
Canning		M	6240
Canning	Infants/Primary	F	6128
Canning	Infants/Primary	M	6427
Canning	Pre-school	F	831
Canning	Pre-school	M	860
Canning	Secondary	F	4552
Canning	Secondary	M	4566
Canning	Technical or Further Educational Institution	F	1342
Canning	Technical or Further Educational Institution	M	1062
Canning	University or other tertiary	F	2321
Canning	University or other tertiary	M	1196
Cowan		F	4837
Cowan		M	4730
Cowan	Infants/Primary	F	6818
Cowan	Infants/Primary	M	7101
Cowan	Pre-school	F	1012
Cowan	Pre-school	M	983
Cowan	Secondary	F	5316
Cowan	Secondary	M	5597
Cowan	Technical or Further Educational Institution	F	1563
Cowan	Technical or Further Educational Institution	M	1460
Cowan	University or other tertiary	F	3503
Cowan	University or other tertiary	M	2605
Curtin		F	5414
Curtin		M	5072
Curtin	Infants/Primary	F	5683
Curtin	Infants/Primary	M	6029
Curtin	Pre-school	F	821
Curtin	Pre-school	M	924
Curtin	Secondary	F	4963
Curtin	Secondary	M	5311
Curtin	Technical or Further Educational Institution	F	985
Curtin	Technical or Further Educational Institution	M	894
Curtin	University or other tertiary	F	6464
Curtin	University or other tertiary	M	6053
Durack		F	10525
Durack		M	14781
Durack	Infants/Primary	F	7746
Durack	Infants/Primary	M	8097
Durack	Pre-school	F	1079
Durack	Pre-school	M	1247
Durack	Secondary	F	4489
Durack	Secondary	M	4813
Durack	Technical or Further Educational Institution	F	1698
Durack	Technical or Further Educational Institution	M	1188
Durack	University or other tertiary	F	1604
Durack	University or other tertiary	M	751
Forrest		F	6384
Forrest		M	6581
Forrest	Infants/Primary	F	6566
Forrest	Infants/Primary	M	6915
Forrest	Pre-school	F	868
Forrest	Pre-school	M	984
Forrest	Secondary	F	5165
