CED_NAME16	Age5yr	ChildrenEverBorn	females
Paterson	45-49		297
Paterson	45-49	0	506
Paterson	45-49	1	601
Paterson	45-49	2	1875
Paterson	45-49	3	1142
Paterson	45-49	4	406
Paterson	45-49	5	132
Paterson	45-49	6	99
Paterson	50-54		287
Paterson	50-54	0	521
Paterson	50-54	1	529
Paterson	50-54	2	1945
Paterson	50-54	3	1158
Paterson	50-54	4	461
Paterson	50-54	5	124
Paterson	50-54	6	86
Paterson	55-59		314
Paterson	55-59	0	470
Paterson	55-59	1	492
Paterson	55-59	2	1959
Paterson	55-59	3	1297
Paterson	55-59	4	453
Paterson	55-59	5	126
Paterson	55-59	6	70
Paterson	60-64		319
Paterson	60-64	0	422
Paterson	60-64	1	402
Paterson	60-64	2	1843
Paterson	60-64	3	1317
Paterson	60-64	4	457
Paterson	60-64	5	106
Paterson	60-64	6	63
Paterson	65-69		378
Paterson	65-69	0	377
Paterson	65-69	1	380
Paterson	65-69	2	1792
Paterson	65-69	3	1252
Paterson	65-69	4	502
Paterson	65-69	5	139
Paterson	65-69	6	76
Paterson	70-74		328
Paterson	70-74	0	272
Paterson	70-74	1	270
Paterson	70-74	2	1292
Paterson	70-74	3	1014
Paterson	70-74	4	467
Paterson	70-74	5	131
Paterson	70-74	6	83
Paterson	75-79		285
Paterson	75-79	0	211
Paterson	75-79	1	170
Paterson	75-79	2	729
Paterson	75-79	3	650
Paterson	75-79	4	369
Paterson	75-79	5	158
Paterson	75-79	6	110
Paterson	80-84		274
Paterson	80-84	0	122
Paterson	80-84	1	117
Paterson	80-84	2	423
Paterson	80-84	3	475
Paterson	80-84	4	282
Paterson	80-84	5	134
Paterson	80-84	6	114
Paterson	85+		442
Paterson	85+	0	148
Paterson	85+	1	155
Paterson	85+	2	408
Paterson	85+	3	365
Paterson	85+	4	281
Paterson	85+	5	125
Paterson	85+	6	123
Reid	15-19		521
Reid	15-19	0	3956
Reid	15-19	1	5
Reid	20-24		983
Reid	20-24	0	6636
Reid	20-24	1	139
Reid	20-24	2	23
Reid	20-24	3	4
Reid	25-29		1191
Reid	25-29	0	7742
Reid	25-29	1	942
Reid	25-29	2	246
Reid	25-29	3	47
Reid	25-29	4	6
Reid	30-34		901
Reid	30-34	0	4814
Reid	30-34	1	2226
Reid	30-34	2	1193
Reid	30-34	3	216
Reid	30-34	4	44
Reid	30-34	5	10
Reid	30-34	6	11
Reid	35-39		566
Reid	35-39	0	2145
Reid	35-39	1	1574
Reid	35-39	2	1958
Reid	35-39	3	531
Reid	35-39	4	108
Reid	35-39	5	24
Reid	35-39	6	13
Reid	40-44		439
Reid	40-44	0	1431
Reid	40-44	1	1192
Reid	40-44	2	2156
Reid	40-44	3	729
Reid	40-44	4	167
Reid	40-44	5	36
Reid	40-44	6	18
Reid	45-49		416
Reid	45-49	0	1179
Reid	45-49	1	1107
Reid	45-49	2	2092
Reid	45-49	3	779
Reid	45-49	4	201
Reid	45-49	5	48
Reid	45-49	6	17
Reid	50-54		355
Reid	50-54	0	988
Reid	50-54	1	1144
Reid	50-54	2	2085
Reid	50-54	3	776
Reid	50-54	4	193
Reid	50-54	5	51
Reid	50-54	6	33
Reid	55-59		335
Reid	55-59	0	867
Reid	55-59	1	1105
Reid	55-59	2	1781
Reid	55-59	3	752
Reid	55-59	4	219
Reid	55-59	5	65
Reid	55-59	6	35
Reid	60-64		284
Reid	60-64	0	672
Reid	60-64	1	918
Reid	60-64	2	1402
Reid	60-64	3	680
Reid	60-64	4	237
Reid	60-64	5	67
Reid	60-64	6	24
Reid	65-69		234
Reid	65-69	0	443
Reid	65-69	1	480
Reid	65-69	2	1321
Reid	65-69	3	752
Reid	65-69	4	238
Reid	65-69	5	67
Reid	65-69	6	42
Reid	70-74		192
Reid	70-74	0	312
Reid	70-74	1	264
Reid	70-74	2	935
Reid	70-74	3	601
Reid	70-74	4	217
Reid	70-74	5	68
Reid	70-74	6	43
Reid	75-79		158
Reid	75-79	0	225
Reid	75-79	1	213
Reid	75-79	2	687
Reid	75-79	3	484
Reid	75-79	4	222
Reid	75-79	5	92
Reid	75-79	6	71
Reid	80-84		151
Reid	80-84	0	191
Reid	80-84	1	173
Reid	80-84	2	505
Reid	80-84	3	407
Reid	80-84	4	191
Reid	80-84	5	74
Reid	80-84	6	84
Reid	85+		266
Reid	85+	0	286
Reid	85+	1	236
Reid	85+	2	582
Reid	85+	3	417
Reid	85+	4	255
Reid	85+	5	112
Reid	85+	6	146
Richmond	15-19		581
Richmond	15-19	0	3359
Richmond	15-19	1	42
Richmond	15-19	2	4
Richmond	15-19	6	4
Richmond	20-24		347
Richmond	20-24	0	2345
Richmond	20-24	1	247
Richmond	20-24	2	93
Richmond	20-24	3	21
Richmond	20-24	4	4
Richmond	20-24	6	3
Richmond	25-29		328
Richmond	25-29	0	1856
Richmond	25-29	1	585
Richmond	25-29	2	405
Richmond	25-29	3	131
Richmond	25-29	4	33
Richmond	25-29	5	7
Richmond	25-29	6	3
Richmond	30-34		321
Richmond	30-34	0	1309
Richmond	30-34	1	814
Richmond	30-34	2	1050
Richmond	30-34	3	433
Richmond	30-34	4	108
Richmond	30-34	5	23
Richmond	30-34	6	17
Richmond	35-39		364
Richmond	35-39	0	828
Richmond	35-39	1	826
Richmond	35-39	2	1459
Richmond	35-39	3	645
Richmond	35-39	4	206
Richmond	35-39	5	61
Richmond	35-39	6	19
Richmond	40-44		386
Richmond	40-44	0	785
Richmond	40-44	1	760
Richmond	40-44	2	1852
Richmond	40-44	3	922
Richmond	40-44	4	300
Richmond	40-44	5	90
Richmond	40-44	6	48
Richmond	45-49		446
Richmond	45-49	0	818
Richmond	45-49	1	779
Richmond	45-49	2	1847
Richmond	45-49	3	1013
Richmond	45-49	4	370
Richmond	45-49	5	100
Richmond	45-49	6	50
Richmond	50-54		475
Richmond	50-54	0	910
Richmond	50-54	1	760
Richmond	50-54	2	1860
Richmond	50-54	3	1122
Richmond	50-54	4	394
Richmond	50-54	5	85
Richmond	50-54	6	67
Richmond	55-59		556
Richmond	55-59	0	901
Richmond	55-59	1	770
Richmond	55-59	2	2039
Richmond	55-59	3	1357
Richmond	55-59	4	517
Richmond	55-59	5	151
Richmond	55-59	6	59
Richmond	60-64		519
Richmond	60-64	0	795
Richmond	60-64	1	640
Richmond	60-64	2	2011
Richmond	60-64	3	1366
Richmond	60-64	4	522
Richmond	60-64	5	141
Richmond	60-64	6	81
Richmond	65-69		470
Richmond	65-69	0	619
Richmond	65-69	1	563
Richmond	65-69	2	1954
Richmond	65-69	3	1215
Richmond	65-69	4	492
Richmond	65-69	5	128
Richmond	65-69	6	55
Richmond	70-74		402
Richmond	70-74	0	383
Richmond	70-74	1	374
Richmond	70-74	2	1425
Richmond	70-74	3	1022
Richmond	70-74	4	463
Richmond	70-74	5	122
Richmond	70-74	6	84
Richmond	75-79		370
Richmond	75-79	0	291
Richmond	75-79	1	209
Richmond	75-79	2	903
Richmond	75-79	3	850
Richmond	75-79	4	466
Richmond	75-79	5	165
Richmond	75-79	6	111
Richmond	80-84		397
Richmond	80-84	0	198
Richmond	80-84	1	189
Richmond	80-84	2	557
Richmond	80-84	3	630
Richmond	80-84	4	375
Richmond	80-84	5	172
Richmond	80-84	6	153
Richmond	85+		771
Richmond	85+	0	273
Richmond	85+	1	261
Richmond	85+	2	686
Richmond	85+	3	659
Richmond	85+	4	421
Richmond	85+	5	148
Richmond	85+	6	172
Riverina	15-19		660
Riverina	15-19	0	4092
Riverina	15-19	1	98
Riverina	15-19	2	23
Riverina	15-19	3	3
Riverina	15-19	4	4
Riverina	20-24		386
Riverina	20-24	0	3458
Riverina	20-24	1	519
Riverina	20-24	2	260
Riverina	20-24	3	62
Riverina	20-24	4	10
Riverina	25-29		316
Riverina	25-29	0	2153
Riverina	25-29	1	813
Riverina	25-29	2	710
Riverina	25-29	3	301
Riverina	25-29	4	89
Riverina	25-29	5	18
Riverina	25-29	6	12
Riverina	30-34		311
Riverina	30-34	0	1062
Riverina	30-34	1	788
Riverina	30-34	2	1227
Riverina	30-34	3	727
Riverina	30-34	4	245
Riverina	30-34	5	97
Riverina	30-34	6	51
Riverina	35-39		304
Riverina	35-39	0	564
Riverina	35-39	1	481
Riverina	35-39	2	1316
Riverina	35-39	3	931
Riverina	35-39	4	462
Riverina	35-39	5	140
Riverina	35-39	6	82
Riverina	40-44		296
Riverina	40-44	0	477
Riverina	40-44	1	401
Riverina	40-44	2	1441
Riverina	40-44	3	1166
Riverina	40-44	4	474
Riverina	40-44	5	171
Riverina	40-44	6	122
Riverina	45-49		348
Riverina	45-49	0	483
Riverina	45-49	1	463
Riverina	45-49	2	1501
Riverina	45-49	3	1243
Riverina	45-49	4	565
Riverina	45-49	5	169
Riverina	45-49	6	121
Riverina	50-54		363
Riverina	50-54	0	535
Riverina	50-54	1	425
Riverina	50-54	2	1545
Riverina	50-54	3	1278
Riverina	50-54	4	614
Riverina	50-54	5	231
Riverina	50-54	6	94
Riverina	55-59		392
Riverina	55-59	0	523
Riverina	55-59	1	409
Riverina	55-59	2	1502
Riverina	55-59	3	1358
Riverina	55-59	4	688
Riverina	55-59	5	206
Riverina	55-59	6	131
Riverina	60-64		397
Riverina	60-64	0	396
Riverina	60-64	1	333
Riverina	60-64	2	1444
Riverina	60-64	3	1265
Riverina	60-64	4	670
Riverina	60-64	5	225
Riverina	60-64	6	125
Riverina	65-69		367
Riverina	65-69	0	355
Riverina	65-69	1	311
Riverina	65-69	2	1401
Riverina	65-69	3	1210
Riverina	65-69	4	615
Riverina	65-69	5	221
Riverina	65-69	6	150
Riverina	70-74		359
Riverina	70-74	0	282
Riverina	70-74	1	218
Riverina	70-74	2	883
Riverina	70-74	3	910
Riverina	70-74	4	571
Riverina	70-74	5	222
Riverina	70-74	6	148
Riverina	75-79		379
Riverina	75-79	0	222
Riverina	75-79	1	126
Riverina	75-79	2	610
Riverina	75-79	3	739
Riverina	75-79	4	568
Riverina	75-79	5	246
Riverina	75-79	6	231
Riverina	80-84		252
Riverina	80-84	0	147
Riverina	80-84	1	106
Riverina	80-84	2	377
Riverina	80-84	3	469
Riverina	80-84	4	402
Riverina	80-84	5	232
Riverina	80-84	6	228
Riverina	85+		384
Riverina	85+	0	222
Riverina	85+	1	171
Riverina	85+	2	448
Riverina	85+	3	520
Riverina	85+	4	427
Riverina	85+	5	247
Riverina	85+	6	286
Robertson	15-19		370
Robertson	15-19	0	3739
Robertson	15-19	1	26
Robertson	15-19	2	3
Robertson	20-24		285
Robertson	20-24	0	2963
Robertson	20-24	1	232
Robertson	20-24	2	93
Robertson	20-24	3	11
Robertson	20-24	4	4
Robertson	25-29		236
Robertson	25-29	0	2232
Robertson	25-29	1	643
Robertson	25-29	2	424
Robertson	25-29	3	108
Robertson	25-29	4	29
Robertson	25-29	5	4
Robertson	30-34		220
Robertson	30-34	0	1253
Robertson	30-34	1	888
Robertson	30-34	2	1066
Robertson	30-34	3	372
Robertson	30-34	4	101
Robertson	30-34	5	21
Robertson	30-34	6	10
Robertson	35-39		210
Robertson	35-39	0	681
Robertson	35-39	1	667
Robertson	35-39	2	1599
Robertson	35-39	3	734
Robertson	35-39	4	223
Robertson	35-39	5	52
Robertson	35-39	6	28
Robertson	40-44		255
Robertson	40-44	0	657
Robertson	40-44	1	672
Robertson	40-44	2	1851
Robertson	40-44	3	899
Robertson	40-44	4	323
Robertson	40-44	5	74
Robertson	40-44	6	36
Robertson	45-49		253
Robertson	45-49	0	672
Robertson	45-49	1	702
Robertson	45-49	2	1932
Robertson	45-49	3	1003
Robertson	45-49	4	334
Robertson	45-49	5	82
Robertson	45-49	6	58
Robertson	50-54		280
Robertson	50-54	0	700
Robertson	50-54	1	629
Robertson	50-54	2	1897
Robertson	50-54	3	1105
Robertson	50-54	4	367
Robertson	50-54	5	99
Robertson	50-54	6	49
Robertson	55-59		271
Robertson	55-59	0	655
Robertson	55-59	1	650
Robertson	55-59	2	1941
Robertson	55-59	3	1208
Robertson	55-59	4	389
Robertson	55-59	5	109
Robertson	55-59	6	66
Robertson	60-64		255
Robertson	60-64	0	603
Robertson	60-64	1	535
Robertson	60-64	2	1800
Robertson	60-64	3	1083
Robertson	60-64	4	365
Robertson	60-64	5	108
Robertson	60-64	6	52
Robertson	65-69		287
Robertson	65-69	0	501
Robertson	65-69	1	482
Robertson	65-69	2	1770
Robertson	65-69	3	1175
Robertson	65-69	4	390
Robertson	65-69	5	111
Robertson	65-69	6	53
Robertson	70-74		260
Robertson	70-74	0	369
Robertson	70-74	1	367
Robertson	70-74	2	1387
Robertson	70-74	3	992
Robertson	70-74	4	379
Robertson	70-74	5	113
Robertson	70-74	6	41
Robertson	75-79		270
Robertson	75-79	0	264
Robertson	75-79	1	224
Robertson	75-79	2	901
Robertson	75-79	3	729
Robertson	75-79	4	391
Robertson	75-79	5	144
Robertson	75-79	6	65
Robertson	80-84		266
Robertson	80-84	0	240
Robertson	80-84	1	168
Robertson	80-84	2	593
Robertson	80-84	3	598
Robertson	80-84	4	332
Robertson	80-84	5	111
Robertson	80-84	6	101
Robertson	85+		507
Robertson	85+	0	244
Robertson	85+	1	272
Robertson	85+	2	707
Robertson	85+	3	605
Robertson	85+	4	343
Robertson	85+	5	137
Robertson	85+	6	138
Shortland	15-19		320
Shortland	15-19	0	3891
Shortland	15-19	1	33
Shortland	15-19	2	7
Shortland	15-19	3	5
Shortland	20-24		270
Shortland	20-24	0	3029
Shortland	20-24	1	380
Shortland	20-24	2	148
Shortland	20-24	3	32
Shortland	20-24	4	8
Shortland	25-29		214
Shortland	25-29	0	2089
Shortland	25-29	1	736
Shortland	25-29	2	517
Shortland	25-29	3	144
Shortland	25-29	4	42
Shortland	25-29	5	5
Shortland	25-29	6	7
Shortland	30-34		177
Shortland	30-34	0	1146
Shortland	30-34	1	955
Shortland	30-34	2	1244
Shortland	30-34	3	490
Shortland	30-34	4	133
Shortland	30-34	5	43
Shortland	30-34	6	14
Shortland	35-39		164
Shortland	35-39	0	563
Shortland	35-39	1	600
Shortland	35-39	2	1618
Shortland	35-39	3	824
Shortland	35-39	4	232
Shortland	35-39	5	70
Shortland	35-39	6	33
Shortland	40-44		177
Shortland	40-44	0	490
Shortland	40-44	1	617
Shortland	40-44	2	1908
Shortland	40-44	3	997
Shortland	40-44	4	315
Shortland	40-44	5	98
Shortland	40-44	6	56
Shortland	45-49		223
Shortland	45-49	0	542
Shortland	45-49	1	551
Shortland	45-49	2	2070
Shortland	45-49	3	1063
Shortland	45-49	4	350
Shortland	45-49	5	89
Shortland	45-49	6	55
Shortland	50-54		207
Shortland	50-54	0	517
Shortland	50-54	1	610
Shortland	50-54	2	1982
Shortland	50-54	3	1218
Shortland	50-54	4	366
Shortland	50-54	5	97
Shortland	50-54	6	56
Shortland	55-59		237
Shortland	55-59	0	524
Shortland	55-59	1	504
Shortland	55-59	2	2045
Shortland	55-59	3	1241
Shortland	55-59	4	409
Shortland	55-59	5	95
Shortland	55-59	6	57
Shortland	60-64		236
Shortland	60-64	0	409
Shortland	60-64	1	438
Shortland	60-64	2	1905
Shortland	60-64	3	1268
Shortland	60-64	4	399
Shortland	60-64	5	80
Shortland	60-64	6	34
Shortland	65-69		267
Shortland	65-69	0	334
Shortland	65-69	1	415
Shortland	65-69	2	1942
Shortland	65-69	3	1264
Shortland	65-69	4	435
Shortland	65-69	5	105
Shortland	65-69	6	67
Shortland	70-74		248
Shortland	70-74	0	269
Shortland	70-74	1	315
Shortland	70-74	2	1470
Shortland	70-74	3	1069
Shortland	70-74	4	466
Shortland	70-74	5	116
Shortland	70-74	6	66
Shortland	75-79		237
Shortland	75-79	0	194
Shortland	75-79	1	196
Shortland	75-79	2	879
Shortland	75-79	3	856
Shortland	75-79	4	427
Shortland	75-79	5	159
Shortland	75-79	6	107
Shortland	80-84		232
Shortland	80-84	0	147
Shortland	80-84	1	146
Shortland	80-84	2	571
Shortland	80-84	3	590
Shortland	80-84	4	330
Shortland	80-84	5	145
Shortland	80-84	6	95
Shortland	85+		405
Shortland	85+	0	128
Shortland	85+	1	186
Shortland	85+	2	554
Shortland	85+	3	546
Shortland	85+	4	295
Shortland	85+	5	133
Shortland	85+	6	130
Sydney	15-19		712
Sydney	15-19	0	3824
Sydney	15-19	1	19
Sydney	15-19	2	3
Sydney	20-24		2330
Sydney	20-24	0	12700
Sydney	20-24	1	117
Sydney	20-24	2	20
Sydney	20-24	3	6
Sydney	20-24	4	4
Sydney	20-24	6	8
Sydney	25-29		2623
Sydney	25-29	0	14568
Sydney	25-29	1	586
Sydney	25-29	2	167
Sydney	25-29	3	37
Sydney	25-29	4	12
Sydney	25-29	5	7
Sydney	25-29	6	7
Sydney	30-34		1857
Sydney	30-34	0	10156
Sydney	30-34	1	1538
Sydney	30-34	2	526
Sydney	30-34	3	67
Sydney	30-34	4	16
Sydney	30-34	5	3
Sydney	30-34	6	9
Sydney	35-39		1039
Sydney	35-39	0	4780
Sydney	35-39	1	1460
Sydney	35-39	2	901
Sydney	35-39	3	192
Sydney	35-39	4	35
Sydney	35-39	5	11
Sydney	35-39	6	12
Sydney	40-44		700
Sydney	40-44	0	2784
Sydney	40-44	1	964
Sydney	40-44	2	963
Sydney	40-44	3	207
Sydney	40-44	4	48
Sydney	40-44	5	12
Sydney	40-44	6	17
Sydney	45-49		571
Sydney	45-49	0	2042
Sydney	45-49	1	807
Sydney	45-49	2	909
Sydney	45-49	3	237
Sydney	45-49	4	57
Sydney	45-49	5	14
Sydney	45-49	6	18
Sydney	50-54		513
Sydney	50-54	0	1495
Sydney	50-54	1	759
Sydney	50-54	2	892
Sydney	50-54	3	296
Sydney	50-54	4	72
Sydney	50-54	5	25
Sydney	50-54	6	25
Sydney	55-59		500
Sydney	55-59	0	1203
Sydney	55-59	1	720
Sydney	55-59	2	854
Sydney	55-59	3	352
Sydney	55-59	4	111
Sydney	55-59	5	40
Sydney	55-59	6	20
Sydney	60-64		415
Sydney	60-64	0	857
Sydney	60-64	1	645
Sydney	60-64	2	822
Sydney	60-64	3	357
Sydney	60-64	4	130
Sydney	60-64	5	40
Sydney	60-64	6	23
Sydney	65-69		343
Sydney	65-69	0	563
Sydney	65-69	1	477
Sydney	65-69	2	790
Sydney	65-69	3	364
Sydney	65-69	4	136
Sydney	65-69	5	40
Sydney	65-69	6	32
Sydney	70-74		254
Sydney	70-74	0	354
Sydney	70-74	1	256
Sydney	70-74	2	538
Sydney	70-74	3	271
Sydney	70-74	4	107
Sydney	70-74	5	34
Sydney	70-74	6	29
Sydney	75-79		191
Sydney	75-79	0	199
Sydney	75-79	1	186
Sydney	75-79	2	389
Sydney	75-79	3	233
Sydney	75-79	4	113
Sydney	75-79	5	39
Sydney	75-79	6	29
Sydney	80-84		136
Sydney	80-84	0	117
Sydney	80-84	1	137
Sydney	80-84	2	210
Sydney	80-84	3	147
Sydney	80-84	4	82
Sydney	80-84	5	47
Sydney	80-84	6	44
Sydney	85+		173
Sydney	85+	0	106
Sydney	85+	1	92
Sydney	85+	2	189
Sydney	85+	3	116
Sydney	85+	4	84
Sydney	85+	5	38
Sydney	85+	6	52
Warringah	15-19		399
Warringah	15-19	0	3298
Warringah	15-19	1	3
Warringah	20-24		323
Warringah	20-24	0	3093
Warringah	20-24	1	43
Warringah	20-24	2	11
Warringah	20-24	3	5
Warringah	25-29		494
Warringah	25-29	0	4220
Warringah	25-29	1	308
Warringah	25-29	2	108
Warringah	25-29	3	14
Warringah	30-34		508
Warringah	30-34	0	3736
Warringah	30-34	1	1201
Warringah	30-34	2	654
Warringah	30-34	3	129
Warringah	30-34	4	19
Warringah	30-34	5	3
Warringah	30-34	6	3
Warringah	35-39		423
Warringah	35-39	0	2042
Warringah	35-39	1	1255
Warringah	35-39	2	1793
Warringah	35-39	3	570
Warringah	35-39	4	93
Warringah	35-39	5	14
Warringah	40-44		383
Warringah	40-44	0	1357
Warringah	40-44	1	949
Warringah	40-44	2	2450
Warringah	40-44	3	959
Warringah	40-44	4	197
Warringah	40-44	5	18
Warringah	40-44	6	14
Warringah	45-49		334
Warringah	45-49	0	1163
Warringah	45-49	1	857
Warringah	45-49	2	2212
Warringah	45-49	3	1114
Warringah	45-49	4	212
Warringah	45-49	5	34
Warringah	45-49	6	12
Warringah	50-54		307
Warringah	50-54	0	1033
Warringah	50-54	1	725
Warringah	50-54	2	1959
Warringah	50-54	3	897
Warringah	50-54	4	203
Warringah	50-54	5	37
Warringah	50-54	6	7
Warringah	55-59		289
Warringah	55-59	0	878
Warringah	55-59	1	604
Warringah	55-59	2	1544
Warringah	55-59	3	804
Warringah	55-59	4	200
Warringah	55-59	5	41
Warringah	55-59	6	17
Warringah	60-64		236
Warringah	60-64	0	677
Warringah	60-64	1	482
Warringah	60-64	2	1309
Warringah	60-64	3	722
Warringah	60-64	4	209
Warringah	60-64	5	36
Warringah	60-64	6	16
Warringah	65-69		231
Warringah	65-69	0	613
Warringah	65-69	1	434
Warringah	65-69	2	1266
Warringah	65-69	3	687
Warringah	65-69	4	237
Warringah	65-69	5	56
Warringah	65-69	6	23
Warringah	70-74		195
Warringah	70-74	0	411
Warringah	70-74	1	303
Warringah	70-74	2	1069
Warringah	70-74	3	655
Warringah	70-74	4	215
Warringah	70-74	5	50
Warringah	70-74	6	22
Warringah	75-79		165
Warringah	75-79	0	259
Warringah	75-79	1	183
Warringah	75-79	2	687
Warringah	75-79	3	507
Warringah	75-79	4	226
Warringah	75-79	5	71
Warringah	75-79	6	26
Warringah	80-84		144
Warringah	80-84	0	195
Warringah	80-84	1	125
Warringah	80-84	2	387
Warringah	80-84	3	354
Warringah	80-84	4	194
Warringah	80-84	5	74
Warringah	80-84	6	61
Warringah	85+		361
Warringah	85+	0	261
Warringah	85+	1	203
Warringah	85+	2	535
Warringah	85+	3	463
Warringah	85+	4	255
Warringah	85+	5	70
Warringah	85+	6	84
Watson	15-19		792
Watson	15-19	0	4431
Watson	15-19	1	25
Watson	15-19	2	5
Watson	15-19	6	10
Watson	20-24		739
Watson	20-24	0	4967
Watson	20-24	1	414
Watson	20-24	2	160
Watson	20-24	3	33
Watson	20-24	4	4
Watson	25-29		692
Watson	25-29	0	4275
Watson	25-29	1	1174
Watson	25-29	2	722
Watson	25-29	3	275
Watson	25-29	4	65
Watson	25-29	5	17
Watson	25-29	6	9
Watson	30-34		545
Watson	30-34	0	2452
Watson	30-34	1	1605
Watson	30-34	2	1490
Watson	30-34	3	724
Watson	30-34	4	252
Watson	30-34	5	85
Watson	30-34	6	33
Watson	35-39		412
Watson	35-39	0	1290
Watson	35-39	1	1055
Watson	35-39	2	1762
Watson	35-39	3	920
Watson	35-39	4	431
Watson	35-39	5	166
Watson	35-39	6	70
Watson	40-44		393
Watson	40-44	0	985
Watson	40-44	1	884
Watson	40-44	2	1770
Watson	40-44	3	961
Watson	40-44	4	461
Watson	40-44	5	182
Watson	40-44	6	119
Watson	45-49		337
Watson	45-49	0	847
Watson	45-49	1	983
Watson	45-49	2	1749
Watson	45-49	3	970
Watson	45-49	4	455
Watson	45-49	5	192
Watson	45-49	6	137
Watson	50-54		371
Watson	50-54	0	856
Watson	50-54	1	942
Watson	50-54	2	1692
Watson	50-54	3	889
Watson	50-54	4	430
Watson	50-54	5	197
Watson	50-54	6	136
Watson	55-59		333
Watson	55-59	0	692
Watson	55-59	1	851
Watson	55-59	2	1420
Watson	55-59	3	784
Watson	55-59	4	404
Watson	55-59	5	211
Watson	55-59	6	175
Watson	60-64		272
Watson	60-64	0	586
Watson	60-64	1	691
Watson	60-64	2	1196
Watson	60-64	3	741
Watson	60-64	4	360
Watson	60-64	5	155
Watson	60-64	6	147
Watson	65-69		250
Watson	65-69	0	451
Watson	65-69	1	420
Watson	65-69	2	991
Watson	65-69	3	594
Watson	65-69	4	323
Watson	65-69	5	135
Watson	65-69	6	130
Watson	70-74		209
Watson	70-74	0	309
Watson	70-74	1	246
Watson	70-74	2	790
Watson	70-74	3	480
Watson	70-74	4	257
Watson	70-74	5	133
Watson	70-74	6	137
Watson	75-79		203
Watson	75-79	0	215
Watson	75-79	1	199
Watson	75-79	2	672
Watson	75-79	3	448
Watson	75-79	4	237
Watson	75-79	5	124
Watson	75-79	6	136
Watson	80-84		179
Watson	80-84	0	169
Watson	80-84	1	169
Watson	80-84	2	471
Watson	80-84	3	359
Watson	80-84	4	202
Watson	80-84	5	113
Watson	80-84	6	177
Watson	85+		253
Watson	85+	0	227
Watson	85+	1	222
Watson	85+	2	486
Watson	85+	3	338
Watson	85+	4	228
Watson	85+	5	134
Watson	85+	6	222
Wentworth	15-19		347
Wentworth	15-19	0	2545
Wentworth	15-19	1	3
Wentworth	20-24		570
Wentworth	20-24	0	3667
Wentworth	20-24	1	33
Wentworth	20-24	2	8
Wentworth	25-29		1141
Wentworth	25-29	0	6697
Wentworth	25-29	1	219
Wentworth	25-29	2	55
Wentworth	25-29	3	13
Wentworth	25-29	4	3
Wentworth	30-34		1046
Wentworth	30-34	0	5673
Wentworth	30-34	1	1098
Wentworth	30-34	2	565
Wentworth	30-34	3	87
Wentworth	30-34	4	20
Wentworth	30-34	5	6
Wentworth	30-34	6	4
Wentworth	35-39		698
Wentworth	35-39	0	2751
Wentworth	35-39	1	1240
Wentworth	35-39	2	1433
Wentworth	35-39	3	425
Wentworth	35-39	4	64
Wentworth	35-39	5	6
Wentworth	35-39	6	4
Wentworth	40-44		523
Wentworth	40-44	0	1628
Wentworth	40-44	1	908
Wentworth	40-44	2	1692
Wentworth	40-44	3	711
Wentworth	40-44	4	138
Wentworth	40-44	5	22
Wentworth	40-44	6	10
Wentworth	45-49		514
Wentworth	45-49	0	1269
Wentworth	45-49	1	780
Wentworth	45-49	2	1591
Wentworth	45-49	3	745
Wentworth	45-49	4	141
Wentworth	45-49	5	15
Wentworth	45-49	6	15
Wentworth	50-54		366
Wentworth	50-54	0	1085
Wentworth	50-54	1	647
Wentworth	50-54	2	1366
Wentworth	50-54	3	629
Wentworth	50-54	4	147
Wentworth	50-54	5	20
Wentworth	50-54	6	17
Wentworth	55-59		381
Wentworth	55-59	0	878
Wentworth	55-59	1	653
Wentworth	55-59	2	1233
Wentworth	55-59	3	571
Wentworth	55-59	4	141
Wentworth	55-59	5	28
Wentworth	55-59	6	13
Wentworth	60-64		349
Wentworth	60-64	0	762
Wentworth	60-64	1	503
Wentworth	60-64	2	1092
Wentworth	60-64	3	507
Wentworth	60-64	4	126
Wentworth	60-64	5	28
Wentworth	60-64	6	28
Wentworth	65-69		354
Wentworth	65-69	0	702
Wentworth	65-69	1	486
Wentworth	65-69	2	1181
Wentworth	65-69	3	589
Wentworth	65-69	4	165
Wentworth	65-69	5	32
Wentworth	65-69	6	6
Wentworth	70-74		288
Wentworth	70-74	0	456
Wentworth	70-74	1	333
Wentworth	70-74	2	908
Wentworth	70-74	3	509
Wentworth	70-74	4	138
Wentworth	70-74	5	31
Wentworth	70-74	6	18
Wentworth	75-79		298
Wentworth	75-79	0	338
Wentworth	75-79	1	231
Wentworth	75-79	2	577
Wentworth	75-79	3	442
Wentworth	75-79	4	174
Wentworth	75-79	5	49
Wentworth	75-79	6	26
Wentworth	80-84		255
Wentworth	80-84	0	223
Wentworth	80-84	1	158
Wentworth	80-84	2	412
Wentworth	80-84	3	325
Wentworth	80-84	4	125
Wentworth	80-84	5	44
Wentworth	80-84	6	39
Wentworth	85+		495
Wentworth	85+	0	335
Wentworth	85+	1	308
Wentworth	85+	2	675
Wentworth	85+	3	377
Wentworth	85+	4	192
Wentworth	85+	5	56
Wentworth	85+	6	61
Werriwa	15-19		881
Werriwa	15-19	0	5395
Werriwa	15-19	1	42
Werriwa	15-19	2	7
Werriwa	15-19	3	3
Werriwa	15-19	6	3
Werriwa	20-24		594
Werriwa	20-24	0	4912
Werriwa	20-24	1	397
