CED_NAME16	Age	HoursHousekeeping	Sex	adults
Dawson	35-44	<5	F	1034
Dawson	35-44	<5	M	2784
Dawson	35-44	5-14	F	3216
Dawson	35-44	5-14	M	3207
Dawson	35-44	15-29	F	2206
Dawson	35-44	15-29	M	818
Dawson	35-44	30+	F	2126
Dawson	35-44	30+	M	379
Dawson	45-54		F	882
Dawson	45-54		M	1407
Dawson	45-54	0	F	1107
Dawson	45-54	0	M	2203
Dawson	45-54	<5	F	1242
Dawson	45-54	<5	M	2889
Dawson	45-54	5-14	F	3899
Dawson	45-54	5-14	M	3627
Dawson	45-54	15-29	F	2352
Dawson	45-54	15-29	M	918
Dawson	45-54	30+	F	1576
Dawson	45-54	30+	M	378
Dawson	55-64		F	830
Dawson	55-64		M	1154
Dawson	55-64	0	F	1258
Dawson	55-64	0	M	2348
Dawson	55-64	<5	F	867
Dawson	55-64	<5	M	2305
Dawson	55-64	5-14	F	2920
Dawson	55-64	5-14	M	2976
Dawson	55-64	15-29	F	2030
Dawson	55-64	15-29	M	918
Dawson	55-64	30+	F	1666
Dawson	55-64	30+	M	530
Dawson	65-74		F	766
Dawson	65-74		M	959
Dawson	65-74	0	F	1295
Dawson	65-74	0	M	1907
Dawson	65-74	<5	F	379
Dawson	65-74	<5	M	989
Dawson	65-74	5-14	F	1085
Dawson	65-74	5-14	M	1543
Dawson	65-74	15-29	F	1277
Dawson	65-74	15-29	M	832
Dawson	65-74	30+	F	1524
Dawson	65-74	30+	M	644
Dawson	75-84		F	583
Dawson	75-84		M	515
Dawson	75-84	0	F	1052
Dawson	75-84	0	M	1068
Dawson	75-84	<5	F	284
Dawson	75-84	<5	M	333
Dawson	75-84	5-14	F	528
Dawson	75-84	5-14	M	560
Dawson	75-84	15-29	F	430
Dawson	75-84	15-29	M	333
Dawson	75-84	30+	F	599
Dawson	75-84	30+	M	348
Dawson	85+		F	285
Dawson	85+		M	179
Dawson	85+	0	F	773
Dawson	85+	0	M	439
Dawson	85+	<5	F	142
Dawson	85+	<5	M	98
Dawson	85+	5-14	F	182
Dawson	85+	5-14	M	128
Dawson	85+	15-29	F	94
Dawson	85+	15-29	M	56
Dawson	85+	30+	F	87
Dawson	85+	30+	M	54
Dickson	15-19		F	253
Dickson	15-19		M	275
Dickson	15-19	0	F	1432
Dickson	15-19	0	M	1878
Dickson	15-19	<5	F	2486
Dickson	15-19	<5	M	2488
Dickson	15-19	5-14	F	522
Dickson	15-19	5-14	M	415
Dickson	15-19	15-29	F	53
Dickson	15-19	15-29	M	37
Dickson	15-19	30+	F	19
Dickson	15-19	30+	M	14
Dickson	20-24		F	198
Dickson	20-24		M	251
Dickson	20-24	0	F	882
Dickson	20-24	0	M	1493
Dickson	20-24	<5	F	1706
Dickson	20-24	<5	M	1966
Dickson	20-24	5-14	F	1063
Dickson	20-24	5-14	M	680
Dickson	20-24	15-29	F	272
Dickson	20-24	15-29	M	91
Dickson	20-24	30+	F	220
Dickson	20-24	30+	M	42
Dickson	25-34		F	404
Dickson	25-34		M	480
Dickson	25-34	0	F	840
Dickson	25-34	0	M	1641
Dickson	25-34	<5	F	1771
Dickson	25-34	<5	M	3166
Dickson	25-34	5-14	F	2995
Dickson	25-34	5-14	M	2550
Dickson	25-34	15-29	F	1445
Dickson	25-34	15-29	M	503
Dickson	25-34	30+	F	1708
Dickson	25-34	30+	M	224
Dickson	35-44		F	448
Dickson	35-44		M	527
Dickson	35-44	0	F	626
Dickson	35-44	0	M	1348
Dickson	35-44	<5	F	1255
Dickson	35-44	<5	M	3224
Dickson	35-44	5-14	F	3941
Dickson	35-44	5-14	M	3905
Dickson	35-44	15-29	F	2542
Dickson	35-44	15-29	M	970
Dickson	35-44	30+	F	2273
Dickson	35-44	30+	M	395
Dickson	45-54		F	455
Dickson	45-54		M	554
Dickson	45-54	0	F	792
Dickson	45-54	0	M	1525
Dickson	45-54	<5	F	1312
Dickson	45-54	<5	M	3162
Dickson	45-54	5-14	F	4372
Dickson	45-54	5-14	M	3937
Dickson	45-54	15-29	F	2424
Dickson	45-54	15-29	M	911
Dickson	45-54	30+	F	1524
Dickson	45-54	30+	M	297
Dickson	55-64		F	392
Dickson	55-64		M	430
Dickson	55-64	0	F	883
Dickson	55-64	0	M	1399
Dickson	55-64	<5	F	936
Dickson	55-64	<5	M	2050
Dickson	55-64	5-14	F	2951
Dickson	55-64	5-14	M	2976
Dickson	55-64	15-29	F	1999
Dickson	55-64	15-29	M	921
Dickson	55-64	30+	F	1407
Dickson	55-64	30+	M	408
Dickson	65-74		F	418
Dickson	65-74		M	396
Dickson	65-74	0	F	1042
Dickson	65-74	0	M	1308
Dickson	65-74	<5	F	428
Dickson	65-74	<5	M	964
Dickson	65-74	5-14	F	1407
Dickson	65-74	5-14	M	1735
Dickson	65-74	15-29	F	1487
Dickson	65-74	15-29	M	920
Dickson	65-74	30+	F	1474
Dickson	65-74	30+	M	578
Dickson	75-84		F	331
Dickson	75-84		M	271
Dickson	75-84	0	F	670
Dickson	75-84	0	M	578
Dickson	75-84	<5	F	203
Dickson	75-84	<5	M	306
Dickson	75-84	5-14	F	441
Dickson	75-84	5-14	M	453
Dickson	75-84	15-29	F	395
Dickson	75-84	15-29	M	302
Dickson	75-84	30+	F	398
Dickson	75-84	30+	M	246
Dickson	85+		F	316
Dickson	85+		M	159
Dickson	85+	0	F	459
Dickson	85+	0	M	237
Dickson	85+	<5	F	124
Dickson	85+	<5	M	72
Dickson	85+	5-14	F	141
Dickson	85+	5-14	M	92
Dickson	85+	15-29	F	78
Dickson	85+	15-29	M	41
Dickson	85+	30+	F	38
Dickson	85+	30+	M	30
Fadden	15-19		F	452
Fadden	15-19		M	483
Fadden	15-19	0	F	1779
Fadden	15-19	0	M	2179
Fadden	15-19	<5	F	2379
Fadden	15-19	<5	M	2316
Fadden	15-19	5-14	F	591
Fadden	15-19	5-14	M	404
Fadden	15-19	15-29	F	81
Fadden	15-19	15-29	M	45
Fadden	15-19	30+	F	30
Fadden	15-19	30+	M	23
Fadden	20-24		F	501
Fadden	20-24		M	491
Fadden	20-24	0	F	1341
Fadden	20-24	0	M	2014
Fadden	20-24	<5	F	1979
Fadden	20-24	<5	M	2092
Fadden	20-24	5-14	F	1344
Fadden	20-24	5-14	M	817
Fadden	20-24	15-29	F	281
Fadden	20-24	15-29	M	118
Fadden	20-24	30+	F	253
Fadden	20-24	30+	M	45
Fadden	25-34		F	972
Fadden	25-34		M	964
Fadden	25-34	0	F	1355
Fadden	25-34	0	M	2570
Fadden	25-34	<5	F	2189
Fadden	25-34	<5	M	3687
Fadden	25-34	5-14	F	3370
Fadden	25-34	5-14	M	2620
Fadden	25-34	15-29	F	1576
Fadden	25-34	15-29	M	471
Fadden	25-34	30+	F	1836
Fadden	25-34	30+	M	239
Fadden	35-44		F	849
Fadden	35-44		M	920
Fadden	35-44	0	F	1068
Fadden	35-44	0	M	2090
Fadden	35-44	<5	F	1483
Fadden	35-44	<5	M	3371
Fadden	35-44	5-14	F	3861
Fadden	35-44	5-14	M	3405
Fadden	35-44	15-29	F	2443
Fadden	35-44	15-29	M	804
Fadden	35-44	30+	F	2324
Fadden	35-44	30+	M	362
Fadden	45-54		F	951
Fadden	45-54		M	983
Fadden	45-54	0	F	1330
Fadden	45-54	0	M	2242
Fadden	45-54	<5	F	1650
Fadden	45-54	<5	M	3441
Fadden	45-54	5-14	F	4305
Fadden	45-54	5-14	M	3389
Fadden	45-54	15-29	F	2371
Fadden	45-54	15-29	M	804
Fadden	45-54	30+	F	1517
Fadden	45-54	30+	M	325
Fadden	55-64		F	782
Fadden	55-64		M	786
Fadden	55-64	0	F	1599
Fadden	55-64	0	M	2216
Fadden	55-64	<5	F	1385
Fadden	55-64	<5	M	2493
Fadden	55-64	5-14	F	3365
Fadden	55-64	5-14	M	2593
Fadden	55-64	15-29	F	1907
Fadden	55-64	15-29	M	703
Fadden	55-64	30+	F	1316
Fadden	55-64	30+	M	318
Fadden	65-74		F	890
Fadden	65-74		M	801
Fadden	65-74	0	F	1908
Fadden	65-74	0	M	2248
Fadden	65-74	<5	F	694
Fadden	65-74	<5	M	1409
Fadden	65-74	5-14	F	1977
Fadden	65-74	5-14	M	2079
Fadden	65-74	15-29	F	1716
Fadden	65-74	15-29	M	883
Fadden	65-74	30+	F	1455
Fadden	65-74	30+	M	512
Fadden	75-84		F	690
Fadden	75-84		M	529
Fadden	75-84	0	F	1337
Fadden	75-84	0	M	1276
Fadden	75-84	<5	F	357
Fadden	75-84	<5	M	519
Fadden	75-84	5-14	F	707
Fadden	75-84	5-14	M	797
Fadden	75-84	15-29	F	554
Fadden	75-84	15-29	M	400
Fadden	75-84	30+	F	575
Fadden	75-84	30+	M	265
Fadden	85+		F	430
Fadden	85+		M	274
Fadden	85+	0	F	917
Fadden	85+	0	M	510
Fadden	85+	<5	F	192
Fadden	85+	<5	M	122
Fadden	85+	5-14	F	175
Fadden	85+	5-14	M	135
Fadden	85+	15-29	F	98
Fadden	85+	15-29	M	65
Fadden	85+	30+	F	89
Fadden	85+	30+	M	55
Fairfax	15-19		F	300
Fairfax	15-19		M	362
Fairfax	15-19	0	F	1284
Fairfax	15-19	0	M	1577
Fairfax	15-19	<5	F	2276
Fairfax	15-19	<5	M	2149
Fairfax	15-19	5-14	F	527
Fairfax	15-19	5-14	M	322
Fairfax	15-19	15-29	F	46
Fairfax	15-19	15-29	M	30
Fairfax	15-19	30+	F	28
Fairfax	15-19	30+	M	10
Fairfax	20-24		F	297
Fairfax	20-24		M	304
Fairfax	20-24	0	F	747
Fairfax	20-24	0	M	1208
Fairfax	20-24	<5	F	1534
Fairfax	20-24	<5	M	1626
Fairfax	20-24	5-14	F	1073
Fairfax	20-24	5-14	M	631
Fairfax	20-24	15-29	F	212
Fairfax	20-24	15-29	M	86
Fairfax	20-24	30+	F	168
Fairfax	20-24	30+	M	38
Fairfax	25-34		F	542
Fairfax	25-34		M	629
Fairfax	25-34	0	F	823
Fairfax	25-34	0	M	1624
Fairfax	25-34	<5	F	1690
Fairfax	25-34	<5	M	2836
Fairfax	25-34	5-14	F	2705
Fairfax	25-34	5-14	M	2282
Fairfax	25-34	15-29	F	1273
Fairfax	25-34	15-29	M	448
Fairfax	25-34	30+	F	1560
Fairfax	25-34	30+	M	219
Fairfax	35-44		F	563
Fairfax	35-44		M	723
Fairfax	35-44	0	F	570
Fairfax	35-44	0	M	1370
Fairfax	35-44	<5	F	1092
Fairfax	35-44	<5	M	2881
Fairfax	35-44	5-14	F	3602
Fairfax	35-44	5-14	M	3174
Fairfax	35-44	15-29	F	2340
Fairfax	35-44	15-29	M	847
Fairfax	35-44	30+	F	2167
Fairfax	35-44	30+	M	380
Fairfax	45-54		F	675
Fairfax	45-54		M	736
Fairfax	45-54	0	F	942
Fairfax	45-54	0	M	1570
Fairfax	45-54	<5	F	1531
Fairfax	45-54	<5	M	2978
Fairfax	45-54	5-14	F	4550
Fairfax	45-54	5-14	M	3603
Fairfax	45-54	15-29	F	2539
Fairfax	45-54	15-29	M	908
Fairfax	45-54	30+	F	1514
Fairfax	45-54	30+	M	359
Fairfax	55-64		F	696
Fairfax	55-64		M	693
Fairfax	55-64	0	F	1313
Fairfax	55-64	0	M	1880
Fairfax	55-64	<5	F	1289
Fairfax	55-64	<5	M	2337
Fairfax	55-64	5-14	F	3584
Fairfax	55-64	5-14	M	3239
Fairfax	55-64	15-29	F	2279
Fairfax	55-64	15-29	M	1017
Fairfax	55-64	30+	F	1567
Fairfax	55-64	30+	M	482
Fairfax	65-74		F	736
Fairfax	65-74		M	672
Fairfax	65-74	0	F	1577
Fairfax	65-74	0	M	1916
Fairfax	65-74	<5	F	617
Fairfax	65-74	<5	M	1347
Fairfax	65-74	5-14	F	1995
Fairfax	65-74	5-14	M	2313
Fairfax	65-74	15-29	F	2004
Fairfax	65-74	15-29	M	1194
Fairfax	65-74	30+	F	1800
Fairfax	65-74	30+	M	707
Fairfax	75-84		F	659
Fairfax	75-84		M	476
Fairfax	75-84	0	F	1365
Fairfax	75-84	0	M	1255
Fairfax	75-84	<5	F	365
Fairfax	75-84	<5	M	512
Fairfax	75-84	5-14	F	811
Fairfax	75-84	5-14	M	957
Fairfax	75-84	15-29	F	749
Fairfax	75-84	15-29	M	560
Fairfax	75-84	30+	F	790
Fairfax	75-84	30+	M	403
Fairfax	85+		F	458
Fairfax	85+		M	265
Fairfax	85+	0	F	1113
Fairfax	85+	0	M	619
Fairfax	85+	<5	F	213
Fairfax	85+	<5	M	140
Fairfax	85+	5-14	F	245
Fairfax	85+	5-14	M	203
Fairfax	85+	15-29	F	168
Fairfax	85+	15-29	M	115
Fairfax	85+	30+	F	125
Fairfax	85+	30+	M	94
Fisher	15-19		F	323
Fisher	15-19		M	366
Fisher	15-19	0	F	1270
Fisher	15-19	0	M	1630
Fisher	15-19	<5	F	2132
Fisher	15-19	<5	M	2033
Fisher	15-19	5-14	F	492
Fisher	15-19	5-14	M	337
Fisher	15-19	15-29	F	60
Fisher	15-19	15-29	M	37
Fisher	15-19	30+	F	19
Fisher	15-19	30+	M	14
Fisher	20-24		F	293
Fisher	20-24		M	307
Fisher	20-24	0	F	731
Fisher	20-24	0	M	1279
Fisher	20-24	<5	F	1355
Fisher	20-24	<5	M	1446
Fisher	20-24	5-14	F	909
Fisher	20-24	5-14	M	569
Fisher	20-24	15-29	F	195
Fisher	20-24	15-29	M	83
Fisher	20-24	30+	F	160
Fisher	20-24	30+	M	32
Fisher	25-34		F	496
Fisher	25-34		M	539
Fisher	25-34	0	F	711
Fisher	25-34	0	M	1457
Fisher	25-34	<5	F	1452
Fisher	25-34	<5	M	2508
Fisher	25-34	5-14	F	2410
Fisher	25-34	5-14	M	1970
Fisher	25-34	15-29	F	1106
Fisher	25-34	15-29	M	339
Fisher	25-34	30+	F	1406
Fisher	25-34	30+	M	154
Fisher	35-44		F	514
Fisher	35-44		M	630
Fisher	35-44	0	F	553
Fisher	35-44	0	M	1319
Fisher	35-44	<5	F	998
Fisher	35-44	<5	M	2516
Fisher	35-44	5-14	F	3058
Fisher	35-44	5-14	M	2823
Fisher	35-44	15-29	F	1949
Fisher	35-44	15-29	M	730
Fisher	35-44	30+	F	1874
Fisher	35-44	30+	M	330
Fisher	45-54		F	611
Fisher	45-54		M	670
Fisher	45-54	0	F	883
Fisher	45-54	0	M	1557
Fisher	45-54	<5	F	1259
Fisher	45-54	<5	M	2621
Fisher	45-54	5-14	F	3874
Fisher	45-54	5-14	M	3063
Fisher	45-54	15-29	F	2122
Fisher	45-54	15-29	M	768
Fisher	45-54	30+	F	1274
Fisher	45-54	30+	M	356
Fisher	55-64		F	607
Fisher	55-64		M	625
Fisher	55-64	0	F	1168
Fisher	55-64	0	M	1676
Fisher	55-64	<5	F	1175
Fisher	55-64	<5	M	2117
Fisher	55-64	5-14	F	3260
Fisher	55-64	5-14	M	2786
Fisher	55-64	15-29	F	2069
Fisher	55-64	15-29	M	880
Fisher	55-64	30+	F	1408
Fisher	55-64	30+	M	424
Fisher	65-74		F	724
Fisher	65-74		M	655
Fisher	65-74	0	F	1612
Fisher	65-74	0	M	1903
Fisher	65-74	<5	F	616
Fisher	65-74	<5	M	1259
Fisher	65-74	5-14	F	1922
Fisher	65-74	5-14	M	2310
Fisher	65-74	15-29	F	2116
Fisher	65-74	15-29	M	1181
Fisher	65-74	30+	F	1886
Fisher	65-74	30+	M	730
Fisher	75-84		F	686
Fisher	75-84		M	529
Fisher	75-84	0	F	1402
Fisher	75-84	0	M	1349
Fisher	75-84	<5	F	376
Fisher	75-84	<5	M	543
Fisher	75-84	5-14	F	846
Fisher	75-84	5-14	M	993
Fisher	75-84	15-29	F	796
Fisher	75-84	15-29	M	607
Fisher	75-84	30+	F	822
Fisher	75-84	30+	M	436
Fisher	85+		F	455
Fisher	85+		M	263
Fisher	85+	0	F	1174
Fisher	85+	0	M	670
Fisher	85+	<5	F	230
Fisher	85+	<5	M	178
Fisher	85+	5-14	F	266
Fisher	85+	5-14	M	195
Fisher	85+	15-29	F	151
Fisher	85+	15-29	M	123
Fisher	85+	30+	F	143
Fisher	85+	30+	M	99
Flynn	15-19		F	586
Flynn	15-19		M	617
Flynn	15-19	0	F	1091
Flynn	15-19	0	M	1563
Flynn	15-19	<5	F	1842
Flynn	15-19	<5	M	2046
Flynn	15-19	5-14	F	680
Flynn	15-19	5-14	M	524
Flynn	15-19	15-29	F	111
Flynn	15-19	15-29	M	67
Flynn	15-19	30+	F	62
Flynn	15-19	30+	M	28
Flynn	20-24		F	442
Flynn	20-24		M	515
Flynn	20-24	0	F	674
Flynn	20-24	0	M	1304
Flynn	20-24	<5	F	1045
Flynn	20-24	<5	M	1469
Flynn	20-24	5-14	F	1255
Flynn	20-24	5-14	M	904
Flynn	20-24	15-29	F	371
Flynn	20-24	15-29	M	150
Flynn	20-24	30+	F	458
Flynn	20-24	30+	M	78
Flynn	25-34		F	951
Flynn	25-34		M	1213
Flynn	25-34	0	F	904
Flynn	25-34	0	M	2023
Flynn	25-34	<5	F	1289
Flynn	25-34	<5	M	3018
Flynn	25-34	5-14	F	2867
Flynn	25-34	5-14	M	2842
Flynn	25-34	15-29	F	1662
Flynn	25-34	15-29	M	668
Flynn	25-34	30+	F	2795
Flynn	25-34	30+	M	369
Flynn	35-44		F	918
Flynn	35-44		M	1236
Flynn	35-44	0	F	747
Flynn	35-44	0	M	1855
Flynn	35-44	<5	F	802
Flynn	35-44	<5	M	2753
Flynn	35-44	5-14	F	2987
Flynn	35-44	5-14	M	3232
Flynn	35-44	15-29	F	2138
Flynn	35-44	15-29	M	878
Flynn	35-44	30+	F	2532
Flynn	35-44	30+	M	444
Flynn	45-54		F	1056
Flynn	45-54		M	1434
Flynn	45-54	0	F	1006
Flynn	45-54	0	M	2339
Flynn	45-54	<5	F	1049
Flynn	45-54	<5	M	2854
Flynn	45-54	5-14	F	3556
Flynn	45-54	5-14	M	3488
Flynn	45-54	15-29	F	2365
Flynn	45-54	15-29	M	963
Flynn	45-54	30+	F	1852
Flynn	45-54	30+	M	551
Flynn	55-64		F	908
Flynn	55-64		M	1183
Flynn	55-64	0	F	1134
Flynn	55-64	0	M	2484
Flynn	55-64	<5	F	725
Flynn	55-64	<5	M	2211
Flynn	55-64	5-14	F	2439
Flynn	55-64	5-14	M	2727
Flynn	55-64	15-29	F	1947
Flynn	55-64	15-29	M	1044
Flynn	55-64	30+	F	1939
Flynn	55-64	30+	M	669
Flynn	65-74		F	821
Flynn	65-74		M	934
Flynn	65-74	0	F	1150
Flynn	65-74	0	M	1952
Flynn	65-74	<5	F	353
Flynn	65-74	<5	M	996
Flynn	65-74	5-14	F	1025
Flynn	65-74	5-14	M	1471
Flynn	65-74	15-29	F	1127
Flynn	65-74	15-29	M	797
Flynn	65-74	30+	F	1560
Flynn	65-74	30+	M	763
Flynn	75-84		F	540
Flynn	75-84		M	558
Flynn	75-84	0	F	740
Flynn	75-84	0	M	950
Flynn	75-84	<5	F	171
Flynn	75-84	<5	M	312
Flynn	75-84	5-14	F	375
Flynn	75-84	5-14	M	478
Flynn	75-84	15-29	F	345
Flynn	75-84	15-29	M	310
Flynn	75-84	30+	F	518
Flynn	75-84	30+	M	348
Flynn	85+		F	198
Flynn	85+		M	138
Flynn	85+	0	F	452
Flynn	85+	0	M	335
Flynn	85+	<5	F	95
Flynn	85+	<5	M	71
Flynn	85+	5-14	F	112
Flynn	85+	5-14	M	87
Flynn	85+	15-29	F	57
Flynn	85+	15-29	M	38
Flynn	85+	30+	F	56
Flynn	85+	30+	M	36
Forde	15-19		F	505
Forde	15-19		M	452
Forde	15-19	0	F	1782
Forde	15-19	0	M	2270
Forde	15-19	<5	F	2383
Forde	15-19	<5	M	2396
Forde	15-19	5-14	F	770
Forde	15-19	5-14	M	519
Forde	15-19	15-29	F	125
Forde	15-19	15-29	M	82
Forde	15-19	30+	F	57
Forde	15-19	30+	M	25
Forde	20-24		F	378
Forde	20-24		M	411
Forde	20-24	0	F	1222
Forde	20-24	0	M	2100
Forde	20-24	<5	F	1752
Forde	20-24	<5	M	2074
Forde	20-24	5-14	F	1349
Forde	20-24	5-14	M	819
Forde	20-24	15-29	F	427
Forde	20-24	15-29	M	158
Forde	20-24	30+	F	379
Forde	20-24	30+	M	62
Forde	25-34		F	884
Forde	25-34		M	891
Forde	25-34	0	F	1407
Forde	25-34	0	M	2645
Forde	25-34	<5	F	1949
Forde	25-34	<5	M	3765
Forde	25-34	5-14	F	3749
Forde	25-34	5-14	M	3113
Forde	25-34	15-29	F	1851
Forde	25-34	15-29	M	567
Forde	25-34	30+	F	2239
Forde	25-34	30+	M	264
Forde	35-44		F	737
Forde	35-44		M	818
Forde	35-44	0	F	1162
Forde	35-44	0	M	2167
Forde	35-44	<5	F	1248
Forde	35-44	<5	M	3339
Forde	35-44	5-14	F	3881
Forde	35-44	5-14	M	3643
Forde	35-44	15-29	F	2455
Forde	35-44	15-29	M	852
Forde	35-44	30+	F	2322
Forde	35-44	30+	M	392
Forde	45-54		F	742
Forde	45-54		M	775
Forde	45-54	0	F	1275
Forde	45-54	0	M	2196
Forde	45-54	<5	F	1319
Forde	45-54	<5	M	2936
Forde	45-54	5-14	F	3830
Forde	45-54	5-14	M	3176
Forde	45-54	15-29	F	2208
Forde	45-54	15-29	M	743
Forde	45-54	30+	F	1415
Forde	45-54	30+	M	355
Forde	55-64		F	668
Forde	55-64		M	620
Forde	55-64	0	F	1400
Forde	55-64	0	M	2048
Forde	55-64	<5	F	1012
Forde	55-64	<5	M	2064
Forde	55-64	5-14	F	2745
Forde	55-64	5-14	M	2474
Forde	55-64	15-29	F	1890
Forde	55-64	15-29	M	756
Forde	55-64	30+	F	1434
Forde	55-64	30+	M	379
Forde	65-74		F	681
Forde	65-74		M	610
Forde	65-74	0	F	1594
Forde	65-74	0	M	1828
Forde	65-74	<5	F	492
Forde	65-74	<5	M	1018
Forde	65-74	5-14	F	1393
Forde	65-74	5-14	M	1614
Forde	65-74	15-29	F	1293
Forde	65-74	15-29	M	790
Forde	65-74	30+	F	1285
Forde	65-74	30+	M	519
Forde	75-84		F	486
Forde	75-84		M	376
Forde	75-84	0	F	1075
Forde	75-84	0	M	913
Forde	75-84	<5	F	267
Forde	75-84	<5	M	327
Forde	75-84	5-14	F	516
Forde	75-84	5-14	M	533
Forde	75-84	15-29	F	391
Forde	75-84	15-29	M	294
Forde	75-84	30+	F	396
Forde	75-84	30+	M	228
Forde	85+		F	242
Forde	85+		M	142
Forde	85+	0	F	762
Forde	85+	0	M	412
Forde	85+	<5	F	122
Forde	85+	<5	M	83
Forde	85+	5-14	F	123
Forde	85+	5-14	M	84
Forde	85+	15-29	F	56
Forde	85+	15-29	M	31
Forde	85+	30+	F	45
Forde	85+	30+	M	46
Griffith	15-19		F	305
Griffith	15-19		M	314
Griffith	15-19	0	F	1303
Griffith	15-19	0	M	1431
Griffith	15-19	<5	F	2112
Griffith	15-19	<5	M	2071
Griffith	15-19	5-14	F	462
Griffith	15-19	5-14	M	358
Griffith	15-19	15-29	F	39
Griffith	15-19	15-29	M	25
Griffith	15-19	30+	F	11
Griffith	15-19	30+	M	15
Griffith	20-24		F	544
Griffith	20-24		M	587
Griffith	20-24	0	F	1567
Griffith	20-24	0	M	2152
Griffith	20-24	<5	F	3258
Griffith	20-24	<5	M	3066
Griffith	20-24	5-14	F	1851
Griffith	20-24	5-14	M	1249
Griffith	20-24	15-29	F	239
Griffith	20-24	15-29	M	116
Griffith	20-24	30+	F	99
Griffith	20-24	30+	M	41
Griffith	25-34		F	1384
Griffith	25-34		M	1445
Griffith	25-34	0	F	2123
Griffith	25-34	0	M	3359
Griffith	25-34	<5	F	5515
Griffith	25-34	<5	M	6742
Griffith	25-34	5-14	F	5435
Griffith	25-34	5-14	M	4340
Griffith	25-34	15-29	F	1382
Griffith	25-34	15-29	M	561
Griffith	25-34	30+	F	1204
Griffith	25-34	30+	M	198
Griffith	35-44		F	783
Griffith	35-44		M	922
Griffith	35-44	0	F	852
Griffith	35-44	0	M	1749
Griffith	35-44	<5	F	2248
Griffith	35-44	<5	M	4286
Griffith	35-44	5-14	F	4357
Griffith	35-44	5-14	M	4414
Griffith	35-44	15-29	F	2216
Griffith	35-44	15-29	M	903
Griffith	35-44	30+	F	2067
Griffith	35-44	30+	M	295
Griffith	45-54		F	677
Griffith	45-54		M	785
Griffith	45-54	0	F	751
Griffith	45-54	0	M	1441
Griffith	45-54	<5	F	1630
Griffith	45-54	<5	M	3108
Griffith	45-54	5-14	F	3920
Griffith	45-54	5-14	M	3545
Griffith	45-54	15-29	F	2031
Griffith	45-54	15-29	M	848
Griffith	45-54	30+	F	1167
Griffith	45-54	30+	M	271
Griffith	55-64		F	561
Griffith	55-64		M	569
Griffith	55-64	0	F	879
Griffith	55-64	0	M	1372
Griffith	55-64	<5	F	1163
Griffith	55-64	<5	M	2022
Griffith	55-64	5-14	F	2673
Griffith	55-64	5-14	M	2225
Griffith	55-64	15-29	F	1404
Griffith	55-64	15-29	M	584
Griffith	55-64	30+	F	776
Griffith	55-64	30+	M	254
Griffith	65-74		F	339
Griffith	65-74		M	364
Griffith	65-74	0	F	872
Griffith	65-74	0	M	1028
Griffith	65-74	<5	F	466
Griffith	65-74	<5	M	840
Griffith	65-74	5-14	F	1232
Griffith	65-74	5-14	M	1215
Griffith	65-74	15-29	F	939
Griffith	65-74	15-29	M	449
Griffith	65-74	30+	F	654
Griffith	65-74	30+	M	222
Griffith	75-84		F	285
Griffith	75-84		M	253
Griffith	75-84	0	F	740
Griffith	75-84	0	M	672
Griffith	75-84	<5	F	259
Griffith	75-84	<5	M	298
Griffith	75-84	5-14	F	481
Griffith	75-84	5-14	M	454
Griffith	75-84	15-29	F	414
Griffith	75-84	15-29	M	239
Griffith	75-84	30+	F	357
Griffith	75-84	30+	M	170
Griffith	85+		F	224
Griffith	85+		M	133
Griffith	85+	0	F	814
Griffith	85+	0	M	385
Griffith	85+	<5	F	196
Griffith	85+	<5	M	97
Griffith	85+	5-14	F	228
Griffith	85+	5-14	M	123
Griffith	85+	15-29	F	123
Griffith	85+	15-29	M	66
Griffith	85+	30+	F	89
Griffith	85+	30+	M	36
Groom	15-19		F	436
Groom	15-19		M	511
Groom	15-19	0	F	1419
Groom	15-19	0	M	1799
Groom	15-19	<5	F	2263
Groom	15-19	<5	M	2303
Groom	15-19	5-14	F	672
Groom	15-19	5-14	M	444
Groom	15-19	15-29	F	87
Groom	15-19	15-29	M	59
Groom	15-19	30+	F	52
Groom	15-19	30+	M	30
Groom	20-24		F	327
Groom	20-24		M	432
Groom	20-24	0	F	834
Groom	20-24	0	M	1604
Groom	20-24	<5	F	1437
Groom	20-24	<5	M	1804
Groom	20-24	5-14	F	1450
Groom	20-24	5-14	M	934
Groom	20-24	15-29	F	332
Groom	20-24	15-29	M	136
Groom	20-24	30+	F	339
Groom	20-24	30+	M	63
Groom	25-34		F	631
Groom	25-34		M	719
Groom	25-34	0	F	872
Groom	25-34	0	M	1813
Groom	25-34	<5	F	1528
Groom	25-34	<5	M	3095
Groom	25-34	5-14	F	2860
Groom	25-34	5-14	M	2792
Groom	25-34	15-29	F	1552
Groom	25-34	15-29	M	605
Groom	25-34	30+	F	2091
Groom	25-34	30+	M	252
Groom	35-44		F	584
Groom	35-44		M	663
Groom	35-44	0	F	728
Groom	35-44	0	M	1487
Groom	35-44	<5	F	895
Groom	35-44	<5	M	2379
Groom	35-44	5-14	F	2846
Groom	35-44	5-14	M	2921
Groom	35-44	15-29	F	2086
Groom	35-44	15-29	M	809
Groom	35-44	30+	F	2076
Groom	35-44	30+	M	337
Groom	45-54		F	622
Groom	45-54		M	713
Groom	45-54	0	F	910
Groom	45-54	0	M	1640
Groom	45-54	<5	F	1097
