CED_NAME16	AgeStudent	Sex	students
Griffith	5-14	F	7383
Griffith	5-14	M	7860
Griffith	15-19	F	3485
Griffith	15-19	M	3371
Griffith	20-24	F	3681
Griffith	20-24	M	3258
Griffith	25+	F	5626
Griffith	25+	M	4356
Groom	0-4	F	789
Groom	0-4	M	820
Groom	5-14	F	9567
Groom	5-14	M	9554
Groom	15-19	F	3484
Groom	15-19	M	3272
Groom	20-24	F	1409
Groom	20-24	M	1178
Groom	25+	F	3423
Groom	25+	M	2074
Herbert	0-4	F	863
Herbert	0-4	M	942
Herbert	5-14	F	9698
Herbert	5-14	M	9975
Herbert	15-19	F	3861
Herbert	15-19	M	3660
Herbert	20-24	F	2388
Herbert	20-24	M	1555
Herbert	25+	F	4227
Herbert	25+	M	2246
Hinkler	0-4	F	594
Hinkler	0-4	M	670
Hinkler	5-14	F	7697
Hinkler	5-14	M	8102
Hinkler	15-19	F	2530
Hinkler	15-19	M	2489
Hinkler	20-24	F	655
Hinkler	20-24	M	426
Hinkler	25+	F	2577
Hinkler	25+	M	1069
Kennedy	0-4	F	652
Kennedy	0-4	M	699
Kennedy	5-14	F	9224
Kennedy	5-14	M	9814
Kennedy	15-19	F	2687
Kennedy	15-19	M	2626
Kennedy	20-24	F	589
Kennedy	20-24	M	333
Kennedy	25+	F	2326
Kennedy	25+	M	937
Leichhardt	0-4	F	920
Leichhardt	0-4	M	974
Leichhardt	5-14	F	10565
Leichhardt	5-14	M	11112
Leichhardt	15-19	F	3177
Leichhardt	15-19	M	3184
Leichhardt	20-24	F	1174
Leichhardt	20-24	M	829
Leichhardt	25+	F	4141
Leichhardt	25+	M	2060
Lilley	0-4	F	766
Lilley	0-4	M	878
Lilley	5-14	F	8196
Lilley	5-14	M	8573
Lilley	15-19	F	3268
Lilley	15-19	M	3247
Lilley	20-24	F	2051
Lilley	20-24	M	1684
Lilley	25+	F	3930
Lilley	25+	M	2504
Longman	0-4	F	836
Longman	0-4	M	938
Longman	5-14	F	10075
Longman	5-14	M	10541
Longman	15-19	F	3527
Longman	15-19	M	3206
Longman	20-24	F	1190
Longman	20-24	M	776
Longman	25+	F	3078
Longman	25+	M	1249
Maranoa	0-4	F	685
Maranoa	0-4	M	723
Maranoa	5-14	F	8708
Maranoa	5-14	M	9437
Maranoa	15-19	F	2471
Maranoa	15-19	M	2550
Maranoa	20-24	F	616
Maranoa	20-24	M	335
Maranoa	25+	F	2221
Maranoa	25+	M	872
McPherson	0-4	F	913
McPherson	0-4	M	908
McPherson	5-14	F	8345
McPherson	5-14	M	8896
McPherson	15-19	F	3465
McPherson	15-19	M	3412
McPherson	20-24	F	1821
McPherson	20-24	M	1431
McPherson	25+	F	3342
McPherson	25+	M	1962
Moncrieff	0-4	F	740
Moncrieff	0-4	M	762
Moncrieff	5-14	F	6656
Moncrieff	5-14	M	6903
Moncrieff	15-19	F	3163
Moncrieff	15-19	M	2914
Moncrieff	20-24	F	2612
Moncrieff	20-24	M	2231
Moncrieff	25+	F	4334
Moncrieff	25+	M	2965
Moreton	0-4	F	797
Moreton	0-4	M	887
Moreton	5-14	F	8177
Moreton	5-14	M	8322
Moreton	15-19	F	3916
Moreton	15-19	M	3960
Moreton	20-24	F	4044
Moreton	20-24	M	4092
Moreton	25+	F	5213
Moreton	25+	M	4369
Oxley	0-4	F	925
Oxley	0-4	M	1020
Oxley	5-14	F	10629
Oxley	5-14	M	11224
Oxley	15-19	F	4148
Oxley	15-19	M	4070
Oxley	20-24	F	1987
Oxley	20-24	M	1633
Oxley	25+	F	3776
Oxley	25+	M	2278
Petrie	0-4	F	936
Petrie	0-4	M	958
Petrie	5-14	F	9702
Petrie	5-14	M	10320
Petrie	15-19	F	3416
Petrie	15-19	M	3308
Petrie	20-24	F	1323
Petrie	20-24	M	992
Petrie	25+	F	3483
Petrie	25+	M	1686
Rankin	0-4	F	1079
Rankin	0-4	M	1107
Rankin	5-14	F	11824
Rankin	5-14	M	12239
Rankin	15-19	F	4244
Rankin	15-19	M	4266
Rankin	20-24	F	1994
Rankin	20-24	M	1746
Rankin	25+	F	4003
Rankin	25+	M	2524
Ryan	0-4	F	904
Ryan	0-4	M	912
Ryan	5-14	F	8963
Ryan	5-14	M	9948
Ryan	15-19	F	5423
Ryan	15-19	M	5081
Ryan	20-24	F	5478
Ryan	20-24	M	4851
Ryan	25+	F	4619
Ryan	25+	M	3713
Wide Bay	0-4	F	564
Wide Bay	0-4	M	624
Wide Bay	5-14	F	7774
Wide Bay	5-14	M	8417
Wide Bay	15-19	F	2593
Wide Bay	15-19	M	2634
Wide Bay	20-24	F	574
Wide Bay	20-24	M	424
Wide Bay	25+	F	2440
Wide Bay	25+	M	894
Wright	0-4	F	836
Wright	0-4	M	874
Wright	5-14	F	10392
Wright	5-14	M	10918
Wright	15-19	F	3732
Wright	15-19	M	3535
Wright	20-24	F	1304
Wright	20-24	M	821
Wright	25+	F	2812
Wright	25+	M	1211
No usual address (Qld)	0-4	F	12
No usual address (Qld)	0-4	M	15
No usual address (Qld)	5-14	F	179
No usual address (Qld)	5-14	M	179
No usual address (Qld)	15-19	F	76
No usual address (Qld)	15-19	M	58
No usual address (Qld)	20-24	F	96
No usual address (Qld)	20-24	M	73
No usual address (Qld)	25+	F	177
No usual address (Qld)	25+	M	124
Migratory - Offshore - Shipping (Qld)	15-19	F	5
Migratory - Offshore - Shipping (Qld)	15-19	M	3
Migratory - Offshore - Shipping (Qld)	25+	F	3
Adelaide	0-4	F	836
Adelaide	0-4	M	857
Adelaide	5-14	F	7251
Adelaide	5-14	M	7333
Adelaide	15-19	F	3875
Adelaide	15-19	M	4012
Adelaide	20-24	F	4922
Adelaide	20-24	M	4710
Adelaide	25+	F	5444
Adelaide	25+	M	4589
Barker	0-4	F	684
Barker	0-4	M	734
Barker	5-14	F	8076
Barker	5-14	M	8805
Barker	15-19	F	3078
Barker	15-19	M	3036
Barker	20-24	F	743
Barker	20-24	M	505
Barker	25+	F	2050
Barker	25+	M	901
Boothby	0-4	F	760
Boothby	0-4	M	790
Boothby	5-14	F	7806
Boothby	5-14	M	7998
Boothby	15-19	F	3954
Boothby	15-19	M	3784
Boothby	20-24	F	2652
Boothby	20-24	M	2239
Boothby	25+	F	3960
Boothby	25+	M	2768
Grey	0-4	F	688
Grey	0-4	M	741
Grey	5-14	F	7564
Grey	5-14	M	7976
Grey	15-19	F	2563
Grey	15-19	M	2597
Grey	20-24	F	587
Grey	20-24	M	319
Grey	25+	F	1994
Grey	25+	M	846
Hindmarsh	0-4	F	696
Hindmarsh	0-4	M	727
Hindmarsh	5-14	F	6515
Hindmarsh	5-14	M	6867
Hindmarsh	15-19	F	3300
Hindmarsh	15-19	M	3207
Hindmarsh	20-24	F	2675
Hindmarsh	20-24	M	2455
Hindmarsh	25+	F	3839
Hindmarsh	25+	M	2777
Kingston	0-4	F	776
Kingston	0-4	M	765
Kingston	5-14	F	8291
Kingston	5-14	M	8816
Kingston	15-19	F	3382
Kingston	15-19	M	3328
Kingston	20-24	F	1465
Kingston	20-24	M	1131
Kingston	25+	F	3073
Kingston	25+	M	1650
Makin	0-4	F	718
Makin	0-4	M	744
Makin	5-14	F	8081
Makin	5-14	M	8586
Makin	15-19	F	3597
Makin	15-19	M	3654
Makin	20-24	F	1862
Makin	20-24	M	1824
Makin	25+	F	3376
Makin	25+	M	2160
Mayo	0-4	F	701
Mayo	0-4	M	662
Mayo	5-14	F	7928
Mayo	5-14	M	8195
Mayo	15-19	F	3225
Mayo	15-19	M	3249
Mayo	20-24	F	1237
Mayo	20-24	M	980
Mayo	25+	F	2461
Mayo	25+	M	1205
Port Adelaide	0-4	F	888
Port Adelaide	0-4	M	848
Port Adelaide	5-14	F	8785
Port Adelaide	5-14	M	9136
Port Adelaide	15-19	F	3830
Port Adelaide	15-19	M	3839
Port Adelaide	20-24	F	2158
Port Adelaide	20-24	M	1759
Port Adelaide	25+	F	3902
Port Adelaide	25+	M	2474
Sturt	0-4	F	808
Sturt	0-4	M	827
Sturt	5-14	F	7493
Sturt	5-14	M	8196
Sturt	15-19	F	4039
Sturt	15-19	M	3872
Sturt	20-24	F	2572
Sturt	20-24	M	2511
Sturt	25+	F	3892
Sturt	25+	M	2713
Wakefield	0-4	F	927
Wakefield	0-4	M	1055
Wakefield	5-14	F	10121
Wakefield	5-14	M	10628
Wakefield	15-19	F	3854
Wakefield	15-19	M	3918
Wakefield	20-24	F	1618
Wakefield	20-24	M	1129
Wakefield	25+	F	3430
Wakefield	25+	M	1768
No usual address (SA)	0-4	F	4
No usual address (SA)	0-4	M	3
No usual address (SA)	5-14	F	55
No usual address (SA)	5-14	M	42
No usual address (SA)	15-19	F	42
No usual address (SA)	15-19	M	39
No usual address (SA)	20-24	F	22
No usual address (SA)	20-24	M	20
No usual address (SA)	25+	F	49
No usual address (SA)	25+	M	47
Brand	0-4	F	1163
Brand	0-4	M	1273
Brand	5-14	F	10536
Brand	5-14	M	11087
Brand	15-19	F	3577
Brand	15-19	M	3536
Brand	20-24	F	1371
Brand	20-24	M	994
Brand	25+	F	3241
Brand	25+	M	1501
Burt	0-4	F	1323
Burt	0-4	M	1340
Burt	5-14	F	10444
Burt	5-14	M	11007
Burt	15-19	F	4043
Burt	15-19	M	4047
Burt	20-24	F	1921
Burt	20-24	M	1749
Burt	25+	F	3676
Burt	25+	M	2271
Canning	0-4	F	857
Canning	0-4	M	931
Canning	5-14	F	8465
Canning	5-14	M	8830
Canning	15-19	F	3109
Canning	15-19	M	2918
Canning	20-24	F	1004
Canning	20-24	M	733
Canning	25+	F	2393
Canning	25+	M	984
Cowan	0-4	F	1068
Cowan	0-4	M	1051
Cowan	5-14	F	9387
Cowan	5-14	M	9802
Cowan	15-19	F	3858
Cowan	15-19	M	3960
Cowan	20-24	F	1717
Cowan	20-24	M	1585
Cowan	25+	F	2993
Cowan	25+	M	1867
Curtin	0-4	F	881
Curtin	0-4	M	958
Curtin	5-14	F	8017
Curtin	5-14	M	8689
Curtin	15-19	F	4023
Curtin	15-19	M	4010
Curtin	20-24	F	2787
Curtin	20-24	M	2985
Curtin	25+	F	3808
Curtin	25+	M	2959
Durack	0-4	F	1097
Durack	0-4	M	1188
Durack	5-14	F	10134
Durack	5-14	M	10701
Durack	15-19	F	2494
Durack	15-19	M	2645
Durack	20-24	F	582
Durack	20-24	M	418
Durack	25+	F	2807
Durack	25+	M	1502
Forrest	0-4	F	872
Forrest	0-4	M	953
Forrest	5-14	F	9276
Forrest	5-14	M	9642
Forrest	15-19	F	3035
Forrest	15-19	M	3143
Forrest	20-24	F	608
Forrest	20-24	M	382
Forrest	25+	F	2564
Forrest	25+	M	984
Fremantle	0-4	F	1067
Fremantle	0-4	M	964
Fremantle	5-14	F	8123
Fremantle	5-14	M	8394
Fremantle	15-19	F	3285
Fremantle	15-19	M	3121
Fremantle	20-24	F	1796
Fremantle	20-24	M	1551
Fremantle	25+	F	3591
Fremantle	25+	M	2240
Hasluck	0-4	F	794
Hasluck	0-4	M	907
Hasluck	5-14	F	8077
Hasluck	5-14	M	8691
Hasluck	15-19	F	3317
Hasluck	15-19	M	3443
Hasluck	20-24	F	1353
Hasluck	20-24	M	1151
Hasluck	25+	F	2830
Hasluck	25+	M	1557
Moore	0-4	F	912
Moore	0-4	M	1019
Moore	5-14	F	8830
Moore	5-14	M	9303
Moore	15-19	F	4025
Moore	15-19	M	4028
Moore	20-24	F	1918
Moore	20-24	M	1898
Moore	25+	F	2639
Moore	25+	M	1652
O'Connor	0-4	F	880
O'Connor	0-4	M	896
O'Connor	5-14	F	9053
O'Connor	5-14	M	9425
O'Connor	15-19	F	2708
O'Connor	15-19	M	2799
O'Connor	20-24	F	504
O'Connor	20-24	M	401
O'Connor	25+	F	2240
O'Connor	25+	M	985
Pearce	0-4	F	1362
Pearce	0-4	M	1422
Pearce	5-14	F	11842
Pearce	5-14	M	12697
Pearce	15-19	F	4326
Pearce	15-19	M	4328
Pearce	20-24	F	1529
Pearce	20-24	M	1276
Pearce	25+	F	3463
Pearce	25+	M	1696
Perth	0-4	F	749
Perth	0-4	M	775
Perth	5-14	F	5956
Perth	5-14	M	6333
Perth	15-19	F	2743
Perth	15-19	M	2569
Perth	20-24	F	2366
Perth	20-24	M	2236
Perth	25+	F	4675
Perth	25+	M	3611
Stirling	0-4	F	917
Stirling	0-4	M	947
Stirling	5-14	F	7152
Stirling	5-14	M	7220
Stirling	15-19	F	3088
Stirling	15-19	M	2835
Stirling	20-24	F	1907
Stirling	20-24	M	1994
Stirling	25+	F	3914
Stirling	25+	M	2945
Swan	0-4	F	842
Swan	0-4	M	875
Swan	5-14	F	6669
Swan	5-14	M	7114
Swan	15-19	F	3216
Swan	15-19	M	3460
Swan	20-24	F	3643
Swan	20-24	M	4096
Swan	25+	F	5118
Swan	25+	M	4594
Tangney	0-4	F	815
Tangney	0-4	M	763
Tangney	5-14	F	7959
Tangney	5-14	M	8500
Tangney	15-19	F	4163
Tangney	15-19	M	4273
Tangney	20-24	F	2296
Tangney	20-24	M	2395
Tangney	25+	F	2911
Tangney	25+	M	2173
No usual address (WA)	0-4	F	9
No usual address (WA)	0-4	M	9
No usual address (WA)	5-14	F	88
No usual address (WA)	5-14	M	93
No usual address (WA)	15-19	F	23
No usual address (WA)	15-19	M	26
No usual address (WA)	20-24	F	37
No usual address (WA)	20-24	M	28
No usual address (WA)	25+	F	72
No usual address (WA)	25+	M	71
Migratory - Offshore - Shipping (WA)	25+	M	12
Bass	0-4	F	430
Bass	0-4	M	502
Bass	5-14	F	5529
Bass	5-14	M	5693
Bass	15-19	F	2299
Bass	15-19	M	2405
Bass	20-24	F	1129
Bass	20-24	M	1122
Bass	25+	F	2168
Bass	25+	M	1386
Braddon	0-4	F	392
Braddon	0-4	M	436
Braddon	5-14	F	5287
Braddon	5-14	M	5561
Braddon	15-19	F	2053
Braddon	15-19	M	2008
Braddon	20-24	F	499
Braddon	20-24	M	334
Braddon	25+	F	1492
Braddon	25+	M	731
Denison	0-4	F	445
Denison	0-4	M	430
Denison	5-14	F	5139
Denison	5-14	M	5427
Denison	15-19	F	2465
Denison	15-19	M	2389
Denison	20-24	F	1821
Denison	20-24	M	1763
Denison	25+	F	3085
Denison	25+	M	2343
Franklin	0-4	F	498
Franklin	0-4	M	465
Franklin	5-14	F	5923
Franklin	5-14	M	6340
Franklin	15-19	F	2259
Franklin	15-19	M	2403
Franklin	20-24	F	758
Franklin	20-24	M	736
Franklin	25+	F	2161
Franklin	25+	M	1166
Lyons	0-4	F	417
Lyons	0-4	M	430
Lyons	5-14	F	5500
Lyons	5-14	M	5876
Lyons	15-19	F	1978
Lyons	15-19	M	2037
Lyons	20-24	F	416
Lyons	20-24	M	341
Lyons	25+	F	1479
Lyons	25+	M	604
No usual address (Tas.)	0-4	F	9
No usual address (Tas.)	0-4	M	3
No usual address (Tas.)	5-14	F	18
No usual address (Tas.)	5-14	M	12
No usual address (Tas.)	15-19	F	21
No usual address (Tas.)	15-19	M	10
No usual address (Tas.)	20-24	F	6
No usual address (Tas.)	20-24	M	4
No usual address (Tas.)	25+	F	15
No usual address (Tas.)	25+	M	15
Migratory - Offshore - Shipping (Tas.)	20-24	F	3
Lingiari	0-4	F	914
Lingiari	0-4	M	880
Lingiari	5-14	F	7072
Lingiari	5-14	M	7597
Lingiari	15-19	F	1620
Lingiari	15-19	M	1858
Lingiari	20-24	F	373
Lingiari	20-24	M	285
Lingiari	25+	F	2162
Lingiari	25+	M	1058
Solomon	0-4	F	802
Solomon	0-4	M	797
Solomon	5-14	F	6274
Solomon	5-14	M	6540
Solomon	15-19	F	2045
Solomon	15-19	M	2083
Solomon	20-24	F	1056
Solomon	20-24	M	798
Solomon	25+	F	3846
Solomon	25+	M	2186
No usual address (NT)	5-14	F	44
No usual address (NT)	5-14	M	33
No usual address (NT)	15-19	F	9
No usual address (NT)	15-19	M	14
No usual address (NT)	20-24	F	3
No usual address (NT)	20-24	M	18
No usual address (NT)	25+	F	16
No usual address (NT)	25+	M	20
Migratory - Offshore - Shipping (NT)	5-14	F	3
Migratory - Offshore - Shipping (NT)	25+	M	3
Canberra	0-4	F	1030
Canberra	0-4	M	1038
Canberra	5-14	F	10291
Canberra	5-14	M	11006
Canberra	15-19	F	5299
Canberra	15-19	M	5255
Canberra	20-24	F	3650
Canberra	20-24	M	3684
Canberra	25+	F	5615
Canberra	25+	M	4245
Fenner	0-4	F	1290
Fenner	0-4	M	1401
Fenner	5-14	F	11615
Fenner	5-14	M	12261
Fenner	15-19	F	4704
Fenner	15-19	M	4673
Fenner	20-24	F	4622
Fenner	20-24	M	4225
Fenner	25+	F	7139
Fenner	25+	M	5748
No usual address (ACT)	0-4	M	3
No usual address (ACT)	5-14	F	12
No usual address (ACT)	5-14	M	10
No usual address (ACT)	15-19	F	13
No usual address (ACT)	15-19	M	3
No usual address (ACT)	20-24	F	11
No usual address (ACT)	20-24	M	17
No usual address (ACT)	25+	F	21
No usual address (ACT)	25+	M	20
No usual address (OT)	5-14	F	3
