CED_NAME16	Ancestry	FatherBornAus	MotherBornAus	responses
No usual address (Vic.)	Spanish	0	0	18
No usual address (Vic.)	Spanish	0	1	3
No usual address (Vic.)	Sri Lankan	0	0	20
No usual address (Vic.)	Turkish			3
No usual address (Vic.)	Turkish	0	0	42
No usual address (Vic.)	Turkish	0	1	14
No usual address (Vic.)	Turkish	1	1	3
No usual address (Vic.)	Vietnamese	0	0	89
No usual address (Vic.)	Vietnamese	1	0	3
No usual address (Vic.)	Welsh			3
No usual address (Vic.)	Welsh	0	0	11
No usual address (Vic.)	Welsh	0	1	4
No usual address (Vic.)	Welsh	1	1	17
Migratory - Offshore - Shipping (Vic.)				3
Migratory - Offshore - Shipping (Vic.)	Australian		1	9
Migratory - Offshore - Shipping (Vic.)	English	0	0	5
Migratory - Offshore - Shipping (Vic.)	English	1	1	7
Migratory - Offshore - Shipping (Vic.)	(Other)	0	0	3
Migratory - Offshore - Shipping (Vic.)	Russian	0	0	3
Migratory - Offshore - Shipping (Vic.)	Scottish	1	1	3
Blair				9924
Blair		0	0	441
Blair		0	1	97
Blair		1	0	73
Blair		1	1	1430
Blair	Australian			1038
Blair	Australian		1	51281
Blair	Australian	0	0	1034
Blair	Australian	0	1	5639
Blair	Australian	1	0	4206
Blair	Australian Aboriginal			9
Blair	Australian Aboriginal	0	0	3
Blair	Australian Aboriginal	0	1	45
Blair	Australian Aboriginal	1	0	21
Blair	Australian Aboriginal	1	1	682
Blair	Chinese			17
Blair	Chinese	0	0	1156
Blair	Chinese	0	1	73
Blair	Chinese	1	0	91
Blair	Chinese	1	1	343
Blair	Croatian			3
Blair	Croatian	0	0	116
Blair	Croatian	0	1	35
Blair	Croatian	1	0	9
Blair	Croatian	1	1	71
Blair	Dutch			20
Blair	Dutch	0	0	1063
Blair	Dutch	0	1	370
Blair	Dutch	1	0	208
Blair	Dutch	1	1	771
Blair	English			1000
Blair	English	0	0	10199
Blair	English	0	1	5163
Blair	English	1	0	3925
Blair	English	1	1	41609
Blair	Filipino			19
Blair	Filipino	0	0	1310
Blair	Filipino	0	1	48
Blair	Filipino	1	0	231
Blair	Filipino	1	1	48
Blair	French			8
Blair	French	0	0	292
Blair	French	0	1	60
Blair	French	1	0	48
Blair	French	1	1	297
Blair	German			210
Blair	German	0	0	1351
Blair	German	0	1	855
Blair	German	1	0	535
Blair	German	1	1	11742
Blair	Greek			6
Blair	Greek	0	0	110
Blair	Greek	0	1	63
Blair	Greek	1	0	22
Blair	Greek	1	1	258
Blair	Hungarian			3
Blair	Hungarian	0	0	183
Blair	Hungarian	0	1	41
Blair	Hungarian	1	0	25
Blair	Hungarian	1	1	88
Blair	Indian			10
Blair	Indian	0	0	1350
Blair	Indian	0	1	67
Blair	Indian	1	0	41
Blair	Indian	1	1	82
Blair	Irish			245
Blair	Irish	0	0	1945
Blair	Irish	0	1	1190
Blair	Irish	1	0	791
Blair	Irish	1	1	13181
Blair	Italian			38
Blair	Italian	0	0	417
Blair	Italian	0	1	237
Blair	Italian	1	0	132
Blair	Italian	1	1	1396
Blair	Korean	0	0	162
Blair	Korean	1	0	10
Blair	Korean	1	1	5
Blair	Lebanese			5
Blair	Lebanese	0	0	25
Blair	Lebanese	0	1	14
Blair	Lebanese	1	0	7
Blair	Lebanese	1	1	47
Blair	Macedonian	0	0	19
Blair	Macedonian	0	1	8
Blair	Macedonian	1	0	5
Blair	Macedonian	1	1	6
Blair	Maltese			3
Blair	Maltese	0	0	142
Blair	Maltese	0	1	85
Blair	Maltese	1	0	39
Blair	Maltese	1	1	200
Blair	Maori			40
Blair	Maori	0	0	1607
Blair	Maori	0	1	221
Blair	Maori	1	0	120
Blair	Maori	1	1	78
Blair	NZ			12
Blair	NZ	0	0	1124
Blair	NZ	0	1	408
Blair	NZ	1	0	283
Blair	NZ	1	1	189
Blair	(Other)			128
Blair	(Other)	0	0	8160
Blair	(Other)	0	1	922
Blair	(Other)	1	0	756
Blair	(Other)	1	1	1661
Blair	Polish			5
Blair	Polish	0	0	317
Blair	Polish	0	1	84
Blair	Polish	1	0	45
Blair	Polish	1	1	394
Blair	Russian			7
Blair	Russian	0	0	127
Blair	Russian	0	1	34
Blair	Russian	1	0	17
Blair	Russian	1	1	117
Blair	Scottish			195
Blair	Scottish	0	0	2576
Blair	Scottish	0	1	1365
Blair	Scottish	1	0	1037
Blair	Scottish	1	1	11154
Blair	Serbian	0	0	57
Blair	Serbian	0	1	22
Blair	Serbian	1	0	11
Blair	Serbian	1	1	14
Blair	South African			6
Blair	South African	0	0	307
Blair	South African	0	1	33
Blair	South African	1	0	17
Blair	South African	1	1	27
Blair	Spanish			9
Blair	Spanish	0	0	369
Blair	Spanish	0	1	54
Blair	Spanish	1	0	43
Blair	Spanish	1	1	158
Blair	Sri Lankan	0	0	120
Blair	Sri Lankan	0	1	12
Blair	Sri Lankan	1	0	3
Blair	Sri Lankan	1	1	13
Blair	Turkish	0	0	45
Blair	Turkish	0	1	6
Blair	Turkish	1	0	10
Blair	Turkish	1	1	5
Blair	Vietnamese	0	0	416
Blair	Vietnamese	0	1	33
Blair	Vietnamese	1	0	33
Blair	Vietnamese	1	1	17
Blair	Welsh			11
Blair	Welsh	0	0	321
Blair	Welsh	0	1	112
Blair	Welsh	1	0	70
Blair	Welsh	1	1	619
Bonner				6573
Bonner		0	0	461
Bonner		0	1	60
Bonner		1	0	46
Bonner		1	1	626
Bonner	Australian			578
Bonner	Australian		1	34461
Bonner	Australian	0	0	1221
Bonner	Australian	0	1	5914
Bonner	Australian	1	0	4436
Bonner	Australian Aboriginal			7
Bonner	Australian Aboriginal	0	0	8
Bonner	Australian Aboriginal	0	1	25
Bonner	Australian Aboriginal	1	0	15
Bonner	Australian Aboriginal	1	1	324
Bonner	Chinese			65
Bonner	Chinese	0	0	7990
Bonner	Chinese	0	1	181
Bonner	Chinese	1	0	301
Bonner	Chinese	1	1	372
Bonner	Croatian			4
Bonner	Croatian	0	0	363
Bonner	Croatian	0	1	67
Bonner	Croatian	1	0	24
Bonner	Croatian	1	1	90
Bonner	Dutch			19
Bonner	Dutch	0	0	1088
Bonner	Dutch	0	1	362
Bonner	Dutch	1	0	216
Bonner	Dutch	1	1	515
Bonner	English			646
Bonner	English	0	0	12578
Bonner	English	0	1	5326
Bonner	English	1	0	3688
Bonner	English	1	1	31978
Bonner	Filipino			9
Bonner	Filipino	0	0	1723
Bonner	Filipino	0	1	35
Bonner	Filipino	1	0	266
Bonner	Filipino	1	1	36
Bonner	French			3
Bonner	French	0	0	521
Bonner	French	0	1	84
Bonner	French	1	0	65
Bonner	French	1	1	288
Bonner	German			83
Bonner	German	0	0	1498
Bonner	German	0	1	575
Bonner	German	1	0	401
Bonner	German	1	1	5542
Bonner	Greek			34
Bonner	Greek	0	0	1260
Bonner	Greek	0	1	432
Bonner	Greek	1	0	195
Bonner	Greek	1	1	1029
Bonner	Hungarian			6
Bonner	Hungarian	0	0	272
Bonner	Hungarian	0	1	39
Bonner	Hungarian	1	0	23
Bonner	Hungarian	1	1	56
Bonner	Indian			21
Bonner	Indian	0	0	3983
Bonner	Indian	0	1	116
Bonner	Indian	1	0	78
Bonner	Indian	1	1	76
Bonner	Irish			200
Bonner	Irish	0	0	3260
Bonner	Irish	0	1	1427
Bonner	Irish	1	0	982
Bonner	Irish	1	1	13354
Bonner	Italian			52
Bonner	Italian	0	0	1618
Bonner	Italian	0	1	635
Bonner	Italian	1	0	243
Bonner	Italian	1	1	1967
Bonner	Korean			9
Bonner	Korean	0	0	1373
Bonner	Korean	0	1	3
Bonner	Korean	1	0	55
Bonner	Korean	1	1	13
Bonner	Lebanese			3
Bonner	Lebanese	0	0	208
Bonner	Lebanese	0	1	71
Bonner	Lebanese	1	0	37
Bonner	Lebanese	1	1	127
Bonner	Macedonian	0	0	83
Bonner	Macedonian	0	1	13
Bonner	Macedonian	1	0	6
Bonner	Macedonian	1	1	13
Bonner	Maltese			7
Bonner	Maltese	0	0	127
Bonner	Maltese	0	1	59
Bonner	Maltese	1	0	32
Bonner	Maltese	1	1	153
Bonner	Maori			24
Bonner	Maori	0	0	1862
Bonner	Maori	0	1	188
Bonner	Maori	1	0	135
Bonner	Maori	1	1	61
Bonner	NZ			22
Bonner	NZ	0	0	1571
Bonner	NZ	0	1	404
Bonner	NZ	1	0	350
Bonner	NZ	1	1	115
Bonner	(Other)			142
Bonner	(Other)	0	0	10312
Bonner	(Other)	0	1	1193
Bonner	(Other)	1	0	1094
Bonner	(Other)	1	1	1953
Bonner	Polish			6
Bonner	Polish	0	0	561
Bonner	Polish	0	1	116
Bonner	Polish	1	0	83
Bonner	Polish	1	1	240
Bonner	Russian			9
Bonner	Russian	0	0	518
Bonner	Russian	0	1	73
Bonner	Russian	1	0	58
Bonner	Russian	1	1	143
Bonner	Scottish			156
Bonner	Scottish	0	0	3408
Bonner	Scottish	0	1	1347
Bonner	Scottish	1	0	1002
Bonner	Scottish	1	1	9644
Bonner	Serbian			4
Bonner	Serbian	0	0	332
Bonner	Serbian	0	1	20
Bonner	Serbian	1	0	15
Bonner	Serbian	1	1	24
Bonner	South African			4
Bonner	South African	0	0	1121
Bonner	South African	0	1	67
Bonner	South African	1	0	76
Bonner	South African	1	1	31
Bonner	Spanish			3
Bonner	Spanish	0	0	639
Bonner	Spanish	0	1	54
Bonner	Spanish	1	0	45
Bonner	Spanish	1	1	128
Bonner	Sri Lankan			3
Bonner	Sri Lankan	0	0	804
Bonner	Sri Lankan	0	1	24
Bonner	Sri Lankan	1	0	27
Bonner	Sri Lankan	1	1	14
Bonner	Turkish	0	0	106
Bonner	Turkish	0	1	11
Bonner	Turkish	1	1	4
Bonner	Vietnamese			5
Bonner	Vietnamese	0	0	917
Bonner	Vietnamese	0	1	46
Bonner	Vietnamese	1	0	46
Bonner	Vietnamese	1	1	19
Bonner	Welsh			3
Bonner	Welsh	0	0	443
Bonner	Welsh	0	1	97
Bonner	Welsh	1	0	73
Bonner	Welsh	1	1	413
Bowman				6018
Bowman		0	0	338
Bowman		0	1	78
Bowman		1	0	63
Bowman		1	1	757
Bowman	Australian			655
Bowman	Australian		1	40222
Bowman	Australian	0	0	904
Bowman	Australian	0	1	6125
Bowman	Australian	1	0	4618
Bowman	Australian Aboriginal			12
Bowman	Australian Aboriginal	0	0	4
Bowman	Australian Aboriginal	0	1	23
Bowman	Australian Aboriginal	1	0	14
Bowman	Australian Aboriginal	1	1	407
Bowman	Chinese			19
Bowman	Chinese	0	0	1272
Bowman	Chinese	0	1	80
Bowman	Chinese	1	0	157
Bowman	Chinese	1	1	302
Bowman	Croatian			7
Bowman	Croatian	0	0	314
Bowman	Croatian	0	1	61
Bowman	Croatian	1	0	30
Bowman	Croatian	1	1	131
Bowman	Dutch			23
Bowman	Dutch	0	0	1611
Bowman	Dutch	0	1	403
Bowman	Dutch	1	0	283
Bowman	Dutch	1	1	641
Bowman	English			778
Bowman	English	0	0	18979
Bowman	English	0	1	5819
Bowman	English	1	0	4474
Bowman	English	1	1	36669
Bowman	Filipino			16
Bowman	Filipino	0	0	829
Bowman	Filipino	0	1	33
Bowman	Filipino	1	0	156
Bowman	Filipino	1	1	20
Bowman	French			8
Bowman	French	0	0	503
Bowman	French	0	1	86
Bowman	French	1	0	58
Bowman	French	1	1	325
Bowman	German			102
Bowman	German	0	0	1808
Bowman	German	0	1	627
Bowman	German	1	0	434
Bowman	German	1	1	6299
Bowman	Greek			13
Bowman	Greek	0	0	392
Bowman	Greek	0	1	148
Bowman	Greek	1	0	60
Bowman	Greek	1	1	407
Bowman	Hungarian			7
Bowman	Hungarian	0	0	263
Bowman	Hungarian	0	1	61
Bowman	Hungarian	1	0	24
Bowman	Hungarian	1	1	77
Bowman	Indian			10
Bowman	Indian	0	0	1047
Bowman	Indian	0	1	45
Bowman	Indian	1	0	42
Bowman	Indian	1	1	47
Bowman	Irish			190
Bowman	Irish	0	0	3701
Bowman	Irish	0	1	1233
Bowman	Irish	1	0	960
Bowman	Irish	1	1	12570
Bowman	Italian			29
Bowman	Italian	0	0	1070
Bowman	Italian	0	1	468
Bowman	Italian	1	0	223
Bowman	Italian	1	1	1736
Bowman	Korean	0	0	100
Bowman	Korean	1	0	15
Bowman	Korean	1	1	10
Bowman	Lebanese			3
Bowman	Lebanese	0	0	116
Bowman	Lebanese	0	1	29
Bowman	Lebanese	1	0	16
Bowman	Lebanese	1	1	87
Bowman	Macedonian	0	0	44
Bowman	Macedonian	0	1	9
Bowman	Macedonian	1	0	3
Bowman	Macedonian	1	1	16
Bowman	Maltese			5
Bowman	Maltese	0	0	243
Bowman	Maltese	0	1	58
Bowman	Maltese	1	0	59
Bowman	Maltese	1	1	187
Bowman	Maori			28
Bowman	Maori	0	0	1505
Bowman	Maori	0	1	207
Bowman	Maori	1	0	149
Bowman	Maori	1	1	54
Bowman	NZ			19
Bowman	NZ	0	0	1672
Bowman	NZ	0	1	554
Bowman	NZ	1	0	405
Bowman	NZ	1	1	175
Bowman	(Other)			116
Bowman	(Other)	0	0	5987
Bowman	(Other)	0	1	1059
Bowman	(Other)	1	0	856
Bowman	(Other)	1	1	1758
Bowman	Polish			10
Bowman	Polish	0	0	596
Bowman	Polish	0	1	113
Bowman	Polish	1	0	91
Bowman	Polish	1	1	254
Bowman	Russian			15
Bowman	Russian	0	0	296
Bowman	Russian	0	1	51
Bowman	Russian	1	0	51
Bowman	Russian	1	1	170
Bowman	Scottish			193
Bowman	Scottish	0	0	4851
Bowman	Scottish	0	1	1515
Bowman	Scottish	1	0	1033
Bowman	Scottish	1	1	10330
Bowman	Serbian	0	0	146
Bowman	Serbian	0	1	13
Bowman	Serbian	1	0	9
Bowman	Serbian	1	1	28
Bowman	South African			3
Bowman	South African	0	0	1327
Bowman	South African	0	1	109
Bowman	South African	1	0	78
Bowman	South African	1	1	27
Bowman	Spanish			3
Bowman	Spanish	0	0	354
Bowman	Spanish	0	1	47
Bowman	Spanish	1	0	20
Bowman	Spanish	1	1	157
Bowman	Sri Lankan			4
Bowman	Sri Lankan	0	0	168
Bowman	Sri Lankan	0	1	26
Bowman	Sri Lankan	1	0	18
Bowman	Sri Lankan	1	1	18
Bowman	Turkish	0	0	68
Bowman	Turkish	0	1	18
Bowman	Turkish	1	0	4
Bowman	Turkish	1	1	5
Bowman	Vietnamese	0	0	202
Bowman	Vietnamese	1	0	23
Bowman	Vietnamese	1	1	3
Bowman	Welsh	0	0	617
Bowman	Welsh	0	1	114
Bowman	Welsh	1	0	74
Bowman	Welsh	1	1	480
Brisbane				13062
Brisbane		0	0	395
Brisbane		0	1	56
Brisbane		1	0	37
Brisbane		1	1	608
Brisbane	Australian			447
Brisbane	Australian		1	32756
Brisbane	Australian	0	0	880
Brisbane	Australian	0	1	5917
Brisbane	Australian	1	0	4660
Brisbane	Australian Aboriginal			4
Brisbane	Australian Aboriginal	0	0	8
Brisbane	Australian Aboriginal	0	1	44
Brisbane	Australian Aboriginal	1	0	21
Brisbane	Australian Aboriginal	1	1	234
Brisbane	Chinese			59
Brisbane	Chinese	0	0	7370
Brisbane	Chinese	0	1	235
Brisbane	Chinese	1	0	284
Brisbane	Chinese	1	1	449
Brisbane	Croatian			3
Brisbane	Croatian	0	0	221
Brisbane	Croatian	0	1	75
Brisbane	Croatian	1	0	33
Brisbane	Croatian	1	1	120
Brisbane	Dutch			17
Brisbane	Dutch	0	0	966
Brisbane	Dutch	0	1	436
Brisbane	Dutch	1	0	260
Brisbane	Dutch	1	1	691
Brisbane	English			541
Brisbane	English	0	0	11997
Brisbane	English	0	1	5681
Brisbane	English	1	0	4199
Brisbane	English	1	1	34762
Brisbane	Filipino			11
Brisbane	Filipino	0	0	1218
Brisbane	Filipino	0	1	23
Brisbane	Filipino	1	0	293
Brisbane	Filipino	1	1	20
Brisbane	French			12
Brisbane	French	0	0	911
Brisbane	French	0	1	146
Brisbane	French	1	0	128
Brisbane	French	1	1	436
Brisbane	German			69
Brisbane	German	0	0	1710
Brisbane	German	0	1	659
Brisbane	German	1	0	460
Brisbane	German	1	1	5819
Brisbane	Greek			4
Brisbane	Greek	0	0	434
Brisbane	Greek	0	1	228
Brisbane	Greek	1	0	92
Brisbane	Greek	1	1	632
Brisbane	Hungarian			5
Brisbane	Hungarian	0	0	275
Brisbane	Hungarian	0	1	65
Brisbane	Hungarian	1	0	33
Brisbane	Hungarian	1	1	106
Brisbane	Indian			18
Brisbane	Indian	0	0	3879
Brisbane	Indian	0	1	106
Brisbane	Indian	1	0	84
Brisbane	Indian	1	1	76
Brisbane	Irish			227
Brisbane	Irish	0	0	3898
Brisbane	Irish	0	1	2113
Brisbane	Irish	1	0	1396
Brisbane	Irish	1	1	19457
Brisbane	Italian			79
Brisbane	Italian	0	0	3019
Brisbane	Italian	0	1	883
Brisbane	Italian	1	0	366
Brisbane	Italian	1	1	2885
Brisbane	Korean			9
Brisbane	Korean	0	0	1884
Brisbane	Korean	0	1	3
Brisbane	Korean	1	0	42
Brisbane	Korean	1	1	13
Brisbane	Lebanese			4
Brisbane	Lebanese	0	0	133
Brisbane	Lebanese	0	1	43
Brisbane	Lebanese	1	0	40
Brisbane	Lebanese	1	1	231
Brisbane	Macedonian	0	0	83
Brisbane	Macedonian	0	1	14
Brisbane	Macedonian	1	0	7
Brisbane	Macedonian	1	1	16
Brisbane	Maltese	0	0	131
Brisbane	Maltese	0	1	93
Brisbane	Maltese	1	0	42
Brisbane	Maltese	1	1	214
Brisbane	Maori			5
Brisbane	Maori	0	0	537
Brisbane	Maori	0	1	75
Brisbane	Maori	1	0	59
Brisbane	Maori	1	1	23
Brisbane	NZ			11
Brisbane	NZ	0	0	1231
Brisbane	NZ	0	1	308
Brisbane	NZ	1	0	290
Brisbane	NZ	1	1	81
Brisbane	(Other)			112
Brisbane	(Other)	0	0	14115
Brisbane	(Other)	0	1	1304
Brisbane	(Other)	1	0	1289
Brisbane	(Other)	1	1	2156
Brisbane	Polish			3
Brisbane	Polish	0	0	747
Brisbane	Polish	0	1	149
Brisbane	Polish	1	0	116
Brisbane	Polish	1	1	351
Brisbane	Russian			3
Brisbane	Russian	0	0	481
Brisbane	Russian	0	1	55
Brisbane	Russian	1	0	52
Brisbane	Russian	1	1	163
Brisbane	Scottish			157
Brisbane	Scottish	0	0	3489
Brisbane	Scottish	0	1	1622
Brisbane	Scottish	1	0	1138
Brisbane	Scottish	1	1	12483
Brisbane	Serbian			3
Brisbane	Serbian	0	0	203
Brisbane	Serbian	0	1	11
Brisbane	Serbian	1	0	19
Brisbane	Serbian	1	1	36
Brisbane	South African	0	0	634
Brisbane	South African	0	1	90
Brisbane	South African	1	0	76
Brisbane	South African	1	1	36
Brisbane	Spanish			12
Brisbane	Spanish	0	0	901
Brisbane	Spanish	0	1	52
Brisbane	Spanish	1	0	49
Brisbane	Spanish	1	1	162
Brisbane	Sri Lankan			5
Brisbane	Sri Lankan	0	0	432
Brisbane	Sri Lankan	0	1	36
Brisbane	Sri Lankan	1	0	34
Brisbane	Sri Lankan	1	1	38
Brisbane	Turkish	0	0	124
Brisbane	Turkish	0	1	14
Brisbane	Turkish	1	0	3
Brisbane	Turkish	1	1	3
Brisbane	Vietnamese	0	0	633
Brisbane	Vietnamese	0	1	14
Brisbane	Vietnamese	1	0	37
Brisbane	Vietnamese	1	1	13
Brisbane	Welsh			11
Brisbane	Welsh	0	0	464
Brisbane	Welsh	0	1	154
Brisbane	Welsh	1	0	95
Brisbane	Welsh	1	1	661
Capricornia				13214
Capricornia		0	0	200
Capricornia		0	1	66
Capricornia		1	0	49
Capricornia		1	1	1595
Capricornia	Australian			1167
Capricornia	Australian		1	57690
Capricornia	Australian	0	0	531
Capricornia	Australian	0	1	3787
Capricornia	Australian	1	0	2926
Capricornia	Australian Aboriginal			13
Capricornia	Australian Aboriginal	0	0	6
Capricornia	Australian Aboriginal	0	1	36
Capricornia	Australian Aboriginal	1	0	14
Capricornia	Australian Aboriginal	1	1	871
Capricornia	Chinese			31
Capricornia	Chinese	0	0	622
Capricornia	Chinese	0	1	44
Capricornia	Chinese	1	0	50
Capricornia	Chinese	1	1	633
Capricornia	Croatian	0	0	54
Capricornia	Croatian	0	1	21
Capricornia	Croatian	1	0	11
Capricornia	Croatian	1	1	39
Capricornia	Dutch			12
Capricornia	Dutch	0	0	632
Capricornia	Dutch	0	1	240
Capricornia	Dutch	1	0	172
Capricornia	Dutch	1	1	559
Capricornia	English			921
Capricornia	English	0	0	5709
Capricornia	English	0	1	3271
Capricornia	English	1	0	2579
Capricornia	English	1	1	44470
Capricornia	Filipino			22
Capricornia	Filipino	0	0	1384
Capricornia	Filipino	0	1	30
Capricornia	Filipino	1	0	252
Capricornia	Filipino	1	1	50
Capricornia	French			8
Capricornia	French	0	0	212
Capricornia	French	0	1	38
Capricornia	French	1	0	33
Capricornia	French	1	1	290
Capricornia	German			130
Capricornia	German	0	0	839
Capricornia	German	0	1	455
Capricornia	German	1	0	336
Capricornia	German	1	1	8111
Capricornia	Greek	0	0	75
Capricornia	Greek	0	1	48
Capricornia	Greek	1	0	20
Capricornia	Greek	1	1	219
Capricornia	Hungarian			8
Capricornia	Hungarian	0	0	70
Capricornia	Hungarian	0	1	26
Capricornia	Hungarian	1	0	4
Capricornia	Hungarian	1	1	47
Capricornia	Indian			6
Capricornia	Indian	0	0	816
Capricornia	Indian	0	1	32
Capricornia	Indian	1	0	13
Capricornia	Indian	1	1	49
Capricornia	Irish			201
Capricornia	Irish	0	0	1180
Capricornia	Irish	0	1	791
Capricornia	Irish	1	0	571
Capricornia	Irish	1	1	14703
Capricornia	Italian			37
Capricornia	Italian	0	0	411
Capricornia	Italian	0	1	294
Capricornia	Italian	1	0	123
Capricornia	Italian	1	1	1925
Capricornia	Korean	0	0	93
Capricornia	Korean	0	1	3
Capricornia	Korean	1	0	18
Capricornia	Korean	1	1	7
Capricornia	Lebanese	0	0	14
Capricornia	Lebanese	0	1	14
Capricornia	Lebanese	1	0	3
Capricornia	Lebanese	1	1	50
Capricornia	Macedonian	0	0	6
Capricornia	Macedonian	0	1	4
Capricornia	Macedonian	1	1	3
Capricornia	Maltese			21
Capricornia	Maltese	0	0	398
Capricornia	Maltese	0	1	180
Capricornia	Maltese	1	0	96
Capricornia	Maltese	1	1	988
Capricornia	Maori			17
Capricornia	Maori	0	0	629
Capricornia	Maori	0	1	135
Capricornia	Maori	1	0	78
Capricornia	Maori	1	1	76
Capricornia	NZ			10
Capricornia	NZ	0	0	601
Capricornia	NZ	0	1	282
Capricornia	NZ	1	0	202
Capricornia	NZ	1	1	160
Capricornia	(Other)			111
Capricornia	(Other)	0	0	3359
Capricornia	(Other)	0	1	634
Capricornia	(Other)	1	0	509
Capricornia	(Other)	1	1	2760
Capricornia	Polish			7
Capricornia	Polish	0	0	126
Capricornia	Polish	0	1	71
Capricornia	Polish	1	0	31
Capricornia	Polish	1	1	220
Capricornia	Russian			3
Capricornia	Russian	0	0	85
Capricornia	Russian	0	1	19
Capricornia	Russian	1	0	20
Capricornia	Russian	1	1	139
Capricornia	Scottish			183
Capricornia	Scottish	0	0	1601
Capricornia	Scottish	0	1	862
Capricornia	Scottish	1	0	624
Capricornia	Scottish	1	1	11809
Capricornia	Serbian	0	0	12
Capricornia	Serbian	0	1	12
Capricornia	Serbian	1	0	3
Capricornia	Serbian	1	1	24
Capricornia	South African			7
Capricornia	South African	0	0	473
Capricornia	South African	0	1	32
Capricornia	South African	1	0	35
Capricornia	South African	1	1	20
Capricornia	Spanish			9
Capricornia	Spanish	0	0	203
Capricornia	Spanish	0	1	25
Capricornia	Spanish	1	0	18
Capricornia	Spanish	1	1	172
Capricornia	Sri Lankan	0	0	204
Capricornia	Sri Lankan	0	1	8
Capricornia	Sri Lankan	1	1	13
Capricornia	Turkish	0	0	18
Capricornia	Vietnamese			6
Capricornia	Vietnamese	0	0	432
Capricornia	Vietnamese	0	1	9
Capricornia	Vietnamese	1	0	13
Capricornia	Vietnamese	1	1	3
Capricornia	Welsh			14
Capricornia	Welsh	0	0	209
Capricornia	Welsh	0	1	85
Capricornia	Welsh	1	0	59
Capricornia	Welsh	1	1	434
Dawson				12866
Dawson		0	0	304
Dawson		0	1	78
Dawson		1	0	78
Dawson		1	1	1333
Dawson	Australian			919
Dawson	Australian		1	52151
Dawson	Australian	0	0	820
Dawson	Australian	0	1	4469
Dawson	Australian	1	0	3748
Dawson	Australian Aboriginal			27
Dawson	Australian Aboriginal	0	0	11
Dawson	Australian Aboriginal	0	1	46
Dawson	Australian Aboriginal	1	0	13
Dawson	Australian Aboriginal	1	1	829
Dawson	Chinese			17
Dawson	Chinese	0	0	1003
Dawson	Chinese	0	1	55
Dawson	Chinese	1	0	98
Dawson	Chinese	1	1	649
Dawson	Croatian			3
Dawson	Croatian	0	0	82
Dawson	Croatian	0	1	27
Dawson	Croatian	1	0	15
Dawson	Croatian	1	1	59
Dawson	Dutch			28
Dawson	Dutch	0	0	956
Dawson	Dutch	0	1	276
Dawson	Dutch	1	0	202
Dawson	Dutch	1	1	557
Dawson	English			967
Dawson	English	0	0	8734
Dawson	English	0	1	3909
Dawson	English	1	0	3083
Dawson	English	1	1	42059
Dawson	Filipino			23
Dawson	Filipino	0	0	1854
Dawson	Filipino	0	1	30
Dawson	Filipino	1	0	254
Dawson	Filipino	1	1	68
Dawson	French			12
Dawson	French	0	0	347
Dawson	French	0	1	42
Dawson	French	1	0	39
Dawson	French	1	1	346
Dawson	German			114
Dawson	German	0	0	1315
Dawson	German	0	1	498
Dawson	German	1	0	431
Dawson	German	1	1	6982
Dawson	Greek			13
Dawson	Greek	0	0	198
Dawson	Greek	0	1	84
Dawson	Greek	1	0	33
Dawson	Greek	1	1	431
Dawson	Hungarian			6
Dawson	Hungarian	0	0	123
Dawson	Hungarian	0	1	37
Dawson	Hungarian	1	0	8
Dawson	Hungarian	1	1	40
Dawson	Indian			7
Dawson	Indian	0	0	1164
Dawson	Indian	0	1	45
Dawson	Indian	1	0	28
Dawson	Indian	1	1	68
Dawson	Irish			227
Dawson	Irish	0	0	1765
Dawson	Irish	0	1	984
Dawson	Irish	1	0	756
Dawson	Irish	1	1	14467
Dawson	Italian			93
Dawson	Italian	0	0	1883
Dawson	Italian	0	1	761
Dawson	Italian	1	0	333
Dawson	Italian	1	1	4472
Dawson	Korean			3
Dawson	Korean	0	0	297
Dawson	Korean	1	0	9
Dawson	Korean	1	1	10
Dawson	Lebanese	0	0	36
Dawson	Lebanese	0	1	11
Dawson	Lebanese	1	0	10
Dawson	Lebanese	1	1	34
Dawson	Macedonian	0	0	16
Dawson	Macedonian	0	1	6
Dawson	Macedonian	1	1	3
Dawson	Maltese			13
Dawson	Maltese	0	0	658
Dawson	Maltese	0	1	302
Dawson	Maltese	1	0	187
Dawson	Maltese	1	1	1346
Dawson	Maori			15
Dawson	Maori	0	0	708
Dawson	Maori	0	1	100
Dawson	Maori	1	0	112
Dawson	Maori	1	1	85
Dawson	NZ			11
Dawson	NZ	0	0	866
Dawson	NZ	0	1	325
Dawson	NZ	1	0	249
Dawson	NZ	1	1	145
Dawson	(Other)			173
Dawson	(Other)	0	0	4581
Dawson	(Other)	0	1	780
Dawson	(Other)	1	0	744
Dawson	(Other)	1	1	3597
Dawson	Polish			4
Dawson	Polish	0	0	253
Dawson	Polish	0	1	55
Dawson	Polish	1	0	56
Dawson	Polish	1	1	214
Dawson	Russian			3
Dawson	Russian	0	0	134
Dawson	Russian	0	1	31
Dawson	Russian	1	0	26
Dawson	Russian	1	1	136
Dawson	Scottish			192
Dawson	Scottish	0	0	2339
Dawson	Scottish	0	1	1045
Dawson	Scottish	1	0	877
Dawson	Scottish	1	1	12196
Dawson	Serbian	0	0	32
Dawson	Serbian	0	1	6
Dawson	Serbian	1	0	9
