CED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Lyne	Person not in same household	34125	3
Lyne	Person not in same household	39375	3
Lyne	Person not in same household	49875	14
Lyne	Real estate agent	0	17
Lyne	Real estate agent	3937	7
Lyne	Real estate agent	5250	126
Lyne	Real estate agent	7875	626
Lyne	Real estate agent	10500	586
Lyne	Real estate agent	11812	1435
Lyne	Real estate agent	14437	2410
Lyne	Real estate agent	18375	1698
Lyne	Real estate agent	23625	284
Lyne	Real estate agent	28875	40
Lyne	Real estate agent	34125	15
Lyne	Real estate agent	39375	7
Lyne	Real estate agent	49875	10
Lyne	State or territory housing authority	0	38
Lyne	State or territory housing authority	3937	39
Lyne	State or territory housing authority	5250	386
Lyne	State or territory housing authority	7875	272
Lyne	State or territory housing authority	10500	107
Lyne	State or territory housing authority	11812	99
Lyne	State or territory housing authority	14437	73
Lyne	State or territory housing authority	18375	12
Lyne	State or territory housing authority	34125	3
Macarthur		0	85
Macarthur		5250	6
Macarthur		7875	7
Macarthur		10500	3
Macarthur		11812	4
Macarthur		14437	3
Macarthur		18375	22
Macarthur		23625	16
Macarthur	(Other)	0	9
Macarthur	(Other)	5250	20
Macarthur	(Other)	7875	16
Macarthur	(Other)	10500	6
Macarthur	(Other)	11812	45
Macarthur	(Other)	14437	26
Macarthur	(Other)	18375	53
Macarthur	(Other)	23625	23
Macarthur	(Other)	28875	5
Macarthur	(Other)	34125	4
Macarthur	Co-op/church group etc	0	7
Macarthur	Co-op/church group etc	3937	15
Macarthur	Co-op/church group etc	5250	30
Macarthur	Co-op/church group etc	7875	54
Macarthur	Co-op/church group etc	10500	34
Macarthur	Co-op/church group etc	11812	32
Macarthur	Co-op/church group etc	14437	36
Macarthur	Co-op/church group etc	18375	28
Macarthur	Person not in same household	0	133
Macarthur	Person not in same household	3937	4
Macarthur	Person not in same household	5250	25
Macarthur	Person not in same household	7875	85
Macarthur	Person not in same household	10500	74
Macarthur	Person not in same household	11812	129
Macarthur	Person not in same household	14437	409
Macarthur	Person not in same household	18375	658
Macarthur	Person not in same household	23625	224
Macarthur	Person not in same household	28875	51
Macarthur	Person not in same household	34125	13
Macarthur	Person not in same household	39375	10
Macarthur	Person not in same household	44625	3
Macarthur	Person not in same household	49875	3
Macarthur	Real estate agent	0	22
Macarthur	Real estate agent	3937	3
Macarthur	Real estate agent	5250	9
Macarthur	Real estate agent	7875	42
Macarthur	Real estate agent	10500	49
Macarthur	Real estate agent	11812	242
Macarthur	Real estate agent	14437	1412
Macarthur	Real estate agent	18375	4523
Macarthur	Real estate agent	23625	1812
Macarthur	Real estate agent	28875	710
Macarthur	Real estate agent	34125	112
Macarthur	Real estate agent	39375	29
Macarthur	Real estate agent	44625	11
Macarthur	Real estate agent	49875	10
Macarthur	State or territory housing authority	0	146
Macarthur	State or territory housing authority	3937	126
Macarthur	State or territory housing authority	5250	1126
Macarthur	State or territory housing authority	7875	736
Macarthur	State or territory housing authority	10500	411
Macarthur	State or territory housing authority	11812	357
Macarthur	State or territory housing authority	14437	419
Macarthur	State or territory housing authority	18375	319
Macarthur	State or territory housing authority	23625	26
Macarthur	State or territory housing authority	34125	3
Mackellar		0	134
Mackellar		3937	4
Mackellar		5250	9
Mackellar		7875	3
Mackellar		14437	3
Mackellar		18375	4
Mackellar		23625	10
Mackellar		28875	3
Mackellar		34125	3
Mackellar		49875	3
Mackellar	(Other)	0	15
Mackellar	(Other)	3937	3
Mackellar	(Other)	5250	16
Mackellar	(Other)	7875	7
Mackellar	(Other)	10500	8
Mackellar	(Other)	11812	26
Mackellar	(Other)	14437	31
Mackellar	(Other)	18375	31
Mackellar	(Other)	23625	27
Mackellar	(Other)	28875	15
Mackellar	(Other)	34125	13
Mackellar	(Other)	39375	7
Mackellar	(Other)	44625	9
Mackellar	(Other)	49875	3
Mackellar	Co-op/church group etc	0	14
Mackellar	Co-op/church group etc	3937	18
Mackellar	Co-op/church group etc	5250	68
Mackellar	Co-op/church group etc	7875	26
Mackellar	Co-op/church group etc	10500	9
Mackellar	Co-op/church group etc	11812	46
Mackellar	Co-op/church group etc	14437	8
Mackellar	Co-op/church group etc	18375	8
Mackellar	Co-op/church group etc	23625	5
Mackellar	Co-op/church group etc	28875	7
Mackellar	Co-op/church group etc	39375	3
Mackellar	Co-op/church group etc	44625	3
Mackellar	Person not in same household	0	168
Mackellar	Person not in same household	3937	5
Mackellar	Person not in same household	5250	23
Mackellar	Person not in same household	7875	33
Mackellar	Person not in same household	10500	41
Mackellar	Person not in same household	11812	58
Mackellar	Person not in same household	14437	172
Mackellar	Person not in same household	18375	330
Mackellar	Person not in same household	23625	453
Mackellar	Person not in same household	28875	309
Mackellar	Person not in same household	34125	229
Mackellar	Person not in same household	39375	165
Mackellar	Person not in same household	44625	118
Mackellar	Person not in same household	49875	140
Mackellar	Real estate agent	0	10
Mackellar	Real estate agent	3937	3
Mackellar	Real estate agent	5250	12
Mackellar	Real estate agent	7875	20
Mackellar	Real estate agent	10500	15
Mackellar	Real estate agent	11812	38
Mackellar	Real estate agent	14437	135
Mackellar	Real estate agent	18375	848
Mackellar	Real estate agent	23625	1821
Mackellar	Real estate agent	28875	1281
Mackellar	Real estate agent	34125	913
Mackellar	Real estate agent	39375	746
Mackellar	Real estate agent	44625	500
Mackellar	Real estate agent	49875	857
Mackellar	State or territory housing authority	0	24
Mackellar	State or territory housing authority	3937	31
Mackellar	State or territory housing authority	5250	265
Mackellar	State or territory housing authority	7875	78
Mackellar	State or territory housing authority	10500	36
Mackellar	State or territory housing authority	11812	31
Mackellar	State or territory housing authority	14437	24
Mackellar	State or territory housing authority	18375	21
Mackellar	State or territory housing authority	23625	14
Mackellar	State or territory housing authority	28875	6
Mackellar	State or territory housing authority	34125	14
Mackellar	State or territory housing authority	39375	3
Macquarie		0	158
Macquarie		7875	3
Macquarie		10500	3
Macquarie		11812	8
Macquarie		14437	11
Macquarie		18375	9
Macquarie	(Other)	0	44
Macquarie	(Other)	3937	3
Macquarie	(Other)	5250	16
Macquarie	(Other)	7875	19
Macquarie	(Other)	10500	34
Macquarie	(Other)	11812	116
Macquarie	(Other)	14437	52
Macquarie	(Other)	18375	30
Macquarie	(Other)	23625	15
Macquarie	(Other)	28875	3
Macquarie	(Other)	49875	8
Macquarie	Co-op/church group etc	0	16
Macquarie	Co-op/church group etc	3937	15
Macquarie	Co-op/church group etc	5250	19
Macquarie	Co-op/church group etc	7875	88
Macquarie	Co-op/church group etc	10500	37
Macquarie	Co-op/church group etc	11812	48
Macquarie	Co-op/church group etc	14437	26
Macquarie	Co-op/church group etc	18375	25
Macquarie	Co-op/church group etc	23625	3
Macquarie	Co-op/church group etc	34125	3
Macquarie	Person not in same household	0	194
Macquarie	Person not in same household	3937	12
Macquarie	Person not in same household	5250	79
Macquarie	Person not in same household	7875	136
Macquarie	Person not in same household	10500	132
Macquarie	Person not in same household	11812	244
Macquarie	Person not in same household	14437	401
Macquarie	Person not in same household	18375	526
Macquarie	Person not in same household	23625	189
Macquarie	Person not in same household	28875	57
Macquarie	Person not in same household	34125	12
Macquarie	Person not in same household	39375	6
Macquarie	Person not in same household	49875	10
Macquarie	Real estate agent	0	10
Macquarie	Real estate agent	3937	6
Macquarie	Real estate agent	5250	21
Macquarie	Real estate agent	7875	93
Macquarie	Real estate agent	10500	109
Macquarie	Real estate agent	11812	354
Macquarie	Real estate agent	14437	1158
Macquarie	Real estate agent	18375	2767
Macquarie	Real estate agent	23625	1236
Macquarie	Real estate agent	28875	323
Macquarie	Real estate agent	34125	102
Macquarie	Real estate agent	39375	34
Macquarie	Real estate agent	44625	23
Macquarie	Real estate agent	49875	13
Macquarie	State or territory housing authority	0	30
Macquarie	State or territory housing authority	3937	25
Macquarie	State or territory housing authority	5250	124
Macquarie	State or territory housing authority	7875	352
Macquarie	State or territory housing authority	10500	116
Macquarie	State or territory housing authority	11812	144
Macquarie	State or territory housing authority	14437	89
Macquarie	State or territory housing authority	18375	113
Macquarie	State or territory housing authority	23625	24
Macquarie	State or territory housing authority	28875	3
Macquarie	State or territory housing authority	39375	3
McMahon		0	97
McMahon		5250	6
McMahon		7875	5
McMahon		10500	10
McMahon		11812	7
McMahon		14437	9
McMahon		18375	44
McMahon		23625	17
McMahon		28875	8
McMahon		34125	4
McMahon	(Other)	0	17
McMahon	(Other)	5250	13
McMahon	(Other)	7875	27
McMahon	(Other)	10500	25
McMahon	(Other)	11812	45
McMahon	(Other)	14437	57
McMahon	(Other)	18375	157
McMahon	(Other)	23625	101
McMahon	(Other)	28875	25
McMahon	(Other)	34125	5
McMahon	(Other)	44625	3
McMahon	Co-op/church group etc	0	24
McMahon	Co-op/church group etc	3937	19
McMahon	Co-op/church group etc	5250	45
McMahon	Co-op/church group etc	7875	85
McMahon	Co-op/church group etc	10500	32
McMahon	Co-op/church group etc	11812	39
McMahon	Co-op/church group etc	14437	62
McMahon	Co-op/church group etc	18375	32
McMahon	Co-op/church group etc	23625	12
McMahon	Co-op/church group etc	28875	4
McMahon	Co-op/church group etc	44625	3
McMahon	Person not in same household	0	212
McMahon	Person not in same household	3937	8
McMahon	Person not in same household	5250	30
McMahon	Person not in same household	7875	109
McMahon	Person not in same household	10500	101
McMahon	Person not in same household	11812	168
McMahon	Person not in same household	14437	313
McMahon	Person not in same household	18375	739
McMahon	Person not in same household	23625	395
McMahon	Person not in same household	28875	96
McMahon	Person not in same household	34125	29
McMahon	Person not in same household	39375	20
McMahon	Person not in same household	44625	3
McMahon	Person not in same household	49875	8
McMahon	Real estate agent	0	47
McMahon	Real estate agent	5250	19
McMahon	Real estate agent	7875	89
McMahon	Real estate agent	10500	96
McMahon	Real estate agent	11812	271
McMahon	Real estate agent	14437	1311
McMahon	Real estate agent	18375	4544
McMahon	Real estate agent	23625	2703
McMahon	Real estate agent	28875	681
McMahon	Real estate agent	34125	222
McMahon	Real estate agent	39375	49
McMahon	Real estate agent	44625	18
McMahon	Real estate agent	49875	21
McMahon	State or territory housing authority	0	96
McMahon	State or territory housing authority	3937	107
McMahon	State or territory housing authority	5250	816
McMahon	State or territory housing authority	7875	434
McMahon	State or territory housing authority	10500	249
McMahon	State or territory housing authority	11812	169
McMahon	State or territory housing authority	14437	154
McMahon	State or territory housing authority	18375	151
McMahon	State or territory housing authority	23625	54
McMahon	State or territory housing authority	28875	11
McMahon	State or territory housing authority	39375	3
Mitchell		0	70
Mitchell		3937	4
Mitchell		23625	3
Mitchell		28875	11
Mitchell		34125	3
Mitchell	(Other)	0	13
Mitchell	(Other)	5250	6
Mitchell	(Other)	7875	3
Mitchell	(Other)	11812	56
Mitchell	(Other)	14437	49
Mitchell	(Other)	18375	26
Mitchell	(Other)	23625	24
Mitchell	(Other)	28875	10
Mitchell	Co-op/church group etc	0	15
Mitchell	Co-op/church group etc	3937	7
Mitchell	Co-op/church group etc	5250	27
Mitchell	Co-op/church group etc	7875	34
Mitchell	Co-op/church group etc	10500	6
Mitchell	Co-op/church group etc	11812	11
Mitchell	Co-op/church group etc	14437	3
Mitchell	Co-op/church group etc	18375	9
Mitchell	Co-op/church group etc	23625	7
Mitchell	Co-op/church group etc	28875	6
Mitchell	Co-op/church group etc	34125	6
Mitchell	Co-op/church group etc	39375	4
Mitchell	Person not in same household	0	118
Mitchell	Person not in same household	3937	3
Mitchell	Person not in same household	5250	17
Mitchell	Person not in same household	7875	38
Mitchell	Person not in same household	10500	31
Mitchell	Person not in same household	11812	40
Mitchell	Person not in same household	14437	87
Mitchell	Person not in same household	18375	224
Mitchell	Person not in same household	23625	298
Mitchell	Person not in same household	28875	197
Mitchell	Person not in same household	34125	98
Mitchell	Person not in same household	39375	60
Mitchell	Person not in same household	44625	23
Mitchell	Person not in same household	49875	24
Mitchell	Real estate agent	0	8
Mitchell	Real estate agent	5250	9
Mitchell	Real estate agent	7875	4
Mitchell	Real estate agent	10500	14
Mitchell	Real estate agent	11812	36
Mitchell	Real estate agent	14437	89
Mitchell	Real estate agent	18375	489
Mitchell	Real estate agent	23625	1939
Mitchell	Real estate agent	28875	2176
Mitchell	Real estate agent	34125	1144
Mitchell	Real estate agent	39375	395
Mitchell	Real estate agent	44625	195
Mitchell	Real estate agent	49875	143
Mitchell	State or territory housing authority	0	7
Mitchell	State or territory housing authority	3937	19
Mitchell	State or territory housing authority	5250	71
Mitchell	State or territory housing authority	7875	46
Mitchell	State or territory housing authority	10500	29
Mitchell	State or territory housing authority	11812	23
Mitchell	State or territory housing authority	14437	22
Mitchell	State or territory housing authority	18375	14
Mitchell	State or territory housing authority	23625	8
Mitchell	State or territory housing authority	28875	4
New England		0	482
New England		3937	5
New England		5250	25
New England		7875	40
New England		10500	13
New England		11812	25
New England		14437	20
New England		18375	5
New England	(Other)	0	415
New England	(Other)	3937	23
New England	(Other)	5250	125
New England	(Other)	7875	122
New England	(Other)	10500	72
New England	(Other)	11812	82
New England	(Other)	14437	64
New England	(Other)	18375	26
New England	(Other)	23625	11
New England	(Other)	28875	3
New England	(Other)	49875	3
New England	Co-op/church group etc	0	82
New England	Co-op/church group etc	3937	29
New England	Co-op/church group etc	5250	93
New England	Co-op/church group etc	7875	143
New England	Co-op/church group etc	10500	41
New England	Co-op/church group etc	11812	46
New England	Co-op/church group etc	14437	24
New England	Co-op/church group etc	18375	8
New England	Person not in same household	0	472
New England	Person not in same household	3937	63
New England	Person not in same household	5250	439
New England	Person not in same household	7875	622
New England	Person not in same household	10500	532
New England	Person not in same household	11812	587
New England	Person not in same household	14437	634
New England	Person not in same household	18375	286
New England	Person not in same household	23625	60
New England	Person not in same household	28875	18
New England	Person not in same household	34125	9
New England	Person not in same household	39375	3
New England	Person not in same household	49875	28
New England	Real estate agent	0	28
New England	Real estate agent	3937	47
New England	Real estate agent	5250	373
New England	Real estate agent	7875	1139
New England	Real estate agent	10500	952
New England	Real estate agent	11812	2020
New England	Real estate agent	14437	2609
New England	Real estate agent	18375	1480
New England	Real estate agent	23625	250
New England	Real estate agent	28875	39
New England	Real estate agent	34125	5
New England	Real estate agent	39375	4
New England	Real estate agent	44625	3
New England	Real estate agent	49875	9
New England	State or territory housing authority	0	80
New England	State or territory housing authority	3937	95
New England	State or territory housing authority	5250	499
New England	State or territory housing authority	7875	495
New England	State or territory housing authority	10500	177
New England	State or territory housing authority	11812	241
New England	State or territory housing authority	14437	93
New England	State or territory housing authority	18375	18
New England	State or territory housing authority	23625	4
Newcastle		0	160
Newcastle		3937	3
Newcastle		5250	18
Newcastle		7875	9
Newcastle		10500	6
Newcastle		11812	11
Newcastle		14437	17
Newcastle		18375	14
Newcastle		23625	5
Newcastle		34125	3
Newcastle	(Other)	0	23
Newcastle	(Other)	3937	3
Newcastle	(Other)	5250	20
Newcastle	(Other)	7875	25
Newcastle	(Other)	10500	23
Newcastle	(Other)	11812	78
Newcastle	(Other)	14437	98
Newcastle	(Other)	18375	81
Newcastle	(Other)	23625	16
Newcastle	(Other)	28875	5
Newcastle	(Other)	34125	5
Newcastle	(Other)	39375	4
Newcastle	(Other)	49875	3
Newcastle	Co-op/church group etc	0	49
Newcastle	Co-op/church group etc	3937	25
Newcastle	Co-op/church group etc	5250	49
Newcastle	Co-op/church group etc	7875	94
Newcastle	Co-op/church group etc	10500	47
Newcastle	Co-op/church group etc	11812	38
Newcastle	Co-op/church group etc	14437	37
Newcastle	Co-op/church group etc	18375	21
Newcastle	Co-op/church group etc	23625	3
Newcastle	Co-op/church group etc	39375	3
Newcastle	Person not in same household	0	174
Newcastle	Person not in same household	3937	15
Newcastle	Person not in same household	5250	160
Newcastle	Person not in same household	7875	298
Newcastle	Person not in same household	10500	258
Newcastle	Person not in same household	11812	375
Newcastle	Person not in same household	14437	851
Newcastle	Person not in same household	18375	1174
Newcastle	Person not in same household	23625	395
Newcastle	Person not in same household	28875	115
Newcastle	Person not in same household	34125	56
Newcastle	Person not in same household	39375	31
Newcastle	Person not in same household	44625	13
Newcastle	Person not in same household	49875	31
Newcastle	Real estate agent	0	14
Newcastle	Real estate agent	3937	12
Newcastle	Real estate agent	5250	91
Newcastle	Real estate agent	7875	326
Newcastle	Real estate agent	10500	356
Newcastle	Real estate agent	11812	876
Newcastle	Real estate agent	14437	2505
Newcastle	Real estate agent	18375	4889
Newcastle	Real estate agent	23625	2096
Newcastle	Real estate agent	28875	592
Newcastle	Real estate agent	34125	195
Newcastle	Real estate agent	39375	91
Newcastle	Real estate agent	44625	36
Newcastle	Real estate agent	49875	51
Newcastle	State or territory housing authority	0	263
Newcastle	State or territory housing authority	3937	191
Newcastle	State or territory housing authority	5250	1575
Newcastle	State or territory housing authority	7875	492
Newcastle	State or territory housing authority	10500	216
Newcastle	State or territory housing authority	11812	195
Newcastle	State or territory housing authority	14437	187
Newcastle	State or territory housing authority	18375	67
Newcastle	State or territory housing authority	23625	16
Newcastle	State or territory housing authority	34125	8
North Sydney		0	176
North Sydney		5250	3
North Sydney		7875	4
North Sydney		14437	8
North Sydney		18375	5
North Sydney		23625	10
North Sydney		28875	13
North Sydney		34125	5
North Sydney		39375	9
North Sydney		44625	7
North Sydney	(Other)	0	37
North Sydney	(Other)	7875	9
North Sydney	(Other)	10500	5
North Sydney	(Other)	11812	36
North Sydney	(Other)	14437	17
North Sydney	(Other)	18375	33
North Sydney	(Other)	23625	34
North Sydney	(Other)	28875	21
North Sydney	(Other)	34125	12
North Sydney	(Other)	39375	13
North Sydney	(Other)	44625	7
North Sydney	(Other)	49875	23
North Sydney	Co-op/church group etc	0	26
North Sydney	Co-op/church group etc	3937	26
North Sydney	Co-op/church group etc	5250	28
North Sydney	Co-op/church group etc	7875	36
North Sydney	Co-op/church group etc	10500	17
North Sydney	Co-op/church group etc	11812	12
North Sydney	Co-op/church group etc	14437	9
North Sydney	Co-op/church group etc	18375	14
North Sydney	Co-op/church group etc	23625	15
North Sydney	Co-op/church group etc	28875	5
North Sydney	Co-op/church group etc	39375	3
North Sydney	Co-op/church group etc	44625	3
North Sydney	Person not in same household	0	302
North Sydney	Person not in same household	3937	5
North Sydney	Person not in same household	5250	44
North Sydney	Person not in same household	7875	67
North Sydney	Person not in same household	10500	86
North Sydney	Person not in same household	11812	121
North Sydney	Person not in same household	14437	197
North Sydney	Person not in same household	18375	473
North Sydney	Person not in same household	23625	713
North Sydney	Person not in same household	28875	583
North Sydney	Person not in same household	34125	339
North Sydney	Person not in same household	39375	236
North Sydney	Person not in same household	44625	163
North Sydney	Person not in same household	49875	372
North Sydney	Real estate agent	0	40
North Sydney	Real estate agent	3937	3
North Sydney	Real estate agent	5250	30
North Sydney	Real estate agent	7875	36
North Sydney	Real estate agent	10500	40
North Sydney	Real estate agent	11812	91
North Sydney	Real estate agent	14437	406
North Sydney	Real estate agent	18375	2118
North Sydney	Real estate agent	23625	4838
North Sydney	Real estate agent	28875	4649
North Sydney	Real estate agent	34125	2657
North Sydney	Real estate agent	39375	1598
North Sydney	Real estate agent	44625	1040
North Sydney	Real estate agent	49875	1831
North Sydney	State or territory housing authority	0	72
North Sydney	State or territory housing authority	3937	81
North Sydney	State or territory housing authority	5250	636
North Sydney	State or territory housing authority	7875	172
North Sydney	State or territory housing authority	10500	61
North Sydney	State or territory housing authority	11812	33
North Sydney	State or territory housing authority	14437	41
North Sydney	State or territory housing authority	18375	44
North Sydney	State or territory housing authority	23625	16
North Sydney	State or territory housing authority	28875	7
Page		0	296
Page		5250	18
Page		7875	30
Page		10500	11
Page		11812	23
Page		14437	28
Page		18375	19
Page		23625	4
Page	(Other)	0	69
Page	(Other)	3937	25
Page	(Other)	5250	113
Page	(Other)	7875	145
Page	(Other)	10500	67
Page	(Other)	11812	106
Page	(Other)	14437	95
Page	(Other)	18375	43
Page	(Other)	23625	13
Page	(Other)	39375	3
Page	Co-op/church group etc	0	61
Page	Co-op/church group etc	3937	34
Page	Co-op/church group etc	5250	116
Page	Co-op/church group etc	7875	181
Page	Co-op/church group etc	10500	65
Page	Co-op/church group etc	11812	42
Page	Co-op/church group etc	14437	34
Page	Co-op/church group etc	18375	13
Page	Co-op/church group etc	44625	3
Page	Person not in same household	0	378
Page	Person not in same household	3937	36
Page	Person not in same household	5250	321
Page	Person not in same household	7875	561
Page	Person not in same household	10500	541
Page	Person not in same household	11812	873
Page	Person not in same household	14437	1097
Page	Person not in same household	18375	505
Page	Person not in same household	23625	88
Page	Person not in same household	28875	22
Page	Person not in same household	34125	6
Page	Person not in same household	39375	3
Page	Person not in same household	44625	3
Page	Person not in same household	49875	15
Page	Real estate agent	0	11
Page	Real estate agent	3937	11
Page	Real estate agent	5250	147
Page	Real estate agent	7875	646
Page	Real estate agent	10500	608
Page	Real estate agent	11812	1664
Page	Real estate agent	14437	2718
Page	Real estate agent	18375	1688
Page	Real estate agent	23625	349
Page	Real estate agent	28875	60
Page	Real estate agent	34125	27
Page	Real estate agent	39375	7
Page	Real estate agent	49875	13
Page	State or territory housing authority	0	48
Page	State or territory housing authority	3937	60
Page	State or territory housing authority	5250	419
Page	State or territory housing authority	7875	274
Page	State or territory housing authority	10500	132
Page	State or territory housing authority	11812	116
Page	State or territory housing authority	14437	86
Page	State or territory housing authority	18375	22
Page	State or territory housing authority	23625	3
Page	State or territory housing authority	28875	4
Parkes		0	624
Parkes		3937	18
Parkes		5250	47
Parkes		7875	37
Parkes		10500	22
Parkes		11812	13
Parkes		14437	8
Parkes		18375	6
Parkes	(Other)	0	930
Parkes	(Other)	3937	142
Parkes	(Other)	5250	247
Parkes	(Other)	7875	306
Parkes	(Other)	10500	108
Parkes	(Other)	11812	96
Parkes	(Other)	14437	81
Parkes	(Other)	18375	41
Parkes	(Other)	23625	14
Parkes	(Other)	28875	5
Parkes	(Other)	49875	8
Parkes	Co-op/church group etc	0	99
Parkes	Co-op/church group etc	3937	151
Parkes	Co-op/church group etc	5250	266
Parkes	Co-op/church group etc	7875	313
Parkes	Co-op/church group etc	10500	64
Parkes	Co-op/church group etc	11812	50
Parkes	Co-op/church group etc	14437	13
Parkes	Co-op/church group etc	18375	3
Parkes	Person not in same household	0	603
Parkes	Person not in same household	3937	91
Parkes	Person not in same household	5250	636
Parkes	Person not in same household	7875	856
Parkes	Person not in same household	10500	607
Parkes	Person not in same household	11812	591
Parkes	Person not in same household	14437	539
Parkes	Person not in same household	18375	223
Parkes	Person not in same household	23625	35
Parkes	Person not in same household	28875	17
Parkes	Person not in same household	34125	6
Parkes	Person not in same household	39375	3
Parkes	Person not in same household	44625	3
Parkes	Person not in same household	49875	25
Parkes	Real estate agent	0	41
Parkes	Real estate agent	3937	23
Parkes	Real estate agent	5250	369
Parkes	Real estate agent	7875	1236
Parkes	Real estate agent	10500	797
Parkes	Real estate agent	11812	1239
Parkes	Real estate agent	14437	1536
Parkes	Real estate agent	18375	1084
Parkes	Real estate agent	23625	184
Parkes	Real estate agent	28875	27
Parkes	Real estate agent	34125	3
Parkes	Real estate agent	39375	8
Parkes	Real estate agent	44625	3
Parkes	Real estate agent	49875	9
Parkes	State or territory housing authority	0	172
Parkes	State or territory housing authority	3937	149
Parkes	State or territory housing authority	5250	670
Parkes	State or territory housing authority	7875	646
Parkes	State or territory housing authority	10500	270
Parkes	State or territory housing authority	11812	213
Parkes	State or territory housing authority	14437	93
Parkes	State or territory housing authority	18375	21
Parramatta		0	130
Parramatta		5250	4
Parramatta		7875	11
Parramatta		10500	6
Parramatta		11812	7
Parramatta		14437	4
Parramatta		18375	26
Parramatta		23625	29
Parramatta		28875	4
Parramatta	(Other)	0	33
Parramatta	(Other)	3937	3
Parramatta	(Other)	5250	33
Parramatta	(Other)	7875	35
Parramatta	(Other)	10500	20
Parramatta	(Other)	11812	68
Parramatta	(Other)	14437	67
Parramatta	(Other)	18375	164
Parramatta	(Other)	23625	105
Parramatta	(Other)	28875	21
Parramatta	(Other)	34125	15
Parramatta	(Other)	49875	4
Parramatta	Co-op/church group etc	0	40
Parramatta	Co-op/church group etc	3937	47
Parramatta	Co-op/church group etc	5250	68
Parramatta	Co-op/church group etc	7875	156
Parramatta	Co-op/church group etc	10500	45
Parramatta	Co-op/church group etc	11812	65
Parramatta	Co-op/church group etc	14437	66
Parramatta	Co-op/church group etc	18375	59
Parramatta	Co-op/church group etc	23625	15
Parramatta	Co-op/church group etc	28875	3
Parramatta	Co-op/church group etc	34125	3
Parramatta	Person not in same household	0	241
Parramatta	Person not in same household	3937	6
Parramatta	Person not in same household	5250	62
Parramatta	Person not in same household	7875	132
Parramatta	Person not in same household	10500	149
Parramatta	Person not in same household	11812	162
Parramatta	Person not in same household	14437	375
Parramatta	Person not in same household	18375	1079
Parramatta	Person not in same household	23625	745
Parramatta	Person not in same household	28875	284
Parramatta	Person not in same household	34125	94
Parramatta	Person not in same household	39375	36
Parramatta	Person not in same household	44625	19
Parramatta	Person not in same household	49875	12
Parramatta	Real estate agent	0	45
Parramatta	Real estate agent	3937	4
Parramatta	Real estate agent	5250	53
Parramatta	Real estate agent	7875	91
Parramatta	Real estate agent	10500	112
Parramatta	Real estate agent	11812	244
Parramatta	Real estate agent	14437	1226
Parramatta	Real estate agent	18375	8858
Parramatta	Real estate agent	23625	6337
Parramatta	Real estate agent	28875	1923
Parramatta	Real estate agent	34125	473
Parramatta	Real estate agent	39375	148
Parramatta	Real estate agent	44625	58
Parramatta	Real estate agent	49875	57
Parramatta	State or territory housing authority	0	292
Parramatta	State or territory housing authority	3937	229
Parramatta	State or territory housing authority	5250	1652
Parramatta	State or territory housing authority	7875	707
Parramatta	State or territory housing authority	10500	313
Parramatta	State or territory housing authority	11812	292
Parramatta	State or territory housing authority	14437	241
Parramatta	State or territory housing authority	18375	273
Parramatta	State or territory housing authority	23625	87
Parramatta	State or territory housing authority	28875	12
Parramatta	State or territory housing authority	34125	4
Parramatta	State or territory housing authority	39375	3
Parramatta	State or territory housing authority	44625	3
Paterson		0	103
Paterson		5250	12
Paterson		7875	13
Paterson		10500	9
Paterson		11812	14
Paterson		14437	17
Paterson		18375	15
Paterson		23625	3
Paterson	(Other)	0	26
Paterson	(Other)	3937	5
Paterson	(Other)	5250	59
Paterson	(Other)	7875	66
Paterson	(Other)	10500	45
Paterson	(Other)	11812	481
Paterson	(Other)	14437	158
Paterson	(Other)	18375	56
Paterson	(Other)	23625	15
Paterson	(Other)	28875	4
Paterson	(Other)	34125	3
Paterson	(Other)	49875	3
Paterson	Co-op/church group etc	0	7
Paterson	Co-op/church group etc	3937	23
Paterson	Co-op/church group etc	5250	35
Paterson	Co-op/church group etc	7875	89
Paterson	Co-op/church group etc	10500	13
Paterson	Co-op/church group etc	11812	10
Paterson	Co-op/church group etc	14437	14
Paterson	Person not in same household	0	172
Paterson	Person not in same household	3937	24
Paterson	Person not in same household	5250	99
Paterson	Person not in same household	7875	168
Paterson	Person not in same household	10500	233
Paterson	Person not in same household	11812	394
Paterson	Person not in same household	14437	707
Paterson	Person not in same household	18375	509
Paterson	Person not in same household	23625	95
Paterson	Person not in same household	28875	27
Paterson	Person not in same household	34125	10
Paterson	Person not in same household	49875	8
Paterson	Real estate agent	0	15
Paterson	Real estate agent	3937	3
Paterson	Real estate agent	5250	53
Paterson	Real estate agent	7875	394
Paterson	Real estate agent	10500	340
Paterson	Real estate agent	11812	986
Paterson	Real estate agent	14437	3328
Paterson	Real estate agent	18375	4006
Paterson	Real estate agent	23625	721
Paterson	Real estate agent	28875	130
Paterson	Real estate agent	34125	27
Paterson	Real estate agent	39375	8
Paterson	Real estate agent	44625	6
Paterson	Real estate agent	49875	6
Paterson	State or territory housing authority	0	104
Paterson	State or territory housing authority	3937	86
Paterson	State or territory housing authority	5250	818
Paterson	State or territory housing authority	7875	496
Paterson	State or territory housing authority	10500	209
Paterson	State or territory housing authority	11812	248
Paterson	State or territory housing authority	14437	212
Paterson	State or territory housing authority	18375	27
Paterson	State or territory housing authority	23625	5
