CED_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Port Adelaide	0	0	1	1	431
Port Adelaide	0	1	0	0	3405
Port Adelaide	0	1	0	1	342
Port Adelaide	0	1	1	0	668
Port Adelaide	0	1	1	1	136
Port Adelaide	1	0	0	1	3719
Port Adelaide	1	0	1	0	1542
Port Adelaide	1	0	1	1	1008
Port Adelaide	1	1	0	0	9789
Port Adelaide	1	1	0	1	498
Port Adelaide	1	1	1	0	1730
Port Adelaide	1	1	1	1	309
Sturt					695
Sturt	0	0	0	1	2180
Sturt	0	0	1	0	938
Sturt	0	0	1	1	322
Sturt	0	1	0	0	1889
Sturt	0	1	0	1	103
Sturt	0	1	1	0	379
Sturt	0	1	1	1	42
Sturt	1	0	0	1	3089
Sturt	1	0	1	0	2143
Sturt	1	0	1	1	1119
Sturt	1	1	0	0	9506
Sturt	1	1	0	1	238
Sturt	1	1	1	0	1883
Sturt	1	1	1	1	157
Wakefield					652
Wakefield	0	0	0	1	2781
Wakefield	0	0	1	0	805
Wakefield	0	0	1	1	327
Wakefield	0	1	0	0	4244
Wakefield	0	1	0	1	387
Wakefield	0	1	1	0	723
Wakefield	0	1	1	1	163
Wakefield	1	0	0	1	3431
Wakefield	1	0	1	0	1300
Wakefield	1	0	1	1	929
Wakefield	1	1	0	0	9695
Wakefield	1	1	0	1	607
Wakefield	1	1	1	0	1837
Wakefield	1	1	1	1	373
Brand					566
Brand	0	0	0	1	2085
Brand	0	0	1	0	553
Brand	0	0	1	1	289
Brand	0	1	0	0	3366
Brand	0	1	0	1	288
Brand	0	1	1	0	537
Brand	0	1	1	1	107
Brand	1	0	0	1	3219
Brand	1	0	1	0	1353
Brand	1	0	1	1	911
Brand	1	1	0	0	11977
Brand	1	1	0	1	767
Brand	1	1	1	0	1919
Brand	1	1	1	1	363
Burt					832
Burt	0	0	0	1	2414
Burt	0	0	1	0	666
Burt	0	0	1	1	356
Burt	0	1	0	0	3076
Burt	0	1	0	1	254
Burt	0	1	1	0	514
Burt	0	1	1	1	114
Burt	1	0	0	1	3705
Burt	1	0	1	0	1657
Burt	1	0	1	1	1124
Burt	1	1	0	0	12973
Burt	1	1	0	1	616
Burt	1	1	1	0	2128
Burt	1	1	1	1	443
Canning					402
Canning	0	0	0	1	1794
Canning	0	0	1	0	474
Canning	0	0	1	1	228
Canning	0	1	0	0	2562
Canning	0	1	0	1	232
Canning	0	1	1	0	421
Canning	0	1	1	1	66
Canning	1	0	0	1	3080
Canning	1	0	1	0	1152
Canning	1	0	1	1	865
Canning	1	1	0	0	8929
Canning	1	1	0	1	575
Canning	1	1	1	0	1521
Canning	1	1	1	1	355
Cowan					624
Cowan	0	0	0	1	2240
Cowan	0	0	1	0	650
Cowan	0	0	1	1	361
Cowan	0	1	0	0	2239
Cowan	0	1	0	1	232
Cowan	0	1	1	0	472
Cowan	0	1	1	1	107
Cowan	1	0	0	1	3682
Cowan	1	0	1	0	1602
Cowan	1	0	1	1	1207
Cowan	1	1	0	0	10842
Cowan	1	1	0	1	659
Cowan	1	1	1	0	2084
Cowan	1	1	1	1	417
Curtin					664
Curtin	0	0	0	1	1432
Curtin	0	0	1	0	710
Curtin	0	0	1	1	242
Curtin	0	1	0	0	1410
Curtin	0	1	0	1	47
Curtin	0	1	1	0	336
Curtin	0	1	1	1	36
Curtin	1	0	0	1	2058
Curtin	1	0	1	0	2148
Curtin	1	0	1	1	921
Curtin	1	1	0	0	9489
Curtin	1	1	0	1	149
Curtin	1	1	1	0	1855
Curtin	1	1	1	1	135
Durack					706
Durack	0	0	0	1	1670
Durack	0	0	1	0	355
Durack	0	0	1	1	113
Durack	0	1	0	0	3086
Durack	0	1	0	1	402
Durack	0	1	1	0	407
Durack	0	1	1	1	106
Durack	1	0	0	1	2264
Durack	1	0	1	0	830
Durack	1	0	1	1	457
Durack	1	1	0	0	11400
Durack	1	1	0	1	654
Durack	1	1	1	0	1410
Durack	1	1	1	1	293
Forrest					362
Forrest	0	0	0	1	1653
Forrest	0	0	1	0	564
Forrest	0	0	1	1	178
Forrest	0	1	0	0	2645
Forrest	0	1	0	1	214
Forrest	0	1	1	0	473
Forrest	0	1	1	1	71
Forrest	1	0	0	1	2556
Forrest	1	0	1	0	1147
Forrest	1	0	1	1	621
Forrest	1	1	0	0	9869
Forrest	1	1	0	1	524
Forrest	1	1	1	0	1655
Forrest	1	1	1	1	272
Fremantle					633
Fremantle	0	0	0	1	2170
Fremantle	0	0	1	0	699
Fremantle	0	0	1	1	248
Fremantle	0	1	0	0	2190
Fremantle	0	1	0	1	154
Fremantle	0	1	1	0	408
Fremantle	0	1	1	1	64
Fremantle	1	0	0	1	3052
Fremantle	1	0	1	0	1527
Fremantle	1	0	1	1	977
Fremantle	1	1	0	0	10509
Fremantle	1	1	0	1	408
Fremantle	1	1	1	0	1616
Fremantle	1	1	1	1	217
Hasluck					617
Hasluck	0	0	0	1	2235
Hasluck	0	0	1	0	577
Hasluck	0	0	1	1	280
Hasluck	0	1	0	0	2157
Hasluck	0	1	0	1	210
Hasluck	0	1	1	0	433
Hasluck	0	1	1	1	98
Hasluck	1	0	0	1	3326
Hasluck	1	0	1	0	1327
Hasluck	1	0	1	1	910
Hasluck	1	1	0	0	9197
Hasluck	1	1	0	1	554
Hasluck	1	1	1	0	1685
Hasluck	1	1	1	1	354
Moore					480
Moore	0	0	0	1	1719
Moore	0	0	1	0	597
Moore	0	0	1	1	309
Moore	0	1	0	0	1577
Moore	0	1	0	1	113
Moore	0	1	1	0	368
Moore	0	1	1	1	61
Moore	1	0	0	1	4086
Moore	1	0	1	0	2205
Moore	1	0	1	1	1459
Moore	1	1	0	0	9947
Moore	1	1	0	1	443
Moore	1	1	1	0	2047
Moore	1	1	1	1	290
O'Connor					506
O'Connor	0	0	0	1	1726
O'Connor	0	0	1	0	420
O'Connor	0	0	1	1	152
O'Connor	0	1	0	0	2529
O'Connor	0	1	0	1	252
O'Connor	0	1	1	0	374
O'Connor	0	1	1	1	60
O'Connor	1	0	0	1	2577
O'Connor	1	0	1	0	905
O'Connor	1	0	1	1	545
O'Connor	1	1	0	0	9472
O'Connor	1	1	0	1	642
O'Connor	1	1	1	0	1494
O'Connor	1	1	1	1	288
Pearce					534
Pearce	0	0	0	1	1980
Pearce	0	0	1	0	712
Pearce	0	0	1	1	336
Pearce	0	1	0	0	3449
Pearce	0	1	0	1	302
Pearce	0	1	1	0	613
Pearce	0	1	1	1	142
Pearce	1	0	0	1	3307
Pearce	1	0	1	0	1666
Pearce	1	0	1	1	1114
Pearce	1	1	0	0	13776
Pearce	1	1	0	1	865
Pearce	1	1	1	0	2411
Pearce	1	1	1	1	438
Perth					918
Perth	0	0	0	1	1899
Perth	0	0	1	0	609
Perth	0	0	1	1	197
Perth	0	1	0	0	1682
Perth	0	1	0	1	103
Perth	0	1	1	0	265
Perth	0	1	1	1	43
Perth	1	0	0	1	2338
Perth	1	0	1	0	1387
Perth	1	0	1	1	706
Perth	1	1	0	0	8851
Perth	1	1	0	1	195
Perth	1	1	1	0	1157
Perth	1	1	1	1	144
Stirling					911
Stirling	0	0	0	1	2254
Stirling	0	0	1	0	678
Stirling	0	0	1	1	256
Stirling	0	1	0	0	2041
Stirling	0	1	0	1	148
Stirling	0	1	1	0	320
Stirling	0	1	1	1	58
Stirling	1	0	0	1	2630
Stirling	1	0	1	0	1476
Stirling	1	0	1	1	841
Stirling	1	1	0	0	9768
Stirling	1	1	0	1	274
Stirling	1	1	1	0	1452
Stirling	1	1	1	1	180
Swan					1451
Swan	0	0	0	1	2085
Swan	0	0	1	0	695
Swan	0	0	1	1	255
Swan	0	1	0	0	1966
Swan	0	1	0	1	134
Swan	0	1	1	0	324
Swan	0	1	1	1	56
Swan	1	0	0	1	2255
Swan	1	0	1	0	1291
Swan	1	0	1	1	650
Swan	1	1	0	0	9777
Swan	1	1	0	1	308
Swan	1	1	1	0	1231
Swan	1	1	1	1	186
Tangney					668
Tangney	0	0	0	1	1742
Tangney	0	0	1	0	692
Tangney	0	0	1	1	283
Tangney	0	1	0	0	1442
Tangney	0	1	0	1	103
Tangney	0	1	1	0	399
Tangney	0	1	1	1	36
Tangney	1	0	0	1	3433
Tangney	1	0	1	0	2348
Tangney	1	0	1	1	1339
Tangney	1	1	0	0	8801
Tangney	1	1	0	1	268
Tangney	1	1	1	0	2161
Tangney	1	1	1	1	209
Bass					420
Bass	0	0	0	1	1490
Bass	0	0	1	0	491
Bass	0	0	1	1	158
Bass	0	1	0	0	2007
Bass	0	1	0	1	148
Bass	0	1	1	0	358
Bass	0	1	1	1	52
Bass	1	0	0	1	1761
Bass	1	0	1	0	861
Bass	1	0	1	1	469
Bass	1	1	0	0	5490
Bass	1	1	0	1	276
Bass	1	1	1	0	1058
Bass	1	1	1	1	172
Braddon					269
Braddon	0	0	0	1	1409
Braddon	0	0	1	0	434
Braddon	0	0	1	1	152
Braddon	0	1	0	0	2069
Braddon	0	1	0	1	149
Braddon	0	1	1	0	362
Braddon	0	1	1	1	61
Braddon	1	0	0	1	1799
Braddon	1	0	1	0	762
Braddon	1	0	1	1	403
Braddon	1	1	0	0	5084
Braddon	1	1	0	1	310
Braddon	1	1	1	0	997
Braddon	1	1	1	1	155
Denison					489
Denison	0	0	0	1	1466
Denison	0	0	1	0	595
Denison	0	0	1	1	186
Denison	0	1	0	0	1950
Denison	0	1	0	1	123
Denison	0	1	1	0	369
Denison	0	1	1	1	55
Denison	1	0	0	1	1582
Denison	1	0	1	0	1047
Denison	1	0	1	1	414
Denison	1	1	0	0	5509
Denison	1	1	0	1	206
Denison	1	1	1	0	985
Denison	1	1	1	1	135
Franklin					316
Franklin	0	0	0	1	1472
Franklin	0	0	1	0	533
Franklin	0	0	1	1	175
Franklin	0	1	0	0	1951
Franklin	0	1	0	1	151
Franklin	0	1	1	0	381
Franklin	0	1	1	1	46
Franklin	1	0	0	1	1984
Franklin	1	0	1	0	1071
Franklin	1	0	1	1	501
Franklin	1	1	0	0	6423
Franklin	1	1	0	1	294
Franklin	1	1	1	0	1158
Franklin	1	1	1	1	183
Lyons					290
Lyons	0	0	0	1	1458
Lyons	0	0	1	0	371
Lyons	0	0	1	1	123
Lyons	0	1	0	0	2102
Lyons	0	1	0	1	184
Lyons	0	1	1	0	341
Lyons	0	1	1	1	53
Lyons	1	0	0	1	2056
Lyons	1	0	1	0	798
Lyons	1	0	1	1	457
Lyons	1	1	0	0	5247
Lyons	1	1	0	1	392
Lyons	1	1	1	0	1053
Lyons	1	1	1	1	192
Lingiari					549
Lingiari	0	0	0	1	1198
Lingiari	0	0	1	0	225
Lingiari	0	0	1	1	81
Lingiari	0	1	0	0	2266
Lingiari	0	1	0	1	508
Lingiari	0	1	1	0	242
Lingiari	0	1	1	1	84
Lingiari	1	0	0	1	1415
Lingiari	1	0	1	0	451
Lingiari	1	0	1	1	272
Lingiari	1	1	0	0	7119
Lingiari	1	1	0	1	907
Lingiari	1	1	1	0	872
Lingiari	1	1	1	1	251
Solomon					470
Solomon	0	0	0	1	1236
Solomon	0	0	1	0	358
Solomon	0	0	1	1	122
Solomon	0	1	0	0	1797
Solomon	0	1	0	1	162
Solomon	0	1	1	0	284
Solomon	0	1	1	1	50
Solomon	1	0	0	1	1598
Solomon	1	0	1	0	799
Solomon	1	0	1	1	443
Solomon	1	1	0	0	8205
Solomon	1	1	0	1	373
Solomon	1	1	1	0	1144
Solomon	1	1	1	1	210
Canberra					649
Canberra	0	0	0	1	2572
Canberra	0	0	1	0	946
Canberra	0	0	1	1	356
Canberra	0	1	0	0	2597
Canberra	0	1	0	1	199
Canberra	0	1	1	0	505
Canberra	0	1	1	1	78
Canberra	1	0	0	1	3701
Canberra	1	0	1	0	2438
Canberra	1	0	1	1	1243
Canberra	1	1	0	0	12594
Canberra	1	1	0	1	429
Canberra	1	1	1	0	2164
Canberra	1	1	1	1	288
Fenner					822
Fenner	0	0	0	1	2247
Fenner	0	0	1	0	825
Fenner	0	0	1	1	314
Fenner	0	1	0	0	2820
Fenner	0	1	0	1	178
Fenner	0	1	1	0	508
Fenner	0	1	1	1	92
Fenner	1	0	0	1	2912
Fenner	1	0	1	0	2124
Fenner	1	0	1	1	987
Fenner	1	1	0	0	16333
Fenner	1	1	0	1	445
Fenner	1	1	1	0	2274
Fenner	1	1	1	1	265
