CED_NAME16	Religion	Denomination	Sex	persons
Wannon	Christianity	Seventh Day Adventist	M	68
Wannon	Christianity	Uniting Church	F	5858
Wannon	Christianity	Uniting Church	M	4841
Wannon	Hinduism		F	125
Wannon	Hinduism		M	143
Wannon	Islam		F	110
Wannon	Islam		M	130
Wannon	Judaism		F	31
Wannon	Judaism		M	22
Wannon	No religion		F	19517
Wannon	No religion		M	22593
Wills	(Other)		F	7731
Wills	(Other)		M	7795
Wills	(Other)	(Other)	F	308
Wills	(Other)	(Other)	M	241
Wills	(Other)	Australian Aboriginal Traditional	F	12
Wills	(Other)	Australian Aboriginal Traditional	M	4
Wills	(Other)	Other spiritual beliefs	F	170
Wills	(Other)	Other spiritual beliefs	M	110
Wills	(Other)	Secular beliefs	F	356
Wills	(Other)	Secular beliefs	M	409
Wills	(Other)	Sikhism	F	309
Wills	(Other)	Sikhism	M	488
Wills	Buddhism		F	2003
Wills	Buddhism		M	1518
Wills	Christianity		F	1273
Wills	Christianity		M	1024
Wills	Christianity	(Other)	F	27
Wills	Christianity	(Other)	M	35
Wills	Christianity	Anglican	F	3673
Wills	Christianity	Anglican	M	2774
Wills	Christianity	Assyrian Apostolic	F	79
Wills	Christianity	Assyrian Apostolic	M	82
Wills	Christianity	Baptist	F	463
Wills	Christianity	Baptist	M	367
Wills	Christianity	Brethren	F	3
Wills	Christianity	Brethren	M	3
Wills	Christianity	Catholic	F	24522
Wills	Christianity	Catholic	M	21474
Wills	Christianity	Churches Of Christ	F	47
Wills	Christianity	Churches Of Christ	M	42
Wills	Christianity	Eastern Orthodox	F	5580
Wills	Christianity	Eastern Orthodox	M	5190
Wills	Christianity	Jehovah's Witnesses	F	199
Wills	Christianity	Jehovah's Witnesses	M	145
Wills	Christianity	Latter Day Saints	F	87
Wills	Christianity	Latter Day Saints	M	100
Wills	Christianity	Lutheran	F	195
Wills	Christianity	Lutheran	M	167
Wills	Christianity	Oriental Orthodox	F	142
Wills	Christianity	Oriental Orthodox	M	163
Wills	Christianity	Pentecostal	F	346
Wills	Christianity	Pentecostal	M	261
Wills	Christianity	Presbyterian Reformed	F	707
Wills	Christianity	Presbyterian Reformed	M	581
Wills	Christianity	Protestant (Other)	F	220
Wills	Christianity	Protestant (Other)	M	176
Wills	Christianity	Salvation Army	F	69
Wills	Christianity	Salvation Army	M	64
Wills	Christianity	Seventh Day Adventist	F	31
Wills	Christianity	Seventh Day Adventist	M	19
Wills	Christianity	Uniting Church	F	1290
Wills	Christianity	Uniting Church	M	876
Wills	Hinduism		F	2132
Wills	Hinduism		M	2730
Wills	Islam		F	7348
Wills	Islam		M	8699
Wills	Judaism		F	130
Wills	Judaism		M	102
Wills	No religion		F	27287
Wills	No religion		M	27276
No usual address (Vic.)	(Other)		F	838
No usual address (Vic.)	(Other)		M	1451
No usual address (Vic.)	(Other)	(Other)	F	20
No usual address (Vic.)	(Other)	(Other)	M	13
No usual address (Vic.)	(Other)	Australian Aboriginal Traditional	M	3
No usual address (Vic.)	(Other)	Other spiritual beliefs	F	18
No usual address (Vic.)	(Other)	Other spiritual beliefs	M	9
No usual address (Vic.)	(Other)	Secular beliefs	F	17
No usual address (Vic.)	(Other)	Secular beliefs	M	23
No usual address (Vic.)	(Other)	Sikhism	F	6
No usual address (Vic.)	(Other)	Sikhism	M	13
No usual address (Vic.)	Buddhism		F	76
No usual address (Vic.)	Buddhism		M	77
No usual address (Vic.)	Christianity		F	73
No usual address (Vic.)	Christianity		M	82
No usual address (Vic.)	Christianity	Anglican	F	206
No usual address (Vic.)	Christianity	Anglican	M	216
No usual address (Vic.)	Christianity	Baptist	F	32
No usual address (Vic.)	Christianity	Baptist	M	29
No usual address (Vic.)	Christianity	Brethren	M	3
No usual address (Vic.)	Christianity	Catholic	F	440
No usual address (Vic.)	Christianity	Catholic	M	508
No usual address (Vic.)	Christianity	Churches Of Christ	F	4
No usual address (Vic.)	Christianity	Churches Of Christ	M	3
No usual address (Vic.)	Christianity	Eastern Orthodox	F	42
No usual address (Vic.)	Christianity	Eastern Orthodox	M	44
No usual address (Vic.)	Christianity	Jehovah's Witnesses	F	8
No usual address (Vic.)	Christianity	Jehovah's Witnesses	M	10
No usual address (Vic.)	Christianity	Latter Day Saints	F	9
No usual address (Vic.)	Christianity	Latter Day Saints	M	12
No usual address (Vic.)	Christianity	Lutheran	F	16
No usual address (Vic.)	Christianity	Lutheran	M	10
No usual address (Vic.)	Christianity	Oriental Orthodox	M	8
No usual address (Vic.)	Christianity	Pentecostal	F	38
No usual address (Vic.)	Christianity	Pentecostal	M	30
No usual address (Vic.)	Christianity	Presbyterian Reformed	F	56
No usual address (Vic.)	Christianity	Presbyterian Reformed	M	64
No usual address (Vic.)	Christianity	Protestant (Other)	F	12
No usual address (Vic.)	Christianity	Protestant (Other)	M	22
No usual address (Vic.)	Christianity	Salvation Army	F	3
No usual address (Vic.)	Christianity	Salvation Army	M	7
No usual address (Vic.)	Christianity	Seventh Day Adventist	F	10
No usual address (Vic.)	Christianity	Seventh Day Adventist	M	11
No usual address (Vic.)	Christianity	Uniting Church	F	58
No usual address (Vic.)	Christianity	Uniting Church	M	66
No usual address (Vic.)	Hinduism		F	35
No usual address (Vic.)	Hinduism		M	66
No usual address (Vic.)	Islam		F	113
No usual address (Vic.)	Islam		M	137
No usual address (Vic.)	Judaism		F	6
No usual address (Vic.)	Judaism		M	10
No usual address (Vic.)	No religion		F	1106
No usual address (Vic.)	No religion		M	1410
Migratory - Offshore - Shipping (Vic.)	(Other)		M	3
Migratory - Offshore - Shipping (Vic.)	Christianity	Anglican	M	9
Migratory - Offshore - Shipping (Vic.)	Christianity	Catholic	M	8
Migratory - Offshore - Shipping (Vic.)	No religion		M	5
Blair	(Other)		F	7499
Blair	(Other)		M	8163
Blair	(Other)	(Other)	F	400
Blair	(Other)	(Other)	M	227
Blair	(Other)	Australian Aboriginal Traditional	F	25
Blair	(Other)	Australian Aboriginal Traditional	M	18
Blair	(Other)	Other spiritual beliefs	F	144
Blair	(Other)	Other spiritual beliefs	M	96
Blair	(Other)	Secular beliefs	F	220
Blair	(Other)	Secular beliefs	M	265
Blair	(Other)	Sikhism	F	86
Blair	(Other)	Sikhism	M	99
Blair	Buddhism		F	741
Blair	Buddhism		M	534
Blair	Christianity		F	2758
Blair	Christianity		M	2546
Blair	Christianity	(Other)	F	509
Blair	Christianity	(Other)	M	438
Blair	Christianity	Anglican	F	12928
Blair	Christianity	Anglican	M	11721
Blair	Christianity	Baptist	F	1781
Blair	Christianity	Baptist	M	1719
Blair	Christianity	Brethren	F	95
Blair	Christianity	Brethren	M	99
Blair	Christianity	Catholic	F	15754
Blair	Christianity	Catholic	M	14344
Blair	Christianity	Churches Of Christ	F	314
Blair	Christianity	Churches Of Christ	M	242
Blair	Christianity	Eastern Orthodox	F	227
Blair	Christianity	Eastern Orthodox	M	208
Blair	Christianity	Jehovah's Witnesses	F	480
Blair	Christianity	Jehovah's Witnesses	M	390
Blair	Christianity	Latter Day Saints	F	866
Blair	Christianity	Latter Day Saints	M	763
Blair	Christianity	Lutheran	F	1846
Blair	Christianity	Lutheran	M	1654
Blair	Christianity	Oriental Orthodox	F	28
Blair	Christianity	Oriental Orthodox	M	28
Blair	Christianity	Pentecostal	F	1484
Blair	Christianity	Pentecostal	M	1244
Blair	Christianity	Presbyterian Reformed	F	2290
Blair	Christianity	Presbyterian Reformed	M	2114
Blair	Christianity	Protestant (Other)	F	483
Blair	Christianity	Protestant (Other)	M	423
Blair	Christianity	Salvation Army	F	414
Blair	Christianity	Salvation Army	M	305
Blair	Christianity	Seventh Day Adventist	F	369
Blair	Christianity	Seventh Day Adventist	M	312
Blair	Christianity	Uniting Church	F	4982
Blair	Christianity	Uniting Church	M	4222
Blair	Hinduism		F	439
Blair	Hinduism		M	521
Blair	Islam		F	285
Blair	Islam		M	325
Blair	Judaism		F	46
Blair	Judaism		M	23
Blair	No religion		F	21505
Blair	No religion		M	24274
Bonner	(Other)		F	5740
Bonner	(Other)		M	5976
Bonner	(Other)	(Other)	F	286
Bonner	(Other)	(Other)	M	194
Bonner	(Other)	Australian Aboriginal Traditional	F	9
Bonner	(Other)	Australian Aboriginal Traditional	M	9
Bonner	(Other)	Other spiritual beliefs	F	158
Bonner	(Other)	Other spiritual beliefs	M	118
Bonner	(Other)	Secular beliefs	F	187
Bonner	(Other)	Secular beliefs	M	252
Bonner	(Other)	Sikhism	F	353
Bonner	(Other)	Sikhism	M	426
Bonner	Buddhism		F	1714
Bonner	Buddhism		M	1304
Bonner	Christianity		F	2401
Bonner	Christianity		M	2104
Bonner	Christianity	(Other)	F	145
Bonner	Christianity	(Other)	M	130
Bonner	Christianity	Anglican	F	10478
Bonner	Christianity	Anglican	M	9035
Bonner	Christianity	Assyrian Apostolic	M	3
Bonner	Christianity	Baptist	F	1905
Bonner	Christianity	Baptist	M	1675
Bonner	Christianity	Brethren	F	188
Bonner	Christianity	Brethren	M	159
Bonner	Christianity	Catholic	F	18778
Bonner	Christianity	Catholic	M	16635
Bonner	Christianity	Churches Of Christ	F	80
Bonner	Christianity	Churches Of Christ	M	59
Bonner	Christianity	Eastern Orthodox	F	1801
Bonner	Christianity	Eastern Orthodox	M	1770
Bonner	Christianity	Jehovah's Witnesses	F	331
Bonner	Christianity	Jehovah's Witnesses	M	280
Bonner	Christianity	Latter Day Saints	F	249
Bonner	Christianity	Latter Day Saints	M	252
Bonner	Christianity	Lutheran	F	669
Bonner	Christianity	Lutheran	M	543
Bonner	Christianity	Oriental Orthodox	F	42
Bonner	Christianity	Oriental Orthodox	M	44
Bonner	Christianity	Pentecostal	F	1648
Bonner	Christianity	Pentecostal	M	1386
Bonner	Christianity	Presbyterian Reformed	F	2311
Bonner	Christianity	Presbyterian Reformed	M	2027
Bonner	Christianity	Protestant (Other)	F	415
Bonner	Christianity	Protestant (Other)	M	371
Bonner	Christianity	Salvation Army	F	209
Bonner	Christianity	Salvation Army	M	168
Bonner	Christianity	Seventh Day Adventist	F	370
Bonner	Christianity	Seventh Day Adventist	M	310
Bonner	Christianity	Uniting Church	F	4084
Bonner	Christianity	Uniting Church	M	2914
Bonner	Hinduism		F	1311
Bonner	Hinduism		M	1337
Bonner	Islam		F	972
Bonner	Islam		M	997
Bonner	Judaism		F	90
Bonner	Judaism		M	89
Bonner	No religion		F	19975
Bonner	No religion		M	22165
Bowman	(Other)		F	5415
Bowman	(Other)		M	5684
Bowman	(Other)	(Other)	F	302
Bowman	(Other)	(Other)	M	180
Bowman	(Other)	Australian Aboriginal Traditional	F	10
Bowman	(Other)	Australian Aboriginal Traditional	M	12
Bowman	(Other)	Other spiritual beliefs	F	156
Bowman	(Other)	Other spiritual beliefs	M	115
Bowman	(Other)	Secular beliefs	F	203
Bowman	(Other)	Secular beliefs	M	260
Bowman	(Other)	Sikhism	F	148
Bowman	(Other)	Sikhism	M	149
Bowman	Buddhism		F	805
Bowman	Buddhism		M	504
Bowman	Christianity		F	2290
Bowman	Christianity		M	2033
Bowman	Christianity	(Other)	F	233
Bowman	Christianity	(Other)	M	219
Bowman	Christianity	Anglican	F	14177
Bowman	Christianity	Anglican	M	12150
Bowman	Christianity	Assyrian Apostolic	F	3
Bowman	Christianity	Baptist	F	2194
Bowman	Christianity	Baptist	M	1934
Bowman	Christianity	Brethren	F	39
Bowman	Christianity	Brethren	M	39
Bowman	Christianity	Catholic	F	16345
Bowman	Christianity	Catholic	M	14736
Bowman	Christianity	Churches Of Christ	F	119
Bowman	Christianity	Churches Of Christ	M	111
Bowman	Christianity	Eastern Orthodox	F	562
Bowman	Christianity	Eastern Orthodox	M	511
Bowman	Christianity	Jehovah's Witnesses	F	389
Bowman	Christianity	Jehovah's Witnesses	M	317
Bowman	Christianity	Latter Day Saints	F	369
Bowman	Christianity	Latter Day Saints	M	349
Bowman	Christianity	Lutheran	F	941
Bowman	Christianity	Lutheran	M	741
Bowman	Christianity	Oriental Orthodox	F	9
Bowman	Christianity	Oriental Orthodox	M	18
Bowman	Christianity	Pentecostal	F	1018
Bowman	Christianity	Pentecostal	M	886
Bowman	Christianity	Presbyterian Reformed	F	2547
Bowman	Christianity	Presbyterian Reformed	M	2379
Bowman	Christianity	Protestant (Other)	F	366
Bowman	Christianity	Protestant (Other)	M	326
Bowman	Christianity	Salvation Army	F	252
Bowman	Christianity	Salvation Army	M	190
Bowman	Christianity	Seventh Day Adventist	F	243
Bowman	Christianity	Seventh Day Adventist	M	173
Bowman	Christianity	Uniting Church	F	4959
Bowman	Christianity	Uniting Church	M	3960
Bowman	Hinduism		F	322
Bowman	Hinduism		M	310
Bowman	Islam		F	200
Bowman	Islam		M	214
Bowman	Judaism		F	52
Bowman	Judaism		M	57
Bowman	No religion		F	20349
Bowman	No religion		M	23444
Brisbane	(Other)		F	9107
Brisbane	(Other)		M	9962
Brisbane	(Other)	(Other)	F	302
Brisbane	(Other)	(Other)	M	304
Brisbane	(Other)	Australian Aboriginal Traditional	F	8
Brisbane	(Other)	Australian Aboriginal Traditional	M	3
Brisbane	(Other)	Other spiritual beliefs	F	205
Brisbane	(Other)	Other spiritual beliefs	M	177
Brisbane	(Other)	Secular beliefs	F	390
Brisbane	(Other)	Secular beliefs	M	490
Brisbane	(Other)	Sikhism	F	241
Brisbane	(Other)	Sikhism	M	353
Brisbane	Buddhism		F	1849
Brisbane	Buddhism		M	1359
Brisbane	Christianity		F	1490
Brisbane	Christianity		M	1296
Brisbane	Christianity	(Other)	F	97
Brisbane	Christianity	(Other)	M	95
Brisbane	Christianity	Anglican	F	9197
Brisbane	Christianity	Anglican	M	7998
Brisbane	Christianity	Baptist	F	942
Brisbane	Christianity	Baptist	M	776
Brisbane	Christianity	Brethren	F	8
Brisbane	Christianity	Brethren	M	3
Brisbane	Christianity	Catholic	F	21188
Brisbane	Christianity	Catholic	M	19122
Brisbane	Christianity	Churches Of Christ	F	42
Brisbane	Christianity	Churches Of Christ	M	30
Brisbane	Christianity	Eastern Orthodox	F	662
Brisbane	Christianity	Eastern Orthodox	M	663
Brisbane	Christianity	Jehovah's Witnesses	F	158
Brisbane	Christianity	Jehovah's Witnesses	M	130
Brisbane	Christianity	Latter Day Saints	F	65
Brisbane	Christianity	Latter Day Saints	M	86
Brisbane	Christianity	Lutheran	F	457
Brisbane	Christianity	Lutheran	M	385
Brisbane	Christianity	Oriental Orthodox	F	34
Brisbane	Christianity	Oriental Orthodox	M	49
Brisbane	Christianity	Pentecostal	F	704
Brisbane	Christianity	Pentecostal	M	527
Brisbane	Christianity	Presbyterian Reformed	F	1564
Brisbane	Christianity	Presbyterian Reformed	M	1482
Brisbane	Christianity	Protestant (Other)	F	222
Brisbane	Christianity	Protestant (Other)	M	178
Brisbane	Christianity	Salvation Army	F	96
Brisbane	Christianity	Salvation Army	M	104
Brisbane	Christianity	Seventh Day Adventist	F	79
Brisbane	Christianity	Seventh Day Adventist	M	92
Brisbane	Christianity	Uniting Church	F	2634
Brisbane	Christianity	Uniting Church	M	1986
Brisbane	Hinduism		F	1481
Brisbane	Hinduism		M	1856
Brisbane	Islam		F	912
Brisbane	Islam		M	1144
Brisbane	Judaism		F	158
Brisbane	Judaism		M	158
Brisbane	No religion		F	27763
Brisbane	No religion		M	31027
Capricornia	(Other)		F	7030
Capricornia	(Other)		M	9906
Capricornia	(Other)	(Other)	F	229
Capricornia	(Other)	(Other)	M	181
Capricornia	(Other)	Australian Aboriginal Traditional	F	19
Capricornia	(Other)	Australian Aboriginal Traditional	M	22
Capricornia	(Other)	Other spiritual beliefs	F	102
Capricornia	(Other)	Other spiritual beliefs	M	95
Capricornia	(Other)	Secular beliefs	F	179
Capricornia	(Other)	Secular beliefs	M	212
Capricornia	(Other)	Sikhism	F	75
Capricornia	(Other)	Sikhism	M	76
Capricornia	Buddhism		F	636
Capricornia	Buddhism		M	442
Capricornia	Christianity		F	2080
Capricornia	Christianity		M	2030
Capricornia	Christianity	(Other)	F	141
Capricornia	Christianity	(Other)	M	168
Capricornia	Christianity	Anglican	F	13496
Capricornia	Christianity	Anglican	M	12731
Capricornia	Christianity	Assyrian Apostolic	F	3
Capricornia	Christianity	Baptist	F	1311
Capricornia	Christianity	Baptist	M	1200
Capricornia	Christianity	Brethren	F	24
Capricornia	Christianity	Brethren	M	17
Capricornia	Christianity	Catholic	F	20347
Capricornia	Christianity	Catholic	M	19686
Capricornia	Christianity	Churches Of Christ	F	76
Capricornia	Christianity	Churches Of Christ	M	76
Capricornia	Christianity	Eastern Orthodox	F	115
Capricornia	Christianity	Eastern Orthodox	M	89
Capricornia	Christianity	Jehovah's Witnesses	F	402
Capricornia	Christianity	Jehovah's Witnesses	M	314
Capricornia	Christianity	Latter Day Saints	F	191
Capricornia	Christianity	Latter Day Saints	M	174
Capricornia	Christianity	Lutheran	F	626
Capricornia	Christianity	Lutheran	M	560
Capricornia	Christianity	Oriental Orthodox	F	11
Capricornia	Christianity	Oriental Orthodox	M	9
Capricornia	Christianity	Pentecostal	F	1021
Capricornia	Christianity	Pentecostal	M	854
Capricornia	Christianity	Presbyterian Reformed	F	2628
Capricornia	Christianity	Presbyterian Reformed	M	2631
Capricornia	Christianity	Protestant (Other)	F	313
Capricornia	Christianity	Protestant (Other)	M	255
Capricornia	Christianity	Salvation Army	F	365
Capricornia	Christianity	Salvation Army	M	258
Capricornia	Christianity	Seventh Day Adventist	F	219
Capricornia	Christianity	Seventh Day Adventist	M	197
Capricornia	Christianity	Uniting Church	F	6097
Capricornia	Christianity	Uniting Church	M	5327
Capricornia	Hinduism		F	326
Capricornia	Hinduism		M	413
Capricornia	Islam		F	226
Capricornia	Islam		M	365
Capricornia	Judaism		F	13
Capricornia	Judaism		M	8
Capricornia	No religion		F	15485
Capricornia	No religion		M	18615
Dawson	(Other)		F	7170
Dawson	(Other)		M	9702
Dawson	(Other)	(Other)	F	188
Dawson	(Other)	(Other)	M	142
Dawson	(Other)	Australian Aboriginal Traditional	F	5
Dawson	(Other)	Australian Aboriginal Traditional	M	3
Dawson	(Other)	Other spiritual beliefs	F	138
Dawson	(Other)	Other spiritual beliefs	M	90
Dawson	(Other)	Secular beliefs	F	180
Dawson	(Other)	Secular beliefs	M	227
Dawson	(Other)	Sikhism	F	108
Dawson	(Other)	Sikhism	M	135
Dawson	Buddhism		F	795
Dawson	Buddhism		M	529
Dawson	Christianity		F	2013
Dawson	Christianity		M	1847
Dawson	Christianity	(Other)	F	198
Dawson	Christianity	(Other)	M	171
Dawson	Christianity	Anglican	F	13059
Dawson	Christianity	Anglican	M	12170
Dawson	Christianity	Baptist	F	892
Dawson	Christianity	Baptist	M	848
Dawson	Christianity	Brethren	F	7
Dawson	Christianity	Brethren	M	3
Dawson	Christianity	Catholic	F	21552
Dawson	Christianity	Catholic	M	20664
Dawson	Christianity	Churches Of Christ	F	71
Dawson	Christianity	Churches Of Christ	M	63
Dawson	Christianity	Eastern Orthodox	F	320
Dawson	Christianity	Eastern Orthodox	M	277
Dawson	Christianity	Jehovah's Witnesses	F	486
Dawson	Christianity	Jehovah's Witnesses	M	381
Dawson	Christianity	Latter Day Saints	F	120
Dawson	Christianity	Latter Day Saints	M	112
Dawson	Christianity	Lutheran	F	684
Dawson	Christianity	Lutheran	M	569
Dawson	Christianity	Oriental Orthodox	F	26
Dawson	Christianity	Oriental Orthodox	M	28
Dawson	Christianity	Pentecostal	F	1215
Dawson	Christianity	Pentecostal	M	1008
Dawson	Christianity	Presbyterian Reformed	F	2457
Dawson	Christianity	Presbyterian Reformed	M	2712
Dawson	Christianity	Protestant (Other)	F	290
Dawson	Christianity	Protestant (Other)	M	278
Dawson	Christianity	Salvation Army	F	222
Dawson	Christianity	Salvation Army	M	168
Dawson	Christianity	Seventh Day Adventist	F	482
Dawson	Christianity	Seventh Day Adventist	M	377
Dawson	Christianity	Uniting Church	F	6210
Dawson	Christianity	Uniting Church	M	5231
Dawson	Hinduism		F	416
Dawson	Hinduism		M	420
Dawson	Islam		F	216
Dawson	Islam		M	226
Dawson	Judaism		F	30
Dawson	Judaism		M	31
Dawson	No religion		F	17445
Dawson	No religion		M	20914
Dickson	(Other)		F	5314
Dickson	(Other)		M	5765
Dickson	(Other)	(Other)	F	275
Dickson	(Other)	(Other)	M	189
Dickson	(Other)	Australian Aboriginal Traditional	F	7
Dickson	(Other)	Australian Aboriginal Traditional	M	9
Dickson	(Other)	Other spiritual beliefs	F	143
Dickson	(Other)	Other spiritual beliefs	M	120
Dickson	(Other)	Secular beliefs	F	190
Dickson	(Other)	Secular beliefs	M	270
Dickson	(Other)	Sikhism	F	132
Dickson	(Other)	Sikhism	M	174
Dickson	Buddhism		F	726
Dickson	Buddhism		M	467
Dickson	Christianity		F	2767
Dickson	Christianity		M	2530
Dickson	Christianity	(Other)	F	264
Dickson	Christianity	(Other)	M	228
Dickson	Christianity	Anglican	F	11983
Dickson	Christianity	Anglican	M	10625
Dickson	Christianity	Baptist	F	2372
Dickson	Christianity	Baptist	M	2269
Dickson	Christianity	Brethren	F	15
Dickson	Christianity	Brethren	M	14
Dickson	Christianity	Catholic	F	17262
Dickson	Christianity	Catholic	M	15697
Dickson	Christianity	Churches Of Christ	F	125
Dickson	Christianity	Churches Of Christ	M	96
Dickson	Christianity	Eastern Orthodox	F	256
Dickson	Christianity	Eastern Orthodox	M	231
Dickson	Christianity	Jehovah's Witnesses	F	378
Dickson	Christianity	Jehovah's Witnesses	M	311
Dickson	Christianity	Latter Day Saints	F	252
Dickson	Christianity	Latter Day Saints	M	247
Dickson	Christianity	Lutheran	F	825
Dickson	Christianity	Lutheran	M	675
Dickson	Christianity	Oriental Orthodox	F	34
Dickson	Christianity	Oriental Orthodox	M	31
Dickson	Christianity	Pentecostal	F	1389
Dickson	Christianity	Pentecostal	M	1259
Dickson	Christianity	Presbyterian Reformed	F	2290
Dickson	Christianity	Presbyterian Reformed	M	2196
Dickson	Christianity	Protestant (Other)	F	468
Dickson	Christianity	Protestant (Other)	M	445
Dickson	Christianity	Salvation Army	F	261
Dickson	Christianity	Salvation Army	M	173
Dickson	Christianity	Seventh Day Adventist	F	234
Dickson	Christianity	Seventh Day Adventist	M	196
Dickson	Christianity	Uniting Church	F	4531
Dickson	Christianity	Uniting Church	M	3594
Dickson	Hinduism		F	582
Dickson	Hinduism		M	584
Dickson	Islam		F	177
Dickson	Islam		M	180
Dickson	Judaism		F	48
Dickson	Judaism		M	46
Dickson	No religion		F	20723
Dickson	No religion		M	23605
Fadden	(Other)		F	8626
Fadden	(Other)		M	8739
Fadden	(Other)	(Other)	F	293
Fadden	(Other)	(Other)	M	223
Fadden	(Other)	Australian Aboriginal Traditional	F	5
Fadden	(Other)	Australian Aboriginal Traditional	M	9
Fadden	(Other)	Other spiritual beliefs	F	229
Fadden	(Other)	Other spiritual beliefs	M	131
Fadden	(Other)	Secular beliefs	F	207
Fadden	(Other)	Secular beliefs	M	231
Fadden	(Other)	Sikhism	F	158
Fadden	(Other)	Sikhism	M	210
Fadden	Buddhism		F	1402
Fadden	Buddhism		M	916
Fadden	Christianity		F	2900
Fadden	Christianity		M	2439
Fadden	Christianity	(Other)	F	194
Fadden	Christianity	(Other)	M	154
Fadden	Christianity	Anglican	F	15752
Fadden	Christianity	Anglican	M	13374
Fadden	Christianity	Assyrian Apostolic	F	12
Fadden	Christianity	Assyrian Apostolic	M	11
Fadden	Christianity	Baptist	F	1156
Fadden	Christianity	Baptist	M	1019
Fadden	Christianity	Brethren	F	9
Fadden	Christianity	Brethren	M	6
Fadden	Christianity	Catholic	F	18138
Fadden	Christianity	Catholic	M	15682
Fadden	Christianity	Churches Of Christ	F	193
Fadden	Christianity	Churches Of Christ	M	149
Fadden	Christianity	Eastern Orthodox	F	829
Fadden	Christianity	Eastern Orthodox	M	755
Fadden	Christianity	Jehovah's Witnesses	F	497
Fadden	Christianity	Jehovah's Witnesses	M	387
Fadden	Christianity	Latter Day Saints	F	530
Fadden	Christianity	Latter Day Saints	M	477
Fadden	Christianity	Lutheran	F	794
Fadden	Christianity	Lutheran	M	724
Fadden	Christianity	Oriental Orthodox	F	92
Fadden	Christianity	Oriental Orthodox	M	111
Fadden	Christianity	Pentecostal	F	1314
Fadden	Christianity	Pentecostal	M	1120
Fadden	Christianity	Presbyterian Reformed	F	2753
Fadden	Christianity	Presbyterian Reformed	M	2434
Fadden	Christianity	Protestant (Other)	F	369
Fadden	Christianity	Protestant (Other)	M	299
Fadden	Christianity	Salvation Army	F	172
Fadden	Christianity	Salvation Army	M	143
Fadden	Christianity	Seventh Day Adventist	F	188
Fadden	Christianity	Seventh Day Adventist	M	173
Fadden	Christianity	Uniting Church	F	3683
Fadden	Christianity	Uniting Church	M	2847
Fadden	Hinduism		F	521
Fadden	Hinduism		M	532
Fadden	Islam		F	1027
Fadden	Islam		M	1104
Fadden	Judaism		F	151
Fadden	Judaism		M	143
Fadden	No religion		F	25130
Fadden	No religion		M	27741
Fairfax	(Other)		F	6806
Fairfax	(Other)		M	7032
Fairfax	(Other)	(Other)	F	301
Fairfax	(Other)	(Other)	M	196
Fairfax	(Other)	Australian Aboriginal Traditional	F	11
Fairfax	(Other)	Australian Aboriginal Traditional	M	9
Fairfax	(Other)	Other spiritual beliefs	F	362
Fairfax	(Other)	Other spiritual beliefs	M	185
Fairfax	(Other)	Secular beliefs	F	286
Fairfax	(Other)	Secular beliefs	M	293
Fairfax	(Other)	Sikhism	F	86
Fairfax	(Other)	Sikhism	M	109
Fairfax	Buddhism		F	1134
Fairfax	Buddhism		M	691
Fairfax	Christianity		F	2920
Fairfax	Christianity		M	2524
Fairfax	Christianity	(Other)	F	90
Fairfax	Christianity	(Other)	M	87
Fairfax	Christianity	Anglican	F	13391
Fairfax	Christianity	Anglican	M	11097
Fairfax	Christianity	Baptist	F	1950
Fairfax	Christianity	Baptist	M	1711
Fairfax	Christianity	Brethren	F	86
Fairfax	Christianity	Brethren	M	88
Fairfax	Christianity	Catholic	F	14770
Fairfax	Christianity	Catholic	M	12732
Fairfax	Christianity	Churches Of Christ	F	147
Fairfax	Christianity	Churches Of Christ	M	101
Fairfax	Christianity	Eastern Orthodox	F	245
Fairfax	Christianity	Eastern Orthodox	M	180
Fairfax	Christianity	Jehovah's Witnesses	F	685
Fairfax	Christianity	Jehovah's Witnesses	M	509
Fairfax	Christianity	Latter Day Saints	F	322
Fairfax	Christianity	Latter Day Saints	M	288
Fairfax	Christianity	Lutheran	F	1138
Fairfax	Christianity	Lutheran	M	877
Fairfax	Christianity	Oriental Orthodox	F	24
Fairfax	Christianity	Oriental Orthodox	M	15
Fairfax	Christianity	Pentecostal	F	1387
Fairfax	Christianity	Pentecostal	M	1231
Fairfax	Christianity	Presbyterian Reformed	F	2425
Fairfax	Christianity	Presbyterian Reformed	M	2223
Fairfax	Christianity	Protestant (Other)	F	327
Fairfax	Christianity	Protestant (Other)	M	277
Fairfax	Christianity	Salvation Army	F	229
Fairfax	Christianity	Salvation Army	M	154
Fairfax	Christianity	Seventh Day Adventist	F	171
Fairfax	Christianity	Seventh Day Adventist	M	151
Fairfax	Christianity	Uniting Church	F	4416
Fairfax	Christianity	Uniting Church	M	3416
Fairfax	Hinduism		F	276
Fairfax	Hinduism		M	280
Fairfax	Islam		F	171
Fairfax	Islam		M	201
Fairfax	Judaism		F	87
Fairfax	Judaism		M	80
Fairfax	No religion		F	25385
Fairfax	No religion		M	27085
Fisher	(Other)		F	6280
Fisher	(Other)		M	6273
Fisher	(Other)	(Other)	F	242
Fisher	(Other)	(Other)	M	169
Fisher	(Other)	Australian Aboriginal Traditional	F	3
Fisher	(Other)	Australian Aboriginal Traditional	M	5
Fisher	(Other)	Other spiritual beliefs	F	273
Fisher	(Other)	Other spiritual beliefs	M	157
Fisher	(Other)	Secular beliefs	F	211
