CED_NAME16	Age.min	Sex	persons
Macquarie	6	M	934
Macquarie	7	F	905
Macquarie	7	M	958
Macquarie	8	F	875
Macquarie	8	M	965
Macquarie	9	F	929
Macquarie	9	M	1003
Macquarie	10	F	928
Macquarie	10	M	1030
Macquarie	11	F	899
Macquarie	11	M	951
Macquarie	12	F	889
Macquarie	12	M	972
Macquarie	13	F	908
Macquarie	13	M	956
Macquarie	14	F	903
Macquarie	14	M	898
Macquarie	15	F	929
Macquarie	15	M	1021
Macquarie	16	F	948
Macquarie	16	M	913
Macquarie	17	F	954
Macquarie	17	M	973
Macquarie	18	F	842
Macquarie	18	M	909
Macquarie	19	F	863
Macquarie	19	M	993
Macquarie	20	F	842
Macquarie	20	M	855
Macquarie	21	F	812
Macquarie	21	M	873
Macquarie	22	F	766
Macquarie	22	M	783
Macquarie	23	F	754
Macquarie	23	M	810
Macquarie	24	F	745
Macquarie	24	M	773
Macquarie	25	F	806
Macquarie	25	M	775
Macquarie	26	F	721
Macquarie	26	M	764
Macquarie	27	F	717
Macquarie	27	M	697
Macquarie	28	F	744
Macquarie	28	M	699
Macquarie	29	F	748
Macquarie	29	M	749
Macquarie	30	F	747
Macquarie	30	M	740
Macquarie	31	F	744
Macquarie	31	M	734
Macquarie	32	F	718
Macquarie	32	M	732
Macquarie	33	F	829
Macquarie	33	M	731
Macquarie	34	F	877
Macquarie	34	M	742
Macquarie	35	F	795
Macquarie	35	M	799
Macquarie	36	F	801
Macquarie	36	M	771
Macquarie	37	F	807
Macquarie	37	M	789
Macquarie	38	F	845
Macquarie	38	M	847
Macquarie	39	F	891
Macquarie	39	M	757
Macquarie	40	F	890
Macquarie	40	M	809
Macquarie	41	F	1008
Macquarie	41	M	885
Macquarie	42	F	945
Macquarie	42	M	914
Macquarie	43	F	1049
Macquarie	43	M	973
Macquarie	44	F	1180
Macquarie	44	M	1023
Macquarie	45	F	1221
Macquarie	45	M	1092
Macquarie	46	F	1127
Macquarie	46	M	1002
Macquarie	47	F	1092
Macquarie	47	M	946
Macquarie	48	F	1027
Macquarie	48	M	993
Macquarie	49	F	945
Macquarie	49	M	973
Macquarie	50	F	1014
Macquarie	50	M	941
Macquarie	51	F	1014
Macquarie	51	M	954
Macquarie	52	F	1080
Macquarie	52	M	1010
Macquarie	53	F	1063
Macquarie	53	M	991
Macquarie	54	F	1086
Macquarie	54	M	961
Macquarie	55	F	1128
Macquarie	55	M	1049
Macquarie	56	F	1081
Macquarie	56	M	991
Macquarie	57	F	1072
Macquarie	57	M	1009
Macquarie	58	F	1072
Macquarie	58	M	914
Macquarie	59	F	1005
Macquarie	59	M	934
Macquarie	60	F	971
Macquarie	60	M	931
Macquarie	61	F	932
Macquarie	61	M	866
Macquarie	62	F	958
Macquarie	62	M	881
Macquarie	63	F	979
Macquarie	63	M	894
Macquarie	64	F	960
Macquarie	64	M	963
Macquarie	65	F	935
Macquarie	65	M	869
Macquarie	66	F	859
Macquarie	66	M	827
Macquarie	67	F	872
Macquarie	67	M	817
Macquarie	68	F	832
Macquarie	68	M	805
Macquarie	69	F	943
Macquarie	69	M	857
Macquarie	70	F	757
Macquarie	70	M	654
Macquarie	71	F	722
Macquarie	71	M	617
Macquarie	72	F	681
Macquarie	72	M	645
Macquarie	73	F	585
Macquarie	73	M	539
Macquarie	74	F	550
Macquarie	74	M	463
Macquarie	75	F	522
Macquarie	75	M	425
Macquarie	76	F	455
Macquarie	76	M	439
Macquarie	77	F	417
Macquarie	77	M	374
Macquarie	78	F	377
Macquarie	78	M	315
Macquarie	79	F	395
Macquarie	79	M	324
Macquarie	80	F	1531
Macquarie	80	M	1190
Macquarie	85	F	1021
Macquarie	90	M	240
Macquarie	95	F	156
Macquarie	95	M	39
Macquarie	100	F	23
McMahon	0	F	1104
McMahon	0	M	1138
McMahon	1	F	1173
McMahon	1	M	1289
McMahon	2	F	1213
McMahon	2	M	1217
McMahon	3	F	1238
McMahon	3	M	1236
McMahon	4	F	1154
McMahon	4	M	1273
McMahon	5	F	1188
McMahon	5	M	1207
McMahon	6	F	1096
McMahon	6	M	1261
McMahon	7	F	1182
McMahon	7	M	1147
McMahon	8	F	1238
McMahon	8	M	1204
McMahon	9	F	1159
McMahon	9	M	1132
McMahon	10	F	1068
McMahon	10	M	1160
McMahon	11	F	1007
McMahon	11	M	1092
McMahon	12	F	983
McMahon	12	M	1060
McMahon	13	F	1012
McMahon	13	M	1090
McMahon	14	F	1011
McMahon	14	M	1085
McMahon	15	F	936
McMahon	15	M	1034
McMahon	16	F	1016
McMahon	16	M	1140
McMahon	17	F	1070
McMahon	17	M	1081
McMahon	18	F	1105
McMahon	18	M	1124
McMahon	19	F	1139
McMahon	19	M	1148
McMahon	20	F	1112
McMahon	20	M	1278
McMahon	21	F	1151
McMahon	21	M	1217
McMahon	22	F	1213
McMahon	22	M	1243
McMahon	23	F	1129
McMahon	23	M	1261
McMahon	24	F	1226
McMahon	24	M	1286
McMahon	25	F	1239
McMahon	25	M	1250
McMahon	26	F	1312
McMahon	26	M	1271
McMahon	27	F	1332
McMahon	27	M	1256
McMahon	28	F	1219
McMahon	28	M	1192
McMahon	29	F	1224
McMahon	29	M	1142
McMahon	30	F	1251
McMahon	30	M	1287
McMahon	31	F	1262
McMahon	31	M	1256
McMahon	32	F	1305
McMahon	32	M	1200
McMahon	33	F	1264
McMahon	33	M	1195
McMahon	34	F	1252
McMahon	34	M	1243
McMahon	35	F	1295
McMahon	35	M	1236
McMahon	36	F	1173
McMahon	36	M	1240
McMahon	37	F	1107
McMahon	37	M	1137
McMahon	38	F	1123
McMahon	38	M	1152
McMahon	39	F	1095
McMahon	39	M	1090
McMahon	40	F	1063
McMahon	40	M	1047
McMahon	41	F	1009
McMahon	41	M	1032
McMahon	42	F	1083
McMahon	42	M	1152
McMahon	43	F	1139
McMahon	43	M	1068
McMahon	44	F	1163
McMahon	44	M	1052
McMahon	45	F	1109
McMahon	45	M	1058
McMahon	46	F	1080
McMahon	46	M	1083
McMahon	47	F	1111
McMahon	47	M	971
McMahon	48	F	1104
McMahon	48	M	1046
McMahon	49	F	1027
McMahon	49	M	1022
McMahon	50	F	1040
McMahon	50	M	995
McMahon	51	F	1130
McMahon	51	M	1039
McMahon	52	F	1075
McMahon	52	M	1045
McMahon	53	F	1093
McMahon	53	M	1021
McMahon	54	F	1048
McMahon	54	M	1036
McMahon	55	F	1070
McMahon	55	M	1034
McMahon	56	F	1076
McMahon	56	M	993
McMahon	57	F	994
McMahon	57	M	1007
McMahon	58	F	1009
McMahon	58	M	1003
McMahon	59	F	947
McMahon	59	M	901
McMahon	60	F	892
McMahon	60	M	863
McMahon	61	F	911
McMahon	61	M	849
McMahon	62	F	913
McMahon	62	M	812
McMahon	63	F	808
McMahon	63	M	841
McMahon	64	F	795
McMahon	64	M	779
McMahon	65	F	730
McMahon	65	M	785
McMahon	66	F	774
McMahon	66	M	740
McMahon	67	F	752
McMahon	67	M	650
McMahon	68	F	722
McMahon	68	M	685
McMahon	69	F	695
McMahon	69	M	712
McMahon	70	F	606
McMahon	70	M	582
McMahon	71	F	508
McMahon	71	M	562
McMahon	72	F	544
McMahon	72	M	500
McMahon	73	F	530
McMahon	73	M	426
McMahon	74	F	453
McMahon	74	M	428
McMahon	75	F	473
McMahon	75	M	412
McMahon	76	F	436
McMahon	76	M	395
McMahon	77	F	414
McMahon	77	M	360
McMahon	78	F	354
McMahon	78	M	336
McMahon	79	F	337
McMahon	79	M	299
McMahon	80	F	1505
McMahon	80	M	1151
McMahon	85	F	1012
McMahon	90	M	255
McMahon	95	F	108
McMahon	95	M	46
McMahon	100	F	11
Mitchell	0	F	784
Mitchell	0	M	824
Mitchell	1	F	951
Mitchell	1	M	1039
Mitchell	2	F	1005
Mitchell	2	M	1048
Mitchell	3	F	1058
Mitchell	3	M	1126
Mitchell	4	F	1159
Mitchell	4	M	1154
Mitchell	5	F	1106
Mitchell	5	M	1208
Mitchell	6	F	1190
Mitchell	6	M	1304
Mitchell	7	F	1179
Mitchell	7	M	1212
Mitchell	8	F	1203
Mitchell	8	M	1264
Mitchell	9	F	1217
Mitchell	9	M	1209
Mitchell	10	F	1196
Mitchell	10	M	1194
Mitchell	11	F	1057
Mitchell	11	M	1156
Mitchell	12	F	1033
Mitchell	12	M	1183
Mitchell	13	F	1130
Mitchell	13	M	1085
Mitchell	14	F	1066
Mitchell	14	M	1100
Mitchell	15	F	1084
Mitchell	15	M	1101
Mitchell	16	F	1006
Mitchell	16	M	1089
Mitchell	17	F	1021
Mitchell	17	M	1084
Mitchell	18	F	979
Mitchell	18	M	996
Mitchell	19	F	1010
Mitchell	19	M	1007
Mitchell	20	F	937
Mitchell	20	M	1070
Mitchell	21	F	902
Mitchell	21	M	984
Mitchell	22	F	853
Mitchell	22	M	901
Mitchell	23	F	810
Mitchell	23	M	899
Mitchell	24	F	759
Mitchell	24	M	836
Mitchell	25	F	783
Mitchell	25	M	792
Mitchell	26	F	726
Mitchell	26	M	756
Mitchell	27	F	742
Mitchell	27	M	759
Mitchell	28	F	737
Mitchell	28	M	735
Mitchell	29	F	783
Mitchell	29	M	675
Mitchell	30	F	852
Mitchell	30	M	719
Mitchell	31	F	930
Mitchell	31	M	749
Mitchell	32	F	991
Mitchell	32	M	896
Mitchell	33	F	1091
Mitchell	33	M	940
Mitchell	34	F	1211
Mitchell	34	M	1022
Mitchell	35	F	1230
Mitchell	35	M	1044
Mitchell	36	F	1174
Mitchell	36	M	1034
Mitchell	37	F	1259
Mitchell	37	M	1084
Mitchell	38	F	1251
Mitchell	38	M	1138
Mitchell	39	F	1292
Mitchell	39	M	1140
Mitchell	40	F	1249
Mitchell	40	M	1213
Mitchell	41	F	1242
Mitchell	41	M	1149
Mitchell	42	F	1253
Mitchell	42	M	1171
Mitchell	43	F	1328
Mitchell	43	M	1278
Mitchell	44	F	1420
Mitchell	44	M	1236
Mitchell	45	F	1345
Mitchell	45	M	1262
Mitchell	46	F	1205
Mitchell	46	M	1152
Mitchell	47	F	1157
Mitchell	47	M	1142
Mitchell	48	F	1168
Mitchell	48	M	1004
Mitchell	49	F	1043
Mitchell	49	M	999
Mitchell	50	F	1075
Mitchell	50	M	1052
Mitchell	51	F	1002
Mitchell	51	M	953
Mitchell	52	F	973
Mitchell	52	M	976
Mitchell	53	F	1000
Mitchell	53	M	1006
Mitchell	54	F	1003
Mitchell	54	M	1024
Mitchell	55	F	989
Mitchell	55	M	934
Mitchell	56	F	997
Mitchell	56	M	894
Mitchell	57	F	881
Mitchell	57	M	847
Mitchell	58	F	934
Mitchell	58	M	857
Mitchell	59	F	867
Mitchell	59	M	831
Mitchell	60	F	889
Mitchell	60	M	793
Mitchell	61	F	843
Mitchell	61	M	773
Mitchell	62	F	838
Mitchell	62	M	740
Mitchell	63	F	844
Mitchell	63	M	806
Mitchell	64	F	795
Mitchell	64	M	702
Mitchell	65	F	807
Mitchell	65	M	704
Mitchell	66	F	798
Mitchell	66	M	716
Mitchell	67	F	741
Mitchell	67	M	652
Mitchell	68	F	776
Mitchell	68	M	718
Mitchell	69	F	790
Mitchell	69	M	687
Mitchell	70	F	665
Mitchell	70	M	614
Mitchell	71	F	666
Mitchell	71	M	585
Mitchell	72	F	610
Mitchell	72	M	573
Mitchell	73	F	492
Mitchell	73	M	471
Mitchell	74	F	463
Mitchell	74	M	457
Mitchell	75	F	434
Mitchell	75	M	395
Mitchell	76	F	381
Mitchell	76	M	412
Mitchell	77	F	354
Mitchell	77	M	339
Mitchell	78	F	351
Mitchell	78	M	312
Mitchell	79	F	307
Mitchell	79	M	284
Mitchell	80	F	1236
Mitchell	80	M	1025
Mitchell	85	F	877
Mitchell	90	M	225
Mitchell	95	F	97
Mitchell	95	M	37
Mitchell	100	F	8
New England	0	F	848
New England	0	M	847
New England	1	F	876
New England	1	M	894
New England	2	F	913
New England	2	M	919
New England	3	F	941
New England	3	M	1078
New England	4	F	973
New England	4	M	1017
New England	5	F	917
New England	5	M	998
New England	6	F	996
New England	6	M	1030
New England	7	F	1032
New England	7	M	970
New England	8	F	993
New England	8	M	1078
New England	9	F	1072
New England	9	M	1098
New England	10	F	1004
New England	10	M	1069
New England	11	F	981
New England	11	M	1003
New England	12	F	1047
New England	12	M	1067
New England	13	F	1025
New England	13	M	992
New England	14	F	1031
New England	14	M	1018
New England	15	F	1034
New England	15	M	1029
New England	16	F	973
New England	16	M	1072
New England	17	F	966
New England	17	M	1015
New England	18	F	991
New England	18	M	1014
New England	19	F	932
New England	19	M	981
New England	20	F	954
New England	20	M	890
New England	21	F	912
New England	21	M	931
New England	22	F	887
New England	22	M	840
New England	23	F	901
New England	23	M	921
New England	24	F	836
New England	24	M	847
New England	25	F	853
New England	25	M	864
New England	26	F	887
New England	26	M	843
New England	27	F	867
New England	27	M	811
New England	28	F	879
New England	28	M	786
New England	29	F	897
New England	29	M	834
New England	30	F	852
New England	30	M	927
New England	31	F	867
New England	31	M	890
New England	32	F	824
New England	32	M	771
New England	33	F	915
New England	33	M	785
New England	34	F	832
New England	34	M	772
New England	35	F	892
New England	35	M	744
New England	36	F	840
New England	36	M	809
New England	37	F	819
New England	37	M	764
New England	38	F	823
New England	38	M	764
New England	39	F	821
New England	39	M	755
New England	40	F	858
New England	40	M	810
New England	41	F	865
New England	41	M	830
New England	42	F	930
New England	42	M	837
New England	43	F	984
New England	43	M	979
New England	44	F	1056
New England	44	M	977
New England	45	F	1025
New England	45	M	947
New England	46	F	1019
New England	46	M	951
New England	47	F	1020
New England	47	M	903
New England	48	F	933
New England	48	M	884
New England	49	F	940
New England	49	M	928
New England	50	F	978
New England	50	M	923
New England	51	F	983
New England	51	M	899
New England	52	F	1036
New England	52	M	997
New England	53	F	1093
New England	53	M	1018
New England	54	F	1139
New England	54	M	1074
New England	55	F	1169
New England	55	M	1100
New England	56	F	1168
New England	56	M	1002
New England	57	F	1112
New England	57	M	1033
New England	58	F	1100
New England	58	M	998
New England	59	F	1053
New England	59	M	1034
New England	60	F	992
New England	60	M	1045
New England	61	F	1057
New England	61	M	1022
New England	62	F	1011
New England	62	M	1009
New England	63	F	954
New England	63	M	1049
New England	64	F	1006
New England	64	M	970
New England	65	F	992
New England	65	M	958
New England	66	F	930
New England	66	M	935
New England	67	F	946
New England	67	M	938
New England	68	F	913
New England	68	M	932
New England	69	F	974
New England	69	M	1061
New England	70	F	844
New England	70	M	805
New England	71	F	812
New England	71	M	840
New England	72	F	834
New England	72	M	769
New England	73	F	690
New England	73	M	682
New England	74	F	723
New England	74	M	718
New England	75	F	680
New England	75	M	600
New England	76	F	661
New England	76	M	558
New England	77	F	651
New England	77	M	557
New England	78	F	575
New England	78	M	528
New England	79	F	570
New England	79	M	474
New England	80	F	2131
New England	80	M	1760
New England	85	F	1562
New England	90	M	300
New England	95	F	199
New England	95	M	55
New England	100	F	24
New England	100	M	10
Newcastle	0	F	853
Newcastle	0	M	913
Newcastle	1	F	831
Newcastle	1	M	882
Newcastle	2	F	845
Newcastle	2	M	941
Newcastle	3	F	881
Newcastle	3	M	1031
Newcastle	4	F	840
Newcastle	4	M	974
Newcastle	5	F	883
Newcastle	5	M	988
Newcastle	6	F	844
Newcastle	6	M	900
Newcastle	7	F	839
Newcastle	7	M	900
Newcastle	8	F	825
Newcastle	8	M	886
Newcastle	9	F	889
Newcastle	9	M	872
Newcastle	10	F	855
Newcastle	10	M	903
Newcastle	11	F	796
Newcastle	11	M	832
Newcastle	12	F	809
Newcastle	12	M	804
Newcastle	13	F	786
Newcastle	13	M	792
Newcastle	14	F	728
Newcastle	14	M	821
Newcastle	15	F	775
Newcastle	15	M	792
Newcastle	16	F	753
Newcastle	16	M	826
Newcastle	17	F	764
Newcastle	17	M	860
Newcastle	18	F	864
Newcastle	18	M	919
Newcastle	19	F	1148
Newcastle	19	M	1100
Newcastle	20	F	1387
Newcastle	20	M	1298
Newcastle	21	F	1378
Newcastle	21	M	1362
Newcastle	22	F	1452
Newcastle	22	M	1417
Newcastle	23	F	1303
Newcastle	23	M	1356
Newcastle	24	F	1243
Newcastle	24	M	1372
Newcastle	25	F	1178
Newcastle	25	M	1320
Newcastle	26	F	1228
Newcastle	26	M	1355
Newcastle	27	F	1258
Newcastle	27	M	1209
Newcastle	28	F	1144
Newcastle	28	M	1196
Newcastle	29	F	1197
Newcastle	29	M	1197
Newcastle	30	F	1079
Newcastle	30	M	1139
Newcastle	31	F	1188
Newcastle	31	M	1165
Newcastle	32	F	1106
Newcastle	32	M	1127
Newcastle	33	F	1058
Newcastle	33	M	1067
Newcastle	34	F	1059
Newcastle	34	M	1171
Newcastle	35	F	1051
Newcastle	35	M	971
Newcastle	36	F	1047
Newcastle	36	M	1055
Newcastle	37	F	995
Newcastle	37	M	941
Newcastle	38	F	941
Newcastle	38	M	996
Newcastle	39	F	988
Newcastle	39	M	909
Newcastle	40	F	980
Newcastle	40	M	917
Newcastle	41	F	958
Newcastle	41	M	913
Newcastle	42	F	975
Newcastle	42	M	1019
Newcastle	43	F	1098
Newcastle	43	M	1014
Newcastle	44	F	1087
Newcastle	44	M	1055
Newcastle	45	F	1089
Newcastle	45	M	1087
Newcastle	46	F	1009
Newcastle	46	M	938
Newcastle	47	F	996
Newcastle	47	M	971
Newcastle	48	F	956
Newcastle	48	M	926
Newcastle	49	F	973
Newcastle	49	M	864
Newcastle	50	F	929
Newcastle	50	M	915
Newcastle	51	F	897
Newcastle	51	M	945
Newcastle	52	F	1018
Newcastle	52	M	986
Newcastle	53	F	1028
Newcastle	53	M	992
Newcastle	54	F	1037
Newcastle	54	M	1002
Newcastle	55	F	986
Newcastle	55	M	950
Newcastle	56	F	1000
Newcastle	56	M	995
Newcastle	57	F	1049
Newcastle	57	M	922
Newcastle	58	F	978
Newcastle	58	M	945
Newcastle	59	F	897
Newcastle	59	M	921
Newcastle	60	F	911
Newcastle	60	M	912
Newcastle	61	F	837
Newcastle	61	M	832
Newcastle	62	F	877
Newcastle	62	M	862
Newcastle	63	F	845
Newcastle	63	M	792
Newcastle	64	F	783
Newcastle	64	M	723
Newcastle	65	F	761
Newcastle	65	M	751
Newcastle	66	F	770
Newcastle	66	M	697
Newcastle	67	F	719
Newcastle	67	M	649
Newcastle	68	F	668
Newcastle	68	M	688
Newcastle	69	F	718
Newcastle	69	M	663
Newcastle	70	F	657
Newcastle	70	M	628
Newcastle	71	F	584
Newcastle	71	M	537
Newcastle	72	F	578
Newcastle	72	M	538
Newcastle	73	F	537
Newcastle	73	M	444
Newcastle	74	F	474
Newcastle	74	M	474
Newcastle	75	F	410
Newcastle	75	M	416
Newcastle	76	F	456
Newcastle	76	M	365
Newcastle	77	F	460
Newcastle	77	M	366
Newcastle	78	F	417
Newcastle	78	M	352
Newcastle	79	F	443
Newcastle	79	M	352
Newcastle	80	F	1877
Newcastle	80	M	1278
Newcastle	85	F	1546
Newcastle	90	M	388
Newcastle	95	F	192
Newcastle	95	M	65
Newcastle	100	F	25
Newcastle	100	M	3
North Sydney	0	F	1004
North Sydney	0	M	1067
North Sydney	1	F	1013
North Sydney	1	M	1027
North Sydney	2	F	962
North Sydney	2	M	987
North Sydney	3	F	925
North Sydney	3	M	1043
North Sydney	4	F	974
North Sydney	4	M	985
North Sydney	5	F	910
North Sydney	5	M	921
North Sydney	6	F	984
North Sydney	6	M	998
North Sydney	7	F	883
North Sydney	7	M	966
North Sydney	8	F	935
North Sydney	8	M	953
North Sydney	9	F	890
North Sydney	9	M	899
North Sydney	10	F	877
North Sydney	10	M	868
North Sydney	11	F	836
North Sydney	11	M	830
North Sydney	12	F	730
North Sydney	12	M	810
North Sydney	13	F	722
North Sydney	13	M	838
North Sydney	14	F	702
North Sydney	14	M	860
North Sydney	15	F	684
North Sydney	15	M	921
North Sydney	16	F	678
North Sydney	16	M	928
North Sydney	17	F	665
North Sydney	17	M	973
North Sydney	18	F	664
North Sydney	18	M	740
North Sydney	19	F	672
North Sydney	19	M	707
North Sydney	20	F	741
North Sydney	20	M	735
North Sydney	21	F	820
North Sydney	21	M	773
North Sydney	22	F	904
North Sydney	22	M	816
North Sydney	23	F	1048
North Sydney	23	M	907
North Sydney	24	F	1149
North Sydney	24	M	958
North Sydney	25	F	1252
North Sydney	25	M	1040
North Sydney	26	F	1439
North Sydney	26	M	1234
North Sydney	27	F	1421
North Sydney	27	M	1295
North Sydney	28	F	1508
North Sydney	28	M	1324
North Sydney	29	F	1528
North Sydney	29	M	1393
North Sydney	30	F	1588
North Sydney	30	M	1454
North Sydney	31	F	1619
North Sydney	31	M	1500
North Sydney	32	F	1657
North Sydney	32	M	1557
North Sydney	33	F	1777
North Sydney	33	M	1611
North Sydney	34	F	1569
North Sydney	34	M	1510
North Sydney	35	F	1630
North Sydney	35	M	1461
North Sydney	36	F	1521
North Sydney	36	M	1461
North Sydney	37	F	1490
North Sydney	37	M	1412
North Sydney	38	F	1407
North Sydney	38	M	1337
North Sydney	39	F	1344
North Sydney	39	M	1295
North Sydney	40	F	1402
North Sydney	40	M	1257
North Sydney	41	F	1282
North Sydney	41	M	1200
North Sydney	42	F	1341
North Sydney	42	M	1276
North Sydney	43	F	1324
North Sydney	43	M	1226
North Sydney	44	F	1268
North Sydney	44	M	1169
North Sydney	45	F	1323
North Sydney	45	M	1265
North Sydney	46	F	1230
North Sydney	46	M	1072
North Sydney	47	F	1146
North Sydney	47	M	1093
North Sydney	48	F	1143
North Sydney	48	M	963
North Sydney	49	F	1034
North Sydney	49	M	989
North Sydney	50	F	1035
North Sydney	50	M	907
North Sydney	51	F	1006
North Sydney	51	M	932
North Sydney	52	F	1063
North Sydney	52	M	1032
North Sydney	53	F	1050
North Sydney	53	M	947
North Sydney	54	F	985
North Sydney	54	M	951
North Sydney	55	F	974
North Sydney	55	M	907
North Sydney	56	F	957
North Sydney	56	M	855
North Sydney	57	F	959
North Sydney	57	M	815
North Sydney	58	F	898
North Sydney	58	M	783
North Sydney	59	F	908
North Sydney	59	M	851
North Sydney	60	F	879
North Sydney	60	M	789
North Sydney	61	F	884
North Sydney	61	M	752
North Sydney	62	F	833
North Sydney	62	M	713
North Sydney	63	F	868
North Sydney	63	M	709
North Sydney	64	F	796
North Sydney	64	M	701
North Sydney	65	F	797
North Sydney	65	M	661
North Sydney	66	F	790
North Sydney	66	M	703
North Sydney	67	F	763
North Sydney	67	M	690
North Sydney	68	F	745
North Sydney	68	M	704
North Sydney	69	F	874
North Sydney	69	M	734
North Sydney	70	F	675
North Sydney	70	M	572
North Sydney	71	F	590
North Sydney	71	M	563
North Sydney	72	F	559
North Sydney	72	M	560
North Sydney	73	F	530
North Sydney	73	M	403
North Sydney	74	F	514
North Sydney	74	M	456
North Sydney	75	F	491
North Sydney	75	M	427
North Sydney	76	F	410
North Sydney	76	M	385
North Sydney	77	F	439
North Sydney	77	M	329
North Sydney	78	F	374
North Sydney	78	M	318
North Sydney	79	F	355
North Sydney	79	M	310
North Sydney	80	F	1662
North Sydney	80	M	1162
North Sydney	85	F	1372
North Sydney	90	M	379
North Sydney	95	F	198
North Sydney	95	M	84
North Sydney	100	F	22
North Sydney	100	M	3
Page	0	F	755
Page	0	M	804
Page	1	F	736
Page	1	M	815
Page	2	F	831
Page	2	M	853
Page	3	F	850
Page	3	M	929
Page	4	F	885
Page	4	M	914
Page	5	F	950
Page	5	M	981
Page	6	F	955
Page	6	M	996
Page	7	F	928
Page	7	M	1092
Page	8	F	979
Page	8	M	998
Page	9	F	968
Page	9	M	1093
Page	10	F	968
Page	10	M	1101
Page	11	F	942
Page	11	M	1001
Page	12	F	898
Page	12	M	988
Page	13	F	938
Page	13	M	1005
Page	14	F	963
Page	14	M	996
Page	15	F	1051
Page	15	M	1047
Page	16	F	985
Page	16	M	1013
Page	17	F	1080
Page	17	M	1102
Page	18	F	926
Page	18	M	964
Page	19	F	732
Page	19	M	867
Page	20	F	742
Page	20	M	771
Page	21	F	760
Page	21	M	724
Page	22	F	682
Page	22	M	765
Page	23	F	668
Page	23	M	711
Page	24	F	695
Page	24	M	757
Page	25	F	704
Page	25	M	668
Page	26	F	690
Page	26	M	710
Page	27	F	771
Page	27	M	684
Page	28	F	712
Page	28	M	693
Page	29	F	723
Page	29	M	710
Page	30	F	709
Page	30	M	685
Page	31	F	725
Page	31	M	640
Page	32	F	792
Page	32	M	711
Page	33	F	725
Page	33	M	762
Page	34	F	809
Page	34	M	745
Page	35	F	888
Page	35	M	731
Page	36	F	819
Page	36	M	790
Page	37	F	828
Page	37	M	758
Page	38	F	833
Page	38	M	746
Page	39	F	845
Page	39	M	769
Page	40	F	915
Page	40	M	807
Page	41	F	900
Page	41	M	818
Page	42	F	944
Page	42	M	954
Page	43	F	1077
Page	43	M	944
Page	44	F	1081
Page	44	M	1004
Page	45	F	1114
Page	45	M	994
Page	46	F	1097
Page	46	M	962
Page	47	F	1066
Page	47	M	949
Page	48	F	1011
Page	48	M	947
Page	49	F	1101
Page	49	M	961
Page	50	F	1119
Page	50	M	1046
Page	51	F	1055
Page	51	M	1047
Page	52	F	1165
Page	52	M	1151
Page	53	F	1297
Page	53	M	1162
Page	54	F	1243
Page	54	M	1256
Page	55	F	1347
Page	55	M	1237
Page	56	F	1224
Page	56	M	1224
Page	57	F	1379
Page	57	M	1223
Page	58	F	1322
Page	58	M	1230
Page	59	F	1271
Page	59	M	1257
Page	60	F	1270
Page	60	M	1308
Page	61	F	1289
Page	61	M	1307
Page	62	F	1273
Page	62	M	1250
Page	63	F	1234
Page	63	M	1311
Page	64	F	1193
Page	64	M	1251
Page	65	F	1155
Page	65	M	1193
Page	66	F	1158
Page	66	M	1268
Page	67	F	1078
Page	67	M	1151
Page	68	F	1071
Page	68	M	1127
Page	69	F	1117
Page	69	M	1131
Page	70	F	938
Page	70	M	998
Page	71	F	918
Page	71	M	902
Page	72	F	835
Page	72	M	812
Page	73	F	785
Page	73	M	781
Page	74	F	744
Page	74	M	745
Page	75	F	717
Page	75	M	670
Page	76	F	691
Page	76	M	647
Page	77	F	631
Page	77	M	566
Page	78	F	591
Page	78	M	590
Page	79	F	552
Page	79	M	545
Page	80	F	2424
Page	80	M	1973
Page	85	F	1732
Page	90	M	418
Page	95	F	236
Page	95	M	68
Page	100	F	40
Page	100	M	5
Parkes	0	F	1007
Parkes	0	M	1067
Parkes	1	F	1021
Parkes	1	M	1060
Parkes	2	F	1050
Parkes	2	M	1058
Parkes	3	F	1138
Parkes	3	M	1147
Parkes	4	F	1100
Parkes	4	M	1109
Parkes	5	F	1119
Parkes	5	M	1100
Parkes	6	F	1091
Parkes	6	M	1119
Parkes	7	F	1077
Parkes	7	M	1125
Parkes	8	F	1083
Parkes	8	M	1127
Parkes	9	F	1090
Parkes	9	M	1184
Parkes	10	F	1073
Parkes	10	M	1066
Parkes	11	F	899
Parkes	11	M	1013
Parkes	12	F	917
Parkes	12	M	934
Parkes	13	F	865
Parkes	13	M	964
Parkes	14	F	854
Parkes	14	M	917
Parkes	15	F	916
Parkes	15	M	971
Parkes	16	F	881
Parkes	16	M	875
Parkes	17	F	920
Parkes	17	M	897
Parkes	18	F	748
Parkes	18	M	900
Parkes	19	F	754
Parkes	19	M	876
Parkes	20	F	820
Parkes	20	M	846
Parkes	21	F	817
Parkes	21	M	814
Parkes	22	F	782
Parkes	22	M	853
Parkes	23	F	917
Parkes	23	M	869
Parkes	24	F	941
Parkes	24	M	919
Parkes	25	F	1026
Parkes	25	M	912
Parkes	26	F	1029
Parkes	26	M	937
Parkes	27	F	982
Parkes	27	M	929
Parkes	28	F	978
Parkes	28	M	896
Parkes	29	F	979
Parkes	29	M	928
Parkes	30	F	984
Parkes	30	M	906
Parkes	31	F	1008
Parkes	31	M	895
Parkes	32	F	969
Parkes	32	M	897
Parkes	33	F	947
Parkes	33	M	823
Parkes	34	F	878
