CED_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Riverina	15-17	1	Father only	116
Riverina	15-17	1	Mother only	103
Riverina	15-17	1	Neither	188
Riverina	18-20	0	Both	149
Riverina	18-20	0	Father only	6
Riverina	18-20	0	Mother only	9
Riverina	18-20	0	Neither	8
Riverina	18-20	1		3
Riverina	18-20	1	Both	545
Riverina	18-20	1	Father only	14
Riverina	18-20	1	Mother only	25
Riverina	18-20	1	Neither	57
Riverina	21-24	0	Both	40
Riverina	21-24	0	Mother only	3
Riverina	21-24	0	Neither	5
Riverina	21-24	1	Both	151
Riverina	21-24	1	Father only	6
Riverina	21-24	1	Mother only	3
Riverina	21-24	1	Neither	10
Robertson	0-4	0		41
Robertson	0-4	0	Both	838
Robertson	0-4	0	Father only	64
Robertson	0-4	0	Mother only	134
Robertson	0-4	0	Neither	33
Robertson	0-4	1		36
Robertson	0-4	1	Both	4319
Robertson	0-4	1	Father only	646
Robertson	0-4	1	Mother only	663
Robertson	0-4	1	Neither	788
Robertson	5-9	0		48
Robertson	5-9	0	Both	1195
Robertson	5-9	0	Father only	140
Robertson	5-9	0	Mother only	187
Robertson	5-9	0	Neither	89
Robertson	5-9	1		47
Robertson	5-9	1	Both	4291
Robertson	5-9	1	Father only	632
Robertson	5-9	1	Mother only	750
Robertson	5-9	1	Neither	823
Robertson	10-12	0		29
Robertson	10-12	0	Both	748
Robertson	10-12	0	Father only	92
Robertson	10-12	0	Mother only	140
Robertson	10-12	0	Neither	78
Robertson	10-12	1		22
Robertson	10-12	1	Both	2504
Robertson	10-12	1	Father only	349
Robertson	10-12	1	Mother only	425
Robertson	10-12	1	Neither	453
Robertson	13-14	0		20
Robertson	13-14	0	Both	555
Robertson	13-14	0	Father only	67
Robertson	13-14	0	Mother only	104
Robertson	13-14	0	Neither	58
Robertson	13-14	1		17
Robertson	13-14	1	Both	1527
Robertson	13-14	1	Father only	190
Robertson	13-14	1	Mother only	257
Robertson	13-14	1	Neither	279
Robertson	15-17	0		21
Robertson	15-17	0	Both	755
Robertson	15-17	0	Father only	107
Robertson	15-17	0	Mother only	139
Robertson	15-17	0	Neither	93
Robertson	15-17	1		15
Robertson	15-17	1	Both	2136
Robertson	15-17	1	Father only	258
Robertson	15-17	1	Mother only	337
Robertson	15-17	1	Neither	375
Robertson	18-20	0		3
Robertson	18-20	0	Both	209
Robertson	18-20	0	Father only	30
Robertson	18-20	0	Mother only	50
Robertson	18-20	0	Neither	46
Robertson	18-20	1	Both	791
Robertson	18-20	1	Father only	111
Robertson	18-20	1	Mother only	134
Robertson	18-20	1	Neither	195
Robertson	21-24	0	Both	110
Robertson	21-24	0	Father only	18
Robertson	21-24	0	Mother only	11
Robertson	21-24	0	Neither	25
Robertson	21-24	1	Both	367
Robertson	21-24	1	Father only	53
Robertson	21-24	1	Mother only	73
Robertson	21-24	1	Neither	85
Shortland	0-4	0		41
Shortland	0-4	0	Both	1167
Shortland	0-4	0	Father only	47
Shortland	0-4	0	Mother only	104
Shortland	0-4	0	Neither	9
Shortland	0-4	1		33
Shortland	0-4	1	Both	5444
Shortland	0-4	1	Father only	423
Shortland	0-4	1	Mother only	415
Shortland	0-4	1	Neither	252
Shortland	5-9	0		40
Shortland	5-9	0	Both	1643
Shortland	5-9	0	Father only	92
Shortland	5-9	0	Mother only	146
Shortland	5-9	0	Neither	38
Shortland	5-9	1		29
Shortland	5-9	1	Both	5365
Shortland	5-9	1	Father only	481
Shortland	5-9	1	Mother only	500
Shortland	5-9	1	Neither	316
Shortland	10-12	0		33
Shortland	10-12	0	Both	1053
Shortland	10-12	0	Father only	52
Shortland	10-12	0	Mother only	85
Shortland	10-12	0	Neither	33
Shortland	10-12	1		25
Shortland	10-12	1	Both	3046
Shortland	10-12	1	Father only	232
Shortland	10-12	1	Mother only	260
Shortland	10-12	1	Neither	176
Shortland	13-14	0		17
Shortland	13-14	0	Both	738
Shortland	13-14	0	Father only	51
Shortland	13-14	0	Mother only	79
Shortland	13-14	0	Neither	19
Shortland	13-14	1		11
Shortland	13-14	1	Both	1992
Shortland	13-14	1	Father only	135
Shortland	13-14	1	Mother only	163
Shortland	13-14	1	Neither	117
Shortland	15-17	0		21
Shortland	15-17	0	Both	946
Shortland	15-17	0	Father only	79
Shortland	15-17	0	Mother only	93
Shortland	15-17	0	Neither	45
Shortland	15-17	1		14
Shortland	15-17	1	Both	2572
Shortland	15-17	1	Father only	193
Shortland	15-17	1	Mother only	217
Shortland	15-17	1	Neither	183
Shortland	18-20	0		3
Shortland	18-20	0	Both	272
Shortland	18-20	0	Father only	28
Shortland	18-20	0	Mother only	28
Shortland	18-20	0	Neither	14
Shortland	18-20	1		3
Shortland	18-20	1	Both	1025
Shortland	18-20	1	Father only	74
Shortland	18-20	1	Mother only	82
Shortland	18-20	1	Neither	83
Shortland	21-24	0	Both	125
Shortland	21-24	0	Father only	15
Shortland	21-24	0	Mother only	11
Shortland	21-24	0	Neither	7
Shortland	21-24	1	Both	469
Shortland	21-24	1	Father only	31
Shortland	21-24	1	Mother only	40
Shortland	21-24	1	Neither	53
Sydney	0-4	0		31
Sydney	0-4	0	Both	210
Sydney	0-4	0	Father only	49
Sydney	0-4	0	Mother only	96
Sydney	0-4	0	Neither	157
Sydney	0-4	1		29
Sydney	0-4	1	Both	1626
Sydney	0-4	1	Father only	784
Sydney	0-4	1	Mother only	680
Sydney	0-4	1	Neither	2307
Sydney	5-9	0		31
Sydney	5-9	0	Both	302
Sydney	5-9	0	Father only	75
Sydney	5-9	0	Mother only	100
Sydney	5-9	0	Neither	200
Sydney	5-9	1		11
Sydney	5-9	1	Both	955
Sydney	5-9	1	Father only	387
Sydney	5-9	1	Mother only	368
Sydney	5-9	1	Neither	1081
Sydney	10-12	0		13
Sydney	10-12	0	Both	161
Sydney	10-12	0	Father only	50
Sydney	10-12	0	Mother only	72
Sydney	10-12	0	Neither	164
Sydney	10-12	1		9
Sydney	10-12	1	Both	445
Sydney	10-12	1	Father only	146
Sydney	10-12	1	Mother only	153
Sydney	10-12	1	Neither	385
Sydney	13-14	0		8
Sydney	13-14	0	Both	112
Sydney	13-14	0	Father only	25
Sydney	13-14	0	Mother only	46
Sydney	13-14	0	Neither	120
Sydney	13-14	1		5
Sydney	13-14	1	Both	263
Sydney	13-14	1	Father only	79
Sydney	13-14	1	Mother only	88
Sydney	13-14	1	Neither	228
Sydney	15-17	0		12
Sydney	15-17	0	Both	141
Sydney	15-17	0	Father only	56
Sydney	15-17	0	Mother only	54
Sydney	15-17	0	Neither	225
Sydney	15-17	1	Both	305
Sydney	15-17	1	Father only	94
Sydney	15-17	1	Mother only	118
Sydney	15-17	1	Neither	340
Sydney	18-20	0		3
Sydney	18-20	0	Both	60
Sydney	18-20	0	Father only	26
Sydney	18-20	0	Mother only	35
Sydney	18-20	0	Neither	182
Sydney	18-20	1	Both	170
Sydney	18-20	1	Father only	57
Sydney	18-20	1	Mother only	55
Sydney	18-20	1	Neither	249
Sydney	21-24	0		3
Sydney	21-24	0	Both	40
Sydney	21-24	0	Father only	17
Sydney	21-24	0	Mother only	27
Sydney	21-24	0	Neither	128
Sydney	21-24	1	Both	82
Sydney	21-24	1	Father only	24
Sydney	21-24	1	Mother only	23
Sydney	21-24	1	Neither	165
Warringah	0-4	0		13
Warringah	0-4	0	Both	167
Warringah	0-4	0	Father only	62
Warringah	0-4	0	Mother only	76
Warringah	0-4	0	Neither	90
Warringah	0-4	1		20
Warringah	0-4	1	Both	3201
Warringah	0-4	1	Father only	1176
Warringah	0-4	1	Mother only	1218
Warringah	0-4	1	Neither	2469
Warringah	5-9	0		17
Warringah	5-9	0	Both	353
Warringah	5-9	0	Father only	128
Warringah	5-9	0	Mother only	165
Warringah	5-9	0	Neither	214
Warringah	5-9	1		27
Warringah	5-9	1	Both	3556
Warringah	5-9	1	Father only	1210
Warringah	5-9	1	Mother only	1240
Warringah	5-9	1	Neither	2573
Warringah	10-12	0		4
Warringah	10-12	0	Both	304
Warringah	10-12	0	Father only	86
Warringah	10-12	0	Mother only	100
Warringah	10-12	0	Neither	181
Warringah	10-12	1		15
Warringah	10-12	1	Both	1955
Warringah	10-12	1	Father only	595
Warringah	10-12	1	Mother only	668
Warringah	10-12	1	Neither	1292
Warringah	13-14	0		7
Warringah	13-14	0	Both	198
Warringah	13-14	0	Father only	58
Warringah	13-14	0	Mother only	88
Warringah	13-14	0	Neither	122
Warringah	13-14	1		11
Warringah	13-14	1	Both	1217
Warringah	13-14	1	Father only	307
Warringah	13-14	1	Mother only	357
Warringah	13-14	1	Neither	753
Warringah	15-17	0		9
Warringah	15-17	0	Both	317
Warringah	15-17	0	Father only	108
Warringah	15-17	0	Mother only	135
Warringah	15-17	0	Neither	191
Warringah	15-17	1		5
Warringah	15-17	1	Both	1563
Warringah	15-17	1	Father only	441
Warringah	15-17	1	Mother only	497
Warringah	15-17	1	Neither	968
Warringah	18-20	0		4
Warringah	18-20	0	Both	150
Warringah	18-20	0	Father only	61
Warringah	18-20	0	Mother only	55
Warringah	18-20	0	Neither	100
Warringah	18-20	1		7
Warringah	18-20	1	Both	764
Warringah	18-20	1	Father only	242
Warringah	18-20	1	Mother only	235
Warringah	18-20	1	Neither	500
Warringah	21-24	0	Both	87
Warringah	21-24	0	Father only	37
Warringah	21-24	0	Mother only	48
Warringah	21-24	0	Neither	60
Warringah	21-24	1		3
Warringah	21-24	1	Both	400
Warringah	21-24	1	Father only	126
Warringah	21-24	1	Mother only	118
Warringah	21-24	1	Neither	225
Watson	0-4	0		68
Watson	0-4	0	Both	346
Watson	0-4	0	Father only	101
Watson	0-4	0	Mother only	224
Watson	0-4	0	Neither	470
Watson	0-4	1		81
Watson	0-4	1	Both	2296
Watson	0-4	1	Father only	895
Watson	0-4	1	Mother only	1200
Watson	0-4	1	Neither	6018
Watson	5-9	0		64
Watson	5-9	0	Both	468
Watson	5-9	0	Father only	176
Watson	5-9	0	Mother only	295
Watson	5-9	0	Neither	707
Watson	5-9	1		88
Watson	5-9	1	Both	2292
Watson	5-9	1	Father only	836
Watson	5-9	1	Mother only	1275
Watson	5-9	1	Neither	5215
Watson	10-12	0		45
Watson	10-12	0	Both	254
Watson	10-12	0	Father only	118
Watson	10-12	0	Mother only	189
Watson	10-12	0	Neither	562
Watson	10-12	1		33
Watson	10-12	1	Both	1134
Watson	10-12	1	Father only	388
Watson	10-12	1	Mother only	689
Watson	10-12	1	Neither	2759
Watson	13-14	0		14
Watson	13-14	0	Both	169
Watson	13-14	0	Father only	68
Watson	13-14	0	Mother only	125
Watson	13-14	0	Neither	407
Watson	13-14	1		27
Watson	13-14	1	Both	625
Watson	13-14	1	Father only	192
Watson	13-14	1	Mother only	417
Watson	13-14	1	Neither	1822
Watson	15-17	0		35
Watson	15-17	0	Both	196
Watson	15-17	0	Father only	91
Watson	15-17	0	Mother only	146
Watson	15-17	0	Neither	701
Watson	15-17	1		22
Watson	15-17	1	Both	719
Watson	15-17	1	Father only	291
Watson	15-17	1	Mother only	466
Watson	15-17	1	Neither	2689
Watson	18-20	0		10
Watson	18-20	0	Both	78
Watson	18-20	0	Father only	47
Watson	18-20	0	Mother only	64
Watson	18-20	0	Neither	493
Watson	18-20	1		16
Watson	18-20	1	Both	383
Watson	18-20	1	Father only	156
Watson	18-20	1	Mother only	240
Watson	18-20	1	Neither	1932
Watson	21-24	0		3
Watson	21-24	0	Both	44
Watson	21-24	0	Father only	30
Watson	21-24	0	Mother only	23
Watson	21-24	0	Neither	290
Watson	21-24	1		5
Watson	21-24	1	Both	171
Watson	21-24	1	Father only	76
Watson	21-24	1	Mother only	114
Watson	21-24	1	Neither	1106
Wentworth	0-4	0		14
Wentworth	0-4	0	Both	134
Wentworth	0-4	0	Father only	61
Wentworth	0-4	0	Mother only	90
Wentworth	0-4	0	Neither	99
Wentworth	0-4	1		35
Wentworth	0-4	1	Both	2712
Wentworth	0-4	1	Father only	1079
Wentworth	0-4	1	Mother only	1151
Wentworth	0-4	1	Neither	1947
Wentworth	5-9	0		20
Wentworth	5-9	0	Both	307
Wentworth	5-9	0	Father only	127
Wentworth	5-9	0	Mother only	159
Wentworth	5-9	0	Neither	217
Wentworth	5-9	1		25
Wentworth	5-9	1	Both	2457
Wentworth	5-9	1	Father only	939
Wentworth	5-9	1	Mother only	1015
Wentworth	5-9	1	Neither	1764
Wentworth	10-12	0		8
Wentworth	10-12	0	Both	215
Wentworth	10-12	0	Father only	65
Wentworth	10-12	0	Mother only	124
Wentworth	10-12	0	Neither	140
Wentworth	10-12	1		13
Wentworth	10-12	1	Both	1293
Wentworth	10-12	1	Father only	458
Wentworth	10-12	1	Mother only	508
Wentworth	10-12	1	Neither	795
Wentworth	13-14	0		4
Wentworth	13-14	0	Both	145
Wentworth	13-14	0	Father only	52
Wentworth	13-14	0	Mother only	65
Wentworth	13-14	0	Neither	90
Wentworth	13-14	1		4
Wentworth	13-14	1	Both	766
Wentworth	13-14	1	Father only	258
Wentworth	13-14	1	Mother only	288
Wentworth	13-14	1	Neither	529
Wentworth	15-17	0		3
Wentworth	15-17	0	Both	215
Wentworth	15-17	0	Father only	74
Wentworth	15-17	0	Mother only	102
Wentworth	15-17	0	Neither	153
Wentworth	15-17	1		4
Wentworth	15-17	1	Both	958
Wentworth	15-17	1	Father only	310
Wentworth	15-17	1	Mother only	354
Wentworth	15-17	1	Neither	672
Wentworth	18-20	0		6
Wentworth	18-20	0	Both	134
Wentworth	18-20	0	Father only	49
Wentworth	18-20	0	Mother only	54
Wentworth	18-20	0	Neither	106
Wentworth	18-20	1		3
Wentworth	18-20	1	Both	553
Wentworth	18-20	1	Father only	180
Wentworth	18-20	1	Mother only	186
Wentworth	18-20	1	Neither	397
Wentworth	21-24	0		3
Wentworth	21-24	0	Both	97
Wentworth	21-24	0	Father only	20
Wentworth	21-24	0	Mother only	34
Wentworth	21-24	0	Neither	79
Wentworth	21-24	1		3
Wentworth	21-24	1	Both	328
Wentworth	21-24	1	Father only	88
Wentworth	21-24	1	Mother only	115
Wentworth	21-24	1	Neither	278
Werriwa	0-4	0		112
Werriwa	0-4	0	Both	786
Werriwa	0-4	0	Father only	148
Werriwa	0-4	0	Mother only	251
Werriwa	0-4	0	Neither	550
Werriwa	0-4	1		59
Werriwa	0-4	1	Both	2614
Werriwa	0-4	1	Father only	924
Werriwa	0-4	1	Mother only	1174
Werriwa	0-4	1	Neither	5053
Werriwa	5-9	0		104
Werriwa	5-9	0	Both	932
Werriwa	5-9	0	Father only	201
Werriwa	5-9	0	Mother only	345
Werriwa	5-9	0	Neither	882
Werriwa	5-9	1		84
Werriwa	5-9	1	Both	2419
Werriwa	5-9	1	Father only	796
Werriwa	5-9	1	Mother only	1072
Werriwa	5-9	1	Neither	5831
Werriwa	10-12	0		66
Werriwa	10-12	0	Both	552
Werriwa	10-12	0	Father only	119
Werriwa	10-12	0	Mother only	210
Werriwa	10-12	0	Neither	611
Werriwa	10-12	1		56
Werriwa	10-12	1	Both	1388
Werriwa	10-12	1	Father only	406
Werriwa	10-12	1	Mother only	636
Werriwa	10-12	1	Neither	3500
Werriwa	13-14	0		49
Werriwa	13-14	0	Both	371
Werriwa	13-14	0	Father only	80
Werriwa	13-14	0	Mother only	106
Werriwa	13-14	0	Neither	444
Werriwa	13-14	1		48
Werriwa	13-14	1	Both	884
Werriwa	13-14	1	Father only	216
Werriwa	13-14	1	Mother only	403
Werriwa	13-14	1	Neither	2327
Werriwa	15-17	0		37
Werriwa	15-17	0	Both	450
Werriwa	15-17	0	Father only	98
Werriwa	15-17	0	Mother only	183
Werriwa	15-17	0	Neither	671
Werriwa	15-17	1		29
Werriwa	15-17	1	Both	1117
Werriwa	15-17	1	Father only	269
Werriwa	15-17	1	Mother only	469
Werriwa	15-17	1	Neither	3326
Werriwa	18-20	0		13
Werriwa	18-20	0	Both	107
Werriwa	18-20	0	Father only	25
Werriwa	18-20	0	Mother only	55
Werriwa	18-20	0	Neither	427
Werriwa	18-20	1		13
Werriwa	18-20	1	Both	441
Werriwa	18-20	1	Father only	127
Werriwa	18-20	1	Mother only	196
Werriwa	18-20	1	Neither	2367
Werriwa	21-24	0		8
Werriwa	21-24	0	Both	49
Werriwa	21-24	0	Father only	13
Werriwa	21-24	0	Mother only	31
Werriwa	21-24	0	Neither	242
Werriwa	21-24	1		10
Werriwa	21-24	1	Both	182
Werriwa	21-24	1	Father only	53
Werriwa	21-24	1	Mother only	87
Werriwa	21-24	1	Neither	1229
Whitlam	0-4	0		53
Whitlam	0-4	0	Both	1279
Whitlam	0-4	0	Father only	49
Whitlam	0-4	0	Mother only	166
Whitlam	0-4	0	Neither	35
Whitlam	0-4	1		36
Whitlam	0-4	1	Both	5445
Whitlam	0-4	1	Father only	502
Whitlam	0-4	1	Mother only	525
Whitlam	0-4	1	Neither	499
Whitlam	5-9	0		62
Whitlam	5-9	0	Both	1710
Whitlam	5-9	0	Father only	96
Whitlam	5-9	0	Mother only	194
Whitlam	5-9	0	Neither	60
Whitlam	5-9	1		51
Whitlam	5-9	1	Both	5570
Whitlam	5-9	1	Father only	506
Whitlam	5-9	1	Mother only	679
Whitlam	5-9	1	Neither	567
Whitlam	10-12	0		31
Whitlam	10-12	0	Both	1051
Whitlam	10-12	0	Father only	83
Whitlam	10-12	0	Mother only	140
Whitlam	10-12	0	Neither	55
Whitlam	10-12	1		29
Whitlam	10-12	1	Both	3104
Whitlam	10-12	1	Father only	297
Whitlam	10-12	1	Mother only	388
Whitlam	10-12	1	Neither	320
Whitlam	13-14	0		23
Whitlam	13-14	0	Both	722
Whitlam	13-14	0	Father only	75
Whitlam	13-14	0	Mother only	117
Whitlam	13-14	0	Neither	62
Whitlam	13-14	1		22
Whitlam	13-14	1	Both	1947
Whitlam	13-14	1	Father only	234
Whitlam	13-14	1	Mother only	268
Whitlam	13-14	1	Neither	242
Whitlam	15-17	0		24
Whitlam	15-17	0	Both	922
Whitlam	15-17	0	Father only	109
Whitlam	15-17	0	Mother only	174
Whitlam	15-17	0	Neither	110
Whitlam	15-17	1		10
Whitlam	15-17	1	Both	2459
Whitlam	15-17	1	Father only	321
Whitlam	15-17	1	Mother only	405
Whitlam	15-17	1	Neither	347
Whitlam	18-20	0		9
Whitlam	18-20	0	Both	228
Whitlam	18-20	0	Father only	34
Whitlam	18-20	0	Mother only	53
Whitlam	18-20	0	Neither	46
Whitlam	18-20	1		4
Whitlam	18-20	1	Both	727
Whitlam	18-20	1	Father only	110
Whitlam	18-20	1	Mother only	175
Whitlam	18-20	1	Neither	206
Whitlam	21-24	0	Both	81
Whitlam	21-24	0	Father only	18
Whitlam	21-24	0	Mother only	22
Whitlam	21-24	0	Neither	21
Whitlam	21-24	1		3
Whitlam	21-24	1	Both	245
Whitlam	21-24	1	Father only	54
Whitlam	21-24	1	Mother only	69
Whitlam	21-24	1	Neither	99
Aston	0-4	0		21
Aston	0-4	0	Both	465
Aston	0-4	0	Father only	61
Aston	0-4	0	Mother only	65
Aston	0-4	0	Neither	116
Aston	0-4	1		16
Aston	0-4	1	Both	3244
Aston	0-4	1	Father only	583
Aston	0-4	1	Mother only	484
Aston	0-4	1	Neither	2432
Aston	5-9	0		23
Aston	5-9	0	Both	684
Aston	5-9	0	Father only	92
Aston	5-9	0	Mother only	98
Aston	5-9	0	Neither	187
Aston	5-9	1		18
Aston	5-9	1	Both	3361
Aston	5-9	1	Father only	524
Aston	5-9	1	Mother only	534
Aston	5-9	1	Neither	2142
Aston	10-12	0		19
Aston	10-12	0	Both	491
Aston	10-12	0	Father only	55
Aston	10-12	0	Mother only	91
Aston	10-12	0	Neither	132
Aston	10-12	1		25
Aston	10-12	1	Both	1928
Aston	10-12	1	Father only	271
Aston	10-12	1	Mother only	281
Aston	10-12	1	Neither	1221
Aston	13-14	0		18
Aston	13-14	0	Both	384
Aston	13-14	0	Father only	54
Aston	13-14	0	Mother only	76
Aston	13-14	0	Neither	97
Aston	13-14	1		11
Aston	13-14	1	Both	1328
Aston	13-14	1	Father only	192
Aston	13-14	1	Mother only	185
Aston	13-14	1	Neither	858
Aston	15-17	0		13
Aston	15-17	0	Both	538
Aston	15-17	0	Father only	81
Aston	15-17	0	Mother only	126
Aston	15-17	0	Neither	218
Aston	15-17	1		12
Aston	15-17	1	Both	1887
Aston	15-17	1	Father only	285
Aston	15-17	1	Mother only	292
Aston	15-17	1	Neither	1246
Aston	18-20	0		6
Aston	18-20	0	Both	246
Aston	18-20	0	Father only	36
Aston	18-20	0	Mother only	57
Aston	18-20	0	Neither	150
Aston	18-20	1		6
Aston	18-20	1	Both	1009
Aston	18-20	1	Father only	145
Aston	18-20	1	Mother only	176
Aston	18-20	1	Neither	1136
Aston	21-24	0		6
Aston	21-24	0	Both	123
Aston	21-24	0	Father only	24
Aston	21-24	0	Mother only	35
Aston	21-24	0	Neither	120
Aston	21-24	1		5
Aston	21-24	1	Both	438
Aston	21-24	1	Father only	93
Aston	21-24	1	Mother only	87
Aston	21-24	1	Neither	654
Ballarat	0-4	0		51
Ballarat	0-4	0	Both	1267
Ballarat	0-4	0	Father only	32
Ballarat	0-4	0	Mother only	105
Ballarat	0-4	0	Neither	36
Ballarat	0-4	1		34
Ballarat	0-4	1	Both	6040
Ballarat	0-4	1	Father only	384
Ballarat	0-4	1	Mother only	406
Ballarat	0-4	1	Neither	535
Ballarat	5-9	0		61
Ballarat	5-9	0	Both	1698
Ballarat	5-9	0	Father only	77
Ballarat	5-9	0	Mother only	150
Ballarat	5-9	0	Neither	82
Ballarat	5-9	1		31
Ballarat	5-9	1	Both	6215
Ballarat	5-9	1	Father only	391
Ballarat	5-9	1	Mother only	432
Ballarat	5-9	1	Neither	476
Ballarat	10-12	0		43
Ballarat	10-12	0	Both	1101
Ballarat	10-12	0	Father only	44
Ballarat	10-12	0	Mother only	91
Ballarat	10-12	0	Neither	51
Ballarat	10-12	1		18
Ballarat	10-12	1	Both	3420
Ballarat	10-12	1	Father only	212
Ballarat	10-12	1	Mother only	243
Ballarat	10-12	1	Neither	257
Ballarat	13-14	0		25
Ballarat	13-14	0	Both	714
Ballarat	13-14	0	Father only	27
Ballarat	13-14	0	Mother only	71
Ballarat	13-14	0	Neither	41
Ballarat	13-14	1		25
Ballarat	13-14	1	Both	2043
Ballarat	13-14	1	Father only	133
Ballarat	13-14	1	Mother only	166
Ballarat	13-14	1	Neither	146
Ballarat	15-17	0		18
Ballarat	15-17	0	Both	1000
Ballarat	15-17	0	Father only	54
Ballarat	15-17	0	Mother only	100
Ballarat	15-17	0	Neither	55
Ballarat	15-17	1		19
Ballarat	15-17	1	Both	2792
Ballarat	15-17	1	Father only	164
Ballarat	15-17	1	Mother only	231
Ballarat	15-17	1	Neither	209
Ballarat	18-20	0		7
Ballarat	18-20	0	Both	308
Ballarat	18-20	0	Father only	15
Ballarat	18-20	0	Mother only	28
Ballarat	18-20	0	Neither	12
Ballarat	18-20	1		4
Ballarat	18-20	1	Both	954
Ballarat	18-20	1	Father only	67
Ballarat	18-20	1	Mother only	76
Ballarat	18-20	1	Neither	89
Ballarat	21-24	0		4
Ballarat	21-24	0	Both	101
Ballarat	21-24	0	Father only	10
Ballarat	21-24	0	Mother only	19
Ballarat	21-24	0	Neither	9
Ballarat	21-24	1		3
Ballarat	21-24	1	Both	354
Ballarat	21-24	1	Father only	27
Ballarat	21-24	1	Mother only	19
Ballarat	21-24	1	Neither	29
Batman	0-4	0		43
Batman	0-4	0	Both	388
Batman	0-4	0	Father only	62
Batman	0-4	0	Mother only	108
Batman	0-4	0	Neither	213
Batman	0-4	1		53
Batman	0-4	1	Both	3830
Batman	0-4	1	Father only	863
Batman	0-4	1	Mother only	930
Batman	0-4	1	Neither	2449
Batman	5-9	0		33
Batman	5-9	0	Both	554
Batman	5-9	0	Father only	95
Batman	5-9	0	Mother only	178
Batman	5-9	0	Neither	220
Batman	5-9	1		35
Batman	5-9	1	Both	3757
Batman	5-9	1	Father only	702
Batman	5-9	1	Mother only	852
Batman	5-9	1	Neither	1628
Batman	10-12	0		29
Batman	10-12	0	Both	393
Batman	10-12	0	Father only	55
Batman	10-12	0	Mother only	128
Batman	10-12	0	Neither	141
Batman	10-12	1		21
Batman	10-12	1	Both	2040
Batman	10-12	1	Father only	288
Batman	10-12	1	Mother only	443
Batman	10-12	1	Neither	759
Batman	13-14	0		19
Batman	13-14	0	Both	264
Batman	13-14	0	Father only	48
Batman	13-14	0	Mother only	78
Batman	13-14	0	Neither	132
Batman	13-14	1		16
Batman	13-14	1	Both	1165
Batman	13-14	1	Father only	167
Batman	13-14	1	Mother only	248
Batman	13-14	1	Neither	429
Batman	15-17	0		6
Batman	15-17	0	Both	384
Batman	15-17	0	Father only	74
Batman	15-17	0	Mother only	98
Batman	15-17	0	Neither	195
Batman	15-17	1		16
Batman	15-17	1	Both	1412
Batman	15-17	1	Father only	204
Batman	15-17	1	Mother only	357
Batman	15-17	1	Neither	676
Batman	18-20	0		7
Batman	18-20	0	Both	189
Batman	18-20	0	Father only	47
Batman	18-20	0	Mother only	74
Batman	18-20	0	Neither	152
Batman	18-20	1		10
Batman	18-20	1	Both	758
Batman	18-20	1	Father only	135
Batman	18-20	1	Mother only	222
Batman	18-20	1	Neither	544
Batman	21-24	0		3
Batman	21-24	0	Both	108
Batman	21-24	0	Father only	23
Batman	21-24	0	Mother only	40
Batman	21-24	0	Neither	128
Batman	21-24	1		9
Batman	21-24	1	Both	376
Batman	21-24	1	Father only	73
Batman	21-24	1	Mother only	122
Batman	21-24	1	Neither	300
Bendigo	0-4	0		54
Bendigo	0-4	0	Both	1197
Bendigo	0-4	0	Father only	33
Bendigo	0-4	0	Mother only	78
Bendigo	0-4	0	Neither	33
Bendigo	0-4	1		28
Bendigo	0-4	1	Both	5753
Bendigo	0-4	1	Father only	339
Bendigo	0-4	1	Mother only	355
Bendigo	0-4	1	Neither	497
Bendigo	5-9	0		46
Bendigo	5-9	0	Both	1646
Bendigo	5-9	0	Father only	78
Bendigo	5-9	0	Mother only	129
Bendigo	5-9	0	Neither	49
Bendigo	5-9	1		34
Bendigo	5-9	1	Both	5783
Bendigo	5-9	1	Father only	336
Bendigo	5-9	1	Mother only	426
Bendigo	5-9	1	Neither	415
Bendigo	10-12	0		26
Bendigo	10-12	0	Both	1047
Bendigo	10-12	0	Father only	70
Bendigo	10-12	0	Mother only	80
Bendigo	10-12	0	Neither	33
Bendigo	10-12	1		25
Bendigo	10-12	1	Both	3240
Bendigo	10-12	1	Father only	160
Bendigo	10-12	1	Mother only	244
Bendigo	10-12	1	Neither	246
Bendigo	13-14	0		19
Bendigo	13-14	0	Both	709
Bendigo	13-14	0	Father only	36
Bendigo	13-14	0	Mother only	69
Bendigo	13-14	0	Neither	19
Bendigo	13-14	1		17
Bendigo	13-14	1	Both	2119
Bendigo	13-14	1	Father only	109
Bendigo	13-14	1	Mother only	152
Bendigo	13-14	1	Neither	144
Bendigo	15-17	0		19
Bendigo	15-17	0	Both	1007
Bendigo	15-17	0	Father only	58
Bendigo	15-17	0	Mother only	96
Bendigo	15-17	0	Neither	42
Bendigo	15-17	1		15
Bendigo	15-17	1	Both	2762
Bendigo	15-17	1	Father only	156
Bendigo	15-17	1	Mother only	193
Bendigo	15-17	1	Neither	207
Bendigo	18-20	0		7
Bendigo	18-20	0	Both	303
Bendigo	18-20	0	Father only	20
Bendigo	18-20	0	Mother only	22
Bendigo	18-20	0	Neither	28
Bendigo	18-20	1	Both	901
Bendigo	18-20	1	Father only	48
Bendigo	18-20	1	Mother only	61
Bendigo	18-20	1	Neither	81
Bendigo	21-24	0	Both	102
Bendigo	21-24	0	Father only	5
Bendigo	21-24	0	Mother only	16
Bendigo	21-24	0	Neither	11
Bendigo	21-24	1	Both	275
Bendigo	21-24	1	Father only	13
