CED_NAME16	Age	NeedsAssistance	Sex	persons
No usual address (Qld)	85+		M	3
No usual address (Qld)	85+	0	F	6
No usual address (Qld)	85+	0	M	8
No usual address (Qld)	85+	1	F	7
No usual address (Qld)	85+	1	M	14
Migratory - Offshore - Shipping (Qld)	0-4	0	F	3
Migratory - Offshore - Shipping (Qld)	15-19	0	F	4
Migratory - Offshore - Shipping (Qld)	15-19	0	M	3
Migratory - Offshore - Shipping (Qld)	20-24	0	F	5
Migratory - Offshore - Shipping (Qld)	20-24	0	M	3
Migratory - Offshore - Shipping (Qld)	25-34	0	F	6
Migratory - Offshore - Shipping (Qld)	25-34	0	M	3
Migratory - Offshore - Shipping (Qld)	35-44	0	F	4
Migratory - Offshore - Shipping (Qld)	35-44	0	M	9
Migratory - Offshore - Shipping (Qld)	45-54	0	F	8
Migratory - Offshore - Shipping (Qld)	45-54	0	M	11
Migratory - Offshore - Shipping (Qld)	55-64		F	4
Migratory - Offshore - Shipping (Qld)	55-64	0	F	19
Migratory - Offshore - Shipping (Qld)	55-64	0	M	12
Migratory - Offshore - Shipping (Qld)	65-74		F	4
Migratory - Offshore - Shipping (Qld)	65-74	0	F	12
Migratory - Offshore - Shipping (Qld)	65-74	0	M	15
Migratory - Offshore - Shipping (Qld)	75-84	0	F	7
Migratory - Offshore - Shipping (Qld)	75-84	0	M	7
Adelaide	0-4		F	216
Adelaide	0-4		M	243
Adelaide	0-4	0	F	3806
Adelaide	0-4	0	M	4001
Adelaide	0-4	1	F	36
Adelaide	0-4	1	M	63
Adelaide	5-14		F	335
Adelaide	5-14		M	350
Adelaide	5-14	0	F	7319
Adelaide	5-14	0	M	7210
Adelaide	5-14	1	F	135
Adelaide	5-14	1	M	298
Adelaide	15-19		F	222
Adelaide	15-19		M	229
Adelaide	15-19	0	F	4293
Adelaide	15-19	0	M	4464
Adelaide	15-19	1	F	50
Adelaide	15-19	1	M	115
Adelaide	20-24		F	488
Adelaide	20-24		M	545
Adelaide	20-24	0	F	7146
Adelaide	20-24	0	M	7256
Adelaide	20-24	1	F	69
Adelaide	20-24	1	M	79
Adelaide	25-34		F	922
Adelaide	25-34		M	1137
Adelaide	25-34	0	F	13008
Adelaide	25-34	0	M	13334
Adelaide	25-34	1	F	153
Adelaide	25-34	1	M	175
Adelaide	35-44		F	595
Adelaide	35-44		M	818
Adelaide	35-44	0	F	9687
Adelaide	35-44	0	M	10089
Adelaide	35-44	1	F	218
Adelaide	35-44	1	M	212
Adelaide	45-54		F	636
Adelaide	45-54		M	789
Adelaide	45-54	0	F	9109
Adelaide	45-54	0	M	9011
Adelaide	45-54	1	F	374
Adelaide	45-54	1	M	388
Adelaide	55-64		F	602
Adelaide	55-64		M	638
Adelaide	55-64	0	F	8488
Adelaide	55-64	0	M	8123
Adelaide	55-64	1	F	502
Adelaide	55-64	1	M	444
Adelaide	65-74		F	466
Adelaide	65-74		M	450
Adelaide	65-74	0	F	5995
Adelaide	65-74	0	M	5436
Adelaide	65-74	1	F	597
Adelaide	65-74	1	M	470
Adelaide	75-84		F	298
Adelaide	75-84		M	211
Adelaide	75-84	0	F	2781
Adelaide	75-84	0	M	2336
Adelaide	75-84	1	F	1080
Adelaide	75-84	1	M	625
Adelaide	85+		F	188
Adelaide	85+		M	109
Adelaide	85+	0	F	1019
Adelaide	85+	0	M	695
Adelaide	85+	1	F	1566
Adelaide	85+	1	M	715
Barker	0-4		F	277
Barker	0-4		M	285
Barker	0-4	0	F	3789
Barker	0-4	0	M	3824
Barker	0-4	1	F	38
Barker	0-4	1	M	70
Barker	5-14		F	499
Barker	5-14		M	554
Barker	5-14	0	F	8144
Barker	5-14	0	M	8651
Barker	5-14	1	F	231
Barker	5-14	1	M	486
Barker	15-19		F	217
Barker	15-19		M	264
Barker	15-19	0	F	3995
Barker	15-19	0	M	4112
Barker	15-19	1	F	98
Barker	15-19	1	M	197
Barker	20-24		F	238
Barker	20-24		M	363
Barker	20-24	0	F	3214
Barker	20-24	0	M	3529
Barker	20-24	1	F	88
Barker	20-24	1	M	115
Barker	25-34		F	522
Barker	25-34		M	849
Barker	25-34	0	F	7095
Barker	25-34	0	M	7128
Barker	25-34	1	F	171
Barker	25-34	1	M	192
Barker	35-44		F	556
Barker	35-44		M	939
Barker	35-44	0	F	7656
Barker	35-44	0	M	7488
Barker	35-44	1	F	272
Barker	35-44	1	M	258
Barker	45-54		F	719
Barker	45-54		M	940
Barker	45-54	0	F	9182
Barker	45-54	0	M	9250
Barker	45-54	1	F	459
Barker	45-54	1	M	417
Barker	55-64		F	722
Barker	55-64		M	798
Barker	55-64	0	F	9111
Barker	55-64	0	M	9323
Barker	55-64	1	F	611
Barker	55-64	1	M	628
Barker	65-74		F	659
Barker	65-74		M	723
Barker	65-74	0	F	7308
Barker	65-74	0	M	7391
Barker	65-74	1	F	675
Barker	65-74	1	M	779
Barker	75-84		F	386
Barker	75-84		M	349
Barker	75-84	0	F	3678
Barker	75-84	0	M	3379
Barker	75-84	1	F	872
Barker	75-84	1	M	660
Barker	85+		F	317
Barker	85+		M	168
Barker	85+	0	F	1070
Barker	85+	0	M	833
Barker	85+	1	F	1138
Barker	85+	1	M	538
Boothby	0-4		F	129
Boothby	0-4		M	181
Boothby	0-4	0	F	3472
Boothby	0-4	0	M	3870
Boothby	0-4	1	F	25
Boothby	0-4	1	M	63
Boothby	5-14		F	312
Boothby	5-14		M	257
Boothby	5-14	0	F	7728
Boothby	5-14	0	M	7761
Boothby	5-14	1	F	187
Boothby	5-14	1	M	375
Boothby	15-19		F	155
Boothby	15-19		M	187
Boothby	15-19	0	F	4417
Boothby	15-19	0	M	4352
Boothby	15-19	1	F	83
Boothby	15-19	1	M	133
Boothby	20-24		F	200
Boothby	20-24		M	209
Boothby	20-24	0	F	4434
Boothby	20-24	0	M	4447
Boothby	20-24	1	F	66
Boothby	20-24	1	M	85
Boothby	25-34		F	393
Boothby	25-34		M	395
Boothby	25-34	0	F	8201
Boothby	25-34	0	M	7651
Boothby	25-34	1	F	165
Boothby	25-34	1	M	192
Boothby	35-44		F	377
Boothby	35-44		M	414
Boothby	35-44	0	F	8968
Boothby	35-44	0	M	8380
Boothby	35-44	1	F	196
Boothby	35-44	1	M	207
Boothby	45-54		F	440
Boothby	45-54		M	452
Boothby	45-54	0	F	9512
Boothby	45-54	0	M	8637
Boothby	45-54	1	F	357
Boothby	45-54	1	M	302
Boothby	55-64		F	429
Boothby	55-64		M	468
Boothby	55-64	0	F	9034
Boothby	55-64	0	M	8158
Boothby	55-64	1	F	495
Boothby	55-64	1	M	416
Boothby	65-74		F	454
Boothby	65-74		M	379
Boothby	65-74	0	F	7000
Boothby	65-74	0	M	6333
Boothby	65-74	1	F	483
Boothby	65-74	1	M	473
Boothby	75-84		F	298
Boothby	75-84		M	249
Boothby	75-84	0	F	3536
Boothby	75-84	0	M	2957
Boothby	75-84	1	F	859
Boothby	75-84	1	M	553
Boothby	85+		F	219
Boothby	85+		M	118
Boothby	85+	0	F	1371
Boothby	85+	0	M	983
Boothby	85+	1	F	1591
Boothby	85+	1	M	624
Grey	0-4		F	321
Grey	0-4		M	371
Grey	0-4	0	F	3718
Grey	0-4	0	M	3836
Grey	0-4	1	F	31
Grey	0-4	1	M	74
Grey	5-14		F	678
Grey	5-14		M	680
Grey	5-14	0	F	7630
Grey	5-14	0	M	7880
Grey	5-14	1	F	223
Grey	5-14	1	M	438
Grey	15-19		F	291
Grey	15-19		M	296
Grey	15-19	0	F	3335
Grey	15-19	0	M	3651
Grey	15-19	1	F	88
Grey	15-19	1	M	166
Grey	20-24		F	294
Grey	20-24		M	407
Grey	20-24	0	F	3041
Grey	20-24	0	M	3231
Grey	20-24	1	F	85
Grey	20-24	1	M	116
Grey	25-34		F	695
Grey	25-34		M	1036
Grey	25-34	0	F	7008
Grey	25-34	0	M	6931
Grey	25-34	1	F	171
Grey	25-34	1	M	201
Grey	35-44		F	608
Grey	35-44		M	879
Grey	35-44	0	F	6926
Grey	35-44	0	M	6887
Grey	35-44	1	F	240
Grey	35-44	1	M	230
Grey	45-54		F	794
Grey	45-54		M	1027
Grey	45-54	0	F	8465
Grey	45-54	0	M	8791
Grey	45-54	1	F	490
Grey	45-54	1	M	459
Grey	55-64		F	851
Grey	55-64		M	968
Grey	55-64	0	F	8747
Grey	55-64	0	M	9134
Grey	55-64	1	F	615
Grey	55-64	1	M	776
Grey	65-74		F	669
Grey	65-74		M	726
Grey	65-74	0	F	6950
Grey	65-74	0	M	7149
Grey	65-74	1	F	769
Grey	65-74	1	M	932
Grey	75-84		F	383
Grey	75-84		M	361
Grey	75-84	0	F	3317
Grey	75-84	0	M	3311
Grey	75-84	1	F	929
Grey	75-84	1	M	653
Grey	85+		F	283
Grey	85+		M	153
Grey	85+	0	F	916
Grey	85+	0	M	723
Grey	85+	1	F	1042
Grey	85+	1	M	487
Hindmarsh	0-4		F	201
Hindmarsh	0-4		M	201
Hindmarsh	0-4	0	F	3538
Hindmarsh	0-4	0	M	3825
Hindmarsh	0-4	1	F	31
Hindmarsh	0-4	1	M	76
Hindmarsh	5-14		F	275
Hindmarsh	5-14		M	314
Hindmarsh	5-14	0	F	6508
Hindmarsh	5-14	0	M	6708
Hindmarsh	5-14	1	F	140
Hindmarsh	5-14	1	M	305
Hindmarsh	15-19		F	146
Hindmarsh	15-19		M	158
Hindmarsh	15-19	0	F	3746
Hindmarsh	15-19	0	M	3786
Hindmarsh	15-19	1	F	67
Hindmarsh	15-19	1	M	115
Hindmarsh	20-24		F	264
Hindmarsh	20-24		M	264
Hindmarsh	20-24	0	F	4995
Hindmarsh	20-24	0	M	4968
Hindmarsh	20-24	1	F	67
Hindmarsh	20-24	1	M	105
Hindmarsh	25-34		F	600
Hindmarsh	25-34		M	620
Hindmarsh	25-34	0	F	10406
Hindmarsh	25-34	0	M	10077
Hindmarsh	25-34	1	F	157
Hindmarsh	25-34	1	M	159
Hindmarsh	35-44		F	494
Hindmarsh	35-44		M	546
Hindmarsh	35-44	0	F	8888
Hindmarsh	35-44	0	M	8807
Hindmarsh	35-44	1	F	184
Hindmarsh	35-44	1	M	210
Hindmarsh	45-54		F	514
Hindmarsh	45-54		M	569
Hindmarsh	45-54	0	F	9117
Hindmarsh	45-54	0	M	8971
Hindmarsh	45-54	1	F	348
Hindmarsh	45-54	1	M	356
Hindmarsh	55-64		F	520
Hindmarsh	55-64		M	493
Hindmarsh	55-64	0	F	8795
Hindmarsh	55-64	0	M	7888
Hindmarsh	55-64	1	F	529
Hindmarsh	55-64	1	M	441
Hindmarsh	65-74		F	440
Hindmarsh	65-74		M	410
Hindmarsh	65-74	0	F	7069
Hindmarsh	65-74	0	M	6071
Hindmarsh	65-74	1	F	580
Hindmarsh	65-74	1	M	546
Hindmarsh	75-84		F	366
Hindmarsh	75-84		M	283
Hindmarsh	75-84	0	F	4044
Hindmarsh	75-84	0	M	3242
Hindmarsh	75-84	1	F	1254
Hindmarsh	75-84	1	M	768
Hindmarsh	85+		F	335
Hindmarsh	85+		M	164
Hindmarsh	85+	0	F	1557
Hindmarsh	85+	0	M	1069
Hindmarsh	85+	1	F	1810
Hindmarsh	85+	1	M	760
Kingston	0-4		F	270
Kingston	0-4		M	240
Kingston	0-4	0	F	4380
Kingston	0-4	0	M	4550
Kingston	0-4	1	F	66
Kingston	0-4	1	M	90
Kingston	5-14		F	421
Kingston	5-14		M	454
Kingston	5-14	0	F	8191
Kingston	5-14	0	M	8378
Kingston	5-14	1	F	349
Kingston	5-14	1	M	748
Kingston	15-19		F	212
Kingston	15-19		M	210
Kingston	15-19	0	F	4083
Kingston	15-19	0	M	4120
Kingston	15-19	1	F	130
Kingston	15-19	1	M	220
Kingston	20-24		F	232
Kingston	20-24		M	237
Kingston	20-24	0	F	4156
Kingston	20-24	0	M	4173
Kingston	20-24	1	F	105
Kingston	20-24	1	M	155
Kingston	25-34		F	518
Kingston	25-34		M	534
Kingston	25-34	0	F	9228
Kingston	25-34	0	M	8868
Kingston	25-34	1	F	213
Kingston	25-34	1	M	252
Kingston	35-44		F	555
Kingston	35-44		M	532
Kingston	35-44	0	F	8988
Kingston	35-44	0	M	8643
Kingston	35-44	1	F	321
Kingston	35-44	1	M	281
Kingston	45-54		F	545
Kingston	45-54		M	508
Kingston	45-54	0	F	9053
Kingston	45-54	0	M	8599
Kingston	45-54	1	F	493
Kingston	45-54	1	M	393
Kingston	55-64		F	527
Kingston	55-64		M	527
Kingston	55-64	0	F	8669
Kingston	55-64	0	M	7704
Kingston	55-64	1	F	696
Kingston	55-64	1	M	579
Kingston	65-74		F	502
Kingston	65-74		M	429
Kingston	65-74	0	F	6576
Kingston	65-74	0	M	5826
Kingston	65-74	1	F	651
Kingston	65-74	1	M	735
Kingston	75-84		F	299
Kingston	75-84		M	268
Kingston	75-84	0	F	2570
Kingston	75-84	0	M	2375
Kingston	75-84	1	F	791
Kingston	75-84	1	M	569
Kingston	85+		F	248
Kingston	85+		M	129
Kingston	85+	0	F	690
Kingston	85+	0	M	558
Kingston	85+	1	F	879
Kingston	85+	1	M	416
Makin	0-4		F	199
Makin	0-4		M	204
Makin	0-4	0	F	4128
Makin	0-4	0	M	4281
Makin	0-4	1	F	47
Makin	0-4	1	M	120
Makin	5-14		F	301
Makin	5-14		M	348
Makin	5-14	0	F	8081
Makin	5-14	0	M	8231
Makin	5-14	1	F	265
Makin	5-14	1	M	573
Makin	15-19		F	182
Makin	15-19		M	169
Makin	15-19	0	F	4170
Makin	15-19	0	M	4425
Makin	15-19	1	F	95
Makin	15-19	1	M	200
Makin	20-24		F	188
Makin	20-24		M	252
Makin	20-24	0	F	4262
Makin	20-24	0	M	4790
Makin	20-24	1	F	77
Makin	20-24	1	M	114
Makin	25-34		F	512
Makin	25-34		M	705
Makin	25-34	0	F	9528
Makin	25-34	0	M	9214
Makin	25-34	1	F	186
Makin	25-34	1	M	192
Makin	35-44		F	468
Makin	35-44		M	653
Makin	35-44	0	F	9322
Makin	35-44	0	M	9312
Makin	35-44	1	F	226
Makin	35-44	1	M	213
Makin	45-54		F	465
Makin	45-54		M	561
Makin	45-54	0	F	9378
Makin	45-54	0	M	9037
Makin	45-54	1	F	388
Makin	45-54	1	M	310
Makin	55-64		F	418
Makin	55-64		M	398
Makin	55-64	0	F	8445
Makin	55-64	0	M	7548
Makin	55-64	1	F	558
Makin	55-64	1	M	388
Makin	65-74		F	387
Makin	65-74		M	351
Makin	65-74	0	F	6793
Makin	65-74	0	M	5977
Makin	65-74	1	F	656
Makin	65-74	1	M	594
Makin	75-84		F	264
Makin	75-84		M	220
Makin	75-84	0	F	2969
Makin	75-84	0	M	2759
Makin	75-84	1	F	853
Makin	75-84	1	M	553
Makin	85+		F	177
Makin	85+		M	103
Makin	85+	0	F	747
Makin	85+	0	M	631
Makin	85+	1	F	947
Makin	85+	1	M	413
Mayo	0-4		F	199
Mayo	0-4		M	195
Mayo	0-4	0	F	3297
Mayo	0-4	0	M	3344
Mayo	0-4	1	F	31
Mayo	0-4	1	M	61
Mayo	5-14		F	423
Mayo	5-14		M	431
Mayo	5-14	0	F	7948
Mayo	5-14	0	M	7976
Mayo	5-14	1	F	194
Mayo	5-14	1	M	442
Mayo	15-19		F	217
Mayo	15-19		M	215
Mayo	15-19	0	F	3817
Mayo	15-19	0	M	4037
Mayo	15-19	1	F	84
Mayo	15-19	1	M	141
Mayo	20-24		F	153
Mayo	20-24		M	201
Mayo	20-24	0	F	2888
Mayo	20-24	0	M	3089
Mayo	20-24	1	F	70
Mayo	20-24	1	M	92
Mayo	25-34		F	365
Mayo	25-34		M	383
Mayo	25-34	0	F	5682
Mayo	25-34	0	M	5267
Mayo	25-34	1	F	120
Mayo	25-34	1	M	122
Mayo	35-44		F	513
Mayo	35-44		M	530
Mayo	35-44	0	F	7814
Mayo	35-44	0	M	6996
Mayo	35-44	1	F	196
Mayo	35-44	1	M	195
Mayo	45-54		F	586
Mayo	45-54		M	592
Mayo	45-54	0	F	9452
Mayo	45-54	0	M	8857
Mayo	45-54	1	F	299
Mayo	45-54	1	M	264
Mayo	55-64		F	686
Mayo	55-64		M	673
Mayo	55-64	0	F	9843
Mayo	55-64	0	M	9154
Mayo	55-64	1	F	408
Mayo	55-64	1	M	448
Mayo	65-74		F	597
Mayo	65-74		M	574
Mayo	65-74	0	F	8495
Mayo	65-74	0	M	8071
Mayo	65-74	1	F	555
Mayo	65-74	1	M	612
Mayo	75-84		F	306
Mayo	75-84		M	314
Mayo	75-84	0	F	3479
Mayo	75-84	0	M	3516
Mayo	75-84	1	F	731
Mayo	75-84	1	M	514
Mayo	85+		F	164
Mayo	85+		M	114
Mayo	85+	0	F	972
Mayo	85+	0	M	823
Mayo	85+	1	F	1000
Mayo	85+	1	M	495
Port Adelaide	0-4		F	274
Port Adelaide	0-4		M	331
Port Adelaide	0-4	0	F	4725
Port Adelaide	0-4	0	M	5014
Port Adelaide	0-4	1	F	66
Port Adelaide	0-4	1	M	105
Port Adelaide	5-14		F	522
Port Adelaide	5-14		M	519
Port Adelaide	5-14	0	F	8834
Port Adelaide	5-14	0	M	8810
Port Adelaide	5-14	1	F	287
Port Adelaide	5-14	1	M	682
Port Adelaide	15-19		F	259
Port Adelaide	15-19		M	266
Port Adelaide	15-19	0	F	4557
Port Adelaide	15-19	0	M	4724
Port Adelaide	15-19	1	F	127
Port Adelaide	15-19	1	M	227
Port Adelaide	20-24		F	281
Port Adelaide	20-24		M	324
Port Adelaide	20-24	0	F	5221
Port Adelaide	20-24	0	M	5188
Port Adelaide	20-24	1	F	120
Port Adelaide	20-24	1	M	159
Port Adelaide	25-34		F	637
Port Adelaide	25-34		M	664
Port Adelaide	25-34	0	F	11558
Port Adelaide	25-34	0	M	11149
Port Adelaide	25-34	1	F	239
Port Adelaide	25-34	1	M	282
Port Adelaide	35-44		F	593
Port Adelaide	35-44		M	630
Port Adelaide	35-44	0	F	9991
Port Adelaide	35-44	0	M	9932
Port Adelaide	35-44	1	F	337
Port Adelaide	35-44	1	M	344
Port Adelaide	45-54		F	626
Port Adelaide	45-54		M	645
Port Adelaide	45-54	0	F	10354
Port Adelaide	45-54	0	M	10141
Port Adelaide	45-54	1	F	729
Port Adelaide	45-54	1	M	571
Port Adelaide	55-64		F	604
Port Adelaide	55-64		M	543
Port Adelaide	55-64	0	F	8692
Port Adelaide	55-64	0	M	8414
Port Adelaide	55-64	1	F	923
Port Adelaide	55-64	1	M	862
Port Adelaide	65-74		F	412
Port Adelaide	65-74		M	392
Port Adelaide	65-74	0	F	5359
Port Adelaide	65-74	0	M	4945
Port Adelaide	65-74	1	F	870
Port Adelaide	65-74	1	M	850
Port Adelaide	75-84		F	277
Port Adelaide	75-84		M	227
Port Adelaide	75-84	0	F	2715
Port Adelaide	75-84	0	M	2211
Port Adelaide	75-84	1	F	1353
Port Adelaide	75-84	1	M	788
Port Adelaide	85+		F	197
Port Adelaide	85+		M	94
Port Adelaide	85+	0	F	745
Port Adelaide	85+	0	M	579
Port Adelaide	85+	1	F	1379
Port Adelaide	85+	1	M	630
Sturt	0-4		F	140
Sturt	0-4		M	142
Sturt	0-4	0	F	3713
Sturt	0-4	0	M	3830
Sturt	0-4	1	F	26
Sturt	0-4	1	M	52
Sturt	5-14		F	279
Sturt	5-14		M	304
Sturt	5-14	0	F	7506
Sturt	5-14	0	M	8001
Sturt	5-14	1	F	156
Sturt	5-14	1	M	347
Sturt	15-19		F	152
Sturt	15-19		M	176
Sturt	15-19	0	F	4406
Sturt	15-19	0	M	4294
Sturt	15-19	1	F	63
Sturt	15-19	1	M	103
Sturt	20-24		F	162
Sturt	20-24		M	166
Sturt	20-24	0	F	4314
Sturt	20-24	0	M	4538
Sturt	20-24	1	F	59
Sturt	20-24	1	M	56
Sturt	25-34		F	390
Sturt	25-34		M	387
Sturt	25-34	0	F	9070
Sturt	25-34	0	M	8665
Sturt	25-34	1	F	129
Sturt	25-34	1	M	165
Sturt	35-44		F	409
Sturt	35-44		M	432
Sturt	35-44	0	F	9276
Sturt	35-44	0	M	8704
Sturt	35-44	1	F	204
Sturt	35-44	1	M	181
Sturt	45-54		F	411
Sturt	45-54		M	500
Sturt	45-54	0	F	9487
Sturt	45-54	0	M	8946
Sturt	45-54	1	F	314
Sturt	45-54	1	M	301
Sturt	55-64		F	404
Sturt	55-64		M	347
Sturt	55-64	0	F	8390
Sturt	55-64	0	M	7236
Sturt	55-64	1	F	426
Sturt	55-64	1	M	344
Sturt	65-74		F	443
Sturt	65-74		M	327
Sturt	65-74	0	F	7342
Sturt	65-74	0	M	5920
Sturt	65-74	1	F	617
Sturt	65-74	1	M	483
Sturt	75-84		F	362
Sturt	75-84		M	258
Sturt	75-84	0	F	4087
Sturt	75-84	0	M	3549
Sturt	75-84	1	F	1369
Sturt	75-84	1	M	756
Sturt	85+		F	265
Sturt	85+		M	147
Sturt	85+	0	F	1403
Sturt	85+	0	M	976
Sturt	85+	1	F	1938
Sturt	85+	1	M	828
Wakefield	0-4		F	438
Wakefield	0-4		M	463
Wakefield	0-4	0	F	5397
Wakefield	0-4	0	M	5670
Wakefield	0-4	1	F	101
Wakefield	0-4	1	M	182
Wakefield	5-14		F	690
Wakefield	5-14		M	814
Wakefield	5-14	0	F	10161
Wakefield	5-14	0	M	10116
Wakefield	5-14	1	F	415
Wakefield	5-14	1	M	1004
Wakefield	15-19		F	342
Wakefield	15-19		M	325
Wakefield	15-19	0	F	4821
Wakefield	15-19	0	M	5033
Wakefield	15-19	1	F	173
Wakefield	15-19	1	M	317
Wakefield	20-24		F	407
Wakefield	20-24		M	376
Wakefield	20-24	0	F	5120
Wakefield	20-24	0	M	5211
Wakefield	20-24	1	F	143
Wakefield	20-24	1	M	230
Wakefield	25-34		F	779
Wakefield	25-34		M	804
Wakefield	25-34	0	F	10507
Wakefield	25-34	0	M	9848
Wakefield	25-34	1	F	305
Wakefield	25-34	1	M	346
Wakefield	35-44		F	656
Wakefield	35-44		M	745
Wakefield	35-44	0	F	8994
Wakefield	35-44	0	M	8838
Wakefield	35-44	1	F	415
Wakefield	35-44	1	M	389
Wakefield	45-54		F	772
Wakefield	45-54		M	785
Wakefield	45-54	0	F	10002
Wakefield	45-54	0	M	9855
Wakefield	45-54	1	F	720
Wakefield	45-54	1	M	609
Wakefield	55-64		F	660
Wakefield	55-64		M	764
Wakefield	55-64	0	F	8297
Wakefield	55-64	0	M	8488
Wakefield	55-64	1	F	893
Wakefield	55-64	1	M	821
Wakefield	65-74		F	535
Wakefield	65-74		M	498
Wakefield	65-74	0	F	5741
Wakefield	65-74	0	M	5461
Wakefield	65-74	1	F	793
Wakefield	65-74	1	M	815
Wakefield	75-84		F	357
Wakefield	75-84		M	251
Wakefield	75-84	0	F	2894
Wakefield	75-84	0	M	2665
Wakefield	75-84	1	F	1040
Wakefield	75-84	1	M	679
Wakefield	85+		F	188
Wakefield	85+		M	121
Wakefield	85+	0	F	747
Wakefield	85+	0	M	616
Wakefield	85+	1	F	1026
Wakefield	85+	1	M	498
No usual address (SA)	0-4		F	6
No usual address (SA)	0-4		M	7
No usual address (SA)	0-4	0	F	34
No usual address (SA)	0-4	0	M	43
No usual address (SA)	5-14		F	6
No usual address (SA)	5-14		M	6
No usual address (SA)	5-14	0	F	61
No usual address (SA)	5-14	0	M	46
No usual address (SA)	5-14	1	F	4
No usual address (SA)	5-14	1	M	10
No usual address (SA)	15-19		F	10
No usual address (SA)	15-19		M	12
No usual address (SA)	15-19	0	F	62
No usual address (SA)	15-19	0	M	80
No usual address (SA)	20-24		F	14
No usual address (SA)	20-24		M	29
No usual address (SA)	20-24	0	F	83
No usual address (SA)	20-24	0	M	132
No usual address (SA)	20-24	1	F	3
No usual address (SA)	25-34		F	40
No usual address (SA)	25-34		M	55
No usual address (SA)	25-34	0	F	166
No usual address (SA)	25-34	0	M	285
No usual address (SA)	25-34	1	F	10
No usual address (SA)	25-34	1	M	9
No usual address (SA)	35-44		F	36
No usual address (SA)	35-44		M	72
No usual address (SA)	35-44	0	F	97
No usual address (SA)	35-44	0	M	188
No usual address (SA)	35-44	1	F	8
No usual address (SA)	35-44	1	M	19
No usual address (SA)	45-54		F	47
No usual address (SA)	45-54		M	91
No usual address (SA)	45-54	0	F	127
No usual address (SA)	45-54	0	M	177
No usual address (SA)	45-54	1	F	15
No usual address (SA)	45-54	1	M	10
No usual address (SA)	55-64		F	24
No usual address (SA)	55-64		M	52
No usual address (SA)	55-64	0	F	132
No usual address (SA)	55-64	0	M	160
No usual address (SA)	55-64	1	F	15
No usual address (SA)	55-64	1	M	22
No usual address (SA)	65-74		F	13
No usual address (SA)	65-74		M	27
No usual address (SA)	65-74	0	F	72
No usual address (SA)	65-74	0	M	127
No usual address (SA)	65-74	1	F	10
No usual address (SA)	65-74	1	M	15
No usual address (SA)	75-84		F	4
No usual address (SA)	75-84	0	F	11
No usual address (SA)	75-84	0	M	29
No usual address (SA)	75-84	1	F	8
No usual address (SA)	75-84	1	M	5
No usual address (SA)	85+	0	F	5
No usual address (SA)	85+	0	M	3
No usual address (SA)	85+	1	F	8
No usual address (SA)	85+	1	M	4
Brand	0-4		F	412
Brand	0-4		M	459
Brand	0-4	0	F	5803
Brand	0-4	0	M	5973
Brand	0-4	1	F	51
Brand	0-4	1	M	102
Brand	5-14		F	747
Brand	5-14		M	739
Brand	5-14	0	F	10618
Brand	5-14	0	M	10924
Brand	5-14	1	F	243
Brand	5-14	1	M	514
Brand	15-19		F	333
Brand	15-19		M	414
Brand	15-19	0	F	4690
Brand	15-19	0	M	4805
Brand	15-19	1	F	104
Brand	15-19	1	M	163
Brand	20-24		F	476
Brand	20-24		M	734
Brand	20-24	0	F	5000
Brand	20-24	0	M	4979
Brand	20-24	1	F	73
Brand	20-24	1	M	132
Brand	25-34		F	1020
Brand	25-34		M	1561
Brand	25-34	0	F	11848
Brand	25-34	0	M	11010
Brand	25-34	1	F	180
Brand	25-34	1	M	183
Brand	35-44		F	765
Brand	35-44		M	1250
Brand	35-44	0	F	10572
Brand	35-44	0	M	10157
Brand	35-44	1	F	229
Brand	35-44	1	M	182
Brand	45-54		F	757
Brand	45-54		M	1028
Brand	45-54	0	F	9779
Brand	45-54	0	M	9626
Brand	45-54	1	F	344
Brand	45-54	1	M	320
Brand	55-64		F	587
Brand	55-64		M	669
Brand	55-64	0	F	6885
Brand	55-64	0	M	6693
Brand	55-64	1	F	490
Brand	55-64	1	M	395
Brand	65-74		F	445
Brand	65-74		M	483
Brand	65-74	0	F	4687
Brand	65-74	0	M	4340
Brand	65-74	1	F	497
Brand	65-74	1	M	557
Brand	75-84		F	322
Brand	75-84		M	273
Brand	75-84	0	F	2222
Brand	75-84	0	M	1988
Brand	75-84	1	F	620
Brand	75-84	1	M	529
Brand	85+		F	184
Brand	85+		M	109
Brand	85+	0	F	450
Brand	85+	0	M	440
Brand	85+	1	F	591
Brand	85+	1	M	258
Burt	0-4		F	384
Burt	0-4		M	378
Burt	0-4	0	F	6156
Burt	0-4	0	M	6358
Burt	0-4	1	F	46
Burt	0-4	1	M	106
Burt	5-14		F	533
Burt	5-14		M	623
Burt	5-14	0	F	10571
Burt	5-14	0	M	10955
Burt	5-14	1	F	221
Burt	5-14	1	M	462
Burt	15-19		F	250
Burt	15-19		M	297
Burt	15-19	0	F	4962
Burt	15-19	0	M	5109
Burt	15-19	1	F	99
Burt	15-19	1	M	190
Burt	20-24		F	308
Burt	20-24		M	528
Burt	20-24	0	F	5225
Burt	20-24	0	M	5371
Burt	20-24	1	F	88
Burt	20-24	1	M	114
Burt	25-34		F	749
Burt	25-34		M	1215
Burt	25-34	0	F	13142
Burt	25-34	0	M	12629
Burt	25-34	1	F	165
Burt	25-34	1	M	194
Burt	35-44		F	652
Burt	35-44		M	1062
