CED_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Menzies	75-84	1	M	498
Menzies	85+		F	402
Menzies	85+		M	225
Menzies	85+	0	F	1956
Menzies	85+	0	M	1176
Menzies	85+	1	F	120
Menzies	85+	1	M	147
Murray	15-19		F	571
Murray	15-19		M	653
Murray	15-19	0	F	3527
Murray	15-19	0	M	3910
Murray	15-19	1	F	260
Murray	15-19	1	M	213
Murray	20-24		F	299
Murray	20-24		M	369
Murray	20-24	0	F	2916
Murray	20-24	0	M	3128
Murray	20-24	1	F	264
Murray	20-24	1	M	218
Murray	25-34		F	708
Murray	25-34		M	798
Murray	25-34	0	F	6135
Murray	25-34	0	M	6066
Murray	25-34	1	F	946
Murray	25-34	1	M	562
Murray	35-44		F	702
Murray	35-44		M	832
Murray	35-44	0	F	6149
Murray	35-44	0	M	6219
Murray	35-44	1	F	1409
Murray	35-44	1	M	799
Murray	45-54		F	872
Murray	45-54		M	1002
Murray	45-54	0	F	7127
Murray	45-54	0	M	7350
Murray	45-54	1	F	1923
Murray	45-54	1	M	1118
Murray	55-64		F	944
Murray	55-64		M	1040
Murray	55-64	0	F	7022
Murray	55-64	0	M	7662
Murray	55-64	1	F	2224
Murray	55-64	1	M	1376
Murray	65-74		F	1178
Murray	65-74		M	1212
Murray	65-74	0	F	6075
Murray	65-74	0	M	6504
Murray	65-74	1	F	1217
Murray	65-74	1	M	872
Murray	75-84		F	1075
Murray	75-84		M	931
Murray	75-84	0	F	3582
Murray	75-84	0	M	3396
Murray	75-84	1	F	525
Murray	75-84	1	M	468
Murray	85+		F	613
Murray	85+		M	375
Murray	85+	0	F	1862
Murray	85+	0	M	1106
Murray	85+	1	F	84
Murray	85+	1	M	134
Scullin	15-19		F	387
Scullin	15-19		M	415
Scullin	15-19	0	F	4401
Scullin	15-19	0	M	4727
Scullin	15-19	1	F	257
Scullin	15-19	1	M	224
Scullin	20-24		F	366
Scullin	20-24		M	428
Scullin	20-24	0	F	5053
Scullin	20-24	0	M	5448
Scullin	20-24	1	F	446
Scullin	20-24	1	M	334
Scullin	25-34		F	904
Scullin	25-34		M	915
Scullin	25-34	0	F	10937
Scullin	25-34	0	M	11306
Scullin	25-34	1	F	1450
Scullin	25-34	1	M	948
Scullin	35-44		F	654
Scullin	35-44		M	685
Scullin	35-44	0	F	9077
Scullin	35-44	0	M	9762
Scullin	35-44	1	F	1876
Scullin	35-44	1	M	1138
Scullin	45-54		F	655
Scullin	45-54		M	605
Scullin	45-54	0	F	8454
Scullin	45-54	0	M	8701
Scullin	45-54	1	F	2323
Scullin	45-54	1	M	1342
Scullin	55-64		F	669
Scullin	55-64		M	575
Scullin	55-64	0	F	6939
Scullin	55-64	0	M	7094
Scullin	55-64	1	F	2129
Scullin	55-64	1	M	1237
Scullin	65-74		F	589
Scullin	65-74		M	571
Scullin	65-74	0	F	4962
Scullin	65-74	0	M	4893
Scullin	65-74	1	F	1105
Scullin	65-74	1	M	850
Scullin	75-84		F	456
Scullin	75-84		M	359
Scullin	75-84	0	F	2981
Scullin	75-84	0	M	2509
Scullin	75-84	1	F	391
Scullin	75-84	1	M	399
Scullin	85+		F	199
Scullin	85+		M	122
Scullin	85+	0	F	1215
Scullin	85+	0	M	764
Scullin	85+	1	F	57
Scullin	85+	1	M	80
Wannon	15-19		F	490
Wannon	15-19		M	529
Wannon	15-19	0	F	3209
Wannon	15-19	0	M	3480
Wannon	15-19	1	F	187
Wannon	15-19	1	M	168
Wannon	20-24		F	262
Wannon	20-24		M	361
Wannon	20-24	0	F	2633
Wannon	20-24	0	M	3035
Wannon	20-24	1	F	262
Wannon	20-24	1	M	193
Wannon	25-34		F	483
Wannon	25-34		M	743
Wannon	25-34	0	F	5259
Wannon	25-34	0	M	5222
Wannon	25-34	1	F	771
Wannon	25-34	1	M	435
Wannon	35-44		F	572
Wannon	35-44		M	868
Wannon	35-44	0	F	5650
Wannon	35-44	0	M	5726
Wannon	35-44	1	F	1194
Wannon	35-44	1	M	735
Wannon	45-54		F	703
Wannon	45-54		M	1059
Wannon	45-54	0	F	6896
Wannon	45-54	0	M	7020
Wannon	45-54	1	F	1919
Wannon	45-54	1	M	1127
Wannon	55-64		F	889
Wannon	55-64		M	1058
Wannon	55-64	0	F	6843
Wannon	55-64	0	M	7534
Wannon	55-64	1	F	2249
Wannon	55-64	1	M	1340
Wannon	65-74		F	1045
Wannon	65-74		M	1110
Wannon	65-74	0	F	5949
Wannon	65-74	0	M	6320
Wannon	65-74	1	F	1144
Wannon	65-74	1	M	853
Wannon	75-84		F	978
Wannon	75-84		M	802
Wannon	75-84	0	F	3426
Wannon	75-84	0	M	3015
Wannon	75-84	1	F	379
Wannon	75-84	1	M	392
Wannon	85+		F	558
Wannon	85+		M	321
Wannon	85+	0	F	1876
Wannon	85+	0	M	1007
Wannon	85+	1	F	78
Wannon	85+	1	M	98
Wills	15-19		F	312
Wills	15-19		M	373
Wills	15-19	0	F	3128
Wills	15-19	0	M	3319
Wills	15-19	1	F	197
Wills	15-19	1	M	178
Wills	20-24		F	466
Wills	20-24		M	486
Wills	20-24	0	F	5966
Wills	20-24	0	M	5695
Wills	20-24	1	F	407
Wills	20-24	1	M	314
Wills	25-34		F	1328
Wills	25-34		M	1419
Wills	25-34	0	F	15530
Wills	25-34	0	M	15903
Wills	25-34	1	F	1379
Wills	25-34	1	M	960
Wills	35-44		F	898
Wills	35-44		M	985
Wills	35-44	0	F	10727
Wills	35-44	0	M	11210
Wills	35-44	1	F	1801
Wills	35-44	1	M	1169
Wills	45-54		F	687
Wills	45-54		M	698
Wills	45-54	0	F	7190
Wills	45-54	0	M	7812
Wills	45-54	1	F	2385
Wills	45-54	1	M	1438
Wills	55-64		F	577
Wills	55-64		M	538
Wills	55-64	0	F	5230
Wills	55-64	0	M	5247
Wills	55-64	1	F	1890
Wills	55-64	1	M	1126
Wills	65-74		F	536
Wills	65-74		M	465
Wills	65-74	0	F	4045
Wills	65-74	0	M	3597
Wills	65-74	1	F	901
Wills	65-74	1	M	547
Wills	75-84		F	578
Wills	75-84		M	451
Wills	75-84	0	F	3962
Wills	75-84	0	M	2764
Wills	75-84	1	F	599
Wills	75-84	1	M	466
Wills	85+		F	339
Wills	85+		M	243
Wills	85+	0	F	2245
Wills	85+	0	M	1298
Wills	85+	1	F	123
Wills	85+	1	M	179
No usual address (Vic.)	15-19		F	41
No usual address (Vic.)	15-19		M	42
No usual address (Vic.)	15-19	0	F	131
No usual address (Vic.)	15-19	0	M	124
No usual address (Vic.)	15-19	1	F	7
No usual address (Vic.)	15-19	1	M	8
No usual address (Vic.)	20-24		F	107
No usual address (Vic.)	20-24		M	122
No usual address (Vic.)	20-24	0	F	323
No usual address (Vic.)	20-24	0	M	301
No usual address (Vic.)	20-24	1	F	22
No usual address (Vic.)	20-24	1	M	20
No usual address (Vic.)	25-34		F	201
No usual address (Vic.)	25-34		M	306
No usual address (Vic.)	25-34	0	F	538
No usual address (Vic.)	25-34	0	M	695
No usual address (Vic.)	25-34	1	F	57
No usual address (Vic.)	25-34	1	M	48
No usual address (Vic.)	35-44		F	152
No usual address (Vic.)	35-44		M	352
No usual address (Vic.)	35-44	0	F	272
No usual address (Vic.)	35-44	0	M	419
No usual address (Vic.)	35-44	1	F	54
No usual address (Vic.)	35-44	1	M	47
No usual address (Vic.)	45-54		F	93
No usual address (Vic.)	45-54		M	251
No usual address (Vic.)	45-54	0	F	216
No usual address (Vic.)	45-54	0	M	335
No usual address (Vic.)	45-54	1	F	40
No usual address (Vic.)	45-54	1	M	43
No usual address (Vic.)	55-64		F	78
No usual address (Vic.)	55-64		M	141
No usual address (Vic.)	55-64	0	F	227
No usual address (Vic.)	55-64	0	M	279
No usual address (Vic.)	55-64	1	F	52
No usual address (Vic.)	55-64	1	M	43
No usual address (Vic.)	65-74		F	36
No usual address (Vic.)	65-74		M	62
No usual address (Vic.)	65-74	0	F	141
No usual address (Vic.)	65-74	0	M	192
No usual address (Vic.)	65-74	1	F	26
No usual address (Vic.)	65-74	1	M	30
No usual address (Vic.)	75-84		F	9
No usual address (Vic.)	75-84		M	23
No usual address (Vic.)	75-84	0	F	29
No usual address (Vic.)	75-84	0	M	49
No usual address (Vic.)	75-84	1	F	4
No usual address (Vic.)	75-84	1	M	3
No usual address (Vic.)	85+		F	11
No usual address (Vic.)	85+	0	F	19
No usual address (Vic.)	85+	0	M	9
Migratory - Offshore - Shipping (Vic.)	25-34	0	M	4
Migratory - Offshore - Shipping (Vic.)	35-44	0	M	3
Migratory - Offshore - Shipping (Vic.)	45-54	0	M	5
Migratory - Offshore - Shipping (Vic.)	45-54	1	M	5
Migratory - Offshore - Shipping (Vic.)	55-64	0	M	4
Blair	15-19		F	510
Blair	15-19		M	608
Blair	15-19	0	F	4237
Blair	15-19	0	M	4523
Blair	15-19	1	F	299
Blair	15-19	1	M	258
Blair	20-24		F	449
Blair	20-24		M	499
Blair	20-24	0	F	4502
Blair	20-24	0	M	4514
Blair	20-24	1	F	424
Blair	20-24	1	M	267
Blair	25-34		F	903
Blair	25-34		M	995
Blair	25-34	0	F	9312
Blair	25-34	0	M	9077
Blair	25-34	1	F	1370
Blair	25-34	1	M	776
Blair	35-44		F	738
Blair	35-44		M	891
Blair	35-44	0	F	7630
Blair	35-44	0	M	7832
Blair	35-44	1	F	1740
Blair	35-44	1	M	1014
Blair	45-54		F	784
Blair	45-54		M	852
Blair	45-54	0	F	7344
Blair	45-54	0	M	7724
Blair	45-54	1	F	1979
Blair	45-54	1	M	1196
Blair	55-64		F	743
Blair	55-64		M	801
Blair	55-64	0	F	6054
Blair	55-64	0	M	6548
Blair	55-64	1	F	1941
Blair	55-64	1	M	1234
Blair	65-74		F	681
Blair	65-74		M	664
Blair	65-74	0	F	4577
Blair	65-74	0	M	4681
Blair	65-74	1	F	908
Blair	65-74	1	M	705
Blair	75-84		F	498
Blair	75-84		M	417
Blair	75-84	0	F	2469
Blair	75-84	0	M	2176
Blair	75-84	1	F	308
Blair	75-84	1	M	281
Blair	85+		F	238
Blair	85+		M	140
Blair	85+	0	F	1117
Blair	85+	0	M	643
Blair	85+	1	F	40
Blair	85+	1	M	62
Bonner	15-19		F	304
Bonner	15-19		M	304
Bonner	15-19	0	F	4336
Bonner	15-19	0	M	4507
Bonner	15-19	1	F	221
Bonner	15-19	1	M	187
Bonner	20-24		F	271
Bonner	20-24		M	301
Bonner	20-24	0	F	4401
Bonner	20-24	0	M	4505
Bonner	20-24	1	F	294
Bonner	20-24	1	M	197
Bonner	25-34		F	599
Bonner	25-34		M	603
Bonner	25-34	0	F	8692
Bonner	25-34	0	M	8363
Bonner	25-34	1	F	768
Bonner	25-34	1	M	524
Bonner	35-44		F	524
Bonner	35-44		M	612
Bonner	35-44	0	F	9325
Bonner	35-44	0	M	9010
Bonner	35-44	1	F	1439
Bonner	35-44	1	M	862
Bonner	45-54		F	525
Bonner	45-54		M	627
Bonner	45-54	0	F	8344
Bonner	45-54	0	M	8415
Bonner	45-54	1	F	1990
Bonner	45-54	1	M	1181
Bonner	55-64		F	436
Bonner	55-64		M	485
Bonner	55-64	0	F	6164
Bonner	55-64	0	M	6355
Bonner	55-64	1	F	1934
Bonner	55-64	1	M	1138
Bonner	65-74		F	469
Bonner	65-74		M	443
Bonner	65-74	0	F	4814
Bonner	65-74	0	M	4494
Bonner	65-74	1	F	1032
Bonner	65-74	1	M	698
Bonner	75-84		F	496
Bonner	75-84		M	358
Bonner	75-84	0	F	2921
Bonner	75-84	0	M	2320
Bonner	75-84	1	F	428
Bonner	75-84	1	M	357
Bonner	85+		F	347
Bonner	85+		M	179
Bonner	85+	0	F	1680
Bonner	85+	0	M	810
Bonner	85+	1	F	66
Bonner	85+	1	M	86
Bowman	15-19		F	225
Bowman	15-19		M	284
Bowman	15-19	0	F	4210
Bowman	15-19	0	M	4602
Bowman	15-19	1	F	209
Bowman	15-19	1	M	192
Bowman	20-24		F	175
Bowman	20-24		M	186
Bowman	20-24	0	F	3524
Bowman	20-24	0	M	3853
Bowman	20-24	1	F	264
Bowman	20-24	1	M	188
Bowman	25-34		F	391
Bowman	25-34		M	434
Bowman	25-34	0	F	6836
Bowman	25-34	0	M	6835
Bowman	25-34	1	F	793
Bowman	25-34	1	M	482
Bowman	35-44		F	429
Bowman	35-44		M	487
Bowman	35-44	0	F	7776
Bowman	35-44	0	M	7567
Bowman	35-44	1	F	1398
Bowman	35-44	1	M	802
Bowman	45-54		F	475
Bowman	45-54		M	562
Bowman	45-54	0	F	8693
Bowman	45-54	0	M	8402
Bowman	45-54	1	F	1951
Bowman	45-54	1	M	1103
Bowman	55-64		F	525
Bowman	55-64		M	556
Bowman	55-64	0	F	7532
Bowman	55-64	0	M	7718
Bowman	55-64	1	F	2219
Bowman	55-64	1	M	1321
Bowman	65-74		F	592
Bowman	65-74		M	527
Bowman	65-74	0	F	6043
Bowman	65-74	0	M	5988
Bowman	65-74	1	F	1320
Bowman	65-74	1	M	885
Bowman	75-84		F	588
Bowman	75-84		M	430
Bowman	75-84	0	F	3074
Bowman	75-84	0	M	2683
Bowman	75-84	1	F	415
Bowman	75-84	1	M	359
Bowman	85+		F	493
Bowman	85+		M	289
Bowman	85+	0	F	1483
Bowman	85+	0	M	843
Bowman	85+	1	F	70
Bowman	85+	1	M	101
Brisbane	15-19		F	327
Brisbane	15-19		M	275
Brisbane	15-19	0	F	4062
Brisbane	15-19	0	M	3599
Brisbane	15-19	1	F	159
Brisbane	15-19	1	M	149
Brisbane	20-24		F	758
Brisbane	20-24		M	794
Brisbane	20-24	0	F	8356
Brisbane	20-24	0	M	7600
Brisbane	20-24	1	F	329
Brisbane	20-24	1	M	276
Brisbane	25-34		F	1798
Brisbane	25-34		M	1974
Brisbane	25-34	0	F	16369
Brisbane	25-34	0	M	17011
Brisbane	25-34	1	F	853
Brisbane	25-34	1	M	709
Brisbane	35-44		F	1014
Brisbane	35-44		M	1246
Brisbane	35-44	0	F	9927
Brisbane	35-44	0	M	10525
Brisbane	35-44	1	F	1162
Brisbane	35-44	1	M	812
Brisbane	45-54		F	798
Brisbane	45-54		M	1137
Brisbane	45-54	0	F	7645
Brisbane	45-54	0	M	8471
Brisbane	45-54	1	F	1662
Brisbane	45-54	1	M	1120
Brisbane	55-64		F	651
Brisbane	55-64		M	796
Brisbane	55-64	0	F	5261
Brisbane	55-64	0	M	5803
Brisbane	55-64	1	F	1490
Brisbane	55-64	1	M	994
Brisbane	65-74		F	504
Brisbane	65-74		M	532
Brisbane	65-74	0	F	3383
Brisbane	65-74	0	M	3499
Brisbane	65-74	1	F	732
Brisbane	65-74	1	M	534
Brisbane	75-84		F	378
Brisbane	75-84		M	294
Brisbane	75-84	0	F	1767
Brisbane	75-84	0	M	1460
Brisbane	75-84	1	F	218
Brisbane	75-84	1	M	186
Brisbane	85+		F	446
Brisbane	85+		M	170
Brisbane	85+	0	F	1058
Brisbane	85+	0	M	491
Brisbane	85+	1	F	52
Brisbane	85+	1	M	61
Capricornia	15-19		F	555
Capricornia	15-19		M	582
Capricornia	15-19	0	F	4034
Capricornia	15-19	0	M	4162
Capricornia	15-19	1	F	242
Capricornia	15-19	1	M	228
Capricornia	20-24		F	455
Capricornia	20-24		M	626
Capricornia	20-24	0	F	3719
Capricornia	20-24	0	M	3824
Capricornia	20-24	1	F	263
Capricornia	20-24	1	M	228
Capricornia	25-34		F	882
Capricornia	25-34		M	1597
Capricornia	25-34	0	F	8078
Capricornia	25-34	0	M	8252
Capricornia	25-34	1	F	982
Capricornia	25-34	1	M	570
Capricornia	35-44		F	818
Capricornia	35-44		M	1454
Capricornia	35-44	0	F	7399
Capricornia	35-44	0	M	7866
Capricornia	35-44	1	F	1258
Capricornia	35-44	1	M	759
Capricornia	45-54		F	919
Capricornia	45-54		M	1482
Capricornia	45-54	0	F	7528
Capricornia	45-54	0	M	8153
Capricornia	45-54	1	F	1701
Capricornia	45-54	1	M	1050
Capricornia	55-64		F	807
Capricornia	55-64		M	1228
Capricornia	55-64	0	F	6283
Capricornia	55-64	0	M	7371
Capricornia	55-64	1	F	1744
Capricornia	55-64	1	M	1172
Capricornia	65-74		F	750
Capricornia	65-74		M	826
Capricornia	65-74	0	F	4439
Capricornia	65-74	0	M	4846
Capricornia	65-74	1	F	825
Capricornia	65-74	1	M	604
Capricornia	75-84		F	649
Capricornia	75-84		M	571
Capricornia	75-84	0	F	2496
Capricornia	75-84	0	M	2147
Capricornia	75-84	1	F	338
Capricornia	75-84	1	M	280
Capricornia	85+		F	392
Capricornia	85+		M	266
Capricornia	85+	0	F	1098
Capricornia	85+	0	M	612
Capricornia	85+	1	F	52
Capricornia	85+	1	M	68
Dawson	15-19		F	476
Dawson	15-19		M	563
Dawson	15-19	0	F	3947
Dawson	15-19	0	M	4193
Dawson	15-19	1	F	218
Dawson	15-19	1	M	187
Dawson	20-24		F	503
Dawson	20-24		M	695
Dawson	20-24	0	F	3996
Dawson	20-24	0	M	4187
Dawson	20-24	1	F	246
Dawson	20-24	1	M	186
Dawson	25-34		F	1013
Dawson	25-34		M	1603
Dawson	25-34	0	F	8615
Dawson	25-34	0	M	8504
Dawson	25-34	1	F	903
Dawson	25-34	1	M	540
Dawson	35-44		F	871
Dawson	35-44		M	1418
Dawson	35-44	0	F	8144
Dawson	35-44	0	M	8185
Dawson	35-44	1	F	1273
Dawson	35-44	1	M	770
Dawson	45-54		F	934
Dawson	45-54		M	1405
Dawson	45-54	0	F	8378
Dawson	45-54	0	M	8945
Dawson	45-54	1	F	1742
Dawson	45-54	1	M	1073
Dawson	55-64		F	822
Dawson	55-64		M	1146
Dawson	55-64	0	F	6938
Dawson	55-64	0	M	7961
Dawson	55-64	1	F	1808
Dawson	55-64	1	M	1123
Dawson	65-74		F	774
Dawson	65-74		M	909
Dawson	65-74	0	F	4614
Dawson	65-74	0	M	5323
Dawson	65-74	1	F	945
Dawson	65-74	1	M	638
Dawson	75-84		F	563
Dawson	75-84		M	511
Dawson	75-84	0	F	2560
Dawson	75-84	0	M	2352
Dawson	75-84	1	F	355
Dawson	75-84	1	M	293
Dawson	85+		F	281
Dawson	85+		M	170
Dawson	85+	0	F	1234
Dawson	85+	0	M	703
Dawson	85+	1	F	52
Dawson	85+	1	M	68
Dickson	15-19		F	289
Dickson	15-19		M	299
Dickson	15-19	0	F	4272
Dickson	15-19	0	M	4616
Dickson	15-19	1	F	208
Dickson	15-19	1	M	199
Dickson	20-24		F	208
Dickson	20-24		M	261
Dickson	20-24	0	F	3863
Dickson	20-24	0	M	4062
Dickson	20-24	1	F	264
Dickson	20-24	1	M	201
Dickson	25-34		F	441
Dickson	25-34		M	487
Dickson	25-34	0	F	7843
Dickson	25-34	0	M	7578
Dickson	25-34	1	F	873
Dickson	25-34	1	M	503
Dickson	35-44		F	471
Dickson	35-44		M	545
Dickson	35-44	0	F	9074
Dickson	35-44	0	M	8965
Dickson	35-44	1	F	1534
Dickson	35-44	1	M	862
Dickson	45-54		F	474
Dickson	45-54		M	555
Dickson	45-54	0	F	8439
Dickson	45-54	0	M	8676
Dickson	45-54	1	F	1977
Dickson	45-54	1	M	1150
Dickson	55-64		F	401
Dickson	55-64		M	424
Dickson	55-64	0	F	6302
Dickson	55-64	0	M	6614
Dickson	55-64	1	F	1865
Dickson	55-64	1	M	1155
Dickson	65-74		F	425
Dickson	65-74		M	392
Dickson	65-74	0	F	4767
Dickson	65-74	0	M	4771
Dickson	65-74	1	F	1064
Dickson	65-74	1	M	741
Dickson	75-84		F	335
Dickson	75-84		M	269
Dickson	75-84	0	F	1845
Dickson	75-84	0	M	1641
Dickson	75-84	1	F	253
Dickson	75-84	1	M	252
Dickson	85+		F	305
Dickson	85+		M	155
Dickson	85+	0	F	806
Dickson	85+	0	M	427
Dickson	85+	1	F	45
Dickson	85+	1	M	52
Fadden	15-19		F	477
Fadden	15-19		M	530
Fadden	15-19	0	F	4589
Fadden	15-19	0	M	4749
Fadden	15-19	1	F	242
Fadden	15-19	1	M	178
Fadden	20-24		F	497
Fadden	20-24		M	498
Fadden	20-24	0	F	4902
Fadden	20-24	0	M	4848
Fadden	20-24	1	F	300
Fadden	20-24	1	M	232
Fadden	25-34		F	997
Fadden	25-34		M	970
Fadden	25-34	0	F	9319
Fadden	25-34	0	M	8923
Fadden	25-34	1	F	986
Fadden	25-34	1	M	655
Fadden	35-44		F	897
Fadden	35-44		M	911
Fadden	35-44	0	F	9493
Fadden	35-44	0	M	9171
Fadden	35-44	1	F	1626
Fadden	35-44	1	M	869
Fadden	45-54		F	974
Fadden	45-54		M	973
Fadden	45-54	0	F	9336
Fadden	45-54	0	M	9129
Fadden	45-54	1	F	1800
Fadden	45-54	1	M	1084
Fadden	55-64		F	793
Fadden	55-64		M	776
Fadden	55-64	0	F	7657
Fadden	55-64	0	M	7353
Fadden	55-64	1	F	1908
Fadden	55-64	1	M	990
Fadden	65-74		F	880
Fadden	65-74		M	748
Fadden	65-74	0	F	6548
Fadden	65-74	0	M	6402
Fadden	65-74	1	F	1219
Fadden	65-74	1	M	784
Fadden	75-84		F	690
Fadden	75-84		M	510
Fadden	75-84	0	F	3121
Fadden	75-84	0	M	2857
Fadden	75-84	1	F	407
Fadden	75-84	1	M	416
Fadden	85+		F	443
Fadden	85+		M	253
Fadden	85+	0	F	1379
Fadden	85+	0	M	795
Fadden	85+	1	F	86
Fadden	85+	1	M	109
Fairfax	15-19		F	324
Fairfax	15-19		M	376
Fairfax	15-19	0	F	3946
Fairfax	15-19	0	M	3924
Fairfax	15-19	1	F	203
Fairfax	15-19	1	M	155
Fairfax	20-24		F	308
Fairfax	20-24		M	319
Fairfax	20-24	0	F	3517
Fairfax	20-24	0	M	3390
Fairfax	20-24	1	F	209
Fairfax	20-24	1	M	188
Fairfax	25-34		F	556
Fairfax	25-34		M	638
Fairfax	25-34	0	F	7268
Fairfax	25-34	0	M	6963
Fairfax	25-34	1	F	757
Fairfax	25-34	1	M	436
Fairfax	35-44		F	592
Fairfax	35-44		M	738
Fairfax	35-44	0	F	8375
Fairfax	35-44	0	M	7924
Fairfax	35-44	1	F	1368
Fairfax	35-44	1	M	713
Fairfax	45-54		F	704
Fairfax	45-54		M	744
Fairfax	45-54	0	F	9035
Fairfax	45-54	0	M	8391
Fairfax	45-54	1	F	2018
Fairfax	45-54	1	M	1027
Fairfax	55-64		F	660
Fairfax	55-64		M	677
Fairfax	55-64	0	F	7906
Fairfax	55-64	0	M	7784
Fairfax	55-64	1	F	2159
Fairfax	55-64	1	M	1176
Fairfax	65-74		F	725
Fairfax	65-74		M	654
Fairfax	65-74	0	F	6735
Fairfax	65-74	0	M	6666
Fairfax	65-74	1	F	1265
Fairfax	65-74	1	M	836
Fairfax	75-84		F	693
Fairfax	75-84		M	470
Fairfax	75-84	0	F	3549
Fairfax	75-84	0	M	3223
Fairfax	75-84	1	F	495
Fairfax	75-84	1	M	469
Fairfax	85+		F	449
Fairfax	85+		M	267
Fairfax	85+	0	F	1776
Fairfax	85+	0	M	1026
Fairfax	85+	1	F	89
Fairfax	85+	1	M	137
Fisher	15-19		F	321
Fisher	15-19		M	384
Fisher	15-19	0	F	3773
Fisher	15-19	0	M	3878
Fisher	15-19	1	F	198
Fisher	15-19	1	M	152
Fisher	20-24		F	293
Fisher	20-24		M	308
Fisher	20-24	0	F	3123
Fisher	20-24	0	M	3241
Fisher	20-24	1	F	218
Fisher	20-24	1	M	161
Fisher	25-34		F	533
Fisher	25-34		M	573
Fisher	25-34	0	F	6365
Fisher	25-34	0	M	6006
Fisher	25-34	1	F	687
Fisher	25-34	1	M	386
Fisher	35-44		F	514
Fisher	35-44		M	635
Fisher	35-44	0	F	7171
Fisher	35-44	0	M	6968
Fisher	35-44	1	F	1263
Fisher	35-44	1	M	736
Fisher	45-54		F	604
Fisher	45-54		M	659
Fisher	45-54	0	F	7701
Fisher	45-54	0	M	7420
Fisher	45-54	1	F	1717
Fisher	45-54	1	M	942
Fisher	55-64		F	609
Fisher	55-64		M	599
Fisher	55-64	0	F	7082
Fisher	55-64	0	M	6795
Fisher	55-64	1	F	1998
Fisher	55-64	1	M	1111
Fisher	65-74		F	731
Fisher	65-74		M	662
Fisher	65-74	0	F	6768
Fisher	65-74	0	M	6529
Fisher	65-74	1	F	1383
Fisher	65-74	1	M	850
Fisher	75-84		F	706
Fisher	75-84		M	522
Fisher	75-84	0	F	3705
Fisher	75-84	0	M	3443
Fisher	75-84	1	F	527
Fisher	75-84	1	M	489
Fisher	85+		F	471
Fisher	85+		M	261
Fisher	85+	0	F	1846
Fisher	85+	0	M	1131
Fisher	85+	1	F	107
Fisher	85+	1	M	136
Flynn	15-19		F	605
Flynn	15-19		M	652
Flynn	15-19	0	F	3558
Flynn	15-19	0	M	4013
Flynn	15-19	1	F	211
Flynn	15-19	1	M	180
Flynn	20-24		F	453
Flynn	20-24		M	498
Flynn	20-24	0	F	3534
Flynn	20-24	0	M	3715
Flynn	20-24	1	F	251
Flynn	20-24	1	M	201
Flynn	25-34		F	979
Flynn	25-34		M	1199
Flynn	25-34	0	F	8490
Flynn	25-34	0	M	8321
Flynn	25-34	1	F	997
Flynn	25-34	1	M	611
Flynn	35-44		F	925
Flynn	35-44		M	1244
Flynn	35-44	0	F	7849
Flynn	35-44	0	M	8325
Flynn	35-44	1	F	1341
Flynn	35-44	1	M	838
Flynn	45-54		F	1082
Flynn	45-54		M	1442
Flynn	45-54	0	F	8125
Flynn	45-54	0	M	9128
Flynn	45-54	1	F	1670
Flynn	45-54	1	M	1059
Flynn	55-64		F	886
Flynn	55-64		M	1118
Flynn	55-64	0	F	6573
Flynn	55-64	0	M	8114
Flynn	55-64	1	F	1627
Flynn	55-64	1	M	1087
Flynn	65-74		F	787
Flynn	65-74		M	886
Flynn	65-74	0	F	4402
Flynn	65-74	0	M	5387
Flynn	65-74	1	F	849
Flynn	65-74	1	M	641
Flynn	75-84		F	534
Flynn	75-84		M	553
Flynn	75-84	0	F	1893
Flynn	75-84	0	M	2119
Flynn	75-84	1	F	258
Flynn	75-84	1	M	284
Flynn	85+		F	208
Flynn	85+		M	146
Flynn	85+	0	F	740
Flynn	85+	0	M	527
Flynn	85+	1	F	36
Flynn	85+	1	M	39
Forde	15-19		F	526
Forde	15-19		M	489
Forde	15-19	0	F	4756
Forde	15-19	0	M	5000
Forde	15-19	1	F	331
Forde	15-19	1	M	249
Forde	20-24		F	395
Forde	20-24		M	414
Forde	20-24	0	F	4757
Forde	20-24	0	M	4962
Forde	20-24	1	F	358
Forde	20-24	1	M	263
Forde	25-34		F	931
Forde	25-34		M	912
Forde	25-34	0	F	9883
Forde	25-34	0	M	9611
Forde	25-34	1	F	1267
Forde	25-34	1	M	718
Forde	35-44		F	782
Forde	35-44		M	824
Forde	35-44	0	F	9281
Forde	35-44	0	M	9354
Forde	35-44	1	F	1737
Forde	35-44	1	M	1035
Forde	45-54		F	772
Forde	45-54		M	783
Forde	45-54	0	F	8249
Forde	45-54	0	M	8376
Forde	45-54	1	F	1770
Forde	45-54	1	M	1026
Forde	55-64		F	691
Forde	55-64		M	625
Forde	55-64	0	F	6688
Forde	55-64	0	M	6683
Forde	55-64	1	F	1764
Forde	55-64	1	M	1031
Forde	65-74		F	673
Forde	65-74		M	622
Forde	65-74	0	F	5007
Forde	65-74	0	M	5033
Forde	65-74	1	F	1059
Forde	65-74	1	M	728
Forde	75-84		F	474
Forde	75-84		M	372
Forde	75-84	0	F	2374
Forde	75-84	0	M	1988
Forde	75-84	1	F	276
Forde	75-84	1	M	316
Forde	85+		F	246
Forde	85+		M	142
Forde	85+	0	F	1061
Forde	85+	0	M	588
Forde	85+	1	F	39
Forde	85+	1	M	69
Griffith	15-19		F	307
Griffith	15-19		M	308
Griffith	15-19	0	F	3777
