CED_NAME16	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Maribyrnong	0	1	1	60000	11
Maribyrnong	1	0	0	0	165
Maribyrnong	1	0	0	1800	34
Maribyrnong	1	0	0	3600	82
Maribyrnong	1	0	0	5400	52
Maribyrnong	1	0	0	7200	82
Maribyrnong	1	0	0	9600	139
Maribyrnong	1	0	0	12000	168
Maribyrnong	1	0	0	14400	217
Maribyrnong	1	0	0	16800	224
Maribyrnong	1	0	0	19200	254
Maribyrnong	1	0	0	21600	180
Maribyrnong	1	0	0	24000	343
Maribyrnong	1	0	0	26400	136
Maribyrnong	1	0	0	28800	163
Maribyrnong	1	0	0	31200	229
Maribyrnong	1	0	0	36000	347
Maribyrnong	1	0	0	48000	128
Maribyrnong	1	0	0	60000	100
Maribyrnong	1	1	0	0	191
Maribyrnong	1	1	0	1800	40
Maribyrnong	1	1	0	3600	85
Maribyrnong	1	1	0	5400	83
Maribyrnong	1	1	0	7200	97
Maribyrnong	1	1	0	9600	151
Maribyrnong	1	1	0	12000	197
Maribyrnong	1	1	0	14400	196
Maribyrnong	1	1	0	16800	174
Maribyrnong	1	1	0	19200	176
Maribyrnong	1	1	0	21600	112
Maribyrnong	1	1	0	24000	263
Maribyrnong	1	1	0	26400	58
Maribyrnong	1	1	0	28800	64
Maribyrnong	1	1	0	31200	129
Maribyrnong	1	1	0	36000	265
Maribyrnong	1	1	0	48000	116
Maribyrnong	1	1	0	60000	88
Maribyrnong	1	1	1	0	246
Maribyrnong	1	1	1	1800	44
Maribyrnong	1	1	1	3600	82
Maribyrnong	1	1	1	5400	72
Maribyrnong	1	1	1	7200	136
Maribyrnong	1	1	1	9600	200
Maribyrnong	1	1	1	12000	303
Maribyrnong	1	1	1	14400	397
Maribyrnong	1	1	1	16800	427
Maribyrnong	1	1	1	19200	451
Maribyrnong	1	1	1	21600	307
Maribyrnong	1	1	1	24000	753
Maribyrnong	1	1	1	26400	240
Maribyrnong	1	1	1	28800	294
Maribyrnong	1	1	1	31200	484
Maribyrnong	1	1	1	36000	927
Maribyrnong	1	1	1	48000	430
Maribyrnong	1	1	1	60000	382
McEwen		1	1	0	10
McEwen		1	1	3600	5
McEwen		1	1	5400	7
McEwen		1	1	7200	4
McEwen		1	1	9600	14
McEwen		1	1	12000	17
McEwen		1	1	14400	17
McEwen		1	1	16800	19
McEwen		1	1	19200	34
McEwen		1	1	21600	18
McEwen		1	1	24000	29
McEwen		1	1	26400	11
McEwen		1	1	28800	5
McEwen		1	1	31200	7
McEwen		1	1	36000	15
McEwen		1	1	48000	3
McEwen	0	1	0	0	67
McEwen	0	1	0	1800	30
McEwen	0	1	0	3600	55
McEwen	0	1	0	5400	45
McEwen	0	1	0	7200	96
McEwen	0	1	0	9600	130
McEwen	0	1	0	12000	167
McEwen	0	1	0	14400	202
McEwen	0	1	0	16800	182
McEwen	0	1	0	19200	199
McEwen	0	1	0	21600	110
McEwen	0	1	0	24000	131
McEwen	0	1	0	26400	57
McEwen	0	1	0	28800	23
McEwen	0	1	0	31200	53
McEwen	0	1	0	36000	61
McEwen	0	1	0	48000	12
McEwen	0	1	0	60000	10
McEwen	0	1	1	0	56
McEwen	0	1	1	1800	17
McEwen	0	1	1	3600	39
McEwen	0	1	1	5400	27
McEwen	0	1	1	7200	71
McEwen	0	1	1	9600	124
McEwen	0	1	1	12000	163
McEwen	0	1	1	14400	214
McEwen	0	1	1	16800	198
McEwen	0	1	1	19200	236
McEwen	0	1	1	21600	131
McEwen	0	1	1	24000	151
McEwen	0	1	1	26400	45
McEwen	0	1	1	28800	40
McEwen	0	1	1	31200	62
McEwen	0	1	1	36000	55
McEwen	0	1	1	48000	14
McEwen	0	1	1	60000	10
McEwen	1	0	0	0	236
McEwen	1	0	0	1800	82
McEwen	1	0	0	3600	152
McEwen	1	0	0	5400	127
McEwen	1	0	0	7200	217
McEwen	1	0	0	9600	284
McEwen	1	0	0	12000	410
McEwen	1	0	0	14400	560
McEwen	1	0	0	16800	663
McEwen	1	0	0	19200	844
McEwen	1	0	0	21600	645
McEwen	1	0	0	24000	967
McEwen	1	0	0	26400	412
McEwen	1	0	0	28800	274
McEwen	1	0	0	31200	518
McEwen	1	0	0	36000	491
McEwen	1	0	0	48000	157
McEwen	1	0	0	60000	116
McEwen	1	1	0	0	162
McEwen	1	1	0	1800	46
McEwen	1	1	0	3600	111
McEwen	1	1	0	5400	105
McEwen	1	1	0	7200	183
McEwen	1	1	0	9600	274
McEwen	1	1	0	12000	346
McEwen	1	1	0	14400	421
McEwen	1	1	0	16800	399
McEwen	1	1	0	19200	488
McEwen	1	1	0	21600	327
McEwen	1	1	0	24000	570
McEwen	1	1	0	26400	179
McEwen	1	1	0	28800	149
McEwen	1	1	0	31200	320
McEwen	1	1	0	36000	360
McEwen	1	1	0	48000	130
McEwen	1	1	0	60000	71
McEwen	1	1	1	0	248
McEwen	1	1	1	1800	42
McEwen	1	1	1	3600	128
McEwen	1	1	1	5400	108
McEwen	1	1	1	7200	271
McEwen	1	1	1	9600	430
McEwen	1	1	1	12000	644
McEwen	1	1	1	14400	1067
McEwen	1	1	1	16800	1440
McEwen	1	1	1	19200	1910
McEwen	1	1	1	21600	1702
McEwen	1	1	1	24000	2441
McEwen	1	1	1	26400	1056
McEwen	1	1	1	28800	696
McEwen	1	1	1	31200	1214
McEwen	1	1	1	36000	1150
McEwen	1	1	1	48000	340
McEwen	1	1	1	60000	202
McMillan		1	1	0	3
McMillan		1	1	1800	6
McMillan		1	1	3600	4
McMillan		1	1	5400	3
McMillan		1	1	7200	6
McMillan		1	1	9600	6
McMillan		1	1	12000	13
McMillan		1	1	14400	12
McMillan		1	1	16800	17
McMillan		1	1	19200	14
McMillan		1	1	21600	14
McMillan		1	1	24000	14
McMillan		1	1	28800	3
McMillan		1	1	31200	4
McMillan	0	1	0	0	42
McMillan	0	1	0	1800	17
McMillan	0	1	0	3600	64
McMillan	0	1	0	5400	54
McMillan	0	1	0	7200	128
McMillan	0	1	0	9600	119
McMillan	0	1	0	12000	128
McMillan	0	1	0	14400	125
McMillan	0	1	0	16800	109
McMillan	0	1	0	19200	94
McMillan	0	1	0	21600	50
McMillan	0	1	0	24000	47
McMillan	0	1	0	26400	21
McMillan	0	1	0	28800	11
McMillan	0	1	0	31200	20
McMillan	0	1	0	36000	24
McMillan	0	1	0	48000	5
McMillan	0	1	0	60000	10
McMillan	0	1	1	0	33
McMillan	0	1	1	1800	10
McMillan	0	1	1	3600	36
McMillan	0	1	1	5400	37
McMillan	0	1	1	7200	88
McMillan	0	1	1	9600	139
McMillan	0	1	1	12000	154
McMillan	0	1	1	14400	159
McMillan	0	1	1	16800	129
McMillan	0	1	1	19200	109
McMillan	0	1	1	21600	59
McMillan	0	1	1	24000	71
McMillan	0	1	1	26400	39
McMillan	0	1	1	28800	17
McMillan	0	1	1	31200	39
McMillan	0	1	1	36000	26
McMillan	0	1	1	48000	4
McMillan	0	1	1	60000	11
McMillan	1	0	0	0	246
McMillan	1	0	0	1800	78
McMillan	1	0	0	3600	189
McMillan	1	0	0	5400	154
McMillan	1	0	0	7200	269
McMillan	1	0	0	9600	381
McMillan	1	0	0	12000	473
McMillan	1	0	0	14400	502
McMillan	1	0	0	16800	495
McMillan	1	0	0	19200	558
McMillan	1	0	0	21600	369
McMillan	1	0	0	24000	489
McMillan	1	0	0	26400	189
McMillan	1	0	0	28800	106
McMillan	1	0	0	31200	221
McMillan	1	0	0	36000	231
McMillan	1	0	0	48000	77
McMillan	1	0	0	60000	65
McMillan	1	1	0	0	102
McMillan	1	1	0	1800	33
McMillan	1	1	0	3600	95
McMillan	1	1	0	5400	82
McMillan	1	1	0	7200	157
McMillan	1	1	0	9600	233
McMillan	1	1	0	12000	261
McMillan	1	1	0	14400	285
McMillan	1	1	0	16800	245
McMillan	1	1	0	19200	266
McMillan	1	1	0	21600	161
McMillan	1	1	0	24000	272
McMillan	1	1	0	26400	101
McMillan	1	1	0	28800	51
McMillan	1	1	0	31200	136
McMillan	1	1	0	36000	113
McMillan	1	1	0	48000	47
McMillan	1	1	0	60000	33
McMillan	1	1	1	0	146
McMillan	1	1	1	1800	46
McMillan	1	1	1	3600	92
McMillan	1	1	1	5400	96
McMillan	1	1	1	7200	247
McMillan	1	1	1	9600	416
McMillan	1	1	1	12000	639
McMillan	1	1	1	14400	932
McMillan	1	1	1	16800	1068
McMillan	1	1	1	19200	1141
McMillan	1	1	1	21600	818
McMillan	1	1	1	24000	1002
McMillan	1	1	1	26400	433
McMillan	1	1	1	28800	240
McMillan	1	1	1	31200	477
McMillan	1	1	1	36000	421
McMillan	1	1	1	48000	123
McMillan	1	1	1	60000	103
Melbourne		1	1	0	48
Melbourne		1	1	5400	3
Melbourne		1	1	7200	9
Melbourne		1	1	9600	10
Melbourne		1	1	12000	30
Melbourne		1	1	14400	18
Melbourne		1	1	16800	14
Melbourne		1	1	19200	21
Melbourne		1	1	21600	17
Melbourne		1	1	24000	38
Melbourne		1	1	26400	17
Melbourne		1	1	28800	18
Melbourne		1	1	31200	19
Melbourne		1	1	36000	21
Melbourne		1	1	48000	12
Melbourne		1	1	60000	9
Melbourne	0	1	0	0	43
Melbourne	0	1	0	1800	7
Melbourne	0	1	0	3600	12
Melbourne	0	1	0	5400	15
Melbourne	0	1	0	7200	23
Melbourne	0	1	0	9600	15
Melbourne	0	1	0	12000	39
Melbourne	0	1	0	14400	35
Melbourne	0	1	0	16800	35
Melbourne	0	1	0	19200	32
Melbourne	0	1	0	21600	29
Melbourne	0	1	0	24000	52
Melbourne	0	1	0	26400	20
Melbourne	0	1	0	28800	21
Melbourne	0	1	0	31200	27
Melbourne	0	1	0	36000	52
Melbourne	0	1	0	48000	28
Melbourne	0	1	0	60000	17
Melbourne	0	1	1	0	15
Melbourne	0	1	1	1800	3
Melbourne	0	1	1	3600	8
Melbourne	0	1	1	5400	5
Melbourne	0	1	1	7200	11
Melbourne	0	1	1	9600	25
Melbourne	0	1	1	12000	18
Melbourne	0	1	1	14400	26
Melbourne	0	1	1	16800	30
Melbourne	0	1	1	19200	26
Melbourne	0	1	1	21600	16
Melbourne	0	1	1	24000	47
Melbourne	0	1	1	26400	22
Melbourne	0	1	1	28800	17
Melbourne	0	1	1	31200	28
Melbourne	0	1	1	36000	48
Melbourne	0	1	1	48000	18
Melbourne	0	1	1	60000	15
Melbourne	1	0	0	0	224
Melbourne	1	0	0	1800	31
Melbourne	1	0	0	3600	52
Melbourne	1	0	0	5400	46
Melbourne	1	0	0	7200	76
Melbourne	1	0	0	9600	117
Melbourne	1	0	0	12000	191
Melbourne	1	0	0	14400	233
Melbourne	1	0	0	16800	252
Melbourne	1	0	0	19200	277
Melbourne	1	0	0	21600	218
Melbourne	1	0	0	24000	472
Melbourne	1	0	0	26400	207
Melbourne	1	0	0	28800	262
Melbourne	1	0	0	31200	388
Melbourne	1	0	0	36000	782
Melbourne	1	0	0	48000	355
Melbourne	1	0	0	60000	314
Melbourne	1	1	0	0	54
Melbourne	1	1	0	1800	10
Melbourne	1	1	0	3600	24
Melbourne	1	1	0	5400	34
Melbourne	1	1	0	7200	26
Melbourne	1	1	0	9600	37
Melbourne	1	1	0	12000	46
Melbourne	1	1	0	14400	39
Melbourne	1	1	0	16800	44
Melbourne	1	1	0	19200	58
Melbourne	1	1	0	21600	35
Melbourne	1	1	0	24000	109
Melbourne	1	1	0	26400	23
Melbourne	1	1	0	28800	29
Melbourne	1	1	0	31200	55
Melbourne	1	1	0	36000	117
Melbourne	1	1	0	48000	56
Melbourne	1	1	0	60000	78
Melbourne	1	1	1	0	143
Melbourne	1	1	1	1800	21
Melbourne	1	1	1	3600	37
Melbourne	1	1	1	5400	33
Melbourne	1	1	1	7200	43
Melbourne	1	1	1	9600	78
Melbourne	1	1	1	12000	121
Melbourne	1	1	1	14400	139
Melbourne	1	1	1	16800	182
Melbourne	1	1	1	19200	166
Melbourne	1	1	1	21600	152
Melbourne	1	1	1	24000	386
Melbourne	1	1	1	26400	158
Melbourne	1	1	1	28800	239
Melbourne	1	1	1	31200	322
Melbourne	1	1	1	36000	738
Melbourne	1	1	1	48000	361
Melbourne	1	1	1	60000	382
Melbourne Ports		1	1	0	16
Melbourne Ports		1	1	1800	3
Melbourne Ports		1	1	9600	11
Melbourne Ports		1	1	12000	8
Melbourne Ports		1	1	14400	3
Melbourne Ports		1	1	16800	9
Melbourne Ports		1	1	19200	10
Melbourne Ports		1	1	21600	11
Melbourne Ports		1	1	24000	20
Melbourne Ports		1	1	26400	4
Melbourne Ports		1	1	28800	8
Melbourne Ports		1	1	31200	9
Melbourne Ports		1	1	36000	19
Melbourne Ports		1	1	48000	7
Melbourne Ports		1	1	60000	14
Melbourne Ports	0	1	0	0	36
Melbourne Ports	0	1	0	1800	13
Melbourne Ports	0	1	0	3600	8
Melbourne Ports	0	1	0	5400	13
Melbourne Ports	0	1	0	7200	14
Melbourne Ports	0	1	0	9600	22
Melbourne Ports	0	1	0	12000	36
Melbourne Ports	0	1	0	14400	29
Melbourne Ports	0	1	0	16800	30
Melbourne Ports	0	1	0	19200	26
Melbourne Ports	0	1	0	21600	14
Melbourne Ports	0	1	0	24000	49
Melbourne Ports	0	1	0	26400	15
Melbourne Ports	0	1	0	28800	19
Melbourne Ports	0	1	0	31200	37
Melbourne Ports	0	1	0	36000	50
Melbourne Ports	0	1	0	48000	33
Melbourne Ports	0	1	0	60000	37
Melbourne Ports	0	1	1	0	26
Melbourne Ports	0	1	1	1800	3
Melbourne Ports	0	1	1	3600	8
Melbourne Ports	0	1	1	5400	9
Melbourne Ports	0	1	1	7200	3
Melbourne Ports	0	1	1	9600	21
Melbourne Ports	0	1	1	12000	13
Melbourne Ports	0	1	1	14400	22
Melbourne Ports	0	1	1	16800	15
Melbourne Ports	0	1	1	19200	24
Melbourne Ports	0	1	1	21600	28
Melbourne Ports	0	1	1	24000	44
Melbourne Ports	0	1	1	26400	23
Melbourne Ports	0	1	1	28800	15
Melbourne Ports	0	1	1	31200	23
Melbourne Ports	0	1	1	36000	62
Melbourne Ports	0	1	1	48000	33
Melbourne Ports	0	1	1	60000	43
Melbourne Ports	1	0	0	0	208
Melbourne Ports	1	0	0	1800	26
Melbourne Ports	1	0	0	3600	57
Melbourne Ports	1	0	0	5400	49
Melbourne Ports	1	0	0	7200	81
Melbourne Ports	1	0	0	9600	109
Melbourne Ports	1	0	0	12000	157
Melbourne Ports	1	0	0	14400	190
Melbourne Ports	1	0	0	16800	227
Melbourne Ports	1	0	0	19200	247
Melbourne Ports	1	0	0	21600	184
Melbourne Ports	1	0	0	24000	453
Melbourne Ports	1	0	0	26400	177
Melbourne Ports	1	0	0	28800	274
Melbourne Ports	1	0	0	31200	337
Melbourne Ports	1	0	0	36000	646
Melbourne Ports	1	0	0	48000	359
Melbourne Ports	1	0	0	60000	387
Melbourne Ports	1	1	0	0	91
Melbourne Ports	1	1	0	1800	13
Melbourne Ports	1	1	0	3600	23
Melbourne Ports	1	1	0	5400	12
Melbourne Ports	1	1	0	7200	32
Melbourne Ports	1	1	0	9600	37
Melbourne Ports	1	1	0	12000	60
Melbourne Ports	1	1	0	14400	41
Melbourne Ports	1	1	0	16800	41
Melbourne Ports	1	1	0	19200	33
Melbourne Ports	1	1	0	21600	25
Melbourne Ports	1	1	0	24000	87
Melbourne Ports	1	1	0	26400	22
Melbourne Ports	1	1	0	28800	43
Melbourne Ports	1	1	0	31200	64
Melbourne Ports	1	1	0	36000	147
Melbourne Ports	1	1	0	48000	102
Melbourne Ports	1	1	0	60000	163
Melbourne Ports	1	1	1	0	186
Melbourne Ports	1	1	1	1800	20
Melbourne Ports	1	1	1	3600	34
Melbourne Ports	1	1	1	5400	49
Melbourne Ports	1	1	1	7200	56
Melbourne Ports	1	1	1	9600	65
Melbourne Ports	1	1	1	12000	148
Melbourne Ports	1	1	1	14400	111
Melbourne Ports	1	1	1	16800	148
Melbourne Ports	1	1	1	19200	130
Melbourne Ports	1	1	1	21600	116
Melbourne Ports	1	1	1	24000	389
Melbourne Ports	1	1	1	26400	121
Melbourne Ports	1	1	1	28800	200
Melbourne Ports	1	1	1	31200	231
Melbourne Ports	1	1	1	36000	718
Melbourne Ports	1	1	1	48000	517
Melbourne Ports	1	1	1	60000	689
Menzies		1	1	0	16
Menzies		1	1	3600	4
Menzies		1	1	5400	3
Menzies		1	1	9600	7
Menzies		1	1	12000	3
Menzies		1	1	14400	9
Menzies		1	1	16800	14
Menzies		1	1	19200	4
Menzies		1	1	21600	6
Menzies		1	1	24000	22
Menzies		1	1	26400	5
Menzies		1	1	28800	5
Menzies		1	1	31200	7
Menzies		1	1	36000	16
Menzies		1	1	48000	9
Menzies		1	1	60000	6
Menzies	0	1	0	0	59
Menzies	0	1	0	1800	16
Menzies	0	1	0	3600	27
Menzies	0	1	0	5400	24
Menzies	0	1	0	7200	34
Menzies	0	1	0	9600	70
Menzies	0	1	0	12000	72
Menzies	0	1	0	14400	61
Menzies	0	1	0	16800	48
Menzies	0	1	0	19200	69
Menzies	0	1	0	21600	37
Menzies	0	1	0	24000	79
Menzies	0	1	0	26400	26
Menzies	0	1	0	28800	22
Menzies	0	1	0	31200	52
Menzies	0	1	0	36000	72
Menzies	0	1	0	48000	39
Menzies	0	1	0	60000	40
Menzies	0	1	1	0	42
Menzies	0	1	1	1800	3
Menzies	0	1	1	3600	10
Menzies	0	1	1	5400	16
Menzies	0	1	1	7200	19
Menzies	0	1	1	9600	25
Menzies	0	1	1	12000	32
Menzies	0	1	1	14400	29
Menzies	0	1	1	16800	39
Menzies	0	1	1	19200	47
Menzies	0	1	1	21600	24
Menzies	0	1	1	24000	71
Menzies	0	1	1	26400	21
Menzies	0	1	1	28800	23
Menzies	0	1	1	31200	36
Menzies	0	1	1	36000	70
Menzies	0	1	1	48000	42
Menzies	0	1	1	60000	27
Menzies	1	0	0	0	220
Menzies	1	0	0	1800	49
Menzies	1	0	0	3600	70
Menzies	1	0	0	5400	70
Menzies	1	0	0	7200	72
Menzies	1	0	0	9600	105
Menzies	1	0	0	12000	172
Menzies	1	0	0	14400	141
Menzies	1	0	0	16800	165
Menzies	1	0	0	19200	182
Menzies	1	0	0	21600	109
Menzies	1	0	0	24000	346
Menzies	1	0	0	26400	117
Menzies	1	0	0	28800	173
Menzies	1	0	0	31200	222
Menzies	1	0	0	36000	461
Menzies	1	0	0	48000	187
Menzies	1	0	0	60000	159
Menzies	1	1	0	0	227
Menzies	1	1	0	1800	59
Menzies	1	1	0	3600	88
Menzies	1	1	0	5400	76
Menzies	1	1	0	7200	112
Menzies	1	1	0	9600	150
Menzies	1	1	0	12000	220
Menzies	1	1	0	14400	205
Menzies	1	1	0	16800	208
Menzies	1	1	0	19200	178
Menzies	1	1	0	21600	139
Menzies	1	1	0	24000	409
Menzies	1	1	0	26400	110
Menzies	1	1	0	28800	141
Menzies	1	1	0	31200	204
Menzies	1	1	0	36000	432
Menzies	1	1	0	48000	194
Menzies	1	1	0	60000	159
Menzies	1	1	1	0	236
Menzies	1	1	1	1800	44
Menzies	1	1	1	3600	90
Menzies	1	1	1	5400	69
Menzies	1	1	1	7200	139
Menzies	1	1	1	9600	176
Menzies	1	1	1	12000	295
Menzies	1	1	1	14400	283
Menzies	1	1	1	16800	372
Menzies	1	1	1	19200	380
Menzies	1	1	1	21600	299
Menzies	1	1	1	24000	773
Menzies	1	1	1	26400	300
Menzies	1	1	1	28800	373
Menzies	1	1	1	31200	605
Menzies	1	1	1	36000	1158
Menzies	1	1	1	48000	506
Menzies	1	1	1	60000	397
Murray		1	1	0	8
Murray		1	1	3600	5
Murray		1	1	5400	4
Murray		1	1	7200	11
Murray		1	1	9600	10
Murray		1	1	12000	6
Murray		1	1	14400	10
Murray		1	1	16800	13
Murray		1	1	19200	11
Murray		1	1	21600	7
Murray		1	1	24000	7
Murray		1	1	26400	3
Murray	0	1	0	0	20
Murray	0	1	0	1800	17
Murray	0	1	0	3600	39
Murray	0	1	0	5400	38
Murray	0	1	0	7200	88
Murray	0	1	0	9600	125
Murray	0	1	0	12000	111
Murray	0	1	0	14400	99
Murray	0	1	0	16800	50
Murray	0	1	0	19200	35
Murray	0	1	0	21600	16
Murray	0	1	0	24000	30
Murray	0	1	0	26400	9
Murray	0	1	0	28800	5
Murray	0	1	0	31200	15
Murray	0	1	0	36000	19
Murray	0	1	0	48000	5
Murray	0	1	0	60000	4
Murray	0	1	1	0	23
Murray	0	1	1	1800	3
Murray	0	1	1	3600	30
Murray	0	1	1	5400	38
Murray	0	1	1	7200	107
Murray	0	1	1	9600	125
Murray	0	1	1	12000	136
Murray	0	1	1	14400	139
Murray	0	1	1	16800	80
Murray	0	1	1	19200	82
Murray	0	1	1	21600	29
Murray	0	1	1	24000	37
Murray	0	1	1	26400	9
Murray	0	1	1	31200	15
Murray	0	1	1	36000	13
Murray	0	1	1	48000	8
Murray	1	0	0	0	233
Murray	1	0	0	1800	87
Murray	1	0	0	3600	190
Murray	1	0	0	5400	160
Murray	1	0	0	7200	321
Murray	1	0	0	9600	441
Murray	1	0	0	12000	479
Murray	1	0	0	14400	552
Murray	1	0	0	16800	393
Murray	1	0	0	19200	367
Murray	1	0	0	21600	196
Murray	1	0	0	24000	272
Murray	1	0	0	26400	65
Murray	1	0	0	28800	55
Murray	1	0	0	31200	103
Murray	1	0	0	36000	121
Murray	1	0	0	48000	36
Murray	1	0	0	60000	43
Murray	1	1	0	0	105
Murray	1	1	0	1800	27
Murray	1	1	0	3600	76
Murray	1	1	0	5400	66
Murray	1	1	0	7200	148
Murray	1	1	0	9600	212
Murray	1	1	0	12000	259
Murray	1	1	0	14400	302
Murray	1	1	0	16800	191
Murray	1	1	0	19200	193
Murray	1	1	0	21600	105
Murray	1	1	0	24000	145
Murray	1	1	0	26400	38
Murray	1	1	0	28800	27
Murray	1	1	0	31200	41
Murray	1	1	0	36000	61
Murray	1	1	0	48000	26
Murray	1	1	0	60000	25
Murray	1	1	1	0	169
Murray	1	1	1	1800	34
Murray	1	1	1	3600	95
Murray	1	1	1	5400	109
Murray	1	1	1	7200	276
Murray	1	1	1	9600	519
Murray	1	1	1	12000	665
Murray	1	1	1	14400	843
Murray	1	1	1	16800	697
Murray	1	1	1	19200	690
Murray	1	1	1	21600	363
Murray	1	1	1	24000	522
Murray	1	1	1	26400	146
Murray	1	1	1	28800	94
Murray	1	1	1	31200	214
Murray	1	1	1	36000	217
Murray	1	1	1	48000	87
Murray	1	1	1	60000	77
Scullin		1	1	0	5
Scullin		1	1	1800	4
Scullin		1	1	3600	5
Scullin		1	1	7200	6
Scullin		1	1	9600	14
Scullin		1	1	12000	16
Scullin		1	1	14400	6
Scullin		1	1	16800	20
Scullin		1	1	19200	20
Scullin		1	1	21600	14
Scullin		1	1	24000	34
Scullin		1	1	26400	9
Scullin		1	1	28800	9
Scullin		1	1	31200	11
Scullin		1	1	36000	13
Scullin		1	1	48000	5
Scullin		1	1	60000	3
Scullin	0	1	0	0	51
Scullin	0	1	0	1800	28
Scullin	0	1	0	3600	59
Scullin	0	1	0	5400	40
Scullin	0	1	0	7200	91
Scullin	0	1	0	9600	103
Scullin	0	1	0	12000	153
Scullin	0	1	0	14400	139
Scullin	0	1	0	16800	146
Scullin	0	1	0	19200	141
Scullin	0	1	0	21600	62
Scullin	0	1	0	24000	119
Scullin	0	1	0	26400	42
Scullin	0	1	0	28800	18
Scullin	0	1	0	31200	36
Scullin	0	1	0	36000	30
Scullin	0	1	0	48000	18
Scullin	0	1	0	60000	6
Scullin	0	1	1	0	36
Scullin	0	1	1	1800	7
Scullin	0	1	1	3600	12
Scullin	0	1	1	5400	24
Scullin	0	1	1	7200	36
Scullin	0	1	1	9600	51
Scullin	0	1	1	12000	87
Scullin	0	1	1	14400	120
Scullin	0	1	1	16800	119
Scullin	0	1	1	19200	120
Scullin	0	1	1	21600	77
Scullin	0	1	1	24000	99
Scullin	0	1	1	26400	34
Scullin	0	1	1	28800	31
Scullin	0	1	1	31200	43
Scullin	0	1	1	36000	42
Scullin	0	1	1	48000	16
Scullin	0	1	1	60000	12
Scullin	1	0	0	0	207
Scullin	1	0	0	1800	57
Scullin	1	0	0	3600	73
Scullin	1	0	0	5400	71
Scullin	1	0	0	7200	120
Scullin	1	0	0	9600	155
Scullin	1	0	0	12000	222
Scullin	1	0	0	14400	281
Scullin	1	0	0	16800	318
Scullin	1	0	0	19200	373
Scullin	1	0	0	21600	357
Scullin	1	0	0	24000	558
Scullin	1	0	0	26400	244
Scullin	1	0	0	28800	182
Scullin	1	0	0	31200	294
Scullin	1	0	0	36000	309
Scullin	1	0	0	48000	105
Scullin	1	0	0	60000	67
Scullin	1	1	0	0	154
Scullin	1	1	0	1800	69
Scullin	1	1	0	3600	119
Scullin	1	1	0	5400	110
Scullin	1	1	0	7200	205
Scullin	1	1	0	9600	228
Scullin	1	1	0	12000	312
Scullin	1	1	0	14400	298
Scullin	1	1	0	16800	317
Scullin	1	1	0	19200	383
Scullin	1	1	0	21600	244
Scullin	1	1	0	24000	491
Scullin	1	1	0	26400	123
Scullin	1	1	0	28800	122
Scullin	1	1	0	31200	196
Scullin	1	1	0	36000	268
Scullin	1	1	0	48000	92
Scullin	1	1	0	60000	68
Scullin	1	1	1	0	244
Scullin	1	1	1	1800	70
Scullin	1	1	1	3600	107
Scullin	1	1	1	5400	111
Scullin	1	1	1	7200	158
Scullin	1	1	1	9600	264
Scullin	1	1	1	12000	449
Scullin	1	1	1	14400	622
Scullin	1	1	1	16800	882
Scullin	1	1	1	19200	1014
Scullin	1	1	1	21600	860
Scullin	1	1	1	24000	1447
Scullin	1	1	1	26400	585
Scullin	1	1	1	28800	453
Scullin	1	1	1	31200	701
Scullin	1	1	1	36000	810
Scullin	1	1	1	48000	231
Scullin	1	1	1	60000	207
Wannon		1	1	0	5
Wannon		1	1	3600	4
Wannon		1	1	5400	3
Wannon		1	1	7200	3
Wannon		1	1	9600	10
Wannon		1	1	12000	8
Wannon		1	1	14400	13
Wannon		1	1	16800	6
Wannon		1	1	19200	3
Wannon		1	1	24000	3
Wannon		1	1	28800	3
Wannon	0	1	0	0	32
Wannon	0	1	0	1800	29
Wannon	0	1	0	3600	57
Wannon	0	1	0	5400	42
Wannon	0	1	0	7200	100
Wannon	0	1	0	9600	108
Wannon	0	1	0	12000	96
Wannon	0	1	0	14400	67
Wannon	0	1	0	16800	44
Wannon	0	1	0	19200	32
Wannon	0	1	0	21600	11
Wannon	0	1	0	24000	18
Wannon	0	1	0	26400	8
Wannon	0	1	0	31200	9
Wannon	0	1	0	36000	13
Wannon	0	1	0	48000	3
Wannon	0	1	0	60000	4
Wannon	0	1	1	0	24
Wannon	0	1	1	1800	12
Wannon	0	1	1	3600	41
Wannon	0	1	1	5400	49
Wannon	0	1	1	7200	95
Wannon	0	1	1	9600	97
Wannon	0	1	1	12000	125
Wannon	0	1	1	14400	98
Wannon	0	1	1	16800	54
Wannon	0	1	1	19200	55
Wannon	0	1	1	21600	26
Wannon	0	1	1	24000	21
Wannon	0	1	1	26400	4
Wannon	0	1	1	28800	8
Wannon	0	1	1	31200	13
Wannon	0	1	1	36000	8
Wannon	0	1	1	48000	4
Wannon	1	0	0	0	249
Wannon	1	0	0	1800	85
Wannon	1	0	0	3600	194
Wannon	1	0	0	5400	204
Wannon	1	0	0	7200	348
Wannon	1	0	0	9600	400
Wannon	1	0	0	12000	410
Wannon	1	0	0	14400	396
Wannon	1	0	0	16800	297
Wannon	1	0	0	19200	289
Wannon	1	0	0	21600	169
Wannon	1	0	0	24000	211
Wannon	1	0	0	26400	65
Wannon	1	0	0	28800	33
Wannon	1	0	0	31200	113
Wannon	1	0	0	36000	95
Wannon	1	0	0	48000	54
