CED_NAME16	CountryOfBirth	persons
Mackellar	MYS	331
Mackellar	NLD	753
Mackellar	NPL	397
Mackellar	NZL	3190
Mackellar	PAK	41
Mackellar	PHL	1034
Mackellar	PNG	124
Mackellar	POL	279
Mackellar	SGP	265
Mackellar	THA	416
Mackellar	TUR	129
Mackellar	TWN	65
Mackellar	USA	1096
Mackellar	VNM	257
Mackellar	ZAF	1915
Mackellar	ZWE	178
Macquarie		10193
Macquarie	AFG	9
Macquarie	AUS	112533
Macquarie	BGD	9
Macquarie	BIH	23
Macquarie	CAN	255
Macquarie	CHL	135
Macquarie	CHN	460
Macquarie	DEU	852
Macquarie	EGY	83
Macquarie	FJI	155
Macquarie	FRA	145
Macquarie	GBR	7920
Macquarie	GRC	157
Macquarie	HKG	135
Macquarie	HRV	154
Macquarie	IDN	179
Macquarie	IND	394
Macquarie	IRL	462
Macquarie	IRN	64
Macquarie	IRQ	39
Macquarie	ITA	360
Macquarie	JPN	123
Macquarie	KHM	44
Macquarie	KOR	134
Macquarie	LBN	132
Macquarie	LKA	98
Macquarie	MKD	81
Macquarie	MLT	553
Macquarie	MMR	24
Macquarie	MUS	65
Macquarie	MYS	263
Macquarie	NLD	603
Macquarie	NPL	16
Macquarie	NZL	1951
Macquarie	PAK	47
Macquarie	PHL	520
Macquarie	PNG	107
Macquarie	POL	219
Macquarie	SGP	100
Macquarie	THA	210
Macquarie	TUR	27
Macquarie	TWN	47
Macquarie	USA	586
Macquarie	VNM	189
Macquarie	ZAF	537
Macquarie	ZWE	60
McMahon		19544
McMahon	AFG	2136
McMahon	AUS	84486
McMahon	BGD	209
McMahon	BIH	614
McMahon	CAN	94
McMahon	CHL	907
McMahon	CHN	3287
McMahon	DEU	438
McMahon	EGY	757
McMahon	FJI	1651
McMahon	FRA	89
McMahon	GBR	2252
McMahon	GRC	489
McMahon	HKG	401
McMahon	HRV	965
McMahon	IDN	442
McMahon	IND	3343
McMahon	IRL	284
McMahon	IRN	1870
McMahon	IRQ	11402
McMahon	ITA	2229
McMahon	JPN	54
McMahon	KHM	1548
McMahon	KOR	256
McMahon	LBN	5313
McMahon	LKA	837
McMahon	MKD	259
McMahon	MLT	1742
McMahon	MMR	367
McMahon	MUS	239
McMahon	MYS	392
McMahon	NLD	158
McMahon	NPL	367
McMahon	NZL	2751
McMahon	PAK	1205
McMahon	PHL	3424
McMahon	PNG	36
McMahon	POL	362
McMahon	SGP	103
McMahon	THA	547
McMahon	TUR	1073
McMahon	TWN	134
McMahon	USA	195
McMahon	VNM	6001
McMahon	ZAF	360
McMahon	ZWE	71
Mitchell		9017
Mitchell	AFG	421
Mitchell	AUS	93824
Mitchell	BGD	306
Mitchell	BIH	90
Mitchell	CAN	296
Mitchell	CHL	264
Mitchell	CHN	8172
Mitchell	DEU	565
Mitchell	EGY	643
Mitchell	FJI	862
Mitchell	FRA	118
Mitchell	GBR	5474
Mitchell	GRC	304
Mitchell	HKG	1724
Mitchell	HRV	395
Mitchell	IDN	890
Mitchell	IND	5904
Mitchell	IRL	559
Mitchell	IRN	1747
Mitchell	IRQ	206
Mitchell	ITA	939
Mitchell	JPN	191
Mitchell	KHM	89
Mitchell	KOR	2638
Mitchell	LBN	849
Mitchell	LKA	2316
Mitchell	MKD	41
Mitchell	MLT	434
Mitchell	MMR	191
Mitchell	MUS	182
Mitchell	MYS	1615
Mitchell	NLD	311
Mitchell	NPL	179
Mitchell	NZL	2220
Mitchell	PAK	707
Mitchell	PHL	2581
Mitchell	PNG	113
Mitchell	POL	454
Mitchell	SGP	594
Mitchell	THA	364
Mitchell	TUR	290
Mitchell	TWN	422
Mitchell	USA	861
Mitchell	VNM	585
Mitchell	ZAF	2277
Mitchell	ZWE	211
New England		15737
New England	AFG	4
New England	AUS	127797
New England	BGD	104
New England	CAN	151
New England	CHL	14
New England	CHN	503
New England	DEU	368
New England	EGY	28
New England	FJI	112
New England	FRA	77
New England	GBR	2982
New England	GRC	32
New England	HKG	64
New England	HRV	28
New England	IDN	70
New England	IND	514
New England	IRL	200
New England	IRN	65
New England	IRQ	99
New England	ITA	132
New England	JPN	71
New England	KHM	8
New England	KOR	223
New England	LBN	29
New England	LKA	131
New England	MKD	3
New England	MLT	40
New England	MMR	68
New England	MUS	8
New England	MYS	122
New England	NLD	269
New England	NPL	215
New England	NZL	1323
New England	PAK	77
New England	PHL	898
New England	PNG	116
New England	POL	41
New England	SGP	90
New England	THA	108
New England	TUR	13
New England	TWN	191
New England	USA	453
New England	VNM	188
New England	ZAF	362
New England	ZWE	87
Newcastle		10122
Newcastle	AFG	256
Newcastle	AUS	124285
Newcastle	BGD	158
Newcastle	BIH	148
Newcastle	CAN	333
Newcastle	CHL	74
Newcastle	CHN	1697
Newcastle	DEU	582
Newcastle	EGY	89
Newcastle	FJI	137
Newcastle	FRA	119
Newcastle	GBR	3950
Newcastle	GRC	374
Newcastle	HKG	276
Newcastle	HRV	181
Newcastle	IDN	132
Newcastle	IND	1164
Newcastle	IRL	297
Newcastle	IRN	240
Newcastle	IRQ	104
Newcastle	ITA	656
Newcastle	JPN	122
Newcastle	KHM	46
Newcastle	KOR	402
Newcastle	LBN	33
Newcastle	LKA	233
Newcastle	MKD	668
Newcastle	MLT	41
Newcastle	MMR	39
Newcastle	MUS	52
Newcastle	MYS	425
Newcastle	NLD	208
Newcastle	NPL	98
Newcastle	NZL	1619
Newcastle	PAK	248
Newcastle	PHL	799
Newcastle	PNG	108
Newcastle	POL	269
Newcastle	SGP	175
Newcastle	THA	267
Newcastle	TUR	34
Newcastle	TWN	110
Newcastle	USA	596
Newcastle	VNM	382
Newcastle	ZAF	442
Newcastle	ZWE	159
North Sydney		16088
North Sydney	AFG	49
North Sydney	AUS	89533
North Sydney	BGD	181
North Sydney	BIH	63
North Sydney	CAN	653
North Sydney	CHL	209
North Sydney	CHN	8884
North Sydney	DEU	772
North Sydney	EGY	364
North Sydney	FJI	328
North Sydney	FRA	608
North Sydney	GBR	9147
North Sydney	GRC	343
North Sydney	HKG	3137
North Sydney	HRV	364
North Sydney	IDN	832
North Sydney	IND	3671
North Sydney	IRL	963
North Sydney	IRN	1218
North Sydney	IRQ	77
North Sydney	ITA	1020
North Sydney	JPN	2265
North Sydney	KHM	57
North Sydney	KOR	2088
North Sydney	LBN	371
North Sydney	LKA	490
North Sydney	MKD	127
North Sydney	MLT	71
North Sydney	MMR	76
North Sydney	MUS	109
North Sydney	MYS	1824
North Sydney	NLD	389
North Sydney	NPL	859
North Sydney	NZL	3703
North Sydney	PAK	244
North Sydney	PHL	1721
North Sydney	PNG	303
North Sydney	POL	547
North Sydney	SGP	880
North Sydney	THA	992
North Sydney	TUR	221
North Sydney	TWN	1060
North Sydney	USA	1819
North Sydney	VNM	653
North Sydney	ZAF	1964
North Sydney	ZWE	199
Page		14914
Page	AFG	30
Page	AUS	131224
Page	BGD	32
Page	BIH	8
Page	CAN	227
Page	CHL	37
Page	CHN	186
Page	DEU	636
Page	EGY	45
Page	FJI	90
Page	FRA	123
Page	GBR	4743
Page	GRC	37
Page	HKG	77
Page	HRV	29
Page	IDN	90
Page	IND	915
Page	IRL	212
Page	IRN	18
Page	IRQ	11
Page	ITA	282
Page	JPN	99
Page	KHM	11
Page	KOR	85
Page	LBN	10
Page	LKA	69
Page	MKD	6
Page	MLT	66
Page	MMR	11
Page	MUS	18
Page	MYS	132
Page	NLD	487
Page	NPL	17
Page	NZL	1920
Page	PAK	45
Page	PHL	556
Page	PNG	166
Page	POL	57
Page	SGP	42
Page	THA	151
Page	TUR	6
Page	TWN	128
Page	USA	438
Page	VNM	88
Page	ZAF	430
Page	ZWE	101
Parkes		17502
Parkes	AFG	4
Parkes	AUS	128536
Parkes	BGD	94
Parkes	BIH	18
Parkes	CAN	89
Parkes	CHL	20
Parkes	CHN	284
Parkes	DEU	316
Parkes	EGY	46
Parkes	FJI	137
Parkes	FRA	43
Parkes	GBR	1760
Parkes	GRC	63
Parkes	HKG	52
Parkes	HRV	50
Parkes	IDN	56
Parkes	IND	649
Parkes	IRL	133
Parkes	IRN	30
Parkes	IRQ	5
Parkes	ITA	121
Parkes	JPN	31
Parkes	KHM	13
Parkes	KOR	80
Parkes	LBN	44
Parkes	LKA	201
Parkes	MKD	10
Parkes	MLT	43
Parkes	MMR	18
Parkes	MUS	12
Parkes	MYS	78
Parkes	NLD	192
Parkes	NPL	251
Parkes	NZL	1032
Parkes	PAK	124
Parkes	PHL	621
Parkes	PNG	83
Parkes	POL	30
Parkes	SGP	32
Parkes	THA	83
Parkes	TUR	15
Parkes	TWN	29
Parkes	USA	225
Parkes	VNM	81
Parkes	ZAF	303
Parkes	ZWE	118
Parramatta		19387
Parramatta	AFG	1936
Parramatta	AUS	74254
Parramatta	BGD	1134
Parramatta	BIH	275
Parramatta	CAN	204
Parramatta	CHL	372
Parramatta	CHN	14883
Parramatta	DEU	346
Parramatta	EGY	537
Parramatta	FJI	1391
Parramatta	FRA	118
Parramatta	GBR	2401
Parramatta	GRC	529
Parramatta	HKG	2358
Parramatta	HRV	362
Parramatta	IDN	897
Parramatta	IND	27427
Parramatta	IRL	268
Parramatta	IRN	2828
Parramatta	IRQ	1061
Parramatta	ITA	707
Parramatta	JPN	314
Parramatta	KHM	183
Parramatta	KOR	3997
Parramatta	LBN	5337
Parramatta	LKA	3901
Parramatta	MKD	86
Parramatta	MLT	403
Parramatta	MMR	372
Parramatta	MUS	227
Parramatta	MYS	1345
Parramatta	NLD	184
Parramatta	NPL	2339
Parramatta	NZL	2612
Parramatta	PAK	2048
Parramatta	PHL	3715
Parramatta	PNG	84
Parramatta	POL	387
Parramatta	SGP	402
Parramatta	THA	570
Parramatta	TUR	954
Parramatta	TWN	547
Parramatta	USA	436
Parramatta	VNM	1570
Parramatta	ZAF	454
Parramatta	ZWE	194
Paterson		11808
Paterson	AFG	13
Paterson	AUS	130811
Paterson	BGD	45
Paterson	BIH	22
Paterson	CAN	205
Paterson	CHL	61
Paterson	CHN	292
Paterson	DEU	644
Paterson	EGY	57
Paterson	FJI	137
Paterson	FRA	63
Paterson	GBR	5047
Paterson	GRC	77
Paterson	HKG	91
Paterson	HRV	104
Paterson	IDN	78
Paterson	IND	524
Paterson	IRL	193
Paterson	IRN	11
Paterson	IRQ	25
Paterson	ITA	193
Paterson	JPN	42
Paterson	KHM	19
Paterson	KOR	98
Paterson	LBN	20
Paterson	LKA	54
Paterson	MKD	23
Paterson	MLT	116
Paterson	MMR	7
Paterson	MUS	53
Paterson	MYS	232
Paterson	NLD	366
Paterson	NPL	39
Paterson	NZL	1647
Paterson	PAK	82
Paterson	PHL	671
Paterson	PNG	62
Paterson	POL	130
Paterson	SGP	47
Paterson	THA	187
Paterson	TUR	26
Paterson	TWN	106
Paterson	USA	322
Paterson	VNM	97
Paterson	ZAF	547
Paterson	ZWE	144
Reid		17850
Reid	AFG	152
Reid	AUS	79306
Reid	BGD	372
Reid	BIH	122
Reid	CAN	272
Reid	CHL	315
Reid	CHN	22696
Reid	DEU	462
Reid	EGY	694
Reid	FJI	562
Reid	FRA	220
Reid	GBR	3749
Reid	GRC	1129
Reid	HKG	2962
Reid	HRV	467
Reid	IDN	1126
Reid	IND	8505
Reid	IRL	819
Reid	IRN	678
Reid	IRQ	177
Reid	ITA	4801
Reid	JPN	456
Reid	KHM	212
Reid	KOR	10322
Reid	LBN	1401
Reid	LKA	2147
Reid	MKD	106
Reid	MLT	193
Reid	MMR	360
Reid	MUS	146
Reid	MYS	1621
Reid	NLD	164
Reid	NPL	3358
Reid	NZL	2254
Reid	PAK	702
Reid	PHL	2159
Reid	PNG	144
Reid	POL	381
Reid	SGP	551
Reid	THA	965
Reid	TUR	635
Reid	TWN	1059
Reid	USA	591
Reid	VNM	3143
Reid	ZAF	730
Reid	ZWE	109
Richmond		16542
Richmond	AFG	3
Richmond	AUS	116175
Richmond	BGD	6
Richmond	BIH	11
Richmond	CAN	436
Richmond	CHL	71
Richmond	CHN	294
Richmond	DEU	878
Richmond	EGY	50
Richmond	FJI	145
Richmond	FRA	285
Richmond	GBR	8175
Richmond	GRC	63
Richmond	HKG	77
Richmond	HRV	48
Richmond	IDN	126
Richmond	IND	508
Richmond	IRL	321
Richmond	IRN	29
Richmond	IRQ	3
Richmond	ITA	393
Richmond	JPN	362
Richmond	KHM	10
Richmond	KOR	84
Richmond	LBN	25
Richmond	LKA	65
Richmond	MKD	11
Richmond	MLT	111
Richmond	MMR	7
Richmond	MUS	44
Richmond	MYS	153
Richmond	NLD	559
Richmond	NPL	31
Richmond	NZL	3789
Richmond	PAK	26
Richmond	PHL	612
Richmond	PNG	208
Richmond	POL	109
Richmond	SGP	87
Richmond	THA	288
Richmond	TUR	28
Richmond	TWN	47
Richmond	USA	791
Richmond	VNM	78
Richmond	ZAF	630
Richmond	ZWE	107
Riverina		14210
Riverina	AFG	98
Riverina	AUS	131789
Riverina	BGD	94
Riverina	BIH	22
Riverina	CAN	119
Riverina	CHL	32
Riverina	CHN	441
Riverina	DEU	304
Riverina	EGY	114
Riverina	FJI	104
Riverina	FRA	48
Riverina	GBR	2540
Riverina	GRC	55
Riverina	HKG	93
Riverina	HRV	52
Riverina	IDN	77
Riverina	IND	847
Riverina	IRL	152
Riverina	IRN	96
Riverina	IRQ	65
Riverina	ITA	145
Riverina	JPN	29
Riverina	KHM	21
Riverina	KOR	92
Riverina	LBN	98
Riverina	LKA	176
Riverina	MKD	6
Riverina	MLT	45
Riverina	MMR	155
Riverina	MUS	13
Riverina	MYS	159
Riverina	NLD	294
Riverina	NPL	91
Riverina	NZL	1041
Riverina	PAK	116
Riverina	PHL	742
Riverina	PNG	95
Riverina	POL	46
Riverina	SGP	52
Riverina	THA	80
Riverina	TUR	20
Riverina	TWN	134
Riverina	USA	216
Riverina	VNM	116
Riverina	ZAF	369
Riverina	ZWE	108
Robertson		11464
Robertson	AFG	7
Robertson	AUS	109472
Robertson	BGD	38
Robertson	BIH	33
Robertson	CAN	344
Robertson	CHL	159
Robertson	CHN	906
Robertson	DEU	591
Robertson	EGY	187
Robertson	FJI	189
Robertson	FRA	158
Robertson	GBR	9166
Robertson	GRC	159
Robertson	HKG	164
Robertson	HRV	129
Robertson	IDN	200
Robertson	IND	737
Robertson	IRL	516
Robertson	IRN	72
Robertson	IRQ	27
Robertson	ITA	389
Robertson	JPN	180
Robertson	KHM	29
Robertson	KOR	376
Robertson	LBN	82
Robertson	LKA	131
Robertson	MKD	13
Robertson	MLT	219
Robertson	MMR	35
Robertson	MUS	62
Robertson	MYS	205
Robertson	NLD	457
Robertson	NPL	50
Robertson	NZL	2507
Robertson	PAK	58
Robertson	PHL	786
Robertson	PNG	181
Robertson	POL	196
Robertson	SGP	117
Robertson	THA	314
Robertson	TUR	62
Robertson	TWN	70
Robertson	USA	604
Robertson	VNM	159
Robertson	ZAF	974
Robertson	ZWE	142
Shortland		8670
Shortland	AFG	4
Shortland	AUS	123000
Shortland	BGD	21
Shortland	BIH	27
Shortland	CAN	170
Shortland	CHL	77
Shortland	CHN	359
Shortland	DEU	648
Shortland	EGY	64
Shortland	FJI	91
Shortland	FRA	64
Shortland	GBR	4978
Shortland	GRC	113
Shortland	HKG	95
Shortland	HRV	94
Shortland	IDN	113
Shortland	IND	389
Shortland	IRL	248
Shortland	IRN	42
Shortland	IRQ	11
Shortland	ITA	345
Shortland	JPN	59
Shortland	KHM	28
Shortland	KOR	109
Shortland	LBN	33
Shortland	LKA	87
Shortland	MKD	222
Shortland	MLT	159
Shortland	MMR	13
Shortland	MUS	19
Shortland	MYS	248
Shortland	NLD	363
Shortland	NPL	13
Shortland	NZL	1571
Shortland	PAK	33
Shortland	PHL	472
Shortland	PNG	76
Shortland	POL	139
Shortland	SGP	59
Shortland	THA	175
Shortland	TUR	20
Shortland	TWN	19
Shortland	USA	342
Shortland	VNM	94
Shortland	ZAF	411
Shortland	ZWE	65
Sydney		36979
Sydney	AFG	33
Sydney	AUS	78540
Sydney	BGD	277
Sydney	BIH	155
Sydney	CAN	1038
Sydney	CHL	414
Sydney	CHN	20239
Sydney	DEU	1170
Sydney	EGY	241
Sydney	FJI	395
Sydney	FRA	1763
Sydney	GBR	10314
Sydney	GRC	711
Sydney	HKG	2333
Sydney	HRV	206
Sydney	IDN	5212
Sydney	IND	2720
Sydney	IRL	1842
Sydney	IRN	683
Sydney	IRQ	110
Sydney	ITA	1624
Sydney	JPN	1668
Sydney	KHM	105
Sydney	KOR	3466
Sydney	LBN	411
Sydney	LKA	399
Sydney	MKD	140
Sydney	MLT	132
Sydney	MMR	211
Sydney	MUS	137
Sydney	MYS	2332
Sydney	NLD	501
Sydney	NPL	322
Sydney	NZL	5073
Sydney	PAK	228
Sydney	PHL	1747
Sydney	PNG	188
Sydney	POL	577
Sydney	SGP	1170
Sydney	THA	6674
Sydney	TUR	437
Sydney	TWN	1356
Sydney	USA	2548
Sydney	VNM	2092
Sydney	ZAF	1138
Sydney	ZWE	128
Warringah		15901
Warringah	AFG	37
Warringah	AUS	90021
Warringah	BGD	67
Warringah	BIH	82
Warringah	CAN	844
Warringah	CHL	221
Warringah	CHN	2321
Warringah	DEU	1184
Warringah	EGY	197
Warringah	FJI	186
Warringah	FRA	980
Warringah	GBR	14646
Warringah	GRC	242
Warringah	HKG	852
Warringah	HRV	285
Warringah	IDN	303
Warringah	IND	1013
Warringah	IRL	1051
Warringah	IRN	375
Warringah	IRQ	67
Warringah	ITA	1233
Warringah	JPN	821
Warringah	KHM	27
Warringah	KOR	518
Warringah	LBN	135
Warringah	LKA	204
Warringah	MKD	80
Warringah	MLT	41
Warringah	MMR	16
Warringah	MUS	48
Warringah	MYS	505
Warringah	NLD	617
Warringah	NPL	354
Warringah	NZL	4085
Warringah	PAK	69
Warringah	PHL	859
Warringah	PNG	201
Warringah	POL	358
Warringah	SGP	440
Warringah	THA	499
Warringah	TUR	181
Warringah	TWN	217
Warringah	USA	2131
Warringah	VNM	293
Warringah	ZAF	2307
Warringah	ZWE	227
Watson		20874
Watson	AFG	128
Watson	AUS	77605
Watson	BGD	6112
Watson	BIH	118
Watson	CAN	116
Watson	CHL	267
Watson	CHN	12285
Watson	DEU	270
Watson	EGY	1198
Watson	FJI	1225
Watson	FRA	133
Watson	GBR	1468
Watson	GRC	3572
Watson	HKG	1371
Watson	HRV	312
Watson	IDN	2379
Watson	IND	3712
Watson	IRL	399
Watson	IRN	254
Watson	IRQ	706
Watson	ITA	2705
Watson	JPN	210
Watson	KHM	218
Watson	KOR	3673
Watson	LBN	10769
Watson	LKA	686
Watson	MKD	311
Watson	MLT	196
Watson	MMR	1222
Watson	MUS	342
Watson	MYS	1312
Watson	NLD	73
Watson	NPL	2719
Watson	NZL	1991
Watson	PAK	3308
Watson	PHL	2515
Watson	PNG	98
Watson	POL	277
Watson	SGP	279
Watson	THA	721
Watson	TUR	354
Watson	TWN	323
Watson	USA	265
Watson	VNM	5400
Watson	ZAF	276
Watson	ZWE	55
Wentworth		25884
Wentworth	AFG	5
Wentworth	AUS	79363
Wentworth	BGD	63
Wentworth	BIH	50
Wentworth	CAN	713
Wentworth	CHL	489
Wentworth	CHN	1731
Wentworth	DEU	1195
Wentworth	EGY	282
Wentworth	FJI	179
Wentworth	FRA	1399
Wentworth	GBR	11112
Wentworth	GRC	449
Wentworth	HKG	748
Wentworth	HRV	129
Wentworth	IDN	372
Wentworth	IND	731
Wentworth	IRL	1750
Wentworth	IRN	264
Wentworth	IRQ	97
Wentworth	ITA	1416
Wentworth	JPN	573
Wentworth	KHM	23
Wentworth	KOR	362
Wentworth	LBN	184
Wentworth	LKA	159
Wentworth	MKD	58
Wentworth	MLT	110
Wentworth	MMR	38
Wentworth	MUS	69
Wentworth	MYS	516
Wentworth	NLD	400
Wentworth	NPL	84
Wentworth	NZL	4026
Wentworth	PAK	53
Wentworth	PHL	830
Wentworth	PNG	145
Wentworth	POL	698
Wentworth	SGP	554
Wentworth	THA	472
Wentworth	TUR	154
Wentworth	TWN	168
Wentworth	USA	2162
Wentworth	VNM	279
Wentworth	ZAF	5217
Wentworth	ZWE	196
Werriwa		23834
Werriwa	AFG	189
Werriwa	AUS	88229
Werriwa	BGD	1508
Werriwa	BIH	831
Werriwa	CAN	105
Werriwa	CHL	1220
Werriwa	CHN	2019
Werriwa	DEU	402
Werriwa	EGY	890
Werriwa	FJI	5952
Werriwa	FRA	84
Werriwa	GBR	1923
Werriwa	GRC	568
Werriwa	HKG	262
Werriwa	HRV	1173
Werriwa	IDN	579
Werriwa	IND	3576
Werriwa	IRL	141
Werriwa	IRN	618
Werriwa	IRQ	7316
Werriwa	ITA	2216
Werriwa	JPN	54
Werriwa	KHM	2032
Werriwa	KOR	129
Werriwa	LBN	3526
Werriwa	LKA	472
Werriwa	MKD	869
Werriwa	MLT	561
Werriwa	MMR	78
Werriwa	MUS	388
Werriwa	MYS	416
Werriwa	NLD	123
Werriwa	NPL	584
Werriwa	NZL	3165
Werriwa	PAK	1065
Werriwa	PHL	3671
Werriwa	PNG	42
Werriwa	POL	533
Werriwa	SGP	122
Werriwa	THA	669
Werriwa	TUR	584
Werriwa	TWN	90
Werriwa	USA	245
Werriwa	VNM	7121
Werriwa	ZAF	390
Werriwa	ZWE	352
Whitlam		12852
Whitlam	AFG	4
Whitlam	AUS	116546
Whitlam	BGD	43
Whitlam	BIH	149
Whitlam	CAN	192
Whitlam	CHL	355
Whitlam	CHN	445
Whitlam	DEU	1052
Whitlam	EGY	123
Whitlam	FJI	121
Whitlam	FRA	117
Whitlam	GBR	9451
Whitlam	GRC	277
Whitlam	HKG	119
Whitlam	HRV	340
Whitlam	IDN	107
Whitlam	IND	483
Whitlam	IRL	306
Whitlam	IRN	60
Whitlam	IRQ	85
Whitlam	ITA	960
Whitlam	JPN	60
Whitlam	KHM	45
Whitlam	KOR	118
Whitlam	LBN	299
Whitlam	LKA	90
Whitlam	MKD	1595
Whitlam	MLT	452
Whitlam	MMR	17
Whitlam	MUS	26
Whitlam	MYS	131
Whitlam	NLD	580
Whitlam	NPL	147
Whitlam	NZL	1583
Whitlam	PAK	58
Whitlam	PHL	723
Whitlam	PNG	83
Whitlam	POL	237
Whitlam	SGP	87
Whitlam	THA	229
Whitlam	TUR	267
Whitlam	TWN	75
Whitlam	USA	363
Whitlam	VNM	292
Whitlam	ZAF	459
Whitlam	ZWE	81
No usual address (NSW)		2655
No usual address (NSW)	AFG	4
No usual address (NSW)	AUS	7028
No usual address (NSW)	BGD	21
No usual address (NSW)	BIH	3
No usual address (NSW)	CAN	34
No usual address (NSW)	CHL	25
No usual address (NSW)	CHN	225
No usual address (NSW)	DEU	78
No usual address (NSW)	EGY	23
No usual address (NSW)	FJI	22
No usual address (NSW)	FRA	69
No usual address (NSW)	GBR	584
No usual address (NSW)	GRC	10
No usual address (NSW)	HKG	39
No usual address (NSW)	HRV	10
No usual address (NSW)	IDN	35
No usual address (NSW)	IND	140
No usual address (NSW)	IRL	45
No usual address (NSW)	IRN	20
No usual address (NSW)	IRQ	36
No usual address (NSW)	ITA	49
No usual address (NSW)	JPN	12
No usual address (NSW)	KHM	10
No usual address (NSW)	KOR	39
No usual address (NSW)	LBN	33
No usual address (NSW)	LKA	9
No usual address (NSW)	MKD	5
No usual address (NSW)	MLT	12
No usual address (NSW)	MMR	7
No usual address (NSW)	MUS	9
No usual address (NSW)	MYS	43
No usual address (NSW)	NLD	48
No usual address (NSW)	NPL	30
No usual address (NSW)	NZL	324
No usual address (NSW)	PAK	32
No usual address (NSW)	PHL	89
No usual address (NSW)	PNG	16
No usual address (NSW)	POL	18
No usual address (NSW)	SGP	13
No usual address (NSW)	THA	39
No usual address (NSW)	TUR	18
No usual address (NSW)	TWN	74
No usual address (NSW)	USA	82
No usual address (NSW)	VNM	76
No usual address (NSW)	ZAF	77
No usual address (NSW)	ZWE	9
Migratory - Offshore - Shipping (NSW)		46
Migratory - Offshore - Shipping (NSW)	AUS	232
Migratory - Offshore - Shipping (NSW)	CHL	3
Migratory - Offshore - Shipping (NSW)	CHN	20
Migratory - Offshore - Shipping (NSW)	GBR	21
Migratory - Offshore - Shipping (NSW)	HKG	5
Migratory - Offshore - Shipping (NSW)	HRV	3
Migratory - Offshore - Shipping (NSW)	IRL	3
Migratory - Offshore - Shipping (NSW)	ITA	7
Migratory - Offshore - Shipping (NSW)	KOR	3
Migratory - Offshore - Shipping (NSW)	MKD	7
Migratory - Offshore - Shipping (NSW)	MLT	3
Migratory - Offshore - Shipping (NSW)	NLD	3
Migratory - Offshore - Shipping (NSW)	NZL	18
Migratory - Offshore - Shipping (NSW)	PHL	3
Migratory - Offshore - Shipping (NSW)	VNM	13
Aston		9141
Aston	AFG	219
Aston	AUS	87323
Aston	BGD	72
Aston	BIH	104
Aston	CAN	134
Aston	CHL	183
Aston	CHN	5907
Aston	DEU	909
Aston	EGY	538
Aston	FJI	242
Aston	FRA	76
Aston	GBR	5701
Aston	GRC	573
Aston	HKG	1292
Aston	HRV	213
Aston	IDN	552
Aston	IND	3795
Aston	IRL	367
Aston	IRN	540
Aston	IRQ	133
Aston	ITA	998
Aston	JPN	130
Aston	KHM	528
Aston	KOR	534
Aston	LBN	186
Aston	LKA	3082
Aston	MKD	53
Aston	MLT	152
Aston	MMR	116
Aston	MUS	340
Aston	MYS	3176
Aston	NLD	672
Aston	NPL	138
Aston	NZL	1684
Aston	PAK	182
Aston	PHL	1251
Aston	PNG	63
Aston	POL	469
Aston	SGP	881
Aston	THA	321
Aston	TUR	112
Aston	TWN	264
Aston	USA	331
Aston	VNM	1215
Aston	ZAF	1005
Aston	ZWE	104
Ballarat		12852
Ballarat	AFG	13
Ballarat	AUS	127204
Ballarat	BGD	69
Ballarat	BIH	28
Ballarat	CAN	156
Ballarat	CHL	46
Ballarat	CHN	774
Ballarat	DEU	599
Ballarat	EGY	56
Ballarat	FJI	94
Ballarat	FRA	72
Ballarat	GBR	4952
Ballarat	GRC	126
Ballarat	HKG	65
Ballarat	HRV	215
Ballarat	IDN	64
Ballarat	IND	1098
Ballarat	IRL	254
Ballarat	IRN	74
Ballarat	IRQ	36
Ballarat	ITA	335
Ballarat	JPN	93
Ballarat	KHM	12
Ballarat	KOR	52
Ballarat	LBN	21
Ballarat	LKA	171
Ballarat	MKD	48
Ballarat	MLT	276
Ballarat	MMR	24
Ballarat	MUS	48
Ballarat	MYS	235
Ballarat	NLD	821
Ballarat	NPL	48
Ballarat	NZL	1429
Ballarat	PAK	76
Ballarat	PHL	525
Ballarat	PNG	56
Ballarat	POL	97
Ballarat	SGP	88
Ballarat	THA	155
Ballarat	TUR	27
Ballarat	TWN	47
Ballarat	USA	375
Ballarat	VNM	142
Ballarat	ZAF	350
Ballarat	ZWE	83
Batman		18016
Batman	AFG	101
Batman	AUS	96446
Batman	BGD	382
Batman	BIH	185
Batman	CAN	339
Batman	CHL	174
Batman	CHN	5499
Batman	DEU	500
Batman	EGY	398
Batman	FJI	219
Batman	FRA	258
Batman	GBR	3905
Batman	GRC	4939
Batman	HKG	383
Batman	HRV	456
Batman	IDN	325
Batman	IND	4860
Batman	IRL	529
Batman	IRN	641
Batman	IRQ	339
Batman	ITA	6441
Batman	JPN	327
Batman	KHM	101
Batman	KOR	192
Batman	LBN	1218
Batman	LKA	909
Batman	MKD	1306
Batman	MLT	394
Batman	MMR	47
Batman	MUS	267
Batman	MYS	1025
Batman	NLD	213
Batman	NPL	875
Batman	NZL	2454
Batman	PAK	587
Batman	PHL	1011
Batman	PNG	74
Batman	POL	231
Batman	SGP	347
Batman	THA	443
Batman	TUR	262
Batman	TWN	271
Batman	USA	669
Batman	VNM	2926
Batman	ZAF	386
Batman	ZWE	93
Bendigo		13154
Bendigo	AFG	80
Bendigo	AUS	124629
Bendigo	BGD	49
