CED_NAME16	Age	MaritalStatus	Registered	adults
Goldstein	55-64	Married	0	1181
Goldstein	55-64	Married	1	11264
Goldstein	55-64	Never married		4270
Goldstein	65-74	Married	0	530
Goldstein	65-74	Married	1	7914
Goldstein	65-74	Never married		3631
Goldstein	75-84	Married	0	124
Goldstein	75-84	Married	1	3445
Goldstein	75-84	Never married		2814
Goldstein	85+	Married	0	42
Goldstein	85+	Married	1	1117
Goldstein	85+	Never married		2315
Gorton	15-19	Married	0	76
Gorton	15-19	Married	1	15
Gorton	15-19	Never married		11880
Gorton	20-24	Married	0	939
Gorton	20-24	Married	1	633
Gorton	20-24	Never married		9995
Gorton	25-34	Married	0	4101
Gorton	25-34	Married	1	12908
Gorton	25-34	Never married		10610
Gorton	35-44	Married	0	2926
Gorton	35-44	Married	1	19627
Gorton	35-44	Never married		6793
Gorton	45-54	Married	0	1890
Gorton	45-54	Married	1	14674
Gorton	45-54	Never married		5970
Gorton	55-64	Married	0	1022
Gorton	55-64	Married	1	11562
Gorton	55-64	Never married		4853
Gorton	65-74	Married	0	408
Gorton	65-74	Married	1	7112
Gorton	65-74	Never married		3189
Gorton	75-84	Married	0	69
Gorton	75-84	Married	1	2022
Gorton	75-84	Never married		1699
Gorton	85+	Married	0	14
Gorton	85+	Married	1	293
Gorton	85+	Never married		662
Higgins	15-19	Married	0	71
Higgins	15-19	Married	1	5
Higgins	15-19	Never married		6846
Higgins	20-24	Married	0	1355
Higgins	20-24	Married	1	247
Higgins	20-24	Never married		10478
Higgins	25-34	Married	0	7063
Higgins	25-34	Married	1	8103
Higgins	25-34	Never married		13799
Higgins	35-44	Married	0	2466
Higgins	35-44	Married	1	11198
Higgins	35-44	Never married		5641
Higgins	45-54	Married	0	1597
Higgins	45-54	Married	1	10894
Higgins	45-54	Never married		4858
Higgins	55-64	Married	0	928
Higgins	55-64	Married	1	8368
Higgins	55-64	Never married		4475
Higgins	65-74	Married	0	439
Higgins	65-74	Married	1	6316
Higgins	65-74	Never married		3606
Higgins	75-84	Married	0	114
Higgins	75-84	Married	1	3216
Higgins	75-84	Never married		2703
Higgins	85+	Married	0	17
Higgins	85+	Married	1	787
Higgins	85+	Never married		1689
Holt	15-19	Married	0	88
Holt	15-19	Married	1	34
Holt	15-19	Never married		12453
Holt	20-24	Married	0	1163
Holt	20-24	Married	1	966
Holt	20-24	Never married		10910
Holt	25-34	Married	0	4155
Holt	25-34	Married	1	15411
Holt	25-34	Never married		10640
Holt	35-44	Married	0	2573
Holt	35-44	Married	1	19559
Holt	35-44	Never married		5964
Holt	45-54	Married	0	1928
Holt	45-54	Married	1	15490
Holt	45-54	Never married		5878
Holt	55-64	Married	0	1071
Holt	55-64	Married	1	12113
Holt	55-64	Never married		4985
Holt	65-74	Married	0	371
Holt	65-74	Married	1	6772
Holt	65-74	Never married		3357
Holt	75-84	Married	0	88
Holt	75-84	Married	1	2593
Holt	75-84	Never married		2077
Holt	85+	Married	0	18
Holt	85+	Married	1	437
Holt	85+	Never married		912
Hotham	15-19	Married	0	34
Hotham	15-19	Married	1	12
Hotham	15-19	Never married		8198
Hotham	20-24	Married	0	563
Hotham	20-24	Married	1	453
Hotham	20-24	Never married		8725
Hotham	25-34	Married	0	2588
Hotham	25-34	Married	1	8740
Hotham	25-34	Never married		9072
Hotham	35-44	Married	0	1824
Hotham	35-44	Married	1	13232
Hotham	35-44	Never married		5000
Hotham	45-54	Married	0	1503
Hotham	45-54	Married	1	12080
Hotham	45-54	Never married		5416
Hotham	55-64	Married	0	869
Hotham	55-64	Married	1	9632
Hotham	55-64	Never married		4954
Hotham	65-74	Married	0	347
Hotham	65-74	Married	1	7451
Hotham	65-74	Never married		3550
Hotham	75-84	Married	0	94
Hotham	75-84	Married	1	4174
Hotham	75-84	Never married		2973
Hotham	85+	Married	0	14
Hotham	85+	Married	1	1078
Hotham	85+	Never married		1961
Indi	15-19	Married	0	159
Indi	15-19	Married	1	10
Indi	15-19	Never married		6972
Indi	20-24	Married	0	1179
Indi	20-24	Married	1	238
Indi	20-24	Never married		3957
Indi	25-34	Married	0	2983
Indi	25-34	Married	1	4646
Indi	25-34	Never married		4355
Indi	35-44	Married	0	2285
Indi	35-44	Married	1	8304
Indi	35-44	Never married		3653
Indi	45-54	Married	0	2134
Indi	45-54	Married	1	10141
Indi	45-54	Never married		4906
Indi	55-64	Married	0	1526
Indi	55-64	Married	1	11309
Indi	55-64	Never married		5197
Indi	65-74	Married	0	719
Indi	65-74	Married	1	9142
Indi	65-74	Never married		4287
Indi	75-84	Married	0	182
Indi	75-84	Married	1	3958
Indi	75-84	Never married		2873
Indi	85+	Married	0	26
Indi	85+	Married	1	833
Indi	85+	Never married		1576
Isaacs	15-19	Married	0	59
Isaacs	15-19	Married	1	10
Isaacs	15-19	Never married		8773
Isaacs	20-24	Married	0	744
Isaacs	20-24	Married	1	419
Isaacs	20-24	Never married		7781
Isaacs	25-34	Married	0	3749
Isaacs	25-34	Married	1	8679
Isaacs	25-34	Never married		7954
Isaacs	35-44	Married	0	2776
Isaacs	35-44	Married	1	14170
Isaacs	35-44	Never married		5296
Isaacs	45-54	Married	0	2072
Isaacs	45-54	Married	1	12957
Isaacs	45-54	Never married		5760
Isaacs	55-64	Married	0	1106
Isaacs	55-64	Married	1	9996
Isaacs	55-64	Never married		5048
Isaacs	65-74	Married	0	420
Isaacs	65-74	Married	1	6767
Isaacs	65-74	Never married		4028
Isaacs	75-84	Married	0	126
Isaacs	75-84	Married	1	3032
Isaacs	75-84	Never married		2642
Isaacs	85+	Married	0	33
Isaacs	85+	Married	1	659
Isaacs	85+	Never married		1486
Jagajaga	15-19	Married	0	28
Jagajaga	15-19	Married	1	3
Jagajaga	15-19	Never married		7845
Jagajaga	20-24	Married	0	518
Jagajaga	20-24	Married	1	154
Jagajaga	20-24	Never married		7132
Jagajaga	25-34	Married	0	3153
Jagajaga	25-34	Married	1	5941
Jagajaga	25-34	Never married		6782
Jagajaga	35-44	Married	0	2336
Jagajaga	35-44	Married	1	12389
Jagajaga	35-44	Never married		3799
Jagajaga	45-54	Married	0	1723
Jagajaga	45-54	Married	1	12133
Jagajaga	45-54	Never married		4523
Jagajaga	55-64	Married	0	1066
Jagajaga	55-64	Married	1	10987
Jagajaga	55-64	Never married		4376
Jagajaga	65-74	Married	0	441
Jagajaga	65-74	Married	1	7935
Jagajaga	65-74	Never married		3314
Jagajaga	75-84	Married	0	82
Jagajaga	75-84	Married	1	3461
Jagajaga	75-84	Never married		2408
Jagajaga	85+	Married	0	17
Jagajaga	85+	Married	1	802
Jagajaga	85+	Never married		1521
Kooyong	15-19	Married	0	35
Kooyong	15-19	Married	1	4
Kooyong	15-19	Never married		9395
Kooyong	20-24	Married	0	775
Kooyong	20-24	Married	1	152
Kooyong	20-24	Never married		9786
Kooyong	25-34	Married	0	3690
Kooyong	25-34	Married	1	5456
Kooyong	25-34	Never married		9182
Kooyong	35-44	Married	0	1608
Kooyong	35-44	Married	1	10934
Kooyong	35-44	Never married		3742
Kooyong	45-54	Married	0	1259
Kooyong	45-54	Married	1	13720
Kooyong	45-54	Never married		4036
Kooyong	55-64	Married	0	750
Kooyong	55-64	Married	1	10689
Kooyong	55-64	Never married		3512
Kooyong	65-74	Married	0	366
Kooyong	65-74	Married	1	7366
Kooyong	65-74	Never married		3039
Kooyong	75-84	Married	0	114
Kooyong	75-84	Married	1	3449
Kooyong	75-84	Never married		2440
Kooyong	85+	Married	0	37
Kooyong	85+	Married	1	985
Kooyong	85+	Never married		1751
La Trobe	15-19	Married	0	57
La Trobe	15-19	Married	1	8
La Trobe	15-19	Never married		10867
La Trobe	20-24	Married	0	748
La Trobe	20-24	Married	1	254
La Trobe	20-24	Never married		8009
La Trobe	25-34	Married	0	3291
La Trobe	25-34	Married	1	7653
La Trobe	25-34	Never married		6022
La Trobe	35-44	Married	0	2709
La Trobe	35-44	Married	1	15493
La Trobe	35-44	Never married		3768
La Trobe	45-54	Married	0	2375
La Trobe	45-54	Married	1	15413
La Trobe	45-54	Never married		4508
La Trobe	55-64	Married	0	1224
La Trobe	55-64	Married	1	11393
La Trobe	55-64	Never married		3940
La Trobe	65-74	Married	0	447
La Trobe	65-74	Married	1	6879
La Trobe	65-74	Never married		2726
La Trobe	75-84	Married	0	103
La Trobe	75-84	Married	1	2644
La Trobe	75-84	Never married		1783
La Trobe	85+	Married	0	19
La Trobe	85+	Married	1	470
La Trobe	85+	Never married		940
Lalor	15-19	Married	0	79
Lalor	15-19	Married	1	21
Lalor	15-19	Never married		12589
Lalor	20-24	Married	0	1243
Lalor	20-24	Married	1	890
Lalor	20-24	Never married		10981
Lalor	25-34	Married	0	5176
Lalor	25-34	Married	1	22539
Lalor	25-34	Never married		12443
Lalor	35-44	Married	0	3514
Lalor	35-44	Married	1	25512
Lalor	35-44	Never married		7009
Lalor	45-54	Married	0	2376
Lalor	45-54	Married	1	16474
Lalor	45-54	Never married		6501
Lalor	55-64	Married	0	1205
Lalor	55-64	Married	1	11676
Lalor	55-64	Never married		5088
Lalor	65-74	Married	0	396
Lalor	65-74	Married	1	6610
Lalor	65-74	Never married		3291
Lalor	75-84	Married	0	90
Lalor	75-84	Married	1	2291
Lalor	75-84	Never married		1795
Lalor	85+	Married	0	7
Lalor	85+	Married	1	343
Lalor	85+	Never married		741
Mallee	15-19	Married	0	143
Mallee	15-19	Married	1	6
Mallee	15-19	Never married		7369
Mallee	20-24	Married	0	1310
Mallee	20-24	Married	1	305
Mallee	20-24	Never married		4454
Mallee	25-34	Married	0	2971
Mallee	25-34	Married	1	5045
Mallee	25-34	Never married		5067
Mallee	35-44	Married	0	1785
Mallee	35-44	Married	1	7791
Mallee	35-44	Never married		3701
Mallee	45-54	Married	0	1602
Mallee	45-54	Married	1	9918
Mallee	45-54	Never married		4851
Mallee	55-64	Married	0	1092
Mallee	55-64	Married	1	10922
Mallee	55-64	Never married		5008
Mallee	65-74	Married	0	533
Mallee	65-74	Married	1	8463
Mallee	65-74	Never married		4166
Mallee	75-84	Married	0	143
Mallee	75-84	Married	1	4368
Mallee	75-84	Never married		3350
Mallee	85+	Married	0	25
Mallee	85+	Married	1	1055
Mallee	85+	Never married		1913
Maribyrnong	15-19	Married	0	37
Maribyrnong	15-19	Married	1	25
Maribyrnong	15-19	Never married		8944
Maribyrnong	20-24	Married	0	741
Maribyrnong	20-24	Married	1	577
Maribyrnong	20-24	Never married		10474
Maribyrnong	25-34	Married	0	3642
Maribyrnong	25-34	Married	1	9281
Maribyrnong	25-34	Never married		12135
Maribyrnong	35-44	Married	0	2052
Maribyrnong	35-44	Married	1	12340
Maribyrnong	35-44	Never married		6306
Maribyrnong	45-54	Married	0	1563
Maribyrnong	45-54	Married	1	12113
Maribyrnong	45-54	Never married		6395
Maribyrnong	55-64	Married	0	939
Maribyrnong	55-64	Married	1	10432
Maribyrnong	55-64	Never married		5411
Maribyrnong	65-74	Married	0	361
Maribyrnong	65-74	Married	1	7980
Maribyrnong	65-74	Never married		3749
Maribyrnong	75-84	Married	0	106
Maribyrnong	75-84	Married	1	4260
Maribyrnong	75-84	Never married		3156
Maribyrnong	85+	Married	0	18
Maribyrnong	85+	Married	1	921
Maribyrnong	85+	Never married		1884
McEwen	15-19	Married	0	84
McEwen	15-19	Married	1	7
McEwen	15-19	Never married		12433
McEwen	20-24	Married	0	1352
McEwen	20-24	Married	1	541
McEwen	20-24	Never married		9479
McEwen	25-34	Married	0	5425
McEwen	25-34	Married	1	14657
McEwen	25-34	Never married		8891
McEwen	35-44	Married	0	3757
McEwen	35-44	Married	1	20104
McEwen	35-44	Never married		5598
McEwen	45-54	Married	0	2873
McEwen	45-54	Married	1	16965
McEwen	45-54	Never married		6061
McEwen	55-64	Married	0	1534
McEwen	55-64	Married	1	12998
McEwen	55-64	Never married		4960
McEwen	65-74	Married	0	521
McEwen	65-74	Married	1	8457
McEwen	65-74	Never married		3528
McEwen	75-84	Married	0	101
McEwen	75-84	Married	1	2875
McEwen	75-84	Never married		2001
McEwen	85+	Married	0	22
McEwen	85+	Married	1	519
McEwen	85+	Never married		909
McMillan	15-19	Married	0	124
McMillan	15-19	Married	1	8
McMillan	15-19	Never married		9032
McMillan	20-24	Married	0	1570
McMillan	20-24	Married	1	392
McMillan	20-24	Never married		5954
McMillan	25-34	Married	0	4319
McMillan	25-34	Married	1	7984
McMillan	25-34	Never married		6157
McMillan	35-44	Married	0	2717
McMillan	35-44	Married	1	10871
McMillan	35-44	Never married		4506
McMillan	45-54	Married	0	2328
McMillan	45-54	Married	1	11394
McMillan	45-54	Never married		5674
McMillan	55-64	Married	0	1484
McMillan	55-64	Married	1	11501
McMillan	55-64	Never married		5606
McMillan	65-74	Married	0	638
McMillan	65-74	Married	1	10107
McMillan	65-74	Never married		4537
McMillan	75-84	Married	0	146
McMillan	75-84	Married	1	4380
McMillan	75-84	Never married		3232
McMillan	85+	Married	0	16
McMillan	85+	Married	1	902
McMillan	85+	Never married		1642
Melbourne	15-19	Married	0	213
Melbourne	15-19	Married	1	13
Melbourne	15-19	Never married		9473
Melbourne	20-24	Married	0	3040
Melbourne	20-24	Married	1	492
Melbourne	20-24	Never married		24749
Melbourne	25-34	Married	0	13143
Melbourne	25-34	Married	1	11238
Melbourne	25-34	Never married		30474
Melbourne	35-44	Married	0	4628
Melbourne	35-44	Married	1	9846
Melbourne	35-44	Never married		9497
Melbourne	45-54	Married	0	2347
Melbourne	45-54	Married	1	6839
Melbourne	45-54	Never married		6743
Melbourne	55-64	Married	0	1355
Melbourne	55-64	Married	1	5473
Melbourne	55-64	Never married		5377
Melbourne	65-74	Married	0	498
Melbourne	65-74	Married	1	3851
Melbourne	65-74	Never married		3555
Melbourne	75-84	Married	0	107
Melbourne	75-84	Married	1	1624
Melbourne	75-84	Never married		2083
Melbourne	85+	Married	0	25
Melbourne	85+	Married	1	379
Melbourne	85+	Never married		940
Melbourne Ports	15-19	Married	0	66
Melbourne Ports	15-19	Married	1	12
Melbourne Ports	15-19	Never married		4902
Melbourne Ports	20-24	Married	0	1619
Melbourne Ports	20-24	Married	1	378
Melbourne Ports	20-24	Never married		8975
Melbourne Ports	25-34	Married	0	9887
Melbourne Ports	25-34	Married	1	8922
Melbourne Ports	25-34	Never married		16741
Melbourne Ports	35-44	Married	0	4236
Melbourne Ports	35-44	Married	1	9989
Melbourne Ports	35-44	Never married		8363
Melbourne Ports	45-54	Married	0	2476
Melbourne Ports	45-54	Married	1	7745
Melbourne Ports	45-54	Never married		6583
Melbourne Ports	55-64	Married	0	1358
Melbourne Ports	55-64	Married	1	6787
Melbourne Ports	55-64	Never married		5271
Melbourne Ports	65-74	Married	0	634
Melbourne Ports	65-74	Married	1	5180
Melbourne Ports	65-74	Never married		3586
Melbourne Ports	75-84	Married	0	120
Melbourne Ports	75-84	Married	1	2074
Melbourne Ports	75-84	Never married		2047
Melbourne Ports	85+	Married	0	37
Melbourne Ports	85+	Married	1	576
Melbourne Ports	85+	Never married		1169
Menzies	15-19	Married	0	13
Menzies	15-19	Married	1	4
Menzies	15-19	Never married		8850
Menzies	20-24	Married	0	350
Menzies	20-24	Married	1	113
Menzies	20-24	Never married		7725
Menzies	25-34	Married	0	1682
Menzies	25-34	Married	1	5459
Menzies	25-34	Never married		6835
Menzies	35-44	Married	0	1175
Menzies	35-44	Married	1	11389
Menzies	35-44	Never married		3159
Menzies	45-54	Married	0	1164
Menzies	45-54	Married	1	14115
Menzies	45-54	Never married		3875
Menzies	55-64	Married	0	701
Menzies	55-64	Married	1	12320
Menzies	55-64	Never married		3179
Menzies	65-74	Married	0	326
Menzies	65-74	Married	1	9704
Menzies	65-74	Never married		2646
Menzies	75-84	Married	0	108
Menzies	75-84	Married	1	5367
Menzies	75-84	Never married		2663
Menzies	85+	Married	0	28
Menzies	85+	Married	1	1069
Menzies	85+	Never married		1436
Murray	15-19	Married	0	120
Murray	15-19	Married	1	17
Murray	15-19	Never married		8058
Murray	20-24	Married	0	1124
Murray	20-24	Married	1	372
Murray	20-24	Never married		4589
Murray	25-34	Married	0	2885
Murray	25-34	Married	1	5390
Murray	25-34	Never married		4932
Murray	35-44	Married	0	1984
Murray	35-44	Married	1	8368
Murray	35-44	Never married		3974
Murray	45-54	Married	0	1863
Murray	45-54	Married	1	10348
Murray	45-54	Never married		5092
Murray	55-64	Married	0	1302
Murray	55-64	Married	1	11167
Murray	55-64	Never married		5023
Murray	65-74	Married	0	650
Murray	65-74	Married	1	9099
Murray	65-74	Never married		4262
Murray	75-84	Married	0	169
Murray	75-84	Married	1	4568
Murray	75-84	Never married		3308
Murray	85+	Married	0	42
Murray	85+	Married	1	994
Murray	85+	Never married		1640
Scullin	15-19	Married	0	28
Scullin	15-19	Married	1	13
Scullin	15-19	Never married		9879
Scullin	20-24	Married	0	563
Scullin	20-24	Married	1	608
Scullin	20-24	Never married		10060
Scullin	25-34	Married	0	2762
Scullin	25-34	Married	1	11665
Scullin	25-34	Never married		10123
Scullin	35-44	Married	0	1954
Scullin	35-44	Married	1	14646
Scullin	35-44	Never married		5204
Scullin	45-54	Married	0	1594
Scullin	45-54	Married	1	14111
Scullin	45-54	Never married		5157
Scullin	55-64	Married	0	935
Scullin	55-64	Married	1	12344
Scullin	55-64	Never married		4111
Scullin	65-74	Married	0	312
Scullin	65-74	Married	1	8529
Scullin	65-74	Never married		2939
Scullin	75-84	Married	0	90
Scullin	75-84	Married	1	3739
Scullin	75-84	Never married		2233
Scullin	85+	Married	0	9
Scullin	85+	Married	1	558
Scullin	85+	Never married		982
Wannon	15-19	Married	0	131
Wannon	15-19	Married	1	4
Wannon	15-19	Never married		6992
Wannon	20-24	Married	0	1185
Wannon	20-24	Married	1	186
Wannon	20-24	Never married		4283
Wannon	25-34	Married	0	2787
Wannon	25-34	Married	1	4082
Wannon	25-34	Never married		4333
Wannon	35-44	Married	0	1963
Wannon	35-44	Married	1	7513
Wannon	35-44	Never married		3532
Wannon	45-54	Married	0	1858
Wannon	45-54	Married	1	9844
Wannon	45-54	Never married		4802
Wannon	55-64	Married	0	1303
Wannon	55-64	Married	1	10794
Wannon	55-64	Never married		5059
Wannon	65-74	Married	0	548
Wannon	65-74	Married	1	8807
Wannon	65-74	Never married		4208
Wannon	75-84	Married	0	141
Wannon	75-84	Married	1	3994
Wannon	75-84	Never married		3232
Wannon	85+	Married	0	34
Wannon	85+	Married	1	811
Wannon	85+	Never married		1718
Wills	15-19	Married	0	58
Wills	15-19	Married	1	20
Wills	15-19	Never married		6952
Wills	20-24	Married	0	1018
Wills	20-24	Married	1	578
Wills	20-24	Never married		10501
Wills	25-34	Married	0	6912
Wills	25-34	Married	1	10406
Wills	25-34	Never married		15850
Wills	35-44	Married	0	4041
Wills	35-44	Married	1	13423
Wills	35-44	Never married		7061
Wills	45-54	Married	0	2240
Wills	45-54	Married	1	10164
Wills	45-54	Never married		6152
Wills	55-64	Married	0	1125
Wills	55-64	Married	1	7043
Wills	55-64	Never married		5119
Wills	65-74	Married	0	356
Wills	65-74	Married	1	5207
Wills	65-74	Never married		3438
Wills	75-84	Married	0	106
Wills	75-84	Married	1	4067
Wills	75-84	Never married		3425
Wills	85+	Married	0	15
Wills	85+	Married	1	1107
Wills	85+	Never married		2060
Blair	15-19	Married	0	248
Blair	15-19	Married	1	15
Blair	15-19	Never married		8989
Blair	20-24	Married	0	2241
Blair	20-24	Married	1	584
Blair	20-24	Never married		6336
Blair	25-34	Married	0	4891
Blair	25-34	Married	1	7780
Blair	25-34	Never married		7084
Blair	35-44	Married	0	2910
Blair	35-44	Married	1	9458
Blair	35-44	Never married		5517
Blair	45-54	Married	0	2115
Blair	45-54	Married	1	9971
Blair	45-54	Never married		5785
Blair	55-64	Married	0	1128
Blair	55-64	Married	1	9335
Blair	55-64	Never married		4835
Blair	65-74	Married	0	454
Blair	65-74	Married	1	6794
Blair	65-74	Never married		3466
Blair	75-84	Married	0	110
Blair	75-84	Married	1	2783
Blair	75-84	Never married		2381
Blair	85+	Married	0	6
Blair	85+	Married	1	475
Blair	85+	Never married		1072
Bonner	15-19	Married	0	104
Bonner	15-19	Married	1	3
Bonner	15-19	Never married		8990
Bonner	20-24	Married	0	1031
Bonner	20-24	Married	1	270
Bonner	20-24	Never married		7596
Bonner	25-34	Married	0	3593
Bonner	25-34	Married	1	7385
Bonner	25-34	Never married		6687
Bonner	35-44	Married	0	2322
Bonner	35-44	Married	1	13512
Bonner	35-44	Never married		4356
Bonner	45-54	Married	0	1840
Bonner	45-54	Married	1	12710
Bonner	45-54	Never married		4953
Bonner	55-64	Married	0	1020
Bonner	55-64	Married	1	9705
Bonner	55-64	Never married		4329
Bonner	65-74	Married	0	408
Bonner	65-74	Married	1	7052
Bonner	65-74	Never married		3385
Bonner	75-84	Married	0	104
Bonner	75-84	Married	1	3339
Bonner	75-84	Never married		2623
Bonner	85+	Married	0	14
Bonner	85+	Married	1	691
Bonner	85+	Never married		1567
Bowman	15-19	Married	0	119
Bowman	15-19	Married	1	10
Bowman	15-19	Never married		9093
Bowman	20-24	Married	0	1212
Bowman	20-24	Married	1	314
Bowman	20-24	Never married		6009
Bowman	25-34	Married	0	3267
Bowman	25-34	Married	1	5938
Bowman	25-34	Never married		5261
Bowman	35-44	Married	0	2390
Bowman	35-44	Married	1	10772
Bowman	35-44	Never married		4010
Bowman	45-54	Married	0	2058
Bowman	45-54	Married	1	12995
Bowman	45-54	Never married		4605
Bowman	55-64	Married	0	1301
Bowman	55-64	Married	1	12328
Bowman	55-64	Never married		4475
Bowman	65-74	Married	0	651
Bowman	65-74	Married	1	9293
Bowman	65-74	Never married		3885
Bowman	75-84	Married	0	164
Bowman	75-84	Married	1	3747
Bowman	75-84	Never married		2670
Bowman	85+	Married	0	32
Bowman	85+	Married	1	785
Bowman	85+	Never married		1364
Brisbane	15-19	Married	0	205
Brisbane	15-19	Married	1	7
Brisbane	15-19	Never married		6983
Brisbane	20-24	Married	0	2563
Brisbane	20-24	Married	1	436
Brisbane	20-24	Never married		12376
Brisbane	25-34	Married	0	8565
Brisbane	25-34	Married	1	8390
Brisbane	25-34	Never married		16049
Brisbane	35-44	Married	0	3251
Brisbane	35-44	Married	1	11273
Brisbane	35-44	Never married		6802
Brisbane	45-54	Married	0	1999
Brisbane	45-54	Married	1	10067
Brisbane	45-54	Never married		5828
Brisbane	55-64	Married	0	1027
Brisbane	55-64	Married	1	7019
Brisbane	55-64	Never married		4686
Brisbane	65-74	Married	0	389
Brisbane	65-74	Married	1	4104
Brisbane	65-74	Never married		3267
Brisbane	75-84	Married	0	58
Brisbane	75-84	Married	1	1639
Brisbane	75-84	Never married		1904
Brisbane	85+	Married	0	16
Brisbane	85+	Married	1	421
Brisbane	85+	Never married		1157
Capricornia	15-19	Married	0	287
Capricornia	15-19	Married	1	16
Capricornia	15-19	Never married		7884
Capricornia	20-24	Married	0	1975
Capricornia	20-24	Married	1	460
Capricornia	20-24	Never married		4930
Capricornia	25-34	Married	0	4043
Capricornia	25-34	Married	1	7177
Capricornia	25-34	Never married		5297
Capricornia	35-44	Married	0	2374
Capricornia	35-44	Married	1	9830
Capricornia	35-44	Never married		4150
Capricornia	45-54	Married	0	2065
Capricornia	45-54	Married	1	10455
Capricornia	45-54	Never married		4824
Capricornia	55-64	Married	0	1242
Capricornia	55-64	Married	1	9883
Capricornia	55-64	Never married		4334
Capricornia	65-74	Married	0	442
Capricornia	65-74	Married	1	6745
Capricornia	65-74	Never married		3295
Capricornia	75-84	Married	0	106
Capricornia	75-84	Married	1	2884
Capricornia	75-84	Never married		2405
Capricornia	85+	Married	0	13
Capricornia	85+	Married	1	528
Capricornia	85+	Never married		1138
Dawson	15-19	Married	0	251
Dawson	15-19	Married	1	8
Dawson	15-19	Never married		8249
Dawson	20-24	Married	0	1899
Dawson	20-24	Married	1	396
Dawson	20-24	Never married		5301
Dawson	25-34	Married	0	4256
Dawson	25-34	Married	1	6476
Dawson	25-34	Never married		6050
Dawson	35-44	Married	0	2626
Dawson	35-44	Married	1	10180
Dawson	35-44	Never married		4520
Dawson	45-54	Married	0	2313
Dawson	45-54	Married	1	11468
Dawson	45-54	Never married		5118
Dawson	55-64	Married	0	1379
Dawson	55-64	Married	1	10735
Dawson	55-64	Never married		4596
Dawson	65-74	Married	0	526
Dawson	65-74	Married	1	7271
Dawson	65-74	Never married		3440
Dawson	75-84	Married	0	119
Dawson	75-84	Married	1	2999
Dawson	75-84	Never married		2434
Dawson	85+	Married	0	12
Dawson	85+	Married	1	538
Dawson	85+	Never married		1135
Dickson	15-19	Married	0	123
Dickson	15-19	Married	1	3
Dickson	15-19	Never married		9206
Dickson	20-24	Married	0	1320
Dickson	20-24	Married	1	388
Dickson	20-24	Never married		6357
Dickson	25-34	Married	0	3632
Dickson	25-34	Married	1	7198
Dickson	25-34	Never married		5467
Dickson	35-44	Married	0	2629
Dickson	35-44	Married	1	13217
Dickson	35-44	Never married		4230
Dickson	45-54	Married	0	2088
Dickson	45-54	Married	1	13453
Dickson	45-54	Never married		4248
Dickson	55-64	Married	0	1024
Dickson	55-64	Married	1	10995
Dickson	55-64	Never married		3409
Dickson	65-74	Married	0	388
Dickson	65-74	Married	1	7894
Dickson	65-74	Never married		2799
Dickson	75-84	Married	0	66
Dickson	75-84	Married	1	2413
Dickson	75-84	Never married		1595
Dickson	85+	Married	0	7
Dickson	85+	Married	1	398
Dickson	85+	Never married		877
Fadden	15-19	Married	0	172
Fadden	15-19	Married	1	6
Fadden	15-19	Never married		9596
Fadden	20-24	Married	0	1862
Fadden	20-24	Married	1	383
Fadden	20-24	Never married		7632
Fadden	25-34	Married	0	4921
Fadden	25-34	Married	1	7132
Fadden	25-34	Never married		7242
Fadden	35-44	Married	0	3129
Fadden	35-44	Married	1	12142
Fadden	35-44	Never married		5521
Fadden	45-54	Married	0	2546
Fadden	45-54	Married	1	12662
Fadden	45-54	Never married		5743
Fadden	55-64	Married	0	1497
Fadden	55-64	Married	1	10696
Fadden	55-64	Never married		5144
Fadden	65-74	Married	0	714
Fadden	65-74	Married	1	9476
Fadden	65-74	Never married		4419
Fadden	75-84	Married	0	206
Fadden	75-84	Married	1	3984
Fadden	75-84	Never married		2700
Fadden	85+	Married	0	36
Fadden	85+	Married	1	742
Fadden	85+	Never married		1263
Fairfax	15-19	Married	0	136
Fairfax	15-19	Married	1	8
Fairfax	15-19	Never married		8023
Fairfax	20-24	Married	0	1248
Fairfax	20-24	Married	1	314
Fairfax	20-24	Never married		5373
Fairfax	25-34	Married	0	3422
Fairfax	25-34	Married	1	5774
Fairfax	25-34	Never married		5513
Fairfax	35-44	Married	0	2695
Fairfax	35-44	Married	1	10742
Fairfax	35-44	Never married		4425
Fairfax	45-54	Married	0	2406
Fairfax	45-54	Married	1	11851
Fairfax	45-54	Never married		5526
Fairfax	55-64	Married	0	1695
Fairfax	55-64	Married	1	11264
Fairfax	55-64	Never married		5124
Fairfax	65-74	Married	0	794
Fairfax	65-74	Married	1	9724
Fairfax	65-74	Never married		4214
Fairfax	75-84	Married	0	207
Fairfax	75-84	Married	1	4592
Fairfax	75-84	Never married		2850
Fairfax	85+	Married	0	21
Fairfax	85+	Married	1	944
Fairfax	85+	Never married		1575
Fisher	15-19	Married	0	109
Fisher	15-19	Never married		7654
Fisher	20-24	Married	0	1082
Fisher	20-24	Married	1	294
Fisher	20-24	Never married		4774
Fisher	25-34	Married	0	3098
Fisher	25-34	Married	1	4815
Fisher	25-34	Never married		4930
Fisher	35-44	Married	0	2358
Fisher	35-44	Married	1	9226
Fisher	35-44	Never married		4057
Fisher	45-54	Married	0	2085
Fisher	45-54	Married	1	10303
Fisher	45-54	Never married		4800
Fisher	55-64	Married	0	1414
Fisher	55-64	Married	1	10090
Fisher	55-64	Never married		4646
