CED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Melbourne Ports	65-74	1	0	1	F	1492
Melbourne Ports	65-74	1	0	1	M	860
Melbourne Ports	65-74	1	1	0	F	70
Melbourne Ports	65-74	1	1	0	M	83
Melbourne Ports	65-74	1	1	1	F	8
Melbourne Ports	65-74	1	1	1	M	5
Melbourne Ports	75-84				F	387
Melbourne Ports	75-84				M	341
Melbourne Ports	75-84	0			F	2203
Melbourne Ports	75-84	0			M	1868
Melbourne Ports	75-84	1	0	1	F	274
Melbourne Ports	75-84	1	0	1	M	204
Melbourne Ports	75-84	1	1	0	F	15
Melbourne Ports	75-84	1	1	0	M	10
Melbourne Ports	85+				F	301
Melbourne Ports	85+				M	184
Melbourne Ports	85+	0			F	1499
Melbourne Ports	85+	0			M	934
Melbourne Ports	85+	1	0	1	F	18
Melbourne Ports	85+	1	0	1	M	14
Melbourne Ports	85+	1	1	0	F	11
Melbourne Ports	85+	1	1	0	M	3
Menzies	15-19				F	209
Menzies	15-19				M	229
Menzies	15-19	0			F	3913
Menzies	15-19	0			M	4442
Menzies	15-19	1	0	1	F	229
Menzies	15-19	1	0	1	M	159
Menzies	15-19	1	1	0	F	13
Menzies	15-19	1	1	0	M	14
Menzies	15-19	1	1	1	F	6
Menzies	15-19	1	1	1	M	7
Menzies	20-24				F	157
Menzies	20-24				M	181
Menzies	20-24	0			F	3725
Menzies	20-24	0			M	4259
Menzies	20-24	1	0	1	F	183
Menzies	20-24	1	0	1	M	113
Menzies	20-24	1	1	0	F	74
Menzies	20-24	1	1	0	M	28
Menzies	20-24	1	1	1	F	3
Menzies	20-24	1	1	1	M	3
Menzies	25-34				F	331
Menzies	25-34				M	352
Menzies	25-34	0			F	4586
Menzies	25-34	0			M	5505
Menzies	25-34	1	0	1	F	318
Menzies	25-34	1	0	1	M	172
Menzies	25-34	1	1	0	F	2278
Menzies	25-34	1	1	0	M	1398
Menzies	25-34	1	1	1	F	61
Menzies	25-34	1	1	1	M	20
Menzies	35-44				F	323
Menzies	35-44				M	325
Menzies	35-44	0			F	2153
Menzies	35-44	0			M	2857
Menzies	35-44	1	0	1	F	243
Menzies	35-44	1	0	1	M	113
Menzies	35-44	1	1	0	F	5836
Menzies	35-44	1	1	0	M	4456
Menzies	35-44	1	1	1	F	254
Menzies	35-44	1	1	1	M	75
Menzies	45-54				F	405
Menzies	45-54				M	418
Menzies	45-54	0			F	6064
Menzies	45-54	0			M	5355
Menzies	45-54	1	0	1	F	412
Menzies	45-54	1	0	1	M	148
Menzies	45-54	1	1	0	F	3687
Menzies	45-54	1	1	0	M	3567
Menzies	45-54	1	1	1	F	108
Menzies	45-54	1	1	1	M	49
Menzies	55-64				F	408
Menzies	55-64				M	380
Menzies	55-64	0			F	6479
Menzies	55-64	0			M	6542
Menzies	55-64	1	0	1	F	1873
Menzies	55-64	1	0	1	M	661
Menzies	55-64	1	1	0	F	370
Menzies	55-64	1	1	0	M	639
Menzies	55-64	1	1	1	F	33
Menzies	55-64	1	1	1	M	18
Menzies	65-74				F	467
Menzies	65-74				M	341
Menzies	65-74	0			F	4605
Menzies	65-74	0			M	4617
Menzies	65-74	1	0	1	F	2323
Menzies	65-74	1	0	1	M	1373
Menzies	65-74	1	1	0	F	132
Menzies	65-74	1	1	0	M	100
Menzies	65-74	1	1	1	F	18
Menzies	65-74	1	1	1	M	13
Menzies	75-84				F	503
Menzies	75-84				M	413
Menzies	75-84	0			F	3926
Menzies	75-84	0			M	3553
Menzies	75-84	1	0	1	F	534
Menzies	75-84	1	0	1	M	487
Menzies	75-84	1	1	0	F	34
Menzies	75-84	1	1	0	M	28
Menzies	75-84	1	1	1	F	11
Menzies	85+				F	363
Menzies	85+				M	203
Menzies	85+	0			F	2085
Menzies	85+	0			M	1312
Menzies	85+	1	0	1	F	20
Menzies	85+	1	0	1	M	27
Menzies	85+	1	1	0	F	4
Menzies	85+	1	1	0	M	3
Murray	15-19				F	548
Murray	15-19				M	618
Murray	15-19	0			F	3395
Murray	15-19	0			M	3899
Murray	15-19	1	0	1	F	344
Murray	15-19	1	0	1	M	217
Murray	15-19	1	1	0	F	67
Murray	15-19	1	1	0	M	39
Murray	15-19	1	1	1	F	5
Murray	20-24				F	267
Murray	20-24				M	321
Murray	20-24	0			F	2377
Murray	20-24	0			M	3018
Murray	20-24	1	0	1	F	284
Murray	20-24	1	0	1	M	138
Murray	20-24	1	1	0	F	525
Murray	20-24	1	1	0	M	230
Murray	20-24	1	1	1	F	22
Murray	20-24	1	1	1	M	15
Murray	25-34				F	645
Murray	25-34				M	739
Murray	25-34	0			F	3006
Murray	25-34	0			M	4037
Murray	25-34	1	0	1	F	413
Murray	25-34	1	0	1	M	212
Murray	25-34	1	1	0	F	3534
Murray	25-34	1	1	0	M	2380
Murray	25-34	1	1	1	F	189
Murray	25-34	1	1	1	M	61
Murray	35-44				F	638
Murray	35-44				M	761
Murray	35-44	0			F	2178
Murray	35-44	0			M	2867
Murray	35-44	1	0	1	F	331
Murray	35-44	1	0	1	M	165
Murray	35-44	1	1	0	F	4862
Murray	35-44	1	1	0	M	3936
Murray	35-44	1	1	1	F	254
Murray	35-44	1	1	1	M	120
Murray	45-54				F	802
Murray	45-54				M	929
Murray	45-54	0			F	5873
Murray	45-54	0			M	5714
Murray	45-54	1	0	1	F	959
Murray	45-54	1	0	1	M	376
Murray	45-54	1	1	0	F	2188
Murray	45-54	1	1	0	M	2407
Murray	45-54	1	1	1	F	98
Murray	45-54	1	1	1	M	46
Murray	55-64				F	876
Murray	55-64				M	952
Murray	55-64	0			F	7008
Murray	55-64	0			M	7840
Murray	55-64	1	0	1	F	2076
Murray	55-64	1	0	1	M	864
Murray	55-64	1	1	0	F	209
Murray	55-64	1	1	0	M	401
Murray	55-64	1	1	1	F	21
Murray	55-64	1	1	1	M	17
Murray	65-74				F	1089
Murray	65-74				M	1104
Murray	65-74	0			F	6139
Murray	65-74	0			M	6663
Murray	65-74	1	0	1	F	1185
Murray	65-74	1	0	1	M	755
Murray	65-74	1	1	0	F	59
Murray	65-74	1	1	0	M	71
Murray	65-74	1	1	1	F	5
Murray	65-74	1	1	1	M	4
Murray	75-84				F	939
Murray	75-84				M	853
Murray	75-84	0			F	4020
Murray	75-84	0			M	3762
Murray	75-84	1	0	1	F	204
Murray	75-84	1	0	1	M	161
Murray	75-84	1	1	0	F	16
Murray	75-84	1	1	0	M	17
Murray	85+				F	544
Murray	85+				M	336
Murray	85+	0			F	1985
Murray	85+	0			M	1255
Murray	85+	1	0	1	F	19
Murray	85+	1	0	1	M	12
Murray	85+	1	1	0	F	15
Murray	85+	1	1	0	M	9
Scullin	15-19				F	376
Scullin	15-19				M	393
Scullin	15-19	0			F	4363
Scullin	15-19	0			M	4801
Scullin	15-19	1	0	1	F	266
Scullin	15-19	1	0	1	M	145
Scullin	15-19	1	1	0	F	28
Scullin	15-19	1	1	0	M	26
Scullin	15-19	1	1	1	F	7
Scullin	20-24				F	327
Scullin	20-24				M	378
Scullin	20-24	0			F	4859
Scullin	20-24	0			M	5551
Scullin	20-24	1	0	1	F	341
Scullin	20-24	1	0	1	M	188
Scullin	20-24	1	1	0	F	325
Scullin	20-24	1	1	0	M	91
Scullin	20-24	1	1	1	F	19
Scullin	20-24	1	1	1	M	7
Scullin	25-34				F	804
Scullin	25-34				M	832
Scullin	25-34	0			F	6545
Scullin	25-34	0			M	8802
Scullin	25-34	1	0	1	F	511
Scullin	25-34	1	0	1	M	290
Scullin	25-34	1	1	0	F	5300
Scullin	25-34	1	1	0	M	3214
Scullin	25-34	1	1	1	F	133
Scullin	25-34	1	1	1	M	33
Scullin	35-44				F	561
Scullin	35-44				M	638
Scullin	35-44	0			F	3513
Scullin	35-44	0			M	4850
Scullin	35-44	1	0	1	F	313
Scullin	35-44	1	0	1	M	172
Scullin	35-44	1	1	0	F	6981
Scullin	35-44	1	1	0	M	5846
Scullin	35-44	1	1	1	F	241
Scullin	35-44	1	1	1	M	100
Scullin	45-54				F	597
Scullin	45-54				M	536
Scullin	45-54	0			F	7139
Scullin	45-54	0			M	6814
Scullin	45-54	1	0	1	F	697
Scullin	45-54	1	0	1	M	212
Scullin	45-54	1	1	0	F	2905
Scullin	45-54	1	1	0	M	3044
Scullin	45-54	1	1	1	F	93
Scullin	45-54	1	1	1	M	47
Scullin	55-64				F	591
Scullin	55-64				M	511
Scullin	55-64	0			F	6594
Scullin	55-64	0			M	7081
Scullin	55-64	1	0	1	F	2235
Scullin	55-64	1	0	1	M	788
Scullin	55-64	1	1	0	F	281
Scullin	55-64	1	1	0	M	511
Scullin	55-64	1	1	1	F	33
Scullin	55-64	1	1	1	M	14
Scullin	65-74				F	525
Scullin	65-74				M	512
Scullin	65-74	0			F	4563
Scullin	65-74	0			M	4648
Scullin	65-74	1	0	1	F	1469
Scullin	65-74	1	0	1	M	1059
Scullin	65-74	1	1	0	F	80
Scullin	65-74	1	1	0	M	98
Scullin	65-74	1	1	1	F	14
Scullin	65-74	1	1	1	M	10
Scullin	75-84				F	408
Scullin	75-84				M	309
Scullin	75-84	0			F	3179
Scullin	75-84	0			M	2735
Scullin	75-84	1	0	1	F	212
Scullin	75-84	1	0	1	M	208
Scullin	75-84	1	1	0	F	22
Scullin	75-84	1	1	0	M	18
Scullin	85+				F	174
Scullin	85+				M	110
Scullin	85+	0			F	1265
Scullin	85+	0			M	832
Scullin	85+	1	0	1	F	14
Scullin	85+	1	0	1	M	11
Scullin	85+	1	1	0	F	11
Scullin	85+	1	1	0	M	11
Wannon	15-19				F	452
Wannon	15-19				M	525
Wannon	15-19	0			F	3059
Wannon	15-19	0			M	3450
Wannon	15-19	1	0	1	F	324
Wannon	15-19	1	0	1	M	183
Wannon	15-19	1	1	0	F	42
Wannon	15-19	1	1	0	M	20
Wannon	15-19	1	1	1	F	3
Wannon	15-19	1	1	1	M	3
Wannon	20-24				F	247
Wannon	20-24				M	326
Wannon	20-24	0			F	2199
Wannon	20-24	0			M	2896
Wannon	20-24	1	0	1	F	255
Wannon	20-24	1	0	1	M	150
Wannon	20-24	1	1	0	F	429
Wannon	20-24	1	1	0	M	209
Wannon	20-24	1	1	1	F	22
Wannon	20-24	1	1	1	M	5
Wannon	25-34				F	455
Wannon	25-34				M	705
Wannon	25-34	0			F	2475
Wannon	25-34	0			M	3381
Wannon	25-34	1	0	1	F	369
Wannon	25-34	1	0	1	M	235
Wannon	25-34	1	1	0	F	3029
Wannon	25-34	1	1	0	M	2022
Wannon	25-34	1	1	1	F	186
Wannon	25-34	1	1	1	M	50
Wannon	35-44				F	504
Wannon	35-44				M	820
Wannon	35-44	0			F	1924
Wannon	35-44	0			M	2442
Wannon	35-44	1	0	1	F	311
Wannon	35-44	1	0	1	M	166
Wannon	35-44	1	1	0	F	4392
Wannon	35-44	1	1	0	M	3789
Wannon	35-44	1	1	1	F	279
Wannon	35-44	1	1	1	M	109
Wannon	45-54				F	652
Wannon	45-54				M	997
Wannon	45-54	0			F	5806
Wannon	45-54	0			M	5530
Wannon	45-54	1	0	1	F	848
Wannon	45-54	1	0	1	M	320
Wannon	45-54	1	1	0	F	2135
Wannon	45-54	1	1	0	M	2293
Wannon	45-54	1	1	1	F	90
Wannon	45-54	1	1	1	M	69
Wannon	55-64				F	819
Wannon	55-64				M	995
Wannon	55-64	0			F	6962
Wannon	55-64	0			M	7633
Wannon	55-64	1	0	1	F	1963
Wannon	55-64	1	0	1	M	865
Wannon	55-64	1	1	0	F	223
Wannon	55-64	1	1	0	M	430
Wannon	55-64	1	1	1	F	12
Wannon	55-64	1	1	1	M	9
Wannon	65-74				F	956
Wannon	65-74				M	1034
Wannon	65-74	0			F	5926
Wannon	65-74	0			M	6391
Wannon	65-74	1	0	1	F	1200
Wannon	65-74	1	0	1	M	791
Wannon	65-74	1	1	0	F	55
Wannon	65-74	1	1	0	M	69
Wannon	65-74	1	1	1	F	10
Wannon	75-84				F	864
Wannon	75-84				M	715
Wannon	75-84	0			F	3679
Wannon	75-84	0			M	3333
Wannon	75-84	1	0	1	F	216
Wannon	75-84	1	0	1	M	137
Wannon	75-84	1	1	0	F	18
Wannon	75-84	1	1	0	M	23
Wannon	75-84	1	1	1	F	4
Wannon	75-84	1	1	1	M	3
Wannon	85+				F	526
Wannon	85+				M	288
Wannon	85+	0			F	1954
Wannon	85+	0			M	1106
Wannon	85+	1	0	1	F	20
Wannon	85+	1	0	1	M	11
Wannon	85+	1	1	0	F	12
Wannon	85+	1	1	0	M	10
Wannon	85+	1	1	1	F	3
Wills	15-19				F	299
Wills	15-19				M	349
Wills	15-19	0			F	3116
Wills	15-19	0			M	3368
Wills	15-19	1	0	1	F	194
Wills	15-19	1	0	1	M	142
Wills	15-19	1	1	0	F	19
Wills	15-19	1	1	0	M	20
Wills	15-19	1	1	1	F	10
Wills	20-24				F	442
Wills	20-24				M	451
Wills	20-24	0			F	5847
Wills	20-24	0			M	5820
Wills	20-24	1	0	1	F	324
Wills	20-24	1	0	1	M	161
Wills	20-24	1	1	0	F	223
Wills	20-24	1	1	0	M	56
Wills	20-24	1	1	1	F	4
Wills	20-24	1	1	1	M	7
Wills	25-34				F	1232
Wills	25-34				M	1382
Wills	25-34	0			F	12620
Wills	25-34	0			M	14269
Wills	25-34	1	0	1	F	709
Wills	25-34	1	0	1	M	347
Wills	25-34	1	1	0	F	3568
Wills	25-34	1	1	0	M	2263
Wills	25-34	1	1	1	F	102
Wills	25-34	1	1	1	M	21
Wills	35-44				F	834
Wills	35-44				M	935
Wills	35-44	0			F	5177
Wills	35-44	0			M	6431
Wills	35-44	1	0	1	F	511
Wills	35-44	1	0	1	M	236
Wills	35-44	1	1	0	F	6589
Wills	35-44	1	1	0	M	5652
Wills	35-44	1	1	1	F	308
Wills	35-44	1	1	1	M	114
Wills	45-54				F	621
Wills	45-54				M	646
Wills	45-54	0			F	6039
Wills	45-54	0			M	6004
Wills	45-54	1	0	1	F	478
Wills	45-54	1	0	1	M	144
Wills	45-54	1	1	0	F	2975
Wills	45-54	1	1	0	M	3067
Wills	45-54	1	1	1	F	145
Wills	45-54	1	1	1	M	76
Wills	55-64				F	537
Wills	55-64				M	499
Wills	55-64	0			F	5706
Wills	55-64	0			M	5551
Wills	55-64	1	0	1	F	1187
Wills	55-64	1	0	1	M	344
Wills	55-64	1	1	0	F	252
Wills	55-64	1	1	0	M	508
Wills	55-64	1	1	1	F	15
Wills	55-64	1	1	1	M	5
Wills	65-74				F	466
Wills	65-74				M	421
Wills	65-74	0			F	3808
Wills	65-74	0			M	3550
Wills	65-74	1	0	1	F	1134
Wills	65-74	1	0	1	M	555
Wills	65-74	1	1	0	F	75
Wills	65-74	1	1	0	M	78
Wills	65-74	1	1	1	F	7
Wills	65-74	1	1	1	M	4
Wills	75-84				F	507
Wills	75-84				M	393
Wills	75-84	0			F	4259
Wills	75-84	0			M	2978
Wills	75-84	1	0	1	F	343
Wills	75-84	1	0	1	M	281
Wills	75-84	1	1	0	F	31
Wills	75-84	1	1	0	M	28
Wills	75-84	1	1	1	F	3
Wills	75-84	1	1	1	M	4
Wills	85+				F	307
Wills	85+				M	203
Wills	85+	0			F	2377
Wills	85+	0			M	1485
Wills	85+	1	0	1	F	23
Wills	85+	1	0	1	M	27
Wills	85+	1	1	0	F	15
Wills	85+	1	1	0	M	3
No usual address (Vic.)	15-19				F	37
No usual address (Vic.)	15-19				M	41
No usual address (Vic.)	15-19	0			F	120
No usual address (Vic.)	15-19	0			M	121
No usual address (Vic.)	15-19	1	0	1	F	9
No usual address (Vic.)	15-19	1	0	1	M	8
No usual address (Vic.)	15-19	1	1	0	F	13
No usual address (Vic.)	20-24				F	107
No usual address (Vic.)	20-24				M	122
No usual address (Vic.)	20-24	0			F	297
No usual address (Vic.)	20-24	0			M	301
No usual address (Vic.)	20-24	1	0	1	F	17
No usual address (Vic.)	20-24	1	0	1	M	11
No usual address (Vic.)	20-24	1	1	0	F	32
No usual address (Vic.)	20-24	1	1	0	M	16
No usual address (Vic.)	25-34				F	189
No usual address (Vic.)	25-34				M	306
No usual address (Vic.)	25-34	0			F	439
No usual address (Vic.)	25-34	0			M	603
No usual address (Vic.)	25-34	1	0	1	F	41
No usual address (Vic.)	25-34	1	0	1	M	29
No usual address (Vic.)	25-34	1	1	0	F	120
No usual address (Vic.)	25-34	1	1	0	M	108
No usual address (Vic.)	25-34	1	1	1	F	4
No usual address (Vic.)	35-44				F	151
No usual address (Vic.)	35-44				M	344
No usual address (Vic.)	35-44	0			F	184
No usual address (Vic.)	35-44	0			M	313
No usual address (Vic.)	35-44	1	0	1	F	18
No usual address (Vic.)	35-44	1	0	1	M	11
No usual address (Vic.)	35-44	1	1	0	F	116
No usual address (Vic.)	35-44	1	1	0	M	138
No usual address (Vic.)	35-44	1	1	1	F	9
No usual address (Vic.)	45-54				F	88
No usual address (Vic.)	45-54				M	241
No usual address (Vic.)	45-54	0			F	211
No usual address (Vic.)	45-54	0			M	312
No usual address (Vic.)	45-54	1	0	1	F	16
No usual address (Vic.)	45-54	1	0	1	M	17
No usual address (Vic.)	45-54	1	1	0	F	32
No usual address (Vic.)	45-54	1	1	0	M	56
No usual address (Vic.)	45-54	1	1	1	F	4
No usual address (Vic.)	55-64				F	76
No usual address (Vic.)	55-64				M	132
No usual address (Vic.)	55-64	0			F	241
No usual address (Vic.)	55-64	0			M	287
No usual address (Vic.)	55-64	1	0	1	F	38
No usual address (Vic.)	55-64	1	0	1	M	25
No usual address (Vic.)	55-64	1	1	0	M	13
No usual address (Vic.)	65-74				F	29
No usual address (Vic.)	65-74				M	53
No usual address (Vic.)	65-74	0			F	143
No usual address (Vic.)	65-74	0			M	206
No usual address (Vic.)	65-74	1	0	1	F	27
No usual address (Vic.)	65-74	1	0	1	M	19
No usual address (Vic.)	65-74	1	1	0	M	3
No usual address (Vic.)	75-84				F	8
No usual address (Vic.)	75-84				M	20
No usual address (Vic.)	75-84	0			F	34
No usual address (Vic.)	75-84	0			M	56
No usual address (Vic.)	75-84	1	0	1	F	3
No usual address (Vic.)	85+				F	13
No usual address (Vic.)	85+	0			F	18
No usual address (Vic.)	85+	0			M	9
Migratory - Offshore - Shipping (Vic.)	25-34	0			M	3
Migratory - Offshore - Shipping (Vic.)	45-54	0			M	10
Migratory - Offshore - Shipping (Vic.)	55-64	0			M	4
Blair	15-19				F	482
Blair	15-19				M	567
Blair	15-19	0			F	3940
Blair	15-19	0			M	4459
Blair	15-19	1	0	1	F	505
Blair	15-19	1	0	1	M	310
Blair	15-19	1	1	0	F	112
Blair	15-19	1	1	0	M	45
Blair	15-19	1	1	1	F	4
Blair	15-19	1	1	1	M	4
Blair	20-24				F	432
Blair	20-24				M	468
Blair	20-24	0			F	3385
Blair	20-24	0			M	4110
Blair	20-24	1	0	1	F	488
Blair	20-24	1	0	1	M	245
Blair	20-24	1	1	0	F	1007
Blair	20-24	1	1	0	M	453
Blair	20-24	1	1	1	F	69
Blair	20-24	1	1	1	M	6
Blair	25-34				F	849
Blair	25-34				M	946
Blair	25-34	0			F	4151
Blair	25-34	0			M	5568
Blair	25-34	1	0	1	F	596
Blair	25-34	1	0	1	M	366
Blair	25-34	1	1	0	F	5621
Blair	25-34	1	1	0	M	3858
Blair	25-34	1	1	1	F	361
Blair	25-34	1	1	1	M	114
Blair	35-44				F	669
Blair	35-44				M	814
Blair	35-44	0			F	3001
Blair	35-44	0			M	3822
Blair	35-44	1	0	1	F	459
Blair	35-44	1	0	1	M	273
Blair	35-44	1	1	0	F	5670
Blair	35-44	1	1	0	M	4679
Blair	35-44	1	1	1	F	310
Blair	35-44	1	1	1	M	162
Blair	45-54				F	730
Blair	45-54				M	796
Blair	45-54	0			F	5969
Blair	45-54	0			M	6124
Blair	45-54	1	0	1	F	1160
Blair	45-54	1	0	1	M	468
Blair	45-54	1	1	0	F	2143
Blair	45-54	1	1	0	M	2311
Blair	45-54	1	1	1	F	98
Blair	45-54	1	1	1	M	72
Blair	55-64				F	679
Blair	55-64				M	756
Blair	55-64	0			F	5888
Blair	55-64	0			M	6475
Blair	55-64	1	0	1	F	1976
Blair	55-64	1	0	1	M	929
Blair	55-64	1	1	0	F	167
Blair	55-64	1	1	0	M	399
Blair	55-64	1	1	1	F	25
Blair	55-64	1	1	1	M	11
Blair	65-74				F	605
Blair	65-74				M	596
Blair	65-74	0			F	4532
Blair	65-74	0			M	4711
Blair	65-74	1	0	1	F	984
Blair	65-74	1	0	1	M	672
Blair	65-74	1	1	0	F	41
Blair	65-74	1	1	0	M	70
Blair	65-74	1	1	1	F	5
Blair	65-74	1	1	1	M	3
Blair	75-84				F	445
Blair	75-84				M	376
Blair	75-84	0			F	2682
Blair	75-84	0			M	2385
Blair	75-84	1	0	1	F	132
Blair	75-84	1	0	1	M	107
Blair	75-84	1	1	0	F	14
Blair	75-84	1	1	0	M	5
Blair	85+				F	220
Blair	85+				M	117
Blair	85+	0			F	1165
Blair	85+	0			M	722
Blair	85+	1	0	1	F	6
Blair	85+	1	0	1	M	3
Blair	85+	1	1	0	F	3
Blair	85+	1	1	0	M	3
Bonner	15-19				F	282
Bonner	15-19				M	289
Bonner	15-19	0			F	4173
Bonner	15-19	0			M	4480
Bonner	15-19	1	0	1	F	369
Bonner	15-19	1	0	1	M	222
Bonner	15-19	1	1	0	F	24
Bonner	15-19	1	1	0	M	11
Bonner	15-19	1	1	1	F	5
Bonner	15-19	1	1	1	M	5
Bonner	20-24				F	262
Bonner	20-24				M	297
Bonner	20-24	0			F	4113
Bonner	20-24	0			M	4446
Bonner	20-24	1	0	1	F	307
Bonner	20-24	1	0	1	M	148
Bonner	20-24	1	1	0	F	257
Bonner	20-24	1	1	0	M	105
Bonner	20-24	1	1	1	F	18
Bonner	20-24	1	1	1	M	3
Bonner	25-34				F	559
Bonner	25-34				M	573
Bonner	25-34	0			F	5193
Bonner	25-34	0			M	6199
Bonner	25-34	1	0	1	F	455
Bonner	25-34	1	0	1	M	277
Bonner	25-34	1	1	0	F	3687
Bonner	25-34	1	1	0	M	2400
Bonner	25-34	1	1	1	F	157
Bonner	25-34	1	1	1	M	45
Bonner	35-44				F	476
Bonner	35-44				M	552
Bonner	35-44	0			F	3063
Bonner	35-44	0			M	3741
Bonner	35-44	1	0	1	F	370
Bonner	35-44	1	0	1	M	200
Bonner	35-44	1	1	0	F	7026
Bonner	35-44	1	1	0	M	5847
Bonner	35-44	1	1	1	F	357
Bonner	35-44	1	1	1	M	143
Bonner	45-54				F	485
Bonner	45-54				M	593
Bonner	45-54	0			F	6327
Bonner	45-54	0			M	5976
Bonner	45-54	1	0	1	F	688
Bonner	45-54	1	0	1	M	275
Bonner	45-54	1	1	0	F	3195
Bonner	45-54	1	1	0	M	3307
Bonner	45-54	1	1	1	F	151
Bonner	45-54	1	1	1	M	73
Bonner	55-64				F	410
Bonner	55-64				M	476
Bonner	55-64	0			F	6047
Bonner	55-64	0			M	6234
Bonner	55-64	1	0	1	F	1809
Bonner	55-64	1	0	1	M	754
Bonner	55-64	1	1	0	F	240
Bonner	55-64	1	1	0	M	502
Bonner	55-64	1	1	1	F	29
Bonner	55-64	1	1	1	M	12
Bonner	65-74				F	430
Bonner	65-74				M	399
Bonner	65-74	0			F	4195
Bonner	65-74	0			M	4141
Bonner	65-74	1	0	1	F	1616
Bonner	65-74	1	0	1	M	1015
Bonner	65-74	1	1	0	F	64
Bonner	65-74	1	1	0	M	80
Bonner	65-74	1	1	1	F	11
Bonner	65-74	1	1	1	M	8
Bonner	75-84				F	426
Bonner	75-84				M	313
Bonner	75-84	0			F	3124
Bonner	75-84	0			M	2478
Bonner	75-84	1	0	1	F	277
Bonner	75-84	1	0	1	M	223
Bonner	75-84	1	1	0	F	18
Bonner	75-84	1	1	0	M	14
Bonner	75-84	1	1	1	M	3
Bonner	85+				F	309
Bonner	85+				M	155
Bonner	85+	0			F	1753
Bonner	85+	0			M	898
Bonner	85+	1	0	1	F	27
Bonner	85+	1	0	1	M	12
Bonner	85+	1	1	0	F	3
Bonner	85+	1	1	0	M	3
Bowman	15-19				F	217
Bowman	15-19				M	264
Bowman	15-19	0			F	3975
Bowman	15-19	0			M	4557
Bowman	15-19	1	0	1	F	421
Bowman	15-19	1	0	1	M	237
Bowman	15-19	1	1	0	F	36
Bowman	15-19	1	1	0	M	22
Bowman	15-19	1	1	1	F	6
Bowman	15-19	1	1	1	M	3
Bowman	20-24				F	159
Bowman	20-24				M	174
Bowman	20-24	0			F	3077
Bowman	20-24	0			M	3690
Bowman	20-24	1	0	1	F	291
Bowman	20-24	1	0	1	M	157
Bowman	20-24	1	1	0	F	419
Bowman	20-24	1	1	0	M	195
Bowman	20-24	1	1	1	F	22
Bowman	20-24	1	1	1	M	7
Bowman	25-34				F	362
Bowman	25-34				M	387
Bowman	25-34	0			F	3231
Bowman	25-34	0			M	4497
Bowman	25-34	1	0	1	F	411
Bowman	25-34	1	0	1	M	245
Bowman	25-34	1	1	0	F	3801
Bowman	25-34	1	1	0	M	2528
Bowman	25-34	1	1	1	F	206
Bowman	25-34	1	1	1	M	89
Bowman	35-44				F	385
Bowman	35-44				M	443
Bowman	35-44	0			F	2511
Bowman	35-44	0			M	3113
Bowman	35-44	1	0	1	F	331
Bowman	35-44	1	0	1	M	228
Bowman	35-44	1	1	0	F	6017
Bowman	35-44	1	1	0	M	4895
Bowman	35-44	1	1	1	F	355
Bowman	35-44	1	1	1	M	172
Bowman	45-54				F	460
Bowman	45-54				M	528
Bowman	45-54	0			F	6671
Bowman	45-54	0			M	6127
Bowman	45-54	1	0	1	F	961
Bowman	45-54	1	0	1	M	369
Bowman	45-54	1	1	0	F	2913
Bowman	45-54	1	1	0	M	2981
Bowman	45-54	1	1	1	F	121
Bowman	45-54	1	1	1	M	69
Bowman	55-64				F	508
Bowman	55-64				M	539
Bowman	55-64	0			F	7118
Bowman	55-64	0			M	7518
Bowman	55-64	1	0	1	F	2426
Bowman	55-64	1	0	1	M	1043
Bowman	55-64	1	1	0	F	204
Bowman	55-64	1	1	0	M	476
Bowman	55-64	1	1	1	F	26
Bowman	55-64	1	1	1	M	13
Bowman	65-74				F	538
Bowman	65-74				M	500
Bowman	65-74	0			F	5770
Bowman	65-74	0			M	5775
Bowman	65-74	1	0	1	F	1584
Bowman	65-74	1	0	1	M	1039
Bowman	65-74	1	1	0	F	50
Bowman	65-74	1	1	0	M	88
Bowman	65-74	1	1	1	F	7
Bowman	65-74	1	1	1	M	4
Bowman	75-84				F	539
Bowman	75-84				M	391
Bowman	75-84	0			F	3300
Bowman	75-84	0			M	2885
Bowman	75-84	1	0	1	F	222
Bowman	75-84	1	0	1	M	191
Bowman	75-84	1	1	0	F	12
Bowman	75-84	1	1	0	M	10
Bowman	75-84	1	1	1	F	5
Bowman	85+				F	467
Bowman	85+				M	264
Bowman	85+	0			F	1573
Bowman	85+	0			M	960
Bowman	85+	1	0	1	F	6
Bowman	85+	1	0	1	M	4
Brisbane	15-19				F	335
Brisbane	15-19				M	271
Brisbane	15-19	0			F	3897
Brisbane	15-19	0			M	3589
Brisbane	15-19	1	0	1	F	301
Brisbane	15-19	1	0	1	M	147
Brisbane	15-19	1	1	0	F	15
Brisbane	15-19	1	1	0	M	9
Brisbane	15-19	1	1	1	F	5
Brisbane	20-24				F	755
Brisbane	20-24				M	785
Brisbane	20-24	0			F	8189
Brisbane	20-24	0			M	7654
Brisbane	20-24	1	0	1	F	365
Brisbane	20-24	1	0	1	M	180
Brisbane	20-24	1	1	0	F	123
Brisbane	20-24	1	1	0	M	55
Brisbane	20-24	1	1	1	F	10
Brisbane	20-24	1	1	1	M	4
Brisbane	25-34				F	1762
Brisbane	25-34				M	1927
Brisbane	25-34	0			F	13834
Brisbane	25-34	0			M	15652
