CED_NAME16	CountryOfBirth	Sex	persons
Mitchell	VNM	F	325
Mitchell	VNM	M	265
Mitchell	ZAF	F	1139
Mitchell	ZAF	M	1137
Mitchell	ZWE	F	106
Mitchell	ZWE	M	104
New England		F	8115
New England		M	7621
New England	AFG	M	7
New England	AUS	F	65235
New England	AUS	M	62563
New England	BGD	F	47
New England	BGD	M	59
New England	CAN	F	89
New England	CAN	M	61
New England	CHL	F	7
New England	CHL	M	7
New England	CHN	F	251
New England	CHN	M	253
New England	DEU	F	206
New England	DEU	M	163
New England	EGY	F	12
New England	EGY	M	13
New England	FJI	F	57
New England	FJI	M	50
New England	FRA	F	39
New England	FRA	M	35
New England	GBR	F	1501
New England	GBR	M	1478
New England	GRC	F	19
New England	GRC	M	20
New England	HKG	F	35
New England	HKG	M	24
New England	HRV	F	14
New England	HRV	M	13
New England	IDN	F	48
New England	IDN	M	22
New England	IND	F	239
New England	IND	M	274
New England	IRL	F	89
New England	IRL	M	108
New England	IRN	F	30
New England	IRN	M	38
New England	IRQ	F	47
New England	IRQ	M	53
New England	ITA	F	49
New England	ITA	M	77
New England	JPN	F	45
New England	JPN	M	29
New England	KHM	F	4
New England	KHM	M	5
New England	KOR	F	81
New England	KOR	M	141
New England	LBN	F	14
New England	LBN	M	13
New England	LKA	F	63
New England	LKA	M	67
New England	MKD	M	3
New England	MLT	F	16
New England	MLT	M	26
New England	MMR	F	28
New England	MMR	M	35
New England	MUS	F	4
New England	MUS	M	3
New England	MYS	F	69
New England	MYS	M	53
New England	NLD	F	131
New England	NLD	M	139
New England	NPL	F	117
New England	NPL	M	93
New England	NZL	F	670
New England	NZL	M	655
New England	PAK	F	20
New England	PAK	M	52
New England	PHL	F	540
New England	PHL	M	354
New England	PNG	F	48
New England	PNG	M	68
New England	POL	F	19
New England	POL	M	24
New England	SGP	F	53
New England	SGP	M	35
New England	THA	F	71
New England	THA	M	38
New England	TUR	F	3
New England	TUR	M	15
New England	TWN	F	97
New England	TWN	M	95
New England	USA	F	236
New England	USA	M	224
New England	VNM	F	100
New England	VNM	M	88
New England	ZAF	F	182
New England	ZAF	M	177
New England	ZWE	F	46
New England	ZWE	M	41
Newcastle		F	4972
Newcastle		M	5150
Newcastle	AFG	F	118
Newcastle	AFG	M	140
Newcastle	AUS	F	62935
Newcastle	AUS	M	61344
Newcastle	BGD	F	76
Newcastle	BGD	M	81
Newcastle	BIH	F	77
Newcastle	BIH	M	67
Newcastle	CAN	F	177
Newcastle	CAN	M	154
Newcastle	CHL	F	41
Newcastle	CHL	M	34
Newcastle	CHN	F	914
Newcastle	CHN	M	777
Newcastle	DEU	F	318
Newcastle	DEU	M	263
Newcastle	EGY	F	43
Newcastle	EGY	M	43
Newcastle	FJI	F	67
Newcastle	FJI	M	68
Newcastle	FRA	F	63
Newcastle	FRA	M	57
Newcastle	GBR	F	1905
Newcastle	GBR	M	2044
Newcastle	GRC	F	210
Newcastle	GRC	M	165
Newcastle	HKG	F	145
Newcastle	HKG	M	132
Newcastle	HRV	F	88
Newcastle	HRV	M	88
Newcastle	IDN	F	66
Newcastle	IDN	M	68
Newcastle	IND	F	539
Newcastle	IND	M	628
Newcastle	IRL	F	132
Newcastle	IRL	M	165
Newcastle	IRN	F	108
Newcastle	IRN	M	132
Newcastle	IRQ	F	57
Newcastle	IRQ	M	55
Newcastle	ITA	F	337
Newcastle	ITA	M	323
Newcastle	JPN	F	83
Newcastle	JPN	M	43
Newcastle	KHM	F	24
Newcastle	KHM	M	24
Newcastle	KOR	F	210
Newcastle	KOR	M	200
Newcastle	LBN	F	15
Newcastle	LBN	M	20
Newcastle	LKA	F	120
Newcastle	LKA	M	116
Newcastle	MKD	F	323
Newcastle	MKD	M	344
Newcastle	MLT	F	20
Newcastle	MLT	M	21
Newcastle	MMR	F	23
Newcastle	MMR	M	19
Newcastle	MUS	F	16
Newcastle	MUS	M	28
Newcastle	MYS	F	233
Newcastle	MYS	M	192
Newcastle	NLD	F	105
Newcastle	NLD	M	102
Newcastle	NPL	F	46
Newcastle	NPL	M	51
Newcastle	NZL	F	817
Newcastle	NZL	M	803
Newcastle	PAK	F	66
Newcastle	PAK	M	177
Newcastle	PHL	F	572
Newcastle	PHL	M	226
Newcastle	PNG	F	68
Newcastle	PNG	M	39
Newcastle	POL	F	160
Newcastle	POL	M	112
Newcastle	SGP	F	106
Newcastle	SGP	M	72
Newcastle	THA	F	182
Newcastle	THA	M	87
Newcastle	TUR	F	13
Newcastle	TUR	M	25
Newcastle	TWN	F	66
Newcastle	TWN	M	38
Newcastle	USA	F	315
Newcastle	USA	M	281
Newcastle	VNM	F	215
Newcastle	VNM	M	168
Newcastle	ZAF	F	226
Newcastle	ZAF	M	219
Newcastle	ZWE	F	82
Newcastle	ZWE	M	80
North Sydney		F	8492
North Sydney		M	7601
North Sydney	AFG	F	26
North Sydney	AFG	M	27
North Sydney	AUS	F	45456
North Sydney	AUS	M	44076
North Sydney	BGD	F	82
North Sydney	BGD	M	104
North Sydney	BIH	F	37
North Sydney	BIH	M	29
North Sydney	CAN	F	324
North Sydney	CAN	M	330
North Sydney	CHL	F	113
North Sydney	CHL	M	92
North Sydney	CHN	F	5347
North Sydney	CHN	M	3539
North Sydney	DEU	F	408
North Sydney	DEU	M	359
North Sydney	EGY	F	181
North Sydney	EGY	M	180
North Sydney	FJI	F	187
North Sydney	FJI	M	138
North Sydney	FRA	F	272
North Sydney	FRA	M	338
North Sydney	GBR	F	4125
North Sydney	GBR	M	5031
North Sydney	GRC	F	178
North Sydney	GRC	M	162
North Sydney	HKG	F	1763
North Sydney	HKG	M	1373
North Sydney	HRV	F	189
North Sydney	HRV	M	179
North Sydney	IDN	F	487
North Sydney	IDN	M	345
North Sydney	IND	F	1725
North Sydney	IND	M	1944
North Sydney	IRL	F	478
North Sydney	IRL	M	486
North Sydney	IRN	F	625
North Sydney	IRN	M	586
North Sydney	IRQ	F	33
North Sydney	IRQ	M	43
North Sydney	ITA	F	482
North Sydney	ITA	M	542
North Sydney	JPN	F	1423
North Sydney	JPN	M	837
North Sydney	KHM	F	33
North Sydney	KHM	M	23
North Sydney	KOR	F	1215
North Sydney	KOR	M	871
North Sydney	LBN	F	186
North Sydney	LBN	M	180
North Sydney	LKA	F	247
North Sydney	LKA	M	237
North Sydney	MKD	F	70
North Sydney	MKD	M	62
North Sydney	MLT	F	43
North Sydney	MLT	M	34
North Sydney	MMR	F	41
North Sydney	MMR	M	31
North Sydney	MUS	F	55
North Sydney	MUS	M	57
North Sydney	MYS	F	1049
North Sydney	MYS	M	776
North Sydney	NLD	F	171
North Sydney	NLD	M	219
North Sydney	NPL	F	359
North Sydney	NPL	M	501
North Sydney	NZL	F	1860
North Sydney	NZL	M	1837
North Sydney	PAK	F	116
North Sydney	PAK	M	133
North Sydney	PHL	F	1066
North Sydney	PHL	M	652
North Sydney	PNG	F	171
North Sydney	PNG	M	131
North Sydney	POL	F	309
North Sydney	POL	M	234
North Sydney	SGP	F	479
North Sydney	SGP	M	398
North Sydney	THA	F	663
North Sydney	THA	M	321
North Sydney	TUR	F	101
North Sydney	TUR	M	121
North Sydney	TWN	F	621
North Sydney	TWN	M	438
North Sydney	USA	F	937
North Sydney	USA	M	885
North Sydney	VNM	F	402
North Sydney	VNM	M	248
North Sydney	ZAF	F	979
North Sydney	ZAF	M	984
North Sydney	ZWE	F	99
North Sydney	ZWE	M	98
Page		F	7492
Page		M	7425
Page	AFG	M	30
Page	AUS	F	66393
Page	AUS	M	64828
Page	BGD	F	3
Page	BGD	M	27
Page	BIH	F	3
Page	CAN	F	125
Page	CAN	M	107
Page	CHL	F	24
Page	CHL	M	13
Page	CHN	F	121
Page	CHN	M	70
Page	DEU	F	319
Page	DEU	M	315
Page	EGY	F	23
Page	EGY	M	25
Page	FJI	F	44
Page	FJI	M	39
Page	FRA	F	61
Page	FRA	M	64
Page	GBR	F	2332
Page	GBR	M	2417
Page	GRC	F	16
Page	GRC	M	24
Page	HKG	F	45
Page	HKG	M	31
Page	HRV	F	15
Page	HRV	M	9
Page	IDN	F	56
Page	IDN	M	31
Page	IND	F	452
Page	IND	M	465
Page	IRL	F	100
Page	IRL	M	107
Page	IRN	F	3
Page	IRN	M	11
Page	IRQ	F	5
Page	IRQ	M	3
Page	ITA	F	130
Page	ITA	M	153
Page	JPN	F	79
Page	JPN	M	23
Page	KHM	F	13
Page	KHM	M	5
Page	KOR	F	48
Page	KOR	M	39
Page	LBN	F	3
Page	LBN	M	6
Page	LKA	F	36
Page	LKA	M	36
Page	MKD	F	3
Page	MKD	M	3
Page	MLT	F	29
Page	MLT	M	33
Page	MMR	F	7
Page	MMR	M	8
Page	MUS	F	6
Page	MUS	M	12
Page	MYS	F	75
Page	MYS	M	56
Page	NLD	F	240
Page	NLD	M	250
Page	NPL	F	9
Page	NPL	M	5
Page	NZL	F	1029
Page	NZL	M	889
Page	PAK	F	21
Page	PAK	M	21
Page	PHL	F	466
Page	PHL	M	84
Page	PNG	F	92
Page	PNG	M	74
Page	POL	F	38
Page	POL	M	22
Page	SGP	F	24
Page	SGP	M	20
Page	THA	F	124
Page	THA	M	28
Page	TUR	F	4
Page	TUR	M	7
Page	TWN	F	77
Page	TWN	M	52
Page	USA	F	227
Page	USA	M	211
Page	VNM	F	53
Page	VNM	M	38
Page	ZAF	F	216
Page	ZAF	M	214
Page	ZWE	F	42
Page	ZWE	M	57
Parkes		F	8641
Parkes		M	8862
Parkes	AFG	M	4
Parkes	AUS	F	64684
Parkes	AUS	M	63853
Parkes	BGD	F	45
Parkes	BGD	M	56
Parkes	BIH	F	4
Parkes	BIH	M	15
Parkes	CAN	F	54
Parkes	CAN	M	37
Parkes	CHL	F	13
Parkes	CHL	M	8
Parkes	CHN	F	154
Parkes	CHN	M	126
Parkes	DEU	F	173
Parkes	DEU	M	139
Parkes	EGY	F	15
Parkes	EGY	M	30
Parkes	FJI	F	72
Parkes	FJI	M	70
Parkes	FRA	F	21
Parkes	FRA	M	20
Parkes	GBR	F	897
Parkes	GBR	M	868
Parkes	GRC	F	24
Parkes	GRC	M	38
Parkes	HKG	F	32
Parkes	HKG	M	24
Parkes	HRV	F	16
Parkes	HRV	M	30
Parkes	IDN	F	34
Parkes	IDN	M	17
Parkes	IND	F	306
Parkes	IND	M	338
Parkes	IRL	F	56
Parkes	IRL	M	71
Parkes	IRN	F	12
Parkes	IRN	M	21
Parkes	IRQ	F	4
Parkes	IRQ	M	7
Parkes	ITA	F	51
Parkes	ITA	M	70
Parkes	JPN	F	20
Parkes	JPN	M	10
Parkes	KHM	F	6
Parkes	KHM	M	8
Parkes	KOR	F	34
Parkes	KOR	M	53
Parkes	LBN	F	23
Parkes	LBN	M	21
Parkes	LKA	F	96
Parkes	LKA	M	99
Parkes	MKD	F	5
Parkes	MKD	M	7
Parkes	MLT	F	14
Parkes	MLT	M	25
Parkes	MMR	F	8
Parkes	MMR	M	5
Parkes	MUS	F	7
Parkes	MUS	M	9
Parkes	MYS	F	36
Parkes	MYS	M	35
Parkes	NLD	F	98
Parkes	NLD	M	89
Parkes	NPL	F	123
Parkes	NPL	M	128
Parkes	NZL	F	526
Parkes	NZL	M	505
Parkes	PAK	F	50
Parkes	PAK	M	69
Parkes	PHL	F	426
Parkes	PHL	M	197
Parkes	PNG	F	44
Parkes	PNG	M	37
Parkes	POL	F	19
Parkes	POL	M	10
Parkes	SGP	F	22
Parkes	SGP	M	13
Parkes	THA	F	71
Parkes	THA	M	19
Parkes	TUR	F	4
Parkes	TUR	M	7
Parkes	TWN	F	22
Parkes	TWN	M	10
Parkes	USA	F	126
Parkes	USA	M	92
Parkes	VNM	F	44
Parkes	VNM	M	30
Parkes	ZAF	F	172
Parkes	ZAF	M	131
Parkes	ZWE	F	62
Parkes	ZWE	M	59
Parramatta		F	9586
Parramatta		M	9796
Parramatta	AFG	F	819
Parramatta	AFG	M	1118
Parramatta	AUS	F	36615
Parramatta	AUS	M	37637
Parramatta	BGD	F	516
Parramatta	BGD	M	622
Parramatta	BIH	F	145
Parramatta	BIH	M	134
Parramatta	CAN	F	104
Parramatta	CAN	M	99
Parramatta	CHL	F	190
Parramatta	CHL	M	178
Parramatta	CHN	F	8250
Parramatta	CHN	M	6634
Parramatta	DEU	F	189
Parramatta	DEU	M	159
Parramatta	EGY	F	254
Parramatta	EGY	M	286
Parramatta	FJI	F	773
Parramatta	FJI	M	617
Parramatta	FRA	F	56
Parramatta	FRA	M	57
Parramatta	GBR	F	1097
Parramatta	GBR	M	1310
Parramatta	GRC	F	277
Parramatta	GRC	M	252
Parramatta	HKG	F	1215
Parramatta	HKG	M	1141
Parramatta	HRV	F	179
Parramatta	HRV	M	180
Parramatta	IDN	F	507
Parramatta	IDN	M	392
Parramatta	IND	F	12390
Parramatta	IND	M	15032
Parramatta	IRL	F	125
Parramatta	IRL	M	146
Parramatta	IRN	F	1129
Parramatta	IRN	M	1698
Parramatta	IRQ	F	474
Parramatta	IRQ	M	588
Parramatta	ITA	F	338
Parramatta	ITA	M	366
Parramatta	JPN	F	213
Parramatta	JPN	M	100
Parramatta	KHM	F	94
Parramatta	KHM	M	93
Parramatta	KOR	F	2115
Parramatta	KOR	M	1882
Parramatta	LBN	F	2636
Parramatta	LBN	M	2700
Parramatta	LKA	F	1721
Parramatta	LKA	M	2180
Parramatta	MKD	F	34
Parramatta	MKD	M	45
Parramatta	MLT	F	220
Parramatta	MLT	M	181
Parramatta	MMR	F	193
Parramatta	MMR	M	179
Parramatta	MUS	F	125
Parramatta	MUS	M	102
Parramatta	MYS	F	741
Parramatta	MYS	M	609
Parramatta	NLD	F	74
Parramatta	NLD	M	103
Parramatta	NPL	F	1102
Parramatta	NPL	M	1233
Parramatta	NZL	F	1270
Parramatta	NZL	M	1346
Parramatta	PAK	F	750
Parramatta	PAK	M	1291
Parramatta	PHL	F	2223
Parramatta	PHL	M	1489
Parramatta	PNG	F	47
Parramatta	PNG	M	37
Parramatta	POL	F	220
Parramatta	POL	M	165
Parramatta	SGP	F	228
Parramatta	SGP	M	178
Parramatta	THA	F	409
Parramatta	THA	M	167
Parramatta	TUR	F	520
Parramatta	TUR	M	436
Parramatta	TWN	F	315
Parramatta	TWN	M	231
Parramatta	USA	F	202
Parramatta	USA	M	231
Parramatta	VNM	F	888
Parramatta	VNM	M	684
Parramatta	ZAF	F	246
Parramatta	ZAF	M	204
Parramatta	ZWE	F	107
Parramatta	ZWE	M	90
Paterson		F	5974
Paterson		M	5842
Paterson	AFG	M	13
Paterson	AUS	F	66463
Paterson	AUS	M	64345
Paterson	BGD	F	15
Paterson	BGD	M	25
Paterson	BIH	F	9
Paterson	BIH	M	10
Paterson	CAN	F	115
Paterson	CAN	M	87
Paterson	CHL	F	33
Paterson	CHL	M	30
Paterson	CHN	F	177
Paterson	CHN	M	112
Paterson	DEU	F	312
Paterson	DEU	M	330
Paterson	EGY	F	23
Paterson	EGY	M	38
Paterson	FJI	F	73
Paterson	FJI	M	61
Paterson	FRA	F	28
Paterson	FRA	M	34
Paterson	GBR	F	2540
Paterson	GBR	M	2503
Paterson	GRC	F	33
Paterson	GRC	M	45
Paterson	HKG	F	39
Paterson	HKG	M	52
Paterson	HRV	F	52
Paterson	HRV	M	56
Paterson	IDN	F	55
Paterson	IDN	M	25
Paterson	IND	F	264
Paterson	IND	M	259
Paterson	IRL	F	89
Paterson	IRL	M	105
Paterson	IRN	F	5
Paterson	IRN	M	4
Paterson	IRQ	F	14
Paterson	IRQ	M	13
Paterson	ITA	F	63
Paterson	ITA	M	138
Paterson	JPN	F	31
Paterson	JPN	M	10
Paterson	KHM	F	11
Paterson	KHM	M	8
Paterson	KOR	F	47
Paterson	KOR	M	50
Paterson	LBN	F	12
Paterson	LBN	M	9
Paterson	LKA	F	22
Paterson	LKA	M	29
Paterson	MKD	F	13
Paterson	MKD	M	9
Paterson	MLT	F	60
Paterson	MLT	M	52
Paterson	MMR	F	3
Paterson	MMR	M	4
Paterson	MUS	F	30
Paterson	MUS	M	27
Paterson	MYS	F	132
Paterson	MYS	M	108
Paterson	NLD	F	188
Paterson	NLD	M	173
Paterson	NPL	F	19
Paterson	NPL	M	17
Paterson	NZL	F	807
Paterson	NZL	M	844
Paterson	PAK	F	30
Paterson	PAK	M	60
Paterson	PHL	F	490
Paterson	PHL	M	178
Paterson	PNG	F	36
Paterson	PNG	M	23
Paterson	POL	F	71
Paterson	POL	M	57
Paterson	SGP	F	31
Paterson	SGP	M	16
Paterson	THA	F	147
Paterson	THA	M	43
Paterson	TUR	F	14
Paterson	TUR	M	20
Paterson	TWN	F	84
Paterson	TWN	M	24
Paterson	USA	F	177
Paterson	USA	M	142
Paterson	VNM	F	59
Paterson	VNM	M	37
Paterson	ZAF	F	247
Paterson	ZAF	M	305
Paterson	ZWE	F	78
Paterson	ZWE	M	68
Reid		F	8914
Reid		M	8936
Reid	AFG	F	47
Reid	AFG	M	102
Reid	AUS	F	39591
Reid	AUS	M	39719
Reid	BGD	F	150
Reid	BGD	M	226
Reid	BIH	F	61
Reid	BIH	M	60
Reid	CAN	F	142
Reid	CAN	M	133
Reid	CHL	F	178
Reid	CHL	M	140
Reid	CHN	F	12774
Reid	CHN	M	9921
Reid	DEU	F	244
Reid	DEU	M	215
Reid	EGY	F	356
Reid	EGY	M	342
Reid	FJI	F	309
Reid	FJI	M	255
Reid	FRA	F	107
Reid	FRA	M	121
Reid	GBR	F	1685
Reid	GBR	M	2071
Reid	GRC	F	587
Reid	GRC	M	538
Reid	HKG	F	1556
Reid	HKG	M	1408
Reid	HRV	F	262
Reid	HRV	M	203
Reid	IDN	F	632
Reid	IDN	M	494
Reid	IND	F	3583
Reid	IND	M	4921
Reid	IRL	F	330
Reid	IRL	M	486
Reid	IRN	F	283
Reid	IRN	M	390
Reid	IRQ	F	71
Reid	IRQ	M	103
Reid	ITA	F	2508
Reid	ITA	M	2292
Reid	JPN	F	308
Reid	JPN	M	152
Reid	KHM	F	104
Reid	KHM	M	108
Reid	KOR	F	5258
Reid	KOR	M	5064
Reid	LBN	F	646
Reid	LBN	M	752
Reid	LKA	F	1049
Reid	LKA	M	1092
Reid	MKD	F	50
Reid	MKD	M	57
Reid	MLT	F	115
Reid	MLT	M	78
Reid	MMR	F	209
Reid	MMR	M	149
Reid	MUS	F	73
Reid	MUS	M	73
Reid	MYS	F	862
Reid	MYS	M	757
Reid	NLD	F	69
Reid	NLD	M	99
Reid	NPL	F	1360
Reid	NPL	M	2000
Reid	NZL	F	1081
Reid	NZL	M	1173
Reid	PAK	F	263
Reid	PAK	M	443
Reid	PHL	F	1300
Reid	PHL	M	857
Reid	PNG	F	74
Reid	PNG	M	70
Reid	POL	F	222
Reid	POL	M	159
Reid	SGP	F	320
Reid	SGP	M	232
Reid	THA	F	647
Reid	THA	M	314
Reid	TUR	F	291
Reid	TUR	M	342
Reid	TWN	F	572
Reid	TWN	M	487
Reid	USA	F	319
Reid	USA	M	278
Reid	VNM	F	1741
Reid	VNM	M	1404
Reid	ZAF	F	384
Reid	ZAF	M	347
Reid	ZWE	F	57
Reid	ZWE	M	58
Richmond		F	8538
Richmond		M	8004
Richmond	AFG	M	3
Richmond	AUS	F	59953
Richmond	AUS	M	56222
Richmond	BGD	M	3
Richmond	BIH	F	9
Richmond	BIH	M	3
Richmond	CAN	F	244
Richmond	CAN	M	194
Richmond	CHL	F	40
Richmond	CHL	M	34
Richmond	CHN	F	180
Richmond	CHN	M	113
Richmond	DEU	F	490
Richmond	DEU	M	390
Richmond	EGY	F	19
Richmond	EGY	M	29
Richmond	FJI	F	83
Richmond	FJI	M	65
Richmond	FRA	F	146
Richmond	FRA	M	132
Richmond	GBR	F	4127
Richmond	GBR	M	4035
Richmond	GRC	F	17
Richmond	GRC	M	40
Richmond	HKG	F	42
Richmond	HKG	M	37
Richmond	HRV	F	20
Richmond	HRV	M	25
Richmond	IDN	F	75
Richmond	IDN	M	49
Richmond	IND	F	234
Richmond	IND	M	269
Richmond	IRL	F	151
Richmond	IRL	M	172
Richmond	IRN	F	18
Richmond	IRN	M	17
Richmond	IRQ	F	3
Richmond	IRQ	M	3
Richmond	ITA	F	151
Richmond	ITA	M	243
Richmond	JPN	F	249
Richmond	JPN	M	115
Richmond	KHM	F	11
Richmond	KHM	M	4
Richmond	KOR	F	43
Richmond	KOR	M	39
Richmond	LBN	F	7
Richmond	LBN	M	15
Richmond	LKA	F	33
Richmond	LKA	M	37
Richmond	MKD	F	4
Richmond	MKD	M	7
Richmond	MLT	F	64
Richmond	MLT	M	55
Richmond	MMR	F	3
Richmond	MMR	M	7
Richmond	MUS	F	11
Richmond	MUS	M	28
Richmond	MYS	F	98
Richmond	MYS	M	59
Richmond	NLD	F	286
Richmond	NLD	M	271
Richmond	NPL	F	11
Richmond	NPL	M	20
Richmond	NZL	F	1978
Richmond	NZL	M	1812
Richmond	PAK	F	10
Richmond	PAK	M	16
Richmond	PHL	F	469
Richmond	PHL	M	140
Richmond	PNG	F	117
Richmond	PNG	M	95
Richmond	POL	F	69
Richmond	POL	M	44
Richmond	SGP	F	49
Richmond	SGP	M	37
Richmond	THA	F	226
Richmond	THA	M	66
Richmond	TUR	F	13
Richmond	TUR	M	14
Richmond	TWN	F	32
Richmond	TWN	M	18
Richmond	USA	F	423
Richmond	USA	M	368
Richmond	VNM	F	48
Richmond	VNM	M	28
Richmond	ZAF	F	321
Richmond	ZAF	M	313
Richmond	ZWE	F	53
Richmond	ZWE	M	53
Riverina		F	7120
Riverina		M	7095
Riverina	AFG	F	25
Riverina	AFG	M	65
Riverina	AUS	F	66572
Riverina	AUS	M	65216
Riverina	BGD	F	50
Riverina	BGD	M	51
Riverina	BIH	F	11
Riverina	BIH	M	9
Riverina	CAN	F	66
Riverina	CAN	M	57
Riverina	CHL	F	12
Riverina	CHL	M	17
Riverina	CHN	F	231
Riverina	CHN	M	204
Riverina	DEU	F	149
Riverina	DEU	M	149
Riverina	EGY	F	47
Riverina	EGY	M	66
Riverina	FJI	F	45
Riverina	FJI	M	60
Riverina	FRA	F	21
Riverina	FRA	M	25
Riverina	GBR	F	1329
Riverina	GBR	M	1212
Riverina	GRC	F	22
Riverina	GRC	M	30
Riverina	HKG	F	45
Riverina	HKG	M	47
Riverina	HRV	F	30
Riverina	HRV	M	23
Riverina	IDN	F	41
Riverina	IDN	M	35
Riverina	IND	F	395
Riverina	IND	M	449
Riverina	IRL	F	79
Riverina	IRL	M	72
Riverina	IRN	F	35
Riverina	IRN	M	57
Riverina	IRQ	F	30
Riverina	IRQ	M	29
Riverina	ITA	F	53
Riverina	ITA	M	89
Riverina	JPN	F	19
Riverina	JPN	M	9
Riverina	KHM	F	15
Riverina	KHM	M	7
Riverina	KOR	F	50
Riverina	KOR	M	38
Riverina	LBN	F	48
Riverina	LBN	M	53
Riverina	LKA	F	65
Riverina	LKA	M	112
Riverina	MKD	F	3
Riverina	MLT	F	25
Riverina	MLT	M	18
Riverina	MMR	F	63
Riverina	MMR	M	91
Riverina	MUS	F	4
Riverina	MUS	M	9
Riverina	MYS	F	93
Riverina	MYS	M	64
Riverina	NLD	F	149
Riverina	NLD	M	143
Riverina	NPL	F	40
Riverina	NPL	M	48
Riverina	NZL	F	490
Riverina	NZL	M	550
Riverina	PAK	F	53
Riverina	PAK	M	60
Riverina	PHL	F	423
Riverina	PHL	M	323
Riverina	PNG	F	53
Riverina	PNG	M	43
Riverina	POL	F	21
Riverina	POL	M	23
Riverina	SGP	F	30
Riverina	SGP	M	22
Riverina	THA	F	64
Riverina	THA	M	20
Riverina	TUR	F	4
Riverina	TUR	M	15
Riverina	TWN	F	70
Riverina	TWN	M	68
Riverina	USA	F	131
Riverina	USA	M	86
Riverina	VNM	F	55
Riverina	VNM	M	60
Riverina	ZAF	F	174
Riverina	ZAF	M	193
Riverina	ZWE	F	53
Riverina	ZWE	M	53
Robertson		F	6053
Robertson		M	5415
Robertson	AFG	M	4
Robertson	AUS	F	56242
Robertson	AUS	M	53232
Robertson	BGD	F	19
Robertson	BGD	M	21
Robertson	BIH	F	15
Robertson	BIH	M	19
Robertson	CAN	F	174
Robertson	CAN	M	170
Robertson	CHL	F	82
Robertson	CHL	M	72
Robertson	CHN	F	558
Robertson	CHN	M	352
Robertson	DEU	F	320
Robertson	DEU	M	276
Robertson	EGY	F	95
Robertson	EGY	M	88
Robertson	FJI	F	105
Robertson	FJI	M	82
Robertson	FRA	F	83
Robertson	FRA	M	78
Robertson	GBR	F	4584
Robertson	GBR	M	4579
Robertson	GRC	F	61
Robertson	GRC	M	95
Robertson	HKG	F	79
Robertson	HKG	M	85
Robertson	HRV	F	53
Robertson	HRV	M	74
Robertson	IDN	F	122
Robertson	IDN	M	75
Robertson	IND	F	336
Robertson	IND	M	400
Robertson	IRL	F	259
Robertson	IRL	M	257
Robertson	IRN	F	31
Robertson	IRN	M	39
Robertson	IRQ	F	10
Robertson	IRQ	M	13
Robertson	ITA	F	157
Robertson	ITA	M	224
Robertson	JPN	F	131
Robertson	JPN	M	51
Robertson	KHM	F	21
Robertson	KHM	M	12
Robertson	KOR	F	203
Robertson	KOR	M	168
Robertson	LBN	F	34
Robertson	LBN	M	47
Robertson	LKA	F	62
Robertson	LKA	M	73
Robertson	MKD	F	8
Robertson	MKD	M	10
Robertson	MLT	F	102
Robertson	MLT	M	121
Robertson	MMR	F	20
Robertson	MMR	M	16
Robertson	MUS	F	33
Robertson	MUS	M	28
Robertson	MYS	F	104
Robertson	MYS	M	103
Robertson	NLD	F	233
Robertson	NLD	M	221
Robertson	NPL	F	25
Robertson	NPL	M	27
Robertson	NZL	F	1271
Robertson	NZL	M	1233
Robertson	PAK	F	23
Robertson	PAK	M	35
Robertson	PHL	F	564
Robertson	PHL	M	229
Robertson	PNG	F	98
Robertson	PNG	M	86
Robertson	POL	F	101
Robertson	POL	M	90
Robertson	SGP	F	62
Robertson	SGP	M	56
Robertson	THA	F	234
Robertson	THA	M	76
Robertson	TUR	F	26
Robertson	TUR	M	32
Robertson	TWN	F	50
Robertson	TWN	M	22
Robertson	USA	F	301
Robertson	USA	M	305
Robertson	VNM	F	97
Robertson	VNM	M	61
Robertson	ZAF	F	516
Robertson	ZAF	M	464
Robertson	ZWE	F	66
Robertson	ZWE	M	77
Shortland		F	4504
Shortland		M	4160
Shortland	AUS	F	62751
Shortland	AUS	M	60246
Shortland	BGD	F	14
Shortland	BGD	M	10
Shortland	BIH	F	13
Shortland	BIH	M	16
Shortland	CAN	F	96
Shortland	CAN	M	78
Shortland	CHL	F	39
Shortland	CHL	M	40
Shortland	CHN	F	218
Shortland	CHN	M	142
Shortland	DEU	F	365
Shortland	DEU	M	284
Shortland	EGY	F	21
Shortland	EGY	M	42
Shortland	FJI	F	58
Shortland	FJI	M	39
Shortland	FRA	F	29
Shortland	FRA	M	27
Shortland	GBR	F	2445
Shortland	GBR	M	2519
Shortland	GRC	F	57
Shortland	GRC	M	57
Shortland	HKG	F	52
Shortland	HKG	M	37
Shortland	HRV	F	45
Shortland	HRV	M	52
Shortland	IDN	F	73
Shortland	IDN	M	47
Shortland	IND	F	180
Shortland	IND	M	211
Shortland	IRL	F	125
Shortland	IRL	M	125
Shortland	IRN	F	21
Shortland	IRN	M	22
Shortland	IRQ	F	3
Shortland	IRQ	M	8
Shortland	ITA	F	143
Shortland	ITA	M	207
Shortland	JPN	F	45
Shortland	JPN	M	18
Shortland	KHM	F	20
Shortland	KHM	M	11
Shortland	KOR	F	57
Shortland	KOR	M	53
Shortland	LBN	F	14
Shortland	LBN	M	14
Shortland	LKA	F	35
Shortland	LKA	M	52
Shortland	MKD	F	121
Shortland	MKD	M	105
Shortland	MLT	F	74
Shortland	MLT	M	88
Shortland	MMR	F	7
Shortland	MMR	M	3
