CED_NAME16	Age5yr	Indigenous	persons
Mackellar	25-29	0	6437
Mackellar	25-29	1	43
Mackellar	30-34		374
Mackellar	30-34	0	7570
Mackellar	30-34	1	56
Mackellar	35-39		400
Mackellar	35-39	0	8961
Mackellar	35-39	1	49
Mackellar	40-44		508
Mackellar	40-44	0	10772
Mackellar	40-44	1	64
Mackellar	45-49		423
Mackellar	45-49	0	10806
Mackellar	45-49	1	50
Mackellar	50-54		477
Mackellar	50-54	0	10160
Mackellar	50-54	1	67
Mackellar	55-59		457
Mackellar	55-59	0	8931
Mackellar	55-59	1	43
Mackellar	60-64		379
Mackellar	60-64	0	7962
Mackellar	60-64	1	34
Mackellar	65+		1688
Mackellar	65+	0	26322
Mackellar	65+	1	67
Macquarie	0-4		354
Macquarie	0-4	0	7483
Macquarie	0-4	1	494
Macquarie	5-9		366
Macquarie	5-9	0	8399
Macquarie	5-9	1	517
Macquarie	10-14		411
Macquarie	10-14	0	8419
Macquarie	10-14	1	490
Macquarie	15-19		433
Macquarie	15-19	0	8437
Macquarie	15-19	1	471
Macquarie	20-24		409
Macquarie	20-24	0	7253
Macquarie	20-24	1	348
Macquarie	25-29		397
Macquarie	25-29	0	6726
Macquarie	25-29	1	297
Macquarie	30-34		331
Macquarie	30-34	0	7044
Macquarie	30-34	1	223
Macquarie	35-39		378
Macquarie	35-39	0	7541
Macquarie	35-39	1	196
Macquarie	40-44		462
Macquarie	40-44	0	8996
Macquarie	40-44	1	228
Macquarie	45-49		553
Macquarie	45-49	0	9633
Macquarie	45-49	1	232
Macquarie	50-54		531
Macquarie	50-54	0	9377
Macquarie	50-54	1	205
Macquarie	55-59		523
Macquarie	55-59	0	9544
Macquarie	55-59	1	189
Macquarie	60-64		458
Macquarie	60-64	0	8743
Macquarie	60-64	1	126
Macquarie	65+		1443
Macquarie	65+	0	22574
Macquarie	65+	1	207
McMahon	0-4		544
McMahon	0-4	0	11270
McMahon	0-4	1	217
McMahon	5-9		524
McMahon	5-9	0	11037
McMahon	5-9	1	253
McMahon	10-14		430
McMahon	10-14	0	9921
McMahon	10-14	1	206
McMahon	15-19		417
McMahon	15-19	0	10158
McMahon	15-19	1	216
McMahon	20-24		541
McMahon	20-24	0	11366
McMahon	20-24	1	205
McMahon	25-29		632
McMahon	25-29	0	11673
McMahon	25-29	1	136
McMahon	30-34		614
McMahon	30-34	0	11782
McMahon	30-34	1	120
McMahon	35-39		556
McMahon	35-39	0	10995
McMahon	35-39	1	104
McMahon	40-44		451
McMahon	40-44	0	10221
McMahon	40-44	1	122
McMahon	45-49		535
McMahon	45-49	0	9961
McMahon	45-49	1	110
McMahon	50-54		473
McMahon	50-54	0	9937
McMahon	50-54	1	109
McMahon	55-59		457
McMahon	55-59	0	9521
McMahon	55-59	1	63
McMahon	60-64		398
McMahon	60-64	0	7994
McMahon	60-64	1	64
McMahon	65+		1120
McMahon	65+	0	20155
McMahon	65+	1	87
Mitchell	0-4		234
Mitchell	0-4	0	9850
Mitchell	0-4	1	74
Mitchell	5-9		279
Mitchell	5-9	0	11712
Mitchell	5-9	1	88
Mitchell	10-14		242
Mitchell	10-14	0	10867
Mitchell	10-14	1	99
Mitchell	15-19		233
Mitchell	15-19	0	10062
Mitchell	15-19	1	84
Mitchell	20-24		201
Mitchell	20-24	0	8680
Mitchell	20-24	1	72
Mitchell	25-29		241
Mitchell	25-29	0	7211
Mitchell	25-29	1	33
Mitchell	30-34		256
Mitchell	30-34	0	9119
Mitchell	30-34	1	36
Mitchell	35-39		275
Mitchell	35-39	0	11327
Mitchell	35-39	1	45
Mitchell	40-44		325
Mitchell	40-44	0	12161
Mitchell	40-44	1	53
Mitchell	45-49		279
Mitchell	45-49	0	11141
Mitchell	45-49	1	55
Mitchell	50-54		306
Mitchell	50-54	0	9709
Mitchell	50-54	1	45
Mitchell	55-59		251
Mitchell	55-59	0	8763
Mitchell	55-59	1	26
Mitchell	60-64		212
Mitchell	60-64	0	7785
Mitchell	60-64	1	22
Mitchell	65+		702
Mitchell	65+	0	20260
Mitchell	65+	1	47
New England	0-4		700
New England	0-4	0	6962
New England	0-4	1	1640
New England	5-9		711
New England	5-9	0	7870
New England	5-9	1	1604
New England	10-14		724
New England	10-14	0	8047
New England	10-14	1	1473
New England	15-19		759
New England	15-19	0	7896
New England	15-19	1	1347
New England	20-24		735
New England	20-24	0	7162
New England	20-24	1	1031
New England	25-29		687
New England	25-29	0	7059
New England	25-29	1	769
New England	30-34		675
New England	30-34	0	7038
New England	30-34	1	720
New England	35-39		588
New England	35-39	0	6810
New England	35-39	1	621
New England	40-44		708
New England	40-44	0	7739
New England	40-44	1	683
New England	45-49		721
New England	45-49	0	8151
New England	45-49	1	684
New England	50-54		777
New England	50-54	0	8746
New England	50-54	1	621
New England	55-59		835
New England	55-59	0	9367
New England	55-59	1	564
New England	60-64		841
New England	60-64	0	8859
New England	60-64	1	428
New England	65+		2782
New England	65+	0	27304
New England	65+	1	748
Newcastle	0-4		298
Newcastle	0-4	0	8139
Newcastle	0-4	1	560
Newcastle	5-9		277
Newcastle	5-9	0	8023
Newcastle	5-9	1	528
Newcastle	10-14		244
Newcastle	10-14	0	7399
Newcastle	10-14	1	479
Newcastle	15-19		307
Newcastle	15-19	0	7988
Newcastle	15-19	1	513
Newcastle	20-24		544
Newcastle	20-24	0	12426
Newcastle	20-24	1	587
Newcastle	25-29		568
Newcastle	25-29	0	11242
Newcastle	25-29	1	465
Newcastle	30-34		480
Newcastle	30-34	0	10312
Newcastle	30-34	1	376
Newcastle	35-39		352
Newcastle	35-39	0	9252
Newcastle	35-39	1	285
Newcastle	40-44		404
Newcastle	40-44	0	9338
Newcastle	40-44	1	288
Newcastle	45-49		404
Newcastle	45-49	0	9145
Newcastle	45-49	1	270
Newcastle	50-54		399
Newcastle	50-54	0	9068
Newcastle	50-54	1	263
Newcastle	55-59		430
Newcastle	55-59	0	9006
Newcastle	55-59	1	206
Newcastle	60-64		346
Newcastle	60-64	0	7860
Newcastle	60-64	1	173
Newcastle	65+		1104
Newcastle	65+	0	22356
Newcastle	65+	1	237
North Sydney	0-4		450
North Sydney	0-4	0	9511
North Sydney	0-4	1	24
North Sydney	5-9		348
North Sydney	5-9	0	8957
North Sydney	5-9	1	36
North Sydney	10-14		295
North Sydney	10-14	0	7729
North Sydney	10-14	1	54
North Sydney	15-19		288
North Sydney	15-19	0	7278
North Sydney	15-19	1	69
North Sydney	20-24		554
North Sydney	20-24	0	8267
North Sydney	20-24	1	29
North Sydney	25-29		971
North Sydney	25-29	0	12405
North Sydney	25-29	1	49
North Sydney	30-34		1046
North Sydney	30-34	0	14751
North Sydney	30-34	1	38
North Sydney	35-39		824
North Sydney	35-39	0	13501
North Sydney	35-39	1	29
North Sydney	40-44		673
North Sydney	40-44	0	12037
North Sydney	40-44	1	25
North Sydney	45-49		568
North Sydney	45-49	0	10656
North Sydney	45-49	1	25
North Sydney	50-54		523
North Sydney	50-54	0	9342
North Sydney	50-54	1	24
North Sydney	55-59		509
North Sydney	55-59	0	8386
North Sydney	55-59	1	18
North Sydney	60-64		456
North Sydney	60-64	0	7451
North Sydney	60-64	1	19
North Sydney	65+		1402
North Sydney	65+	0	21878
North Sydney	65+	1	20
Page	0-4		556
Page	0-4	0	6834
Page	0-4	1	987
Page	5-9		677
Page	5-9	0	8156
Page	5-9	1	1112
Page	10-14		631
Page	10-14	0	8153
Page	10-14	1	1018
Page	15-19		735
Page	15-19	0	8104
Page	15-19	1	936
Page	20-24		590
Page	20-24	0	5999
Page	20-24	1	689
Page	25-29		528
Page	25-29	0	6011
Page	25-29	1	528
Page	30-34		525
Page	30-34	0	6312
Page	30-34	1	469
Page	35-39		573
Page	35-39	0	6985
Page	35-39	1	435
Page	40-44		725
Page	40-44	0	8219
Page	40-44	1	490
Page	45-49		733
Page	45-49	0	8947
Page	45-49	1	513
Page	50-54		849
Page	50-54	0	10230
Page	50-54	1	461
Page	55-59		968
Page	55-59	0	11336
Page	55-59	1	407
Page	60-64		964
Page	60-64	0	11396
Page	60-64	1	316
Page	65+		2651
Page	65+	0	31920
Page	65+	1	433
Parkes	0-4		935
Parkes	0-4	0	6885
Parkes	0-4	1	2941
Parkes	5-9		948
Parkes	5-9	0	7228
Parkes	5-9	1	2947
Parkes	10-14		777
Parkes	10-14	0	6128
Parkes	10-14	1	2599
Parkes	15-19		704
Parkes	15-19	0	5663
Parkes	15-19	1	2360
Parkes	20-24		772
Parkes	20-24	0	5796
Parkes	20-24	1	2014
Parkes	25-29		858
Parkes	25-29	0	7046
Parkes	25-29	1	1695
Parkes	30-34		823
Parkes	30-34	0	6972
Parkes	30-34	1	1328
Parkes	35-39		753
Parkes	35-39	0	6438
Parkes	35-39	1	1180
Parkes	40-44		840
Parkes	40-44	0	6816
Parkes	40-44	1	1317
Parkes	45-49		902
Parkes	45-49	0	7411
Parkes	45-49	1	1389
Parkes	50-54		1013
Parkes	50-54	0	8233
Parkes	50-54	1	1276
Parkes	55-59		1064
Parkes	55-59	0	8718
Parkes	55-59	1	1134
Parkes	60-64		851
Parkes	60-64	0	7822
Parkes	60-64	1	843
Parkes	65+		2760
Parkes	65+	0	24105
Parkes	65+	1	1490
Parramatta	0-4		843
Parramatta	0-4	0	13832
Parramatta	0-4	1	110
Parramatta	5-9		627
Parramatta	5-9	0	11273
Parramatta	5-9	1	110
Parramatta	10-14		458
Parramatta	10-14	0	8643
Parramatta	10-14	1	102
Parramatta	15-19		480
Parramatta	15-19	0	8659
Parramatta	15-19	1	124
Parramatta	20-24		765
Parramatta	20-24	0	11892
Parramatta	20-24	1	121
Parramatta	25-29		1225
Parramatta	25-29	0	17422
Parramatta	25-29	1	118
Parramatta	30-34		1439
Parramatta	30-34	0	20736
Parramatta	30-34	1	102
Parramatta	35-39		1106
Parramatta	35-39	0	15696
Parramatta	35-39	1	65
Parramatta	40-44		707
Parramatta	40-44	0	11694
Parramatta	40-44	1	73
Parramatta	45-49		576
Parramatta	45-49	0	9839
Parramatta	45-49	1	85
Parramatta	50-54		594
Parramatta	50-54	0	9491
Parramatta	50-54	1	85
Parramatta	55-59		547
Parramatta	55-59	0	8688
Parramatta	55-59	1	61
Parramatta	60-64		431
Parramatta	60-64	0	7425
Parramatta	60-64	1	52
Parramatta	65+		1309
Parramatta	65+	0	18665
Parramatta	65+	1	68
Paterson	0-4		495
Paterson	0-4	0	8743
Paterson	0-4	1	1109
Paterson	5-9		551
Paterson	5-9	0	9195
Paterson	5-9	1	1089
Paterson	10-14		457
Paterson	10-14	0	8308
Paterson	10-14	1	1030
Paterson	15-19		500
Paterson	15-19	0	8124
Paterson	15-19	1	867
Paterson	20-24		514
Paterson	20-24	0	7819
Paterson	20-24	1	729
Paterson	25-29		577
Paterson	25-29	0	8244
Paterson	25-29	1	599
Paterson	30-34		540
Paterson	30-34	0	8492
Paterson	30-34	1	480
Paterson	35-39		468
Paterson	35-39	0	8243
Paterson	35-39	1	397
Paterson	40-44		531
Paterson	40-44	0	8887
Paterson	40-44	1	443
Paterson	45-49		561
Paterson	45-49	0	8861
Paterson	45-49	1	418
Paterson	50-54		577
Paterson	50-54	0	9061
Paterson	50-54	1	393
Paterson	55-59		564
Paterson	55-59	0	9105
Paterson	55-59	1	330
Paterson	60-64		578
Paterson	60-64	0	8709
Paterson	60-64	1	230
Paterson	65+		2253
Paterson	65+	0	26223
Paterson	65+	1	374
Reid	0-4		623
Reid	0-4	0	10001
Reid	0-4	1	58
Reid	5-9		424
Reid	5-9	0	8453
Reid	5-9	1	55
Reid	10-14		347
Reid	10-14	0	7270
Reid	10-14	1	68
Reid	15-19		444
Reid	15-19	0	8381
Reid	15-19	1	63
Reid	20-24		1062
Reid	20-24	0	14727
Reid	20-24	1	148
Reid	25-29		1450
Reid	25-29	0	19212
Reid	25-29	1	125
Reid	30-34		1329
Reid	30-34	0	17921
Reid	30-34	1	126
Reid	35-39		924
Reid	35-39	0	13380
Reid	35-39	1	98
Reid	40-44		679
Reid	40-44	0	11311
Reid	40-44	1	82
Reid	45-49		610
Reid	45-49	0	10395
Reid	45-49	1	69
Reid	50-54		557
Reid	50-54	0	10130
Reid	50-54	1	49
Reid	55-59		531
Reid	55-59	0	9327
Reid	55-59	1	35
Reid	60-64		448
Reid	60-64	0	7718
Reid	60-64	1	26
Reid	65+		1264
Reid	65+	0	21374
Reid	65+	1	42
Richmond	0-4		548
Richmond	0-4	0	6776
Richmond	0-4	1	479
Richmond	5-9		649
Richmond	5-9	0	7685
Richmond	5-9	1	577
Richmond	10-14		676
Richmond	10-14	0	7459
Richmond	10-14	1	593
Richmond	15-19		578
Richmond	15-19	0	7073
Richmond	15-19	1	560
Richmond	20-24		495
Richmond	20-24	0	5397
Richmond	20-24	1	404
Richmond	25-29		574
Richmond	25-29	0	5656
Richmond	25-29	1	301
Richmond	30-34		605
Richmond	30-34	0	6843
Richmond	30-34	1	286
Richmond	35-39		675
Richmond	35-39	0	7380
Richmond	35-39	1	235
Richmond	40-44		743
Richmond	40-44	0	8664
Richmond	40-44	1	339
Richmond	45-49		782
Richmond	45-49	0	9032
Richmond	45-49	1	314
Richmond	50-54		903
Richmond	50-54	0	9624
Richmond	50-54	1	273
Richmond	55-59		989
Richmond	55-59	0	10784
Richmond	55-59	1	233
Richmond	60-64		1013
Richmond	60-64	0	10504
Richmond	60-64	1	178
Richmond	65+		2912
Richmond	65+	0	32772
Richmond	65+	1	346
Riverina	0-4		581
Riverina	0-4	0	7979
Riverina	0-4	1	1140
Riverina	5-9		704
Riverina	5-9	0	8883
Riverina	5-9	1	1196
Riverina	10-14		693
Riverina	10-14	0	8435
Riverina	10-14	1	1097
Riverina	15-19		716
Riverina	15-19	0	8257
Riverina	15-19	1	1043
Riverina	20-24		644
Riverina	20-24	0	8053
Riverina	20-24	1	813
Riverina	25-29		569
Riverina	25-29	0	7636
Riverina	25-29	1	609
Riverina	30-34		575
Riverina	30-34	0	7683
Riverina	30-34	1	532
Riverina	35-39		568
Riverina	35-39	0	7445
Riverina	35-39	1	490
Riverina	40-44		592
Riverina	40-44	0	7989
Riverina	40-44	1	475
Riverina	45-49		666
Riverina	45-49	0	8419
Riverina	45-49	1	503
Riverina	50-54		726
Riverina	50-54	0	8917
Riverina	50-54	1	468
Riverina	55-59		750
Riverina	55-59	0	9282
Riverina	55-59	1	369
Riverina	60-64		720
Riverina	60-64	0	8759
Riverina	60-64	1	276
Riverina	65+		2530
Riverina	65+	0	27485
Riverina	65+	1	540
Robertson	0-4		381
Robertson	0-4	0	7241
Robertson	0-4	1	446
Robertson	5-9		391
Robertson	5-9	0	7834
Robertson	5-9	1	438
Robertson	10-14		371
Robertson	10-14	0	7581
Robertson	10-14	1	417
Robertson	15-19		398
Robertson	15-19	0	7505
Robertson	15-19	1	472
Robertson	20-24		393
Robertson	20-24	0	6720
Robertson	20-24	1	382
Robertson	25-29		372
Robertson	25-29	0	6689
Robertson	25-29	1	317
Robertson	30-34		382
Robertson	30-34	0	7016
Robertson	30-34	1	238
Robertson	35-39		407
Robertson	35-39	0	7496
Robertson	35-39	1	188
Robertson	40-44		499
Robertson	40-44	0	8668
Robertson	40-44	1	198
Robertson	45-49		476
Robertson	45-49	0	8943
Robertson	45-49	1	211
Robertson	50-54		481
Robertson	50-54	0	9213
Robertson	50-54	1	233
Robertson	55-59		518
Robertson	55-59	0	9371
Robertson	55-59	1	171
Robertson	60-64		451
Robertson	60-64	0	8528
Robertson	60-64	1	142
Robertson	65+		1941
Robertson	65+	0	28764
Robertson	65+	1	216
Shortland	0-4		306
Shortland	0-4	0	7452
Shortland	0-4	1	671
Shortland	5-9		335
Shortland	5-9	0	8099
Shortland	5-9	1	697
Shortland	10-14		278
Shortland	10-14	0	7730
Shortland	10-14	1	698
Shortland	15-19		290
Shortland	15-19	0	7980
Shortland	15-19	1	616
Shortland	20-24		324
Shortland	20-24	0	7201
Shortland	20-24	1	478
Shortland	25-29		317
Shortland	25-29	0	6698
Shortland	25-29	1	346
Shortland	30-34		307
Shortland	30-34	0	7558
Shortland	30-34	1	309
Shortland	35-39		320
Shortland	35-39	0	7384
Shortland	35-39	1	291
Shortland	40-44		333
Shortland	40-44	0	8383
Shortland	40-44	1	289
Shortland	45-49		400
Shortland	45-49	0	9033
Shortland	45-49	1	312
Shortland	50-54		379
Shortland	50-54	0	9025
Shortland	50-54	1	275
Shortland	55-59		375
Shortland	55-59	0	9305
Shortland	55-59	1	207
Shortland	60-64		357
Shortland	60-64	0	8636
Shortland	60-64	1	178
Shortland	65+		1425
Shortland	65+	0	28575
Shortland	65+	1	326
Sydney	0-4		688
Sydney	0-4	0	5966
Sydney	0-4	1	148
Sydney	5-9		375
Sydney	5-9	0	3408
Sydney	5-9	1	170
Sydney	10-14		274
Sydney	10-14	0	2518
Sydney	10-14	1	159
Sydney	15-19		978
Sydney	15-19	0	7148
Sydney	15-19	1	181
Sydney	20-24		3510
Sydney	20-24	0	24540
Sydney	20-24	1	234
Sydney	25-29		4486
Sydney	25-29	0	31522
Sydney	25-29	1	269
Sydney	30-34		3508
Sydney	30-34	0	26441
Sydney	30-34	1	200
Sydney	35-39		2197
Sydney	35-39	0	16636
Sydney	35-39	1	180
Sydney	40-44		1531
Sydney	40-44	0	11636
Sydney	40-44	1	172
Sydney	45-49		1321
Sydney	45-49	0	9369
Sydney	45-49	1	190
Sydney	50-54		1166
Sydney	50-54	0	8287
Sydney	50-54	1	132
Sydney	55-59		1073
Sydney	55-59	0	7126
Sydney	55-59	1	136
Sydney	60-64		822
Sydney	60-64	0	5900
Sydney	60-64	1	90
Sydney	65+		1958
Sydney	65+	0	13406
Sydney	65+	1	136
Warringah	0-4		455
Warringah	0-4	0	8641
Warringah	0-4	1	48
Warringah	5-9		451
Warringah	5-9	0	9531
Warringah	5-9	1	37
Warringah	10-14		381
Warringah	10-14	0	8406
Warringah	10-14	1	49
Warringah	15-19		350
Warringah	15-19	0	7105
Warringah	15-19	1	58
Warringah	20-24		436
Warringah	20-24	0	6488
Warringah	20-24	1	53
Warringah	25-29		693
Warringah	25-29	0	8867
Warringah	25-29	1	63
Warringah	30-34		777
Warringah	30-34	0	10923
Warringah	30-34	1	36
Warringah	35-39		718
Warringah	35-39	0	11141
Warringah	35-39	1	36
Warringah	40-44		710
Warringah	40-44	0	11594
Warringah	40-44	1	40
Warringah	45-49		604
Warringah	45-49	0	10779
Warringah	45-49	1	39
Warringah	50-54		555
Warringah	50-54	0	9441
Warringah	50-54	1	33
Warringah	55-59		502
Warringah	55-59	0	8067
Warringah	55-59	1	32
Warringah	60-64		440
Warringah	60-64	0	6528
Warringah	60-64	1	18
Warringah	65+		1477
Warringah	65+	0	20676
Warringah	65+	1	41
Watson	0-4		701
Watson	0-4	0	11740
Watson	0-4	1	100
Watson	5-9		639
Watson	5-9	0	11365
Watson	5-9	1	101
Watson	10-14		492
Watson	10-14	0	9980
Watson	10-14	1	93
Watson	15-19		502
Watson	15-19	0	10309
Watson	15-19	1	79
Watson	20-24		661
Watson	20-24	0	12307
Watson	20-24	1	99
Watson	25-29		798
Watson	25-29	0	13957
Watson	25-29	1	65
Watson	30-34		796
Watson	30-34	0	13822
Watson	30-34	1	62
Watson	35-39		662
Watson	35-39	0	11932
Watson	35-39	1	52
Watson	40-44		599
Watson	40-44	0	10695
Watson	40-44	1	59
Watson	45-49		553
Watson	45-49	0	10446
Watson	45-49	1	55
Watson	50-54		552
Watson	50-54	0	10305
Watson	50-54	1	41
Watson	55-59		455
Watson	55-59	0	9126
Watson	55-59	1	44
Watson	60-64		403
Watson	60-64	0	7587
Watson	60-64	1	36
Watson	65+		1373
Watson	65+	0	21132
Watson	65+	1	46
Wentworth	0-4		640
Wentworth	0-4	0	7467
Wentworth	0-4	1	39
Wentworth	5-9		526
Wentworth	5-9	0	7125
Wentworth	5-9	1	39
Wentworth	10-14		450
Wentworth	10-14	0	6056
Wentworth	10-14	1	38
Wentworth	15-19		382
Wentworth	15-19	0	5344
Wentworth	15-19	1	50
Wentworth	20-24		833
Wentworth	20-24	0	7081
Wentworth	20-24	1	50
Wentworth	25-29		1718
Wentworth	25-29	0	12967
Wentworth	25-29	1	44
Wentworth	30-34		1726
Wentworth	30-34	0	14340
Wentworth	30-34	1	59
Wentworth	35-39		1256
Wentworth	35-39	0	11798
Wentworth	35-39	1	40
Wentworth	40-44		967
Wentworth	40-44	0	10091
Wentworth	40-44	1	49
Wentworth	45-49		927
Wentworth	45-49	0	9053
Wentworth	45-49	1	33
Wentworth	50-54		727
Wentworth	50-54	0	7704
Wentworth	50-54	1	31
Wentworth	55-59		655
Wentworth	55-59	0	6867
Wentworth	55-59	1	19
Wentworth	60-64		596
Wentworth	60-64	0	5861
Wentworth	60-64	1	15
Wentworth	65+		2522
Wentworth	65+	0	19723
Wentworth	65+	1	24
Werriwa	0-4		628
Werriwa	0-4	0	11455
Werriwa	0-4	1	336
Werriwa	5-9		707
Werriwa	5-9	0	12354
Werriwa	5-9	1	360
Werriwa	10-14		679
Werriwa	10-14	0	12216
Werriwa	10-14	1	359
Werriwa	15-19		705
Werriwa	15-19	0	12164
Werriwa	15-19	1	328
Werriwa	20-24		646
Werriwa	20-24	0	11491
Werriwa	20-24	1	233
Werriwa	25-29		603
Werriwa	25-29	0	10424
Werriwa	25-29	1	178
Werriwa	30-34		642
Werriwa	30-34	0	11450
Werriwa	30-34	1	180
Werriwa	35-39		670
Werriwa	35-39	0	11186
Werriwa	35-39	1	144
Werriwa	40-44		600
Werriwa	40-44	0	11421
Werriwa	40-44	1	147
Werriwa	45-49		629
Werriwa	45-49	0	10932
Werriwa	45-49	1	144
Werriwa	50-54		555
Werriwa	50-54	0	10790
Werriwa	50-54	1	160
Werriwa	55-59		507
Werriwa	55-59	0	9485
Werriwa	55-59	1	124
Werriwa	60-64		433
Werriwa	60-64	0	7462
Werriwa	60-64	1	83
Werriwa	65+		1486
Werriwa	65+	0	15655
Werriwa	65+	1	152
Whitlam	0-4		432
Whitlam	0-4	0	8110
Whitlam	0-4	1	608
Whitlam	5-9		459
Whitlam	5-9	0	8924
Whitlam	5-9	1	645
Whitlam	10-14		469
Whitlam	10-14	0	8790
Whitlam	10-14	1	623
Whitlam	15-19		428
Whitlam	15-19	0	9046
Whitlam	15-19	1	634
Whitlam	20-24		401
Whitlam	20-24	0	7628
Whitlam	20-24	1	444
Whitlam	25-29		371
Whitlam	25-29	0	7325
Whitlam	25-29	1	337
Whitlam	30-34		431
Whitlam	30-34	0	7882
Whitlam	30-34	1	285
Whitlam	35-39		416
Whitlam	35-39	0	7954
Whitlam	35-39	1	259
Whitlam	40-44		464
Whitlam	40-44	0	8970
Whitlam	40-44	1	260
Whitlam	45-49		494
Whitlam	45-49	0	9186
Whitlam	45-49	1	242
Whitlam	50-54		527
Whitlam	50-54	0	9478
Whitlam	50-54	1	225
Whitlam	55-59		483
Whitlam	55-59	0	9437
Whitlam	55-59	1	220
Whitlam	60-64		475
Whitlam	60-64	0	8533
Whitlam	60-64	1	132
Whitlam	65+		1747
Whitlam	65+	0	28242
Whitlam	65+	1	258
No usual address (NSW)	0-4		27
No usual address (NSW)	0-4	0	266
No usual address (NSW)	0-4	1	44
No usual address (NSW)	5-9		24
No usual address (NSW)	5-9	0	182
No usual address (NSW)	5-9	1	31
No usual address (NSW)	10-14		22
No usual address (NSW)	10-14	0	120
No usual address (NSW)	10-14	1	20
No usual address (NSW)	15-19		76
No usual address (NSW)	15-19	0	381
No usual address (NSW)	15-19	1	53
No usual address (NSW)	20-24		198
No usual address (NSW)	20-24	0	1060
No usual address (NSW)	20-24	1	103
No usual address (NSW)	25-29		336
No usual address (NSW)	25-29	0	1134
No usual address (NSW)	25-29	1	90
No usual address (NSW)	30-34		176
No usual address (NSW)	30-34	0	890
No usual address (NSW)	30-34	1	73
No usual address (NSW)	35-39		140
No usual address (NSW)	35-39	0	721
No usual address (NSW)	35-39	1	94
No usual address (NSW)	40-44		167
No usual address (NSW)	40-44	0	695
No usual address (NSW)	40-44	1	74
No usual address (NSW)	45-49		120
No usual address (NSW)	45-49	0	671
No usual address (NSW)	45-49	1	91
No usual address (NSW)	50-54		155
No usual address (NSW)	50-54	0	710
No usual address (NSW)	50-54	1	56
No usual address (NSW)	55-59		128
No usual address (NSW)	55-59	0	690
No usual address (NSW)	55-59	1	33
No usual address (NSW)	60-64		118
No usual address (NSW)	60-64	0	710
No usual address (NSW)	60-64	1	36
No usual address (NSW)	65+		229
No usual address (NSW)	65+	0	1296
No usual address (NSW)	65+	1	35
Migratory - Offshore - Shipping (NSW)	0-4		4
Migratory - Offshore - Shipping (NSW)	0-4	0	9
Migratory - Offshore - Shipping (NSW)	5-9	0	9
Migratory - Offshore - Shipping (NSW)	10-14	0	9
Migratory - Offshore - Shipping (NSW)	10-14	1	3
Migratory - Offshore - Shipping (NSW)	15-19	0	15
Migratory - Offshore - Shipping (NSW)	15-19	1	3
Migratory - Offshore - Shipping (NSW)	20-24	0	9
Migratory - Offshore - Shipping (NSW)	25-29	0	14
Migratory - Offshore - Shipping (NSW)	30-34	0	19
Migratory - Offshore - Shipping (NSW)	35-39	0	10
Migratory - Offshore - Shipping (NSW)	40-44	0	19
Migratory - Offshore - Shipping (NSW)	45-49	0	16
Migratory - Offshore - Shipping (NSW)	45-49	1	3
Migratory - Offshore - Shipping (NSW)	50-54		3
Migratory - Offshore - Shipping (NSW)	50-54	0	32
Migratory - Offshore - Shipping (NSW)	55-59		4
Migratory - Offshore - Shipping (NSW)	55-59	0	27
Migratory - Offshore - Shipping (NSW)	60-64		10
Migratory - Offshore - Shipping (NSW)	60-64	0	35
Migratory - Offshore - Shipping (NSW)	60-64	1	3
Migratory - Offshore - Shipping (NSW)	65+		17
Migratory - Offshore - Shipping (NSW)	65+	0	142
Aston	0-4		280
Aston	0-4	0	7535
Aston	0-4	1	46
Aston	5-9		239
Aston	5-9	0	7670
Aston	5-9	1	75
Aston	10-14		208
Aston	10-14	0	7691
Aston	10-14	1	80
Aston	15-19		263
Aston	15-19	0	8611
Aston	15-19	1	76
Aston	20-24		282
Aston	20-24	0	8913
Aston	20-24	1	60
Aston	25-29		315
Aston	25-29	0	8421
Aston	25-29	1	38
Aston	30-34		338
Aston	30-34	0	8864
Aston	30-34	1	21
Aston	35-39		330
Aston	35-39	0	8685
Aston	35-39	1	29
Aston	40-44		302
Aston	40-44	0	8826
Aston	40-44	1	35
Aston	45-49		322
Aston	45-49	0	9366
Aston	45-49	1	43
Aston	50-54		349
Aston	50-54	0	9454
Aston	50-54	1	21
Aston	55-59		316
Aston	55-59	0	8988
Aston	55-59	1	24
Aston	60-64		350
Aston	60-64	0	7933
Aston	60-64	1	21
Aston	65+		986
Aston	65+	0	19567
Aston	65+	1	39
Ballarat	0-4		530
Ballarat	0-4	0	8855
Ballarat	0-4	1	256
Ballarat	5-9		526
Ballarat	5-9	0	9507
Ballarat	5-9	1	271
Ballarat	10-14		525
Ballarat	10-14	0	8799
Ballarat	10-14	1	248
Ballarat	15-19		560
Ballarat	15-19	0	9039
Ballarat	15-19	1	215
Ballarat	20-24		657
Ballarat	20-24	0	9236
Ballarat	20-24	1	193
Ballarat	25-29		569
Ballarat	25-29	0	8440
Ballarat	25-29	1	133
Ballarat	30-34		549
Ballarat	30-34	0	8378
Ballarat	30-34	1	116
Ballarat	35-39		521
Ballarat	35-39	0	8572
Ballarat	35-39	1	93
Ballarat	40-44		581
Ballarat	40-44	0	9268
Ballarat	40-44	1	115
Ballarat	45-49		616
Ballarat	45-49	0	9695
Ballarat	45-49	1	111
Ballarat	50-54		658
Ballarat	50-54	0	9728
Ballarat	50-54	1	89
Ballarat	55-59		660
Ballarat	55-59	0	9438
Ballarat	55-59	1	67
Ballarat	60-64		621
