CED_NAME16	FamilyHousehold	IncomeHousehold.max	households
Newcastle	0	131250	1284
Newcastle	0	157500	283
Newcastle	0	183750	150
Newcastle	0	210000	455
Newcastle	0	Inf	136
Newcastle	1		3967
Newcastle	1	0	249
Newcastle	1	7875	114
Newcastle	1	15750	271
Newcastle	1	21000	246
Newcastle	1	26250	891
Newcastle	1	34125	998
Newcastle	1	42000	2594
Newcastle	1	52500	2159
Newcastle	1	65625	2808
Newcastle	1	78750	2846
Newcastle	1	91875	2369
Newcastle	1	105000	2428
Newcastle	1	131250	4827
Newcastle	1	157500	3672
Newcastle	1	183750	2467
Newcastle	1	210000	1538
Newcastle	1	Inf	3372
North Sydney	0		1258
North Sydney	0	0	668
North Sydney	0	7875	252
North Sydney	0	15750	565
North Sydney	0	21000	894
North Sydney	0	26250	1447
North Sydney	0	34125	1014
North Sydney	0	42000	1012
North Sydney	0	52500	1299
North Sydney	0	65625	1576
North Sydney	0	78750	1500
North Sydney	0	91875	1522
North Sydney	0	105000	1356
North Sydney	0	131250	2930
North Sydney	0	157500	373
North Sydney	0	183750	278
North Sydney	0	210000	2256
North Sydney	0	Inf	479
North Sydney	1		4506
North Sydney	1	0	497
North Sydney	1	7875	149
North Sydney	1	15750	181
North Sydney	1	21000	125
North Sydney	1	26250	428
North Sydney	1	34125	445
North Sydney	1	42000	931
North Sydney	1	52500	992
North Sydney	1	65625	1511
North Sydney	1	78750	1618
North Sydney	1	91875	1473
North Sydney	1	105000	1705
North Sydney	1	131250	4397
North Sydney	1	157500	3467
North Sydney	1	183750	2940
North Sydney	1	210000	3629
North Sydney	1	Inf	12781
Page	0		1423
Page	0	0	396
Page	0	7875	246
Page	0	15750	1270
Page	0	21000	2024
Page	0	26250	4666
Page	0	34125	2069
Page	0	42000	1686
Page	0	52500	1702
Page	0	65625	1355
Page	0	78750	727
Page	0	91875	479
Page	0	105000	372
Page	0	131250	389
Page	0	157500	53
Page	0	183750	24
Page	0	210000	191
Page	0	Inf	25
Page	1		4576
Page	1	0	303
Page	1	7875	219
Page	1	15750	357
Page	1	21000	348
Page	1	26250	1655
Page	1	34125	1697
Page	1	42000	4829
Page	1	52500	3578
Page	1	65625	4459
Page	1	78750	3953
Page	1	91875	2748
Page	1	105000	2693
Page	1	131250	4068
Page	1	157500	2325
Page	1	183750	1232
Page	1	210000	713
Page	1	Inf	1188
Parkes	0		1602
Parkes	0	0	378
Parkes	0	7875	240
Parkes	0	15750	1169
Parkes	0	21000	1876
Parkes	0	26250	3510
Parkes	0	34125	1491
Parkes	0	42000	1377
Parkes	0	52500	1526
Parkes	0	65625	1407
Parkes	0	78750	883
Parkes	0	91875	688
Parkes	0	105000	563
Parkes	0	131250	734
Parkes	0	157500	74
Parkes	0	183750	33
Parkes	0	210000	330
Parkes	0	Inf	34
Parkes	1		5372
Parkes	1	0	344
Parkes	1	7875	214
Parkes	1	15750	351
Parkes	1	21000	392
Parkes	1	26250	1396
Parkes	1	34125	1338
Parkes	1	42000	3440
Parkes	1	52500	2587
Parkes	1	65625	3320
Parkes	1	78750	3104
Parkes	1	91875	2306
Parkes	1	105000	2405
Parkes	1	131250	4234
Parkes	1	157500	2679
Parkes	1	183750	1636
Parkes	1	210000	926
Parkes	1	Inf	1715
Parramatta	0		1163
Parramatta	0	0	589
Parramatta	0	7875	227
Parramatta	0	15750	935
Parramatta	0	21000	1417
Parramatta	0	26250	1843
Parramatta	0	34125	971
Parramatta	0	42000	971
Parramatta	0	52500	1235
Parramatta	0	65625	1360
Parramatta	0	78750	1072
Parramatta	0	91875	942
Parramatta	0	105000	795
Parramatta	0	131250	1163
Parramatta	0	157500	284
Parramatta	0	183750	179
Parramatta	0	210000	327
Parramatta	0	Inf	237
Parramatta	1		4240
Parramatta	1	0	608
Parramatta	1	7875	208
Parramatta	1	15750	423
Parramatta	1	21000	344
Parramatta	1	26250	1165
Parramatta	1	34125	1161
Parramatta	1	42000	2454
Parramatta	1	52500	2301
Parramatta	1	65625	3342
Parramatta	1	78750	3521
Parramatta	1	91875	3231
Parramatta	1	105000	3214
Parramatta	1	131250	6500
Parramatta	1	157500	4154
Parramatta	1	183750	2819
Parramatta	1	210000	2048
Parramatta	1	Inf	3488
Paterson	0		1151
Paterson	0	0	334
Paterson	0	7875	166
Paterson	0	15750	807
Paterson	0	21000	1453
Paterson	0	26250	3297
Paterson	0	34125	1487
Paterson	0	42000	1213
Paterson	0	52500	1418
Paterson	0	65625	1239
Paterson	0	78750	742
Paterson	0	91875	570
Paterson	0	105000	435
Paterson	0	131250	547
Paterson	0	157500	64
Paterson	0	183750	26
Paterson	0	210000	184
Paterson	0	Inf	33
Paterson	1		4536
Paterson	1	0	281
Paterson	1	7875	171
Paterson	1	15750	292
Paterson	1	21000	328
Paterson	1	26250	1280
Paterson	1	34125	1332
Paterson	1	42000	3883
Paterson	1	52500	2919
Paterson	1	65625	3727
Paterson	1	78750	3631
Paterson	1	91875	2859
Paterson	1	105000	2760
Paterson	1	131250	4987
Paterson	1	157500	3358
Paterson	1	183750	1873
Paterson	1	210000	1081
Paterson	1	Inf	1974
Reid	0		1336
Reid	0	0	1173
Reid	0	7875	265
Reid	0	15750	693
Reid	0	21000	991
Reid	0	26250	1587
Reid	0	34125	992
Reid	0	42000	957
Reid	0	52500	1167
Reid	0	65625	1439
Reid	0	78750	1182
Reid	0	91875	1147
Reid	0	105000	930
Reid	0	131250	1796
Reid	0	157500	394
Reid	0	183750	242
Reid	0	210000	985
Reid	0	Inf	428
Reid	1		4396
Reid	1	0	767
Reid	1	7875	258
Reid	1	15750	328
Reid	1	21000	271
Reid	1	26250	805
Reid	1	34125	816
Reid	1	42000	1881
Reid	1	52500	1803
Reid	1	65625	2677
Reid	1	78750	2653
Reid	1	91875	2328
Reid	1	105000	2427
Reid	1	131250	5408
Reid	1	157500	4038
Reid	1	183750	3085
Reid	1	210000	2855
Reid	1	Inf	7574
Richmond	0		1707
Richmond	0	0	397
Richmond	0	7875	247
Richmond	0	15750	964
Richmond	0	21000	1840
Richmond	0	26250	4147
Richmond	0	34125	2299
Richmond	0	42000	1639
Richmond	0	52500	1644
Richmond	0	65625	1462
Richmond	0	78750	879
Richmond	0	91875	597
Richmond	0	105000	499
Richmond	0	131250	546
Richmond	0	157500	124
Richmond	0	183750	55
Richmond	0	210000	262
Richmond	0	Inf	42
Richmond	1		4669
Richmond	1	0	265
Richmond	1	7875	196
Richmond	1	15750	273
Richmond	1	21000	287
Richmond	1	26250	1249
Richmond	1	34125	1382
Richmond	1	42000	3961
Richmond	1	52500	2972
Richmond	1	65625	3912
Richmond	1	78750	3683
Richmond	1	91875	2579
Richmond	1	105000	2477
Richmond	1	131250	4227
Richmond	1	157500	2572
Richmond	1	183750	1458
Richmond	1	210000	878
Richmond	1	Inf	1802
Riverina	0		1454
Riverina	0	0	364
Riverina	0	7875	266
Riverina	0	15750	1080
Riverina	0	21000	1820
Riverina	0	26250	3682
Riverina	0	34125	1677
Riverina	0	42000	1562
Riverina	0	52500	1643
Riverina	0	65625	1380
Riverina	0	78750	878
Riverina	0	91875	576
Riverina	0	105000	495
Riverina	0	131250	582
Riverina	0	157500	78
Riverina	0	183750	52
Riverina	0	210000	260
Riverina	0	Inf	36
Riverina	1		4798
Riverina	1	0	279
Riverina	1	7875	199
Riverina	1	15750	335
Riverina	1	21000	360
Riverina	1	26250	1347
Riverina	1	34125	1300
Riverina	1	42000	3671
Riverina	1	52500	2802
Riverina	1	65625	3698
Riverina	1	78750	3548
Riverina	1	91875	2538
Riverina	1	105000	2700
Riverina	1	131250	4489
Riverina	1	157500	2744
Riverina	1	183750	1655
Riverina	1	210000	945
Riverina	1	Inf	1708
Robertson	0		1308
Robertson	0	0	421
Robertson	0	7875	198
Robertson	0	15750	792
Robertson	0	21000	1481
Robertson	0	26250	3470
Robertson	0	34125	1863
Robertson	0	42000	1374
Robertson	0	52500	1348
Robertson	0	65625	1226
Robertson	0	78750	860
Robertson	0	91875	624
Robertson	0	105000	524
Robertson	0	131250	684
Robertson	0	157500	100
Robertson	0	183750	57
Robertson	0	210000	294
Robertson	0	Inf	48
Robertson	1		4327
Robertson	1	0	249
Robertson	1	7875	157
Robertson	1	15750	214
Robertson	1	21000	228
Robertson	1	26250	950
Robertson	1	34125	1000
Robertson	1	42000	2907
Robertson	1	52500	2457
Robertson	1	65625	3129
Robertson	1	78750	3025
Robertson	1	91875	2284
Robertson	1	105000	2432
Robertson	1	131250	4643
Robertson	1	157500	3210
Robertson	1	183750	2113
Robertson	1	210000	1483
Robertson	1	Inf	2779
Shortland	0		1116
Shortland	0	0	335
Shortland	0	7875	167
Shortland	0	15750	777
Shortland	0	21000	1480
Shortland	0	26250	3612
Shortland	0	34125	1583
Shortland	0	42000	1188
Shortland	0	52500	1254
Shortland	0	65625	1121
Shortland	0	78750	706
Shortland	0	91875	576
Shortland	0	105000	390
Shortland	0	131250	510
Shortland	0	157500	78
Shortland	0	183750	25
Shortland	0	210000	203
Shortland	0	Inf	30
Shortland	1		4207
Shortland	1	0	224
Shortland	1	7875	161
Shortland	1	15750	239
Shortland	1	21000	276
Shortland	1	26250	1109
Shortland	1	34125	1094
Shortland	1	42000	3828
Shortland	1	52500	2573
Shortland	1	65625	3441
Shortland	1	78750	3242
Shortland	1	91875	2430
Shortland	1	105000	2539
Shortland	1	131250	4713
Shortland	1	157500	3357
Shortland	1	183750	2144
Shortland	1	210000	1350
Shortland	1	Inf	2537
Sydney	0		3382
Sydney	0	0	3606
Sydney	0	7875	650
Sydney	0	15750	1667
Sydney	0	21000	2282
Sydney	0	26250	2543
Sydney	0	34125	1539
Sydney	0	42000	1654
Sydney	0	52500	2150
Sydney	0	65625	2776
Sydney	0	78750	2597
Sydney	0	91875	2635
Sydney	0	105000	2323
Sydney	0	131250	5061
Sydney	0	157500	1148
Sydney	0	183750	840
Sydney	0	210000	3726
Sydney	0	Inf	1684
Sydney	1		3787
Sydney	1	0	755
Sydney	1	7875	180
Sydney	1	15750	302
Sydney	1	21000	231
Sydney	1	26250	618
Sydney	1	34125	591
Sydney	1	42000	1139
Sydney	1	52500	1146
Sydney	1	65625	1601
Sydney	1	78750	1703
Sydney	1	91875	1595
Sydney	1	105000	1760
Sydney	1	131250	4520
Sydney	1	157500	3761
Sydney	1	183750	3176
Sydney	1	210000	3065
Sydney	1	Inf	8898
Warringah	0		1122
Warringah	0	0	379
Warringah	0	7875	162
Warringah	0	15750	446
Warringah	0	21000	712
Warringah	0	26250	1404
Warringah	0	34125	1018
Warringah	0	42000	935
Warringah	0	52500	1173
Warringah	0	65625	1361
Warringah	0	78750	1158
Warringah	0	91875	1183
Warringah	0	105000	1027
Warringah	0	131250	1853
Warringah	0	157500	262
Warringah	0	183750	214
Warringah	0	210000	1596
Warringah	0	Inf	338
Warringah	1		4536
Warringah	1	0	273
Warringah	1	7875	105
Warringah	1	15750	126
Warringah	1	21000	91
Warringah	1	26250	348
Warringah	1	34125	383
Warringah	1	42000	793
Warringah	1	52500	927
Warringah	1	65625	1466
Warringah	1	78750	1573
Warringah	1	91875	1444
Warringah	1	105000	1545
Warringah	1	131250	3856
Warringah	1	157500	3190
Warringah	1	183750	2588
Warringah	1	210000	3312
Warringah	1	Inf	11612
Watson	0		1038
Watson	0	0	612
Watson	0	7875	206
Watson	0	15750	889
Watson	0	21000	1263
Watson	0	26250	2048
Watson	0	34125	937
Watson	0	42000	868
Watson	0	52500	987
Watson	0	65625	1055
Watson	0	78750	702
Watson	0	91875	538
Watson	0	105000	420
Watson	0	131250	581
Watson	0	157500	173
Watson	0	183750	75
Watson	0	210000	183
Watson	0	Inf	79
Watson	1		4686
Watson	1	0	726
Watson	1	7875	273
Watson	1	15750	501
Watson	1	21000	398
Watson	1	26250	1433
Watson	1	34125	1561
Watson	1	42000	3238
Watson	1	52500	3000
Watson	1	65625	3697
Watson	1	78750	3407
Watson	1	91875	2644
Watson	1	105000	2480
Watson	1	131250	4506
Watson	1	157500	2873
Watson	1	183750	1953
Watson	1	210000	1317
Watson	1	Inf	2772
Wentworth	0		1957
Wentworth	0	0	547
Wentworth	0	7875	193
Wentworth	0	15750	532
Wentworth	0	21000	794
Wentworth	0	26250	1353
Wentworth	0	34125	1148
Wentworth	0	42000	1104
Wentworth	0	52500	1438
Wentworth	0	65625	1777
Wentworth	0	78750	1555
Wentworth	0	91875	1531
Wentworth	0	105000	1316
Wentworth	0	131250	2703
Wentworth	0	157500	522
Wentworth	0	183750	388
Wentworth	0	210000	2721
Wentworth	0	Inf	1105
Wentworth	1		4152
Wentworth	1	0	287
Wentworth	1	7875	119
Wentworth	1	15750	117
Wentworth	1	21000	106
Wentworth	1	26250	308
Wentworth	1	34125	325
Wentworth	1	42000	691
Wentworth	1	52500	788
Wentworth	1	65625	1200
Wentworth	1	78750	1300
Wentworth	1	91875	1129
Wentworth	1	105000	1287
Wentworth	1	131250	3075
Wentworth	1	157500	2637
Wentworth	1	183750	2332
Wentworth	1	210000	2945
Wentworth	1	Inf	11327
Werriwa	0		648
Werriwa	0	0	264
Werriwa	0	7875	125
Werriwa	0	15750	592
Werriwa	0	21000	910
Werriwa	0	26250	1366
Werriwa	0	34125	506
Werriwa	0	42000	491
Werriwa	0	52500	612
Werriwa	0	65625	587
Werriwa	0	78750	393
Werriwa	0	91875	322
Werriwa	0	105000	218
Werriwa	0	131250	268
Werriwa	0	157500	47
Werriwa	0	183750	16
Werriwa	0	210000	88
Werriwa	0	Inf	21
Werriwa	1		4560
Werriwa	1	0	429
Werriwa	1	7875	237
Werriwa	1	15750	382
Werriwa	1	21000	343
Werriwa	1	26250	1101
Werriwa	1	34125	1193
Werriwa	1	42000	2490
Werriwa	1	52500	2298
Werriwa	1	65625	3065
Werriwa	1	78750	3071
Werriwa	1	91875	2807
Werriwa	1	105000	2627
Werriwa	1	131250	5223
Werriwa	1	157500	3691
Werriwa	1	183750	2436
Werriwa	1	210000	1577
Werriwa	1	Inf	2921
Whitlam	0		1030
Whitlam	0	0	328
Whitlam	0	7875	173
Whitlam	0	15750	733
Whitlam	0	21000	1520
Whitlam	0	26250	3023
Whitlam	0	34125	1351
Whitlam	0	42000	1005
Whitlam	0	52500	1115
Whitlam	0	65625	1043
Whitlam	0	78750	597
Whitlam	0	91875	531
Whitlam	0	105000	373
Whitlam	0	131250	514
Whitlam	0	157500	57
Whitlam	0	183750	26
Whitlam	0	210000	199
Whitlam	0	Inf	27
Whitlam	1		4472
Whitlam	1	0	310
Whitlam	1	7875	218
Whitlam	1	15750	282
Whitlam	1	21000	291
Whitlam	1	26250	1179
Whitlam	1	34125	1187
Whitlam	1	42000	3727
Whitlam	1	52500	2592
Whitlam	1	65625	3444
Whitlam	1	78750	3321
Whitlam	1	91875	2755
Whitlam	1	105000	2718
Whitlam	1	131250	5101
Whitlam	1	157500	3340
Whitlam	1	183750	1986
Whitlam	1	210000	1263
Whitlam	1	Inf	2387
Aston	0		681
Aston	0	0	325
Aston	0	7875	134
Aston	0	15750	438
Aston	0	21000	759
Aston	0	26250	1658
Aston	0	34125	902
Aston	0	42000	878
Aston	0	52500	989
Aston	0	65625	982
Aston	0	78750	689
Aston	0	91875	506
Aston	0	105000	396
Aston	0	131250	501
Aston	0	157500	78
Aston	0	183750	43
Aston	0	210000	150
Aston	0	Inf	35
Aston	1		3933
Aston	1	0	310
Aston	1	7875	157
Aston	1	15750	234
Aston	1	21000	165
Aston	1	26250	720
Aston	1	34125	859
Aston	1	42000	2145
Aston	1	52500	2065
Aston	1	65625	2802
Aston	1	78750	2867
Aston	1	91875	2499
Aston	1	105000	2505
Aston	1	131250	5205
Aston	1	157500	3735
Aston	1	183750	2266
Aston	1	210000	1513
Aston	1	Inf	2824
Ballarat	0		1354
Ballarat	0	0	443
Ballarat	0	7875	226
Ballarat	0	15750	1056
Ballarat	0	21000	1685
Ballarat	0	26250	3617
Ballarat	0	34125	1799
Ballarat	0	42000	1580
Ballarat	0	52500	1745
Ballarat	0	65625	1545
Ballarat	0	78750	1045
Ballarat	0	91875	773
Ballarat	0	105000	501
Ballarat	0	131250	579
Ballarat	0	157500	118
Ballarat	0	183750	39
Ballarat	0	210000	248
Ballarat	0	Inf	23
Ballarat	1		4196
Ballarat	1	0	301
Ballarat	1	7875	184
Ballarat	1	15750	295
Ballarat	1	21000	296
Ballarat	1	26250	1204
Ballarat	1	34125	1307
Ballarat	1	42000	3497
Ballarat	1	52500	2824
Ballarat	1	65625	3526
Ballarat	1	78750	3461
Ballarat	1	91875	2798
Ballarat	1	105000	2591
Ballarat	1	131250	4893
Ballarat	1	157500	3002
Ballarat	1	183750	1721
Ballarat	1	210000	1021
Ballarat	1	Inf	1949
Batman	0		1795
Batman	0	0	628
Batman	0	7875	324
Batman	0	15750	1163
Batman	0	21000	1662
Batman	0	26250	2806
Batman	0	34125	1464
Batman	0	42000	1399
Batman	0	52500	1696
Batman	0	65625	2039
Batman	0	78750	1618
Batman	0	91875	1355
Batman	0	105000	1015
Batman	0	131250	1470
Batman	0	157500	375
Batman	0	183750	225
Batman	0	210000	518
Batman	0	Inf	214
Batman	1		4007
Batman	1	0	439
Batman	1	7875	242
Batman	1	15750	342
Batman	1	21000	248
Batman	1	26250	1114
Batman	1	34125	986
Batman	1	42000	2606
Batman	1	52500	2085
Batman	1	65625	2707
Batman	1	78750	2732
Batman	1	91875	2302
Batman	1	105000	2302
Batman	1	131250	4721
Batman	1	157500	3558
Batman	1	183750	2406
Batman	1	210000	1809
Batman	1	Inf	4075
Bendigo	0		1334
Bendigo	0	0	346
Bendigo	0	7875	264
Bendigo	0	15750	984
Bendigo	0	21000	1632
Bendigo	0	26250	3454
Bendigo	0	34125	1814
Bendigo	0	42000	1585
Bendigo	0	52500	1690
Bendigo	0	65625	1494
Bendigo	0	78750	1021
Bendigo	0	91875	732
Bendigo	0	105000	495
Bendigo	0	131250	639
Bendigo	0	157500	93
Bendigo	0	183750	45
Bendigo	0	210000	251
Bendigo	0	Inf	28
Bendigo	1		4174
Bendigo	1	0	233
Bendigo	1	7875	207
Bendigo	1	15750	276
Bendigo	1	21000	295
Bendigo	1	26250	1155
Bendigo	1	34125	1245
Bendigo	1	42000	3406
Bendigo	1	52500	2867
Bendigo	1	65625	3703
Bendigo	1	78750	3579
Bendigo	1	91875	2734
Bendigo	1	105000	2570
Bendigo	1	131250	4569
Bendigo	1	157500	2904
Bendigo	1	183750	1643
Bendigo	1	210000	1018
Bendigo	1	Inf	1789
Bruce	0		949
Bruce	0	0	593
Bruce	0	7875	232
Bruce	0	15750	695
Bruce	0	21000	1102
Bruce	0	26250	2182
Bruce	0	34125	1093
Bruce	0	42000	1037
Bruce	0	52500	1102
Bruce	0	65625	1060
Bruce	0	78750	720
Bruce	0	91875	594
Bruce	0	105000	391
Bruce	0	131250	517
Bruce	0	157500	155
Bruce	0	183750	88
Bruce	0	210000	191
Bruce	0	Inf	112
Bruce	1		4361
Bruce	1	0	761
Bruce	1	7875	323
Bruce	1	15750	414
Bruce	1	21000	369
Bruce	1	26250	1332
Bruce	1	34125	1182
Bruce	1	42000	3054
Bruce	1	52500	2749
Bruce	1	65625	3577
Bruce	1	78750	3157
Bruce	1	91875	2587
Bruce	1	105000	2444
Bruce	1	131250	4582
Bruce	1	157500	3018
Bruce	1	183750	1864
Bruce	1	210000	1309
Bruce	1	Inf	2758
Calwell	0		706
Calwell	0	0	365
Calwell	0	7875	146
Calwell	0	15750	629
Calwell	0	21000	914
Calwell	0	26250	1558
Calwell	0	34125	703
Calwell	0	42000	667
Calwell	0	52500	890
Calwell	0	65625	888
Calwell	0	78750	589
Calwell	0	91875	411
Calwell	0	105000	285
Calwell	0	131250	318
Calwell	0	157500	63
Calwell	0	183750	30
Calwell	0	210000	87
Calwell	0	Inf	29
Calwell	1		4956
Calwell	1	0	568
Calwell	1	7875	286
Calwell	1	15750	461
Calwell	1	21000	360
Calwell	1	26250	1453
Calwell	1	34125	1417
Calwell	1	42000	3155
Calwell	1	52500	2886
Calwell	1	65625	3661
Calwell	1	78750	3338
Calwell	1	91875	2769
Calwell	1	105000	2684
Calwell	1	131250	4794
Calwell	1	157500	3060
Calwell	1	183750	1807
Calwell	1	210000	1204
Calwell	1	Inf	2063
Casey	0		809
Casey	0	0	284
Casey	0	7875	148
Casey	0	15750	556
Casey	0	21000	922
Casey	0	26250	2137
Casey	0	34125	1204
Casey	0	42000	983
Casey	0	52500	1096
Casey	0	65625	1113
Casey	0	78750	714
Casey	0	91875	573
Casey	0	105000	387
Casey	0	131250	461
Casey	0	157500	56
Casey	0	183750	23
Casey	0	210000	163
Casey	0	Inf	26
Casey	1		4431
Casey	1	0	233
Casey	1	7875	144
Casey	1	15750	245
Casey	1	21000	213
Casey	1	26250	773
Casey	1	34125	952
Casey	1	42000	2403
Casey	1	52500	2310
Casey	1	65625	3052
Casey	1	78750	3201
Casey	1	91875	2765
Casey	1	105000	2771
Casey	1	131250	5538
Casey	1	157500	3719
Casey	1	183750	1995
Casey	1	210000	1200
Casey	1	Inf	2185
Chisholm	0		1267
Chisholm	0	0	1691
Chisholm	0	7875	431
Chisholm	0	15750	977
Chisholm	0	21000	1311
Chisholm	0	26250	2336
Chisholm	0	34125	1509
Chisholm	0	42000	1269
Chisholm	0	52500	1352
Chisholm	0	65625	1447
Chisholm	0	78750	1100
Chisholm	0	91875	831
Chisholm	0	105000	703
Chisholm	0	131250	1077
Chisholm	0	157500	255
Chisholm	0	183750	151
Chisholm	0	210000	378
Chisholm	0	Inf	104
Chisholm	1		4085
Chisholm	1	0	882
Chisholm	1	7875	304
Chisholm	1	15750	425
Chisholm	1	21000	276
Chisholm	1	26250	1016
Chisholm	1	34125	963
Chisholm	1	42000	2267
Chisholm	1	52500	2077
Chisholm	1	65625	2933
Chisholm	1	78750	2682
Chisholm	1	91875	2182
Chisholm	1	105000	2247
Chisholm	1	131250	4689
Chisholm	1	157500	3483
Chisholm	1	183750	2396
Chisholm	1	210000	1947
Chisholm	1	Inf	4655
Corangamite	0		1121
Corangamite	0	0	353
Corangamite	0	7875	245
Corangamite	0	15750	752
Corangamite	0	21000	1175
Corangamite	0	26250	2665
Corangamite	0	34125	1595
Corangamite	0	42000	1282
Corangamite	0	52500	1386
Corangamite	0	65625	1380
Corangamite	0	78750	916
Corangamite	0	91875	718
Corangamite	0	105000	494
Corangamite	0	131250	689
Corangamite	0	157500	102
Corangamite	0	183750	51
Corangamite	0	210000	285
Corangamite	0	Inf	53
Corangamite	1		4436
Corangamite	1	0	269
Corangamite	1	7875	190
Corangamite	1	15750	234
Corangamite	1	21000	217
Corangamite	1	26250	936
Corangamite	1	34125	1025
Corangamite	1	42000	2725
Corangamite	1	52500	2396
Corangamite	1	65625	3398
Corangamite	1	78750	3317
Corangamite	1	91875	2652
Corangamite	1	105000	2816
Corangamite	1	131250	5364
Corangamite	1	157500	3589
Corangamite	1	183750	2110
Corangamite	1	210000	1261
Corangamite	1	Inf	2527
Corio	0		1397
Corio	0	0	433
Corio	0	7875	249
Corio	0	15750	1136
Corio	0	21000	1844
Corio	0	26250	3645
Corio	0	34125	1849
Corio	0	42000	1521
Corio	0	52500	1702
Corio	0	65625	1577
Corio	0	78750	1062
Corio	0	91875	777
Corio	0	105000	540
Corio	0	131250	637
Corio	0	157500	100
Corio	0	183750	48
Corio	0	210000	235
Corio	0	Inf	46
Corio	1		4246
Corio	1	0	328
Corio	1	7875	200
Corio	1	15750	351
Corio	1	21000	343
Corio	1	26250	1416
Corio	1	34125	1357
Corio	1	42000	3464
Corio	1	52500	2730
Corio	1	65625	3421
Corio	1	78750	3294
Corio	1	91875	2521
Corio	1	105000	2530
Corio	1	131250	4529
Corio	1	157500	2832
Corio	1	183750	1641
Corio	1	210000	996
Corio	1	Inf	1960
Deakin	0		959
Deakin	0	0	460
Deakin	0	7875	230
Deakin	0	15750	676
Deakin	0	21000	1058
Deakin	0	26250	2377
Deakin	0	34125	1551
Deakin	0	42000	1216
Deakin	0	52500	1410
Deakin	0	65625	1429
Deakin	0	78750	1065
Deakin	0	91875	880
Deakin	0	105000	620
Deakin	0	131250	812
Deakin	0	157500	152
Deakin	0	183750	66
Deakin	0	210000	246
Deakin	0	Inf	44
Deakin	1		3783
Deakin	1	0	440
Deakin	1	7875	176
Deakin	1	15750	272
Deakin	1	21000	214
Deakin	1	26250	811
Deakin	1	34125	808
Deakin	1	42000	2134
Deakin	1	52500	2164
Deakin	1	65625	2961
Deakin	1	78750	2821
Deakin	1	91875	2331
Deakin	1	105000	2572
Deakin	1	131250	5153
Deakin	1	157500	3999
Deakin	1	183750	2654
Deakin	1	210000	1794
Deakin	1	Inf	3497
Dunkley	0		1215
Dunkley	0	0	420
Dunkley	0	7875	211
Dunkley	0	15750	805
Dunkley	0	21000	1364
Dunkley	0	26250	3106
Dunkley	0	34125	1734
Dunkley	0	42000	1385
Dunkley	0	52500	1624
Dunkley	0	65625	1568
Dunkley	0	78750	1058
Dunkley	0	91875	751
Dunkley	0	105000	494
Dunkley	0	131250	585
Dunkley	0	157500	94
Dunkley	0	183750	42
Dunkley	0	210000	237
Dunkley	0	Inf	28
Dunkley	1		4456
Dunkley	1	0	315
Dunkley	1	7875	165
Dunkley	1	15750	257
Dunkley	1	21000	257
Dunkley	1	26250	932
Dunkley	1	34125	1043
Dunkley	1	42000	2633
Dunkley	1	52500	2459
Dunkley	1	65625	3150
Dunkley	1	78750	3056
Dunkley	1	91875	2594
Dunkley	1	105000	2515
Dunkley	1	131250	5001
Dunkley	1	157500	3408
Dunkley	1	183750	2059
Dunkley	1	210000	1337
Dunkley	1	Inf	2656
Flinders	0		1357
Flinders	0	0	493
Flinders	0	7875	226
Flinders	0	15750	850
Flinders	0	21000	1407
Flinders	0	26250	3324
Flinders	0	34125	1867
Flinders	0	42000	1421
Flinders	0	52500	1483
Flinders	0	65625	1344
Flinders	0	78750	831
Flinders	0	91875	603
Flinders	0	105000	415
Flinders	0	131250	444
Flinders	0	157500	42
Flinders	0	183750	22
Flinders	0	210000	284
Flinders	0	Inf	30
Flinders	1		4964
Flinders	1	0	346
Flinders	1	7875	214
Flinders	1	15750	246
Flinders	1	21000	291
Flinders	1	26250	1169
Flinders	1	34125	1190
Flinders	1	42000	3448
Flinders	1	52500	2793
Flinders	1	65625	3645
Flinders	1	78750	3540
Flinders	1	91875	2719
Flinders	1	105000	2802
Flinders	1	131250	4797
Flinders	1	157500	3136
Flinders	1	183750	1725
Flinders	1	210000	1065
Flinders	1	Inf	2273
Gellibrand	0		1497
Gellibrand	0	0	658
Gellibrand	0	7875	310
Gellibrand	0	15750	1120
Gellibrand	0	21000	1522
Gellibrand	0	26250	2736
Gellibrand	0	34125	1297
Gellibrand	0	42000	1239
Gellibrand	0	52500	1526
Gellibrand	0	65625	1768
Gellibrand	0	78750	1337
Gellibrand	0	91875	1148
Gellibrand	0	105000	869
Gellibrand	0	131250	1309
Gellibrand	0	157500	297
Gellibrand	0	183750	168
Gellibrand	0	210000	482
Gellibrand	0	Inf	161
Gellibrand	1		4344
Gellibrand	1	0	484
Gellibrand	1	7875	236
Gellibrand	1	15750	416
Gellibrand	1	21000	302
Gellibrand	1	26250	1181
Gellibrand	1	34125	1046
Gellibrand	1	42000	2591
Gellibrand	1	52500	2240
Gellibrand	1	65625	2885
Gellibrand	1	78750	2785
Gellibrand	1	91875	2426
Gellibrand	1	105000	2483
Gellibrand	1	131250	4907
Gellibrand	1	157500	3836
Gellibrand	1	183750	2770
Gellibrand	1	210000	2127
Gellibrand	1	Inf	4397
Gippsland	0		1347
Gippsland	0	0	455
Gippsland	0	7875	311
Gippsland	0	15750	1196
Gippsland	0	21000	1871
Gippsland	0	26250	3739
Gippsland	0	34125	1783
Gippsland	0	42000	1461
Gippsland	0	52500	1509
