CED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Capricornia	PHL	2012	132
Capricornia	PHL	2013	119
Capricornia	PHL	2014	115
Capricornia	PHL	2015	87
Capricornia	PHL	2016	42
Capricornia	POL		3
Capricornia	POL	1955	3
Capricornia	POL	1975	3
Capricornia	POL	1985	5
Capricornia	POL	2010	9
Capricornia	POL	2014	3
Capricornia	SGP		4
Capricornia	SGP	1965	3
Capricornia	SGP	1975	11
Capricornia	SGP	1995	4
Capricornia	SGP	2005	3
Capricornia	SGP	2010	10
Capricornia	SGP	2014	4
Capricornia	SGP	2015	8
Capricornia	SGP	2016	3
Capricornia	THA		13
Capricornia	THA	1975	3
Capricornia	THA	1985	12
Capricornia	THA	1995	17
Capricornia	THA	2005	38
Capricornia	THA	2010	50
Capricornia	THA	2011	12
Capricornia	THA	2012	14
Capricornia	THA	2013	17
Capricornia	THA	2014	11
Capricornia	THA	2015	6
Capricornia	THA	2016	10
Capricornia	TUR	1995	3
Capricornia	USA		9
Capricornia	USA	1955	4
Capricornia	USA	1965	11
Capricornia	USA	1975	40
Capricornia	USA	1985	21
Capricornia	USA	1995	35
Capricornia	USA	2005	41
Capricornia	USA	2010	63
Capricornia	USA	2011	13
Capricornia	USA	2012	9
Capricornia	USA	2013	14
Capricornia	USA	2014	6
Capricornia	USA	2015	13
Capricornia	VNM		16
Capricornia	VNM	1985	8
Capricornia	VNM	1995	18
Capricornia	VNM	2005	51
Capricornia	VNM	2010	239
Capricornia	VNM	2011	7
Capricornia	VNM	2012	5
Capricornia	VNM	2013	10
Capricornia	VNM	2014	3
Capricornia	VNM	2015	14
Capricornia	VNM	2016	3
Capricornia	ZAF		15
Capricornia	ZAF	1965	7
Capricornia	ZAF	1975	19
Capricornia	ZAF	1985	37
Capricornia	ZAF	1995	26
Capricornia	ZAF	2005	218
Capricornia	ZAF	2010	337
Capricornia	ZAF	2011	42
Capricornia	ZAF	2012	29
Capricornia	ZAF	2013	28
Capricornia	ZAF	2014	26
Capricornia	ZAF	2015	22
Capricornia	ZAF	2016	6
Capricornia	ZWE	1965	5
Capricornia	ZWE	1985	17
Capricornia	ZWE	1995	14
Capricornia	ZWE	2005	45
Capricornia	ZWE	2010	84
Capricornia	ZWE	2011	10
Capricornia	ZWE	2012	11
Dawson			170
Dawson		1946	13
Dawson		1955	68
Dawson		1965	177
Dawson		1975	350
Dawson		1985	207
Dawson		1995	213
Dawson		2005	328
Dawson		2010	525
Dawson		2011	110
Dawson		2012	99
Dawson		2013	71
Dawson		2014	98
Dawson		2015	158
Dawson		2016	70
Dawson	CAN		9
Dawson	CAN	1965	6
Dawson	CAN	1975	31
Dawson	CAN	1985	22
Dawson	CAN	1995	25
Dawson	CAN	2005	49
Dawson	CAN	2010	47
Dawson	CAN	2011	21
Dawson	CAN	2012	20
Dawson	CAN	2013	11
Dawson	CAN	2014	9
Dawson	CAN	2015	10
Dawson	CAN	2016	12
Dawson	CHN		20
Dawson	CHN	1955	6
Dawson	CHN	1965	8
Dawson	CHN	1975	6
Dawson	CHN	1985	5
Dawson	CHN	1995	27
Dawson	CHN	2005	57
Dawson	CHN	2010	120
Dawson	CHN	2011	14
Dawson	CHN	2012	24
Dawson	CHN	2013	21
Dawson	CHN	2014	18
Dawson	CHN	2015	22
Dawson	CHN	2016	15
Dawson	DEU		18
Dawson	DEU	1955	122
Dawson	DEU	1965	91
Dawson	DEU	1975	54
Dawson	DEU	1985	40
Dawson	DEU	1995	32
Dawson	DEU	2005	50
Dawson	DEU	2010	61
Dawson	DEU	2011	12
Dawson	DEU	2012	10
Dawson	DEU	2013	8
Dawson	DEU	2014	13
Dawson	DEU	2015	10
Dawson	DEU	2016	7
Dawson	EGY	1995	5
Dawson	EGY	2010	3
Dawson	EGY	2011	4
Dawson	EGY	2013	3
Dawson	EGY	2014	3
Dawson	FJI		6
Dawson	FJI	1965	8
Dawson	FJI	1975	11
Dawson	FJI	1985	16
Dawson	FJI	1995	37
Dawson	FJI	2005	32
Dawson	FJI	2010	52
Dawson	FJI	2011	9
Dawson	FJI	2012	22
Dawson	FJI	2013	13
Dawson	FJI	2014	12
Dawson	FJI	2015	16
Dawson	FJI	2016	3
Dawson	GBR		152
Dawson	GBR	1946	10
Dawson	GBR	1955	279
Dawson	GBR	1965	646
Dawson	GBR	1975	919
Dawson	GBR	1985	426
Dawson	GBR	1995	378
Dawson	GBR	2005	503
Dawson	GBR	2010	593
Dawson	GBR	2011	121
Dawson	GBR	2012	111
Dawson	GBR	2013	87
Dawson	GBR	2014	91
Dawson	GBR	2015	96
Dawson	GBR	2016	58
Dawson	GRC	1955	5
Dawson	GRC	1965	18
Dawson	GRC	1975	14
Dawson	HKG		10
Dawson	HKG	1965	3
Dawson	HKG	1975	8
Dawson	HKG	1985	8
Dawson	HKG	1995	13
Dawson	HKG	2005	12
Dawson	HKG	2010	11
Dawson	HKG	2013	5
Dawson	HKG	2014	11
Dawson	HKG	2015	13
Dawson	HRV	1955	3
Dawson	HRV	1965	8
Dawson	HRV	1975	10
Dawson	HRV	2005	8
Dawson	HRV	2015	3
Dawson	IDN		3
Dawson	IDN	1955	5
Dawson	IDN	1965	7
Dawson	IDN	1975	10
Dawson	IDN	1985	4
Dawson	IDN	1995	8
Dawson	IDN	2005	26
Dawson	IDN	2010	35
Dawson	IDN	2011	5
Dawson	IDN	2012	3
Dawson	IDN	2013	15
Dawson	IDN	2014	5
Dawson	IDN	2015	9
Dawson	IDN	2016	3
Dawson	IND		25
Dawson	IND	1965	9
Dawson	IND	1975	13
Dawson	IND	1985	9
Dawson	IND	1995	25
Dawson	IND	2005	118
Dawson	IND	2010	426
Dawson	IND	2011	49
Dawson	IND	2012	63
Dawson	IND	2013	54
Dawson	IND	2014	63
Dawson	IND	2015	31
Dawson	IND	2016	20
Dawson	IRL		8
Dawson	IRL	1955	10
Dawson	IRL	1965	11
Dawson	IRL	1975	23
Dawson	IRL	1985	22
Dawson	IRL	1995	18
Dawson	IRL	2005	34
Dawson	IRL	2010	40
Dawson	IRL	2011	21
Dawson	IRL	2012	37
Dawson	IRL	2013	9
Dawson	IRL	2014	3
Dawson	IRL	2015	7
Dawson	IRL	2016	3
Dawson	IRN		3
Dawson	IRN	1985	3
Dawson	IRN	2005	8
Dawson	IRN	2011	3
Dawson	IRN	2012	7
Dawson	IRN	2013	4
Dawson	IRN	2014	9
Dawson	ITA		48
Dawson	ITA	1946	24
Dawson	ITA	1955	211
Dawson	ITA	1965	183
Dawson	ITA	1975	52
Dawson	ITA	1985	21
Dawson	ITA	1995	3
Dawson	ITA	2005	8
Dawson	ITA	2010	3
Dawson	ITA	2012	7
Dawson	ITA	2013	6
Dawson	ITA	2014	8
Dawson	ITA	2015	17
Dawson	ITA	2016	9
Dawson	JPN		37
Dawson	JPN	1995	14
Dawson	JPN	2005	24
Dawson	JPN	2010	21
Dawson	JPN	2011	3
Dawson	JPN	2012	3
Dawson	JPN	2013	4
Dawson	JPN	2014	14
Dawson	JPN	2015	33
Dawson	JPN	2016	17
Dawson	KOR		70
Dawson	KOR	1985	3
Dawson	KOR	1995	6
Dawson	KOR	2005	38
Dawson	KOR	2010	61
Dawson	KOR	2011	5
Dawson	KOR	2012	6
Dawson	KOR	2013	4
Dawson	KOR	2014	24
Dawson	KOR	2015	52
Dawson	KOR	2016	31
Dawson	LBN	1985	3
Dawson	LBN	2010	3
Dawson	LKA		6
Dawson	LKA	1975	12
Dawson	LKA	1985	10
Dawson	LKA	1995	25
Dawson	LKA	2005	15
Dawson	LKA	2010	68
Dawson	LKA	2011	10
Dawson	LKA	2012	32
Dawson	LKA	2013	9
Dawson	LKA	2014	9
Dawson	LKA	2015	9
Dawson	LKA	2016	6
Dawson	MKD	1975	3
Dawson	MKD	1995	3
Dawson	MLT		7
Dawson	MLT	1946	13
Dawson	MLT	1955	118
Dawson	MLT	1965	42
Dawson	MLT	1975	26
Dawson	MLT	1985	12
Dawson	MLT	1995	3
Dawson	MLT	2005	7
Dawson	MLT	2012	3
Dawson	MYS		10
Dawson	MYS	1965	8
Dawson	MYS	1975	24
Dawson	MYS	1985	24
Dawson	MYS	1995	16
Dawson	MYS	2005	22
Dawson	MYS	2010	28
Dawson	MYS	2011	4
Dawson	MYS	2012	6
Dawson	MYS	2013	8
Dawson	MYS	2014	12
Dawson	MYS	2015	12
Dawson	MYS	2016	12
Dawson	NLD		7
Dawson	NLD	1955	80
Dawson	NLD	1965	73
Dawson	NLD	1975	31
Dawson	NLD	1985	52
Dawson	NLD	1995	15
Dawson	NLD	2005	25
Dawson	NLD	2010	26
Dawson	NLD	2012	8
Dawson	NLD	2013	5
Dawson	NLD	2014	3
Dawson	NLD	2015	3
Dawson	NLD	2016	3
Dawson	NZL		163
Dawson	NZL	1955	13
Dawson	NZL	1965	74
Dawson	NZL	1975	360
Dawson	NZL	1985	736
Dawson	NZL	1995	606
Dawson	NZL	2005	758
Dawson	NZL	2010	613
Dawson	NZL	2011	266
Dawson	NZL	2012	177
Dawson	NZL	2013	103
Dawson	NZL	2014	92
Dawson	NZL	2015	72
Dawson	NZL	2016	40
Dawson	PAK		3
Dawson	PAK	1995	3
Dawson	PAK	2005	16
Dawson	PAK	2010	21
Dawson	PAK	2011	5
Dawson	PAK	2012	12
Dawson	PAK	2015	3
Dawson	PAK	2016	4
Dawson	PHL		58
Dawson	PHL	1975	11
Dawson	PHL	1985	124
Dawson	PHL	1995	160
Dawson	PHL	2005	155
Dawson	PHL	2010	584
Dawson	PHL	2011	145
Dawson	PHL	2012	185
Dawson	PHL	2013	156
Dawson	PHL	2014	162
Dawson	PHL	2015	125
Dawson	PHL	2016	48
Dawson	POL	1955	7
Dawson	POL	1965	5
Dawson	POL	1975	3
Dawson	POL	1985	13
Dawson	POL	1995	14
Dawson	POL	2005	13
Dawson	POL	2010	9
Dawson	POL	2011	3
Dawson	POL	2012	4
Dawson	POL	2013	3
Dawson	SGP		3
Dawson	SGP	1965	3
Dawson	SGP	1975	9
Dawson	SGP	1985	9
Dawson	SGP	1995	8
Dawson	SGP	2005	16
Dawson	SGP	2010	4
Dawson	SGP	2012	4
Dawson	SGP	2013	3
Dawson	SGP	2016	4
Dawson	THA		16
Dawson	THA	1985	11
Dawson	THA	1995	30
Dawson	THA	2005	45
Dawson	THA	2010	80
Dawson	THA	2011	22
Dawson	THA	2012	18
Dawson	THA	2013	16
Dawson	THA	2014	29
Dawson	THA	2015	17
Dawson	THA	2016	11
Dawson	TUR		3
Dawson	TUR	1985	3
Dawson	TUR	1995	7
Dawson	TUR	2010	6
Dawson	USA		10
Dawson	USA	1955	3
Dawson	USA	1965	13
Dawson	USA	1975	42
Dawson	USA	1985	29
Dawson	USA	1995	27
Dawson	USA	2005	55
Dawson	USA	2010	57
Dawson	USA	2011	17
Dawson	USA	2012	21
Dawson	USA	2013	14
Dawson	USA	2014	18
Dawson	USA	2015	13
Dawson	USA	2016	12
Dawson	VNM		9
Dawson	VNM	1975	3
Dawson	VNM	1985	25
Dawson	VNM	1995	39
Dawson	VNM	2005	22
Dawson	VNM	2010	36
Dawson	VNM	2011	13
Dawson	VNM	2012	14
Dawson	VNM	2013	10
Dawson	VNM	2014	10
Dawson	VNM	2015	9
Dawson	ZAF		25
Dawson	ZAF	1965	12
Dawson	ZAF	1975	19
Dawson	ZAF	1985	42
Dawson	ZAF	1995	48
Dawson	ZAF	2005	399
Dawson	ZAF	2010	609
Dawson	ZAF	2011	73
Dawson	ZAF	2012	81
Dawson	ZAF	2013	18
Dawson	ZAF	2014	44
Dawson	ZAF	2015	38
Dawson	ZAF	2016	3
Dawson	ZWE		9
Dawson	ZWE	1965	6
Dawson	ZWE	1975	7
Dawson	ZWE	1985	25
Dawson	ZWE	1995	17
Dawson	ZWE	2005	142
Dawson	ZWE	2010	174
Dawson	ZWE	2011	15
Dawson	ZWE	2012	27
Dawson	ZWE	2013	7
Dawson	ZWE	2014	14
Dawson	ZWE	2016	3
Dickson			82
Dickson		1946	8
Dickson		1955	49
Dickson		1965	178
Dickson		1975	455
Dickson		1985	379
Dickson		1995	483
Dickson		2005	653
Dickson		2010	623
Dickson		2011	105
Dickson		2012	87
Dickson		2013	75
Dickson		2014	69
Dickson		2015	49
Dickson		2016	72
Dickson	CAN		12
Dickson	CAN	1955	4
Dickson	CAN	1965	7
Dickson	CAN	1975	42
Dickson	CAN	1985	35
Dickson	CAN	1995	44
Dickson	CAN	2005	63
Dickson	CAN	2010	47
Dickson	CAN	2011	14
Dickson	CAN	2012	10
Dickson	CAN	2013	4
Dickson	CAN	2014	3
Dickson	CAN	2015	3
Dickson	CAN	2016	6
Dickson	CHN		6
Dickson	CHN	1955	4
Dickson	CHN	1965	3
Dickson	CHN	1975	3
Dickson	CHN	1985	9
Dickson	CHN	1995	36
Dickson	CHN	2005	75
Dickson	CHN	2010	103
Dickson	CHN	2011	15
Dickson	CHN	2012	24
Dickson	CHN	2013	19
Dickson	CHN	2014	18
Dickson	CHN	2015	39
Dickson	CHN	2016	18
Dickson	DEU		17
Dickson	DEU	1955	114
Dickson	DEU	1965	57
Dickson	DEU	1975	62
Dickson	DEU	1985	69
Dickson	DEU	1995	52
Dickson	DEU	2005	87
Dickson	DEU	2010	88
Dickson	DEU	2011	4
Dickson	DEU	2012	10
Dickson	DEU	2013	6
Dickson	DEU	2014	3
Dickson	DEU	2015	4
Dickson	DEU	2016	3
Dickson	EGY	1955	5
Dickson	EGY	1975	7
Dickson	EGY	1995	3
Dickson	EGY	2005	16
Dickson	EGY	2010	19
Dickson	EGY	2012	4
Dickson	FJI		3
Dickson	FJI	1955	3
Dickson	FJI	1965	3
Dickson	FJI	1975	21
Dickson	FJI	1985	42
Dickson	FJI	1995	150
Dickson	FJI	2005	167
Dickson	FJI	2010	95
Dickson	FJI	2011	23
Dickson	FJI	2012	17
Dickson	FJI	2013	10
Dickson	FJI	2014	6
Dickson	FJI	2015	8
Dickson	FJI	2016	3
Dickson	GBR		185
Dickson	GBR	1946	15
Dickson	GBR	1955	351
Dickson	GBR	1965	856
Dickson	GBR	1975	1562
Dickson	GBR	1985	840
Dickson	GBR	1995	831
Dickson	GBR	2005	1414
Dickson	GBR	2010	1341
Dickson	GBR	2011	172
Dickson	GBR	2012	163
Dickson	GBR	2013	147
Dickson	GBR	2014	76
Dickson	GBR	2015	73
Dickson	GBR	2016	23
Dickson	GRC	1955	12
Dickson	GRC	1965	7
Dickson	GRC	1975	3
Dickson	GRC	1995	4
Dickson	GRC	2005	3
Dickson	HKG		4
Dickson	HKG	1955	3
Dickson	HKG	1965	3
Dickson	HKG	1975	12
Dickson	HKG	1985	10
Dickson	HKG	1995	31
Dickson	HKG	2005	23
Dickson	HKG	2010	14
Dickson	HKG	2011	3
Dickson	HKG	2012	7
Dickson	HKG	2013	5
Dickson	HKG	2014	5
Dickson	HKG	2015	8
Dickson	HKG	2016	3
Dickson	HRV	1955	3
Dickson	HRV	1965	3
Dickson	HRV	1975	20
Dickson	HRV	1985	3
Dickson	HRV	1995	15
Dickson	HRV	2005	3
Dickson	HRV	2010	3
Dickson	IDN		3
Dickson	IDN	1955	3
Dickson	IDN	1965	14
Dickson	IDN	1975	9
Dickson	IDN	1985	12
Dickson	IDN	1995	19
Dickson	IDN	2005	34
Dickson	IDN	2010	27
Dickson	IDN	2011	5
Dickson	IDN	2012	3
Dickson	IDN	2014	3
Dickson	IDN	2015	8
Dickson	IND		35
Dickson	IND	1955	6
Dickson	IND	1965	11
Dickson	IND	1975	62
Dickson	IND	1985	28
Dickson	IND	1995	35
Dickson	IND	2005	139
Dickson	IND	2010	385
Dickson	IND	2011	20
Dickson	IND	2012	24
Dickson	IND	2013	51
Dickson	IND	2014	53
Dickson	IND	2015	33
Dickson	IND	2016	30
Dickson	IRL		3
Dickson	IRL	1955	11
Dickson	IRL	1965	16
Dickson	IRL	1975	53
Dickson	IRL	1985	36
Dickson	IRL	1995	54
Dickson	IRL	2005	83
Dickson	IRL	2010	79
Dickson	IRL	2011	7
Dickson	IRL	2012	23
Dickson	IRL	2013	13
Dickson	IRL	2014	3
Dickson	IRL	2015	3
Dickson	IRN	1975	3
Dickson	IRN	1985	4
Dickson	IRN	1995	8
Dickson	IRN	2005	13
Dickson	IRN	2010	33
Dickson	IRN	2011	3
Dickson	IRN	2012	9
Dickson	IRN	2013	5
Dickson	IRN	2014	3
Dickson	IRQ	1985	3
Dickson	IRQ	1995	8
Dickson	IRQ	2005	17
Dickson	IRQ	2010	6
Dickson	IRQ	2012	7
Dickson	IRQ	2016	57
Dickson	ITA		13
Dickson	ITA	1946	4
Dickson	ITA	1955	58
Dickson	ITA	1965	102
Dickson	ITA	1975	75
Dickson	ITA	1985	16
Dickson	ITA	1995	7
Dickson	ITA	2005	11
Dickson	ITA	2010	9
Dickson	ITA	2012	10
Dickson	ITA	2014	11
Dickson	ITA	2015	3
Dickson	ITA	2016	3
Dickson	JPN		3
Dickson	JPN	1955	8
Dickson	JPN	1965	5
Dickson	JPN	1975	6
Dickson	JPN	1985	9
Dickson	JPN	1995	25
Dickson	JPN	2005	68
Dickson	JPN	2010	23
Dickson	JPN	2011	4
Dickson	JPN	2012	7
Dickson	JPN	2014	4
Dickson	JPN	2015	8
Dickson	JPN	2016	3
Dickson	KOR		3
Dickson	KOR	1985	3
Dickson	KOR	1995	10
Dickson	KOR	2005	29
Dickson	KOR	2010	28
Dickson	KOR	2011	3
Dickson	KOR	2012	3
Dickson	KOR	2014	4
Dickson	KOR	2015	3
Dickson	LBN	1975	11
Dickson	LBN	1985	4
Dickson	LBN	1995	3
Dickson	LBN	2010	3
Dickson	LBN	2016	3
Dickson	LKA		4
Dickson	LKA	1955	4
Dickson	LKA	1965	5
Dickson	LKA	1975	48
Dickson	LKA	1985	14
Dickson	LKA	1995	38
Dickson	LKA	2005	29
Dickson	LKA	2010	28
Dickson	LKA	2011	10
Dickson	LKA	2012	4
Dickson	LKA	2013	3
Dickson	MKD	1985	4
Dickson	MKD	1995	8
Dickson	MKD	2005	5
Dickson	MLT	1955	23
Dickson	MLT	1965	10
Dickson	MLT	1975	8
Dickson	MLT	1985	3
Dickson	MYS		11
Dickson	MYS	1965	39
Dickson	MYS	1975	49
Dickson	MYS	1985	51
Dickson	MYS	1995	53
Dickson	MYS	2005	31
Dickson	MYS	2010	19
Dickson	MYS	2012	3
Dickson	MYS	2013	3
Dickson	NLD		7
Dickson	NLD	1955	107
Dickson	NLD	1965	90
Dickson	NLD	1975	49
Dickson	NLD	1985	55
Dickson	NLD	1995	28
Dickson	NLD	2005	66
Dickson	NLD	2010	20
Dickson	NLD	2012	6
Dickson	NLD	2013	7
Dickson	NLD	2015	3
Dickson	NZL		172
Dickson	NZL	1946	3
Dickson	NZL	1955	16
Dickson	NZL	1965	52
Dickson	NZL	1975	289
Dickson	NZL	1985	905
Dickson	NZL	1995	1147
Dickson	NZL	2005	1466
Dickson	NZL	2010	969
Dickson	NZL	2011	277
Dickson	NZL	2012	223
Dickson	NZL	2013	178
Dickson	NZL	2014	114
Dickson	NZL	2015	79
Dickson	NZL	2016	57
Dickson	PAK		3
Dickson	PAK	1995	4
Dickson	PAK	2005	12
Dickson	PAK	2010	3
Dickson	PAK	2013	3
Dickson	PAK	2014	3
Dickson	PHL		29
Dickson	PHL	1965	7
Dickson	PHL	1975	16
Dickson	PHL	1985	97
Dickson	PHL	1995	257
Dickson	PHL	2005	194
Dickson	PHL	2010	300
Dickson	PHL	2011	44
Dickson	PHL	2012	45
Dickson	PHL	2013	32
Dickson	PHL	2014	30
Dickson	PHL	2015	31
Dickson	PHL	2016	21
Dickson	POL		3
Dickson	POL	1955	6
Dickson	POL	1965	5
Dickson	POL	1975	3
Dickson	POL	1985	40
Dickson	POL	1995	42
Dickson	POL	2005	17
Dickson	POL	2010	16
Dickson	POL	2013	3
Dickson	POL	2014	3
Dickson	SGP		6
Dickson	SGP	1965	8
Dickson	SGP	1975	40
Dickson	SGP	1985	11
Dickson	SGP	1995	20
Dickson	SGP	2005	34
Dickson	SGP	2010	18
Dickson	SGP	2012	3
Dickson	SGP	2014	3
Dickson	THA		18
Dickson	THA	1975	5
Dickson	THA	1985	7
Dickson	THA	1995	21
Dickson	THA	2005	47
Dickson	THA	2010	70
Dickson	THA	2011	19
Dickson	THA	2012	11
Dickson	THA	2013	13
Dickson	THA	2014	11
Dickson	THA	2015	9
Dickson	THA	2016	6
Dickson	TUR	1975	4
Dickson	TUR	2010	4
Dickson	USA		10
Dickson	USA	1955	10
Dickson	USA	1965	17
Dickson	USA	1975	61
Dickson	USA	1985	46
Dickson	USA	1995	55
Dickson	USA	2005	101
Dickson	USA	2010	78
Dickson	USA	2011	13
Dickson	USA	2012	15
Dickson	USA	2013	14
Dickson	USA	2014	19
Dickson	USA	2015	20
Dickson	USA	2016	6
Dickson	VNM	1975	4
Dickson	VNM	1985	19
Dickson	VNM	1995	10
Dickson	VNM	2005	13
Dickson	VNM	2010	34
Dickson	VNM	2011	4
Dickson	VNM	2012	8
Dickson	VNM	2014	6
Dickson	VNM	2015	7
Dickson	ZAF		29
Dickson	ZAF	1965	21
Dickson	ZAF	1975	39
Dickson	ZAF	1985	90
Dickson	ZAF	1995	124
Dickson	ZAF	2005	742
Dickson	ZAF	2010	666
Dickson	ZAF	2011	76
Dickson	ZAF	2012	86
Dickson	ZAF	2013	63
Dickson	ZAF	2014	45
Dickson	ZAF	2015	25
Dickson	ZAF	2016	15
Dickson	ZWE		3
Dickson	ZWE	1975	10
Dickson	ZWE	1985	50
Dickson	ZWE	1995	43
Dickson	ZWE	2005	111
Dickson	ZWE	2010	134
Dickson	ZWE	2011	13
Dickson	ZWE	2012	9
Dickson	ZWE	2013	4
Dickson	ZWE	2015	3
Dickson	ZWE	2016	3
Fadden			196
Fadden		1946	9
Fadden		1955	132
Fadden		1965	311
Fadden		1975	761
Fadden		1985	623
Fadden		1995	881
Fadden		2005	1256
Fadden		2010	871
Fadden		2011	147
Fadden		2012	227
Fadden		2013	214
Fadden		2014	238
Fadden		2015	178
Fadden		2016	133
Fadden	CAN		8
Fadden	CAN	1955	7
Fadden	CAN	1965	12
Fadden	CAN	1975	55
Fadden	CAN	1985	29
Fadden	CAN	1995	52
Fadden	CAN	2005	73
Fadden	CAN	2010	67
Fadden	CAN	2011	15
Fadden	CAN	2012	21
Fadden	CAN	2013	10
Fadden	CAN	2014	11
Fadden	CAN	2015	17
Fadden	CAN	2016	21
Fadden	CHN		106
Fadden	CHN	1955	18
Fadden	CHN	1965	8
Fadden	CHN	1975	11
Fadden	CHN	1985	27
Fadden	CHN	1995	145
Fadden	CHN	2005	421
Fadden	CHN	2010	604
Fadden	CHN	2011	96
Fadden	CHN	2012	147
Fadden	CHN	2013	195
Fadden	CHN	2014	215
Fadden	CHN	2015	235
Fadden	CHN	2016	116
Fadden	DEU		14
Fadden	DEU	1955	202
Fadden	DEU	1965	165
Fadden	DEU	1975	97
Fadden	DEU	1985	104
Fadden	DEU	1995	78
Fadden	DEU	2005	107
Fadden	DEU	2010	58
Fadden	DEU	2011	3
Fadden	DEU	2013	9
Fadden	DEU	2014	11
Fadden	DEU	2015	8
Fadden	EGY		4
Fadden	EGY	1955	21
Fadden	EGY	1965	19
Fadden	EGY	1975	38
Fadden	EGY	1985	12
Fadden	EGY	1995	25
Fadden	EGY	2005	19
Fadden	EGY	2010	24
Fadden	EGY	2012	4
Fadden	EGY	2013	8
Fadden	EGY	2015	3
Fadden	FJI		12
Fadden	FJI	1946	3
Fadden	FJI	1955	6
Fadden	FJI	1965	3
Fadden	FJI	1975	20
Fadden	FJI	1985	42
Fadden	FJI	1995	56
Fadden	FJI	2005	58
Fadden	FJI	2010	76
Fadden	FJI	2011	7
Fadden	FJI	2012	9
Fadden	FJI	2013	7
Fadden	FJI	2014	12
Fadden	FJI	2015	8
Fadden	GBR		297
Fadden	GBR	1946	24
Fadden	GBR	1955	586
Fadden	GBR	1965	1280
Fadden	GBR	1975	2089
Fadden	GBR	1985	1118
Fadden	GBR	1995	1219
Fadden	GBR	2005	1740
Fadden	GBR	2010	1910
Fadden	GBR	2011	274
Fadden	GBR	2012	284
Fadden	GBR	2013	209
Fadden	GBR	2014	200
Fadden	GBR	2015	151
Fadden	GBR	2016	116
Fadden	GRC		4
Fadden	GRC	1955	33
Fadden	GRC	1965	48
Fadden	GRC	1975	47
Fadden	GRC	1985	7
Fadden	GRC	1995	7
Fadden	GRC	2005	4
Fadden	GRC	2013	3
Fadden	HKG		11
Fadden	HKG	1965	11
Fadden	HKG	1975	19
Fadden	HKG	1985	40
Fadden	HKG	1995	76
Fadden	HKG	2005	76
Fadden	HKG	2010	34
Fadden	HKG	2011	12
Fadden	HKG	2012	18
Fadden	HKG	2013	15
Fadden	HKG	2014	24
Fadden	HKG	2015	10
Fadden	HKG	2016	8
Fadden	HRV		9
Fadden	HRV	1965	54
Fadden	HRV	1975	81
Fadden	HRV	1985	14
Fadden	HRV	1995	35
Fadden	HRV	2005	52
Fadden	HRV	2010	4
Fadden	HRV	2012	3
Fadden	IDN		11
Fadden	IDN	1955	10
Fadden	IDN	1965	17
Fadden	IDN	1975	10
Fadden	IDN	1985	23
Fadden	IDN	1995	42
Fadden	IDN	2005	110
Fadden	IDN	2010	45
Fadden	IDN	2011	3
Fadden	IDN	2012	10
Fadden	IDN	2013	9
Fadden	IDN	2014	11
Fadden	IDN	2015	10
Fadden	IDN	2016	7
Fadden	IND		22
Fadden	IND	1955	21
Fadden	IND	1965	19
Fadden	IND	1975	48
Fadden	IND	1985	18
Fadden	IND	1995	62
Fadden	IND	2005	183
Fadden	IND	2010	425
Fadden	IND	2011	46
Fadden	IND	2012	56
Fadden	IND	2013	72
Fadden	IND	2014	88
Fadden	IND	2015	30
Fadden	IND	2016	38
Fadden	IRL		12
Fadden	IRL	1955	11
Fadden	IRL	1965	20
Fadden	IRL	1975	61
Fadden	IRL	1985	32
Fadden	IRL	1995	52
Fadden	IRL	2005	65
Fadden	IRL	2010	57
Fadden	IRL	2011	25
Fadden	IRL	2012	28
Fadden	IRL	2013	7
Fadden	IRL	2014	21
Fadden	IRL	2015	4
Fadden	IRL	2016	3
Fadden	IRN	1965	3
Fadden	IRN	1975	3
Fadden	IRN	1985	23
Fadden	IRN	1995	46
Fadden	IRN	2005	53
Fadden	IRN	2010	84
Fadden	IRN	2011	10
Fadden	IRN	2012	30
Fadden	IRN	2013	23
Fadden	IRN	2014	20
Fadden	IRN	2015	5
Fadden	IRN	2016	7
Fadden	IRQ		4
Fadden	IRQ	1975	12
Fadden	IRQ	1995	13
Fadden	IRQ	2005	36
Fadden	IRQ	2010	33
Fadden	IRQ	2011	9
Fadden	IRQ	2013	17
Fadden	IRQ	2014	16
Fadden	ITA		12
Fadden	ITA	1946	3
Fadden	ITA	1955	91
Fadden	ITA	1965	108
Fadden	ITA	1975	69
Fadden	ITA	1985	18
Fadden	ITA	1995	14
Fadden	ITA	2005	20
Fadden	ITA	2010	24
Fadden	ITA	2011	3
Fadden	ITA	2012	7
Fadden	ITA	2013	3
Fadden	ITA	2014	3
Fadden	ITA	2016	3
Fadden	JPN		24
Fadden	JPN	1955	3
Fadden	JPN	1965	3
Fadden	JPN	1975	13
Fadden	JPN	1985	18
Fadden	JPN	1995	216
Fadden	JPN	2005	302
Fadden	JPN	2010	136
Fadden	JPN	2011	22
Fadden	JPN	2012	20
Fadden	JPN	2013	18
Fadden	JPN	2014	14
Fadden	JPN	2015	22
Fadden	JPN	2016	19
Fadden	KOR		27
Fadden	KOR	1975	3
Fadden	KOR	1985	26
Fadden	KOR	1995	107
Fadden	KOR	2005	260
Fadden	KOR	2010	274
Fadden	KOR	2011	27
Fadden	KOR	2012	38
Fadden	KOR	2013	36
