CED_NAME16	Age5yr	Indigenous	Sex	persons
Parramatta	65+	0	F	10034
Parramatta	65+	0	M	8632
Parramatta	65+	1	F	39
Parramatta	65+	1	M	35
Paterson	0-4		F	232
Paterson	0-4		M	264
Paterson	0-4	0	F	4282
Paterson	0-4	0	M	4462
Paterson	0-4	1	F	561
Paterson	0-4	1	M	552
Paterson	5-9		F	253
Paterson	5-9		M	298
Paterson	5-9	0	F	4441
Paterson	5-9	0	M	4751
Paterson	5-9	1	F	493
Paterson	5-9	1	M	598
Paterson	10-14		F	229
Paterson	10-14		M	223
Paterson	10-14	0	F	3984
Paterson	10-14	0	M	4325
Paterson	10-14	1	F	495
Paterson	10-14	1	M	528
Paterson	15-19		F	248
Paterson	15-19		M	251
Paterson	15-19	0	F	3926
Paterson	15-19	0	M	4200
Paterson	15-19	1	F	438
Paterson	15-19	1	M	427
Paterson	20-24		F	228
Paterson	20-24		M	284
Paterson	20-24	0	F	3988
Paterson	20-24	0	M	3824
Paterson	20-24	1	F	354
Paterson	20-24	1	M	375
Paterson	25-29		F	277
Paterson	25-29		M	295
Paterson	25-29	0	F	4266
Paterson	25-29	0	M	3981
Paterson	25-29	1	F	304
Paterson	25-29	1	M	299
Paterson	30-34		F	261
Paterson	30-34		M	275
Paterson	30-34	0	F	4401
Paterson	30-34	0	M	4089
Paterson	30-34	1	F	253
Paterson	30-34	1	M	228
Paterson	35-39		F	208
Paterson	35-39		M	264
Paterson	35-39	0	F	4181
Paterson	35-39	0	M	4061
Paterson	35-39	1	F	187
Paterson	35-39	1	M	211
Paterson	40-44		F	246
Paterson	40-44		M	288
Paterson	40-44	0	F	4531
Paterson	40-44	0	M	4363
Paterson	40-44	1	F	233
Paterson	40-44	1	M	209
Paterson	45-49		F	267
Paterson	45-49		M	294
Paterson	45-49	0	F	4546
Paterson	45-49	0	M	4319
Paterson	45-49	1	F	240
Paterson	45-49	1	M	178
Paterson	50-54		F	262
Paterson	50-54		M	315
Paterson	50-54	0	F	4628
Paterson	50-54	0	M	4436
Paterson	50-54	1	F	220
Paterson	50-54	1	M	177
Paterson	55-59		F	279
Paterson	55-59		M	280
Paterson	55-59	0	F	4719
Paterson	55-59	0	M	4384
Paterson	55-59	1	F	185
Paterson	55-59	1	M	142
Paterson	60-64		F	290
Paterson	60-64		M	283
Paterson	60-64	0	F	4527
Paterson	60-64	0	M	4183
Paterson	60-64	1	F	124
Paterson	60-64	1	M	110
Paterson	65+		F	1291
Paterson	65+		M	962
Paterson	65+	0	F	13935
Paterson	65+	0	M	12285
Paterson	65+	1	F	202
Paterson	65+	1	M	175
Reid	0-4		F	289
Reid	0-4		M	331
Reid	0-4	0	F	4841
Reid	0-4	0	M	5156
Reid	0-4	1	F	21
Reid	0-4	1	M	33
Reid	5-9		F	205
Reid	5-9		M	220
Reid	5-9	0	F	4186
Reid	5-9	0	M	4270
Reid	5-9	1	F	30
Reid	5-9	1	M	28
Reid	10-14		F	181
Reid	10-14		M	162
Reid	10-14	0	F	3621
Reid	10-14	0	M	3647
Reid	10-14	1	F	34
Reid	10-14	1	M	33
Reid	15-19		F	212
Reid	15-19		M	235
Reid	15-19	0	F	4236
Reid	15-19	0	M	4148
Reid	15-19	1	F	37
Reid	15-19	1	M	26
Reid	20-24		F	490
Reid	20-24		M	571
Reid	20-24	0	F	7253
Reid	20-24	0	M	7476
Reid	20-24	1	F	50
Reid	20-24	1	M	102
Reid	25-29		F	716
Reid	25-29		M	740
Reid	25-29	0	F	9408
Reid	25-29	0	M	9804
Reid	25-29	1	F	52
Reid	25-29	1	M	75
Reid	30-34		F	612
Reid	30-34		M	713
Reid	30-34	0	F	8758
Reid	30-34	0	M	9161
Reid	30-34	1	F	42
Reid	30-34	1	M	90
Reid	35-39		F	438
Reid	35-39		M	490
Reid	35-39	0	F	6454
Reid	35-39	0	M	6926
Reid	35-39	1	F	39
Reid	35-39	1	M	61
Reid	40-44		F	339
Reid	40-44		M	333
Reid	40-44	0	F	5799
Reid	40-44	0	M	5510
Reid	40-44	1	F	30
Reid	40-44	1	M	46
Reid	45-49		F	318
Reid	45-49		M	293
Reid	45-49	0	F	5491
Reid	45-49	0	M	4897
Reid	45-49	1	F	25
Reid	45-49	1	M	39
Reid	50-54		F	299
Reid	50-54		M	262
Reid	50-54	0	F	5301
Reid	50-54	0	M	4830
Reid	50-54	1	F	23
Reid	50-54	1	M	30
Reid	55-59		F	268
Reid	55-59		M	257
Reid	55-59	0	F	4882
Reid	55-59	0	M	4446
Reid	55-59	1	F	13
Reid	55-59	1	M	19
Reid	60-64		F	236
Reid	60-64		M	208
Reid	60-64	0	F	4037
Reid	60-64	0	M	3677
Reid	60-64	1	F	7
Reid	60-64	1	M	16
Reid	65+		F	687
Reid	65+		M	580
Reid	65+	0	F	11720
Reid	65+	0	M	9656
Reid	65+	1	F	27
Reid	65+	1	M	17
Richmond	0-4		F	262
Richmond	0-4		M	290
Richmond	0-4	0	F	3281
Richmond	0-4	0	M	3488
Richmond	0-4	1	F	233
Richmond	0-4	1	M	244
Richmond	5-9		F	321
Richmond	5-9		M	330
Richmond	5-9	0	F	3764
Richmond	5-9	0	M	3922
Richmond	5-9	1	F	257
Richmond	5-9	1	M	313
Richmond	10-14		F	326
Richmond	10-14		M	349
Richmond	10-14	0	F	3672
Richmond	10-14	0	M	3783
Richmond	10-14	1	F	294
Richmond	10-14	1	M	302
Richmond	15-19		F	304
Richmond	15-19		M	277
Richmond	15-19	0	F	3408
Richmond	15-19	0	M	3664
Richmond	15-19	1	F	286
Richmond	15-19	1	M	268
Richmond	20-24		F	240
Richmond	20-24		M	256
Richmond	20-24	0	F	2630
Richmond	20-24	0	M	2771
Richmond	20-24	1	F	189
Richmond	20-24	1	M	216
Richmond	25-29		F	278
Richmond	25-29		M	298
Richmond	25-29	0	F	2932
Richmond	25-29	0	M	2727
Richmond	25-29	1	F	136
Richmond	25-29	1	M	164
Richmond	30-34		F	295
Richmond	30-34		M	307
Richmond	30-34	0	F	3627
Richmond	30-34	0	M	3217
Richmond	30-34	1	F	148
Richmond	30-34	1	M	135
Richmond	35-39		F	343
Richmond	35-39		M	332
Richmond	35-39	0	F	3950
Richmond	35-39	0	M	3431
Richmond	35-39	1	F	119
Richmond	35-39	1	M	115
Richmond	40-44		F	368
Richmond	40-44		M	374
Richmond	40-44	0	F	4589
Richmond	40-44	0	M	4073
Richmond	40-44	1	F	185
Richmond	40-44	1	M	153
Richmond	45-49		F	408
Richmond	45-49		M	376
Richmond	45-49	0	F	4843
Richmond	45-49	0	M	4188
Richmond	45-49	1	F	173
Richmond	45-49	1	M	140
Richmond	50-54		F	449
Richmond	50-54		M	456
Richmond	50-54	0	F	5073
Richmond	50-54	0	M	4553
Richmond	50-54	1	F	159
Richmond	50-54	1	M	109
Richmond	55-59		F	497
Richmond	55-59		M	490
Richmond	55-59	0	F	5722
Richmond	55-59	0	M	5059
Richmond	55-59	1	F	129
Richmond	55-59	1	M	106
Richmond	60-64		F	489
Richmond	60-64		M	526
Richmond	60-64	0	F	5488
Richmond	60-64	0	M	5011
Richmond	60-64	1	F	94
Richmond	60-64	1	M	87
Richmond	65+		F	1573
Richmond	65+		M	1340
Richmond	65+	0	F	17405
Richmond	65+	0	M	15369
Richmond	65+	1	F	191
Richmond	65+	1	M	153
Riverina	0-4		F	289
Riverina	0-4		M	291
Riverina	0-4	0	F	3855
Riverina	0-4	0	M	4118
Riverina	0-4	1	F	546
Riverina	0-4	1	M	596
Riverina	5-9		F	341
Riverina	5-9		M	355
Riverina	5-9	0	F	4410
Riverina	5-9	0	M	4471
Riverina	5-9	1	F	612
Riverina	5-9	1	M	581
Riverina	10-14		F	318
Riverina	10-14		M	373
Riverina	10-14	0	F	4093
Riverina	10-14	0	M	4346
Riverina	10-14	1	F	507
Riverina	10-14	1	M	587
Riverina	15-19		F	356
Riverina	15-19		M	360
Riverina	15-19	0	F	4023
Riverina	15-19	0	M	4241
Riverina	15-19	1	F	505
Riverina	15-19	1	M	533
Riverina	20-24		F	306
Riverina	20-24		M	344
Riverina	20-24	0	F	4011
Riverina	20-24	0	M	4038
Riverina	20-24	1	F	391
Riverina	20-24	1	M	427
Riverina	25-29		F	269
Riverina	25-29		M	299
Riverina	25-29	0	F	3834
Riverina	25-29	0	M	3807
Riverina	25-29	1	F	305
Riverina	25-29	1	M	301
Riverina	30-34		F	290
Riverina	30-34		M	291
Riverina	30-34	0	F	3934
Riverina	30-34	0	M	3744
Riverina	30-34	1	F	273
Riverina	30-34	1	M	257
Riverina	35-39		F	288
Riverina	35-39		M	283
Riverina	35-39	0	F	3750
Riverina	35-39	0	M	3693
Riverina	35-39	1	F	249
Riverina	35-39	1	M	243
Riverina	40-44		F	281
Riverina	40-44		M	308
Riverina	40-44	0	F	4019
Riverina	40-44	0	M	3972
Riverina	40-44	1	F	246
Riverina	40-44	1	M	223
Riverina	45-49		F	323
Riverina	45-49		M	341
Riverina	45-49	0	F	4321
Riverina	45-49	0	M	4104
Riverina	45-49	1	F	252
Riverina	45-49	1	M	250
Riverina	50-54		F	339
Riverina	50-54		M	387
Riverina	50-54	0	F	4510
Riverina	50-54	0	M	4407
Riverina	50-54	1	F	243
Riverina	50-54	1	M	225
Riverina	55-59		F	342
Riverina	55-59		M	404
Riverina	55-59	0	F	4675
Riverina	55-59	0	M	4609
Riverina	55-59	1	F	192
Riverina	55-59	1	M	177
Riverina	60-64		F	363
Riverina	60-64		M	356
Riverina	60-64	0	F	4366
Riverina	60-64	0	M	4388
Riverina	60-64	1	F	130
Riverina	60-64	1	M	144
Riverina	65+		F	1351
Riverina	65+		M	1181
Riverina	65+	0	F	14637
Riverina	65+	0	M	12850
Riverina	65+	1	F	299
Riverina	65+	1	M	242
Robertson	0-4		F	192
Robertson	0-4		M	186
Robertson	0-4	0	F	3481
Robertson	0-4	0	M	3753
Robertson	0-4	1	F	208
Robertson	0-4	1	M	241
Robertson	5-9		F	198
Robertson	5-9		M	189
Robertson	5-9	0	F	3804
Robertson	5-9	0	M	4034
Robertson	5-9	1	F	239
Robertson	5-9	1	M	199
Robertson	10-14		F	172
Robertson	10-14		M	201
Robertson	10-14	0	F	3734
Robertson	10-14	0	M	3854
Robertson	10-14	1	F	182
Robertson	10-14	1	M	234
Robertson	15-19		F	169
Robertson	15-19		M	228
Robertson	15-19	0	F	3749
Robertson	15-19	0	M	3757
Robertson	15-19	1	F	226
Robertson	15-19	1	M	252
Robertson	20-24		F	213
Robertson	20-24		M	183
Robertson	20-24	0	F	3203
Robertson	20-24	0	M	3511
Robertson	20-24	1	F	174
Robertson	20-24	1	M	207
Robertson	25-29		F	184
Robertson	25-29		M	188
Robertson	25-29	0	F	3333
Robertson	25-29	0	M	3360
Robertson	25-29	1	F	157
Robertson	25-29	1	M	162
Robertson	30-34		F	194
Robertson	30-34		M	186
Robertson	30-34	0	F	3622
Robertson	30-34	0	M	3388
Robertson	30-34	1	F	106
Robertson	30-34	1	M	128
Robertson	35-39		F	195
Robertson	35-39		M	208
Robertson	35-39	0	F	3907
Robertson	35-39	0	M	3596
Robertson	35-39	1	F	91
Robertson	35-39	1	M	100
Robertson	40-44		F	238
Robertson	40-44		M	258
Robertson	40-44	0	F	4423
Robertson	40-44	0	M	4248
Robertson	40-44	1	F	105
Robertson	40-44	1	M	96
Robertson	45-49		F	241
Robertson	45-49		M	239
Robertson	45-49	0	F	4673
Robertson	45-49	0	M	4264
Robertson	45-49	1	F	133
Robertson	45-49	1	M	82
Robertson	50-54		F	244
Robertson	50-54		M	241
Robertson	50-54	0	F	4745
Robertson	50-54	0	M	4466
Robertson	50-54	1	F	131
Robertson	50-54	1	M	100
Robertson	55-59		F	240
Robertson	55-59		M	275
Robertson	55-59	0	F	4950
Robertson	55-59	0	M	4422
Robertson	55-59	1	F	88
Robertson	55-59	1	M	84
Robertson	60-64		F	218
Robertson	60-64		M	238
Robertson	60-64	0	F	4506
Robertson	60-64	0	M	4024
Robertson	60-64	1	F	81
Robertson	60-64	1	M	61
Robertson	65+		F	1113
Robertson	65+		M	829
Robertson	65+	0	F	15810
Robertson	65+	0	M	12949
Robertson	65+	1	F	123
Robertson	65+	1	M	96
Shortland	0-4		F	154
Shortland	0-4		M	155
Shortland	0-4	0	F	3571
Shortland	0-4	0	M	3882
Shortland	0-4	1	F	315
Shortland	0-4	1	M	356
Shortland	5-9		F	164
Shortland	5-9		M	166
Shortland	5-9	0	F	3925
Shortland	5-9	0	M	4166
Shortland	5-9	1	F	336
Shortland	5-9	1	M	353
Shortland	10-14		F	135
Shortland	10-14		M	149
Shortland	10-14	0	F	3733
Shortland	10-14	0	M	4001
Shortland	10-14	1	F	328
Shortland	10-14	1	M	377
Shortland	15-19		F	129
Shortland	15-19		M	159
Shortland	15-19	0	F	3819
Shortland	15-19	0	M	4161
Shortland	15-19	1	F	309
Shortland	15-19	1	M	307
Shortland	20-24		F	161
Shortland	20-24		M	162
Shortland	20-24	0	F	3474
Shortland	20-24	0	M	3729
Shortland	20-24	1	F	236
Shortland	20-24	1	M	248
Shortland	25-29		F	152
Shortland	25-29		M	167
Shortland	25-29	0	F	3415
Shortland	25-29	0	M	3279
Shortland	25-29	1	F	182
Shortland	25-29	1	M	167
Shortland	30-34		F	150
Shortland	30-34		M	153
Shortland	30-34	0	F	3879
Shortland	30-34	0	M	3678
Shortland	30-34	1	F	173
Shortland	30-34	1	M	132
Shortland	35-39		F	157
Shortland	35-39		M	165
Shortland	35-39	0	F	3797
Shortland	35-39	0	M	3588
Shortland	35-39	1	F	159
Shortland	35-39	1	M	130
Shortland	40-44		F	167
Shortland	40-44		M	161
Shortland	40-44	0	F	4339
Shortland	40-44	0	M	4046
Shortland	40-44	1	F	154
Shortland	40-44	1	M	136
Shortland	45-49		F	195
Shortland	45-49		M	206
Shortland	45-49	0	F	4596
Shortland	45-49	0	M	4439
Shortland	45-49	1	F	152
Shortland	45-49	1	M	157
Shortland	50-54		F	187
Shortland	50-54		M	189
Shortland	50-54	0	F	4712
Shortland	50-54	0	M	4317
Shortland	50-54	1	F	152
Shortland	50-54	1	M	121
Shortland	55-59		F	186
Shortland	55-59		M	191
Shortland	55-59	0	F	4824
Shortland	55-59	0	M	4487
Shortland	55-59	1	F	118
Shortland	55-59	1	M	94
Shortland	60-64		F	185
Shortland	60-64		M	173
Shortland	60-64	0	F	4498
Shortland	60-64	0	M	4136
Shortland	60-64	1	F	86
Shortland	60-64	1	M	91
Shortland	65+		F	778
Shortland	65+		M	647
Shortland	65+	0	F	15589
Shortland	65+	0	M	12988
Shortland	65+	1	F	176
Shortland	65+	1	M	143
Sydney	0-4		F	351
Sydney	0-4		M	336
Sydney	0-4	0	F	2977
Sydney	0-4	0	M	2989
Sydney	0-4	1	F	66
Sydney	0-4	1	M	82
Sydney	5-9		F	171
Sydney	5-9		M	203
Sydney	5-9	0	F	1691
Sydney	5-9	0	M	1713
Sydney	5-9	1	F	84
Sydney	5-9	1	M	84
Sydney	10-14		F	123
Sydney	10-14		M	150
Sydney	10-14	0	F	1272
Sydney	10-14	0	M	1246
Sydney	10-14	1	F	88
Sydney	10-14	1	M	71
Sydney	15-19		F	488
Sydney	15-19		M	490
Sydney	15-19	0	F	3973
Sydney	15-19	0	M	3175
Sydney	15-19	1	F	97
Sydney	15-19	1	M	88
Sydney	20-24		F	1688
Sydney	20-24		M	1817
Sydney	20-24	0	F	13367
Sydney	20-24	0	M	11166
Sydney	20-24	1	F	124
Sydney	20-24	1	M	108
Sydney	25-29		F	2052
Sydney	25-29		M	2438
Sydney	25-29	0	F	15825
Sydney	25-29	0	M	15694
Sydney	25-29	1	F	125
Sydney	25-29	1	M	143
Sydney	30-34		F	1534
Sydney	30-34		M	1975
Sydney	30-34	0	F	12536
Sydney	30-34	0	M	13904
Sydney	30-34	1	F	95
Sydney	30-34	1	M	99
Sydney	35-39		F	892
Sydney	35-39		M	1304
Sydney	35-39	0	F	7460
Sydney	35-39	0	M	9176
Sydney	35-39	1	F	77
Sydney	35-39	1	M	101
Sydney	40-44		F	586
Sydney	40-44		M	945
Sydney	40-44	0	F	5049
Sydney	40-44	0	M	6583
Sydney	40-44	1	F	69
Sydney	40-44	1	M	105
Sydney	45-49		F	508
Sydney	45-49		M	811
Sydney	45-49	0	F	4046
Sydney	45-49	0	M	5323
Sydney	45-49	1	F	102
Sydney	45-49	1	M	83
Sydney	50-54		F	440
Sydney	50-54		M	729
Sydney	50-54	0	F	3581
Sydney	50-54	0	M	4709
Sydney	50-54	1	F	68
Sydney	50-54	1	M	69
Sydney	55-59		F	432
Sydney	55-59		M	637
Sydney	55-59	0	F	3329
Sydney	55-59	0	M	3805
Sydney	55-59	1	F	50
Sydney	55-59	1	M	83
Sydney	60-64		F	370
Sydney	60-64		M	448
Sydney	60-64	0	F	2862
Sydney	60-64	0	M	3035
Sydney	60-64	1	F	54
Sydney	60-64	1	M	35
Sydney	65+		F	928
Sydney	65+		M	1030
Sydney	65+	0	F	6750
Sydney	65+	0	M	6653
Sydney	65+	1	F	75
Sydney	65+	1	M	63
Warringah	0-4		F	224
Warringah	0-4		M	240
Warringah	0-4	0	F	4247
Warringah	0-4	0	M	4391
Warringah	0-4	1	F	16
Warringah	0-4	1	M	35
Warringah	5-9		F	226
Warringah	5-9		M	222
Warringah	5-9	0	F	4616
Warringah	5-9	0	M	4917
Warringah	5-9	1	F	19
Warringah	5-9	1	M	19
Warringah	10-14		F	185
Warringah	10-14		M	197
Warringah	10-14	0	F	4157
Warringah	10-14	0	M	4245
Warringah	10-14	1	F	25
Warringah	10-14	1	M	30
Warringah	15-19		F	170
Warringah	15-19		M	181
Warringah	15-19	0	F	3498
Warringah	15-19	0	M	3611
Warringah	15-19	1	F	29
Warringah	15-19	1	M	27
Warringah	20-24		F	215
Warringah	20-24		M	226
Warringah	20-24	0	F	3235
Warringah	20-24	0	M	3257
Warringah	20-24	1	F	25
Warringah	20-24	1	M	28
Warringah	25-29		F	362
Warringah	25-29		M	331
Warringah	25-29	0	F	4751
Warringah	25-29	0	M	4120
Warringah	25-29	1	F	39
Warringah	25-29	1	M	22
Warringah	30-34		F	397
Warringah	30-34		M	382
Warringah	30-34	0	F	5816
Warringah	30-34	0	M	5106
Warringah	30-34	1	F	24
Warringah	30-34	1	M	16
Warringah	35-39		F	375
Warringah	35-39		M	343
Warringah	35-39	0	F	5797
Warringah	35-39	0	M	5351
Warringah	35-39	1	F	10
Warringah	35-39	1	M	26
Warringah	40-44		F	335
Warringah	40-44		M	377
Warringah	40-44	0	F	5970
Warringah	40-44	0	M	5625
Warringah	40-44	1	F	27
Warringah	40-44	1	M	15
Warringah	45-49		F	315
Warringah	45-49		M	296
Warringah	45-49	0	F	5605
Warringah	45-49	0	M	5169
Warringah	45-49	1	F	25
Warringah	45-49	1	M	13
Warringah	50-54		F	275
Warringah	50-54		M	280
Warringah	50-54	0	F	4880
Warringah	50-54	0	M	4555
Warringah	50-54	1	F	13
Warringah	50-54	1	M	16
Warringah	55-59		F	253
Warringah	55-59		M	250
Warringah	55-59	0	F	4112
Warringah	55-59	0	M	3953
Warringah	55-59	1	F	14
Warringah	55-59	1	M	15
Warringah	60-64		F	228
Warringah	60-64		M	211
Warringah	60-64	0	F	3448
Warringah	60-64	0	M	3077
Warringah	60-64	1	F	9
Warringah	60-64	1	M	10
Warringah	65+		F	856
Warringah	65+		M	620
Warringah	65+	0	F	11463
Warringah	65+	0	M	9206
Warringah	65+	1	F	20
Warringah	65+	1	M	20
Watson	0-4		F	336
Watson	0-4		M	363
Watson	0-4	0	F	5685
Watson	0-4	0	M	6051
Watson	0-4	1	F	56
Watson	0-4	1	M	45
Watson	5-9		F	306
Watson	5-9		M	338
Watson	5-9	0	F	5499
Watson	5-9	0	M	5864
Watson	5-9	1	F	52
Watson	5-9	1	M	50
Watson	10-14		F	229
Watson	10-14		M	262
Watson	10-14	0	F	4839
Watson	10-14	0	M	5133
Watson	10-14	1	F	61
Watson	10-14	1	M	40
Watson	15-19		F	227
Watson	15-19		M	277
Watson	15-19	0	F	5007
Watson	15-19	0	M	5301
Watson	15-19	1	F	39
Watson	15-19	1	M	42
Watson	20-24		F	338
Watson	20-24		M	322
Watson	20-24	0	F	5929
Watson	20-24	0	M	6381
Watson	20-24	1	F	47
Watson	20-24	1	M	43
Watson	25-29		F	398
Watson	25-29		M	403
Watson	25-29	0	F	6794
Watson	25-29	0	M	7161
Watson	25-29	1	F	34
Watson	25-29	1	M	34
Watson	30-34		F	365
Watson	30-34		M	425
Watson	30-34	0	F	6783
Watson	30-34	0	M	7041
Watson	30-34	1	F	40
Watson	30-34	1	M	19
Watson	35-39		F	314
Watson	35-39		M	349
Watson	35-39	0	F	5765
Watson	35-39	0	M	6164
Watson	35-39	1	F	29
Watson	35-39	1	M	23
Watson	40-44		F	309
Watson	40-44		M	295
Watson	40-44	0	F	5413
Watson	40-44	0	M	5282
Watson	40-44	1	F	41
Watson	40-44	1	M	12
Watson	45-49		F	247
Watson	45-49		M	299
Watson	45-49	0	F	5397
Watson	45-49	0	M	5042
Watson	45-49	1	F	25
Watson	45-49	1	M	23
Watson	50-54		F	282
Watson	50-54		M	271
Watson	50-54	0	F	5210
Watson	50-54	0	M	5096
Watson	50-54	1	F	24
Watson	50-54	1	M	16
Watson	55-59		F	237
Watson	55-59		M	219
Watson	55-59	0	F	4615
Watson	55-59	0	M	4511
Watson	55-59	1	F	21
Watson	55-59	1	M	26
Watson	60-64		F	199
Watson	60-64		M	203
Watson	60-64	0	F	3919
Watson	60-64	0	M	3666
Watson	60-64	1	F	17
Watson	60-64	1	M	15
Watson	65+		F	775
Watson	65+		M	598
Watson	65+	0	F	11267
Watson	65+	0	M	9870
Watson	65+	1	F	23
Watson	65+	1	M	24
Wentworth	0-4		F	317
Wentworth	0-4		M	323
Wentworth	0-4	0	F	3634
Wentworth	0-4	0	M	3830
Wentworth	0-4	1	F	18
Wentworth	0-4	1	M	16
Wentworth	5-9		F	262
Wentworth	5-9		M	264
Wentworth	5-9	0	F	3511
Wentworth	5-9	0	M	3617
Wentworth	5-9	1	F	21
Wentworth	5-9	1	M	25
Wentworth	10-14		F	214
Wentworth	10-14		M	239
Wentworth	10-14	0	F	3008
Wentworth	10-14	0	M	3046
Wentworth	10-14	1	F	21
Wentworth	10-14	1	M	14
Wentworth	15-19		F	181
Wentworth	15-19		M	208
Wentworth	15-19	0	F	2690
Wentworth	15-19	0	M	2646
Wentworth	15-19	1	F	27
Wentworth	15-19	1	M	26
Wentworth	20-24		F	442
Wentworth	20-24		M	388
Wentworth	20-24	0	F	3818
Wentworth	20-24	0	M	3265
Wentworth	20-24	1	F	16
Wentworth	20-24	1	M	35
Wentworth	25-29		F	928
Wentworth	25-29		M	786
Wentworth	25-29	0	F	7182
Wentworth	25-29	0	M	5788
Wentworth	25-29	1	F	24
Wentworth	25-29	1	M	29
Wentworth	30-34		F	904
Wentworth	30-34		M	817
Wentworth	30-34	0	F	7551
Wentworth	30-34	0	M	6796
Wentworth	30-34	1	F	35
Wentworth	30-34	1	M	23
Wentworth	35-39		F	616
Wentworth	35-39		M	639
Wentworth	35-39	0	F	5984
Wentworth	35-39	0	M	5811
Wentworth	35-39	1	F	20
Wentworth	35-39	1	M	21
Wentworth	40-44		F	473
Wentworth	40-44		M	494
Wentworth	40-44	0	F	5148
Wentworth	40-44	0	M	4940
Wentworth	40-44	1	F	19
Wentworth	40-44	1	M	33
Wentworth	45-49		F	468
Wentworth	45-49		M	460
Wentworth	45-49	0	F	4590
Wentworth	45-49	0	M	4460
Wentworth	45-49	1	F	16
Wentworth	45-49	1	M	20
Wentworth	50-54		F	346
Wentworth	50-54		M	380
Wentworth	50-54	0	F	3918
Wentworth	50-54	0	M	3788
Wentworth	50-54	1	F	15
Wentworth	50-54	1	M	19
Wentworth	55-59		F	338
Wentworth	55-59		M	318
Wentworth	55-59	0	F	3538
Wentworth	55-59	0	M	3332
Wentworth	55-59	1	F	9
Wentworth	55-59	1	M	11
Wentworth	60-64		F	315
Wentworth	60-64		M	286
Wentworth	60-64	0	F	3083
Wentworth	60-64	0	M	2784
Wentworth	60-64	1	F	6
Wentworth	60-64	1	M	5
Wentworth	65+		F	1423
Wentworth	65+		M	1099
Wentworth	65+	0	F	10974
Wentworth	65+	0	M	8746
Wentworth	65+	1	F	11
Wentworth	65+	1	M	10
Werriwa	0-4		F	309
Werriwa	0-4		M	321
Werriwa	0-4	0	F	5538
Werriwa	0-4	0	M	5913
Werriwa	0-4	1	F	164
Werriwa	0-4	1	M	165
Werriwa	5-9		F	369
Werriwa	5-9		M	338
Werriwa	5-9	0	F	6079
Werriwa	5-9	0	M	6279
Werriwa	5-9	1	F	152
Werriwa	5-9	1	M	206
Werriwa	10-14		F	330
Werriwa	10-14		M	352
Werriwa	10-14	0	F	5959
Werriwa	10-14	0	M	6256
Werriwa	10-14	1	F	187
Werriwa	10-14	1	M	174
Werriwa	15-19		F	328
Werriwa	15-19		M	375
Werriwa	15-19	0	F	5848
Werriwa	15-19	0	M	6321
Werriwa	15-19	1	F	162
Werriwa	15-19	1	M	170
Werriwa	20-24		F	297
Werriwa	20-24		M	348
Werriwa	20-24	0	F	5722
Werriwa	20-24	0	M	5763
Werriwa	20-24	1	F	127
Werriwa	20-24	1	M	106
Werriwa	25-29		F	291
Werriwa	25-29		M	314
Werriwa	25-29	0	F	5384
Werriwa	25-29	0	M	5042
Werriwa	25-29	1	F	104
Werriwa	25-29	1	M	74
Werriwa	30-34		F	342
Werriwa	30-34		M	302
Werriwa	30-34	0	F	6043
Werriwa	30-34	0	M	5405
Werriwa	30-34	1	F	112
Werriwa	30-34	1	M	68
Werriwa	35-39		F	348
Werriwa	35-39		M	318
Werriwa	35-39	0	F	5855
Werriwa	35-39	0	M	5328
Werriwa	35-39	1	F	82
Werriwa	35-39	1	M	66
Werriwa	40-44		F	288
Werriwa	40-44		M	309
Werriwa	40-44	0	F	5977
Werriwa	40-44	0	M	5443
Werriwa	40-44	1	F	91
Werriwa	40-44	1	M	53
Werriwa	45-49		F	309
Werriwa	45-49		M	313
Werriwa	45-49	0	F	5585
Werriwa	45-49	0	M	5351
Werriwa	45-49	1	F	83
Werriwa	45-49	1	M	66
Werriwa	50-54		F	266
Werriwa	50-54		M	286
Werriwa	50-54	0	F	5390
Werriwa	50-54	0	M	5398
Werriwa	50-54	1	F	93
Werriwa	50-54	1	M	68
Werriwa	55-59		F	250
Werriwa	55-59		M	251
Werriwa	55-59	0	F	4785
Werriwa	55-59	0	M	4695
Werriwa	55-59	1	F	73
Werriwa	55-59	1	M	49
Werriwa	60-64		F	230
Werriwa	60-64		M	204
Werriwa	60-64	0	F	3757
Werriwa	60-64	0	M	3704
Werriwa	60-64	1	F	47
Werriwa	60-64	1	M	37
Werriwa	65+		F	871
Werriwa	65+		M	608
Werriwa	65+	0	F	8278
Werriwa	65+	0	M	7379
Werriwa	65+	1	F	82
Werriwa	65+	1	M	71
Whitlam	0-4		F	205
Whitlam	0-4		M	227
Whitlam	0-4	0	F	3906
Whitlam	0-4	0	M	4209
Whitlam	0-4	1	F	304
Whitlam	0-4	1	M	302
Whitlam	5-9		F	217
Whitlam	5-9		M	246
Whitlam	5-9	0	F	4309
Whitlam	5-9	0	M	4615
Whitlam	5-9	1	F	349
Whitlam	5-9	1	M	297
Whitlam	10-14		F	239
Whitlam	10-14		M	231
Whitlam	10-14	0	F	4363
Whitlam	10-14	0	M	4429
Whitlam	10-14	1	F	291
Whitlam	10-14	1	M	330
Whitlam	15-19		F	234
Whitlam	15-19		M	196
Whitlam	15-19	0	F	4463
Whitlam	15-19	0	M	4581
Whitlam	15-19	1	F	330
Whitlam	15-19	1	M	299
Whitlam	20-24		F	190
Whitlam	20-24		M	207
