CED_NAME16	Ancestry	responses
Parramatta	Sri Lankan	2462
Parramatta	Turkish	1900
Parramatta	Vietnamese	1759
Parramatta	Welsh	366
Paterson		10310
Paterson	Australian	69982
Paterson	Australian Aboriginal	894
Paterson	Chinese	1102
Paterson	Croatian	416
Paterson	Dutch	1921
Paterson	English	68153
Paterson	Filipino	982
Paterson	French	597
Paterson	German	6768
Paterson	Greek	632
Paterson	Hungarian	262
Paterson	Indian	797
Paterson	Irish	17740
Paterson	Italian	2444
Paterson	Korean	116
Paterson	Lebanese	158
Paterson	Macedonian	171
Paterson	Maltese	639
Paterson	Maori	592
Paterson	NZ	1017
Paterson	(Other)	6188
Paterson	Polish	1311
Paterson	Russian	296
Paterson	Scottish	16393
Paterson	Serbian	101
Paterson	South African	415
Paterson	Spanish	454
Paterson	Sri Lankan	84
Paterson	Turkish	50
Paterson	Vietnamese	149
Paterson	Welsh	1357
Reid		13506
Reid	Australian	23573
Reid	Australian Aboriginal	169
Reid	Chinese	40198
Reid	Croatian	1461
Reid	Dutch	833
Reid	English	26554
Reid	Filipino	2841
Reid	French	780
Reid	German	2693
Reid	Greek	4944
Reid	Hungarian	553
Reid	Indian	10758
Reid	Irish	11765
Reid	Italian	16860
Reid	Korean	12467
Reid	Lebanese	5005
Reid	Macedonian	348
Reid	Maltese	1051
Reid	Maori	412
Reid	NZ	928
Reid	(Other)	23734
Reid	Polish	1166
Reid	Russian	1011
Reid	Scottish	7147
Reid	Serbian	617
Reid	South African	494
Reid	Spanish	1336
Reid	Sri Lankan	1637
Reid	Turkish	1202
Reid	Vietnamese	3072
Reid	Welsh	552
Richmond		13299
Richmond	Australian	58574
Richmond	Australian Aboriginal	707
Richmond	Chinese	1172
Richmond	Croatian	312
Richmond	Dutch	2257
Richmond	English	64782
Richmond	Filipino	835
Richmond	French	1263
Richmond	German	6988
Richmond	Greek	819
Richmond	Hungarian	375
Richmond	Indian	928
Richmond	Irish	21993
Richmond	Italian	3790
Richmond	Korean	99
Richmond	Lebanese	233
Richmond	Macedonian	60
Richmond	Maltese	555
Richmond	Maori	771
Richmond	NZ	1635
Richmond	(Other)	9054
Richmond	Polish	816
Richmond	Russian	407
Richmond	Scottish	17678
Richmond	Serbian	93
Richmond	South African	510
Richmond	Spanish	587
Richmond	Sri Lankan	113
Richmond	Turkish	87
Richmond	Vietnamese	132
Richmond	Welsh	1159
Riverina		12971
Riverina	Australian	70530
Riverina	Australian Aboriginal	975
Riverina	Chinese	1273
Riverina	Croatian	176
Riverina	Dutch	1518
Riverina	English	62319
Riverina	Filipino	859
Riverina	French	626
Riverina	German	7382
Riverina	Greek	522
Riverina	Hungarian	172
Riverina	Indian	1116
Riverina	Irish	20660
Riverina	Italian	2038
Riverina	Korean	118
Riverina	Lebanese	415
Riverina	Macedonian	39
Riverina	Maltese	399
Riverina	Maori	338
Riverina	NZ	616
Riverina	(Other)	5444
Riverina	Polish	471
Riverina	Russian	125
Riverina	Scottish	15336
Riverina	Serbian	106
Riverina	South African	293
Riverina	Spanish	260
Riverina	Sri Lankan	153
Riverina	Turkish	32
Riverina	Vietnamese	156
Riverina	Welsh	610
Robertson		8289
Robertson	Australian	56699
Robertson	Australian Aboriginal	565
Robertson	Chinese	2272
Robertson	Croatian	548
Robertson	Dutch	2100
Robertson	English	62316
Robertson	Filipino	1139
Robertson	French	968
Robertson	German	5032
Robertson	Greek	1158
Robertson	Hungarian	416
Robertson	Indian	1118
Robertson	Irish	19444
Robertson	Italian	3605
Robertson	Korean	498
Robertson	Lebanese	423
Robertson	Macedonian	69
Robertson	Maltese	1166
Robertson	Maori	675
Robertson	NZ	1483
Robertson	(Other)	9081
Robertson	Polish	847
Robertson	Russian	618
Robertson	Scottish	15487
Robertson	Serbian	172
Robertson	South African	826
Robertson	Spanish	782
Robertson	Sri Lankan	182
Robertson	Turkish	155
Robertson	Vietnamese	199
Robertson	Welsh	1211
Shortland		7003
Shortland	Australian	63582
Shortland	Australian Aboriginal	644
Shortland	Chinese	1411
Shortland	Croatian	308
Shortland	Dutch	1778
Shortland	English	64291
Shortland	Filipino	729
Shortland	French	682
Shortland	German	5924
Shortland	Greek	877
Shortland	Hungarian	318
Shortland	Indian	674
Shortland	Irish	17168
Shortland	Italian	3227
Shortland	Korean	147
Shortland	Lebanese	226
Shortland	Macedonian	730
Shortland	Maltese	800
Shortland	Maori	487
Shortland	NZ	990
Shortland	(Other)	6325
Shortland	Polish	1127
Shortland	Russian	327
Shortland	Scottish	16905
Shortland	Serbian	180
Shortland	South African	386
Shortland	Spanish	421
Shortland	Sri Lankan	117
Shortland	Turkish	54
Shortland	Vietnamese	151
Shortland	Welsh	1508
Sydney		25081
Sydney	Australian	30673
Sydney	Australian Aboriginal	585
Sydney	Chinese	35985
Sydney	Croatian	836
Sydney	Dutch	2057
Sydney	English	46028
Sydney	Filipino	2268
Sydney	French	2797
Sydney	German	6118
Sydney	Greek	3387
Sydney	Hungarian	846
Sydney	Indian	4177
Sydney	Irish	20265
Sydney	Italian	6730
Sydney	Korean	3911
Sydney	Lebanese	1441
Sydney	Macedonian	411
Sydney	Maltese	787
Sydney	Maori	745
Sydney	NZ	1675
Sydney	(Other)	34004
Sydney	Polish	1827
Sydney	Russian	2005
Sydney	Scottish	13551
Sydney	Serbian	679
Sydney	South African	712
Sydney	Spanish	2102
Sydney	Sri Lankan	616
Sydney	Turkish	698
Sydney	Vietnamese	2735
Sydney	Welsh	1239
Warringah		9221
Warringah	Australian	41235
Warringah	Australian Aboriginal	101
Warringah	Chinese	6150
Warringah	Croatian	953
Warringah	Dutch	2494
Warringah	English	59057
Warringah	Filipino	1187
Warringah	French	2398
Warringah	German	6033
Warringah	Greek	1867
Warringah	Hungarian	652
Warringah	Indian	1697
Warringah	Irish	20638
Warringah	Italian	6585
Warringah	Korean	682
Warringah	Lebanese	598
Warringah	Macedonian	192
Warringah	Maltese	507
Warringah	Maori	482
Warringah	NZ	2353
Warringah	(Other)	17393
Warringah	Polish	1286
Warringah	Russian	893
Warringah	Scottish	16208
Warringah	Serbian	487
Warringah	South African	1609
Warringah	Spanish	1199
Warringah	Sri Lankan	314
Warringah	Turkish	251
Warringah	Vietnamese	399
Warringah	Welsh	1561
Watson		11303
Watson	Australian	19315
Watson	Australian Aboriginal	214
Watson	Chinese	23400
Watson	Croatian	843
Watson	Dutch	386
Watson	English	16585
Watson	Filipino	3303
Watson	French	549
Watson	German	1650
Watson	Greek	10920
Watson	Hungarian	349
Watson	Indian	6016
Watson	Irish	5888
Watson	Italian	9139
Watson	Korean	4906
Watson	Lebanese	27408
Watson	Macedonian	703
Watson	Maltese	703
Watson	Maori	612
Watson	NZ	596
Watson	(Other)	45200
Watson	Polish	636
Watson	Russian	433
Watson	Scottish	3650
Watson	Serbian	429
Watson	South African	207
Watson	Spanish	1203
Watson	Sri Lankan	521
Watson	Turkish	944
Watson	Vietnamese	6808
Watson	Welsh	241
Wentworth		14794
Wentworth	Australian	32654
Wentworth	Australian Aboriginal	94
Wentworth	Chinese	5427
Wentworth	Croatian	742
Wentworth	Dutch	1672
Wentworth	English	45934
Wentworth	Filipino	1087
Wentworth	French	2671
Wentworth	German	6133
Wentworth	Greek	3888
Wentworth	Hungarian	2488
Wentworth	Indian	1494
Wentworth	Irish	19397
Wentworth	Italian	6443
Wentworth	Korean	511
Wentworth	Lebanese	1090
Wentworth	Macedonian	209
Wentworth	Maltese	567
Wentworth	Maori	418
Wentworth	NZ	1799
Wentworth	(Other)	23438
Wentworth	Polish	3512
Wentworth	Russian	3086
Wentworth	Scottish	12872
Wentworth	Serbian	389
Wentworth	South African	4129
Wentworth	Spanish	1670
Wentworth	Sri Lankan	307
Wentworth	Turkish	310
Wentworth	Vietnamese	467
Wentworth	Welsh	1060
Werriwa		11539
Werriwa	Australian	26541
Werriwa	Australian Aboriginal	453
Werriwa	Chinese	9942
Werriwa	Croatian	2452
Werriwa	Dutch	588
Werriwa	English	22335
Werriwa	Filipino	5199
Werriwa	French	623
Werriwa	German	2433
Werriwa	Greek	2825
Werriwa	Hungarian	438
Werriwa	Indian	10805
Werriwa	Irish	5537
Werriwa	Italian	11750
Werriwa	Korean	192
Werriwa	Lebanese	10203
Werriwa	Macedonian	2111
Werriwa	Maltese	2744
Werriwa	Maori	1125
Werriwa	NZ	805
Werriwa	(Other)	50175
Werriwa	Polish	1270
Werriwa	Russian	578
Werriwa	Scottish	4384
Werriwa	Serbian	3939
Werriwa	South African	351
Werriwa	Spanish	2582
Werriwa	Sri Lankan	474
Werriwa	Turkish	1629
Werriwa	Vietnamese	11310
Werriwa	Welsh	267
Whitlam		8403
Whitlam	Australian	58857
Whitlam	Australian Aboriginal	708
Whitlam	Chinese	1437
Whitlam	Croatian	1079
Whitlam	Dutch	2429
Whitlam	English	60804
Whitlam	Filipino	1113
Whitlam	French	756
Whitlam	German	6365
Whitlam	Greek	1673
Whitlam	Hungarian	625
Whitlam	Indian	733
Whitlam	Irish	16039
Whitlam	Italian	6113
Whitlam	Korean	164
Whitlam	Lebanese	971
Whitlam	Macedonian	4017
Whitlam	Maltese	2211
Whitlam	Maori	657
Whitlam	NZ	954
Whitlam	(Other)	10316
Whitlam	Polish	1188
Whitlam	Russian	311
Whitlam	Scottish	15306
Whitlam	Serbian	808
Whitlam	South African	367
Whitlam	Spanish	1868
Whitlam	Sri Lankan	127
Whitlam	Turkish	676
Whitlam	Vietnamese	452
Whitlam	Welsh	1448
No usual address (NSW)		3312
No usual address (NSW)	Australian	3249
No usual address (NSW)	Australian Aboriginal	105
No usual address (NSW)	Chinese	473
No usual address (NSW)	Croatian	34
No usual address (NSW)	Dutch	149
No usual address (NSW)	English	3270
No usual address (NSW)	Filipino	105
No usual address (NSW)	French	108
No usual address (NSW)	German	399
No usual address (NSW)	Greek	76
No usual address (NSW)	Hungarian	33
No usual address (NSW)	Indian	144
No usual address (NSW)	Irish	1039
No usual address (NSW)	Italian	265
No usual address (NSW)	Korean	45
No usual address (NSW)	Lebanese	111
No usual address (NSW)	Macedonian	9
No usual address (NSW)	Maltese	43
No usual address (NSW)	Maori	79
No usual address (NSW)	NZ	94
No usual address (NSW)	(Other)	1140
No usual address (NSW)	Polish	70
No usual address (NSW)	Russian	34
No usual address (NSW)	Scottish	840
No usual address (NSW)	Serbian	15
No usual address (NSW)	South African	50
No usual address (NSW)	Spanish	65
No usual address (NSW)	Sri Lankan	11
No usual address (NSW)	Turkish	36
No usual address (NSW)	Vietnamese	86
No usual address (NSW)	Welsh	66
Migratory - Offshore - Shipping (NSW)		52
Migratory - Offshore - Shipping (NSW)	Australian	125
Migratory - Offshore - Shipping (NSW)	Chinese	39
Migratory - Offshore - Shipping (NSW)	Croatian	3
Migratory - Offshore - Shipping (NSW)	English	137
Migratory - Offshore - Shipping (NSW)	German	11
Migratory - Offshore - Shipping (NSW)	Irish	44
Migratory - Offshore - Shipping (NSW)	Italian	10
Migratory - Offshore - Shipping (NSW)	Korean	3
Migratory - Offshore - Shipping (NSW)	Macedonian	3
Migratory - Offshore - Shipping (NSW)	Maltese	3
Migratory - Offshore - Shipping (NSW)	Maori	3
Migratory - Offshore - Shipping (NSW)	(Other)	26
Migratory - Offshore - Shipping (NSW)	Polish	3
Migratory - Offshore - Shipping (NSW)	Russian	8
Migratory - Offshore - Shipping (NSW)	Scottish	42
Migratory - Offshore - Shipping (NSW)	Vietnamese	14
Aston		5642
Aston	Australian	38126
Aston	Australian Aboriginal	85
Aston	Chinese	16707
Aston	Croatian	657
Aston	Dutch	3103
Aston	English	41078
Aston	Filipino	1663
Aston	French	674
Aston	German	5153
Aston	Greek	3304
Aston	Hungarian	910
Aston	Indian	5513
Aston	Irish	12086
Aston	Italian	6795
Aston	Korean	725
Aston	Lebanese	484
Aston	Macedonian	269
Aston	Maltese	845
Aston	Maori	319
Aston	NZ	840
Aston	(Other)	14432
Aston	Polish	1261
Aston	Russian	376
Aston	Scottish	10563
Aston	Serbian	444
Aston	South African	834
Aston	Spanish	601
Aston	Sri Lankan	3248
Aston	Turkish	241
Aston	Vietnamese	1316
Aston	Welsh	696
Ballarat		10696
Ballarat	Australian	61171
Ballarat	Australian Aboriginal	266
Ballarat	Chinese	1982
Ballarat	Croatian	761
Ballarat	Dutch	3927
Ballarat	English	63457
Ballarat	Filipino	713
Ballarat	French	683
Ballarat	German	6817
Ballarat	Greek	915
Ballarat	Hungarian	410
Ballarat	Indian	1417
Ballarat	Irish	23730
Ballarat	Italian	4427
Ballarat	Korean	63
Ballarat	Lebanese	173
Ballarat	Macedonian	202
Ballarat	Maltese	1681
Ballarat	Maori	261
Ballarat	NZ	846
Ballarat	(Other)	6803
Ballarat	Polish	1000
Ballarat	Russian	278
Ballarat	Scottish	18603
Ballarat	Serbian	251
Ballarat	South African	252
Ballarat	Spanish	406
Ballarat	Sri Lankan	226
Ballarat	Turkish	74
Ballarat	Vietnamese	197
Ballarat	Welsh	976
Batman		11395
Batman	Australian	33719
Batman	Australian Aboriginal	331
Batman	Chinese	10501
Batman	Croatian	1279
Batman	Dutch	1710
Batman	English	37726
Batman	Filipino	1398
Batman	French	959
Batman	German	4464
Batman	Greek	13273
Batman	Hungarian	446
Batman	Indian	5715
Batman	Irish	17647
Batman	Italian	21345
Batman	Korean	246
Batman	Lebanese	3086
Batman	Macedonian	3431
Batman	Maltese	1532
Batman	Maori	378
Batman	NZ	1193
Batman	(Other)	19323
Batman	Polish	1135
Batman	Russian	403
Batman	Scottish	11834
Batman	Serbian	584
Batman	South African	337
Batman	Spanish	916
Batman	Sri Lankan	1018
Batman	Turkish	613
Batman	Vietnamese	3729
Batman	Welsh	819
Bendigo		12220
Bendigo	Australian	61790
Bendigo	Australian Aboriginal	257
Bendigo	Chinese	1706
Bendigo	Croatian	286
Bendigo	Dutch	2258
Bendigo	English	63161
Bendigo	Filipino	634
Bendigo	French	654
Bendigo	German	6777
Bendigo	Greek	701
Bendigo	Hungarian	292
Bendigo	Indian	1016
Bendigo	Irish	21635
Bendigo	Italian	4258
Bendigo	Korean	71
Bendigo	Lebanese	120
Bendigo	Macedonian	66
Bendigo	Maltese	677
Bendigo	Maori	284
Bendigo	NZ	740
Bendigo	(Other)	6403
Bendigo	Polish	646
Bendigo	Russian	219
Bendigo	Scottish	17312
Bendigo	Serbian	110
Bendigo	South African	266
Bendigo	Spanish	298
Bendigo	Sri Lankan	281
Bendigo	Turkish	69
Bendigo	Vietnamese	150
Bendigo	Welsh	896
Bruce		9320
Bruce	Australian	20310
Bruce	Australian Aboriginal	90
Bruce	Chinese	27472
Bruce	Croatian	1251
Bruce	Dutch	1591
Bruce	English	23588
Bruce	Filipino	1931
Bruce	French	796
Bruce	German	2883
Bruce	Greek	7238
Bruce	Hungarian	824
Bruce	Indian	12880
Bruce	Irish	6817
Bruce	Italian	6764
Bruce	Korean	1246
Bruce	Lebanese	1074
Bruce	Macedonian	456
Bruce	Maltese	595
Bruce	Maori	484
Bruce	NZ	629
Bruce	(Other)	33804
Bruce	Polish	1390
Bruce	Russian	686
Bruce	Scottish	5995
Bruce	Serbian	1992
Bruce	South African	510
Bruce	Spanish	684
Bruce	Sri Lankan	6602
Bruce	Turkish	811
Bruce	Vietnamese	6234
Bruce	Welsh	371
Calwell		10823
Calwell	Australian	27296
Calwell	Australian Aboriginal	141
Calwell	Chinese	3316
Calwell	Croatian	3080
Calwell	Dutch	808
Calwell	English	24241
Calwell	Filipino	3222
Calwell	French	452
Calwell	German	2622
Calwell	Greek	6182
Calwell	Hungarian	385
Calwell	Indian	7022
Calwell	Irish	7330
Calwell	Italian	17636
Calwell	Korean	110
Calwell	Lebanese	8953
Calwell	Macedonian	2525
Calwell	Maltese	5836
Calwell	Maori	547
Calwell	NZ	532
Calwell	(Other)	39663
Calwell	Polish	1424
Calwell	Russian	268
Calwell	Scottish	5594
Calwell	Serbian	1039
Calwell	South African	163
Calwell	Spanish	1065
Calwell	Sri Lankan	2393
Calwell	Turkish	12582
Calwell	Vietnamese	3337
Calwell	Welsh	240
Casey		7438
Casey	Australian	56133
Casey	Australian Aboriginal	182
Casey	Chinese	2298
Casey	Croatian	437
Casey	Dutch	6147
Casey	English	60505
Casey	Filipino	758
Casey	French	851
Casey	German	6914
Casey	Greek	1144
Casey	Hungarian	597
Casey	Indian	1355
Casey	Irish	15962
Casey	Italian	6557
Casey	Korean	84
Casey	Lebanese	277
Casey	Macedonian	191
Casey	Maltese	806
Casey	Maori	311
Casey	NZ	1073
Casey	(Other)	8919
Casey	Polish	1107
Casey	Russian	329
Casey	Scottish	15255
Casey	Serbian	160
Casey	South African	692
Casey	Spanish	402
Casey	Sri Lankan	558
Casey	Turkish	92
Casey	Vietnamese	228
Casey	Welsh	962
Chisholm		8438
Chisholm	Australian	30194
Chisholm	Australian Aboriginal	75
Chisholm	Chinese	40883
Chisholm	Croatian	663
Chisholm	Dutch	1810
Chisholm	English	34784
Chisholm	Filipino	1444
Chisholm	French	882
Chisholm	German	3986
Chisholm	Greek	9573
Chisholm	Hungarian	667
Chisholm	Indian	8248
Chisholm	Irish	12951
Chisholm	Italian	8010
Chisholm	Korean	2021
Chisholm	Lebanese	403
Chisholm	Macedonian	315
Chisholm	Maltese	624
Chisholm	Maori	227
Chisholm	NZ	899
Chisholm	(Other)	18155
Chisholm	Polish	1380
Chisholm	Russian	740
Chisholm	Scottish	10282
Chisholm	Serbian	402
Chisholm	South African	555
Chisholm	Spanish	581
Chisholm	Sri Lankan	3700
Chisholm	Turkish	214
Chisholm	Vietnamese	2685
Chisholm	Welsh	612
Corangamite		9257
Corangamite	Australian	59499
Corangamite	Australian Aboriginal	148
Corangamite	Chinese	2019
Corangamite	Croatian	894
Corangamite	Dutch	3711
Corangamite	English	63107
Corangamite	Filipino	601
Corangamite	French	753
Corangamite	German	7020
Corangamite	Greek	1011
Corangamite	Hungarian	472
Corangamite	Indian	1494
Corangamite	Irish	22185
Corangamite	Italian	5013
Corangamite	Korean	117
Corangamite	Lebanese	238
Corangamite	Macedonian	303
Corangamite	Maltese	772
Corangamite	Maori	301
Corangamite	NZ	863
Corangamite	(Other)	7709
Corangamite	Polish	1210
Corangamite	Russian	293
Corangamite	Scottish	19450
Corangamite	Serbian	220
Corangamite	South African	478
Corangamite	Spanish	465
Corangamite	Sri Lankan	310
Corangamite	Turkish	99
Corangamite	Vietnamese	222
Corangamite	Welsh	1060
Corio		10911
Corio	Australian	52164
Corio	Australian Aboriginal	260
Corio	Chinese	1870
Corio	Croatian	3332
Corio	Dutch	4090
Corio	English	55226
Corio	Filipino	1284
Corio	French	590
Corio	German	6443
Corio	Greek	1404
Corio	Hungarian	751
Corio	Indian	1559
Corio	Irish	18643
Corio	Italian	6956
Corio	Korean	99
Corio	Lebanese	191
Corio	Macedonian	1402
Corio	Maltese	1284
Corio	Maori	385
Corio	NZ	841
Corio	(Other)	10607
Corio	Polish	1687
Corio	Russian	481
Corio	Scottish	16095
Corio	Serbian	1000
Corio	South African	307
Corio	Spanish	744
Corio	Sri Lankan	213
Corio	Turkish	379
Corio	Vietnamese	615
Corio	Welsh	940
Deakin		6448
Deakin	Australian	42246
Deakin	Australian Aboriginal	104
Deakin	Chinese	18760
Deakin	Croatian	637
Deakin	Dutch	2923
Deakin	English	47744
Deakin	Filipino	1115
Deakin	French	752
Deakin	German	5452
Deakin	Greek	3150
Deakin	Hungarian	675
Deakin	Indian	5164
Deakin	Irish	15954
Deakin	Italian	6291
Deakin	Korean	783
Deakin	Lebanese	278
Deakin	Macedonian	262
Deakin	Maltese	710
Deakin	Maori	252
Deakin	NZ	1033
Deakin	(Other)	15387
Deakin	Polish	1236
Deakin	Russian	498
Deakin	Scottish	13744
Deakin	Serbian	339
Deakin	South African	701
Deakin	Spanish	517
Deakin	Sri Lankan	1484
Deakin	Turkish	185
Deakin	Vietnamese	1453
Deakin	Welsh	879
Dunkley		9410
Dunkley	Australian	52061
Dunkley	Australian Aboriginal	173
Dunkley	Chinese	2315
Dunkley	Croatian	763
Dunkley	Dutch	3489
Dunkley	English	62485
Dunkley	Filipino	989
Dunkley	French	1010
Dunkley	German	6043
Dunkley	Greek	2238
Dunkley	Hungarian	671
Dunkley	Indian	1592
Dunkley	Irish	17920
Dunkley	Italian	5269
Dunkley	Korean	98
Dunkley	Lebanese	338
Dunkley	Macedonian	126
Dunkley	Maltese	760
Dunkley	Maori	944
Dunkley	NZ	1469
Dunkley	(Other)	10193
Dunkley	Polish	1231
Dunkley	Russian	686
Dunkley	Scottish	16326
Dunkley	Serbian	370
Dunkley	South African	709
Dunkley	Spanish	558
Dunkley	Sri Lankan	520
Dunkley	Turkish	213
Dunkley	Vietnamese	209
Dunkley	Welsh	1312
Flinders		10184
Flinders	Australian	60085
Flinders	Australian Aboriginal	150
Flinders	Chinese	962
Flinders	Croatian	641
Flinders	Dutch	3993
Flinders	English	67789
Flinders	Filipino	543
Flinders	French	906
Flinders	German	6121
Flinders	Greek	2019
Flinders	Hungarian	509
Flinders	Indian	591
Flinders	Irish	18368
Flinders	Italian	6497
Flinders	Korean	31
Flinders	Lebanese	198
Flinders	Macedonian	207
Flinders	Maltese	830
Flinders	Maori	438
Flinders	NZ	1178
Flinders	(Other)	7159
Flinders	Polish	915
Flinders	Russian	295
Flinders	Scottish	17517
Flinders	Serbian	183
Flinders	South African	483
Flinders	Spanish	414
Flinders	Sri Lankan	306
Flinders	Turkish	127
Flinders	Vietnamese	97
Flinders	Welsh	1179
Gellibrand		11454
Gellibrand	Australian	35769
Gellibrand	Australian Aboriginal	179
Gellibrand	Chinese	8382
Gellibrand	Croatian	2316
Gellibrand	Dutch	1760
Gellibrand	English	39892
Gellibrand	Filipino	2692
Gellibrand	French	843
Gellibrand	German	4730
Gellibrand	Greek	6908
Gellibrand	Hungarian	561
Gellibrand	Indian	5627
Gellibrand	Irish	16156
Gellibrand	Italian	9998
Gellibrand	Korean	250
Gellibrand	Lebanese	2848
Gellibrand	Macedonian	2772
Gellibrand	Maltese	5412
Gellibrand	Maori	831
Gellibrand	NZ	1541
Gellibrand	(Other)	23327
Gellibrand	Polish	2192
Gellibrand	Russian	501
Gellibrand	Scottish	11894
Gellibrand	Serbian	1235
Gellibrand	South African	420
Gellibrand	Spanish	902
Gellibrand	Sri Lankan	782
Gellibrand	Turkish	946
Gellibrand	Vietnamese	12223
Gellibrand	Welsh	856
Gippsland		13146
Gippsland	Australian	58828
Gippsland	Australian Aboriginal	392
Gippsland	Chinese	1182
Gippsland	Croatian	325
Gippsland	Dutch	4161
Gippsland	English	57207
Gippsland	Filipino	872
Gippsland	French	494
Gippsland	German	6026
Gippsland	Greek	809
Gippsland	Hungarian	300
Gippsland	Indian	852
Gippsland	Irish	15616
Gippsland	Italian	5065
Gippsland	Korean	53
Gippsland	Lebanese	75
Gippsland	Macedonian	60
Gippsland	Maltese	1223
Gippsland	Maori	372
Gippsland	NZ	715
Gippsland	(Other)	5567
Gippsland	Polish	974
Gippsland	Russian	226
Gippsland	Scottish	15647
Gippsland	Serbian	115
Gippsland	South African	247
Gippsland	Spanish	338
Gippsland	Sri Lankan	236
Gippsland	Turkish	42
Gippsland	Vietnamese	241
Gippsland	Welsh	745
Goldstein		7825
Goldstein	Australian	41084
Goldstein	Australian Aboriginal	34
Goldstein	Chinese	7721
Goldstein	Croatian	841
Goldstein	Dutch	2135
Goldstein	English	49800
Goldstein	Filipino	628
Goldstein	French	1337
Goldstein	German	5916
Goldstein	Greek	6151
Goldstein	Hungarian	994
Goldstein	Indian	3769
Goldstein	Irish	18237
Goldstein	Italian	7321
Goldstein	Korean	453
Goldstein	Lebanese	531
Goldstein	Macedonian	244
Goldstein	Maltese	612
Goldstein	Maori	231
Goldstein	NZ	1423
Goldstein	(Other)	17391
Goldstein	Polish	3886
Goldstein	Russian	2870
Goldstein	Scottish	14840
Goldstein	Serbian	552
Goldstein	South African	2013
Goldstein	Spanish	659
Goldstein	Sri Lankan	789
Goldstein	Turkish	336
Goldstein	Vietnamese	579
Goldstein	Welsh	979
Gorton		13680
Gorton	Australian	39299
Gorton	Australian Aboriginal	237
Gorton	Chinese	8586
Gorton	Croatian	3522
Gorton	Dutch	1545
Gorton	English	36684
Gorton	Filipino	9560
Gorton	French	616
Gorton	German	4451
Gorton	Greek	4692
Gorton	Hungarian	651
Gorton	Indian	9663
Gorton	Irish	9650
Gorton	Italian	11502
Gorton	Korean	245
Gorton	Lebanese	1642
Gorton	Macedonian	5504
Gorton	Maltese	13621
Gorton	Maori	1196
Gorton	NZ	1077
Gorton	(Other)	34970
Gorton	Polish	2353
Gorton	Russian	413
Gorton	Scottish	8046
Gorton	Serbian	1927
Gorton	South African	340
Gorton	Spanish	2014
Gorton	Sri Lankan	1862
Gorton	Turkish	2431
Gorton	Vietnamese	12658
Gorton	Welsh	470
Higgins		10155
Higgins	Australian	37113
Higgins	Australian Aboriginal	71
Higgins	Chinese	15311
Higgins	Croatian	742
Higgins	Dutch	2094
Higgins	English	46219
Higgins	Filipino	897
Higgins	French	1603
Higgins	German	5421
Higgins	Greek	7954
Higgins	Hungarian	935
Higgins	Indian	6510
Higgins	Irish	18892
Higgins	Italian	7096
Higgins	Korean	755
Higgins	Lebanese	446
Higgins	Macedonian	307
Higgins	Maltese	578
Higgins	Maori	289
Higgins	NZ	1448
Higgins	(Other)	17448
Higgins	Polish	3127
Higgins	Russian	1771
Higgins	Scottish	14933
Higgins	Serbian	474
Higgins	South African	962
Higgins	Spanish	699
Higgins	Sri Lankan	1374
Higgins	Turkish	456
Higgins	Vietnamese	1248
Higgins	Welsh	913
Holt		12615
Holt	Australian	41033
Holt	Australian Aboriginal	212
Holt	Chinese	8319
Holt	Croatian	1694
Holt	Dutch	3457
Holt	English	43197
Holt	Filipino	5047
Holt	French	1533
Holt	German	4718
Holt	Greek	3213
Holt	Hungarian	1448
Holt	Indian	18212
Holt	Irish	10477
Holt	Italian	6488
Holt	Korean	245
Holt	Lebanese	1243
Holt	Macedonian	569
Holt	Maltese	1254
Holt	Maori	1834
Holt	NZ	1560
Holt	(Other)	52885
Holt	Polish	1824
Holt	Russian	843
Holt	Scottish	9941
Holt	Serbian	2481
Holt	South African	932
Holt	Spanish	1457
Holt	Sri Lankan	8412
Holt	Turkish	1631
Holt	Vietnamese	2186
Holt	Welsh	634
Hotham		7837
Hotham	Australian	28233
Hotham	Australian Aboriginal	79
Hotham	Chinese	17648
Hotham	Croatian	831
Hotham	Dutch	1534
Hotham	English	31027
Hotham	Filipino	1841
Hotham	French	947
Hotham	German	3621
Hotham	Greek	11653
Hotham	Hungarian	767
Hotham	Indian	8817
Hotham	Irish	11119
Hotham	Italian	7535
Hotham	Korean	894
Hotham	Lebanese	786
Hotham	Macedonian	220
Hotham	Maltese	715
Hotham	Maori	366
Hotham	NZ	904
Hotham	(Other)	25955
Hotham	Polish	1863
Hotham	Russian	2248
Hotham	Scottish	8319
Hotham	Serbian	600
Hotham	South African	894
Hotham	Spanish	689
Hotham	Sri Lankan	2146
Hotham	Turkish	854
Hotham	Vietnamese	9988
Hotham	Welsh	489
Indi		11043
Indi	Australian	57400
Indi	Australian Aboriginal	220
Indi	Chinese	958
Indi	Croatian	459
Indi	Dutch	2656
Indi	English	57211
Indi	Filipino	607
Indi	French	705
Indi	German	7870
Indi	Greek	572
Indi	Hungarian	334
Indi	Indian	705
Indi	Irish	18879
Indi	Italian	5536
Indi	Korean	45
Indi	Lebanese	129
Indi	Macedonian	79
Indi	Maltese	444
Indi	Maori	257
Indi	NZ	663
Indi	(Other)	5829
Indi	Polish	823
Indi	Russian	231
Indi	Scottish	15995
Indi	Serbian	177
Indi	South African	220
Indi	Spanish	323
Indi	Sri Lankan	183
Indi	Turkish	25
Indi	Vietnamese	63
Indi	Welsh	748
Isaacs		9342
