ASGS_Structure,Census_Code_2016,ASGS_Code_2016,Census_Name_2016,Area sqkm
SSC,SSC12123,12123,Kikiamah,185.1865
SSC,SSC12124,12124,Kikoira,430.2624
SSC,SSC12125,12125,Kilaben Bay,1.6083
SSC,SSC12126,12126,Kilgin,11.5217
SSC,SSC12127,12127,Kilgra,14.9207
SSC,SSC12128,12128,Killabakh,57.3589
SSC,SSC12129,12129,Killara (NSW),4.6318
SSC,SSC12130,12130,Killarney Heights,4.244
SSC,SSC12131,12131,Killarney Vale,3.018
SSC,SSC12132,12132,Killawarra (NSW),22.0927
SSC,SSC12133,12133,Killcare,1.6566
SSC,SSC12134,12134,Killcare Heights,2.1459
SSC,SSC12135,12135,Killiekrankie,84.4053
SSC,SSC12136,12136,Killimicat,35.2926
SSC,SSC12137,12137,Killingworth (NSW),23.4056
SSC,SSC12138,12138,Killongbutta,92.1924
SSC,SSC12139,12139,Kimbriki,64.597
SSC,SSC12140,12140,Kinchela,62.9214
SSC,SSC12141,12141,Kincumber,9.9139
SSC,SSC12142,12142,Kincumber South,1.2726
SSC,SSC12143,12143,Kindee,61.7111
SSC,SSC12144,12144,Kindervale,65.8811
SSC,SSC12145,12145,King Creek,17.4076
SSC,SSC12146,12146,Kingfisher Shores,0.4213
SSC,SSC12147,12147,Kinghorne,10.4238
SSC,SSC12148,12148,Kings Forest,10.6208
SSC,SSC12149,12149,Kings Langley,3.6669
SSC,SSC12150,12150,Kings Park (NSW),2.6051
SSC,SSC12151,12151,Kings Plains (Blayney - NSW),50.0066
SSC,SSC12152,12152,Kings Plains (Inverell - NSW),160.4277
SSC,SSC12153,12153,Kings Point,2.6264
SSC,SSC12154,12154,Kingscliff,6.2826
SSC,SSC12155,12155,Kingsdale,67.7019
SSC,SSC12156,12156,Kingsford (NSW),1.9873
SSC,SSC12157,12157,Kingsgate,204.277
SSC,SSC12158,12158,Kingsgrove,4.491
SSC,SSC12159,12159,Kingsland,75.7319
SSC,SSC12160,12160,Kingstown,321.8686
SSC,SSC12161,12161,Kingsvale,156.6672
SSC,SSC12162,12162,Kingswood (Bega Valley - NSW),6.3786
SSC,SSC12163,12163,Kingswood (Penrith - NSW),4.7821
SSC,SSC12164,12164,Kingswood (Tamworth Regional - NSW),19.1162
SSC,SSC12165,12165,Kioloa,5.5614
SSC,SSC12166,12166,Kiora,13.3052
SSC,SSC12167,12167,Kippara,42.5544
SSC,SSC12168,12168,Kippaxs,24.8823
SSC,SSC12169,12169,Kippenduff,115.4263
SSC,SSC12170,12170,Kirkconnell,13.77
SSC,SSC12171,12171,Kirkham,4.22
SSC,SSC12172,12172,Kirrawee,3.5527
SSC,SSC12173,12173,Kirribilli,0.4376
SSC,SSC12174,12174,Kitchener,16.8747
SSC,SSC12175,12175,Kiwarrak,65.5277
SSC,SSC12176,12176,Klori,126.8231
SSC,SSC12177,12177,Knights Hill,10.3511
SSC,SSC12178,12178,Knockrow,13.1349
SSC,SSC12179,12179,Knorrit Flat,18.3221
SSC,SSC12180,12180,Knorrit Forest,42.2319
SSC,SSC12181,12181,Kogarah,2.608
SSC,SSC12182,12182,Kogarah Bay,0.6648
SSC,SSC12183,12183,Kooba,51.8833
SSC,SSC12184,12184,Kookabookra,202.6724
SSC,SSC12185,12185,Koolewong,1.3223
SSC,SSC12186,12186,Koolkhan,1.5573
SSC,SSC12187,12187,Koonawarra,2.2278
SSC,SSC12188,12188,Koonorigan,38.2241
SSC,SSC12189,12189,Koonyum Range,7.7864
SSC,SSC12190,12190,Kooragang,25.2244
SSC,SSC12191,12191,Koorainghat,31.9083
SSC,SSC12192,12192,Koorawatha,299.7008
SSC,SSC12193,12193,Kooringal (NSW),4.8623
SSC,SSC12194,12194,Kootingal,82.5968
SSC,SSC12195,12195,Koraleigh,145.2436
SSC,SSC12196,12196,Koreelah,270.9714
SSC,SSC12197,12197,Korora,16.6012
SSC,SSC12198,12198,Kosciuszko,128.2947
SSC,SSC12199,12199,Kosciuszko National Park,1977.2041
SSC,SSC12200,12200,Kotara,2.5736
SSC,SSC12201,12201,Kotara South,0.5852
SSC,SSC12202,12202,Krambach,60.1008
SSC,SSC12203,12203,Krawarree,106.2226
SSC,SSC12204,12204,Kremnos,113.4384
SSC,SSC12205,12205,Ku-Ring-Gai Chase,93.9011
SSC,SSC12206,12206,Kulnura,189.3341
SSC,SSC12207,12207,Kulwin (NSW),3680.7318
SSC,SSC12208,12208,Kunama,22.0643
SSC,SSC12209,12209,Kundabung,126.8552
SSC,SSC12210,12210,Kundibakh,31.0935
SSC,SSC12211,12211,Kundle Kundle,13.1334
SSC,SSC12212,12212,Kungala,47.7303
SSC,SSC12213,12213,Kunghur,22.9277
SSC,SSC12214,12214,Kunghur Creek,11.7152
SSC,SSC12215,12215,Kurmond,8.3269
SSC,SSC12216,12216,Kurnell,19.1994
SSC,SSC12217,12217,Kurraba Point,0.2349
SSC,SSC12218,12218,Kurrajong,47.1743
SSC,SSC12219,12219,Kurrajong Heights,20.7966
SSC,SSC12220,12220,Kurrajong Hills,17.4767
SSC,SSC12221,12221,Kurri Kurri,5.0628
SSC,SSC12222,12222,Kyalite,534.0748
SSC,SSC12223,12223,Kyarran,7.4691
SSC,SSC12224,12224,Kybeyan,303.3726
SSC,SSC12225,12225,Kyeamba,302.2426
SSC,SSC12226,12226,Kyeemagh,0.5966
SSC,SSC12227,12227,Kyle Bay,0.369
SSC,SSC12228,12228,Kynnumboon,10.0225
SSC,SSC12229,12229,Kyogle,30.1336
SSC,SSC12230,12230,La Perouse,1.7547
SSC,SSC12231,12231,Lacmalac,24.5609
SSC,SSC12232,12232,Lade Vale,101.8798
SSC,SSC12233,12233,Ladysmith,80.5526
SSC,SSC12234,12234,Laffing Waters,21.376
SSC,SSC12235,12235,Laggan,389.2129
SSC,SSC12236,12236,Lagoon Grass,5.1326
SSC,SSC12237,12237,Laguna,229.7401
SSC,SSC12238,12238,Lake Albert (NSW),24.54
SSC,SSC12239,12239,Lake Bathurst,204.9931
SSC,SSC12240,12240,Lake Brewster,154.6026
SSC,SSC12241,12241,Lake Burrendong,64.234
SSC,SSC12242,12242,Lake Cargelligo,1788.7552
SSC,SSC12243,12243,Lake Cathie,19.1956
SSC,SSC12244,12244,Lake Conjola,19.3232
SSC,SSC12245,12245,Lake Cowal,444.7474
SSC,SSC12246,12246,Lake George,147.5926
SSC,SSC12247,12247,Lake Haven,1.7174
SSC,SSC12248,12248,Lake Heights,1.629
SSC,SSC12249,12249,Lake Hume Village,10.7037
SSC,SSC12250,12250,Lake Illawarra,1.6737
SSC,SSC12251,12251,Lake Innes,75.4769
SSC,SSC12252,12252,Lake Macquarie,0.7062
SSC,SSC12253,12253,Lake Munmorah,5.7076
SSC,SSC12254,12254,Lake Tabourie,4.3499
SSC,SSC12255,12255,Lake Wyangan,30.234
SSC,SSC12256,12256,Lakelands (NSW),0.8215
SSC,SSC12257,12257,Lakemba,2.1866
SSC,SSC12258,12258,Lakesland,73.3447
SSC,SSC12259,12259,Lakewood,2.1479
SSC,SSC12260,12260,Lalalty,111.5364
SSC,SSC12261,12261,Lalor Park,2.7014
SSC,SSC12262,12262,Lambs Valley (Glen Innes Severn - NSW),74.0992
SSC,SSC12263,12263,Lambs Valley (Singleton - NSW),58.464
SSC,SSC12264,12264,Lambton,2.7413
SSC,SSC12265,12265,Landervale,160.2084
SSC,SSC12266,12266,Lane Cove,2.5799
SSC,SSC12267,12267,Lane Cove North,2.3629
SSC,SSC12268,12268,Lane Cove West,1.6869
SSC,SSC12269,12269,Langley Vale,10.8096
SSC,SSC12270,12270,Lanitza,66.5107
SSC,SSC12271,12271,Lankeys Creek,135.8751
SSC,SSC12272,12272,Lansdowne (Canterbury-Bankstown - NSW),1.4103
SSC,SSC12273,12273,Lansdowne (Mid-Coast - NSW),35.4037
SSC,SSC12274,12274,Lansdowne Forest,71.4339
SSC,SSC12275,12275,Lansvale,2.8932
SSC,SSC12276,12276,Lapstone,1.3991
SSC,SSC12277,12277,Larbert,86.9036
SSC,SSC12278,12278,Largs,7.6792
SSC,SSC12279,12279,Larnook,61.8592
SSC,SSC12280,12280,Larras Lee,112.8273
SSC,SSC12281,12281,Laughtondale,27.059
SSC,SSC12282,12282,Laurel Hill,6.1356
SSC,SSC12283,12283,Laurieton,4.3345
SSC,SSC12284,12284,Lavadia,29.808
SSC,SSC12285,12285,Lavender Bay,0.1642
SSC,SSC12286,12286,Laverstock,78.7933
SSC,SSC12287,12287,Lavington,14.7782
SSC,SSC12288,12288,Lawrence (NSW),132.3586
SSC,SSC12289,12289,Lawson (NSW),7.2887
SSC,SSC12290,12290,Leadville,247.5179
SSC,SSC12291,12291,Leconfield,8.5567
SSC,SSC12292,12292,Lee Creek,48.7351
SSC,SSC12293,12293,Leeton,230.7942
SSC,SSC12294,12294,Leets Vale,9.2707
SSC,SSC12295,12295,Leeville,75.9649
SSC,SSC12296,12296,Legume,216.9235
SSC,SSC12297,12297,Leichhardt (NSW),2.5952
SSC,SSC12298,12298,Lemington,52.0279
SSC,SSC12299,12299,Lemon Tree,8.5038
SSC,SSC12300,12300,Lemon Tree Passage,2.9725
SSC,SSC12301,12301,Len Waters Estate,1.0897
SSC,SSC12302,12302,Lenaghan,6.0833
SSC,SSC12303,12303,Lennox Head,20.7124
SSC,SSC12304,12304,Leonay,2.47
SSC,SSC12305,12305,Leppington,20.3254
SSC,SSC12306,12306,Lerida,81.2795
SSC,SSC12307,12307,Lethbridge Park,1.6238
SSC,SSC12308,12308,Leumeah,4.0547
SSC,SSC12309,12309,Leura,11.6262
SSC,SSC12310,12310,Levenstrath,8.1451
SSC,SSC12311,12311,Lewinsbrook,28.6496
SSC,SSC12312,12312,Lewis Ponds,96.7017
SSC,SSC12313,12313,Lewisham (NSW),0.6418
SSC,SSC12314,12314,Leycester,15.5428
SSC,SSC12315,12315,Liberty Grove,0.2327
SSC,SSC12316,12316,Lidcombe,6.8049
SSC,SSC12317,12317,Liddell,34.1846
SSC,SSC12318,12318,Lidsdale,69.7167
SSC,SSC12319,12319,Lidster,126.6371
SSC,SSC12320,12320,Lightning Ridge,2138.7919
SSC,SSC12321,12321,Lilli Pilli (Eurobodalla - NSW),2.8412
SSC,SSC12322,12322,Lilli Pilli (Sutherland Shire - NSW),0.607
SSC,SSC12323,12323,Lillian Rock,13.6799
SSC,SSC12324,12324,Lilydale (NSW),62.1693
SSC,SSC12325,12325,Lilyfield,2.1588
SSC,SSC12326,12326,Lilyvale (NSW),18.1764
SSC,SSC12327,12327,Limbri,168.3785
SSC,SSC12328,12328,Limeburners Creek (Mid-Coast - NSW),62.6709
SSC,SSC12329,12329,Limeburners Creek (Port Macquarie-Hastings - NSW),70.069
SSC,SSC12330,12330,Limekilns,67.8202
SSC,SSC12331,12331,Limerick,48.5452
SSC,SSC12332,12332,Limestone (NSW),112.5269
SSC,SSC12333,12333,Limpinwood,54.3126
SSC,SSC12334,12334,Linburn,40.8083
SSC,SSC12335,12335,Linden (NSW),13.7332
SSC,SSC12336,12336,Lindendale,13.4996
SSC,SSC12337,12337,Lindesay,266.476
SSC,SSC12338,12338,Lindesay Creek,46.9072
SSC,SSC12339,12339,Lindfield,5.1312
SSC,SSC12340,12340,Lindifferon,175.325
SSC,SSC12341,12341,Linley Point,0.2021
SSC,SSC12342,12342,Lionsville,181.2745
SSC,SSC12343,12343,Lisarow,10.8599
SSC,SSC12344,12344,Lismore (NSW),3.6754
SSC,SSC12345,12345,Lismore Heights,1.8382
SSC,SSC12346,12346,Liston,77.0495
SSC,SSC12347,12347,Lithgow,5.9761
SSC,SSC12348,12348,Little Back Creek,14.0014
SSC,SSC12349,12349,Little Bay,2.4571
SSC,SSC12350,12350,Little Billabong,463.8981
SSC,SSC12351,12351,Little Forest,24.7554
SSC,SSC12352,12352,Little Hartley,24.5271
SSC,SSC12353,12353,Little Jacks Creek,99.1926
SSC,SSC12354,12354,Little Jilliby,3.6766
SSC,SSC12355,12355,Little Pelican,0.3135
SSC,SSC12356,12356,Little Plain,62.9743
SSC,SSC12357,12357,Little River (NSW),22.7206
SSC,SSC12358,12358,Little Topar,3631.7508
SSC,SSC12359,12359,Little Wobby,1.4889
SSC,SSC12360,12360,Littleton,0.9972
SSC,SSC12361,12361,Liverpool,6.356
SSC,SSC12362,12362,Llanarth (NSW),2.4461
SSC,SSC12363,12363,Llandilo,18.6349
SSC,SSC12364,12364,Llangothlin,134.068
SSC,SSC12365,12365,Lloyd,4.68
SSC,SSC12366,12366,Loadstone,18.8331
SSC,SSC12367,12367,Lochiel (NSW),84.2328
SSC,SSC12368,12368,Lochinvar,20.2647
SSC,SSC12369,12369,Lockhart,485.6817
SSC,SSC12370,12370,Locksley (NSW),21.5637
SSC,SSC12371,12371,Loftus,2.5312
SSC,SSC12372,12372,Loftville,2.1786
SSC,SSC12373,12373,Logans Crossing,6.7115
SSC,SSC12374,12374,Logie Brae,128.5832
SSC,SSC12375,12375,Londonderry (NSW),36.2493
SSC,SSC12376,12376,Long Beach,9.6098
SSC,SSC12377,12377,Long Flat (NSW),9.7792
SSC,SSC12378,12378,Long Jetty,2.539
SSC,SSC12379,12379,Long Plain (Inverell - NSW),46.0748
SSC,SSC12380,12380,Long Plain (Snowy Monaro Regional - NSW),114.6609
SSC,SSC12381,12381,Long Point (Campbelltown - NSW),2.0111
SSC,SSC12382,12382,Long Point (Singleton - NSW),7.5442
SSC,SSC12383,12383,Longarm,86.0399
SSC,SSC12384,12384,Longreach (NSW),13.7008
SSC,SSC12385,12385,Longueville,0.9933
SSC,SSC12386,12386,Loomberah,301.5568
SSC,SSC12387,12387,Lord Howe Island,16.2918
SSC,SSC12388,12388,Lords Hill,89.1774
SSC,SSC12389,12389,Lorn,4.5878
SSC,SSC12390,12390,Lorne (NSW),50.7222
SSC,SSC12391,12391,Lost River,115.995
SSC,SSC12392,12392,Lostock,62.8963
SSC,SSC12393,12393,Louisa Creek,28.0177
SSC,SSC12394,12394,Louth,6516.2769
SSC,SSC12395,12395,Louth Park,12.0188
SSC,SSC12396,12396,Lovedale,48.537
SSC,SSC12397,12397,Lovett Bay,0.4537
SSC,SSC12398,12398,Lowanna,158.9406
SSC,SSC12399,12399,Lower Acacia Creek,47.7582
SSC,SSC12400,12400,Lower Bago,11.7372
SSC,SSC12401,12401,Lower Belford,41.77
SSC,SSC12402,12402,Lower Boro,171.6626
SSC,SSC12403,12403,Lower Bottle Creek,30.0639
SSC,SSC12404,12404,Lower Creek,250.4388
SSC,SSC12405,12405,Lower Duck Creek,78.4038
SSC,SSC12406,12406,Lower Dyraaba,19.1362
SSC,SSC12407,12407,Lower Lewis Ponds,41.6737
SSC,SSC12408,12408,Lower Macdonald,10.2065
SSC,SSC12409,12409,Lower Mangrove,16.5425
SSC,SSC12410,12410,Lower Pappinbarra,15.0322
SSC,SSC12411,12411,Lower Peacock,32.747
SSC,SSC12412,12412,Lower Portland,60.0586
SSC,SSC12413,12413,Lower Southgate,73.2797
SSC,SSC12414,12414,Lowesdale,147.9104
SSC,SSC12415,12415,Lowther,34.2495
SSC,SSC12416,12416,Loxford,9.1262
SSC,SSC12417,12417,Lucas Heights,9.9327
SSC,SSC12418,12418,Lucknow (NSW),23.1411
SSC,SSC12419,12419,Luddenham,44.1008
SSC,SSC12420,12420,Lue,118.3719
SSC,SSC12421,12421,Lugarno,2.6791
SSC,SSC12422,12422,Lurnea,2.5038
SSC,SSC12423,12423,Luskintyre,19.1218
SSC,SSC12424,12424,Lynchs Creek,36.897
SSC,SSC12425,12425,Lyndhurst (Armidale Regional - NSW),181.4023
SSC,SSC12426,12426,Lyndhurst (Blayney - NSW),61.9609
SSC,SSC12427,12427,Lynwood (NSW),8.0443
SSC,SSC12428,12428,Mabins Well,413.737
SSC,SSC12429,12429,Macdonalds Creek,69.586
SSC,SSC12430,12430,Macksville,11.113
SSC,SSC12431,12431,Maclean,9.7321
SSC,SSC12432,12432,Macmasters Beach,5.8789
SSC,SSC12433,12433,Macquarie Fields,7.0125
SSC,SSC12434,12434,Macquarie Hills,2.3438
SSC,SSC12435,12435,Macquarie Links,1.7723
SSC,SSC12436,12436,Macquarie Marshes,389.7384
SSC,SSC12437,12437,Macquarie Park,6.7633
SSC,SSC12438,12438,Macquarie Pass,9.8143
SSC,SSC12439,12439,Maddens Plains,15.6331
SSC,SSC12440,12440,Maffra (NSW),76.4122
SSC,SSC12441,12441,Magenta (NSW),6.4599
SSC,SSC12442,12442,Magometon,326.0916
SSC,SSC12443,12443,Maianbar,0.2931
SSC,SSC12444,12444,Maimuru,57.5878
SSC,SSC12445,12445,Main Arm,25.7782
SSC,SSC12446,12446,Main Creek,75.9456
SSC,SSC12447,12447,Mairjimmy,96.9013
SSC,SSC12448,12448,Maison Dieu,31.0317
SSC,SSC12449,12449,Maitland (NSW),5.4718
SSC,SSC12450,12450,Maitland Bar,21.9551
SSC,SSC12451,12451,Maitland Vale,11.3209
SSC,SSC12452,12452,Majors Creek (NSW),69.9361
SSC,SSC12453,12453,Malabar,3.5736
SSC,SSC12454,12454,Maldon (NSW),2.0827
SSC,SSC12455,12455,Mallabula,2.9731
SSC,SSC12456,12456,Mallan,321.4671
SSC,SSC12457,12457,Mallanganee,46.5598
SSC,SSC12458,12458,Mallee,1874.1982
SSC,SSC12459,12459,Mallowa,731.7394
SSC,SSC12460,12460,Maloneys Beach,5.1891
SSC,SSC12461,12461,Malua Bay,12.3828
SSC,SSC12462,12462,Manar,43.5983
SSC,SSC12463,12463,Manchester Square,8.4572
SSC,SSC12464,12464,Mandagery,208.3932
SSC,SSC12465,12465,Mandalong,52.2585
SSC,SSC12466,12466,Mandemar,15.7376
SSC,SSC12467,12467,Mandurama,321.8279
SSC,SSC12468,12468,Mangerton,1.1025
SSC,SSC12469,12469,Mangoola,47.2739
SSC,SSC12470,12470,Mangoplah,220.1946
SSC,SSC12471,12471,Mangrove Creek,19.1924
SSC,SSC12472,12472,Mangrove Mountain,76.8008
SSC,SSC12473,12473,Manildra,351.9842
SSC,SSC12474,12474,Manilla,70.6364
SSC,SSC12475,12475,Manly (NSW),5.5668
SSC,SSC12476,12476,Manly Vale,1.9047
SSC,SSC12477,12477,Mannering Park,7.1289
SSC,SSC12478,12478,Manning Point,3.0002
SSC,SSC12479,12479,Mannus,97.8091
SSC,SSC12480,12480,Manobalai,147.5252
SSC,SSC12481,12481,Manton (NSW),71.2029
SSC,SSC12482,12482,Manyana,2.3802
SSC,SSC12483,12483,Maragle,274.1285
SSC,SSC12484,12484,Maraylya,20.4662
SSC,SSC12485,12485,Marayong,2.7197
SSC,SSC12486,12486,March,13.4226
SSC,SSC12487,12487,Marchmont,53.2852
SSC,SSC12488,12488,Mardi,9.4956
SSC,SSC12489,12489,Marengo (NSW),250.2623
SSC,SSC12490,12490,Mares Run,56.3123
SSC,SSC12491,12491,Marinna,76.0426
SSC,SSC12492,12492,Marks Point,1.2602
SSC,SSC12493,12493,Markwell,53.3167
SSC,SSC12494,12494,Marlee,61.2998
SSC,SSC12495,12495,Marlo Merrican,52.1575
SSC,SSC12496,12496,Marlow,1.1771
SSC,SSC12497,12497,Marlowe,48.3168
SSC,SSC12498,12498,Marmong Point,0.8877
SSC,SSC12499,12499,Marom Creek,25.2299
SSC,SSC12500,12500,Maroota,57.1141
SSC,SSC12501,12501,Maroubra,5.9226
SSC,SSC12502,12502,Marrangaroo,70.3836
SSC,SSC12503,12503,Marrar,171.3213
SSC,SSC12504,12504,Marrickville,5.7713
SSC,SSC12505,12505,Marsden Park,23.3542
SSC,SSC12506,12506,Marsfield,3.8634
SSC,SSC12507,12507,Marshall Mount,11.1674
SSC,SSC12508,12508,Marshdale,22.5253
SSC,SSC12509,12509,Marthaguy,1113.2935
SSC,SSC12510,12510,Martindale,434.7619
SSC,SSC12511,12511,Martins Creek,33.7408
SSC,SSC12512,12512,Martinsville,65.515
SSC,SSC12513,12513,Marulan,190.0419
SSC,SSC12514,12514,Maryland (Newcastle - NSW),4.5437
SSC,SSC12515,12515,Maryland (Tenterfield - NSW),128.5104
SSC,SSC12516,12516,Marys Mount,152.6307
SSC,SSC12517,12517,Maryvale (NSW),99.9894
SSC,SSC12518,12518,Maryville,0.5811
SSC,SSC12519,12519,Mascot,11.9607
SSC,SSC12520,12520,Matcham,8.8479
SSC,SSC12521,12521,Matheson,133.7248
SSC,SSC12522,12522,Mathoura,546.6146
SSC,SSC12523,12523,Matong,299.7815
SSC,SSC12524,12524,Matraville,3.933
SSC,SSC12525,12525,Maude (NSW),2410.222
SSC,SSC12526,12526,Maules Creek,491.9931
SSC,SSC12527,12527,Maxwell,70.076
SSC,SSC12528,12528,Maybole,97.2818
SSC,SSC12529,12529,Mayers Flat,34.7847
SSC,SSC12530,12530,Mayfield (Newcastle - NSW),3.1188
SSC,SSC12531,12531,Mayfield (Oberon - NSW),15.9417
SSC,SSC12532,12532,Mayfield (Queanbeyan-Palerang Regional - NSW),91.4396
SSC,SSC12533,12533,Mayfield (Shoalhaven - NSW),2.2316
SSC,SSC12534,12534,Mayfield East,0.6152
SSC,SSC12535,12535,Mayfield North,4.4334
SSC,SSC12536,12536,Mayfield West,2.307
SSC,SSC12537,12537,Mayrung,235.526
SSC,SSC12538,12538,Mays Hill,0.2992
SSC,SSC12539,12539,Mayvale,98.6725
SSC,SSC12540,12540,McCullys Gap,89.6833
SSC,SSC12541,12541,McDougalls Hill,3.1687
SSC,SSC12542,12542,McGraths Hill,3.0932
SSC,SSC12543,12543,McKees Hill,33.1337
SSC,SSC12544,12544,McKellars Park,0.4416
SSC,SSC12545,12545,McLeans Ridges,13.4962
SSC,SSC12546,12546,McLeods Shoot,6.2017
SSC,SSC12547,12547,McMahons Point,0.3492
SSC,SSC12548,12548,McMahons Reef,131.9477
SSC,SSC12549,12549,Meadow Flat,70.7371
SSC,SSC12550,12550,Meadowbank (NSW),0.6915
SSC,SSC12551,12551,Mebbin,42.3453
SSC,SSC12552,12552,Mebul,101.6137
SSC,SSC12553,12553,Medlow Bath,4.7757
SSC,SSC12554,12554,Medowie,42.5422
SSC,SSC12555,12555,Medway,17.6284
SSC,SSC12556,12556,Meerschaum Vale,36.893
SSC,SSC12557,12557,Megalong Valley,96.0692
SSC,SSC12558,12558,Megan,47.3013
SSC,SSC12559,12559,Melbergen,155.5433
SSC,SSC12560,12560,Melinga,37.9989
SSC,SSC12561,12561,Mellong,402.086
SSC,SSC12562,12562,Mellool,243.6994
SSC,SSC12563,12563,Melrose Park (NSW),1.0774
SSC,SSC12564,12564,Melville (NSW),5.5822
SSC,SSC12565,12565,Memagong,231.4007
SSC,SSC12566,12566,Menah,39.9129
SSC,SSC12567,12567,Menai,12.9444
SSC,SSC12568,12568,Menangle,34.0936
SSC,SSC12569,12569,Menangle Park,8.7197
SSC,SSC12570,12570,Mendooran,874.051
SSC,SSC12571,12571,Menindee,13316.3279
SSC,SSC12572,12572,Merah North,593.3708
SSC,SSC12573,12573,Merewether,6.2819
SSC,SSC12574,12574,Merewether Heights,0.5258
SSC,SSC12575,12575,Merimbula,18.0658
SSC,SSC12576,12576,Meringo,6.478
SSC,SSC12577,12577,Mernot,153.6675
SSC,SSC12578,12578,Meroo,43.5567
SSC,SSC12579,12579,Meroo Meadow,18.2647
SSC,SSC12580,12580,Merotherie,96.1446
SSC,SSC12581,12581,Merriangaah,86.4556
SSC,SSC12582,12582,Merricumbene,27.6566
SSC,SSC12583,12583,Merrigal,231.6072
SSC,SSC12584,12584,Merrill,90.0547
SSC,SSC12585,12585,Merriwa (NSW),1900.6381
SSC,SSC12586,12586,Merriwagga,906.8491
SSC,SSC12587,12587,Merrygoen,181.6985
SSC,SSC12588,12588,Merrylands,6.748
SSC,SSC12589,12589,Merrylands West,1.7354
SSC,SSC12590,12590,Merungle Hill,42.3617
SSC,SSC12591,12591,Meryla,102.9081
SSC,SSC12592,12592,Metford,2.4206
SSC,SSC12593,12593,Methul,193.3403
SSC,SSC12594,12594,Metz,196.5955
SSC,SSC12595,12595,Miamley,316.8689
SSC,SSC12596,12596,Miandetta (NSW),540.6766
SSC,SSC12597,12597,Micalo Island,9.9572
SSC,SSC12598,12598,Michelago,235.5365
SSC,SSC12599,12599,Middle Arm,131.3407
SSC,SSC12600,12600,Middle Brook,72.2311
SSC,SSC12601,12601,Middle Brother,22.5487
SSC,SSC12602,12602,Middle Cove,1.0362
SSC,SSC12603,12603,Middle Dural,7.6599
SSC,SSC12604,12604,Middle Falbrook,11.0711
SSC,SSC12605,12605,Middle Flat,38.8821
SSC,SSC12606,12606,Middle Pocket,10.6851
SSC,SSC12607,12607,Middleton Grange,2.5545
SSC,SSC12608,12608,Middlingbank,70.9657
SSC,SSC12609,12609,Midginbil,14.0131
SSC,SSC12610,12610,Mihi,84.8236
SSC,SSC12611,12611,Mila,195.4154
SSC,SSC12612,12612,Milbrodale,157.5313
SSC,SSC12613,12613,Milbrulong,180.9775
SSC,SSC12614,12614,Milkers Flat,7.6067
SSC,SSC12615,12615,Millah Murrah,51.7469
SSC,SSC12616,12616,Millbank (NSW),120.3317
SSC,SSC12617,12617,Miller,1.2705
SSC,SSC12618,12618,Millers Forest,27.8097
SSC,SSC12619,12619,Millers Point,0.2512
SSC,SSC12620,12620,Millfield,32.385
SSC,SSC12621,12621,Millie,351.4819
SSC,SSC12622,12622,Millingandi,19.155
SSC,SSC12623,12623,Millthorpe,76.4146
SSC,SSC12624,12624,Milparinka,9158.4371
SSC,SSC12625,12625,Milperra,5.3711
SSC,SSC12626,12626,Milroy (Gunnedah - NSW),261.3706
SSC,SSC12627,12627,Milroy (Mid-Western Regional - NSW),8.0357
SSC,SSC12628,12628,Milsons Passage,0.6383
SSC,SSC12629,12629,Milsons Point,0.1982
SSC,SSC12630,12630,Milton (NSW),16.3419
SSC,SSC12631,12631,Milvale,296.147
SSC,SSC12632,12632,Mimosa (NSW),221.7523
SSC,SSC12633,12633,Minchinbury,4.1856
SSC,SSC12634,12634,Mindaribba,24.5057
SSC,SSC12635,12635,Mingoola (NSW),70.4916
SSC,SSC12636,12636,Minimbah,36.45
SSC,SSC12637,12637,Minjary,21.5915
SSC,SSC12638,12638,Minmi,8.9696
SSC,SSC12639,12639,Minnamurra,1.6591
SSC,SSC12640,12640,Minnie Water,55.949
SSC,SSC12641,12641,Minore,87.3344
SSC,SSC12642,12642,Minto,9.5678
SSC,SSC12643,12643,Minto Heights,5.9613
SSC,SSC12644,12644,Mirador,1.7746
SSC,SSC12645,12645,Miranda (NSW),4.6756
SSC,SSC12646,12646,Mirannie,101.0065
SSC,SSC12647,12647,Mirrabooka (NSW),0.7837
SSC,SSC12648,12648,Mirrool,147.1592
SSC,SSC12649,12649,Missabotti,141.7903
SSC,SSC12650,12650,Mitchell (NSW),3.5717
SSC,SSC12651,12651,Mitchells Flat,34.7706
SSC,SSC12652,12652,Mitchells Island,33.0932
SSC,SSC12653,12653,Mittagong,58.4227
SSC,SSC12654,12654,Moama,583.0643
SSC,SSC12655,12655,Modanville,9.7729
SSC,SSC12656,12656,Mogareeka,3.5364
SSC,SSC12657,12657,Mogendoura,41.7157
SSC,SSC12658,12658,Moggs Swamp,239.6391
SSC,SSC12659,12659,Mogilla,51.0796
SSC,SSC12660,12660,Mogo (Eurobodalla - NSW),106.1359
SSC,SSC12661,12661,Mogo (Mid-Western Regional - NSW),65.4469
SSC,SSC12662,12662,Mogo Creek,97.1593
SSC,SSC12663,12663,Mogood,96.5831
SSC,SSC12664,12664,Mograni,26.8148
SSC,SSC12665,12665,Mogriguy,93.675
SSC,SSC12666,12666,Mole River,371.8437
SSC,SSC12667,12667,Moleville Creek,7.8102
SSC,SSC12668,12668,Mollyan,243.8895
SSC,SSC12669,12669,Mollymook,1.4653
SSC,SSC12670,12670,Mollymook Beach,3.3425
