SA2_MAINCODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
304041104,3,0,270,7,22,0,0,23,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0,0,23,0,31,0,0,0,0,0,0,0,277,23,0,0,19,0,293,104,0,0,0,0,0,112,8,15,3,0,15,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,3,0,15,0,20,0,0,0,0,0,0,0,114,18,3,0,17,0,131,49,0,0,0,0,0,45,9,9,0,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,9,0,19,0,0,0,0,0,0,0,53,12,0,0,12,0,64,2053,39,0,0,37,0,2094,90,215,14,0,222,0,315,3,3,0,0,3,0,3,0,0,0,0,0,0,0,95,217,14,0,227,0,321,0,0,0,0,0,0,0,2150,259,15,0,268,0,2414
305011105,3,0,33,3,13,3,0,15,0,16,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,13,7,0,18,0,19,0,0,0,0,0,0,0,30,21,7,0,20,0,57,16,0,0,0,0,0,16,0,5,0,0,11,0,7,0,0,5,0,8,0,8,0,0,0,0,0,0,0,0,6,3,0,15,0,13,0,0,0,0,0,0,0,15,6,3,0,15,0,34,11,0,0,0,0,0,10,0,5,0,0,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,0,11,0,11,0,0,0,0,0,0,0,11,6,0,0,10,0,14,191,11,0,0,11,0,205,29,168,14,3,186,0,208,0,33,16,0,47,0,47,0,0,0,0,0,0,0,29,201,27,3,232,0,261,0,0,0,0,0,0,0,211,218,27,3,252,0,466
305011106,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,0,5,0,3,0,7,0,8,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92,5,0,0,5,0,97,20,112,0,0,114,0,134,0,15,3,0,15,0,15,0,0,0,0,0,0,0,20,124,0,0,127,0,145,0,0,0,0,0,0,0,115,132,0,0,131,0,242
305011107,6,0,65,5,37,0,0,37,0,40,0,3,3,0,10,0,10,0,0,0,0,0,0,0,5,40,3,0,45,0,49,0,0,0,0,0,0,0,65,46,3,0,49,0,109,33,0,0,0,0,0,37,0,18,0,0,22,0,22,0,3,3,0,8,0,3,0,0,0,0,0,0,0,0,20,3,0,24,0,27,0,0,0,0,0,0,0,37,21,3,0,26,0,58,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,28,430,23,0,0,23,0,453,38,227,10,0,233,0,270,3,18,13,0,27,0,35,4,0,0,0,0,0,4,46,245,21,0,261,0,308,0,0,0,0,0,0,0,469,270,21,0,291,0,760
305011108,0,0,27,4,5,0,0,5,0,12,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,4,0,0,5,0,11,0,0,0,0,0,0,0,33,4,0,0,5,0,36,21,0,0,0,0,0,21,0,6,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,6,0,0,0,0,0,0,0,21,6,0,0,10,0,24,8,0,0,0,0,0,8,0,7,0,0,11,0,7,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,7,5,0,12,0,12,0,0,0,0,0,0,0,8,7,5,0,12,0,21,223,7,0,0,7,0,227,26,110,0,0,111,0,140,0,6,7,0,17,0,15,0,0,0,3,3,0,0,31,122,10,3,130,0,159,0,0,0,0,0,0,0,253,127,10,3,135,0,392
305011109,3,0,53,4,12,0,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,5,0,17,0,21,0,0,0,0,0,0,0,54,18,5,0,16,0,74,42,3,0,0,3,0,45,3,3,0,0,3,0,9,0,3,0,0,8,0,8,0,0,0,0,0,0,0,3,6,0,0,9,0,10,0,0,0,0,0,0,0,47,6,0,0,8,0,55,21,0,0,0,0,0,20,0,3,0,0,3,0,5,0,3,0,0,4,0,3,0,0,0,0,0,0,0,3,3,0,0,7,0,8,0,0,0,0,0,0,0,21,8,0,0,5,0,28,669,34,0,0,34,0,706,72,130,4,0,135,0,204,4,8,6,0,17,0,21,0,0,0,0,0,0,0,75,136,9,0,153,0,229,0,0,0,0,0,0,0,747,178,9,0,185,0,936
305011110,4,0,27,5,26,4,0,35,0,35,0,3,6,0,9,0,9,0,0,0,0,0,0,0,5,30,12,0,40,0,43,0,0,0,0,0,0,0,30,35,12,0,42,0,70,11,0,0,0,0,0,11,3,8,3,0,10,0,10,0,3,0,0,3,0,6,0,0,0,0,0,0,0,5,10,3,0,15,0,18,0,0,0,0,0,0,0,12,11,3,0,13,0,28,3,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,7,0,3,0,0,0,0,0,0,0,3,3,0,0,7,0,11,162,23,0,0,23,0,185,46,193,24,0,214,0,262,3,25,10,0,40,0,43,0,0,0,0,0,0,0,43,219,35,0,258,0,300,0,0,0,0,0,0,0,207,240,35,0,276,0,482
305011111,0,0,21,3,8,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,0,9,0,0,0,0,0,0,0,25,8,0,0,8,0,29,11,0,0,0,0,0,11,3,3,4,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,6,0,0,0,0,0,0,0,13,3,3,0,4,0,16,7,0,0,0,0,0,7,0,8,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,3,0,0,0,0,0,0,0,7,8,0,0,3,0,13,108,3,0,0,3,0,115,21,150,10,0,161,0,179,0,12,3,0,14,0,14,0,0,0,0,0,0,0,21,163,6,0,178,0,198,0,0,0,0,0,0,0,130,170,6,0,178,0,309
305011112,3,0,91,3,40,0,0,40,0,44,0,4,0,0,8,0,8,0,0,0,0,0,0,0,3,41,0,0,46,0,48,0,0,0,0,0,0,0,93,43,0,0,47,0,141,40,7,0,0,7,0,47,3,18,0,0,18,0,22,0,10,3,0,11,0,11,0,0,0,0,0,0,0,3,27,3,0,32,0,38,0,0,0,0,0,0,0,44,33,3,0,37,0,79,22,0,0,0,0,0,22,0,3,0,0,3,0,4,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,6,4,0,8,0,8,0,0,0,0,0,0,0,24,6,4,0,8,0,30,655,38,0,0,38,0,692,73,269,11,0,282,0,350,0,40,14,0,58,0,58,0,4,0,0,4,0,4,73,315,24,0,341,0,408,0,0,0,0,0,0,0,731,355,24,0,375,0,1107
305021113,0,0,92,4,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,6,0,0,0,0,0,0,0,92,8,0,0,8,0,103,39,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,41,19,0,0,0,0,0,19,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,19,3,0,0,3,0,24,701,25,0,0,25,0,719,44,50,0,0,53,0,103,0,4,6,0,5,0,5,0,0,0,0,0,0,0,44,53,3,0,63,0,109,0,0,0,0,0,0,0,746,82,3,0,84,0,831
305021114,3,0,119,5,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,6,0,0,0,0,0,0,0,126,9,0,0,9,0,133,64,3,0,0,3,0,68,3,7,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,9,0,0,0,0,0,0,0,67,7,0,0,7,0,77,28,0,0,0,0,0,28,3,10,0,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,14,0,15,0,0,0,0,0,0,0,31,10,0,0,14,0,47,989,20,0,0,20,0,1012,47,116,0,0,117,0,163,0,3,0,0,3,0,3,0,0,0,0,0,0,0,47,121,0,0,120,0,165,0,0,0,0,0,0,0,1035,142,0,0,143,0,1180
305021115,0,0,57,7,12,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,12,0,16,0,0,0,0,0,0,0,60,9,0,0,10,0,73,32,0,0,0,0,0,32,3,5,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,5,0,0,0,0,0,0,0,34,5,0,0,4,0,39,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,464,13,0,0,13,0,475,38,78,5,0,87,0,119,0,3,6,0,13,0,13,0,0,0,0,0,0,0,38,81,10,0,95,0,133,0,0,0,0,0,0,0,495,96,10,0,111,0,610
305021116,0,0,128,3,12,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,12,0,16,0,0,0,0,0,0,0,135,11,0,0,11,0,140,71,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,74,33,0,0,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,36,0,0,0,0,0,34,937,16,0,0,16,0,957,37,68,0,0,68,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,68,0,0,68,0,105,3,0,0,0,0,0,3,979,87,0,0,87,0,1067
305021117,6,0,154,3,11,0,0,15,0,21,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,18,4,0,14,0,23,0,0,0,0,0,0,0,157,18,4,0,22,0,182,76,0,0,0,0,0,76,0,13,0,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,14,0,0,0,0,0,0,0,78,17,0,0,17,0,88,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,26,3,0,0,3,0,26,1530,52,0,0,52,0,1579,89,175,4,0,181,0,269,3,13,13,0,19,0,24,0,4,0,0,6,0,6,90,195,16,0,211,0,303,0,0,0,0,0,0,0,1625,241,16,0,256,0,1882
305021118,0,0,128,3,8,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,0,6,0,0,0,0,0,0,0,129,8,0,0,8,0,135,75,0,0,0,0,0,71,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,74,0,0,0,3,0,81,29,0,0,0,0,0,29,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,28,3,0,0,3,0,36,1119,17,0,0,20,0,1142,58,78,0,0,78,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,83,0,0,83,0,138,0,0,0,0,0,3,5,1182,101,0,0,102,3,1282
305031119,0,0,26,0,5,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,29,6,0,0,6,0,36,12,0,0,0,0,0,12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,17,3,0,0,3,0,19,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,220,18,0,0,18,0,239,29,28,3,0,28,0,59,0,4,0,0,4,0,4,0,0,0,0,0,0,0,29,29,3,0,31,0,60,0,0,0,0,0,0,0,246,49,3,0,53,0,297
305031120,0,0,100,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,7,0,0,0,0,0,0,0,107,7,0,0,8,0,109,67,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,67,0,0,0,3,0,67,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,24,3,0,0,3,0,25,952,19,0,0,19,3,970,37,55,0,0,55,0,91,0,10,3,0,11,0,15,3,0,0,0,0,0,3,37,59,3,0,64,0,107,0,0,0,0,0,3,3,989,79,3,0,83,7,1075
305031121,4,0,103,3,10,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,9,0,12,0,0,0,0,0,0,0,107,10,0,0,17,0,121,53,3,0,0,3,0,55,0,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,9,0,0,0,0,0,0,0,59,7,0,0,7,0,61,33,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,33,5,0,0,4,0,39,634,16,0,0,16,3,650,48,108,5,3,115,0,165,0,3,0,0,5,0,5,0,0,0,0,0,0,0,48,112,7,3,114,0,165,0,0,0,0,0,0,0,680,127,7,3,137,3,820
305031122,3,0,167,3,13,0,0,16,0,21,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,16,3,0,19,0,22,0,0,0,0,0,0,0,166,18,3,0,19,0,186,111,3,0,0,3,0,109,0,10,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,11,0,0,0,0,0,0,0,110,11,0,0,15,0,125,45,0,0,0,0,0,45,4,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,10,0,0,0,0,0,0,0,50,3,0,0,3,0,53,1146,41,0,0,41,0,1184,56,243,12,6,255,0,316,4,20,12,0,33,0,35,0,3,0,0,3,0,3,63,270,23,6,292,0,360,0,0,0,0,0,0,0,1210,312,20,6,333,0,1545
305031123,0,0,107,3,6,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,11,0,0,0,0,0,0,0,108,8,0,0,8,0,112,39,0,0,0,0,0,45,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,41,3,0,0,3,0,44,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,28,967,13,0,0,13,4,977,32,50,0,0,50,0,83,0,3,0,0,3,0,5,0,0,0,0,0,0,0,34,52,0,0,52,0,85,0,0,0,0,0,0,0,998,68,0,0,68,4,1066
305031124,0,0,76,3,5,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,5,0,9,0,0,0,0,0,0,0,83,5,3,0,5,0,85,61,3,0,0,3,0,61,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,59,5,0,0,5,0,61,18,0,0,0,0,0,18,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,18,4,0,0,4,0,19,552,14,0,0,14,0,571,34,69,7,0,73,0,113,0,3,6,0,11,0,11,0,0,0,0,0,0,0,34,74,13,0,88,0,122,3,0,0,0,0,0,3,592,83,13,0,100,0,694
305031125,3,0,85,3,9,0,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,14,0,12,0,0,0,0,0,0,0,89,15,3,0,12,0,97,59,4,0,0,4,0,60,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,61,4,0,0,9,0,66,30,0,0,0,0,0,30,0,5,0,0,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,8,0,0,0,0,0,0,0,30,8,0,0,10,0,36,789,28,0,0,28,0,816,29,63,4,0,69,0,93,0,3,4,0,4,0,4,0,0,0,0,0,0,0,29,64,7,0,69,0,98,3,0,0,0,0,0,4,817,93,7,0,103,0,919
305031126,0,0,64,8,17,5,0,20,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,5,0,22,0,28,0,0,0,0,0,0,0,71,21,5,0,23,0,95,31,0,0,0,0,0,36,5,4,0,0,5,0,15,0,4,0,0,4,0,4,0,0,0,0,0,0,0,5,8,0,0,10,0,13,0,0,0,0,0,0,0,41,12,0,0,12,0,50,12,3,0,0,3,0,12,3,0,0,0,3,0,8,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,4,3,0,7,0,5,0,0,0,0,0,0,0,12,7,3,0,8,0,20,538,23,0,0,23,0,560,50,313,33,0,350,0,405,0,128,28,0,158,0,158,0,0,0,0,0,0,0,50,447,66,0,513,0,561,0,0,0,0,0,0,0,590,464,66,0,536,0,1119
305031127,3,0,83,4,7,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,10,0,8,0,0,0,0,0,0,0,84,10,0,0,12,0,99,59,0,0,0,0,0,59,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,60,0,0,0,0,0,63,23,0,0,0,0,0,23,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,23,3,0,0,3,0,24,645,16,0,0,16,6,667,26,74,3,0,72,0,102,0,8,0,0,8,0,8,0,0,0,0,0,0,0,26,77,3,0,82,0,105,0,0,0,0,0,0,0,668,98,3,0,99,6,775
305031128,0,0,30,3,6,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,6,0,6,0,0,0,0,0,0,0,35,9,0,0,9,0,38,23,4,0,0,4,0,29,3,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,8,0,0,0,0,0,0,0,27,7,0,0,7,0,39,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,15,310,25,0,0,25,0,336,36,101,3,0,102,0,134,0,7,0,0,7,0,12,0,0,0,0,0,0,0,36,106,3,0,112,0,149,3,0,0,0,0,0,3,350,135,3,0,133,0,485
305031129,3,0,92,3,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,4,0,0,0,0,0,0,0,96,3,0,0,3,0,98,60,0,0,0,0,0,63,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,63,3,0,0,3,0,65,27,0,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,31,6,0,0,6,0,34,756,17,0,0,17,0,769,24,56,0,0,60,0,84,0,7,0,0,6,0,6,0,0,0,0,0,0,0,24,60,3,0,66,0,86,0,0,0,0,0,0,0,785,76,3,0,78,0,864
305031130,3,0,84,4,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,0,12,0,0,0,0,0,0,0,88,5,0,0,8,0,93,46,3,0,0,3,0,53,0,0,0,0,0,0,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,8,0,0,6,0,10,0,0,0,0,0,0,0,52,10,0,0,6,0,60,17,0,0,0,0,0,17,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,20,3,0,0,3,0,24,831,29,0,0,29,0,859,57,106,3,0,104,0,163,0,12,3,0,9,0,9,0,0,0,0,0,0,0,57,114,4,0,120,0,178,4,0,0,0,0,0,6,884,146,4,0,146,0,1035
