SA2_MAINCODE_2016,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
113011257,..,1013,1013,1428,94,1519,580,5,585,600,3,603,395,3,398,195,0,196,3193,1118,4309
113011258,..,992,992,1152,65,1217,481,15,495,446,4,451,235,0,235,111,0,111,2425,1074,3501
113011259,..,700,700,742,51,790,277,9,280,257,0,257,131,0,132,58,0,58,1460,765,2224
113021260,..,364,364,515,24,538,141,0,142,118,0,118,68,0,68,33,0,33,872,390,1264
113021261,..,732,732,828,35,861,295,4,293,304,3,311,116,0,116,58,0,58,1599,770,2373
113021262,..,481,481,674,25,702,193,3,194,236,0,237,112,0,109,46,0,43,1255,513,1768
113031263,..,950,950,1165,59,1219,327,5,331,292,0,294,159,0,164,62,0,62,2006,1020,3024
113031264,..,382,382,462,31,496,176,0,174,152,0,152,79,0,79,55,0,55,929,414,1342
113031265,..,529,529,624,33,661,272,3,273,224,3,231,135,0,140,73,4,72,1334,573,1906
113031266,..,784,784,918,50,970,305,0,311,258,0,258,156,0,156,99,0,99,1738,835,2576
113031267,..,1420,1420,2022,150,2170,865,35,899,883,6,888,450,5,455,188,3,195,4415,1610,6029
113031268,..,231,231,382,59,438,209,45,260,229,34,260,96,4,107,41,3,41,960,374,1335
113031269,..,1992,1992,2429,178,2615,1183,40,1219,1088,7,1101,581,0,589,244,0,244,5526,2227,7754
113031270,..,1754,1754,1415,213,1634,521,64,584,422,20,443,200,0,202,96,3,97,2657,2053,4712
113031271,..,1094,1094,1735,102,1832,698,14,710,718,3,724,400,0,400,208,0,208,3759,1206,4971
114011272,..,1018,1018,1461,54,1516,360,9,366,349,0,356,160,0,160,72,0,72,2406,1081,3482
114011273,..,352,352,559,27,589,175,3,181,141,0,141,72,0,72,38,0,38,990,381,1366
114011274,..,634,634,811,50,859,228,0,234,177,0,177,85,0,85,37,0,37,1334,684,2018
114011275,..,3,3,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,15,5,18
114011276,..,560,560,712,44,758,204,8,210,179,0,181,57,0,57,19,0,19,1167,615,1783
114011277,..,1618,1618,2043,118,2164,837,17,856,757,3,759,354,0,353,151,0,157,4142,1760,5903
114011278,..,1941,1941,2138,184,2324,1046,30,1074,866,10,878,434,0,438,250,3,255,4742,2166,6904
114011279,..,1564,1564,2048,139,2190,691,4,692,561,0,561,297,0,297,151,0,151,3743,1717,5457
114011280,..,648,648,809,39,848,176,4,181,137,0,137,41,0,41,34,0,34,1208,689,1897
114011281,..,188,188,460,21,479,166,7,168,182,0,182,84,0,85,50,0,50,941,212,1151
114011282,..,1810,1810,2468,149,2614,687,7,696,623,3,628,270,0,269,131,0,131,4182,1973,6154
114011283,..,556,556,826,43,870,236,0,238,203,0,203,83,0,83,33,0,33,1385,603,1991
114021284,..,1377,1377,2028,78,2105,555,3,561,583,3,588,280,4,280,113,0,117,3564,1468,5028
114021285,..,335,335,589,39,623,337,0,334,379,0,379,184,0,184,106,0,106,1589,374,1961
114021286,..,938,938,1153,69,1220,478,10,487,402,3,406,184,3,192,90,0,90,2309,1020,3330
114021287,..,1048,1048,1249,73,1321,466,7,479,466,9,475,229,0,229,96,0,96,2505,1140,3647
114021288,..,280,280,490,30,518,169,3,170,156,0,156,97,0,97,41,0,41,946,310,1255
114021289,..,658,658,1036,44,1083,287,3,290,290,0,290,137,0,137,75,0,75,1823,709,2537
115011290,..,1253,1253,2089,110,2201,1522,20,1543,1733,4,1736,651,0,655,279,0,279,6266,1389,7657
115011291,..,567,567,1423,44,1466,1123,29,1147,1654,21,1674,717,21,741,343,34,381,5261,715,5971
115011294,..,304,304,680,17,690,316,3,317,419,0,419,227,0,227,95,0,95,1729,322,2049
115011296,..,336,336,1018,18,1042,719,5,725,1022,0,1024,483,0,486,216,0,216,3456,364,3825
115011553,..,454,454,726,35,758,489,12,504,534,3,536,240,0,240,92,0,93,2081,508,2586
115011554,..,566,566,399,6,406,238,3,236,405,0,405,153,0,152,68,0,68,1260,571,1833
115011555,..,447,447,1059,37,1096,695,14,708,883,4,888,424,4,426,182,0,182,3245,503,3751
115011556,..,411,411,836,28,866,590,12,596,698,0,702,305,0,305,157,0,155,2587,455,3040
115011557,..,109,109,323,9,331,311,5,317,447,0,447,213,0,213,93,0,93,1384,121,1504
115011558,..,650,650,1426,27,1448,1192,10,1199,1632,3,1636,613,0,611,253,0,253,5112,685,5797
115011559,..,522,522,1458,49,1508,1324,23,1346,2006,6,2012,888,0,893,419,7,423,6095,608,6701
115021297,..,836,836,1753,82,1837,973,12,979,1278,3,1280,769,0,768,523,0,520,5294,934,6223
115021298,..,273,273,500,23,521,254,3,258,292,3,291,178,3,184,112,0,112,1337,304,1643
115031299,..,234,234,310,17,331,119,3,119,118,0,118,54,0,54,34,0,34,635,251,889
115031300,..,966,966,2025,91,2117,1158,14,1170,1393,4,1397,712,0,711,402,0,402,5685,1076,6760
115041301,..,498,498,835,47,887,552,8,565,675,4,681,388,3,384,221,0,221,2676,556,3237
115041302,..,481,481,1247,46,1293,1153,16,1173,1985,12,1989,975,0,979,430,0,430,5785,554,6345
116011303,..,1121,1121,1449,157,1602,1182,35,1217,935,14,945,384,12,399,299,8,304,4246,1342,5586
116011304,..,1078,1078,1421,108,1532,1048,27,1072,1088,11,1102,520,4,523,432,3,433,4503,1235,5742
116011306,..,870,870,1454,113,1568,1386,24,1412,1495,11,1507,722,4,727,578,3,581,5638,1032,6665
116011307,..,1729,1729,2204,156,2366,1464,33,1493,1681,13,1690,707,8,715,382,3,384,6438,1941,8376
116011308,..,1300,1300,1858,150,2007,1425,21,1453,1651,30,1673,680,12,691,433,17,449,6050,1529,7576
116011560,..,681,681,942,81,1023,776,22,796,778,4,782,361,0,362,254,4,258,3115,790,3903
116011561,..,843,843,1181,101,1283,926,31,956,942,16,954,484,5,486,407,9,409,3935,1002,4931
116021309,..,270,270,756,37,793,898,10,913,1400,4,1402,619,6,623,387,23,407,4055,354,4411
116021310,..,818,818,1640,80,1723,1829,24,1852,2848,14,2857,1104,5,1110,611,4,615,8034,953,8983
116021312,..,826,826,1381,92,1474,1105,14,1122,1120,5,1132,494,3,496,321,0,325,4416,941,5365
116021562,..,88,88,219,9,229,249,6,256,341,0,341,131,0,131,67,0,67,1005,105,1109
116021563,..,768,768,1545,88,1632,1448,25,1473,1899,3,1910,727,3,728,395,0,395,6018,890,6906
116031313,..,1044,1044,1309,125,1432,1058,3,1063,803,0,802,565,0,567,552,0,552,4290,1173,5464
116031314,..,264,264,485,28,514,508,4,512,591,0,587,297,0,297,198,0,198,2078,295,2375
116031315,..,575,575,982,59,1043,1082,11,1090,1445,9,1453,822,3,825,584,0,586,4917,656,5575
116031316,..,1186,1186,1548,124,1670,1138,18,1153,1039,7,1049,607,0,607,590,0,591,4916,1346,6258
116031317,..,1291,1291,1475,150,1627,1201,28,1229,1196,7,1209,761,6,769,668,0,672,5307,1486,6790
116031318,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
116031319,..,731,731,1253,73,1328,1139,18,1158,1360,5,1363,739,3,744,574,0,581,5068,824,5892
117011320,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
117011321,..,745,745,940,114,1053,676,27,703,745,4,755,278,3,283,115,0,115,2753,897,3652
117011322,..,1981,1981,2280,475,2756,1472,192,1663,1378,81,1463,526,35,563,287,19,301,5944,2786,8727
117011323,..,1052,1052,1023,129,1149,664,47,715,703,19,716,270,4,272,121,4,124,2786,1255,4039
117011324,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
117011325,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,..,2528,2528,2737,678,3412,1503,261,1758,1207,104,1313,407,27,437,274,17,287,6121,3612,9734
117021327,..,2335,2335,2246,560,2805,1047,281,1326,859,120,979,256,39,297,101,11,115,4504,3352,7861
117021328,..,646,646,800,198,995,442,95,537,425,37,463,120,17,130,77,10,86,1853,1000,2855
117031329,..,2325,2325,1616,384,1996,319,108,427,148,60,211,36,18,59,17,17,30,2135,2903,5039
117031330,..,2009,2009,2540,625,3159,810,242,1052,552,88,641,102,14,114,37,7,42,4036,2986,7026
117031331,..,3187,3187,2563,557,3122,861,253,1114,579,139,717,149,57,203,47,39,86,4196,4222,8422
117031332,..,3735,3735,2622,828,3452,947,476,1423,718,222,941,165,81,247,56,38,89,4503,5384,9888
117031333,..,5234,5234,2881,634,3515,467,152,614,190,33,218,38,5,43,10,3,14,3584,6054,9642
117031334,..,2447,2447,2486,748,3229,920,362,1284,558,257,820,159,109,269,82,92,178,4207,4012,8218
117031335,..,3625,3625,2597,935,3536,753,455,1207,443,226,673,127,87,213,54,70,119,3975,5405,9378
117031336,..,2933,2933,2241,657,2900,511,261,775,258,135,401,79,40,120,38,26,71,3140,4052,7194
117031337,..,2703,2703,2501,652,3152,853,356,1210,734,450,1191,258,171,430,245,186,429,4589,4521,9111
117031338,..,4213,4213,4246,1411,5654,1716,657,2372,941,257,1202,248,63,319,107,28,132,7258,6629,13889
118011339,..,1912,1912,1980,638,2610,958,181,1141,847,75,926,303,18,324,97,11,108,4179,2836,7022
118011340,..,2277,2277,2269,744,3013,1013,249,1266,909,94,1003,289,20,310,94,15,109,4578,3404,7979
118011341,..,1849,1849,1791,352,2146,871,153,1021,762,71,836,242,16,256,77,12,89,3743,2449,6196
118011342,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,..,3049,3049,3215,585,3804,1201,181,1384,1019,45,1063,461,6,465,129,7,138,6019,3876,9891
118011344,..,942,942,1164,119,1285,630,36,667,666,6,676,318,0,314,89,0,92,2869,1104,3973
118011345,..,2230,2230,1896,379,2279,723,187,915,598,87,680,167,15,183,37,3,44,3426,2905,6331
118011346,..,878,878,1179,113,1288,626,20,644,737,3,743,367,0,367,107,0,107,3019,1014,4032
118011347,..,948,948,965,147,1115,420,42,467,356,14,373,106,3,109,31,0,31,1870,1161,3035
118021348,..,2719,2719,2765,740,3504,1410,270,1678,1355,64,1419,413,10,426,133,5,135,6071,3809,9879
118021350,..,1886,1886,1944,139,2085,1232,29,1266,1445,20,1466,610,5,621,290,9,302,5530,2084,7616
118021564,..,1294,1294,1191,412,1608,563,184,751,513,94,601,194,60,251,68,25,90,2528,2060,4592
118021565,..,1176,1176,1207,404,1614,716,362,1078,728,237,968,294,124,424,114,74,191,3065,2389,5453
118021566,..,809,809,965,122,1092,480,70,552,641,22,663,226,10,235,101,8,107,2420,1036,3455
118021567,..,1333,1333,1201,181,1390,623,59,685,561,19,582,196,4,200,77,8,84,2660,1607,4265
118021568,..,778,778,956,184,1132,588,122,705,623,53,680,211,21,231,91,6,100,2473,1165,3633
118021569,..,1864,1864,2032,505,2540,989,147,1138,836,39,879,232,14,251,51,9,53,4136,2582,6720
118021570,..,1243,1243,1308,371,1675,730,176,904,585,62,642,203,19,231,59,6,71,2882,1876,4762
119011354,..,1304,1304,1464,87,1549,1041,16,1059,1165,6,1169,785,3,792,632,3,629,5087,1427,6513
119011355,..,27,27,62,0,62,50,4,54,56,3,56,29,0,29,27,0,22,212,35,249
119011356,..,467,467,659,31,683,541,15,551,657,9,658,408,4,414,383,0,383,2641,513,3161
119011357,..,1347,1347,1362,89,1457,1147,13,1164,1211,4,1213,1009,0,1008,1023,3,1029,5759,1459,7213
119011358,..,1223,1223,1454,91,1544,985,23,1014,1050,10,1062,465,4,473,266,0,266,4228,1351,5578
119011359,..,1599,1599,2248,109,2360,1487,19,1511,1845,7,1853,811,3,814,381,0,382,6769,1738,8506
119011360,..,1084,1084,1333,84,1421,905,26,930,1008,13,1015,498,3,500,315,0,319,4056,1206,5267
119011361,..,1172,1172,1265,101,1367,1019,21,1040,1121,11,1126,687,4,692,647,4,651,4734,1311,6050
119011571,..,1076,1076,1137,114,1250,964,50,1007,883,12,897,485,15,493,355,13,364,3817,1277,5087
119011572,..,856,856,949,94,1047,792,35,827,818,10,833,476,8,477,472,8,487,3510,1012,4531
119021362,..,1368,1368,1605,176,1781,1099,25,1130,1098,13,1114,548,6,562,382,4,385,4741,1597,6341
119021363,..,1752,1752,2577,375,2951,2076,120,2195,1693,78,1776,721,31,751,534,30,566,7597,2393,9987
119021364,..,1337,1337,2185,146,2328,1359,43,1403,1614,19,1633,644,7,651,360,3,364,6169,1551,7721
119021366,..,1032,1032,1213,117,1331,977,28,1000,969,26,999,709,17,729,781,15,796,4653,1231,5883
119021367,..,812,812,1020,75,1092,742,16,757,858,6,867,437,10,445,317,5,317,3375,915,4294
119021573,..,822,822,915,152,1072,914,46,960,927,74,996,529,38,563,440,41,479,3721,1179,4909
119021574,..,551,551,674,76,746,601,47,648,581,28,605,314,16,323,228,8,234,2394,721,3112
119031368,..,1213,1213,1691,300,1986,1439,187,1626,1334,84,1424,606,36,634,510,17,534,5584,1832,7417
119031369,..,1966,1966,2252,216,2464,1524,37,1563,1580,14,1595,564,5,570,283,4,288,6207,2247,8454
119031370,..,998,998,1181,80,1264,809,35,840,841,13,854,380,10,389,274,4,278,3481,1136,4615
119031371,..,723,723,1125,60,1188,750,18,770,906,15,920,368,3,371,190,3,194,3337,820,4157
119031372,..,1171,1171,1651,73,1732,995,13,1007,1237,6,1244,553,0,559,274,0,274,4712,1261,5977
119031373,..,1219,1219,995,118,1113,610,32,641,579,16,593,308,8,323,197,3,204,2699,1392,4095
119031374,..,1301,1301,1810,214,2022,1471,115,1578,1523,65,1589,723,26,752,441,12,456,5970,1731,7706
119041375,..,1504,1504,2021,467,2485,1217,195,1405,950,96,1042,476,31,509,385,26,411,5046,2307,7356
119041376,..,1620,1620,2090,182,2267,1617,70,1684,1625,33,1656,729,14,745,467,6,472,6522,1927,8454
119041377,..,812,812,1156,78,1233,736,21,761,865,10,873,370,6,377,189,4,195,3305,941,4250
119041378,..,837,837,1011,143,1156,763,63,824,661,33,692,273,11,278,129,4,137,2834,1085,3919
119041379,..,1107,1107,1456,173,1631,1058,51,1112,979,24,1004,406,11,417,243,3,245,4141,1368,5506
119041380,..,1614,1614,1552,163,1714,851,28,878,734,9,747,278,0,281,134,0,132,3550,1810,5358
119041381,..,1233,1233,1597,307,1902,1209,140,1343,1136,61,1190,451,37,487,304,31,330,4689,1803,6495
119041382,..,1871,1871,1870,185,2049,912,10,920,873,8,877,371,0,375,153,0,153,4181,2072,6251
120011383,..,1444,1444,2485,129,2609,1344,39,1380,1412,10,1418,532,0,535,236,4,242,6011,1626,7636
120011384,..,1689,1689,2556,551,3108,1697,275,1975,1432,100,1535,426,28,454,177,10,193,6290,2650,8942
120011385,..,1805,1805,2087,265,2354,1021,88,1106,1130,22,1153,370,7,376,96,3,100,4702,2184,6888
120011386,..,2009,2009,2436,249,2684,1309,51,1361,1205,4,1215,373,5,379,136,0,136,5455,2324,7782
120021387,..,1926,1926,1964,219,2181,870,55,925,849,21,874,261,5,266,56,3,58,4006,2228,6231
120021388,..,2680,2680,2744,429,3172,1594,231,1830,1599,85,1683,378,19,399,99,3,99,6410,3454,9862
120021389,..,1494,1494,1700,223,1920,812,84,894,829,20,849,213,3,221,40,0,40,3595,1822,5420
120031390,..,2264,2264,2289,485,2766,1566,184,1750,1175,87,1263,410,32,448,227,31,262,5666,3090,8755
120031391,..,1644,1644,1865,439,2305,1360,280,1636,1287,163,1449,559,62,617,375,55,427,5437,2641,8085
120031392,..,780,780,1048,135,1189,650,34,682,669,12,687,229,10,233,118,0,118,2709,976,3687
120031393,..,1297,1297,1537,179,1720,1049,46,1097,1110,15,1126,458,3,463,234,0,240,4390,1543,5934
120031394,..,2003,2003,1927,382,2315,968,127,1091,861,40,901,234,11,245,98,3,108,4086,2572,6658
120031395,..,1248,1248,1404,234,1636,786,57,838,819,23,839,309,11,320,78,6,82,3398,1566,4963
120031396,..,888,888,1224,265,1488,1100,118,1221,911,61,976,333,44,374,182,30,215,3757,1402,5159
120031575,..,1376,1376,1705,330,2035,1296,226,1523,1431,163,1594,690,73,764,430,72,500,5550,2238,7791
120031576,..,191,191,282,32,320,244,5,246,243,0,241,109,0,111,51,3,53,924,234,1160
121011398,..,2413,2413,2785,463,3248,2028,169,2198,1656,65,1727,544,25,571,232,14,239,7237,3152,10392
121011399,..,1832,1832,2260,319,2580,1376,86,1459,1273,30,1303,416,11,430,155,14,173,5480,2297,7774
121011400,..,2277,2277,2866,271,3139,1500,58,1560,1738,17,1758,702,7,708,220,0,222,7027,2629,9657
121011401,..,1292,1292,1492,214,1706,624,61,685,515,16,526,127,0,132,24,0,24,2781,1586,4367
121011402,..,1460,1460,2223,127,2350,1431,30,1464,2023,7,2032,868,8,876,230,0,230,6775,1632,8412
121021403,..,790,790,1543,74,1617,1147,19,1167,1427,0,1433,614,0,615,227,0,227,4962,888,5846
121021404,..,561,561,1055,46,1104,702,4,714,910,3,915,377,0,377,156,0,156,3206,619,3820
121021406,..,948,948,1611,53,1668,995,17,1014,1510,11,1518,584,0,581,211,0,216,4917,1037,5945
121021577,..,1169,1169,1283,201,1486,973,34,1004,656,5,659,187,5,189,93,0,91,3186,1411,4605
121021578,..,765,765,966,67,1036,676,12,683,760,11,767,278,0,278,126,0,126,2800,856,3658
121021579,..,868,868,974,64,1040,727,15,734,609,4,615,182,0,178,75,0,74,2557,957,3516
121031407,..,1118,1118,1933,88,2016,1323,24,1346,1573,12,1589,650,4,653,267,3,273,5740,1252,6992
121031408,..,1273,1273,1999,121,2118,1265,23,1294,1789,13,1808,841,10,849,250,0,248,6145,1437,7588
121031409,..,627,627,1321,41,1363,956,9,964,1332,6,1332,587,4,597,214,0,217,4408,697,5103
121031410,..,1029,1029,1989,48,2040,1191,7,1199,1633,3,1637,672,3,676,230,0,238,5714,1096,6815
121031411,..,1258,1258,1893,70,1961,999,15,1012,1434,3,1437,602,0,602,185,0,185,5112,1350,6454
121031412,..,850,850,1669,54,1725,916,12,928,1328,11,1337,550,0,548,235,0,232,4692,925,5622
121041413,..,2768,2768,2653,309,2960,1069,83,1153,985,13,997,247,3,253,60,3,64,5009,3179,8185
121041414,..,2612,2612,2730,420,3153,1146,164,1313,686,28,717,154,7,167,35,0,35,4757,3231,7988
121041415,..,3242,3242,3448,275,3729,1548,42,1591,1621,4,1625,671,0,671,169,0,169,7458,3567,11022
121041416,..,3177,3177,2746,467,3215,903,124,1025,553,15,571,131,3,140,42,0,42,4373,3789,8167
121041417,..,1740,1740,1807,207,2019,559,62,626,285,20,304,70,8,76,24,3,23,2753,2036,4791
122011418,..,1176,1176,1764,132,1889,1160,33,1189,1639,7,1648,675,5,680,149,0,150,5388,1355,6738
122011419,..,2505,2505,2998,496,3492,1142,204,1351,1032,45,1077,328,16,347,52,3,58,5553,3264,8822
122021420,..,863,863,1394,69,1456,584,8,591,795,4,803,368,0,368,152,0,152,3296,941,4232
122021421,..,769,769,1112,46,1157,494,3,499,737,9,743,325,3,332,126,0,126,2792,829,3622
122021422,..,905,905,1414,62,1483,736,19,750,934,3,937,409,0,412,128,0,134,3632,999,4623
122021423,..,1589,1589,2306,145,2451,1311,37,1344,1727,7,1736,670,3,680,281,0,283,6298,1783,8084
122031424,..,838,838,1015,70,1089,690,14,707,1040,11,1051,462,0,469,232,0,234,3444,932,4378
122031425,..,517,517,612,22,634,395,19,410,565,0,563,254,0,254,94,0,94,1920,560,2479
122031426,..,2622,2622,2814,420,3234,1604,89,1692,1391,27,1412,459,10,465,190,3,194,6446,3175,9621
122031427,..,726,726,1031,35,1069,635,8,647,1092,3,1093,450,0,450,153,0,153,3361,775,4140
122031428,..,1129,1129,2096,68,2168,1262,20,1277,2065,7,2069,900,5,906,338,3,339,6661,1231,7889
122031429,..,1824,1824,2321,313,2635,1160,74,1233,1284,17,1301,483,10,488,184,0,180,5428,2232,7662
122031430,..,1187,1187,1372,122,1494,930,32,959,1307,0,1310,513,0,513,186,6,186,4310,1344,5654
122031431,..,2364,2364,2663,199,2864,1331,41,1371,1473,7,1483,577,4,581,256,0,256,6311,2613,8925
122031432,..,119,119,298,7,313,168,3,171,265,0,265,127,0,129,58,0,58,926,137,1062
123011433,..,947,947,1274,58,1334,675,12,680,832,3,831,378,0,385,177,0,177,3341,1018,4356
123011434,..,771,771,1623,71,1700,1193,16,1206,1568,3,1571,770,0,770,366,0,368,5520,863,6389
123011435,..,994,994,2217,105,2319,1773,15,1792,2198,8,2207,977,0,978,468,3,472,7634,1119,8756
123021436,..,1143,1143,1684,117,1806,1132,23,1156,1066,10,1073,527,0,532,414,0,414,4823,1290,6114
123021437,..,1661,1661,1749,167,1914,996,24,1021,890,13,905,445,4,447,352,0,356,4429,1864,6294
123021438,..,828,828,1596,94,1688,1260,12,1271,1240,6,1245,614,3,613,456,0,456,5160,935,6097
123021439,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,..,1203,1203,1683,104,1781,1188,14,1206,1213,10,1217,584,4,587,394,3,401,5057,1338,6398
123021441,..,1173,1173,1640,105,1744,986,16,1006,917,4,923,398,0,404,361,0,368,4304,1305,5607
123021442,..,1377,1377,1710,166,1876,1469,21,1486,1524,4,1535,624,3,628,462,0,462,5787,1573,7358
123021443,..,951,951,1445,88,1532,1167,18,1181,1335,3,1335,644,0,651,434,3,438,5027,1066,6092
123021444,..,896,896,1820,100,1918,1140,18,1158,1196,3,1203,678,3,685,492,0,490,5333,1030,6359
123031445,..,337,337,571,29,604,286,0,286,323,0,324,179,0,179,133,0,133,1486,371,1857
123031446,..,334,334,867,29,902,486,10,493,658,0,658,331,0,331,179,0,178,2516,375,2893
123031447,..,1025,1025,1656,75,1729,915,13,927,991,0,993,520,0,520,291,0,291,4372,1109,5483
123031448,..,342,342,781,31,810,428,7,435,521,0,523,342,0,341,209,0,209,2283,384,2671
124011449,..,810,810,845,82,932,280,3,285,219,4,219,76,0,76,33,0,33,1452,903,2358
124011450,..,1115,1115,2096,93,2195,1103,12,1118,1260,5,1264,560,0,565,225,0,225,5242,1237,6481
124011451,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
124011452,..,2051,2051,1699,242,1941,660,33,693,484,6,490,192,3,195,86,3,88,3116,2345,5460
124011453,..,1072,1072,1280,111,1395,645,7,653,641,0,636,294,0,294,134,0,136,2993,1192,4185
124011454,..,1612,1612,2487,125,2613,1222,14,1229,1314,3,1318,629,0,633,254,0,254,5908,1756,7662
124011455,..,697,697,875,79,945,315,3,322,285,3,284,111,0,111,48,0,48,1637,773,2410
124021456,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
124031457,..,895,895,1586,106,1689,953,6,964,955,4,963,443,0,443,268,0,270,4206,1014,5225
124031458,..,935,935,1963,127,2087,1431,21,1451,1546,3,1549,742,3,744,483,3,484,6158,1092,7256
124031459,..,908,908,1461,57,1515,792,12,803,968,5,970,392,0,393,188,0,188,3795,981,4779
124031460,..,684,684,1636,67,1706,1332,16,1349,1619,8,1622,724,0,727,360,0,360,5673,774,6448
124031461,..,1384,1384,1925,158,2084,1042,18,1059,966,0,965,443,3,448,233,0,233,4600,1567,6167
124031462,..,1679,1679,1775,212,1987,1191,24,1222,1053,5,1061,487,3,492,295,0,295,4801,1926,6735
124031463,..,336,336,714,32,741,504,4,512,607,4,613,324,0,322,229,0,225,2373,372,2750
124031464,..,2003,2003,1465,183,1650,723,37,766,574,12,581,233,0,234,133,0,128,3128,2238,5363
124031465,..,233,233,405,21,424,272,3,277,344,0,344,202,0,202,101,0,101,1321,258,1578
124041466,..,1477,1477,1481,120,1601,783,21,811,610,9,620,313,3,318,176,0,176,3370,1637,4999
124041467,..,1228,1228,1423,137,1561,982,25,1001,911,11,914,424,0,423,214,0,214,3952,1399,5349
124041468,..,220,220,397,29,425,273,3,275,354,0,354,227,0,227,208,0,208,1460,253,1709
124051469,..,194,194,453,15,465,356,3,357,523,0,523,241,0,241,117,0,117,1692,213,1904
124051470,..,718,718,1635,80,1712,1232,7,1240,1338,3,1341,623,0,621,408,0,408,5231,804,6040
124051580,..,731,731,1024,121,1138,692,11,697,595,5,597,321,0,325,245,4,252,2871,871,3742
124051581,..,1555,1555,1467,190,1659,892,38,931,738,0,738,386,0,384,299,0,299,3782,1779,5558
125011473,..,1470,1470,2108,279,2383,1149,59,1206,858,13,869,250,4,256,118,6,121,4482,1821,6301
125011475,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,..,577,577,750,93,847,665,81,749,762,67,834,543,58,604,675,113,791,3403,993,4391
125011583,..,504,504,579,119,696,545,93,630,580,83,664,320,84,399,234,84,318,2257,959,3216
125011584,..,331,331,402,41,443,352,10,369,388,18,406,281,6,290,360,16,374,1788,430,2214
125011585,..,441,441,551,60,613,488,34,524,508,20,532,277,18,293,249,15,271,2078,597,2675
125011586,..,814,814,1237,197,1435,1127,110,1239,1197,60,1258,586,38,617,461,38,500,4607,1258,5864
