SA2_MAINCODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
402021028,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,6,0,6,..,11,0,14,0,14,..,21,4,30,0,30,..,0,0,0,0,0,..,11,0,11,0,11,..,21,0,21,0,21,..,0,3,3,0,3,..,38,0,44,0,44,..,4,0,4,0,4,..,71,0,72,0,72,..,18,0,18,0,18,..,0,0,0,0,0,..,6,0,13,0,13,..,6,0,6,0,6,..,11,3,18,0,18,..,285,87,376,14,389,..,644,130,772,15,783,..,26,4,29,351,382,8102,666,132,801,364,9268,15856,..,..,..,..,15856,..,26,3,29,0,34,..,38,3,43,0,43,..,17,0,17,0,17,..,9,0,8,0,8,..,40,13,48,0,46,..,3,0,3,0,3,..,47,14,65,0,60,..,7,0,7,0,7,..,8,0,8,0,8,..,10,0,12,0,12,..,31,6,35,0,34
402021029,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,8,13,0,14,..,4,0,11,0,11,..,8,4,13,0,13,..,0,0,0,0,0,..,7,4,15,0,15,..,14,0,14,0,16,..,13,6,24,0,20,..,26,0,29,0,30,..,6,3,10,0,10,..,62,11,72,4,72,..,24,5,34,0,33,..,3,0,10,0,10,..,8,3,9,0,9,..,0,0,0,0,0,..,24,21,41,0,46,..,461,200,660,7,669,..,775,282,1059,21,1077,..,18,5,26,621,647,7193,795,285,1085,643,8920,14164,..,..,..,..,14164,..,0,0,0,0,0,..,44,3,49,0,50,..,11,3,19,0,18,..,3,0,3,0,3,..,17,10,23,0,23,..,0,0,3,0,3,..,25,11,29,0,29,..,8,0,15,0,15,..,20,0,20,0,20,..,9,0,9,0,9,..,15,0,18,0,19
402021030,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,11,0,11,..,7,0,7,3,10,..,4,0,8,0,8,..,0,0,0,0,0,..,16,5,22,0,22,..,21,0,22,0,22,..,0,0,3,0,3,..,19,0,16,0,20,..,5,0,5,0,5,..,40,3,44,0,51,..,14,0,12,0,15,..,0,0,0,0,0,..,7,7,14,0,14,..,0,3,5,0,5,..,7,13,18,0,18,..,235,139,382,6,383,..,553,440,994,19,1012,..,23,3,26,471,496,3727,579,447,1024,495,5237,7339,..,..,..,..,7339,..,0,0,0,0,0,..,52,116,167,0,167,..,13,0,15,3,24,..,3,0,4,0,4,..,15,4,21,0,21,..,0,0,0,0,0,..,20,6,24,0,24,..,17,7,20,0,20,..,13,0,13,0,14,..,7,0,7,0,7,..,22,0,23,0,22
402021031,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,8,8,19,0,19,..,17,0,17,0,17,..,21,6,28,0,28,..,0,0,0,0,0,..,3,0,7,0,7,..,19,0,19,0,19,..,5,0,13,0,14,..,34,0,34,0,34,..,7,0,7,0,7,..,76,0,78,0,79,..,29,11,41,0,41,..,3,0,3,0,3,..,6,0,10,0,10,..,6,0,6,0,7,..,21,13,32,0,32,..,212,130,345,10,357,..,572,260,831,22,849,..,29,8,37,413,447,5210,602,266,864,436,6512,10396,..,..,..,..,10396,..,8,0,8,0,8,..,50,54,110,3,112,..,12,0,12,0,12,..,6,6,14,0,14,..,23,7,34,0,34,..,0,0,0,0,0,..,35,12,46,0,46,..,14,0,14,0,14,..,26,0,26,0,27,..,10,3,16,0,16,..,28,3,29,0,29
402021032,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,9,0,9,0,9,..,17,3,21,0,17,..,0,0,0,0,0,..,7,0,7,0,7,..,9,0,9,0,8,..,0,0,0,0,0,..,17,3,16,0,16,..,4,0,4,0,4,..,28,3,34,0,35,..,7,0,15,3,12,..,0,0,4,0,4,..,11,3,9,0,9,..,0,0,0,0,0,..,27,16,40,0,40,..,221,68,290,8,299,..,547,137,686,10,696,..,14,0,19,291,314,5145,562,136,700,307,6153,10141,..,..,..,..,10141,..,23,0,26,0,26,..,30,5,35,0,35,..,5,0,5,0,5,..,0,0,3,0,3,..,25,11,35,0,35,..,0,0,0,0,0,..,28,10,36,0,42,..,0,0,0,0,0,..,13,0,13,0,13,..,9,4,12,0,12,..,20,0,26,0,26
402021033,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,67,3,71,0,71,..,3,0,3,63,66,1060,71,3,74,63,1200,2235,..,..,..,..,2235,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,4,0,4,0,4
402021034,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,10,0,10,..,9,3,13,0,13,..,0,0,0,0,0,..,4,0,8,0,8,..,18,0,18,0,18,..,7,3,12,0,12,..,17,0,17,0,17,..,9,0,11,0,11,..,53,3,59,0,59,..,17,3,18,0,18,..,0,0,3,0,3,..,3,0,8,0,8,..,0,0,0,0,0,..,14,9,22,0,22,..,226,106,327,15,346,..,478,147,627,15,642,..,31,0,31,443,477,5032,514,145,662,459,6157,9979,..,..,..,..,9979,..,7,0,7,0,7,..,30,8,41,0,41,..,14,0,14,0,14,..,0,0,0,0,0,..,20,0,20,0,20,..,0,0,0,0,0,..,20,4,27,0,27,..,14,0,14,0,14,..,19,0,19,0,19,..,7,0,7,0,7,..,37,0,37,0,37
402021035,0,0,..,4,7,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,3,0,3,0,3,..,0,0,0,0,0,..,0,3,6,0,6,..,0,0,0,0,0,..,4,3,7,0,7,..,3,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,14,6,17,0,17,..,127,127,254,3,255,..,62,40,95,0,101,..,388,228,618,8,623,..,0,0,0,140,143,1292,388,228,620,145,2058,2684,..,..,..,..,2684,..,0,0,0,0,0,..,11,4,16,0,16,..,0,0,0,0,0,..,4,0,4,0,4,..,5,6,13,0,13,..,3,0,3,0,3,..,13,10,21,0,21,..,7,0,7,0,7,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,8,0,8
402031036,0,29,..,9,0,6,0,6,..,17,0,22,0,22,..,65,60,129,4,132,..,54,22,78,0,78,..,26,9,37,0,37,..,0,0,0,0,0,..,62,14,83,0,83,..,68,3,71,0,75,..,13,0,13,0,13,..,93,3,98,0,101,..,24,8,28,0,31,..,198,13,211,3,214,..,48,9,58,0,60,..,34,5,39,0,43,..,42,17,60,0,60,..,7,0,7,0,7,..,356,179,535,7,541,..,762,423,1188,23,1210,..,3433,1211,4642,52,4700,..,20,10,34,620,655,5837,3457,1226,4681,675,11185,11853,..,..,..,..,11853,..,10,0,10,0,10,..,301,95,390,3,394,..,30,4,29,0,29,..,208,95,306,0,306,..,390,170,563,3,564,..,46,25,76,0,76,..,644,296,941,3,941,..,99,11,115,0,115,..,8,0,8,0,8,..,22,3,23,0,23,..,55,0,61,0,62
402031037,0,86,..,0,0,0,0,0,..,15,0,15,0,15,..,74,15,89,0,95,..,88,13,102,0,102,..,38,11,52,0,49,..,0,0,0,0,0,..,27,6,37,0,37,..,61,3,63,0,67,..,18,4,21,0,21,..,96,8,102,3,103,..,20,0,20,0,20,..,193,12,208,3,209,..,70,8,73,0,78,..,35,3,34,0,34,..,15,5,15,0,15,..,18,3,16,0,16,..,172,54,231,0,226,..,552,195,753,22,770,..,3214,716,3928,55,3977,..,23,7,30,683,715,7588,3239,716,3956,739,12281,14926,..,..,..,..,14926,..,38,0,38,0,38,..,243,50,295,4,296,..,27,0,27,7,33,..,356,105,455,3,464,..,761,217,979,8,986,..,48,6,57,0,57,..,1170,329,1495,9,1507,..,44,15,61,4,66,..,38,0,38,3,39,..,19,0,19,0,18,..,91,7,96,0,100
402031038,0,106,..,6,0,6,0,6,..,4,0,4,0,4,..,48,11,58,0,57,..,62,8,74,0,74,..,47,13,57,0,57,..,0,0,0,0,0,..,30,3,32,0,32,..,45,0,45,0,45,..,10,0,10,0,10,..,56,0,55,0,56,..,25,0,25,0,25,..,132,0,131,0,133,..,49,6,60,0,62,..,41,0,39,0,39,..,20,3,20,0,20,..,5,0,5,0,5,..,103,29,134,0,132,..,397,103,505,6,516,..,3041,613,3659,38,3700,..,24,6,29,436,470,6286,3065,619,3686,478,10447,12219,..,..,..,..,12219,..,17,0,19,0,19,..,105,25,130,6,136,..,34,3,37,0,37,..,233,78,304,3,311,..,908,301,1210,6,1212,..,50,16,61,0,61,..,1184,388,1576,8,1584,..,48,0,50,0,50,..,20,0,20,0,20,..,28,0,28,0,28,..,82,0,87,0,87
402041039,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
402041040,0,13,..,6,0,6,0,6,..,14,0,16,0,16,..,20,14,35,0,35,..,48,7,59,0,59,..,9,4,15,0,15,..,3,0,3,0,3,..,9,5,15,0,15,..,66,0,65,0,70,..,10,0,10,0,10,..,76,0,80,0,76,..,10,0,15,0,16,..,158,4,163,3,170,..,46,11,53,0,53,..,19,0,20,0,20,..,9,3,12,0,12,..,0,0,3,0,3,..,80,25,110,0,115,..,340,115,448,3,456,..,1408,298,1710,21,1736,..,27,11,39,297,338,5439,1438,310,1745,326,7513,10728,..,..,..,..,10728,..,6,0,6,0,9,..,152,26,177,6,184,..,9,0,9,0,11,..,66,20,89,0,89,..,81,35,116,0,116,..,3,0,10,0,10,..,161,55,212,0,212,..,52,3,59,0,59,..,20,0,20,0,20,..,7,0,7,3,4,..,54,8,64,0,61
402041041,0,14,..,12,0,12,0,12,..,9,0,9,0,9,..,31,6,36,0,36,..,46,4,52,0,52,..,17,4,22,0,22,..,0,0,0,0,0,..,28,3,32,0,32,..,12,0,12,0,12,..,4,0,9,0,9,..,36,0,38,0,38,..,3,0,3,0,3,..,61,3,66,0,66,..,29,5,33,0,32,..,4,0,4,0,4,..,11,0,11,0,11,..,9,0,9,0,9,..,62,28,88,0,94,..,298,120,416,3,421,..,1275,300,1573,21,1596,..,32,3,31,282,316,5368,1305,305,1607,299,7278,10815,..,..,..,..,10815,..,19,0,23,0,23,..,269,52,319,8,324,..,3,0,3,0,3,..,35,22,55,0,60,..,105,29,134,3,136,..,3,3,11,0,11,..,143,52,199,0,200,..,41,3,40,0,42,..,19,0,19,0,19,..,11,0,11,0,11,..,51,0,51,0,51
402041042,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,16,0,16,..,0,0,0,0,0,4,17,0,16,0,22,23,..,..,..,..,23,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,57,0,54,0,59,..,15,0,15,0,19,..,0,0,0,0,0,..,70,0,76,3,79,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
402041043,0,4,..,4,0,4,0,4,..,5,3,7,0,7,..,20,9,27,0,27,..,67,19,84,0,88,..,17,4,24,0,24,..,0,0,0,0,0,..,36,15,48,0,48,..,79,3,83,3,86,..,6,0,11,0,11,..,111,5,118,0,118,..,18,0,19,0,19,..,210,15,224,3,229,..,66,18,87,0,83,..,35,4,43,0,43,..,16,9,24,0,28,..,5,0,5,0,5,..,449,280,730,3,729,..,639,346,990,14,1001,..,2390,919,3310,30,3338,..,25,3,30,309,333,4837,2416,918,3334,335,8509,9698,..,..,..,..,9698,..,7,0,7,0,7,..,147,36,177,0,180,..,16,0,17,3,14,..,73,32,100,0,105,..,116,57,174,0,171,..,13,14,30,0,25,..,204,99,303,5,303,..,36,4,42,0,42,..,11,0,11,0,11,..,22,0,22,0,19,..,45,5,47,0,47
402041044,0,0,..,6,0,6,0,6,..,8,0,8,0,8,..,18,9,23,0,23,..,48,10,60,0,60,..,5,0,6,0,6,..,0,0,0,0,0,..,42,4,48,0,48,..,42,0,42,0,42,..,10,0,10,0,10,..,61,0,59,0,62,..,7,0,11,0,11,..,119,3,115,0,117,..,99,16,116,0,116,..,12,0,12,0,12,..,17,4,19,0,19,..,0,0,6,0,6,..,233,162,394,4,398,..,609,330,945,10,949,..,1577,645,2216,21,2237,..,14,6,21,352,374,5782,1593,649,2236,369,8389,11691,..,..,..,..,11691,..,5,0,5,0,5,..,83,61,144,3,147,..,3,0,3,0,3,..,31,9,37,0,37,..,40,21,61,0,61,..,9,3,10,0,10,..,70,34,108,0,112,..,26,7,30,0,30,..,11,0,11,0,11,..,22,3,18,0,18,..,19,3,24,0,24
402041046,0,4,..,0,3,3,0,3,..,7,0,7,0,7,..,38,14,48,0,48,..,38,20,59,0,59,..,10,3,18,0,18,..,3,0,3,0,3,..,38,11,52,0,57,..,54,0,57,0,56,..,6,3,9,0,9,..,79,4,88,0,88,..,13,0,14,0,14,..,154,14,168,0,169,..,41,16,54,0,54,..,12,4,12,0,12,..,11,6,21,0,22,..,3,0,5,0,5,..,201,149,348,0,348,..,588,384,981,13,990,..,1923,1026,2953,25,2983,..,31,8,39,468,504,5376,1959,1036,2993,490,8860,10735,..,..,..,..,10735,..,13,0,20,0,20,..,117,29,145,6,153,..,24,0,24,0,28,..,22,15,37,0,37,..,90,54,144,0,145,..,8,4,15,0,15,..,120,74,198,0,196,..,49,11,54,0,54,..,30,0,30,0,30,..,17,0,21,0,21,..,65,3,70,0,65
402041047,0,8,..,9,3,9,0,9,..,18,0,19,0,19,..,15,6,25,0,25,..,27,12,39,0,39,..,20,3,24,0,24,..,0,0,0,0,0,..,22,3,28,0,28,..,18,0,18,0,18,..,0,0,5,0,5,..,22,8,33,0,33,..,8,0,8,0,8,..,49,9,59,0,59,..,30,3,32,0,32,..,4,0,10,0,10,..,3,6,7,0,7,..,0,0,0,0,0,..,41,31,73,0,73,..,238,113,349,3,359,..,1008,332,1338,13,1346,..,39,4,45,339,390,7143,1046,332,1379,349,8874,14080,..,..,..,..,14080,..,9,0,9,0,9,..,115,18,136,0,137,..,7,0,7,0,7,..,8,6,16,0,16,..,56,25,80,0,80,..,4,0,7,0,7,..,61,35,99,0,99,..,52,10,55,0,55,..,27,0,27,0,27,..,5,0,5,0,5,..,57,0,57,3,59
402041048,0,3,..,3,0,4,0,4,..,16,0,16,0,16,..,14,12,24,0,24,..,43,17,58,0,58,..,5,0,12,0,12,..,0,0,0,0,0,..,41,18,53,0,53,..,66,3,70,5,72,..,4,0,4,0,4,..,87,5,95,4,96,..,11,0,16,0,16,..,170,10,181,7,189,..,45,18,64,0,64,..,11,0,11,0,11,..,14,9,29,0,24,..,0,0,0,0,0,..,193,185,381,0,381,..,502,309,807,15,817,..,1411,769,2179,23,2206,..,21,13,37,438,477,5944,1433,777,2216,464,8620,11952,..,..,..,..,11952,..,7,0,7,0,7,..,53,55,106,0,106,..,16,0,16,0,16,..,15,6,24,0,24,..,33,34,65,0,67,..,8,4,11,0,11,..,54,42,94,0,101,..,15,3,17,0,17,..,20,0,20,0,20,..,15,0,13,0,15,..,29,0,32,0,32
402041171,0,51,..,6,0,6,0,6,..,7,0,7,0,7,..,38,3,45,0,45,..,49,4,52,0,52,..,22,6,31,0,30,..,0,0,0,0,0,..,38,9,49,3,50,..,49,0,49,0,49,..,11,0,11,0,11,..,49,0,48,0,48,..,24,4,28,0,28,..,129,6,134,0,134,..,40,3,40,0,40,..,41,6,43,0,44,..,18,0,23,0,23,..,13,0,13,0,13,..,235,78,316,0,316,..,326,69,395,8,397,..,2074,422,2495,18,2520,..,10,3,16,285,297,3782,2083,428,2516,305,6605,7634,..,..,..,..,7634,..,36,0,39,0,39,..,203,24,226,0,226,..,0,0,0,0,0,..,225,57,285,0,286,..,611,224,838,4,835,..,25,16,46,0,46,..,864,298,1164,3,1169,..,31,3,33,3,37,..,7,0,7,0,7,..,20,0,20,0,20,..,34,0,34,0,39
402041172,0,3,..,11,4,11,0,11,..,9,0,9,0,9,..,11,4,17,0,20,..,34,9,42,0,42,..,4,0,4,0,4,..,0,0,0,0,0,..,10,3,9,0,9,..,16,0,16,0,16,..,9,0,9,0,9,..,33,0,33,0,33,..,7,0,7,0,7,..,68,0,68,0,68,..,26,8,32,0,32,..,3,4,9,0,9,..,6,0,4,0,4,..,0,0,0,0,0,..,200,144,347,0,348,..,175,101,278,7,279,..,1000,373,1376,13,1392,..,5,0,5,179,189,2303,1007,373,1378,194,3878,4563,..,..,..,..,4563,..,0,0,0,0,0,..,133,39,180,0,180,..,9,0,9,0,9,..,54,37,89,0,89,..,101,33,142,0,142,..,7,3,8,0,8,..,162,73,234,0,234,..,40,8,46,0,46,..,3,0,3,0,3,..,8,0,8,0,8,..,18,0,18,0,18
402051049,0,5,..,3,0,3,0,3,..,3,0,3,0,3,..,7,6,14,0,14,..,42,5,48,0,49,..,16,3,17,0,17,..,4,0,4,0,4,..,9,0,6,0,6,..,5,0,5,0,5,..,0,3,0,0,0,..,13,0,13,0,13,..,0,0,0,0,0,..,22,3,27,0,27,..,28,3,31,0,31,..,6,0,6,0,6,..,6,0,6,0,6,..,0,0,0,0,0,..,12,0,19,0,19,..,73,8,77,0,76,..,465,43,515,0,518,..,13,0,13,219,233,4641,477,43,522,224,5383,8938,..,..,..,..,8938,..,34,0,34,0,34,..,48,0,46,0,46,..,0,0,0,0,0,..,22,3,26,0,26,..,66,13,77,0,77,..,8,0,8,0,8,..,89,17,108,0,108,..,10,0,10,0,10,..,10,0,10,0,10,..,0,0,0,0,0,..,32,0,35,0,35
402051050,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,26,4,29,0,29,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,18,0,18,0,18,..,16,3,21,0,21,..,0,0,0,0,0,..,4,0,3,0,3,..,4,0,4,0,4,..,9,0,9,0,9,..,39,6,43,0,49,..,259,22,283,3,285,..,7,0,7,129,144,4182,274,22,295,136,4610,8167,..,..,..,..,8167,..,19,0,19,0,19,..,12,0,12,3,16,..,0,0,0,0,0,..,6,0,9,0,9,..,10,3,15,0,15,..,0,0,0,0,0,..,20,3,23,0,23,..,6,0,6,0,6,..,7,0,7,0,7,..,4,0,4,0,4,..,32,0,32,0,32
402051051,0,20,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,11,0,11,..,43,3,43,0,43,..,16,0,19,0,19,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,6,0,6,..,3,0,3,0,3,..,16,0,16,0,16,..,4,0,4,0,4,..,31,0,31,0,31,..,17,5,24,0,24,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,3,0,3,..,8,4,13,0,13,..,91,20,108,4,108,..,859,99,961,9,974,..,7,0,7,134,143,4101,870,99,972,143,5214,8258,..,..,..,..,8258,..,34,0,34,0,34,..,63,9,69,0,69,..,0,0,0,0,0,..,54,8,56,0,56,..,155,44,201,0,199,..,10,3,12,0,12,..,215,53,266,0,267,..,12,0,12,0,12,..,19,0,23,0,23,..,10,0,12,0,12,..,61,0,61,0,61
