SA2_MAINCODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
308051539,0,0,0,10,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,15,3,0,7,11,12,4,3,3,0,47,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,8,21,4,3,0,0,0,46,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
309011224,0,3,3,21,3,7,7,0,0,50,0,0,0,3,3,0,5,3,0,18,0,0,0,0,0,0,3,0,0,9,0,6,13,35,42,25,38,25,6,185,0,0,0,3,4,0,0,0,0,6,0,0,0,3,0,0,3,3,0,9,0,0,0,5,3,5,4,5,0,22,0,0,0,0,0,4,4,7,0,12,0,0,0,3,0,6,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,5,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,4,5,3,0,20,0,0,3,13,14,0,0,0,0,35,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,3,0,0,5,0,0,0,8,0,3,0,0,0,10,0,0,0,0,0,0,0,0,3,0
309011225,0,0,0,3,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,3,36,34,27,51,27,9,199,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,0,3,6,3,0,10,3,4,24,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,3,0,0,14,0,0,0,0,0,0,3,3,4,14,0,0,0,15,10,0,0,0,0,25,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
309011226,0,5,3,17,7,4,9,0,0,45,0,0,0,0,3,0,4,4,0,14,0,0,0,0,0,0,0,0,0,3,4,22,26,68,57,47,68,64,24,379,0,0,0,0,7,0,0,0,0,5,0,3,0,5,3,0,0,0,0,19,0,0,0,4,5,0,8,16,4,37,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,9,0,0,0,20,0,0,0,11,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,19,0,0,0,3,4,0,5,3,0,12,0,8,3,31,12,10,3,0,0,63,0,0,0,8,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,3,0,14
309011227,0,0,6,26,11,4,0,3,0,55,0,0,0,0,0,0,6,0,3,14,0,0,0,0,0,3,0,0,3,10,0,6,14,51,32,34,34,17,5,197,0,0,0,3,0,0,0,0,0,4,0,0,3,13,0,3,0,0,0,20,0,0,0,6,5,0,5,0,0,23,0,0,0,0,0,0,0,3,0,5,0,4,0,6,4,0,0,0,0,20,0,3,5,27,0,7,3,0,0,47,0,0,0,7,3,3,0,0,0,16,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,5,4,0,19,0,0,3,5,8,4,13,4,8,38,0,3,6,63,14,3,3,6,0,94,0,0,0,9,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,4,0,0,3,7,6,0,0,0,0,22,0,0,0,0,0,0,0,3,0,6
309011228,0,3,9,25,29,7,11,3,0,88,0,0,0,0,0,0,3,4,0,11,0,0,0,0,0,4,3,0,3,10,0,14,23,60,51,53,58,37,14,304,0,0,0,7,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,9,0,0,0,4,7,4,5,10,3,29,0,0,0,0,0,0,3,3,0,8,0,0,0,4,0,4,7,0,0,13,0,4,7,16,3,3,0,0,0,33,0,0,0,3,5,0,0,0,0,6,0,0,0,3,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,3,0,17,0,0,0,0,3,10,8,14,3,33,0,0,4,38,18,6,3,3,0,78,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,3,3,0,13,0,0,0,0,0,3,3,0,0,12
309011229,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,35,19,25,23,15,7,116,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,10,0,3,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,11,0,0,0,15,7,0,0,0,0,28,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,7,0,0,4
309021230,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,9,16,38,20,13,109,0,3,3,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,3,0,4,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,4,7,5,0,0,0,0,16,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4
309021231,0,0,4,6,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,4,12,48,41,36,39,24,13,218,0,0,0,3,0,0,0,0,0,7,0,0,0,6,0,3,0,0,0,11,0,0,0,6,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,9,0,0,4,7,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,0,0,0,22,0,0,0,0,0,0,0,3,0,5,0,3,0,22,6,0,3,0,0,37,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
309021232,0,0,4,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,39,45,33,54,30,18,253,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,3,3,5,0,0,0,0,3,0,14,5,0,27,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,3,0,3,0,0,5,0,7,0,7,4,0,3,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3
309021233,0,0,3,9,4,0,0,3,0,25,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,6,0,0,8,0,14,15,47,71,49,74,39,29,343,0,0,0,3,0,0,0,0,0,7,0,0,0,5,0,3,0,0,0,8,0,0,0,0,3,4,4,0,5,16,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,3,11,0,0,0,0,5,3,6,4,0,17,0,0,3,20,7,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,4,0,0,7
309021234,0,0,8,0,5,0,0,0,0,22,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,6,0,13,15,65,45,35,50,24,16,267,0,0,0,3,0,0,0,0,0,5,0,3,3,9,0,0,3,0,0,17,0,0,0,6,0,4,3,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,3,9,3,0,0,0,0,15,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,3,0,0,0,9,0,0,6,39,4,0,0,0,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,3,3,0,0,7
309031235,3,3,18,71,20,10,3,0,0,130,0,0,0,4,0,5,3,4,0,22,0,0,3,3,5,0,0,0,0,13,3,12,14,39,60,44,53,46,7,294,0,0,0,0,8,3,3,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,3,6,3,0,9,6,4,30,0,0,0,0,0,0,9,0,0,9,0,0,0,11,4,7,0,0,0,18,0,0,3,14,3,0,7,3,0,42,0,3,3,4,3,0,0,0,0,20,0,0,0,7,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,17,0,0,0,0,0,0,3,0,0,8,0,4,3,28,15,11,5,4,0,62,0,7,13,20,13,0,0,0,0,55,0,3,0,0,3,0,0,0,0,6,0,0,3,9,6,3,0,3,0,24,0,0,0,0,0,3,5,4,0,14
309031236,3,3,46,78,16,7,5,4,0,161,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,0,0,0,3,0,4,27,34,33,32,35,30,9,208,0,0,0,4,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,3,3,7,0,19,0,0,0,0,0,0,0,0,0,3,0,0,4,8,4,0,0,0,0,18,0,0,4,26,3,6,0,0,3,43,0,0,0,9,0,3,0,0,0,13,0,0,5,11,3,4,0,0,0,25,0,0,3,5,0,0,0,0,0,5,0,0,0,3,0,0,5,0,0,11,0,0,0,3,0,3,9,4,0,13,0,3,3,17,8,3,0,0,0,35,0,3,0,17,9,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,15,0,0,0,0,0,4,3,0,0,9
309031237,0,3,4,22,15,11,0,0,0,55,0,0,0,0,0,3,0,0,3,10,0,0,0,0,0,0,0,0,0,4,0,9,14,39,45,50,120,99,51,433,0,0,0,3,4,0,0,0,0,8,0,0,0,0,3,0,4,0,0,9,0,0,0,3,0,6,12,6,4,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,8,0,0,3,7,0,0,5,5,0,22,0,0,0,5,0,3,0,0,0,15,0,3,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,3,3,0,16,0,0,0,0,0,0,8,3,0,17,0,4,0,27,3,0,0,0,0,32,0,0,0,8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,6,0,0,0,0,0,0,0,3,3,10
309031238,0,3,31,62,28,4,7,0,0,141,0,0,0,0,8,5,3,3,3,30,0,0,0,3,0,0,3,0,0,10,0,9,21,63,66,85,82,58,36,414,0,0,3,9,5,8,0,3,0,22,0,0,0,3,3,3,0,0,0,16,0,0,3,7,6,6,19,16,0,62,0,0,0,0,0,3,0,3,0,6,0,0,3,3,4,5,3,0,0,14,3,5,6,62,5,6,3,3,3,92,0,0,0,17,3,3,0,0,0,29,0,5,0,10,4,0,0,3,0,25,0,8,0,12,3,0,0,0,0,21,0,4,0,0,4,0,6,0,0,18,0,0,0,3,0,4,10,3,3,28,0,0,7,51,22,4,4,0,0,89,0,3,5,18,7,3,0,0,0,33,0,0,0,0,3,0,0,0,0,4,0,0,4,8,10,11,3,0,0,38,0,0,0,0,0,3,4,0,0,9
309031239,0,3,3,17,10,4,0,0,0,42,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,14,22,47,70,78,83,37,11,360,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,8,0,0,0,3,9,5,10,3,0,27,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,4,0,0,0,7,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,10,0,0,0,3,0,0,3,0,0,5,3,4,0,11,11,3,0,0,0,35,0,0,0,4,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,3,0,0,18,0,0,0,0,0,0,3,0,0,4
309031240,0,3,0,18,12,5,3,3,0,44,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,0,4,0,0,5,0,13,12,34,42,56,74,51,23,300,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,5,0,3,9,0,0,0,4,0,3,10,14,8,40,0,0,0,0,0,0,3,0,0,7,0,0,3,0,0,3,0,0,0,9,0,0,0,13,3,0,9,0,0,29,3,3,0,9,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,3,0,0,10,0,3,3,11,6,0,0,0,0,27,0,0,0,3,3,0,3,0,0,12,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,5,4,0,10
309041241,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,25,32,27,19,11,3,135,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,7,4,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309041242,0,3,0,3,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,32,21,81,111,98,130,53,18,529,0,0,5,3,0,0,0,0,0,5,0,0,3,3,3,0,0,0,0,11,0,3,0,15,9,16,11,11,8,70,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,9,0,5,0,3,0,17,0,0,0,3,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,10,0,0,0,0,0,0,0,0,0,3,0,0,4,14,11,0,0,0,0,30,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,17,0,0,0,0,0,0,0,0,0,3
309051243,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,31,56,46,37,16,18,225,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,3,3,0,0,10,0,3,0,3,0,3,6,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,13,0,0,0,0,0,3,0,0,0,4,0,0,0,8,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3
309051244,0,4,3,22,14,3,3,0,0,48,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,53,43,114,140,99,102,50,11,625,0,0,0,3,7,0,0,0,0,9,0,0,0,8,3,3,0,0,0,18,0,0,3,10,19,4,18,5,4,56,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,0,0,7,0,8,0,19,3,3,6,3,0,39,0,0,3,10,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,9,3,4,3,0,34,0,0,0,5,3,0,0,0,0,8,0,5,3,32,11,6,6,0,0,64,0,4,0,3,0,0,0,0,0,9,0,0,0,3,3,0,0,0,0,4,0,0,0,7,12,7,3,0,0,23,0,0,0,0,0,3,4,0,0,8
309051245,0,3,4,11,4,0,0,3,0,26,0,0,0,0,0,3,3,3,0,5,0,0,0,0,0,0,0,0,0,0,3,20,21,47,65,26,43,14,5,242,0,0,0,6,0,0,0,0,0,6,0,0,0,3,3,3,0,0,0,8,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,3,3,3,3,0,0,0,11,0,8,3,12,9,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,0,3,0,0,13,0,0,0,0,0,0,3,0,0,5,0,0,0,7,4,0,0,0,0,23,0,0,0,5,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,10,7,0,0,0,0,16,0,0,0,0,0,0,6,0,0,3
309061246,0,0,3,28,13,10,0,0,0,57,0,0,0,0,0,5,4,0,0,8,0,0,0,0,3,3,0,0,0,3,3,6,18,51,51,64,61,32,15,289,0,0,0,7,0,4,0,0,0,15,0,0,0,4,3,6,3,0,0,15,0,0,0,5,4,5,9,6,0,39,0,0,3,0,0,0,0,0,0,11,0,0,0,6,3,0,0,0,0,10,3,0,6,13,3,0,8,0,0,26,0,0,0,7,3,5,0,0,0,16,0,0,0,6,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,7,0,0,0,0,0,3,10,3,0,19,0,7,3,32,30,9,4,0,0,74,0,3,3,7,10,3,4,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,3,3,10,3,3,0,0,30,0,0,0,0,0,3,0,0,0,3
309061247,0,0,0,4,4,0,0,0,0,9,0,0,0,0,0,3,5,0,0,17,0,0,0,0,0,0,3,0,0,3,0,5,8,42,31,28,34,34,12,197,0,0,0,4,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,8,7,0,21,0,0,0,0,0,0,3,0,0,3,0,0,0,7,3,3,0,0,0,8,0,0,0,4,0,0,0,0,0,6,0,0,0,3,0,7,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,4,0,4,0,0,8,0,0,0,16,9,4,4,0,0,40,0,0,0,0,3,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0
309061248,3,3,8,10,14,7,0,0,0,37,0,0,0,3,0,0,4,3,0,14,0,0,0,0,0,4,5,0,0,4,0,14,25,78,85,105,93,60,47,502,0,3,3,9,0,0,3,0,0,15,0,0,0,3,3,3,3,0,0,10,0,0,0,8,13,10,16,15,7,77,0,0,0,0,0,0,3,0,0,4,0,0,3,3,0,6,0,0,0,14,0,6,4,36,5,8,0,3,0,65,0,0,0,11,3,3,3,0,0,16,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,7,3,3,3,3,0,22,0,0,0,0,0,3,0,3,3,12,0,3,8,28,21,3,4,3,0,66,0,0,0,3,3,3,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,4,3,3,4,3,0,18,0,0,0,0,0,0,3,0,0,6
309061249,0,7,8,66,15,10,3,0,0,110,0,0,0,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,4,5,43,53,116,104,64,53,19,7,457,0,0,4,11,3,6,0,0,0,23,0,0,3,5,3,0,0,0,0,11,0,0,0,10,3,4,6,3,0,28,0,0,0,0,0,0,3,0,0,3,0,0,3,0,9,3,0,0,0,18,0,4,8,53,6,4,3,3,0,87,0,0,0,8,5,0,0,0,0,19,0,0,3,6,4,8,0,0,0,24,0,0,3,4,4,3,0,0,0,10,0,3,3,4,4,0,0,0,0,16,0,0,0,0,0,3,0,0,0,9,0,4,0,24,11,3,0,0,0,52,0,5,5,37,24,6,6,0,0,83,0,0,0,0,0,3,0,0,0,3,0,3,3,17,10,3,5,0,0,34,0,0,0,0,0,3,3,0,0,10
309061250,0,3,3,8,9,3,0,0,0,26,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,16,17,34,58,41,41,33,16,248,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,5,3,3,8,3,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,3,0,3,0,16,0,0,0,3,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,4,4,7,7,6,0,0,32,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5
309071251,0,3,6,34,3,3,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,74,38,105,78,37,34,11,0,384,0,0,0,5,4,0,0,0,0,16,0,0,0,3,0,0,0,0,0,7,0,0,0,7,6,0,5,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,12,3,0,10,15,0,0,0,0,0,30,0,0,3,9,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,4,0,10,0,3,0,0,0,19,0,3,4,19,7,0,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,4
