SA2_MAINCODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
302041041,0,0,0,8,3,0,0,0,0,16,0,0,0,0,0,0,4,3,0,6,0,0,4,12,0,4,0,0,0,17,0,11,24,70,41,17,13,5,0,180,19,38,60,95,54,32,34,19,8,369,568,1116,1117,2470,1162,1001,796,305,86,8640,0,0,0,4,0,0,0,0,0,7,1076,1888,1754,3127,1481,1384,1070,390,100,12272,0,3,4,3,0,0,0,0,0,9,0,0,0,4,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,9,3,3,3,0,0,24,0,0,0,6,0,0,0,0,0,5,5,4,6,32,19,11,10,3,0,81,0,0,0,0,0,0,0,3,0,9,0,0,3,0,0,0,0,3,0,7,3,42,17,102,112,86,121,51,17,552,0,3,3,62,26,23,19,3,0,137,0,0,0,4,3,5,0,0,0,15,0,0,6,16,13,6,14,4,0,57
302041042,0,0,0,4,0,0,0,0,0,6,0,0,0,3,5,0,5,0,3,19,0,0,0,3,0,0,0,0,0,5,0,0,0,41,12,4,7,5,0,79,12,21,18,62,45,19,24,32,14,236,310,601,426,1307,798,582,432,261,130,4846,0,0,0,0,0,0,0,0,0,0,584,1094,764,1868,1104,892,579,295,138,7326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,4,5,3,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,41,25,124,111,74,85,47,15,526,0,0,0,3,5,3,3,0,0,14,0,0,0,3,3,0,0,0,3,8,0,0,0,12,13,11,3,3,0,43
302041043,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,3,3,5,0,28,7,9,15,29,14,13,14,22,14,140,98,215,191,528,265,220,178,117,67,1879,0,0,0,0,0,0,0,0,0,0,190,391,312,745,382,323,234,119,56,2751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,29,39,24,24,24,10,165,0,0,0,0,0,3,3,0,0,7,0,3,0,0,3,0,0,0,0,6,0,0,0,3,0,0,4,0,0,19
302041044,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,4,28,12,8,8,3,3,60,5,24,19,37,39,27,24,26,16,210,130,451,299,741,586,457,332,264,239,3508,0,0,0,0,0,0,0,0,0,0,257,800,570,1013,836,651,424,326,264,5139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,3,29,14,73,95,52,60,31,23,388,0,0,0,0,0,0,7,0,0,7,0,0,0,3,6,0,0,0,0,10,3,0,0,15,4,3,7,9,3,45
302041045,0,0,4,11,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,3,13,3,0,0,0,0,25,0,11,20,96,31,25,15,8,3,205,17,17,27,104,49,24,30,21,11,300,435,607,676,2169,770,636,516,444,235,6477,0,0,5,18,0,7,0,0,0,27,860,893,886,1789,696,635,540,471,248,7017,0,0,0,7,0,0,0,0,0,9,0,0,0,5,5,6,0,3,0,23,0,0,0,0,0,3,0,0,0,3,0,0,4,4,0,3,0,0,0,15,0,0,0,0,0,6,0,0,0,7,0,14,11,79,35,15,15,10,3,181,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,8,0,23,18,64,64,48,60,47,30,360,0,3,3,63,25,27,16,0,3,135,0,0,0,3,0,0,3,0,0,9,0,0,3,5,3,4,11,9,7,49
302041046,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,3,3,11,67,26,12,13,3,3,139,16,31,54,98,27,40,37,23,11,328,306,426,628,1532,479,460,354,242,105,4537,0,0,0,0,0,0,0,0,0,0,595,684,838,1690,592,559,393,258,115,5718,0,8,9,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,9,23,9,13,4,5,0,60,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,9,51,39,40,31,25,10,214,0,0,3,20,14,11,7,0,0,56,0,0,0,3,0,0,0,0,0,8,0,0,0,4,0,3,9,7,6,26
303011047,0,0,0,13,5,0,0,0,0,19,0,0,0,5,0,5,0,0,0,7,0,0,4,3,3,3,0,0,0,10,0,11,9,37,15,11,8,0,3,87,20,25,40,98,35,33,14,19,6,285,412,827,725,1845,821,525,287,176,119,5737,0,0,0,0,0,0,0,0,0,0,779,1536,1173,2473,1249,725,362,205,138,8630,0,3,0,3,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,6,15,3,0,3,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,16,11,5,3,4,6,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,37,32,109,72,37,49,17,6,360,0,0,0,13,11,6,0,0,0,32,0,0,3,5,0,0,0,0,0,12,0,0,4,9,3,6,14,0,0,42
303011048,0,0,4,8,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,11,8,48,9,5,6,0,0,89,15,12,34,103,23,22,15,13,3,240,209,327,376,1057,352,245,149,107,74,2900,0,0,0,0,0,0,0,0,0,0,384,548,555,1265,425,321,177,133,87,3899,0,4,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,19,0,0,3,3,0,0,0,0,0,10,0,0,18,39,3,3,3,0,0,69,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,11,17,53,51,25,16,11,3,188,0,0,0,8,6,4,0,3,0,16,0,0,0,6,0,3,0,0,0,9,0,0,3,7,9,0,3,3,0,24
303011049,0,0,0,13,3,3,3,0,0,24,0,0,0,3,0,0,0,0,0,11,0,0,0,3,3,0,0,0,0,12,3,3,10,87,28,15,20,10,5,189,14,22,32,96,25,32,23,22,15,289,360,546,694,1869,680,575,456,359,297,5834,0,0,0,3,3,0,0,0,0,5,692,978,1033,2326,855,680,505,439,302,7808,0,0,0,3,0,0,0,0,0,9,0,0,0,3,8,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,3,0,3,24,0,0,0,0,0,0,5,0,0,5,0,3,32,55,12,17,11,0,6,127,0,0,0,0,0,5,3,3,0,10,0,0,5,4,0,0,0,0,0,15,0,24,20,109,74,53,50,36,22,377,0,0,3,13,4,10,10,3,0,44,0,0,5,5,11,0,0,0,0,22,0,0,6,5,3,3,13,5,3,37
303011050,0,0,0,3,4,4,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,8,12,77,22,20,15,3,3,161,9,16,16,47,26,13,14,12,3,156,212,317,467,1171,444,391,268,128,68,3460,0,3,0,8,4,0,0,0,0,10,397,523,728,1401,521,463,273,154,69,4530,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,4,15,41,11,15,6,7,0,95,0,0,0,3,3,3,3,0,0,11,0,0,0,3,0,0,3,0,0,3,0,4,7,48,46,24,27,4,7,181,0,0,0,11,3,4,0,0,0,14,0,0,0,0,0,3,0,0,0,9,0,0,4,9,0,4,9,0,0,25
303011051,0,0,0,9,29,21,11,3,0,79,0,0,0,0,4,3,0,3,0,14,0,0,0,4,0,3,0,0,0,14,0,16,14,72,50,52,26,23,4,262,11,25,21,69,47,37,34,18,20,270,343,939,1132,1683,1341,1206,762,424,233,8069,0,0,11,3,8,0,0,0,0,17,677,1612,1771,1838,1416,1417,862,425,221,10247,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,9,3,3,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,13,6,7,4,0,0,37,0,0,0,8,6,3,7,0,0,21,10,19,72,180,69,35,38,22,3,436,0,0,0,3,3,6,7,4,0,19,0,0,0,3,0,6,0,0,0,11,3,33,41,80,117,83,68,44,23,501,0,0,11,40,24,34,14,0,0,118,0,0,0,0,3,0,3,0,0,10,0,3,9,9,4,3,12,3,3,52
303021052,0,7,12,32,22,19,7,0,3,99,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,9,4,7,43,145,27,10,11,6,3,258,18,15,67,172,42,35,24,14,4,389,295,422,1100,2289,627,491,275,161,82,5733,0,3,12,19,0,0,0,0,0,31,542,662,1411,2494,786,634,292,146,73,7037,0,0,4,22,4,0,0,0,0,28,0,0,3,12,3,5,3,0,0,35,0,0,0,3,0,0,0,0,0,4,0,0,14,37,8,0,3,0,0,60,0,0,0,9,0,5,0,0,0,15,0,7,87,95,17,10,3,8,4,221,0,0,0,4,3,3,3,4,3,14,0,0,0,13,0,0,0,0,0,13,3,21,35,90,69,45,27,21,5,314,0,0,0,9,3,0,3,0,0,10,0,0,8,31,0,5,0,0,0,46,0,0,12,27,7,4,8,3,3,59
303021053,0,0,0,13,6,9,3,0,0,25,0,0,0,3,0,0,0,0,0,9,0,0,0,9,4,0,0,0,0,11,0,8,23,140,26,32,18,14,3,267,25,37,60,183,60,45,29,23,23,482,427,727,1094,3046,1037,777,526,339,233,8204,0,0,9,13,0,0,0,0,0,24,772,1407,1641,3704,1439,1052,635,427,238,11309,0,0,4,9,3,4,0,0,0,18,0,0,7,26,17,18,6,0,0,68,0,0,0,0,0,0,0,0,0,0,4,0,3,21,9,3,0,0,0,39,0,0,0,6,0,3,0,0,0,13,0,4,30,55,8,5,7,5,6,119,0,0,0,4,0,3,0,0,0,5,0,0,0,3,0,0,0,0,3,18,3,20,34,127,84,55,41,24,22,411,0,0,0,20,5,5,3,0,0,27,0,0,3,14,0,5,0,0,0,24,0,8,3,21,3,3,7,0,0,51
303021054,0,0,4,18,9,7,0,0,0,37,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,18,46,10,12,5,3,0,94,0,7,20,48,22,4,6,6,0,119,91,227,500,840,289,204,100,71,34,2364,0,0,0,0,0,0,0,0,0,0,179,358,692,953,372,262,142,65,38,3064,0,3,3,3,0,0,0,0,0,12,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,16,4,0,0,0,0,31,0,0,0,5,0,0,0,0,0,5,0,3,33,38,8,4,0,3,0,88,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,5,0,9,21,40,32,22,8,5,0,137,0,0,3,6,0,0,0,0,0,8,0,0,4,14,3,0,0,0,0,24,0,0,3,16,4,0,3,3,0,34
303021055,0,0,0,16,6,9,9,0,0,38,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,3,3,18,99,13,11,12,9,0,174,11,14,43,107,33,26,19,17,14,283,253,332,689,1904,498,402,257,142,90,4572,0,0,3,17,3,4,0,0,0,27,454,559,999,2177,625,483,297,128,90,5808,0,3,0,10,0,0,0,0,0,18,0,3,7,17,15,10,15,7,0,65,0,0,0,0,0,0,0,0,0,0,0,4,0,24,4,0,0,0,0,32,0,0,0,3,0,0,0,0,0,5,0,0,27,43,7,16,9,5,0,99,0,0,0,5,3,0,0,3,0,17,0,4,8,3,0,0,0,0,0,15,3,15,27,75,29,39,26,15,11,240,0,0,3,8,0,4,0,0,0,18,0,3,5,12,6,0,0,0,0,34,0,0,8,14,4,0,9,3,0,32
303021056,0,0,0,6,3,4,0,0,0,16,0,0,0,0,3,0,0,0,0,7,0,0,0,5,0,0,0,0,0,10,0,10,28,60,27,20,10,3,10,151,14,29,27,72,21,22,11,8,14,220,290,619,497,1358,581,411,252,158,184,4351,0,0,0,13,0,0,0,3,0,21,553,1094,800,1780,797,529,328,184,173,6245,3,0,0,10,0,0,0,0,0,13,0,0,0,8,0,0,3,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,16,3,0,0,0,0,20,0,0,0,3,3,0,0,0,0,4,0,3,30,19,9,4,3,0,3,74,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,9,8,60,62,32,35,8,4,224,0,0,0,7,3,3,0,0,0,14,0,0,0,5,4,0,0,3,0,18,0,0,0,15,5,6,4,0,3,34
303021057,0,0,0,13,5,0,3,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,3,6,47,3,4,11,3,0,85,11,10,23,49,22,12,16,10,0,149,226,324,395,1074,409,323,208,187,90,3236,0,0,0,0,0,0,0,0,0,0,392,589,653,1334,566,439,264,211,100,4540,0,0,3,5,0,0,0,0,0,4,0,0,0,5,3,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,4,0,0,21,0,0,0,3,0,0,0,0,0,3,0,0,14,38,11,3,3,12,0,86,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,9,6,46,30,19,27,20,6,172,0,0,3,6,3,6,0,0,3,25,0,3,0,3,0,0,0,0,0,7,0,0,0,5,4,6,5,4,0,27
303021058,0,0,3,20,14,13,6,3,0,51,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,30,86,7,9,4,3,0,145,3,8,66,118,23,20,10,8,0,259,90,164,641,1076,270,184,95,65,33,2619,0,0,0,3,3,0,0,0,0,6,175,261,632,1047,324,211,113,48,31,2835,0,0,3,11,3,0,0,0,0,15,0,0,0,5,4,4,0,3,0,14,0,0,0,3,0,0,0,0,0,4,0,0,4,18,5,0,0,0,0,31,0,0,0,9,0,0,0,0,0,9,0,4,96,72,9,17,7,8,0,210,0,0,0,0,3,3,3,5,0,12,0,0,0,0,0,0,0,0,0,8,0,6,21,59,28,20,15,3,0,155,0,0,0,6,0,0,0,0,0,8,0,0,0,10,0,0,3,0,0,20,3,0,4,11,0,0,4,3,3,23
303021059,0,0,3,8,12,4,0,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,8,0,8,15,103,20,18,17,6,3,189,9,21,56,108,46,36,22,19,17,332,226,451,740,1468,663,538,359,247,165,4858,0,0,3,10,0,0,0,0,0,16,425,767,1162,1738,855,716,422,312,182,6584,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,11,0,0,0,5,0,0,0,0,0,7,0,0,4,16,7,7,3,0,0,30,0,0,0,3,0,0,0,0,0,6,0,3,21,30,12,5,5,7,0,94,0,0,0,5,3,0,3,0,0,8,0,0,0,0,0,0,4,0,0,9,3,27,23,83,57,50,32,32,3,317,0,0,3,12,0,0,3,0,0,20,0,0,3,5,3,3,0,0,0,20,0,0,0,9,9,3,7,3,0,33
303031060,0,0,5,35,22,17,7,3,3,92,0,0,0,0,0,0,0,0,0,3,0,0,12,17,7,3,5,0,0,46,3,11,18,77,33,41,26,7,6,226,7,19,32,97,28,43,32,21,3,280,438,799,1179,2558,868,858,529,263,139,7632,0,0,4,15,0,7,0,0,0,29,832,1212,1013,1313,647,639,447,235,115,6460,0,0,0,3,3,0,0,0,0,10,0,0,3,27,12,18,10,4,0,69,0,0,0,9,7,4,3,0,0,31,0,0,0,4,3,0,3,0,0,15,0,0,0,0,0,0,3,0,0,3,22,67,439,895,197,147,86,36,15,1897,0,0,0,8,3,4,3,6,3,24,0,3,0,8,0,4,3,0,0,21,4,26,17,56,54,45,37,28,5,271,0,3,13,61,23,19,9,3,0,130,0,0,0,4,0,4,0,3,0,7,0,0,0,8,0,10,21,0,0,44
303031061,0,0,16,30,10,12,8,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,20,24,9,15,6,15,6,115,6,9,36,37,20,13,15,6,0,134,107,244,697,873,309,283,280,152,54,3009,0,0,0,5,0,0,0,0,0,9,178,336,383,434,176,192,266,125,44,2130,0,0,0,6,0,0,0,0,0,10,0,0,0,4,0,4,0,4,0,8,0,0,0,3,3,0,0,0,0,11,0,0,0,3,0,0,3,0,0,8,0,0,0,0,3,0,0,3,0,8,0,27,501,460,121,60,53,26,13,1254,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,3,0,3,3,7,5,15,9,11,12,17,0,82,0,0,10,6,0,5,4,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,3,19
303031062,0,3,3,9,11,9,0,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,22,15,45,25,30,24,12,3,171,3,32,25,50,25,18,21,9,5,192,225,655,646,1145,653,457,441,212,69,4510,0,0,6,17,5,0,0,0,0,32,423,999,897,1266,703,507,481,258,81,5622,0,0,0,0,0,0,0,0,0,3,0,0,4,9,11,4,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,15,3,3,0,0,0,22,0,0,0,5,0,0,0,0,0,6,0,21,38,78,42,17,19,17,0,234,0,0,4,4,3,0,0,0,0,15,0,0,0,0,0,0,4,3,0,4,0,35,7,39,48,35,43,16,7,224,0,4,3,33,16,10,4,4,0,77,0,3,0,0,0,0,0,0,0,3,0,0,3,6,4,0,8,4,0,31
303031063,0,3,3,19,3,7,0,3,0,38,0,0,3,0,0,0,0,0,0,4,0,0,4,10,3,3,3,0,0,19,3,17,42,128,47,33,22,13,3,301,20,40,62,156,59,38,38,42,36,475,504,877,1021,2492,974,723,568,389,201,7744,0,0,6,20,3,0,3,0,0,34,917,1440,1453,2980,1172,873,639,426,183,10095,3,0,5,17,14,0,0,0,0,42,0,0,0,11,4,9,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,6,0,0,0,21,0,0,0,4,5,0,0,0,0,8,9,11,61,130,21,19,17,8,4,286,0,0,0,0,3,3,0,0,0,11,0,3,0,3,3,0,3,3,0,17,0,31,22,112,72,52,59,37,8,402,0,0,3,19,13,3,14,3,0,54,0,0,7,11,3,6,3,0,0,27,0,0,0,17,8,5,13,9,3,55
303031064,0,0,3,17,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,15,31,16,17,8,3,3,84,3,9,13,28,15,16,11,12,3,116,230,440,447,967,450,344,210,93,24,3202,0,0,0,3,0,0,0,0,0,8,408,739,625,720,475,324,249,79,26,3645,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,0,0,0,0,20,0,0,0,0,0,3,0,0,0,3,6,19,74,252,54,46,22,8,0,470,0,0,0,6,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,16,5,34,37,31,24,7,3,160,0,0,3,15,7,7,0,0,0,37,0,0,3,3,7,0,0,0,0,18,0,0,0,0,7,0,8,0,0,11
303031065,0,4,13,21,8,6,11,3,0,63,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,9,3,6,30,66,17,16,12,6,8,163,12,20,42,77,22,14,14,26,15,249,299,368,963,1461,466,354,316,390,263,4881,0,0,9,4,5,0,0,0,0,16,510,639,916,1337,548,404,353,455,263,5427,0,3,3,8,0,0,0,0,0,14,0,0,0,12,5,6,3,3,0,28,0,0,0,0,0,0,0,0,0,3,0,0,6,17,3,0,3,0,0,29,0,0,0,0,0,0,3,0,0,8,0,8,407,254,30,19,15,9,3,749,0,0,0,7,0,3,0,3,0,15,0,0,0,0,0,0,0,3,0,9,0,14,14,49,39,25,33,36,36,240,0,0,0,16,3,5,3,0,0,24,0,0,0,4,0,0,0,0,0,4,0,0,6,8,4,3,11,8,7,41
303031066,0,3,0,23,7,18,4,5,0,63,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,3,0,0,8,0,16,17,65,35,17,19,13,6,189,7,35,24,53,26,28,24,17,5,215,266,828,733,1488,832,600,533,298,155,5735,0,0,3,5,0,0,0,0,0,9,495,1184,1018,1384,863,619,591,329,156,6639,0,0,0,4,0,0,0,0,0,3,0,0,0,6,6,12,3,3,0,28,0,0,0,4,4,9,0,0,0,13,0,4,0,3,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,7,28,63,200,65,43,27,14,4,446,0,0,0,5,3,0,5,0,0,19,0,0,0,3,0,0,0,0,0,10,0,21,18,45,58,46,32,27,19,263,0,0,0,30,27,29,20,5,0,109,0,0,0,7,0,3,0,0,0,12,0,0,0,3,4,5,14,6,3,40
303041067,0,0,15,22,17,14,0,4,4,69,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,16,61,20,11,12,0,0,126,12,17,38,62,30,14,19,7,3,197,164,239,494,924,321,247,187,135,45,2749,0,3,11,15,4,4,3,0,0,29,289,340,428,570,288,249,187,140,47,2532,0,0,0,5,0,0,0,0,0,10,0,0,0,9,3,7,7,3,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,173,227,21,21,3,9,4,456,0,0,0,0,0,0,5,4,0,16,0,0,0,0,3,0,0,0,0,5,0,6,3,12,7,8,17,14,6,84,0,3,0,15,0,5,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,4,4,0,0,20
303041068,0,0,3,19,14,10,3,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,3,12,36,123,42,26,14,9,4,260,17,18,34,95,47,28,25,20,8,284,339,503,704,1792,703,482,335,229,115,5198,0,3,14,31,8,3,0,0,0,64,662,890,1012,2153,914,639,401,241,131,7046,0,0,3,5,0,0,0,0,0,11,0,0,0,19,17,3,9,0,0,46,0,0,0,3,0,0,0,0,0,3,0,0,0,14,6,0,0,0,0,23,0,0,0,6,3,0,0,0,0,4,0,0,16,37,17,3,3,0,0,79,0,0,0,3,5,4,8,3,0,25,0,0,0,0,0,5,0,0,0,8,0,5,12,74,52,44,48,19,7,269,0,0,0,17,8,3,0,3,0,26,0,0,0,17,3,0,0,0,0,26,0,0,3,18,9,7,14,6,3,58
