SA2_MAINCODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
306021149,0,0,0,0,0,88,3,3,4,0,0,0,0,0,9,108,20,0,0,0,0,0,0,0,0,0,21,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,7,43,651,93,124,24,7,21,24,13,4,31,1002,376,126,293,43,47,57,28,21,21,32,1049,52,13,68,26,25,21,19,17,3,16,257,3,0,0,0,0,0,0,0,0,0,3,435,138,356,74,73,78,45,40,24,53,1311,3,0,0,0,0,0,0,0,0,3,8,1085,232,483,101,82,97,67,53,31,88,2314
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,46,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,389,71,62,15,16,7,6,0,5,38,607,159,81,163,39,30,37,25,22,9,15,574,17,15,31,6,3,12,6,6,24,0,120,7,0,0,0,0,0,0,0,0,0,4,182,98,187,42,30,54,29,25,40,17,701,3,0,0,0,0,0,0,0,0,5,6,566,163,250,55,48,58,38,29,43,64,1312
306021152,0,0,0,0,0,49,4,0,0,0,0,0,0,0,3,60,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,16,382,50,50,10,25,13,11,8,10,27,586,113,54,135,56,31,39,34,26,24,24,547,13,12,21,32,7,29,48,15,14,24,214,0,0,0,0,0,0,0,0,0,0,5,132,68,158,92,37,72,84,39,37,44,765,0,0,0,0,0,0,7,0,0,0,10,514,116,214,96,59,88,108,51,46,71,1362
306021153,0,0,0,0,0,53,3,3,0,0,0,0,0,3,0,62,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,6,554,133,113,16,22,17,12,4,3,19,895,302,123,187,21,27,17,3,22,7,12,712,43,19,34,5,5,3,6,10,5,11,137,3,0,3,0,0,0,0,0,0,0,3,348,141,224,30,27,18,10,30,16,19,855,0,0,0,0,0,0,0,0,0,3,3,896,279,329,49,52,34,18,37,21,45,1753
306021154,0,0,0,0,0,75,0,3,0,0,0,0,0,0,5,77,26,0,0,0,0,0,0,0,0,3,33,12,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,6,44,426,58,101,19,20,26,23,26,20,39,759,163,93,199,63,44,71,51,47,16,27,776,23,11,50,17,9,39,30,36,28,24,257,0,0,3,0,0,0,0,0,0,0,5,182,99,248,84,56,104,80,81,46,54,1038,0,0,0,0,0,0,0,0,0,3,3,614,164,354,100,71,135,105,106,61,94,1801
306021155,0,0,0,0,0,50,0,0,0,0,0,0,0,0,3,49,6,0,0,0,0,0,0,0,0,10,17,4,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,16,29,334,46,56,6,10,12,3,5,3,30,511,110,43,66,9,13,13,17,17,0,14,310,16,7,6,0,0,4,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,7,128,55,73,14,19,14,18,16,0,22,356,0,0,0,0,0,0,0,0,0,0,0,461,99,135,24,26,24,22,28,3,51,872
306021156,0,0,0,0,3,74,0,3,0,0,0,0,0,0,5,80,26,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,34,794,139,120,29,26,18,20,13,5,24,1185,209,65,127,32,25,18,15,32,5,9,541,20,6,8,3,4,4,8,3,3,9,63,4,0,0,0,0,0,0,0,0,0,3,231,75,133,34,28,21,23,33,12,16,609,3,0,0,0,0,0,0,0,0,0,3,1029,216,254,56,58,44,39,42,15,44,1797
306021157,0,0,0,0,0,60,4,0,0,0,0,0,0,0,3,65,12,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,17,315,54,51,5,8,3,5,6,4,29,488,132,45,99,5,24,22,7,7,4,10,358,27,8,13,0,3,3,0,3,0,3,64,3,0,0,0,0,0,0,0,0,3,6,162,51,115,10,28,25,7,13,4,19,428,0,0,0,0,0,0,0,0,0,0,4,479,109,166,17,37,24,14,22,10,53,919
306031158,0,0,0,0,0,41,0,0,0,0,0,0,0,0,4,43,6,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,15,237,16,26,3,3,9,4,0,0,18,310,65,10,17,3,0,0,0,3,0,9,108,8,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,72,13,20,3,0,3,0,3,0,10,122,9,0,0,0,0,0,0,0,0,0,9,321,22,43,8,5,9,6,3,0,28,444
306031159,0,0,0,0,0,129,0,3,0,0,0,0,0,0,4,137,18,0,0,0,0,0,0,0,0,0,21,28,0,0,0,0,0,0,0,0,0,34,22,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,3,57,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,4,70,383,28,43,10,8,9,14,18,7,31,551,210,28,213,13,26,45,31,36,21,27,648,83,3,22,0,8,7,15,21,13,15,185,7,0,0,0,0,3,0,0,0,0,16,296,32,232,11,29,55,50,64,37,44,848,0,0,0,0,0,0,0,0,0,0,3,687,59,273,19,38,66,60,80,46,72,1404
306031160,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,93,10,0,0,0,0,0,0,0,0,3,18,16,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,3,33,427,33,37,14,9,3,9,0,3,16,551,134,17,30,5,14,7,6,10,8,14,243,23,0,0,0,0,0,0,3,0,4,38,0,0,0,0,0,0,0,0,0,0,3,162,17,34,5,10,12,12,12,7,15,283,3,0,0,0,0,0,0,0,0,4,8,586,45,77,17,22,11,14,11,10,41,842
306031161,0,0,0,0,0,132,4,3,0,0,0,0,0,0,3,137,15,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0,17,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,50,674,73,78,4,22,11,19,34,20,37,964,161,35,138,25,26,19,49,67,22,21,565,27,3,7,0,4,3,5,34,12,22,124,7,0,0,0,0,0,0,0,0,0,7,194,36,143,22,31,21,61,97,37,50,693,6,0,0,0,0,0,0,0,0,0,4,874,110,224,32,50,35,74,134,54,84,1667
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7
306041164,0,0,0,0,0,76,0,0,0,0,0,0,0,0,3,83,15,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,511,54,65,9,20,9,11,10,6,33,716,82,24,42,5,6,3,7,12,4,7,203,10,0,0,0,0,0,0,4,0,3,18,0,0,0,0,0,0,0,0,0,0,0,90,24,46,5,6,8,7,12,4,8,218,0,0,0,0,0,0,0,0,0,0,0,600,78,110,17,28,12,19,22,10,40,936
306041165,0,0,0,0,0,66,3,3,0,0,0,0,0,0,3,72,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,502,139,139,27,25,27,43,44,21,52,1018,76,27,61,18,23,20,34,38,27,22,346,8,3,8,0,0,3,3,3,3,3,34,0,0,3,0,0,0,0,0,0,0,4,85,37,68,18,23,21,36,37,33,24,385,0,0,0,0,0,0,0,0,0,3,4,585,176,209,41,54,49,79,81,52,76,1404
306051166,0,0,0,0,3,196,4,3,0,0,0,0,0,0,3,207,33,0,0,0,0,0,0,0,0,3,41,22,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,3,61,734,62,84,7,3,6,10,26,24,44,994,156,18,42,18,14,17,13,18,14,14,320,20,0,3,0,5,0,0,3,9,0,47,0,0,0,0,0,0,0,0,0,7,11,175,18,43,18,20,14,12,27,25,20,366,5,0,0,0,0,0,0,0,0,3,9,918,80,127,28,27,20,17,46,47,64,1369
306051167,0,0,0,0,0,57,0,0,0,0,0,0,0,0,3,65,14,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,24,419,44,20,4,3,0,0,3,0,28,529,48,8,10,0,0,3,4,3,6,0,83,7,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,52,10,13,0,0,8,4,5,6,0,99,0,0,0,0,0,0,0,0,0,4,4,475,49,34,3,8,6,7,8,6,31,630
306051168,0,0,0,0,0,77,0,3,0,0,0,0,0,0,0,81,8,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,21,573,62,39,3,11,11,6,4,8,23,741,151,22,21,3,3,0,3,3,0,5,221,3,0,0,3,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,5,156,26,19,8,3,0,3,3,3,11,240,3,0,0,0,0,0,0,0,0,0,4,731,86,62,8,12,13,7,11,11,36,977
306051169,0,0,0,0,3,143,0,0,0,0,0,0,0,0,7,152,29,0,0,0,0,0,0,0,0,7,28,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,10,41,725,49,48,8,4,11,0,3,3,22,879,117,20,27,0,3,4,3,10,4,13,194,11,0,0,0,0,3,3,0,0,17,31,3,0,0,0,0,0,0,0,0,3,8,128,20,25,0,3,7,5,9,4,29,236,3,0,0,0,0,0,0,0,0,0,3,863,68,74,10,11,15,4,11,10,51,1118
306051170,0,0,0,0,0,269,4,0,0,0,3,0,0,0,12,293,18,0,0,0,0,0,0,0,0,3,24,27,0,0,0,0,0,0,0,0,7,29,43,0,0,0,0,0,0,0,0,7,43,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,15,82,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,14,103,537,57,78,17,22,19,11,19,8,31,811,372,32,109,13,21,26,31,38,14,48,702,135,3,3,0,0,6,16,39,5,50,259,10,0,0,0,0,0,0,0,0,0,13,512,35,114,16,25,31,47,73,19,99,969,0,0,0,0,0,0,0,0,0,0,3,1051,98,190,38,44,51,57,91,31,128,1780
307011171,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,90,16,25,3,3,5,6,7,4,17,180,13,6,21,0,0,9,5,14,4,5,80,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,11,19,0,0,9,3,14,8,5,88,0,0,0,0,0,0,0,0,0,0,0,112,21,48,3,5,20,13,21,7,15,263
307011172,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,153,29,79,19,14,12,4,0,3,21,331,17,8,61,18,24,26,30,13,0,11,207,0,0,0,0,0,3,0,3,0,4,18,0,0,0,0,0,0,0,0,0,0,0,19,10,68,18,24,26,30,17,3,19,220,0,0,0,0,0,0,0,0,0,0,0,176,44,148,33,36,35,32,18,9,33,559
307011173,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,98,19,30,8,3,4,3,10,0,3,182,11,10,70,17,7,12,13,10,0,3,152,0,0,3,0,0,3,0,0,3,6,27,0,0,0,0,0,0,0,0,0,0,0,10,10,70,20,8,11,11,14,3,13,176,0,0,5,0,0,0,0,0,0,0,5,112,28,108,27,15,21,17,19,6,13,362
307011174,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,126,8,13,5,0,4,0,3,4,5,175,14,8,26,0,6,3,11,0,7,0,75,0,0,0,0,0,3,0,9,0,0,16,0,0,0,0,0,0,0,0,0,0,0,18,8,26,0,6,6,13,7,7,5,95,0,0,0,0,0,0,0,0,0,0,0,145,11,45,7,9,11,13,13,13,10,270
307011175,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,23,28,8,3,11,3,0,0,6,184,7,3,27,4,15,11,10,8,3,3,88,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,3,27,4,12,11,10,6,3,6,97,0,0,0,0,0,0,0,0,0,0,0,110,25,50,12,18,19,15,5,5,10,281
307011176,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,131,27,53,12,14,20,16,14,0,15,306,13,18,149,38,15,34,22,13,3,15,333,3,0,3,3,4,4,3,4,0,6,32,0,0,0,0,0,0,0,0,0,0,0,19,18,152,41,18,41,23,24,8,22,363,0,0,0,0,0,0,0,0,0,0,3,148,47,207,55,29,60,45,34,8,36,672
307011177,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,106,17,18,3,8,3,0,0,0,4,164,14,3,21,3,3,5,6,4,0,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,21,3,3,5,6,4,0,3,68,0,0,0,0,0,0,0,0,0,0,0,121,24,42,3,6,7,9,4,0,10,229
307011178,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,21,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,167,8,14,4,3,4,0,3,4,15,219,35,3,10,3,0,7,3,3,4,6,72,3,0,4,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,35,3,11,3,0,7,3,7,4,6,81,6,0,0,0,0,0,0,0,0,0,6,204,13,29,11,5,6,3,8,6,16,302
307021179,0,0,0,0,0,101,3,0,0,0,0,0,0,0,0,111,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,12,496,42,31,11,6,0,3,3,0,15,608,60,6,12,5,3,0,3,7,4,8,99,4,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,64,7,15,5,3,0,3,7,4,9,109,0,0,0,0,0,0,0,0,0,0,0,561,49,49,17,7,0,6,6,6,22,718
307021180,0,0,0,0,0,26,0,0,0,0,0,0,0,0,3,24,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,218,26,30,3,13,13,11,3,3,16,344,23,24,94,13,55,22,21,11,3,8,268,0,9,35,6,0,0,3,3,5,3,64,0,0,0,0,0,0,0,0,0,0,4,28,32,132,21,55,27,20,10,4,18,341,0,0,0,0,0,0,0,0,0,0,0,252,58,159,27,72,36,29,17,5,30,683
307021181,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,99,15,14,8,0,0,0,0,3,6,140,19,8,53,10,11,11,7,12,9,6,140,3,0,8,0,0,0,3,9,0,10,37,0,0,0,0,0,0,0,0,0,0,0,18,4,60,10,17,13,14,19,5,20,182,0,0,0,0,0,0,0,0,0,0,0,123,23,71,14,13,18,10,19,11,23,321
