SA4_CODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
299,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6,0,0,0,3,0,4,5,0,0,12,3,5,9,46,13,14,4,0,0,99,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,17,0,3,3,0,0,24,0,0,0,6,0,0,0,0,0,4,0,0,3,3,0,3,0,0,0,15,0,0,8,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,6,0,0,12,23,4,0,0,0,0,40,0,0,3,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,10,0,0,0,0,0,19
301,0,0,0,8,8,10,3,3,0,29,0,0,0,5,11,5,4,0,3,32,0,0,3,18,3,0,0,0,0,28,0,5,6,27,41,79,153,70,38,421,45,495,669,2067,1258,985,492,187,58,6270,0,4,7,32,25,21,33,14,9,140,0,5,9,14,9,0,5,0,0,34,0,11,16,108,102,66,27,14,6,359,10,47,100,354,224,205,69,25,4,1043,0,0,7,50,13,36,20,21,13,169,3,47,37,133,186,186,157,98,32,882,0,8,10,35,34,23,13,3,0,132,15,164,247,579,395,161,86,58,22,1717,0,0,0,7,8,16,14,6,0,52,0,11,11,63,38,28,20,10,3,190,4,7,18,79,31,21,12,0,0,173,3,21,21,154,57,24,0,0,0,276,0,0,0,3,9,0,3,3,0,17,0,0,3,9,9,0,0,0,0,21,8,54,33,107,66,55,37,8,3,388
302,0,3,3,9,6,5,4,0,0,31,0,7,19,96,17,19,9,0,0,174,0,18,78,216,12,11,3,0,0,332,3,3,3,31,32,38,59,24,13,211,26,284,473,1588,723,562,260,121,41,4078,0,3,0,26,11,13,17,8,4,81,3,4,12,61,5,3,0,0,0,85,5,28,80,190,141,97,41,24,4,594,16,129,208,817,442,339,110,34,3,2105,0,0,3,65,19,36,20,16,28,180,0,15,19,108,68,70,80,50,31,433,0,19,17,79,29,22,12,3,0,181,4,53,104,293,124,75,54,17,7,736,0,0,0,3,11,12,9,3,0,41,5,37,22,156,50,59,36,21,13,398,7,13,25,139,20,18,12,0,0,241,4,59,57,193,64,30,13,0,0,422,0,0,0,6,4,9,3,5,0,32,0,0,5,14,0,0,0,0,0,25,7,43,41,144,35,36,24,3,3,337
303,0,4,17,26,12,5,4,4,0,74,0,3,10,36,21,24,15,3,0,113,0,6,70,217,16,3,0,3,0,319,0,4,10,51,25,38,100,45,22,295,51,508,816,2032,1021,696,344,108,45,5609,0,3,3,28,23,17,27,17,7,126,17,82,61,306,41,34,14,0,0,559,3,48,70,276,183,126,63,51,13,842,10,84,251,916,441,367,168,32,18,2279,0,4,12,99,32,59,47,31,35,326,3,11,21,121,96,137,97,78,45,607,8,62,81,232,92,82,43,8,3,613,11,111,247,555,332,189,95,38,18,1594,0,0,4,54,53,56,49,26,13,252,5,83,100,413,178,125,73,33,13,1025,51,102,438,2112,414,534,200,39,7,3906,6,35,87,346,77,43,22,5,0,629,0,0,11,30,33,23,23,16,0,135,3,0,17,33,24,8,8,3,0,95,17,94,86,264,76,57,46,8,3,659
304,0,0,3,13,7,7,0,0,6,42,0,0,15,29,11,11,8,4,3,69,0,0,21,62,4,5,0,0,0,94,0,6,10,52,44,47,79,27,17,290,19,153,283,795,499,359,200,81,39,2431,3,10,3,22,29,21,29,14,9,136,6,14,9,39,13,3,0,0,0,78,3,16,41,155,102,71,16,14,6,418,4,27,65,257,104,97,45,10,3,613,0,3,0,65,29,41,12,15,15,191,3,49,27,107,132,113,94,52,33,616,9,39,242,162,63,46,24,10,0,600,3,129,309,572,361,234,113,45,20,1797,0,0,0,0,9,15,9,5,3,49,3,33,60,131,126,101,56,21,11,555,3,24,69,195,63,82,33,3,0,463,5,29,55,142,42,22,10,3,0,309,0,0,0,8,5,5,7,0,0,34,0,0,3,7,4,3,0,0,0,21,14,104,145,224,125,68,50,13,8,749
305,0,0,3,11,4,8,8,0,0,34,0,0,8,23,4,5,0,0,0,55,7,10,146,317,7,0,0,0,0,492,0,14,28,97,36,43,43,18,12,282,21,130,464,1589,640,520,230,62,23,3682,0,3,8,64,24,12,15,5,0,127,3,13,6,57,10,4,6,0,0,93,3,26,85,219,142,51,14,8,4,540,10,49,87,538,146,119,53,9,5,1014,0,0,12,122,23,25,25,12,11,225,4,19,37,195,120,95,76,28,22,589,14,39,196,182,31,33,15,0,0,511,6,26,162,498,147,94,50,16,7,1005,0,0,0,13,13,14,12,7,3,56,3,27,29,158,50,23,21,4,5,323,12,21,211,568,66,51,14,4,0,951,3,23,103,432,63,39,13,0,3,684,0,0,0,11,4,4,3,3,0,27,0,3,0,30,16,4,3,0,0,57,22,104,155,468,114,82,47,8,0,996
306,0,0,0,13,7,13,6,10,3,49,0,0,4,31,3,4,0,0,0,45,10,54,86,43,3,0,0,0,0,204,0,4,10,79,46,83,105,52,16,398,19,181,241,970,709,693,319,131,27,3296,0,5,6,22,20,17,12,5,0,91,0,4,3,21,6,4,0,0,0,37,12,142,214,556,336,223,95,26,5,1603,13,112,128,642,367,345,117,17,5,1744,0,0,0,48,6,21,24,8,6,116,0,10,13,110,96,105,106,33,16,488,0,5,11,27,28,22,9,0,3,102,3,36,42,162,110,66,41,11,0,476,0,0,0,3,11,15,12,8,5,55,0,8,9,52,13,24,13,4,3,125,0,4,37,224,10,8,0,0,0,277,6,33,54,272,110,39,20,5,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,0,3,0,28,5,20,41,155,67,93,56,18,7,464
307,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,18,0,3,0,18,11,29,50,23,8,151,5,43,58,256,197,176,126,40,12,921,0,0,0,9,3,9,14,4,0,35,0,3,0,5,0,0,0,0,0,6,0,3,5,20,27,15,3,4,0,73,15,104,90,294,121,80,28,6,3,737,0,0,0,6,0,4,3,3,4,26,0,4,4,17,17,19,36,10,3,108,0,0,0,4,4,0,0,0,0,10,3,32,22,88,36,31,17,9,3,243,0,0,0,3,3,3,3,3,0,14,0,0,0,12,3,0,0,0,0,19,0,3,8,64,0,0,0,0,0,81,0,3,14,33,6,8,3,0,0,68,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,11,32,18,20,17,10,3,118
308,3,0,3,3,0,0,0,0,0,13,0,0,3,11,7,3,0,0,0,21,0,8,10,50,3,0,0,0,0,68,0,5,3,13,14,38,47,23,16,164,26,219,238,874,587,500,190,54,11,2695,0,0,0,7,14,8,9,4,0,47,6,3,3,26,0,3,0,0,0,35,0,15,16,77,57,28,3,3,0,205,32,140,139,570,235,168,74,15,3,1376,0,0,0,15,0,12,0,3,7,41,4,3,14,45,51,57,54,31,6,264,0,7,6,14,12,10,9,0,0,46,8,109,125,297,151,64,28,11,0,781,0,0,0,0,3,4,4,3,3,15,3,32,12,65,22,3,3,0,0,144,4,0,3,36,3,0,0,0,0,48,3,19,12,118,45,21,8,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,7,25,22,79,37,40,21,14,0,242
309,0,6,14,46,23,49,26,13,8,185,0,0,7,11,11,9,10,7,3,61,0,3,76,171,4,0,0,0,0,263,0,4,21,95,96,152,314,175,85,948,200,1742,2499,7424,4205,3398,2237,914,326,22947,0,4,11,61,55,52,79,41,11,312,0,19,21,80,22,16,3,0,0,158,3,19,55,182,180,107,37,20,5,609,32,103,252,1142,638,505,209,45,19,2940,0,9,22,165,60,128,94,51,51,591,0,62,69,263,274,307,398,214,101,1694,6,25,85,143,88,98,43,18,5,506,21,220,476,1210,687,474,279,127,39,3533,0,0,3,30,66,75,59,46,19,304,0,27,25,112,44,56,43,12,3,319,14,23,116,485,107,98,50,9,5,914,13,65,96,641,188,97,17,8,3,1125,0,0,3,28,34,20,13,12,3,115,3,0,7,39,47,21,35,11,0,158,41,145,172,428,192,172,120,26,15,1307
310,0,0,0,14,8,4,3,0,3,37,0,6,3,36,12,13,4,0,0,79,0,7,8,49,4,0,0,0,0,74,0,0,12,46,43,110,164,70,29,469,131,1095,1299,2973,1182,744,367,121,29,7941,0,6,3,24,30,34,36,13,5,151,4,21,15,63,7,9,5,0,0,123,0,26,29,142,81,56,23,10,4,360,19,107,198,805,398,278,103,30,3,1949,0,3,3,52,25,41,31,12,26,190,0,11,14,104,117,149,136,84,30,650,0,14,14,73,23,29,16,0,0,169,5,46,136,324,183,68,65,31,3,858,0,0,0,16,19,16,12,12,3,81,3,37,40,195,75,62,22,17,3,452,0,3,23,120,21,15,6,3,0,190,0,18,22,182,54,31,10,0,0,319,0,0,0,6,5,5,8,0,0,29,0,3,0,10,7,3,3,3,0,34,3,41,48,142,66,53,43,7,0,404
311,0,0,4,3,13,16,11,9,4,62,4,39,129,300,78,37,26,8,3,630,0,3,4,11,0,0,0,0,0,22,0,4,9,30,55,98,188,92,35,521,161,1254,1792,4363,2073,1393,699,232,77,12034,0,0,3,25,22,31,46,24,3,148,14,82,61,212,30,25,5,0,0,429,3,23,50,240,171,118,61,31,12,712,21,96,151,769,422,387,135,41,11,2037,0,3,4,57,22,49,27,18,11,186,0,16,28,104,174,170,177,104,25,789,0,10,24,55,41,41,12,4,3,191,3,63,126,325,214,151,100,33,11,1018,0,0,0,21,36,47,43,31,8,187,0,16,16,88,36,36,29,12,3,242,8,26,58,261,61,77,28,9,3,533,15,118,112,319,56,34,9,0,0,663,0,0,5,19,16,12,4,0,0,55,0,4,6,43,14,6,3,0,0,81,5,36,33,85,47,57,43,9,5,314
312,0,0,0,3,0,4,3,3,0,17,0,0,0,10,3,0,0,0,0,8,0,0,7,25,3,0,0,0,0,40,0,0,8,22,22,30,48,20,3,161,16,130,221,791,484,402,176,41,12,2280,0,3,0,10,3,7,7,3,0,34,3,3,4,17,0,3,0,0,0,29,0,22,11,70,48,23,7,3,0,180,31,136,174,563,238,164,57,10,0,1381,0,0,0,22,4,7,5,4,0,41,0,6,11,39,45,52,51,10,6,228,3,3,0,8,3,3,0,0,0,27,0,79,103,264,160,57,19,4,0,696,0,0,0,0,3,4,7,3,0,15,0,8,3,39,10,9,0,0,0,70,3,4,25,105,0,0,0,0,0,134,9,14,18,124,71,18,3,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,17,21,74,30,26,23,3,3,199
313,0,0,0,6,17,19,15,3,0,55,0,0,5,3,3,0,0,4,0,14,0,0,3,11,0,0,0,0,0,16,0,10,9,36,46,74,147,86,33,446,36,491,611,1871,1124,950,667,226,80,6057,0,8,3,17,16,24,29,23,8,122,0,0,0,8,3,3,0,3,0,20,3,37,38,133,91,104,41,17,0,464,12,85,119,474,295,260,156,35,7,1437,0,3,0,23,16,21,18,7,14,101,0,13,19,72,106,125,193,111,46,683,0,3,6,24,22,23,16,3,0,93,3,52,103,225,153,86,97,18,13,749,0,0,0,0,11,9,10,10,3,39,3,4,9,26,17,20,22,7,3,114,3,4,84,237,7,6,3,0,0,353,4,11,14,100,62,26,12,0,0,225,0,0,0,0,0,0,3,0,0,5,0,0,0,6,0,0,3,0,0,7,3,25,22,74,58,63,52,11,3,304
314,0,0,0,10,4,11,10,0,0,40,0,0,9,29,12,12,3,0,0,59,0,8,7,51,0,0,0,0,0,67,0,10,5,30,40,44,66,40,13,257,69,553,613,1814,881,561,275,86,31,4878,0,8,11,22,23,21,24,12,3,122,0,0,0,22,3,7,0,0,0,26,0,15,38,121,100,53,18,8,0,356,11,69,117,468,246,141,70,6,0,1124,0,0,3,37,12,28,15,8,0,109,3,38,34,112,98,101,94,42,7,531,3,5,7,52,20,21,10,10,0,125,17,173,236,610,348,151,68,35,6,1640,0,0,0,3,5,11,10,0,0,31,0,8,8,66,26,25,24,3,3,163,0,3,7,47,4,6,4,0,0,72,3,23,21,129,37,10,7,0,0,230,0,0,0,5,3,4,0,0,0,12,0,3,0,3,0,0,3,0,0,9,8,25,31,105,68,32,36,7,3,305
315,0,0,0,0,0,0,0,0,0,7,0,0,0,7,4,0,0,0,0,3,0,0,3,6,0,4,0,0,0,10,0,0,3,9,5,4,17,3,0,48,11,74,74,272,184,123,47,13,0,796,0,0,0,0,3,0,0,0,0,4,0,3,0,10,0,0,0,0,0,14,0,25,12,70,48,44,11,0,0,213,6,47,28,198,94,82,29,3,0,486,0,0,0,6,0,3,3,0,0,11,0,0,3,11,12,9,17,0,0,51,0,0,0,3,4,0,0,0,0,11,0,19,20,67,22,8,8,0,0,146,0,0,0,0,0,0,3,6,0,8,0,0,0,16,0,3,0,0,0,31,0,0,3,19,0,0,0,0,0,20,4,4,9,33,13,10,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,25,7,21,6,0,3,65
316,0,0,7,14,10,11,11,7,0,55,0,0,0,11,0,4,6,8,3,27,0,3,21,66,0,4,0,0,0,96,7,21,16,106,83,123,264,140,65,818,28,497,633,2065,1643,1616,1076,457,164,8194,0,5,6,34,35,37,55,31,8,207,3,3,3,21,0,0,3,0,0,34,3,9,33,116,136,95,40,13,4,444,8,59,66,419,216,182,67,18,4,1046,0,0,3,58,24,35,24,22,15,188,4,38,42,142,180,198,263,156,66,1093,4,10,14,44,32,33,13,6,0,149,10,144,199,538,355,209,169,81,21,1714,0,0,0,5,4,10,16,11,7,56,3,11,5,41,15,19,13,8,10,114,0,0,19,110,6,8,4,0,0,156,10,35,48,198,125,28,15,3,0,469,0,0,0,5,4,0,0,0,0,17,0,0,0,6,4,3,4,0,0,17,11,90,93,279,160,152,116,47,7,949
317,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,16,0,5,28,104,0,5,0,0,0,135,0,3,10,13,14,33,65,36,19,188,5,49,83,356,229,205,118,42,11,1097,0,0,3,9,10,9,13,3,0,44,3,21,12,21,4,7,0,0,0,65,8,16,40,88,55,23,4,4,3,238,3,55,69,258,114,75,43,8,0,612,0,0,0,5,4,12,3,4,5,35,0,11,4,20,28,33,57,34,19,212,5,9,17,21,18,12,4,3,0,95,0,43,62,138,94,53,29,10,10,435,0,0,0,0,7,3,0,3,0,11,4,20,16,79,25,7,9,4,0,161,0,7,55,202,7,9,0,0,0,285,0,3,8,39,25,4,3,0,0,79,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,3,3,0,0,14,5,20,27,57,32,26,32,11,3,218
318,0,3,3,12,0,4,0,0,0,18,0,0,3,33,13,6,6,0,0,64,0,10,20,41,3,0,0,0,0,68,0,3,9,41,18,50,50,22,9,203,17,146,230,764,523,430,216,65,17,2408,0,4,3,10,11,8,12,7,0,55,3,7,0,27,0,3,3,0,0,43,3,55,111,217,135,72,35,4,0,623,15,79,136,490,256,195,76,24,3,1268,0,0,0,17,5,11,13,0,3,52,0,6,21,78,78,74,65,41,8,369,0,0,6,21,24,7,0,0,0,62,0,49,112,184,102,49,36,15,5,557,0,0,0,0,3,7,0,4,0,20,0,15,25,50,22,14,11,5,0,146,0,3,3,36,3,3,0,0,0,53,3,28,24,100,69,32,8,0,0,260,0,0,0,0,3,0,3,0,0,8,0,0,0,3,0,0,0,0,0,7,10,28,54,166,50,31,30,4,0,370
319,0,0,0,4,3,5,4,3,0,25,0,0,0,12,0,0,5,0,0,23,0,3,5,53,3,4,0,0,0,68,0,6,6,24,53,105,202,100,27,525,16,142,186,694,691,798,671,216,64,3477,0,0,0,10,10,14,29,12,5,84,0,3,4,25,0,0,0,0,0,37,0,5,13,70,94,39,21,4,3,252,10,69,67,438,307,352,179,30,5,1455,0,0,0,14,10,24,12,11,3,74,0,4,12,49,63,113,195,120,34,595,0,0,0,18,15,18,5,0,0,68,0,43,47,160,89,81,55,26,11,528,0,0,0,3,9,6,15,5,0,37,3,11,5,40,8,10,13,3,0,95,0,3,43,156,3,0,3,0,0,219,5,15,19,99,69,23,10,0,0,229,0,0,3,3,3,0,0,0,0,5,0,0,0,8,7,4,3,0,0,27,0,26,24,67,41,58,54,20,3,304
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,8,8,3,0,38,0,5,13,65,40,76,64,4,0,270,0,0,3,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,0,0,0,0,25,0,5,4,11,9,7,5,3,0,41,0,0,0,0,0,0,0,0,0,5,0,0,11,10,6,7,10,3,0,45,0,0,7,7,0,0,0,0,0,8,0,0,0,8,4,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,4,17,57,0,0,0,0,0,75,0,0,3,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,0,6,4,0,0,31
401,0,5,6,17,4,0,3,3,0,34,0,0,11,20,5,9,3,0,0,50,0,5,33,158,7,3,0,0,0,209,4,17,8,38,32,102,169,82,39,499,13,66,93,313,213,242,121,60,27,1148,0,3,3,27,12,36,31,5,7,133,20,41,25,121,16,3,3,0,0,224,0,4,3,31,39,13,6,3,0,106,3,55,107,367,126,104,49,15,3,832,0,0,10,108,49,79,75,55,43,425,0,29,21,98,123,183,142,90,54,744,13,49,144,183,74,57,55,11,4,582,5,58,114,229,144,94,67,32,16,747,0,0,0,16,33,22,20,17,13,111,22,100,66,307,98,42,33,14,5,687,9,17,50,122,39,19,14,0,0,272,6,21,34,188,58,21,9,0,0,344,0,0,0,3,0,0,0,0,0,8,0,3,4,16,12,14,14,13,3,69,9,71,90,178,107,95,76,28,6,657
402,0,0,0,12,6,0,5,0,3,22,0,65,104,257,35,13,11,4,0,490,14,167,209,193,12,3,0,4,0,591,0,0,13,36,55,178,292,143,76,790,25,80,128,438,256,205,108,42,18,1296,0,5,10,27,70,79,122,55,26,392,40,189,70,245,24,17,4,0,0,585,0,0,0,35,24,14,5,3,0,82,27,175,266,1083,536,406,168,45,9,2708,0,0,11,188,113,248,149,107,91,900,0,9,26,127,264,425,465,347,109,1774,4,20,19,78,40,39,16,8,0,228,6,60,89,225,153,72,47,22,4,675,0,0,0,35,42,59,72,52,27,290,5,54,35,258,61,29,19,6,0,468,0,7,12,164,13,8,7,0,0,211,6,25,46,365,80,34,7,0,0,573,0,3,0,7,5,20,10,10,0,64,0,3,4,34,16,15,0,5,6,83,3,49,37,144,60,52,40,14,4,404
403,0,0,0,16,5,5,0,0,0,30,0,0,0,14,5,0,4,3,3,36,4,15,71,202,4,4,0,0,0,300,0,17,13,63,55,200,339,148,107,946,11,63,103,486,339,326,170,72,24,1596,0,4,7,40,67,64,74,52,11,317,9,43,48,132,33,9,15,7,0,298,0,5,7,61,38,16,0,4,0,139,6,68,141,571,289,226,112,30,14,1467,0,6,19,182,96,199,109,57,61,724,0,80,93,276,350,386,371,212,110,1882,4,25,70,100,48,49,28,3,0,330,4,118,184,353,239,118,79,29,9,1127,0,0,3,24,36,47,31,35,16,183,5,26,26,167,45,21,23,10,6,333,0,6,12,74,11,5,3,0,0,108,5,25,41,185,49,29,8,0,0,343,0,0,0,0,0,3,4,4,3,18,0,0,0,8,4,5,3,4,3,34,14,56,63,183,84,86,64,14,6,560
404,0,0,0,7,0,4,0,0,0,7,0,4,19,48,9,6,0,3,0,84,3,13,67,212,0,0,0,0,0,303,0,4,4,24,19,64,86,48,9,258,6,62,85,290,159,133,66,18,10,820,0,4,3,12,24,30,27,16,3,125,20,43,39,189,9,7,0,0,0,312,0,3,7,21,8,8,0,0,0,44,16,94,132,578,235,188,100,39,6,1395,3,3,11,103,49,121,88,114,143,640,3,30,26,97,111,128,166,91,39,692,6,18,12,67,20,25,9,0,0,158,3,21,50,139,70,31,27,12,3,353,0,0,4,42,37,68,57,65,31,304,6,17,17,103,20,10,7,0,0,177,0,9,45,113,18,6,3,0,0,183,3,29,23,221,55,25,3,3,0,364,0,0,3,13,12,18,18,34,3,97,3,3,6,16,7,6,9,3,0,45,11,25,32,110,44,21,23,5,0,258
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,10,57,89,37,4,208,0,9,12,95,71,74,53,17,9,337,0,0,0,5,10,4,8,4,0,29,0,8,0,15,0,4,0,0,0,26,0,0,0,8,8,6,0,5,0,22,3,29,18,103,42,53,21,10,3,276,0,0,0,8,0,8,4,3,3,27,0,4,3,24,33,83,66,48,11,270,3,0,0,3,4,4,0,0,0,15,0,9,11,35,24,20,12,0,0,122,0,0,0,0,0,4,5,3,0,15,0,0,0,13,6,3,3,0,0,20,0,0,0,14,0,0,0,0,0,15,0,7,3,23,16,6,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,21,16,25,12,3,0,79
406,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,4,14,34,46,19,11,138,3,14,27,82,61,52,35,3,0,285,0,0,0,3,9,6,13,7,0,45,0,3,3,8,0,0,0,0,0,13,0,0,0,4,5,3,0,0,0,16,10,34,25,158,63,70,33,6,0,400,0,0,0,9,0,3,7,0,3,18,0,0,3,14,53,96,105,71,28,370,0,0,0,3,3,3,0,0,0,9,5,20,15,60,31,17,10,3,0,155,0,0,0,0,3,3,4,3,3,13,3,4,6,31,4,0,0,0,0,52,0,0,3,13,0,0,0,0,0,16,0,3,0,23,14,5,0,0,0,55,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,9,0,18,13,6,5,0,0,56
