SA4_CODE_2016,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Eng_only_P,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Lang_spoken_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P
403,172240,183098,355341,10627,9866,20487,21090,20126,41216,10890,10634,21523,11307,11284,22584,21866,22934,44796,22338,23357,45692,22914,24549,47463,21886,24239,46124,17180,19069,36251,8540,10511,19050,3605,6533,10136,163209,175160,338367,9032,7941,16972,1905,2032,3937,80,81,160,55,68,119,2039,2179,4219,124208,130573,254775,39073,42987,82058,145001,153046,298048,19124,21652,40776,149571,158624,308190,1860,1824,3680,19722,18849,38570,8416,8609,17028,4270,5133,9406,5457,8535,13989,70972,80231,151196,26278,25164,51441,21960,23835,45800,6878,7152,14032,4927,6031,10959,541,615,1156,159733,170000,329736,8742,10593,19334
404,111374,116373,227745,6325,5926,12251,11570,11108,22679,6568,6301,12870,8080,7894,15981,16840,16989,33822,14775,14696,29477,15598,15810,31408,13473,14439,27905,9721,10790,20509,5776,7701,13477,2646,4717,7369,106014,111685,217699,5356,4684,10044,1694,1809,3508,60,66,131,33,34,69,1791,1913,3703,73521,76047,149564,31525,33792,65314,75099,77666,152766,30733,33044,63780,93459,97975,191438,1070,1110,2183,10755,10307,21063,5063,5140,10200,3437,3747,7187,4110,5863,9977,48290,51293,99584,15152,13860,29019,12589,13185,25775,4341,4783,9122,5525,7537,13058,1035,1625,2660,103628,108295,211922,5980,6803,12778
405,55355,55160,110515,3032,2778,5807,6934,6443,13376,3288,2969,6253,2520,2285,4809,5125,5194,10316,5681,6019,11700,7634,7745,15377,8791,8612,17408,7522,7213,14729,3629,3902,7528,1199,2003,3207,51398,51892,103297,3951,3264,7217,1108,1148,2254,51,43,89,21,15,34,1174,1202,2380,46276,45689,91965,5058,5490,10552,50689,50410,101093,1277,1440,2713,50346,50056,100402,567,468,1038,6300,5891,12196,2235,2186,4419,332,527,850,623,1473,2087,13619,16879,30498,10481,9394,19876,9799,8890,18685,3776,3315,7085,3593,3282,6872,111,76,182,49964,49982,99949,4691,4540,9231
406,42471,40345,82820,2731,2641,5364,5472,5240,10716,2365,2184,4551,2438,2217,4653,5523,5206,10728,5149,4795,9941,6156,5633,11794,5847,5336,11181,4165,3949,8114,2012,2119,4128,627,1024,1644,39057,37399,76458,3420,2939,6359,4199,4273,8474,33,43,77,49,47,99,4283,4366,8646,34305,32359,66659,4321,4416,8734,35197,34131,69328,2884,2924,5815,36726,35482,72204,476,461,931,4805,4596,9396,1447,1457,2895,204,379,580,578,1287,1864,9979,11971,21943,7817,6638,14452,6847,5955,12803,2353,1912,4262,2309,2014,4321,170,135,304,36313,35960,72275,9933,5475,15410
407,92538,92201,184742,4873,4790,9660,11387,10522,21909,5290,5038,10326,4603,4127,8728,9214,8994,18205,10094,10057,20150,12597,12561,25158,13618,13589,27200,12441,12476,24917,6305,6736,13044,2128,3310,5433,85920,86207,172125,6621,5991,12612,2210,2095,4305,71,53,124,42,33,78,2318,2189,4502,74304,73479,147785,11298,11842,23146,80602,81441,162043,5090,5017,10108,81302,82233,163536,810,810,1618,10315,9548,19868,3510,3613,7122,582,878,1465,1080,2539,3615,23099,28432,51524,16233,15649,31885,16441,15062,31499,6117,5090,11198,5898,5252,11152,507,349,852,82344,83119,165468,8379,7244,15622
497,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,0,0,4,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,107,219
499,1734,1129,2863,50,43,91,56,68,129,95,80,173,161,99,266,349,209,556,280,140,421,282,192,474,239,164,403,168,97,271,43,21,59,13,7,22,0,0,0,1734,1129,2863,136,114,246,4,0,4,4,0,4,141,114,249,1137,748,1886,366,235,605,1167,769,1933,196,150,347,1152,788,1941,3,4,11,42,55,90,39,42,85,20,22,42,47,49,97,462,378,845,220,130,352,291,184,475,120,61,178,96,49,143,20,10,30,0,0,0,0,0,0
501,87174,89153,176330,5755,5356,11118,12557,12090,24646,5679,5188,10870,4095,3919,8013,9550,10306,19851,11230,11814,23043,12184,12600,24780,11510,12124,23633,9186,9023,18211,4158,4693,8844,1280,2039,3318,79427,83604,163034,7750,5552,13300,1952,1997,3956,46,59,97,40,39,76,2038,2098,4129,63840,64755,128590,15871,17189,33058,74989,77008,151997,5176,5819,10999,73745,75699,149444,1107,1032,2141,11311,10927,22242,3710,3516,7225,442,693,1139,1089,2888,3976,25170,30735,55906,8454,8695,17149,20605,19028,39636,4441,3724,8164,2670,2381,5048,248,203,452,75915,79885,155797,8000,7937,15937
502,47146,49590,96736,2859,2704,5567,6104,5889,11992,2930,2891,5823,2598,2527,5129,4972,5388,10359,5328,5782,11114,6112,6473,12586,5811,6575,12388,5948,6229,12177,3454,3740,7189,1025,1388,2416,42732,46680,89415,4414,2909,7326,977,1032,2004,34,20,53,15,24,38,1023,1077,2096,31601,32899,64509,11909,13222,25129,41131,43267,84395,2669,3276,5947,38827,41051,79877,581,525,1108,5570,5399,10976,1905,2015,3920,477,653,1125,602,1639,2241,14012,16312,30331,4701,5084,9778,11275,11650,22922,2749,2644,5390,1653,1575,3230,111,91,201,41582,45188,86778,2935,3223,6158
503,83608,85698,169301,4242,3940,8185,9158,8645,17809,4562,4892,9449,6584,6766,13348,16215,15940,32158,11479,11532,23008,10817,11059,21877,9249,9415,18664,6644,6742,13383,3312,4145,7465,1346,2611,3961,78819,81808,160632,4785,3883,8671,476,478,960,16,20,38,19,13,35,511,514,1029,46782,48025,94810,29749,30894,60640,60476,61034,121504,16198,18128,34330,62278,64271,126547,964,903,1864,8568,8149,16717,3936,4261,8199,3609,3621,7228,4327,5314,9639,50589,51889,102476,3778,3851,7633,6036,7017,13053,1601,1686,3289,1034,1472,2506,204,309,511,72296,74985,147284,12830,12450,25276
504,125604,125413,251017,8651,8092,16743,16427,15293,31719,8046,7391,15442,8528,8004,16532,19674,19709,39378,17882,18121,36003,17393,17382,34778,13803,14198,27999,9317,9768,19081,4481,5102,9581,1405,2360,3769,118663,120830,239490,6940,4587,11525,3111,2813,5927,90,61,150,80,88,169,3286,2964,6251,76563,75272,151835,40722,41963,82680,91482,91442,182922,24454,26054,50500,99984,100954,200939,1635,1547,3180,15096,14005,29104,5751,5625,11372,2429,2551,4977,3306,5377,8686,49305,53981,103291,10428,9852,20281,21938,20681,42616,4720,4296,9015,3388,3796,7177,708,895,1606,113354,116388,229738,8786,7654,16436
505,263603,271507,535114,18478,17377,35860,35667,34030,69697,17357,16613,33968,17671,16924,34593,40892,41434,82322,37694,39028,76723,35901,37198,73099,27850,30043,57893,19276,21242,40522,9564,12036,21602,3243,5585,8828,249500,262125,511624,14105,9380,23489,2627,2867,5488,109,82,189,56,53,113,2790,2997,5789,145660,149701,295364,102085,106252,208333,197012,201297,398308,52004,56096,108109,209420,217389,426806,3879,3654,7531,33156,31499,64656,13224,13263,26492,6380,6561,12936,7681,11783,19458,117889,126792,244685,21120,20362,41483,39596,39958,79549,8340,8493,16832,5869,7214,13081,1536,1884,3425,243217,253970,497187,12583,14346,26925
506,244968,243390,488354,17004,16196,33202,30815,28939,59753,15700,14540,30237,19372,17688,37063,42250,40965,83212,34973,33891,68863,30734,30449,61189,24972,26714,51682,17839,18492,36331,8394,10346,18742,2909,5171,8082,232076,234796,466872,12889,8592,21480,4438,4540,8972,84,89,166,81,88,165,4595,4708,9306,132756,131299,264059,95833,96682,192515,164786,164239,329028,63391,64671,128060,182406,183083,365488,3197,3127,6326,28257,26636,54892,11701,11378,23077,7503,7342,14851,8809,11885,20691,105931,110906,216837,18784,18166,36953,38909,37224,76136,8830,8088,16910,5805,6346,12158,1583,1688,3273,222448,225564,448013,16914,15412,32324
507,198605,204728,403334,13798,13354,27157,26935,25713,52644,12806,12411,25210,13593,13170,26764,29200,30058,59255,28125,28785,56905,27099,28064,55163,21449,22881,44330,14969,15907,30873,7898,9527,17425,2745,4854,7599,185808,196796,382607,12798,7930,20731,3345,3119,6467,73,58,131,73,69,144,3494,3246,6741,119775,122951,242723,64738,68506,133240,154175,158488,312660,30243,33770,64018,157407,164165,321566,2763,2786,5551,24889,23724,48610,9342,9575,18920,4165,4760,8925,5148,8737,13888,81529,90345,171869,16271,15994,32262,33073,32810,65886,7300,6950,14250,4554,5304,9861,582,765,1351,178070,189120,367191,14581,13855,28433
509,69062,66294,135354,4083,3784,7864,8941,8438,17385,3918,3370,7290,3302,2651,5948,7073,7030,14107,7840,7849,15690,9783,9650,19431,10509,10111,20615,8419,7683,16103,4005,4078,8083,1183,1655,2844,63268,61807,125074,5793,4487,10279,2807,2610,5416,36,40,76,40,35,76,2880,2682,5565,50537,48051,98589,11545,11786,23334,58501,57101,115599,3471,3570,7036,57549,56368,113920,733,682,1412,7857,7443,15305,2310,2215,4520,362,430,789,686,1799,2483,19569,22453,42021,5898,6158,12052,16093,14151,30241,3881,2900,6783,2847,2125,4970,281,202,484,58489,58288,116780,10403,7204,17606
510,53302,40614,93920,3971,3690,7665,6547,6229,12779,2332,2048,4384,3009,2716,5726,11633,8711,20349,10119,6646,16763,8262,5439,13701,5343,3574,8915,1635,1124,2764,372,333,707,78,98,184,49635,37982,87618,3670,2627,6299,10713,10862,21572,223,193,418,305,316,617,11237,11368,22609,34927,28485,63417,10132,6978,17111,36702,28339,65039,8001,7164,15169,39242,31580,70821,676,621,1291,5452,5188,10637,1163,1065,2229,182,260,445,1052,1580,2630,15936,13844,29774,5286,3598,8883,9847,5969,15821,1768,1243,3011,1126,846,1971,309,311,618,34663,33757,68421,45839,17017,62858
511,61391,57170,118563,4222,3996,8222,8304,8000,16304,3697,3477,7176,3530,3161,6690,8604,8143,16752,8127,7770,15898,9112,8181,17286,7876,7015,14886,5145,4438,9587,2163,2201,4364,612,795,1411,56369,53535,109905,5023,3636,8659,5666,5927,11597,57,37,95,91,83,171,5815,6044,11862,44087,41173,85264,10019,9971,19990,49212,46243,95453,5130,5401,10526,49057,46340,95397,723,719,1439,7259,6965,14222,2071,2099,4169,310,448,760,826,1845,2672,16180,18156,34334,6024,5834,11855,13733,11117,24853,3254,2405,5660,2299,1784,4084,199,163,366,50212,49916,100128,21437,12244,33687
597,408,26,434,0,0,0,0,0,0,0,0,0,17,3,20,124,6,127,120,3,127,94,8,105,43,7,43,8,0,8,3,0,3,3,0,3,397,27,418,8,5,15,3,0,3,0,0,0,0,0,0,10,0,10,177,16,193,164,9,168,288,14,309,51,3,53,250,20,272,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,199,14,215,45,0,44,84,5,84,13,0,13,8,0,8,0,0,0,0,0,0,3004,668,3668
599,3532,2415,5950,81,79,161,120,120,237,84,65,151,254,242,503,773,534,1306,606,305,910,638,325,957,540,442,977,375,254,633,58,37,98,12,11,23,0,0,0,3532,2415,5950,324,237,563,6,6,11,7,3,12,341,247,587,2138,1378,3512,851,634,1484,2258,1559,3819,305,281,585,2133,1447,3584,9,9,17,93,88,186,26,23,53,28,37,67,71,72,145,1035,875,1909,312,183,488,715,434,1144,179,85,262,100,46,142,25,12,33,0,0,0,0,0,0
601,107930,114422,222356,6666,6338,12995,13936,13158,27099,6880,6684,13565,7088,6952,14042,13947,14541,28485,13171,14411,27577,14285,15312,29598,14085,15358,29440,10584,11598,22183,5388,6703,12093,1906,3368,5275,101488,108149,209633,6444,6274,12719,3817,3898,7715,231,222,451,178,193,367,4225,4309,8534,86306,91182,177488,14735,15934,30671,93339,99040,192382,7984,9009,16993,95080,101548,196624,989,1045,2031,12896,12147,25047,5131,5088,10226,2589,2692,5274,3544,5371,8910,39843,44661,84508,7263,8026,15286,23030,24212,47241,5993,6233,12222,3534,3962,7498,415,430,847,98328,104578,202902,8322,8390,16715
602,68765,71716,140484,3954,3718,7679,8525,8265,16789,4563,4235,8806,4512,4144,8661,7318,7715,15036,7536,8353,15890,9373,9962,19336,9741,10309,20046,8165,8366,16533,3852,4497,8353,1230,2141,3369,64097,67414,131510,4674,4301,8977,2053,2185,4243,110,103,218,63,91,153,2230,2373,4605,55273,57628,112902,7974,8361,16335,60761,63453,124207,3240,3372,6612,60816,63587,124402,669,584,1249,7736,7500,15231,3168,3039,6202,1225,1271,2499,1616,2765,4376,18529,22280,40811,4647,5417,10064,19150,18187,37331,5157,4888,10042,3114,2960,6075,315,343,660,61638,64413,126052,5817,5997,11817
603,18953,18169,37119,868,901,1768,2331,2126,4455,1037,902,1944,728,646,1371,1561,1604,3163,1998,2107,4106,2742,2794,5540,3369,3213,6583,2875,2555,5437,1159,999,2152,271,326,600,17488,16887,34380,1461,1281,2738,1147,1202,2347,51,53,108,42,40,85,1247,1292,2541,14919,14248,29168,2270,2204,4477,17115,16305,33425,447,531,976,16930,16182,33106,112,130,241,2052,1858,3911,678,646,1325,105,107,216,261,574,834,4920,5716,10641,1354,1396,2744,5255,4567,9822,1610,1238,2850,917,602,1515,32,35,70,16843,16247,33093,1665,1611,3277
604,53261,55766,109024,3025,2959,5985,6881,6480,13359,3446,3258,6699,2898,2793,5691,5375,5770,11138,5797,6304,12096,7412,8011,15425,7818,8142,15963,6398,6732,13134,3271,3728,6993,942,1587,2522,49318,52255,101566,3943,3513,7455,3535,3676,7213,177,167,347,130,150,283,3840,3996,7839,44622,46601,91220,4606,4997,9601,48718,50946,99663,1183,1453,2640,48320,50680,98993,479,434,910,6211,5870,12087,2260,2277,4538,376,548,927,814,1680,2495,10765,13728,24486,3893,4587,8481,16877,16415,33293,4806,4625,9428,2799,2532,5331,150,127,280,48039,50620,98662,4113,3883,7992
697,49,21,68,0,0,0,0,0,0,0,0,0,6,4,8,15,3,23,5,0,5,10,3,15,8,4,12,4,3,7,0,0,0,0,0,0,46,18,65,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,16,49,15,3,18,37,18,60,9,0,10,34,19,51,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,18,11,25,8,4,10,16,4,22,0,0,0,0,0,0,0,0,0,0,0,0,471,218,691
699,524,393,912,27,20,40,16,22,36,34,33,62,56,29,90,120,69,183,93,54,147,77,59,135,52,56,113,48,38,84,8,5,12,0,0,3,0,0,0,524,393,912,34,22,54,4,0,4,3,0,3,34,22,55,376,286,659,72,66,139,378,300,680,31,31,67,363,301,666,3,9,11,12,18,33,10,21,28,4,6,9,15,15,28,141,149,296,32,24,62,121,85,209,37,23,51,19,13,34,0,0,3,0,0,0,0,0,0
701,71889,64939,136828,5137,5018,10155,8931,8444,17377,4039,3560,7600,5198,4355,9555,14046,12810,26858,11472,10315,21789,10094,8858,18951,7434,6612,14042,4021,3393,7413,1246,1226,2470,273,356,626,67703,61814,129513,4189,3126,7314,5448,5080,10533,278,235,509,466,459,923,6186,5771,11960,45391,40447,85840,17484,17493,34979,48748,44199,92942,13639,14079,27712,53998,49721,103721,908,917,1822,7816,7406,15222,2514,2377,4895,890,1157,2052,2367,4279,6649,26831,28033,54868,7133,5570,12697,10336,7759,18097,2340,1911,4245,1734,1658,3390,315,359,670,59309,57794,117096,18870,11348,30210
702,45287,44157,89443,3829,3572,7398,7481,6863,14346,3420,3023,6446,3544,3357,6905,7695,7988,15691,6143,6283,12427,5881,6009,11887,4439,4366,8810,2119,1852,3969,624,639,1266,116,192,310,42233,41181,83416,3056,2971,6028,22060,22533,44595,117,109,226,373,391,764,22547,23040,45590,35530,34767,70296,4913,5057,9970,19714,18588,38304,19154,20193,39350,37382,37091,74478,746,777,1527,6212,5812,12023,1394,1264,2662,192,262,451,859,1695,2548,9866,11526,21396,3849,3887,7736,6591,5961,12547,2728,2492,5224,3631,3460,7091,769,754,1526,37323,37730,75053,15221,12295,27517
797,61,14,70,0,0,0,0,3,3,0,0,0,4,0,3,23,3,30,16,0,19,11,0,9,3,0,3,0,0,0,0,3,3,0,0,0,61,14,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,16,47,3,53,16,10,27,37,3,37,11,7,21,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,42,3,42,0,3,6,5,3,8,8,0,8,0,0,0,0,0,0,0,0,0,185,68,252
799,1332,1157,2489,45,34,81,48,76,123,16,17,32,98,85,183,219,239,457,215,180,396,257,203,461,229,212,438,174,105,278,20,10,38,0,0,0,0,0,0,1332,1157,2489,381,297,683,5,4,11,4,3,7,394,305,696,750,630,1379,191,209,402,720,642,1364,234,218,455,945,813,1750,0,0,4,33,44,84,14,9,18,18,3,21,20,16,33,304,348,654,97,78,170,262,175,434,81,60,144,80,44,124,15,7,19,0,0,0,0,0,0
801,195432,201425,396857,13892,12889,26782,24610,23055,47659,12350,12124,24468,15829,15525,31354,32368,33639,66008,28875,29423,58298,24959,25955,50915,19870,21558,41426,13929,15503,29428,6436,7913,14352,2316,3839,6155,185433,191735,377168,9991,9690,19683,3075,3036,6107,88,92,183,91,93,184,3250,3220,6476,133811,135878,269693,50552,54483,105039,142856,145783,288639,41447,45140,86585,165442,170137,335575,2423,2305,4726,23144,21803,44947,9896,9967,19864,7913,8265,16177,9981,12729,22712,109826,113924,223750,7841,7692,15529,19231,22214,41446,5138,5720,10860,3423,4336,7762,615,781,1398,176694,183342,360035,18728,16989,35718
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12
899,312,228,538,5,6,12,10,12,22,16,20,35,36,42,79,63,44,108,67,40,107,43,26,68,38,34,78,15,9,24,5,4,8,0,3,3,0,0,0,312,228,538,13,12,29,0,0,0,0,0,0,15,12,33,209,144,351,58,65,130,190,160,355,42,41,82,208,166,372,3,0,5,10,12,20,3,13,16,17,11,29,20,21,42,120,138,257,11,10,20,63,23,86,17,10,23,8,5,12,3,0,3,0,0,0,0,0,0
901,2432,2090,4523,141,126,261,281,266,543,101,107,205,134,63,199,329,240,566,345,290,633,371,332,707,359,340,701,255,210,463,95,91,182,28,29,51,2289,1962,4253,143,134,273,100,110,212,4,3,13,0,0,3,110,115,226,1300,1202,2504,822,632,1452,871,812,1688,1055,1062,2118,1692,1570,3264,36,30,68,242,222,460,63,63,126,7,10,15,33,54,88,696,762,1457,136,124,258,393,355,744,91,62,151,124,75,198,67,74,144,1710,1738,3448,1086,634,1720
997,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,4,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,17,3,19
999,21,28,55,0,0,3,0,3,3,0,3,3,6,4,10,0,0,0,4,5,5,3,4,9,3,4,11,6,6,13,0,0,0,0,0,0,0,0,0,21,28,55,3,0,3,0,0,0,0,0,0,3,0,3,14,15,24,9,17,22,20,21,40,5,10,10,16,19,39,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,16,25,0,3,3,6,10,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
