SA4_CODE_2016,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
308,303,6130,842,7277,319,5823,797,6941,860,12312,1827,14999,1173,11747,1807,14723,1558,12300,1951,15811,1594,10875,1515,13982,834,6856,1044,8735,390,2964,732,4090,80,820,304,1202,7115,69826,10812,87751,350,5673,826,6846,386,5524,621,6539,1426,12354,1259,15043,1934,11194,1201,14331,2436,11365,1349,15154,2381,9122,1128,12632,1126,6134,1006,8267,432,3332,839,4610,68,1422,467,1960,10542,66136,8700,85375,654,11800,1664,14123,706,11348,1418,13476,2288,24667,3084,30046,3100,22940,3007,29052,3991,23667,3300,30962,3971,19997,2642,26615,1963,12987,2048,16999,823,6304,1568,8700,148,2240,774,3161,17662,135959,19511,173127
309,576,15318,1800,17701,744,16133,1728,18611,2032,31968,3591,37585,2925,31730,3195,37858,3668,30262,3203,37138,3606,24844,2840,31290,2609,21258,2644,26511,1288,9896,1862,13041,387,2967,1096,4457,17836,184380,21971,224184,786,14980,1574,17333,938,16494,1732,19170,3109,33246,3536,39888,5074,32375,3119,40563,6190,30800,3184,40177,6629,25435,2959,35028,4003,21381,2835,28220,1387,10657,2524,14572,299,5112,1991,7405,28424,190481,23449,242352,1364,30296,3372,35031,1685,32627,3463,37774,5142,65210,7127,77481,8005,64105,6313,78423,9861,61067,6388,77318,10239,50274,5802,66311,6612,42642,5480,54729,2678,20548,4382,27614,687,8086,3093,11859,46256,374855,45420,466532
310,566,9515,1329,11409,561,9271,1446,11285,1556,18435,3090,23079,2082,17100,2581,21763,2321,16344,2083,20748,2231,13025,1626,16882,1340,8773,1323,11430,517,3983,834,5336,143,1102,298,1548,11319,97548,14613,123476,640,8912,1087,10634,841,9207,1022,11074,2671,19480,2135,24293,3479,16862,1726,22070,3903,15671,1696,21267,3515,12073,1412,16998,1757,8676,1364,11795,588,4537,988,6115,83,1942,546,2567,17483,97354,11980,126812,1199,18429,2410,22040,1404,18478,2467,22352,4230,37917,5231,47373,5563,33959,4315,43836,6226,32012,3779,42017,5746,25095,3041,33882,3092,17450,2689,23230,1107,8523,1820,11449,227,3042,847,4113,28801,194902,26589,250288
311,564,9797,1126,11479,613,9552,909,11072,1470,18113,1864,21452,1982,17386,1691,21062,2047,16141,1654,19844,2074,13422,1362,16853,1384,9753,1229,12362,515,3624,690,4836,97,1060,240,1392,10743,98846,10759,120357,655,9134,1050,10842,769,9032,869,10671,2589,18282,1777,22644,3379,16957,1592,21926,3583,15939,1584,21108,3440,13034,1465,17936,1936,9547,1242,12726,479,4195,832,5501,65,1874,351,2288,16888,97997,10756,125648,1215,18929,2171,22321,1384,18583,1781,21741,4063,36394,3635,44097,5365,34342,3281,42990,5628,32081,3236,40948,5508,26454,2828,34791,3324,19302,2463,25090,996,7825,1521,10337,159,2930,594,3680,27637,196849,21517,245998
312,200,4279,658,5135,183,4203,699,5083,613,9896,1935,12448,831,9429,1722,11975,1055,9864,1764,12677,1126,8566,1457,11145,585,5292,946,6824,264,2184,503,2951,55,613,154,830,4907,54324,9842,69072,200,4054,563,4814,252,4198,577,5033,1053,9937,1268,12258,1309,8925,1043,11278,1692,8869,1107,11667,1720,7163,934,9815,845,4479,780,6096,311,2276,539,3130,52,1068,218,1336,7427,50970,7027,65432,394,8336,1223,9955,435,8404,1278,10115,1661,19838,3208,24705,2137,18354,2761,23252,2745,18728,2872,24347,2840,15726,2389,20965,1433,9768,1722,12926,577,4464,1039,6078,107,1683,375,2162,12340,105300,16869,134500
313,361,6526,752,7645,370,5825,718,6910,939,10632,1349,12914,1365,11243,1296,13907,1754,12287,1238,15283,1877,11073,1191,14148,1484,10043,1338,12863,670,4596,959,6225,163,1293,597,2054,8978,73525,9436,91942,443,6248,608,7305,509,5711,510,6728,1646,10889,971,13505,2525,11453,1038,15017,3140,12151,1081,16372,3292,11138,1184,15615,2211,10161,1380,13753,701,5064,1270,7039,117,2023,1085,3226,14594,74847,9127,98562,806,12781,1360,14947,879,11541,1227,13644,2582,21517,2322,26424,3891,22699,2333,28922,4897,24440,2321,31653,5171,22213,2376,29763,3692,20205,2715,26616,1374,9659,2235,13265,278,3313,1683,5282,23570,148366,18569,190510
314,252,5998,374,6618,263,5534,369,6161,730,11011,798,12539,1166,12232,808,14202,1415,11031,729,13166,1347,7932,517,9797,870,5666,479,7017,315,1989,314,2621,66,527,167,759,6419,61923,4544,72884,272,5701,378,6354,344,5495,313,6153,1300,11671,768,13735,2071,12446,664,15181,2419,10737,618,13776,2166,7679,524,10376,1260,5766,522,7544,299,2257,400,2960,53,1021,337,1407,10174,62778,4527,77481,522,11700,756,12975,608,11026,688,12320,2028,22681,1561,26275,3234,24679,1471,29382,3827,21772,1340,26944,3513,15616,1039,20170,2132,11427,1001,14554,609,4253,713,5577,114,1549,506,2169,16591,124702,9070,150360
315,129,1907,498,2537,153,2152,573,2878,368,4602,1142,6121,443,3971,856,5275,429,4329,769,5526,380,3930,698,5007,198,2362,508,3069,75,883,236,1192,18,196,72,288,2197,24332,5361,31893,147,1682,433,2261,202,2189,345,2730,567,4718,737,6022,580,3840,516,4930,653,3910,613,5179,602,3099,524,4220,263,1801,362,2423,84,737,184,1009,14,282,80,372,3114,22245,3792,29149,278,3590,927,4799,353,4339,924,5607,940,9320,1882,12140,1022,7808,1369,10202,1086,8241,1387,10707,981,7028,1220,9231,464,4158,866,5489,167,1614,419,2197,35,476,152,663,5313,46580,9147,61037
316,355,9157,873,10386,398,7493,702,8587,939,14583,1350,16875,1668,17388,1631,20690,2362,18799,1709,22871,2807,17797,1606,22209,2073,16344,1664,20076,1150,8011,1218,10388,323,2552,630,3501,12064,112132,11388,135585,462,8923,772,10156,493,7389,680,8567,1632,15356,1215,18208,3004,18203,1330,22537,4476,20157,1587,26210,5020,18292,1593,24913,3217,16453,1766,21438,1209,8610,1689,11502,239,4174,1163,5580,19760,117558,11803,149112,810,18076,1650,20537,892,14885,1379,17161,2572,29939,2567,35083,4673,35595,2960,43230,6836,38949,3296,49081,7829,36090,3205,47115,5294,32801,3428,41517,2358,16621,2910,21891,560,6728,1795,9082,31824,229682,23188,284697
317,193,4437,520,5152,215,4416,435,5076,616,8221,761,9595,863,7087,702,8649,1044,7234,711,8996,1150,6460,704,8323,732,5101,655,6490,346,2561,557,3472,106,810,288,1197,5269,46333,5338,56937,234,4386,470,5088,340,4324,374,5039,1025,8149,667,9842,1443,7204,621,9266,1998,7227,672,9897,2047,6421,675,9142,1128,5494,764,7385,471,3153,779,4400,78,1522,636,2231,8754,47883,5663,62298,424,8826,990,10243,559,8743,810,10112,1644,16372,1422,19438,2299,14291,1328,17921,3037,14462,1387,18886,3194,12881,1378,17456,1857,10596,1417,13880,820,5716,1341,7870,179,2334,924,3431,14018,94217,10999,119233
318,349,7045,909,8305,385,7739,1219,9342,904,13055,1855,15814,1225,11712,1531,14466,1647,11711,1483,14838,1623,10362,1282,13261,954,7397,1156,9509,389,3265,653,4312,108,942,242,1295,7593,73224,10326,91141,402,6580,760,7744,485,7308,762,8551,1516,13198,1250,15963,2102,11827,1134,15064,2682,11440,1226,15350,2759,9371,1096,13232,1459,6628,1082,9173,489,3640,810,4945,76,1669,358,2101,11962,71662,8487,92109,749,13628,1672,16050,868,15042,1978,17890,2417,26248,3106,31772,3327,23538,2660,29533,4327,23149,2708,30186,4375,19733,2382,26487,2417,14025,2238,18684,878,6910,1468,9253,184,2607,603,3396,19557,144888,18809,183253
319,454,7048,1006,8508,401,5585,750,6743,999,10369,1454,12822,1614,11336,1585,14530,2197,14136,1899,18236,2878,15747,2081,20706,2415,16208,2500,21125,1101,7532,1721,10357,210,1995,639,2842,12266,89960,13642,115869,478,6661,844,7987,535,5344,580,6453,1872,10764,1111,13738,2910,11777,1250,15933,4013,14110,1629,19751,4858,15395,1952,22200,3222,14962,2363,20550,1099,7319,1923,10342,181,3023,905,4111,19167,89347,12551,121064,931,13712,1852,16492,935,10932,1326,13195,2869,21135,2560,26563,4522,23107,2837,30467,6218,28243,3528,37987,7733,31137,4032,42907,5639,31174,4865,41675,2201,14855,3644,20703,387,5017,1546,6953,31441,179312,26192,236940
397,0,0,3,3,0,3,0,3,0,4,0,4,0,9,0,7,0,11,3,10,3,7,0,7,0,13,4,13,0,5,3,7,0,0,0,0,4,46,12,65,0,4,0,5,0,5,0,4,0,4,0,6,0,4,3,3,0,7,0,7,4,13,4,19,0,9,7,16,0,5,0,7,0,0,3,0,10,52,18,81,0,7,3,11,0,3,3,11,0,10,0,11,0,8,3,14,0,17,3,24,9,19,4,30,0,21,10,33,0,12,3,16,0,0,3,4,14,99,30,144
399,10,155,42,212,31,404,122,559,49,887,349,1288,40,587,339,964,68,617,290,975,89,797,269,1147,74,847,202,1120,9,164,50,225,0,14,3,19,373,4473,1660,6509,11,160,35,203,23,427,121,576,40,741,221,1005,50,324,139,514,79,461,154,688,135,896,196,1224,86,593,116,798,8,101,41,153,0,16,6,18,440,3701,1044,5179,17,308,80,408,57,830,241,1133,91,1627,570,2293,87,914,477,1485,147,1078,440,1663,221,1686,466,2373,155,1437,321,1916,23,258,95,381,0,24,16,44,807,8179,2705,11693
401,345,8376,647,9364,465,9789,701,10958,995,16143,1284,18424,1566,15077,1110,17756,2632,15599,1254,19488,2855,13309,1054,17225,1733,10637,941,13303,801,5709,730,7243,312,2426,368,3109,11701,97058,8092,116855,385,8105,601,9090,577,9614,586,10780,1439,16090,1060,18590,2472,15427,845,18744,4108,15149,981,20236,4747,13029,1029,18810,2734,11414,1073,15222,1035,6993,1011,9035,232,4705,696,5636,17727,100537,7878,126143,728,16484,1247,18457,1046,19403,1289,21737,2433,32234,2347,37009,4041,30497,1951,36493,6737,30751,2235,39720,7603,26343,2085,36035,4466,22053,2006,28522,1838,12701,1738,16278,544,7133,1069,8740,29430,197595,15972,243000
402,674,11925,1069,13666,824,13336,991,15155,2142,26530,2272,30944,2871,23206,2039,28119,3470,22130,1847,27443,3327,18240,1523,23093,2123,13336,1357,16815,972,6802,1121,8896,270,2252,491,3017,16675,137757,12715,167148,718,11196,954,12863,1073,12182,822,14076,3728,26074,1922,31727,4539,21361,1569,27472,5317,21159,1564,28036,5373,17667,1519,24559,2882,14248,1596,18728,900,8367,1533,10796,160,3973,776,4910,24694,136226,12252,173172,1388,23118,2021,26529,1903,25517,1814,29231,5869,52605,4195,62668,7415,44568,3610,55594,8787,43292,3404,55481,8703,35907,3043,47656,5007,27576,2951,35537,1873,15168,2655,19694,430,6231,1268,7927,41364,273983,24969,340320
403,439,9736,715,10890,568,10137,601,11307,1417,19172,1273,21866,2102,19009,1225,22338,2839,18812,1256,22914,3511,17102,1275,21886,2291,13658,1228,17180,939,6612,988,8540,354,2694,557,3605,14457,116943,9116,140522,514,9486,636,10634,751,9959,572,11284,2227,19510,1198,22934,3423,18821,1109,23357,4754,18656,1141,24549,5896,17017,1324,24239,3229,14367,1470,19069,1067,8040,1399,10511,237,5252,1049,6533,22096,121108,9913,153114,953,19224,1348,21523,1319,20098,1169,22584,3642,38687,2477,44796,5524,37831,2338,45692,7593,37468,2403,47463,9407,34121,2599,46124,5522,28023,2699,36251,2010,14646,2392,19050,587,7950,1604,10136,36550,238051,19025,293636
404,295,5752,520,6568,428,7177,473,8080,1036,14741,1062,16840,1387,12489,900,14775,2056,12518,1026,15598,2069,10535,867,13473,1134,7739,845,9721,635,4478,662,5776,245,1996,405,2646,9286,77418,6769,93475,309,5572,416,6301,493,6957,451,7894,1535,14495,955,16989,2130,11787,783,14696,3188,11754,875,15810,3327,10247,865,14439,1733,8122,933,10790,837,5917,946,7701,166,3710,845,4717,13712,78554,7074,99334,611,11318,942,12870,921,14128,928,15981,2569,29232,2018,33822,3511,24279,1684,29477,5244,24268,1901,31408,5397,20775,1732,27905,2869,15864,1779,20509,1471,10399,1605,13477,413,5706,1249,7369,22997,155974,13837,192810
405,145,2742,399,3288,145,2228,154,2520,372,4368,382,5125,586,4678,410,5681,904,6147,586,7634,1209,6870,707,8791,808,5927,783,7522,375,2724,524,3629,96,872,231,1199,4648,36559,4181,45391,189,2452,333,2969,172,1940,175,2285,642,4230,323,5194,1007,4645,368,6019,1494,5739,504,7745,1928,6043,642,8612,1107,5331,769,7213,363,2902,636,3902,72,1572,359,2003,6963,34861,4110,45933,334,5194,728,6253,316,4161,329,4809,1013,8598,704,10316,1595,9319,780,11700,2397,11885,1095,15377,3140,12917,1351,17408,1918,11258,1554,14729,735,5629,1165,7528,165,2447,586,3207,11615,71421,8289,91328
406,105,1920,339,2365,143,1925,366,2438,319,4336,865,5523,494,3939,717,5149,664,4748,746,6156,671,4495,685,5847,438,3178,551,4165,183,1475,354,2012,49,453,121,627,3061,26477,4743,34274,135,1749,306,2184,184,1798,235,2217,520,4168,511,5206,702,3675,417,4795,1024,4079,529,5633,994,3756,586,5336,568,2912,465,3949,208,1516,398,2119,34,734,252,1024,4371,24391,3695,32466,242,3669,640,4551,323,3725,605,4653,843,8505,1378,10728,1192,7614,1138,9941,1690,8828,1272,11794,1659,8254,1270,11181,1007,6093,1018,8114,396,2986,746,4128,89,1189,369,1644,7431,50865,8437,66735
407,237,4389,659,5290,216,3929,459,4603,686,7542,990,9214,961,8047,1083,10094,1504,9952,1143,12597,1817,10671,1130,13618,1393,9772,1279,12441,635,4727,939,6305,150,1526,449,2128,7606,60555,8122,76287,280,4244,521,5038,318,3505,302,4127,1072,7297,623,8994,1584,7782,688,10057,2402,9240,919,12561,2971,9630,986,13589,1817,9389,1276,12476,666,4977,1100,6736,122,2494,691,3310,11227,58558,7102,76886,513,8638,1176,10326,533,7437,758,8728,1759,14843,1606,18205,2549,15831,1775,20150,3901,19188,2063,25158,4788,20298,2111,27200,3208,19155,2554,24917,1302,9703,2037,13044,276,4017,1143,5433,18833,119114,15224,153169
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
499,4,70,18,95,13,115,39,161,26,254,73,349,35,164,88,280,31,147,108,282,23,160,54,239,18,118,36,168,4,31,3,43,3,10,0,13,143,1066,421,1627,4,55,19,80,11,74,20,99,24,149,36,209,16,83,38,140,30,110,51,192,21,121,28,164,17,64,17,97,3,10,3,21,0,8,0,7,127,676,215,1016,9,130,36,173,17,187,61,266,47,403,110,556,48,244,126,421,60,260,159,474,48,278,80,403,28,183,50,271,4,40,9,59,3,13,3,22,265,1740,638,2648
501,215,4787,678,5679,196,3525,373,4095,499,8037,1018,9550,787,9336,1108,11230,1117,9892,1175,12184,1353,9083,1077,11510,857,7309,1014,9186,360,3109,691,4158,104,913,263,1280,5485,55991,7394,68864,244,4322,623,5188,236,3357,331,3919,923,8572,805,10306,1405,9564,852,11814,2062,9571,958,12600,2356,8739,1029,12124,1246,6767,1005,9023,437,3378,879,4693,77,1509,454,2039,8982,55777,6941,71705,464,9103,1298,10870,430,6881,701,8013,1422,16606,1826,19851,2184,18897,1960,23043,3180,19464,2139,24780,3709,17822,2104,23633,2103,14079,2021,18211,793,6485,1570,8844,180,2421,716,3318,14466,111767,14330,140569
502,107,2559,259,2930,117,2260,222,2598,313,4189,467,4972,427,4428,468,5328,561,4990,561,6112,666,4633,509,5811,567,4780,603,5948,368,2609,473,3454,87,729,213,1025,3217,31188,3784,38182,143,2483,259,2891,159,2183,180,2527,517,4488,386,5388,748,4638,401,5782,1034,5002,441,6473,1319,4786,475,6575,846,4767,621,6229,393,2758,587,3740,55,1065,267,1388,5212,32167,3619,40991,251,5044,521,5823,280,4439,405,5129,829,8678,855,10359,1175,9068,870,11114,1594,9987,1007,12586,1982,9425,980,12388,1408,9545,1221,12177,763,5364,1064,7189,142,1795,482,2416,8424,63351,7401,79180
503,167,4079,321,4562,246,5742,592,6584,560,13717,1941,16215,716,9653,1110,11479,1173,8708,939,10817,1254,7184,814,9249,779,5204,660,6644,296,2594,420,3312,113,1012,226,1346,5293,57892,7028,70201,209,4305,376,4892,309,5815,646,6766,793,13354,1795,15940,1088,9509,936,11532,1956,8307,800,11059,2115,6564,729,9415,1213,4914,617,6742,473,3122,549,4145,109,2050,453,2611,8272,57950,6892,73108,373,8381,695,9449,554,11563,1237,13348,1350,27072,3736,32158,1808,19162,2046,23008,3129,17015,1734,21877,3373,13744,1545,18664,1991,10123,1277,13383,774,5721,968,7465,216,3062,677,3961,13558,115842,13918,143313
504,291,7063,695,8046,372,7288,865,8528,986,16495,2189,19674,1323,14674,1881,17882,1761,14021,1608,17393,1694,10904,1212,13803,985,7397,934,9317,433,3367,684,4481,127,945,337,1405,7966,82160,10401,100526,358,6449,591,7391,473,6878,654,8004,1670,16550,1486,19709,2287,14547,1285,18121,2903,13263,1206,17382,2840,10405,949,14198,1429,7339,1000,9768,487,3782,835,5102,90,1646,632,2360,12541,80853,8638,102032,646,13509,1284,15442,844,14166,1522,16532,2655,33043,3674,39378,3612,29224,3166,36003,4668,27285,2817,34778,4530,21306,2162,27999,2414,14737,1932,19081,917,7143,1517,9581,221,2584,961,3769,20509,163012,19042,202559
505,580,15502,1281,17357,725,15743,1204,17671,1965,35688,3234,40892,2693,32387,2620,37694,3482,30041,2378,35901,3419,22591,1841,27850,2144,15681,1452,19276,1038,7404,1123,9564,317,2300,627,3243,16348,177336,15768,209459,735,14767,1114,16613,897,14967,1065,16924,2974,35704,2756,41434,4400,32405,2221,39028,5762,29413,2018,37198,5772,22490,1779,30043,3276,16258,1715,21242,1198,9170,1668,12036,222,4161,1201,5585,25238,179326,15537,220096,1310,30268,2391,33968,1616,30708,2272,34593,4936,71395,5993,82322,7094,64788,4845,76723,9250,59457,4397,73099,9191,45084,3620,57893,5414,31939,3170,40522,2239,16574,2792,21602,539,6466,1825,8828,41586,356660,31302,429558
506,625,13882,1184,15700,843,16918,1613,19372,2159,36039,4049,42250,2712,29165,3098,34973,3104,25175,2455,30734,3007,19960,2001,24972,1896,14328,1611,17839,839,6356,1208,8394,245,2031,637,2909,15430,163855,17860,197142,705,12779,1056,14540,1035,15381,1273,17688,3404,34591,2963,40965,4237,27450,2203,33891,4915,23602,1931,30449,5284,19578,1846,26714,2858,13908,1732,18492,1002,7722,1625,10346,172,3742,1259,5171,23603,158758,15889,198253,1326,26666,2243,30237,1876,32298,2888,37063,5572,70626,7019,83212,6941,56618,5301,68863,8020,48776,4386,61189,8292,39542,3848,51682,4754,28233,3339,36331,1838,14075,2827,18742,410,5775,1892,8082,39033,322614,33748,395396
507,525,11197,1084,12806,556,11731,1306,13593,1487,24720,2996,29200,2063,23561,2499,28125,2674,22180,2249,27099,2797,17048,1608,21449,1603,11993,1371,14969,849,5924,1124,7898,247,1897,602,2745,12789,130250,14832,157869,548,10877,987,12411,756,11432,981,13170,2462,25333,2268,30058,3455,23562,1773,28785,4687,21598,1776,28064,4821,16561,1498,22881,2472,12000,1437,15907,931,7025,1577,9527,192,3474,1193,4854,20321,131852,13484,165658,1070,22072,2069,25210,1311,23162,2290,26764,3941,50047,5267,59255,5518,47122,4268,56905,7356,43778,4024,55163,7617,33612,3105,44330,4073,23997,2808,30873,1778,12949,2699,17425,443,5366,1789,7599,33113,262104,28312,323530
509,155,3210,552,3918,162,2715,419,3302,422,5511,1140,7073,616,6152,1069,7840,980,7647,1155,9783,1180,8160,1171,10509,861,6501,1055,8419,349,2991,670,4005,97,826,265,1183,4820,43722,7494,56035,177,2752,440,3370,183,2205,263,2651,708,5665,656,7030,1010,6096,739,7849,1633,7111,909,9650,1929,7221,962,10111,1045,5687,948,7683,397,2923,763,4078,75,1218,364,1655,7159,40872,6050,54073,329,5966,996,7290,347,4926,685,5948,1133,11178,1796,14107,1633,12246,1809,15690,2610,14758,2060,19431,3108,15377,2131,20615,1906,12184,2002,16103,741,5910,1427,8083,172,2042,634,2844,11975,84591,13541,110110
510,106,1727,492,2332,144,2230,633,3009,572,8640,2425,11633,587,7520,2019,10119,476,6206,1586,8262,275,4092,977,5343,101,1232,303,1635,18,269,87,372,4,63,13,78,2281,31972,8534,42784,146,1500,398,2048,215,2062,439,2716,669,6723,1323,8711,617,5092,938,6646,504,4055,876,5439,387,2655,534,3574,101,817,207,1124,25,224,80,333,4,76,25,98,2679,23195,4818,30698,257,3233,896,4384,361,4288,1073,5726,1238,15360,3748,20349,1202,12610,2950,16763,982,10257,2465,13701,659,6741,1511,8915,202,2042,515,2764,45,490,164,707,6,134,39,184,4963,55165,13354,73483
511,149,2962,591,3697,162,2870,500,3530,415,6832,1357,8604,601,6326,1202,8127,711,7111,1280,9112,703,6097,1076,7876,401,4014,734,5145,203,1536,429,2163,39,425,148,612,3381,38163,7326,48868,183,2797,496,3477,218,2556,379,3161,731,6405,1018,8143,855,6037,878,7770,1146,6133,896,8181,1079,5088,845,7015,539,3266,634,4438,226,1516,457,2201,23,594,180,795,5004,34391,5782,45174,328,5760,1089,7176,383,5426,886,6690,1141,13233,2372,16752,1454,12360,2078,15898,1860,13252,2178,17286,1782,11180,1915,14886,943,7276,1370,9587,422,3050,891,4364,67,1010,327,1411,8382,72554,13107,94047
597,0,0,0,0,0,16,0,17,0,94,26,124,4,98,20,120,3,72,16,94,0,36,5,43,0,4,0,8,0,3,0,3,0,3,0,3,17,320,72,408,0,0,0,0,0,4,0,3,0,6,3,6,0,3,0,3,0,3,3,8,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,26,0,0,0,0,0,15,3,20,0,96,29,127,4,103,20,127,4,80,19,105,0,41,5,43,0,4,0,8,0,3,0,3,0,3,0,3,13,338,77,434
599,3,58,22,84,11,183,63,254,23,531,219,773,25,365,215,606,35,355,247,638,45,365,130,540,9,286,85,375,4,41,9,58,0,9,3,12,154,2188,990,3336,0,43,19,65,10,172,62,242,21,363,149,534,23,178,104,305,19,204,100,325,37,314,80,442,17,189,54,254,3,21,13,37,0,7,6,11,135,1491,597,2220,0,103,48,151,22,356,129,503,48,891,370,1306,45,541,316,910,51,561,350,957,81,683,212,977,30,468,137,633,11,64,27,98,0,13,11,23,294,3679,1583,5559
601,277,6075,531,6880,338,6201,548,7088,843,11961,1143,13947,1173,11062,938,13171,1758,11487,1037,14285,2025,10971,1090,14085,1280,8316,990,10584,578,4092,720,5388,196,1432,279,1906,8459,71604,7267,87329,343,5785,559,6684,442,6049,465,6952,1400,12248,891,14541,1986,11579,844,14411,2903,11521,889,15312,3337,10972,1050,15358,1841,8681,1079,11598,652,5024,1026,6703,126,2688,558,3368,13027,74554,7350,94929,616,11859,1095,13565,780,12254,1012,14042,2237,24210,2035,28485,3158,22643,1782,27577,4668,23008,1927,29598,5361,21942,2134,29440,3117,16999,2066,22183,1227,9121,1743,12093,319,4120,833,5275,21486,146154,14620,182260
602,166,3914,491,4563,231,3898,382,4512,487,6231,601,7318,694,6209,629,7536,1051,7533,786,9373,1290,7603,848,9741,883,6324,961,8165,385,2875,595,3852,96,900,235,1230,5284,45475,5530,56285,177,3598,462,4235,236,3575,330,4144,894,6219,602,7715,1260,6503,586,8353,1863,7347,756,9962,2165,7296,850,10309,1223,6172,973,8366,397,3331,771,4497,75,1688,378,2141,8294,45730,5707,59733,340,7511,947,8806,465,7470,718,8661,1383,12447,1201,15036,1958,12717,1213,15890,2914,14875,1544,19336,3456,14896,1695,20046,2104,12492,1935,16533,785,6207,1365,8353,167,2589,611,3369,13578,91210,11236,116022
