SA4_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
127,0,0,6,47,141,127,169,102,11,22,3,15,13,0,13,674,0,0,12,88,65,199,144,100,15,45,40,9,12,0,15,747,0,0,0,13,335,637,361,249,23,42,76,106,97,28,91,2061,0,0,79,833,234,378,255,66,13,14,21,17,16,4,48,1967,0,0,3,394,191,233,226,97,21,11,19,26,21,12,31,1271,26,275,942,1236,487,282,230,231,40,59,70,56,27,21,147,4124,0,0,6,29,42,74,138,88,21,18,12,16,41,13,6,507,0,4,9,137,9958,11721,4670,3377,644,788,894,772,691,371,1338,35367,0,0,0,4,5,10,195,195,20,14,19,13,21,7,8,505,22,336,669,5796,8980,10997,8725,3744,650,780,962,1177,1327,865,1383,46416,99,3118,6700,15657,27906,41958,36135,21863,4190,4569,6408,5056,4678,3111,5659,187114
128,0,3,22,79,242,188,358,187,21,7,20,25,15,18,14,1210,0,0,6,16,18,41,22,18,3,0,6,3,3,3,8,147,0,0,0,12,15,58,120,84,14,23,31,25,19,8,19,431,0,3,42,321,47,78,64,18,0,3,9,3,0,0,12,599,0,0,0,39,29,21,15,13,4,0,0,0,0,0,4,127,82,653,1373,2009,961,912,1332,923,185,169,212,150,109,47,271,9399,4,11,20,106,55,113,164,110,35,18,22,37,34,11,26,765,0,0,0,12,201,91,43,23,4,3,7,3,16,0,6,416,0,0,0,11,8,11,44,26,6,8,0,4,0,0,3,121,13,217,396,1311,792,932,1186,894,138,181,169,222,165,102,188,6912,159,2004,3844,6307,4464,5768,6901,4282,837,874,874,816,728,368,1155,39379
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,3,0,0,0,0,0,0,4,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,0,0,0,0,0,0,0,3,19,0,15,13,28,16,14,10,8,6,5,0,4,3,0,22,142
199,0,0,0,5,8,10,12,5,0,0,0,0,4,16,11,77,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,3,3,4,0,0,3,8,4,8,4,39,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,4,9,0,0,0,0,0,0,3,3,18,0,31,60,107,45,32,32,21,7,7,9,28,86,93,46,595,0,0,0,3,3,5,13,0,3,4,3,6,22,15,13,82,0,0,0,0,11,15,6,8,0,0,0,3,8,10,8,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,10,6,44,31,48,45,45,16,5,21,38,106,140,111,664,0,67,119,212,197,265,250,221,57,63,77,169,383,501,425,3012
201,0,4,4,21,35,21,106,54,14,9,5,3,9,7,8,296,0,4,5,6,6,12,14,49,8,10,12,3,3,0,9,151,0,0,0,6,4,17,37,38,6,3,3,5,15,3,11,155,0,0,4,25,3,0,0,0,0,0,0,0,0,0,3,34,0,0,3,3,4,0,3,4,0,0,0,0,0,0,0,22,25,540,1148,1450,521,314,372,275,59,50,45,41,31,8,216,5089,0,4,18,52,36,46,87,49,11,16,11,13,13,0,7,369,0,0,0,3,21,15,8,30,3,3,8,11,10,4,16,130,0,0,3,3,9,3,18,20,4,0,0,0,0,0,0,65,3,131,189,320,174,172,296,322,37,49,34,45,57,54,83,1974,47,1519,2259,2585,1446,1189,1778,1963,332,419,366,342,381,289,702,15619
202,0,0,10,21,39,28,99,74,18,8,15,17,4,4,3,341,0,4,9,22,14,18,39,46,8,15,3,5,4,7,12,215,0,0,0,0,9,5,27,183,34,19,38,44,27,20,30,436,0,0,3,9,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,4,0,4,3,3,0,0,0,0,0,0,5,22,34,433,912,1128,435,322,406,247,43,26,27,32,16,10,202,4270,0,7,10,75,40,31,64,29,6,10,7,3,10,5,14,311,0,0,0,3,8,9,13,23,3,3,5,4,4,9,59,145,0,0,0,0,0,13,14,10,3,0,0,3,0,3,0,53,8,91,147,226,133,105,212,439,68,75,122,98,121,55,181,2078,64,1059,1658,2003,1220,1062,1656,2031,331,330,444,361,380,220,885,13708
203,0,7,21,90,87,91,173,178,46,27,6,18,29,9,11,782,0,3,12,30,23,39,48,100,14,43,24,21,26,23,10,417,0,0,0,3,16,37,71,206,34,37,45,35,39,35,24,572,0,10,140,322,73,66,28,3,4,0,0,0,7,0,15,662,0,0,0,50,14,18,20,7,0,0,0,3,6,3,15,151,66,1202,2662,2990,1136,884,973,1030,203,124,160,121,107,46,431,12146,0,11,7,102,76,82,158,143,34,27,38,27,40,21,27,792,0,0,0,8,122,91,61,61,19,22,20,13,27,24,76,540,0,3,3,3,16,8,49,60,5,3,9,4,3,0,3,172,20,483,778,1089,409,541,741,906,182,235,354,227,259,169,309,6702,129,4117,6276,6832,3240,3435,4496,5580,1045,1128,1361,1163,1378,910,1847,42931
204,0,0,14,30,48,20,81,64,10,9,5,0,6,7,8,293,0,3,12,15,7,6,18,52,16,7,11,3,0,11,0,155,0,0,0,3,3,15,27,36,3,13,10,15,15,10,17,170,0,0,5,18,3,0,3,0,0,0,0,0,0,0,5,36,0,0,0,3,6,6,3,3,0,0,0,0,0,0,0,27,34,642,1221,1429,517,333,355,243,43,28,25,38,40,14,224,5190,0,4,10,77,37,44,66,23,15,10,12,28,18,8,12,361,0,0,0,0,5,8,11,5,3,3,0,0,3,4,12,52,0,0,4,5,13,7,14,12,4,0,0,0,0,0,3,59,14,247,339,427,194,158,185,338,75,81,41,56,105,76,126,2470,93,2121,2882,2848,1508,1195,1504,1648,344,351,273,287,408,291,829,16582
205,0,3,22,49,95,53,139,152,26,16,11,12,6,5,15,608,0,12,21,51,24,33,38,78,9,30,16,13,10,0,7,341,0,0,0,0,9,26,40,65,11,19,21,18,27,3,31,269,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,22,0,0,3,20,5,0,3,0,4,0,0,0,0,0,8,44,81,1713,2907,3282,1157,636,566,464,71,82,54,60,46,21,475,11613,0,11,8,106,65,51,97,73,7,11,14,31,27,10,15,531,0,0,0,12,25,37,57,55,8,7,12,11,4,8,96,333,0,0,5,7,10,15,26,30,7,10,3,7,0,0,4,115,14,300,418,673,357,265,417,465,65,80,55,99,91,48,208,3545,164,4485,5891,5748,3219,2244,2678,2826,469,559,488,540,529,243,1627,31713
206,5,8,61,117,339,466,665,401,93,90,96,109,95,79,63,2679,0,14,48,187,160,432,263,313,53,88,105,103,131,119,53,2073,0,3,3,23,104,184,439,579,131,168,213,282,434,301,283,3144,0,19,51,252,46,91,58,33,7,8,9,6,12,3,16,620,0,10,9,437,208,239,134,118,30,20,32,30,43,28,63,1419,75,742,1794,2725,1899,2261,3140,2835,1004,1040,1091,1180,1468,894,717,22869,0,19,51,272,336,517,717,723,257,225,301,378,491,312,216,4822,0,0,4,46,2025,1874,843,817,194,220,249,278,341,280,242,7437,0,3,10,5,50,40,126,70,14,14,13,18,18,7,11,406,64,800,998,2180,2364,4429,5275,5445,1324,1748,2217,2909,3906,2602,1636,37895,371,5521,12555,14557,13136,19480,25901,29108,8511,10668,12663,16226,20713,14393,8482,212282
207,3,4,43,115,341,336,734,444,62,63,48,66,59,48,35,2405,0,29,107,275,277,676,492,463,60,96,136,163,232,173,77,3269,0,0,3,20,54,84,221,206,31,46,48,69,60,33,42,921,4,39,93,155,26,44,25,6,0,0,0,0,3,0,17,419,0,3,16,116,57,55,51,17,7,4,12,11,10,12,12,388,142,928,1556,1923,1079,1062,1438,1035,260,214,186,151,198,88,299,10563,3,11,50,150,137,203,386,243,77,70,68,95,89,56,62,1707,0,3,9,61,1937,773,276,337,78,111,144,155,225,140,122,4359,0,0,7,6,45,31,107,72,8,8,9,7,9,4,0,320,69,858,933,1303,1324,2215,2131,1465,308,409,494,610,690,505,511,13825,424,5485,9643,9685,11186,18683,21401,19182,4049,4931,5524,6515,7189,4347,4443,132677
208,3,13,65,161,685,1251,1924,876,138,114,106,132,173,99,73,5798,0,33,132,508,286,497,282,269,43,52,49,61,101,49,56,2410,0,0,0,19,62,97,226,186,47,56,52,56,67,44,47,951,3,3,14,40,22,26,27,9,0,0,8,3,0,0,7,161,0,9,17,275,91,99,57,42,9,11,8,9,16,14,9,672,136,1278,2393,3229,1913,1807,2977,2586,648,630,574,505,451,237,499,19865,4,24,56,204,211,301,531,433,116,128,106,170,127,94,79,2585,0,0,3,22,619,295,168,196,40,61,63,75,80,47,48,1724,0,0,3,21,68,32,98,83,12,4,0,12,5,7,7,362,110,1216,1488,2172,2949,5230,3898,2710,615,670,700,762,733,474,562,24290,601,5562,9863,12092,11211,16204,18986,17252,3878,4345,4452,5430,5756,3443,3395,122457
209,0,0,23,59,149,158,440,379,65,36,61,47,54,33,32,1539,7,25,53,152,210,919,1026,1124,172,287,215,201,189,146,88,4811,0,0,0,8,74,134,224,210,43,46,53,59,64,41,48,996,8,126,533,3061,777,1130,602,244,53,25,46,47,52,22,227,6961,0,6,19,366,188,234,119,68,17,13,15,15,12,10,35,1114,63,746,1936,2731,1383,1218,1624,1465,295,283,215,177,160,80,363,12750,0,3,26,120,113,150,255,233,60,61,62,55,91,27,38,1288,0,0,3,29,1547,1664,748,714,149,192,227,317,325,217,234,6375,0,0,7,3,24,21,123,195,21,45,26,38,31,31,5,578,19,494,887,2421,1832,3028,3786,3327,659,826,965,1209,1144,764,672,22016,199,6238,14311,17906,10767,16908,20883,23740,4365,5011,5972,5790,5697,3568,4982,146326
210,0,3,17,44,71,88,140,155,24,23,9,35,19,17,11,645,0,10,36,225,117,849,753,1141,146,260,160,145,139,105,113,4204,0,0,0,0,28,123,173,138,26,41,40,33,52,28,32,707,0,10,44,348,73,86,53,16,7,7,3,4,4,0,31,695,0,3,17,1994,1179,1747,1300,508,123,92,90,64,71,48,270,7507,39,573,1519,1920,831,645,737,600,163,114,96,89,64,23,211,7624,3,7,19,54,56,74,166,109,23,52,27,26,31,11,17,677,0,0,3,26,1073,975,346,269,45,62,76,80,51,36,102,3134,0,0,4,3,16,12,41,98,8,6,6,4,5,0,4,210,9,498,795,2071,1592,2537,2852,2897,547,624,851,969,1034,719,702,18694,141,5506,10999,13566,8983,14205,18008,18908,3643,3885,5134,4532,4146,2879,4316,118853
211,4,9,55,165,624,467,892,605,55,89,46,49,63,31,52,3208,3,26,134,518,300,1032,1099,1012,128,143,116,121,102,74,78,4901,0,0,3,21,90,147,229,305,39,54,70,55,71,56,41,1190,0,3,40,82,13,19,7,3,0,0,5,0,0,0,5,185,0,0,3,99,40,42,26,16,7,0,6,4,8,0,5,246,108,1931,4796,7378,3086,2190,2172,1446,267,247,158,166,150,58,721,24863,0,23,43,176,143,201,384,241,47,66,47,50,58,27,33,1533,0,0,7,35,1195,753,283,254,47,31,27,36,47,37,68,2822,0,0,8,15,54,30,89,113,19,12,4,21,24,4,7,394,48,747,1125,2114,2180,2482,2474,2349,438,638,611,493,512,286,445,16940,292,6304,11653,15622,12865,16551,20082,19097,3261,3623,3395,3322,3167,1592,3439,124273
212,3,10,50,193,773,567,1069,763,95,131,77,72,72,62,66,4011,5,25,218,1362,1192,4503,4714,6653,1014,1699,1134,938,1089,710,560,25822,0,3,3,28,277,468,484,529,79,97,112,135,166,88,103,2576,0,7,34,410,288,397,233,117,9,22,24,12,13,4,74,1640,0,6,16,713,402,438,235,109,13,6,16,12,27,6,51,2063,98,1624,3910,6226,3091,2044,1912,1892,321,328,276,226,187,125,696,22954,0,21,30,126,114,173,356,245,79,77,80,79,70,42,56,1543,4,5,11,82,5004,5981,2447,2112,357,411,537,474,465,269,571,18720,0,0,9,9,34,34,200,369,41,33,32,37,51,28,19,898,40,611,1611,6313,7273,13194,15859,11595,2373,2905,3330,2485,2487,1662,2081,73826,285,6383,15374,26395,27572,47096,56966,60327,10304,13000,13937,13201,13619,8656,9705,322825
213,0,10,28,73,196,187,597,617,108,120,84,98,113,56,63,2342,0,16,25,159,152,868,1070,1545,279,545,390,248,221,146,110,5784,0,0,0,16,143,278,452,1001,153,127,146,180,218,115,103,2951,0,19,204,3086,694,847,536,192,32,27,51,40,43,10,190,5973,0,0,9,394,228,229,194,86,22,13,26,11,10,13,56,1294,57,1091,3031,4263,1807,1467,1884,2081,475,523,371,323,254,130,547,18305,0,3,18,99,119,167,351,351,102,96,96,104,79,65,55,1706,0,7,12,86,8002,10971,4568,4074,693,852,1171,1003,885,460,1453,34239,0,0,6,4,24,39,142,233,20,32,39,19,32,27,7,623,17,846,1475,5366,5173,8276,11844,10191,1850,2078,2390,2293,2221,1286,1747,57059,160,7396,15757,24711,24246,37745,46961,55679,9534,11391,12240,11374,10829,6555,9500,284084
214,3,5,33,81,239,179,408,298,62,45,50,47,41,14,36,1541,3,16,81,169,63,123,115,91,22,15,16,23,8,10,24,762,0,0,0,0,21,28,97,124,23,35,34,36,31,23,22,476,0,4,6,31,10,20,11,5,0,0,0,0,0,0,0,94,0,3,3,65,23,18,27,11,0,0,0,0,0,0,6,157,114,1690,3970,5808,2881,1887,2284,2217,426,371,295,216,177,92,755,23167,6,14,32,120,102,126,234,109,32,24,30,19,28,5,29,915,0,0,0,7,47,44,42,45,8,6,11,12,14,9,14,249,0,0,4,4,20,24,84,86,7,5,7,4,4,3,3,256,24,344,571,1202,840,989,1255,829,130,136,133,127,101,72,216,6975,232,4062,7458,10019,6567,6012,7676,6490,1300,1163,1141,1033,861,502,1957,56474
215,0,0,4,14,17,13,81,60,13,16,3,11,14,4,5,260,0,0,7,5,3,9,19,43,5,34,17,7,4,6,9,174,0,0,0,0,9,20,26,80,18,21,10,13,4,9,6,208,0,0,3,5,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,104,41,58,59,31,12,0,0,0,4,0,12,323,25,318,582,753,187,144,141,91,21,23,31,26,31,23,170,2575,0,3,10,22,18,15,31,31,8,11,8,3,14,0,0,165,0,0,0,0,53,72,65,75,13,11,13,7,17,6,26,357,0,0,3,4,3,3,21,17,0,7,3,3,0,0,4,71,14,76,149,164,162,189,395,480,128,119,111,125,154,70,238,2581,73,1057,1554,1557,890,946,1514,2005,429,490,504,430,528,386,976,13329
216,0,0,3,7,9,6,66,51,6,5,3,18,8,4,4,184,0,0,0,7,4,12,27,59,6,17,10,12,17,5,8,182,0,0,0,0,5,15,36,36,5,3,7,11,3,0,12,129,0,6,38,30,3,6,6,0,0,0,0,0,0,0,4,90,0,0,0,70,35,53,54,11,3,0,0,5,0,6,12,257,21,354,675,716,211,129,144,105,42,31,32,16,20,12,130,2638,0,4,0,20,11,10,40,23,16,4,12,5,11,7,4,175,0,0,0,0,8,5,6,8,3,7,7,3,0,0,10,49,0,0,0,0,4,0,8,24,0,0,8,3,5,0,0,51,5,86,129,149,70,141,532,665,101,127,254,174,185,92,121,2830,54,1244,1732,1495,788,919,2026,2499,462,513,714,596,598,347,689,14674
217,0,0,0,18,18,12,60,65,6,10,3,12,12,0,3,223,0,0,3,6,4,16,18,48,3,14,9,8,10,9,3,149,0,0,0,0,3,5,15,32,3,9,10,9,12,3,6,103,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,10,22,353,773,710,273,177,198,178,43,28,29,28,24,3,135,2978,0,4,3,42,14,24,43,20,14,4,3,5,4,3,4,189,0,0,0,0,7,8,5,11,0,0,7,3,0,3,0,44,0,0,3,0,6,4,15,28,3,8,3,0,0,7,0,73,3,63,76,102,55,85,178,153,40,39,29,61,82,83,74,1120,37,850,1263,1211,750,717,1324,1195,246,282,262,265,333,253,440,9429
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
299,0,0,0,3,6,0,7,0,0,0,0,0,0,3,0,25,0,0,0,4,0,0,0,5,0,0,0,0,0,3,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,5,3,0,0,0,0,0,0,3,26,0,11,27,47,32,15,11,8,5,7,3,8,46,49,39,306,0,0,0,3,0,3,3,3,0,0,0,0,3,17,5,47,0,0,0,0,11,16,9,8,7,4,0,8,7,0,5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,13,24,32,52,60,11,24,16,41,63,80,89,519,3,35,61,104,113,130,178,195,49,54,81,109,221,375,305,2011
301,3,5,23,60,174,181,1052,1114,157,183,134,85,111,66,51,3407,0,0,11,42,24,58,88,107,10,11,16,12,12,3,5,384,0,0,3,7,9,40,92,89,15,14,27,18,16,11,12,361,0,0,0,17,3,5,3,0,0,0,0,0,0,0,0,26,0,0,0,13,4,7,7,4,0,0,0,0,0,0,0,51,43,798,1826,2964,1522,1603,2478,2712,445,357,290,210,201,71,385,15897,0,10,20,122,97,74,164,112,46,33,27,26,27,19,14,773,0,0,0,7,123,96,48,56,12,8,6,15,7,3,12,389,0,3,7,12,48,37,145,110,13,12,10,7,10,4,6,416,20,180,395,903,615,824,1005,835,167,168,160,114,129,85,190,5774,98,1900,3252,5599,5327,6471,10185,9426,1791,1637,1368,996,984,520,1366,50916
302,0,0,15,44,127,114,460,391,68,85,35,28,49,15,26,1459,0,0,30,87,61,95,80,202,35,99,28,23,21,24,25,802,0,0,0,10,20,65,116,177,38,17,39,37,26,18,32,590,0,0,0,19,9,3,14,0,0,8,7,0,0,4,0,58,0,0,0,4,3,4,23,11,9,3,3,0,0,0,0,58,42,518,862,1491,816,818,1184,1108,208,189,169,152,100,50,219,7924,0,4,7,61,58,68,162,156,33,33,29,41,28,11,17,698,0,0,3,20,153,104,53,49,25,12,26,22,9,11,28,513,0,0,8,4,44,26,117,91,5,17,11,10,6,3,3,349,11,104,205,722,604,980,1506,1783,255,382,386,300,308,267,250,8063,118,1483,2204,3832,4279,6123,8755,11014,1956,2112,1911,1908,1628,1109,1547,49984
303,3,0,25,91,261,277,1117,822,102,119,78,60,90,47,36,3127,0,5,18,65,114,296,351,575,117,161,107,92,68,69,34,2089,0,0,0,10,54,122,164,210,52,30,45,68,56,53,45,905,0,0,12,65,40,45,46,15,0,6,0,3,6,0,4,244,0,0,0,32,30,39,55,35,11,5,10,3,3,0,12,226,50,637,1299,2128,1181,1149,1471,1190,210,246,169,172,166,68,309,10459,0,15,19,136,97,154,268,204,54,53,55,60,79,43,36,1274,0,0,10,85,1450,1005,361,384,72,98,130,127,117,73,106,4021,0,0,5,6,87,94,380,226,18,19,12,24,26,15,14,923,23,285,481,1643,1649,4684,6189,4066,872,965,1296,1264,1261,858,896,26440,162,2195,3529,6455,9306,16904,24617,25441,4967,5322,6179,6287,6342,3831,4138,125675
304,0,3,21,61,249,358,1347,939,134,164,92,74,73,37,46,3598,0,9,28,66,75,292,204,202,24,42,36,27,24,32,12,1063,0,0,3,8,28,48,87,100,17,17,22,32,46,21,15,439,0,0,3,26,5,12,10,5,0,0,0,0,0,0,0,64,0,0,0,3,3,4,28,8,0,3,3,7,0,3,0,73,38,414,959,1677,1144,1151,1965,1694,307,355,238,213,159,94,276,10675,0,15,37,138,100,149,314,187,79,71,75,89,111,80,51,1501,0,0,3,45,490,262,107,94,31,38,55,61,68,61,35,1358,0,0,0,10,72,90,255,124,17,10,14,19,4,3,10,627,22,138,208,636,635,1132,1454,1249,251,354,387,437,450,374,219,7964,110,1186,1883,3915,4916,6867,10056,8586,1820,2051,2067,2367,2798,2246,1354,52226
305,3,0,21,86,167,220,654,467,77,44,59,59,69,58,40,2034,0,5,16,41,49,86,61,174,43,32,53,43,38,40,11,676,0,0,3,12,33,82,183,209,31,54,61,83,110,79,73,1007,0,0,12,19,3,10,8,7,0,0,0,0,0,0,0,55,0,0,3,19,8,10,12,34,9,15,3,3,17,11,12,163,20,336,822,1498,1077,1422,2129,1655,465,438,375,390,453,308,319,11706,0,11,45,142,110,195,347,295,99,102,104,130,168,171,47,1961,0,0,0,20,380,161,68,108,45,62,73,65,83,41,29,1125,0,0,5,12,67,43,139,79,10,7,7,16,11,13,7,410,17,163,259,741,705,1294,1877,2327,618,906,1167,1448,1961,1649,891,16017,104,1243,2368,4093,5050,7139,10524,11303,2946,3587,4150,5082,6260,4958,3007,71833
306,0,3,19,67,96,74,208,290,40,34,18,28,26,18,20,942,0,7,13,29,19,39,27,72,12,15,0,3,0,8,7,259,0,0,0,7,42,190,199,160,29,34,28,30,26,22,46,816,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,4,3,12,10,3,8,3,0,4,0,0,0,0,8,53,27,604,1424,2114,993,1174,1440,1117,183,173,168,149,209,165,344,10289,0,8,32,157,92,137,140,116,33,38,33,27,31,16,31,885,0,0,0,10,38,29,34,91,9,21,4,26,21,9,7,303,0,7,4,11,39,34,91,75,7,7,9,5,5,0,4,295,17,184,494,1078,971,1164,1346,1429,390,396,452,378,445,308,479,9537,161,1855,3526,5221,4727,5728,7098,7205,1427,1508,1489,1415,1551,1085,1939,45928
307,0,0,15,8,27,17,97,192,23,39,28,20,15,6,18,487,0,0,3,0,0,4,3,19,7,0,6,3,0,3,0,55,0,0,0,0,3,4,8,27,8,0,3,5,5,5,5,78,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,278,490,718,260,178,173,127,21,37,39,12,15,8,132,2512,0,0,13,50,12,20,23,35,9,7,10,13,0,7,12,207,0,0,0,0,3,4,3,9,0,4,0,0,3,4,5,37,0,0,4,3,21,5,61,40,0,0,5,3,3,0,0,153,9,40,83,209,123,110,147,259,48,77,53,77,68,30,86,1414,46,631,959,1364,1114,883,1125,1668,344,433,416,341,289,154,506,10265
308,0,0,6,24,51,65,372,636,88,93,60,59,37,23,30,1545,0,0,3,3,0,11,16,147,35,125,22,3,14,13,15,408,0,0,0,0,14,28,57,85,18,17,11,18,17,9,13,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,5,0,0,0,0,0,0,0,19,27,338,802,1262,559,368,470,403,83,120,86,76,88,38,169,4880,0,6,12,81,39,39,67,76,30,29,11,27,20,13,18,471,0,0,0,0,11,27,55,305,14,7,7,4,25,10,23,489,0,0,7,3,30,13,68,167,9,35,11,6,12,6,3,373,6,54,159,388,220,258,399,795,172,178,176,113,120,66,117,3227,52,732,1384,2525,2282,2134,3261,5242,1132,1430,1091,883,802,441,913,24294
