SA4_CODE_2016,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
206,52,5,7,7,12745,12815,593,31,31,30,29246,29922,16918,604,889,59,59246,77711,20614,1219,2441,99,20765,45141,16389,1417,3805,157,11038,32810,12899,1157,4223,362,5776,24417,9836,659,2759,658,2655,16573,5589,260,938,945,1041,8773,1898,56,202,1024,404,3585,84790,5400,15300,3335,142917,251741,63,15,14,20,14644,14754,1189,78,60,31,34533,35890,20303,965,1536,80,59230,82124,20299,1346,3454,215,19569,44880,16531,1511,5202,487,9802,33541,12775,1185,5580,1338,5571,26459,8723,608,3784,2699,2119,17939,4102,229,1317,4745,794,11181,924,39,327,4065,435,5790,84918,5968,21275,13679,146709,272543,120,20,18,25,27386,27570,1783,100,88,57,63779,65808,37224,1565,2424,141,118475,159836,40911,2562,5889,313,40334,90017,32926,2926,9010,643,20845,66343,25670,2344,9808,1699,11352,50874,18560,1268,6547,3354,4777,34506,9690,487,2259,5691,1834,19956,2822,91,531,5091,838,9372,169710,11369,36569,17016,289622,524285
207,29,4,3,4,12183,12230,256,17,16,4,14469,14761,7876,172,272,13,15608,23938,14986,456,767,41,4730,20987,17593,718,1636,102,3320,23376,14731,552,1717,271,1918,19181,11449,319,1119,517,924,14340,7505,171,515,938,387,9515,2431,52,144,1230,160,4013,76859,2454,6191,3129,53700,142342,27,4,3,4,12044,12087,431,28,13,7,13327,13803,9865,316,428,23,13744,24381,17172,633,1240,111,4570,23716,19080,993,2889,281,3176,26420,14758,698,3136,890,1972,21461,10906,397,2346,2359,1129,17148,5587,173,947,4549,649,11908,1289,22,317,4994,471,7094,79105,3270,11331,13215,51089,158013,56,3,9,11,24234,24314,682,40,32,9,27797,28564,17741,487,698,42,29352,48315,32158,1085,2006,153,9296,44705,36675,1709,4529,384,6494,49792,29487,1252,4854,1161,3887,40646,22357,723,3470,2878,2055,31487,13088,345,1460,5488,1038,21417,3718,80,456,6222,635,11110,155969,5723,17520,16343,104788,300350
208,20,0,11,4,11756,11790,196,5,10,9,12529,12743,8758,199,279,14,15901,25156,18646,654,1125,51,6904,27381,19612,1022,2387,142,4804,27968,15381,830,2858,320,2872,22264,11328,551,1994,596,1345,15806,6352,204,771,1005,526,8859,2507,74,200,1501,197,4481,82793,3543,9634,3649,56830,156447,30,3,3,3,11263,11304,478,18,8,3,12113,12623,11381,325,503,27,14839,27074,19982,938,1960,130,6699,29702,20175,1436,3944,393,4683,30631,14688,994,4512,1113,2727,24027,10402,561,3433,2574,1266,18237,4894,204,1337,4668,635,11732,1296,38,410,5915,399,8064,83317,4509,16111,14832,54629,173391,46,8,10,4,23026,23090,672,27,17,11,24639,25368,20133,523,787,43,30744,52231,38631,1592,3086,187,13597,57088,39789,2456,6333,538,9489,58600,30067,1821,7369,1434,5598,46291,21732,1105,5425,3166,2611,34044,11237,410,2105,5671,1161,20587,3802,115,615,7413,598,12538,166114,8048,25745,18475,111459,329844
209,52,4,7,10,14939,15007,433,12,20,4,16644,17111,15187,492,478,28,21581,37769,23302,1157,1743,55,9051,35302,21111,1518,3119,179,5753,31682,18236,1165,3216,464,2834,25916,13929,636,1800,844,1089,18297,7381,204,571,1258,301,9718,1907,44,108,1237,128,3427,101533,5233,11058,4080,72324,194224,62,7,4,0,14093,14170,1271,51,26,14,15381,16738,19183,821,829,54,17767,38654,23633,1597,2504,198,8529,36458,21124,1945,5045,562,5132,33805,17936,1335,4823,1650,2379,28117,12376,635,2756,3338,841,19953,5224,190,874,5147,326,11750,938,32,245,4275,136,5632,101742,6606,17117,15242,64575,205282,116,11,9,6,29029,29178,1704,64,47,17,32025,33852,34368,1312,1313,86,39349,76421,46930,2750,4247,257,17577,71765,42233,3461,8163,745,10885,65482,36167,2501,8042,2115,5214,54028,26306,1272,4554,4184,1929,38246,12607,391,1447,6401,627,21466,2845,74,358,5517,265,9057,203280,11837,28168,19316,136899,399503
210,32,3,4,0,11838,11887,466,24,13,12,12233,12753,11913,503,422,25,14764,27632,17144,883,1229,45,5877,25176,15787,1176,2536,163,3949,23610,12566,854,2389,310,1870,17990,9526,498,1303,565,710,12600,5503,186,392,935,255,7262,1492,37,72,897,88,2587,74431,4174,8357,2951,51585,141503,100,9,8,3,11121,11237,1434,73,41,6,10116,11668,14852,812,694,45,11168,27571,17093,1346,1983,131,5178,25726,15602,1548,3689,524,3296,24652,12034,1024,3238,1295,1530,19115,8585,490,1820,2700,530,14124,3865,143,564,4192,177,8940,692,26,117,3157,70,4063,74258,5461,12151,12051,43179,147096,136,11,10,10,22959,23121,1901,97,57,19,22349,24425,26768,1317,1116,74,25929,55208,34234,2225,3214,174,11052,50908,31386,2722,6221,686,7242,48264,24601,1879,5630,1601,3396,37105,18110,988,3117,3267,1237,26721,9363,329,954,5122,425,16209,2185,63,182,4056,164,6650,148688,9638,20508,14999,94764,288599
211,41,0,5,8,16328,16382,295,25,6,7,15606,15936,11712,406,382,23,18518,31044,21971,961,1548,60,8385,32923,22967,1581,3547,212,5901,34209,21668,1100,3881,484,2813,29952,16822,643,2445,929,959,21803,8101,244,858,1289,317,10807,2165,61,172,1317,128,3840,105751,5009,12851,4327,68955,196894,33,6,8,4,15385,15434,596,37,23,11,14244,14911,15285,622,664,48,15772,32387,23296,1475,2482,157,7446,34854,23965,1990,5622,602,4745,36924,21229,1388,5941,1615,2267,32439,15105,722,4129,3489,835,24276,5898,195,1425,5303,319,13136,1144,31,321,5127,180,6801,106539,6466,20613,16352,61190,211158,73,12,8,13,31707,31809,886,60,26,22,29847,30848,26995,1026,1051,71,34290,63435,45263,2438,4031,217,15833,67780,46936,3572,9164,814,10642,71134,42905,2483,9828,2099,5083,62391,31930,1364,6576,4420,1790,46081,13995,432,2279,6593,633,23943,3301,93,486,6448,306,10639,212291,11474,33458,20681,130139,408056
212,85,7,13,8,25866,25975,1270,57,23,16,29386,30759,25746,888,838,54,30648,58168,37280,1641,2583,108,11173,52776,33395,2088,4847,279,7171,47774,27132,1652,4731,676,3505,37692,19941,975,2945,1170,1330,26360,11121,346,1013,1763,442,14688,2990,76,175,1662,156,5048,158954,7724,17162,5733,109675,299248,158,10,8,19,23928,24123,2854,118,66,28,24669,27727,32234,1320,1444,127,23100,58222,37031,2444,4093,387,8902,52854,32394,2561,7147,1124,5579,48805,25866,1857,6754,2598,2586,39657,17832,930,4104,5153,976,28990,7877,281,1379,7311,374,17225,1472,45,322,6189,226,8254,157718,9563,25318,22935,90333,305863,244,17,23,22,49790,50095,4121,171,89,47,54054,58490,57980,2210,2282,179,53740,116387,74315,4082,6677,495,20072,105635,65783,4649,11986,1404,12756,96584,52997,3508,11483,3277,6087,77349,37772,1904,7052,6322,2305,55358,19001,626,2390,9077,815,31914,4464,120,498,7851,379,13311,316674,17285,42480,28672,200004,605115
213,78,16,14,7,21861,21967,1151,60,32,22,24946,26202,27013,1010,958,62,33417,62461,38403,2082,3061,109,14033,57686,29153,2446,5063,286,8110,45061,23402,1793,4841,625,3882,34544,16036,1017,2592,1054,1427,22132,7097,304,732,1418,439,9988,1754,44,118,1110,130,3156,144085,8768,17398,4693,108246,283202,131,7,15,0,20739,20898,2682,158,78,15,20950,23892,34367,1782,1573,108,26249,64081,36688,2991,4730,353,12258,57022,27786,2961,7262,1004,6956,45971,22287,2013,6599,2647,3019,36570,13279,925,3438,4538,924,23107,4877,224,985,5817,300,12204,881,42,208,4260,142,5539,142970,11112,24900,18756,91548,289288,207,21,27,13,42602,42871,3839,216,103,38,45898,50091,61380,2787,2533,173,59671,126540,75084,5076,7796,461,26289,114709,56938,5405,12330,1290,15062,91031,45686,3807,11438,3273,6908,71110,29313,1943,6032,5593,2356,45235,11970,534,1715,7235,737,22199,2636,86,323,5377,273,8698,287056,19876,42298,23454,199799,572482
214,16,5,7,6,8666,8695,151,15,6,6,7992,8169,4836,223,184,8,10154,15407,10118,721,1035,34,5704,17610,11317,1114,2691,136,4033,19290,11280,969,3018,329,2055,17647,10988,585,2175,701,756,15208,6032,256,843,1078,275,8482,1701,75,141,1061,73,3054,56433,3959,10112,3362,39703,113561,18,0,0,0,8243,8262,309,27,17,4,7395,7747,6569,422,352,41,9183,16562,10855,1057,1766,99,5096,18877,11692,1397,3855,394,3455,20793,11391,1062,4374,1007,1636,19457,10307,580,3422,2429,666,17406,4483,177,1147,3802,266,9878,878,32,245,3457,112,4721,56508,4746,15172,11236,36046,123705,32,7,9,6,16909,16958,458,40,23,7,15385,15920,11407,645,538,46,19342,31974,20973,1786,2802,133,10800,36487,23011,2508,6549,526,7491,40081,22671,2025,7388,1337,3688,37104,21290,1165,5602,3135,1422,32608,10519,432,1985,4884,542,18360,2583,104,386,4522,182,7772,112939,8708,25277,14597,75748,237269
215,10,0,4,3,4695,4716,137,10,4,4,3871,4026,2801,150,116,3,5165,8228,4514,388,457,21,2537,7916,5939,567,1209,80,2139,9933,6978,551,1633,217,1473,10849,5961,350,1199,443,704,8657,3331,113,332,676,323,4780,989,19,64,602,119,1789,30652,2141,5018,2054,21028,60891,9,0,0,3,4365,4381,285,16,5,4,3483,3792,3410,270,155,19,4302,8149,4932,479,662,75,2101,8259,6285,643,1523,225,1510,10179,6947,502,1702,657,752,10565,5371,263,1081,1505,300,8529,2463,72,350,2515,174,5575,554,10,70,2280,116,3034,30258,2261,5550,7287,17105,62466,21,4,3,5,9065,9101,418,28,14,10,7354,7825,6210,420,264,16,9471,16382,9448,864,1121,101,4634,16175,12220,1207,2726,307,3645,20112,13924,1056,3335,872,2220,21405,11332,614,2284,1951,1012,17186,5793,183,682,3195,496,10355,1543,28,132,2882,236,4819,60909,4405,10566,9346,38135,123356
216,13,3,3,0,4371,4388,143,5,3,0,3323,3473,2607,131,102,12,4017,6865,4146,335,435,18,2185,7124,5104,491,1065,72,1777,8508,5666,459,1367,185,996,8672,5113,356,998,398,480,7338,2895,110,341,576,205,4123,784,14,48,459,61,1372,26459,1917,4359,1716,17421,51868,17,3,3,4,3962,3989,302,16,6,5,2905,3233,3186,224,140,15,3637,7201,4461,494,679,60,1811,7501,5411,636,1350,188,1263,8852,5693,483,1527,529,582,8816,4734,220,1006,1159,222,7341,2126,85,313,1844,119,4495,434,11,70,1650,52,2213,26367,2167,5094,5444,14561,53639,28,4,6,6,8331,8377,443,23,6,3,6232,6706,5793,353,240,24,7652,14067,8603,832,1113,77,4003,14628,10514,1128,2415,265,3044,17361,11361,942,2891,714,1581,17490,9847,581,2005,1553,699,14681,5027,193,657,2416,325,8616,1215,29,120,2102,117,3579,52828,4081,9453,7159,31983,105507
217,5,3,3,0,3948,3961,79,9,0,0,3301,3392,1886,108,87,12,3974,6065,3813,261,369,13,2207,6667,5041,436,913,69,1848,8305,5710,413,1280,195,1178,8772,5087,255,883,332,555,7115,2537,85,268,491,202,3585,650,14,52,472,77,1270,24816,1574,3859,1591,17299,49132,7,4,4,0,3666,3680,128,19,3,8,2861,3015,2541,155,142,16,3378,6232,4181,391,527,43,1808,6960,5366,493,1310,202,1454,8831,5799,399,1582,500,819,9101,4562,204,935,1132,319,7140,1855,47,316,1958,139,4321,356,10,56,1736,95,2260,24802,1714,4879,5597,14552,51535,10,3,4,0,7614,7635,210,20,3,8,6171,6408,4424,263,231,29,7350,12295,8001,649,896,63,4018,13624,10410,927,2221,277,3303,17133,11504,818,2859,687,2005,17876,9647,458,1815,1462,874,14254,4392,126,587,2451,346,7910,1010,22,113,2205,177,3529,49618,3293,8736,7182,31846,100676
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,3,6,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,3,6,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,9,25
299,0,0,4,0,175,180,10,0,0,0,438,447,124,48,14,3,864,1052,119,110,71,3,518,813,101,102,122,7,303,628,142,57,139,8,115,460,134,37,67,14,34,283,30,5,11,7,17,72,3,0,0,4,3,9,653,351,422,46,2462,3942,0,0,0,0,173,178,20,5,4,0,420,453,134,40,19,3,603,795,98,50,59,7,271,479,80,52,89,5,113,347,164,26,100,22,40,352,108,19,44,19,14,204,26,0,8,15,3,49,3,0,3,17,3,28,623,196,328,91,1647,2883,0,0,4,0,350,357,27,5,9,3,852,898,259,87,32,7,1463,1848,209,159,125,7,782,1295,177,157,206,15,421,975,306,85,238,33,161,816,238,50,113,34,49,482,53,5,16,21,17,121,8,0,3,20,3,38,1273,544,752,140,4106,6825
301,17,3,3,0,7526,7547,172,13,6,3,6140,6331,4407,267,178,9,7231,12096,9252,595,917,29,3706,14490,10397,791,1852,92,2465,15592,9633,630,2129,238,1185,13811,7552,338,1433,446,518,10285,3525,112,476,607,173,4899,930,28,87,606,67,1719,45886,2774,7075,2033,29005,86776,19,0,6,0,6987,7015,333,35,5,7,5605,5989,5857,392,348,14,6131,12745,10009,855,1366,103,3399,15726,10756,991,2810,290,2015,16863,9431,690,2865,753,984,14726,6666,363,1954,1689,421,11095,2420,90,711,2414,177,5813,497,18,168,2234,70,2985,45987,3439,10225,7517,25779,92945,39,3,9,0,14508,14560,506,49,13,13,11745,12324,10269,659,525,25,13355,24839,19254,1451,2278,128,7103,30218,21147,1785,4660,385,4473,32454,19062,1319,4994,993,2165,28539,14222,706,3384,2137,935,21383,5942,202,1181,3028,355,10711,1424,47,254,2839,142,4703,91870,6221,17301,9553,54786,179726
302,9,5,0,0,5749,5761,235,10,6,5,6785,7045,5974,261,272,14,9663,16190,9192,532,863,30,4281,14902,8072,652,1632,72,2794,13227,6665,505,1783,186,1483,10625,5054,295,1136,325,662,7481,2942,117,379,511,281,4229,981,32,97,573,85,1761,39135,2411,6180,1715,31781,81219,27,6,0,3,5587,5620,473,29,11,3,6576,7097,7518,379,379,18,8509,16802,9424,711,1272,60,4001,15469,8060,750,2455,233,2377,13887,6410,569,2561,626,1366,11529,4549,302,1718,1413,621,8600,2349,77,578,2436,382,5819,504,16,159,2527,229,3436,39317,2837,9125,7325,29644,88246,34,3,4,3,11332,11375,712,35,19,13,13354,14139,13492,634,658,28,18173,32991,18614,1244,2137,91,8284,30370,16136,1403,4087,312,5173,27109,13082,1075,4342,814,2847,22159,9601,596,2852,1740,1287,16081,5293,193,957,2945,661,10049,1485,53,256,3092,309,5195,78449,5247,15305,9039,61426,169465
303,27,6,3,5,10635,10672,451,23,19,15,14773,15282,11543,367,439,27,18181,30554,16216,707,1310,56,6290,24577,13726,846,2095,108,3680,20452,11081,617,2152,235,1960,16045,7879,387,1321,448,790,10829,3990,126,467,706,319,5601,1219,31,95,726,91,2164,66135,3115,7898,2328,56711,136193,48,3,3,3,10187,10241,994,57,34,8,13826,14926,14086,570,659,57,15465,30830,16458,969,1831,133,5537,24930,13941,1013,3135,385,3294,21778,10848,716,3296,944,1733,17534,6824,364,2021,1904,753,11865,2949,120,709,2968,337,7083,605,28,221,3141,165,4150,66754,3831,11904,9545,51295,143334,72,7,7,11,20823,20916,1451,82,58,28,28601,30212,25628,937,1095,75,33648,61384,32682,1677,3140,186,11827,49505,27667,1860,5228,493,6977,42229,21924,1335,5447,1184,3693,33576,14703,753,3338,2354,1539,22699,6939,241,1173,3673,656,12682,1823,58,316,3867,253,6313,132891,6948,19801,11872,108007,279522
304,9,0,3,0,6829,6841,119,8,6,4,8162,8295,3783,115,138,5,6938,10982,8339,342,557,26,2593,11863,8577,398,970,48,1443,11436,6878,248,990,113,799,9027,5527,171,609,228,352,6890,2430,51,219,321,102,3123,719,17,43,420,30,1228,36385,1359,3533,1171,27238,69686,15,0,0,0,6895,6918,231,17,12,3,7867,8124,4956,188,187,13,5756,11098,9205,477,885,50,2440,13048,8670,546,1621,163,1468,12475,6816,352,1623,391,704,9885,4854,205,1258,932,340,7579,1729,50,399,1494,165,3841,420,10,100,1751,92,2375,36899,1847,6091,4796,25726,75348,30,0,3,3,13719,13755,351,25,16,3,16022,16427,8744,306,326,18,12691,22084,17539,820,1442,75,5028,24914,17247,946,2594,215,2907,23908,13695,603,2614,502,1506,18916,10373,379,1868,1162,689,14470,4165,103,614,1816,275,6968,1141,28,142,2171,126,3605,73278,3200,9625,5968,52966,145038
305,14,3,3,3,6526,6545,288,17,9,6,12825,13145,6784,314,447,19,21694,29254,9890,625,1266,39,7283,19102,9283,771,1993,87,4111,16244,6809,487,2004,139,2099,11539,4209,265,1220,280,1002,6977,1816,87,376,329,390,2995,522,11,66,326,122,1051,39619,2572,7384,1223,56045,106851,25,5,0,0,7112,7140,579,24,16,6,13821,14448,8367,403,606,33,19101,28513,10254,645,1536,71,6192,18699,9067,722,2466,191,3106,15558,6355,496,2443,556,1595,11448,3516,220,1632,947,790,7102,1282,53,453,1347,338,3477,299,13,159,1546,230,2242,39739,2584,9320,4704,52285,108640,39,8,3,3,13636,13691,865,36,27,15,26645,27589,15154,722,1050,51,40795,57771,20142,1269,2806,108,13476,37802,18348,1496,4460,282,7219,31800,13166,980,4448,700,3700,22992,7728,485,2852,1232,1790,14081,3092,141,830,1675,729,6469,816,32,219,1875,347,3291,79361,5164,16708,5925,108333,215485
306,12,4,3,8,7390,7422,197,16,13,3,6349,6574,4222,243,223,27,9667,14383,7697,611,958,42,5772,15080,9005,887,2241,118,4686,16939,8928,845,2992,277,2839,15880,7419,548,2101,529,1137,11737,3347,208,647,646,368,5215,731,30,99,469,97,1425,41565,3390,9281,2116,38303,94652,29,3,0,3,6994,7034,406,45,15,12,6057,6529,5700,394,388,36,9185,15707,8873,916,1516,143,5505,16954,9453,1108,3082,426,3573,17635,8904,817,3201,1002,1889,15820,6117,404,1999,1742,544,10804,2154,93,550,2154,136,5099,342,19,110,1752,75,2298,41982,3799,10867,7275,33957,97882,45,10,3,13,14388,14457,604,58,25,12,12401,13106,9924,637,608,63,18850,30090,16573,1527,2479,188,11276,32035,18457,1989,5325,542,8256,34573,17834,1661,6200,1280,4726,31700,13539,949,4100,2268,1684,22538,5498,303,1200,2801,510,10311,1071,54,207,2220,167,3722,83548,7192,20154,9392,72257,192534
307,11,3,0,0,4026,4035,165,12,3,0,3176,3355,2652,153,129,14,3921,6869,4278,337,423,16,2005,7065,5276,477,1033,81,1672,8540,5614,479,1351,159,976,8583,4975,328,1021,393,526,7245,2431,99,359,489,224,3606,551,16,50,340,71,1025,25960,1908,4373,1488,16593,50315,8,3,3,0,3562,3573,307,36,9,3,2827,3174,3305,231,170,16,3260,6984,4776,411,608,58,1665,7525,5469,504,1139,179,1081,8370,5674,336,1282,504,529,8319,4339,200,850,1134,246,6772,1694,57,281,1559,122,3703,262,4,62,1273,60,1661,25831,1785,4391,4718,13353,50080,20,7,3,0,7580,7607,469,52,7,3,6003,6530,5960,390,299,24,7182,13850,9053,753,1036,74,3674,14588,10746,976,2169,258,2756,16907,11291,821,2630,658,1502,16900,9312,523,1868,1531,776,14013,4123,152,637,2048,344,7311,818,19,113,1608,134,2685,51787,3687,8766,6206,29945,100396
308,14,3,3,0,7256,7277,356,30,11,3,6543,6941,5786,390,265,23,8540,14999,8891,649,918,31,4233,14723,9457,980,2004,123,3253,15811,8967,694,2323,281,1713,13982,5840,377,1400,491,632,8735,2695,125,435,581,248,4090,617,17,64,417,85,1202,42612,3270,7423,1947,32504,87751,25,6,3,3,6818,6846,560,62,13,9,5887,6539,7186,547,393,24,6891,15043,8941,782,1192,106,3302,14331,9476,929,2309,340,2100,15154,8285,592,2161,760,832,12632,5017,268,1220,1467,303,8267,1932,64,404,2049,160,4610,314,10,75,1463,97,1960,41724,3259,7775,6216,26394,85375,37,7,6,3,14067,14123,918,88,23,14,12434,13476,12970,939,657,49,15432,30046,17830,1433,2109,134,7536,29052,18926,1908,4314,464,5347,30962,17248,1291,4480,1042,2544,26615,10851,644,2622,1953,934,16999,4624,197,840,2632,407,8700,933,32,143,1875,188,3161,84339,6526,15200,8168,58890,173127
309,48,15,10,8,17621,17701,528,46,20,11,18001,18611,11526,598,605,35,24829,37585,21428,1660,2625,83,12048,37858,22434,2089,5087,235,7291,37138,20116,1535,5585,548,3514,31290,18288,1114,4538,1076,1494,26511,9074,402,1527,1487,546,13041,2421,78,312,1464,188,4457,105855,7540,20308,4948,85532,224184,48,6,8,21,17249,17333,1027,91,17,14,18016,19170,15299,1114,1071,68,22344,39888,23684,2447,3966,239,10235,40563,23169,2727,7709,693,5885,40177,20087,1870,8498,1889,2683,35028,16101,1065,5863,4127,1057,28220,6207,268,1963,5769,358,14572,1362,46,467,5363,166,7405,106989,9636,29556,18179,77997,242352,98,21,14,25,34873,35031,1552,142,40,30,36017,37774,26823,1713,1678,98,47167,77481,45112,4109,6594,324,22280,78423,45600,4815,12793,928,13177,77318,40200,3402,14082,2431,6198,66311,34389,2185,10400,5202,2550,54729,15283,671,3495,7258,906,27614,3780,125,780,6832,350,11859,212845,17176,49865,23127,163527,466532
310,43,3,6,4,11351,11409,610,51,16,11,10591,11285,8784,665,451,22,13154,23079,12406,1215,1507,53,6581,21763,12293,1304,2748,162,4246,20748,10833,956,2753,370,1974,16882,7906,552,1699,586,693,11430,3591,170,576,749,250,5336,815,27,85,523,93,1548,57282,4941,9845,2474,48937,123476,52,12,3,9,10559,10634,1038,102,29,15,9882,11074,11048,1083,710,50,11397,24293,12639,1554,2181,210,5487,22070,12246,1572,3740,520,3193,21267,10069,947,3549,1144,1286,16998,6779,465,2086,2031,442,11795,2486,109,672,2633,207,6115,405,21,103,1947,95,2567,56770,5858,13080,8558,42542,126812,96,13,9,13,21916,22040,1651,156,54,22,20471,22352,19828,1752,1166,74,24550,47373,25047,2771,3684,268,12071,43836,24540,2873,6485,675,7439,42017,20906,1904,6301,1510,3261,33882,14683,1020,3782,2612,1137,23230,6080,276,1250,3381,463,11449,1222,42,192,2472,180,4113,114047,10798,22927,11032,91482,250288
311,18,0,3,6,11452,11479,532,37,16,8,10474,11072,7961,577,368,20,12532,21452,11956,1105,1386,72,6546,21062,12024,1191,2604,168,3857,19844,11378,913,2705,349,1509,16853,8780,579,1832,657,509,12362,3338,174,531,618,180,4836,745,33,88,494,38,1392,56736,4604,9524,2395,47096,120357,50,9,3,3,10780,10842,1033,105,29,10,9493,10671,9958,937,609,73,11076,22644,12610,1536,1953,229,5600,21926,12239,1481,3713,550,3125,21108,11050,995,3675,1168,1046,17936,7282,528,2307,2266,345,12726,2228,110,686,2354,129,5501,367,7,153,1702,56,2288,56799,5712,13123,8351,41649,125648,65,6,5,9,22227,22321,1567,141,47,23,19971,21741,17915,1508,972,92,23602,44097,24563,2640,3333,300,12151,42990,24257,2675,6316,717,6982,40948,22431,1912,6377,1524,2549,34791,16058,1110,4141,2924,860,25090,5566,286,1218,2966,308,10337,1112,44,237,2197,95,3680,113537,10323,22649,10742,88746,245998
