SA4_CODE_2016,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
319,6,130,7463,7596,233,1099,4200,5529,3581,2476,4592,10648,6538,1924,3841,12310,8692,1986,4984,15665,10986,1598,5159,17744,12439,1128,4590,18156,6067,346,2525,8931,1222,45,901,2172,49774,10739,38258,98766,14,308,6818,7144,474,1482,3550,5507,4930,2660,4693,12287,7877,2102,4580,14566,10025,2028,5684,17740,11953,1585,5847,19388,11061,866,5927,17851,4145,205,4497,8849,518,27,2243,2791,51012,11268,43842,106115,17,440,14279,14744,710,2581,7746,11036,8516,5135,9283,22936,14418,4028,8430,26878,18720,4015,10667,33406,22943,3187,11008,37135,23503,1992,10517,36010,10211,553,7019,17781,1745,72,3152,4963,100778,21999,82102,204880
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,3,57,8228,8288,126,696,8437,9263,5069,3074,7958,16108,10220,1891,3861,15978,11453,1729,4288,17475,10360,1396,3648,15404,8595,685,2451,11727,4669,159,1469,6295,1346,31,882,2257,51837,9722,41234,102794,15,94,7779,7883,354,982,7789,9121,6808,3243,6665,16716,11449,1850,4250,17548,11865,1825,5178,18865,10330,1250,5548,17132,8034,497,5013,13540,3333,90,4317,7733,615,8,2912,3533,52797,9834,49433,112069,14,148,16001,16168,479,1679,16224,18384,11883,6322,14619,32826,21669,3740,8109,33523,23315,3562,9466,36342,20691,2648,9198,32533,16626,1178,7466,25266,7999,245,5783,14033,1961,41,3796,5794,104638,19561,90666,214867
402,12,103,12640,12753,475,1552,11558,13581,9890,5211,12444,27540,14625,3216,7667,25508,14344,2800,7897,25040,13406,1567,6120,21102,10983,628,3487,15093,5676,168,1968,7809,1263,41,908,2206,70673,15277,64687,150633,27,230,11725,11982,1125,2252,9388,12770,13365,5388,10473,29229,14859,3205,7694,25757,14499,2703,9051,26254,13209,1344,8082,22638,9988,492,6400,16890,4009,123,5068,9198,591,24,2498,3110,71684,15771,70387,157834,44,327,24363,24735,1597,3807,20951,26355,23259,10602,22916,56772,29484,6424,15362,51267,28845,5505,16946,51292,26618,2910,14207,43742,20974,1121,9889,31980,9687,291,7036,17007,1856,65,3404,5322,142355,31046,135068,308467
403,7,64,10073,10142,219,1033,9032,10288,6575,4340,8794,19707,12134,3041,5205,20383,12783,2372,5802,20966,13100,1713,4936,19756,11148,756,3230,15137,5415,190,1754,7358,1574,38,1086,2694,62958,13555,49905,126414,19,140,9663,9824,495,1601,8005,10100,8850,4663,7570,21083,13073,2991,5854,21919,13563,2389,7076,23027,13186,1542,7469,22198,10021,632,6271,16922,4082,126,4822,9029,801,23,3401,4225,64088,14119,60136,138337,23,210,19740,19969,719,2633,17038,20389,15420,9007,16365,40788,25207,6036,11053,42297,26345,4768,12881,43993,26284,3257,12409,41955,21166,1393,9505,32059,9496,319,6570,16388,2382,58,4486,6925,127044,27671,110042,264754
404,4,41,6013,6064,142,558,6656,7348,4703,2883,7585,15173,7511,1744,4215,13466,7606,1546,5018,14167,6968,1038,4261,12261,5621,479,2537,8640,3640,129,1349,5110,1137,30,854,2014,37334,8434,38485,84248,11,87,5714,5816,367,896,5928,7197,6429,3065,6164,15658,7874,1785,4117,13776,7801,1586,5358,14748,6868,998,5354,13220,5224,306,4196,9722,2781,81,3851,6713,541,19,2523,3084,37903,8820,43208,89931,15,126,11734,11875,509,1454,12580,14548,11138,5943,13749,30831,15386,3523,8330,27242,15408,3129,10374,28909,13834,2036,9614,25483,10847,777,6737,18360,6415,211,5196,11821,1678,49,3376,5099,75233,17251,81684,174174
405,0,25,2948,2970,79,336,1767,2183,1574,1085,1825,4485,2875,732,1387,4989,3857,826,2029,6711,4864,647,2152,7668,4501,373,1533,6404,2133,93,889,3120,476,9,372,859,20360,4129,14898,39393,9,69,2578,2658,138,552,1212,1903,2150,1091,1454,4688,3361,819,1386,5561,4304,838,1889,7031,4993,643,1900,7540,4071,246,1876,6199,1564,54,1705,3320,218,13,984,1209,20800,4318,14986,40107,10,93,5527,5627,214,886,2982,4082,3725,2174,3281,9178,6232,1551,2771,10551,8163,1670,3918,13749,9862,1292,4053,15205,8574,621,3411,12602,3697,149,2598,6444,692,21,1352,2068,41165,8447,29892,79502
406,7,44,2015,2067,75,408,1391,1877,1269,1187,1700,4158,2052,749,1243,4042,2504,737,1776,5009,2781,437,1584,4798,2229,157,1023,3411,1089,50,543,1684,241,9,219,466,12244,3777,11497,27512,16,90,1792,1898,138,600,1101,1841,1741,1218,1527,4491,2294,769,1193,4257,2672,722,1530,4924,2769,382,1337,4488,1990,122,1171,3284,739,30,980,1749,113,14,517,641,12461,3944,11150,27558,21,130,3811,3963,214,1009,2493,3715,3010,2410,3227,8645,4340,1517,2438,8295,5172,1454,3309,9933,5550,813,2918,9282,4216,283,2199,6695,1825,83,1523,3427,356,18,736,1108,24707,7726,22645,55075
407,6,63,4728,4803,142,656,3056,3860,2663,1800,3283,7742,4732,1357,2562,8649,6206,1380,3402,10989,7343,1047,3385,11777,7368,542,2451,10358,3925,150,1251,5322,963,35,614,1615,33350,7028,24735,65109,9,164,4336,4505,297,977,2285,3561,3569,1842,2654,8069,5441,1406,2390,9235,6672,1393,3239,11310,7603,970,3243,11809,6809,432,3264,10506,2885,99,2737,5717,462,23,1670,2150,33744,7298,25818,66856,14,230,9065,9306,441,1629,5343,7417,6230,3640,5936,15809,10166,2766,4952,17881,12877,2779,6647,22296,14945,2015,6633,23584,14176,967,5716,20861,6809,243,3986,11045,1428,53,2283,3764,67089,14323,50551,131964
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
501,0,64,4973,5037,116,620,2680,3416,2630,2053,3106,7797,5584,1581,2150,9322,6263,1445,2480,10182,6362,950,2298,9606,5461,418,1636,7508,2505,99,778,3384,601,18,339,963,29524,7243,20454,57227,7,128,4441,4574,265,962,2103,3336,4075,2326,2713,9115,6543,1690,2486,10715,6848,1476,2937,11263,6610,860,2859,10325,4776,324,2383,7482,1756,69,1966,3785,248,13,1042,1305,31135,7831,22925,61895,7,190,9415,9611,384,1582,4789,6751,6710,4382,5818,16911,12130,3267,4636,20040,13108,2920,5417,21449,12966,1805,5160,19933,10237,735,4019,14990,4260,171,2745,7172,853,29,1382,2262,60661,15078,43377,119116
502,0,42,2656,2703,80,381,1774,2237,1397,1082,1565,4037,2510,727,1199,4435,3092,693,1328,5111,3188,425,1259,4879,3568,303,1093,4968,2207,110,614,2931,489,9,289,785,16536,3770,11779,32086,4,99,2563,2666,161,594,1460,2210,2047,1220,1590,4863,3086,810,1415,5316,3418,748,1737,5902,3537,443,1746,5723,3406,247,1629,5283,1622,83,1455,3162,225,9,729,964,17500,4254,14333,36089,3,148,5218,5365,235,972,3230,4443,3440,2304,3157,8901,5596,1535,2613,9753,6509,1435,3069,11015,6725,873,3005,10604,6977,551,2726,10246,3837,191,2071,6097,711,17,1018,1748,34037,8027,26115,68174
503,3,23,3801,3830,99,501,4662,5270,3223,3114,6803,13140,5837,1374,2532,9735,6092,993,2230,9314,5169,751,2080,7996,3837,341,1459,5633,1891,104,748,2745,579,16,385,986,26725,7215,24710,58655,6,46,3789,3840,205,773,4379,5355,4366,3280,5671,13322,6543,1225,2536,10309,6508,940,2560,10009,4959,604,2695,8254,3235,215,2347,5794,1414,51,1956,3417,260,5,1412,1682,27504,7144,27347,61993,6,69,7595,7672,307,1280,9040,10623,7590,6397,12474,26463,12378,2595,5072,20049,12605,1935,4795,19329,10128,1353,4771,16254,7076,553,3808,11428,3301,162,2706,6164,845,26,1799,2665,54231,14363,52055,120654
504,5,52,7391,7441,229,836,6267,7327,6009,3625,7017,16654,9200,2197,3893,15297,9431,1821,3910,15171,7966,1028,3184,12179,5825,458,2002,8290,2785,116,1026,3922,635,22,411,1060,42088,10156,35099,87344,7,114,6738,6867,591,1333,5139,7064,8247,3938,5633,17823,10156,2335,4170,16658,9654,1760,4602,16019,7715,922,4338,12971,5048,351,3353,8750,1943,64,2401,4404,251,17,1271,1539,43611,10838,37647,92096,13,169,14132,14311,821,2172,11406,14390,14258,7560,12653,34475,19355,4534,8067,31952,19086,3587,8515,31192,15676,1950,7520,25148,10873,808,5356,17045,4725,179,3424,8332,886,36,1679,2600,85703,20997,72745,179442
505,5,93,16195,16291,358,1446,14128,15930,12161,8098,15520,35780,21712,4330,7580,33621,22114,3176,7105,32396,17969,1783,5376,25129,13327,777,3320,17424,6418,201,1874,8495,1605,44,880,2526,95662,19940,71982,187586,26,209,15283,15518,1017,2509,11770,15302,16884,8775,12198,37856,24200,4269,8039,36502,22613,3111,9157,34883,17522,1554,8575,27650,11537,580,7092,19205,4686,133,5724,10542,707,20,2987,3710,99192,21161,80811,201162,26,300,31483,31811,1372,3956,25903,31231,29045,16872,27713,73638,45909,8594,15613,70121,44733,6281,16261,67278,35486,3337,13951,52780,24856,1363,10410,36631,11103,332,7599,19033,2306,66,3860,6240,194856,41102,152793,388755
506,5,128,14141,14276,479,1689,14931,17097,12969,6651,16877,36501,19240,3537,7917,30693,17170,2844,7081,27089,14778,1688,5710,22171,11450,781,3666,15907,5259,176,1854,7286,1265,38,930,2231,82622,17526,73108,173251,28,268,13000,13298,1302,2625,11774,15705,17746,7105,12362,37209,20253,3575,7602,31430,17538,2772,7944,28255,14778,1531,8024,24334,9540,564,6471,16578,3691,112,5042,8851,602,24,2738,3365,85491,18568,74969,179023,37,395,27145,27574,1789,4312,26707,32798,30713,13757,29244,73710,39494,7108,15513,62126,34714,5616,15022,55351,29561,3216,13734,46505,20998,1343,10140,32480,8948,291,6902,16145,1869,57,3666,5594,168113,36095,148072,352277
507,5,91,11766,11860,242,1477,9703,11419,8334,5759,10103,24193,15287,3348,5477,24114,15256,2673,5516,23445,12869,1583,4434,18888,9688,690,2826,13198,5033,175,1608,6819,1229,35,858,2124,67939,15828,52286,136055,12,198,11172,11381,610,2366,8612,11590,11966,6338,8646,26957,17050,3517,6082,26647,16169,2656,7056,25884,12908,1409,6482,20794,8454,496,5224,14178,3637,104,4384,8124,607,20,2619,3248,71406,17104,60280,148791,20,288,22937,23243,849,3840,18317,23009,20307,12099,18749,51150,32333,6863,11563,50762,31424,5328,12571,49326,25779,2988,10909,39680,18138,1193,8048,27372,8670,282,5995,14948,1838,51,3477,5368,139348,32934,112567,284853
509,3,40,3040,3086,77,472,2066,2620,1881,1316,2226,5422,3659,1081,1570,6312,4651,1083,2342,8076,5330,892,2378,8598,4685,390,1836,6908,2265,115,890,3269,502,20,363,876,23055,5406,16711,45163,9,101,2638,2745,179,642,1391,2206,2712,1566,1800,6079,4265,1136,1595,6992,5144,1118,2134,8393,5520,781,2201,8503,4093,297,1958,6345,1524,76,1760,3357,236,8,860,1098,23672,5725,16324,45720,9,139,5672,5827,258,1105,3458,4820,4592,2884,4026,11506,7920,2216,3163,13307,9791,2199,4475,16469,10847,1672,4584,17103,8773,682,3792,13252,3786,188,2642,6622,737,26,1220,1979,46722,11124,33037,90881
510,13,52,1828,1892,84,478,1312,1875,1913,1875,1945,5740,2813,1192,1344,5350,2162,862,1329,4360,1501,487,1174,3163,514,112,529,1152,105,22,166,283,11,4,42,53,9112,5083,9666,23863,30,104,1586,1718,163,736,1121,2020,2566,2018,1949,6530,2902,1154,1261,5320,2016,818,1197,4029,1207,391,1089,2681,346,50,449,847,50,11,186,246,3,0,51,51,9278,5287,8889,23456,47,150,3419,3613,243,1214,2438,3902,4484,3892,3894,12267,5716,2350,2605,10674,4174,1685,2527,8390,2707,880,2262,5845,860,164,976,1997,148,32,352,535,13,4,92,107,18386,10373,18552,47317
511,4,53,3019,3078,103,601,1992,2692,2021,1751,2370,6140,3283,1148,1642,6072,3779,1020,2155,6947,3507,666,1949,6118,2553,299,1335,4190,1112,69,593,1778,239,12,198,448,16591,5617,15252,37466,15,145,2768,2924,198,868,1498,2563,2787,1901,2027,6715,3828,1195,1643,6666,3992,1041,1906,6942,3471,600,1663,5732,2124,189,1371,3685,773,54,1001,1826,96,4,420,524,17289,5997,14293,37584,22,196,5792,6005,300,1467,3492,5256,4807,3658,4394,12856,7110,2348,3288,12738,7768,2063,4061,13889,6973,1263,3615,11856,4682,487,2706,7872,1891,125,1592,3606,341,16,615,964,33885,11615,29547,75044
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,86,6167,6249,138,868,5088,6095,3571,3165,5433,12170,6281,2146,3349,11771,7174,1911,3744,12832,7635,1252,3482,12374,6217,569,2238,9025,3121,145,1255,4522,792,25,621,1432,34920,10166,31390,76470,10,156,5709,5874,275,1279,4410,5963,4638,3293,5222,13154,7116,2222,4014,13349,7517,1861,4697,14072,7678,1092,4867,13633,5515,406,4075,10000,2209,78,3339,5634,365,13,1824,2205,35316,10392,38163,83871,7,236,11872,12122,407,2148,9503,12058,8208,6457,10662,25319,13389,4368,7360,25121,14690,3771,8440,26906,15307,2341,8352,26004,11730,971,6314,19018,5325,227,4597,10155,1159,34,2444,3636,70238,20560,69548,160345
602,6,65,3945,4014,143,587,3036,3770,2049,1645,2602,6303,3662,1133,1836,6634,4760,1086,2422,8265,5338,772,2363,8485,4664,387,1764,6812,2224,90,928,3239,491,27,410,924,23344,5788,19314,48444,11,110,3586,3702,263,848,2385,3491,2740,1694,2486,6925,4228,1157,2250,7634,5119,1048,2819,8988,5391,645,2914,8954,4053,288,2691,7033,1559,65,2158,3772,244,14,1079,1338,23597,5870,22371,51831,14,170,7526,7712,408,1438,5420,7265,4793,3340,5092,13225,7888,2290,4090,14271,9876,2132,5245,17256,10736,1417,5282,17434,8715,669,4458,13843,3778,146,3088,7016,729,35,1493,2260,46940,11659,41684,100278
603,0,8,895,907,22,102,514,637,413,364,570,1341,856,405,504,1767,1245,450,714,2408,1688,353,861,2905,1543,200,661,2401,621,39,320,981,102,3,105,211,6493,1916,5149,13559,0,28,771,801,26,149,371,540,598,389,428,1417,987,435,452,1875,1444,446,592,2483,1719,316,731,2760,1325,135,670,2133,388,18,440,846,47,3,175,227,6535,1913,4628,13075,3,41,1661,1706,51,250,882,1182,1011,750,994,2758,1843,836,958,3641,2688,891,1309,4895,3405,665,1592,5665,2877,336,1325,4536,1007,51,767,1826,143,7,286,441,13028,3829,9776,26637
604,3,52,3038,3102,90,496,1898,2486,1554,1290,1823,4670,2675,957,1493,5126,3681,882,1989,6556,4318,597,1806,6723,3799,267,1279,5346,1920,76,769,2762,413,12,284,712,18451,4645,14386,37480,0,112,2779,2898,186,721,1514,2422,2029,1344,1813,5187,3130,984,1725,5844,4114,902,2271,7288,4364,500,2197,7061,3453,194,2036,5688,1299,60,1768,3126,176,3,879,1058,18754,4831,16989,40572,7,167,5823,5993,275,1216,3419,4905,3583,2641,3635,9858,5808,1948,3219,10978,7788,1791,4262,13843,8674,1099,4001,13781,7259,466,3311,11035,3219,133,2534,5891,589,21,1169,1775,37204,9473,31375,78056
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,3,53,3331,3377,141,680,2831,3644,3318,2785,4328,10427,5031,1546,2340,8912,4316,1303,2308,7929,3314,755,1838,5911,1938,252,1101,3292,610,57,369,1031,84,3,113,196,18754,7429,18549,44735,10,133,2890,3033,377,1043,2068,3480,4518,2891,3354,10763,5296,1523,2181,9001,4198,1258,2162,7620,2922,605,1972,5503,1406,189,1264,2856,333,15,687,1038,33,0,204,243,19093,7664,16788,43539,10,181,6216,6409,519,1720,4896,7132,7827,5678,7683,21190,10325,3072,4516,17920,8520,2556,4477,15554,6238,1366,3810,11416,3348,438,2363,6148,940,75,1055,2072,115,4,317,438,37843,15087,35340,88273
702,76,36,2623,2738,462,342,1816,2614,2190,1126,2513,5828,2444,878,1505,4827,2299,676,1542,4518,1787,418,1181,3388,814,151,679,1644,204,20,247,471,33,3,42,81,10318,3649,12141,26110,149,83,2212,2445,644,430,1584,2656,2605,1289,2545,6439,2553,872,1782,5212,2281,671,1867,4822,1565,330,1582,3478,500,101,837,1432,123,23,356,494,12,4,104,118,10426,3802,12863,27094,228,119,4835,5181,1102,773,3397,5269,4795,2413,5055,12266,4996,1747,3292,10040,4581,1350,3406,9335,3349,748,2760,6859,1320,245,1507,3077,324,44,599,967,46,8,149,200,20742,7454,25002,53202
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,0,71,10492,10564,264,1512,10428,12200,9995,6085,12132,28211,16763,3447,5858,26069,14571,2595,5453,22612,11984,1517,4236,17732,8896,654,2460,12009,4004,151,1238,5397,1020,29,671,1717,67493,16057,52959,136508,14,155,9935,10100,683,2219,9377,12280,13390,6285,10423,30101,17262,3393,6600,27254,14421,2517,6997,23939,11402,1285,6555,19236,7691,467,5333,13492,2879,94,3610,6579,484,10,1957,2450,68210,16444,60773,145427,13,231,20419,20664,939,3727,19811,24481,23384,12367,22550,58304,34025,6846,12455,53320,28995,5114,12443,46553,23381,2804,10790,36970,16588,1126,7790,25502,6885,246,4847,11975,1497,42,2624,4167,135700,32493,113735,281932
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,80,85,3,6,56,60,65,22,50,137,143,43,50,236,141,38,73,257,155,21,76,258,135,10,40,183,41,3,28,71,14,0,6,24,693,150,460,1300,0,5,84,87,5,9,30,42,98,31,50,179,153,42,58,250,147,42,69,260,150,21,74,251,99,5,65,174,30,0,43,71,4,0,18,23,689,163,493,1340,0,5,169,170,12,15,78,103,158,51,103,318,293,82,107,483,283,83,145,513,307,50,154,507,241,15,105,358,74,3,71,147,14,0,28,46,1384,305,954,2639
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
