SA4_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,15,19,3,7,0,0,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,10,48,76,14,11,11,3,3,178,23,26,82,201,49,57,30,9,5,476,163,197,631,1271,347,352,204,49,28,3238,0,0,3,8,0,0,0,0,0,6,295,255,654,1734,591,504,271,66,26,4389,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,8,0,0,7,16,3,0,4,0,0,31,0,0,0,11,3,0,0,0,0,16,0,4,71,51,3,11,0,0,0,140,0,0,0,0,4,0,4,0,0,3,0,0,0,7,3,0,0,0,0,16,3,0,35,83,39,39,46,17,0,259,0,0,0,0,3,0,0,0,0,7,0,0,6,16,0,0,0,0,0,20,0,0,7,5,3,3,7,3,0,33
301,3,9,11,99,50,42,8,11,3,237,3,15,23,42,41,37,27,6,10,198,0,9,11,62,71,37,12,3,0,206,16,117,138,717,405,334,271,143,80,2219,234,433,506,1233,736,719,664,548,498,5568,6359,14569,13001,28463,16863,14726,11095,5813,2985,113876,0,0,3,15,6,8,0,0,0,38,12371,25775,21484,38508,20714,19156,13855,6522,2805,161200,0,0,0,3,5,0,0,0,0,15,0,0,5,38,25,24,4,0,0,105,0,0,3,17,9,10,0,0,0,36,10,38,52,135,100,78,52,18,10,498,0,4,3,20,16,13,16,5,0,73,8,42,107,379,188,97,76,39,9,932,0,0,7,22,39,43,46,41,4,201,0,3,7,12,6,16,29,7,3,84,81,872,969,2268,2982,2165,2235,1302,453,13332,4,14,54,238,152,131,42,27,7,663,0,20,12,89,59,41,35,18,3,276,3,15,43,159,150,144,315,132,46,1007
302,0,17,17,123,59,55,20,8,3,296,0,0,4,28,13,12,18,12,6,95,0,5,21,84,30,18,6,0,0,171,22,110,224,1138,400,266,176,95,51,2492,250,426,595,1587,680,581,481,512,642,5750,6365,11653,12711,32271,13887,11529,8600,5819,3436,106264,0,3,26,60,19,15,10,8,0,134,12088,19947,19418,39964,17900,15170,10954,6844,3330,145601,3,24,36,74,21,17,0,0,0,170,0,0,9,40,24,26,3,10,3,113,0,3,3,13,3,10,0,0,0,38,3,23,41,209,71,54,23,9,3,441,0,6,7,29,20,11,5,3,0,83,18,73,281,731,288,185,107,85,28,1801,0,0,4,14,20,20,14,32,6,116,0,13,8,14,7,13,13,8,8,87,60,453,397,1609,1319,936,992,567,250,6578,4,29,75,505,231,228,122,40,6,1255,6,22,11,110,44,26,19,17,11,258,3,7,36,171,93,88,174,72,49,694
303,10,41,192,833,479,388,170,85,24,2216,0,0,11,27,14,25,22,14,3,132,0,13,80,188,77,50,19,7,3,448,84,431,848,2691,945,763,507,284,135,6687,433,770,1175,2854,1085,881,696,496,356,8743,10569,19298,25167,55758,21778,17534,11865,7083,4150,173194,3,54,209,423,106,56,21,3,5,876,19435,31012,31161,51107,22669,17994,12414,7430,4005,197242,13,40,68,282,73,38,8,4,0,533,0,7,70,337,230,197,112,46,4,1001,0,4,15,107,96,91,21,13,12,358,16,48,73,365,116,54,41,10,10,735,0,3,9,100,48,43,43,13,7,276,189,634,4545,9269,2049,1604,854,418,153,19728,0,5,17,99,106,107,91,89,14,532,16,51,39,111,44,49,50,21,10,404,72,551,601,1956,1701,1298,1270,749,356,8551,0,50,150,778,387,329,174,71,15,1948,6,21,56,199,65,40,26,20,11,434,4,19,88,295,147,103,345,105,55,1171
304,7,32,58,291,157,131,49,17,10,757,3,7,5,23,29,12,26,12,5,123,0,8,37,85,102,64,18,10,3,324,52,209,329,1095,413,303,184,95,51,2730,165,273,598,973,479,381,343,250,220,3679,5046,11239,15045,24151,12475,9885,7579,3841,2375,91627,0,3,3,11,3,3,3,0,0,30,9330,19282,20759,28174,14112,11711,9215,4469,2423,119486,10,18,17,141,30,20,7,0,0,235,0,0,0,16,9,6,3,0,0,38,0,0,0,14,3,4,3,0,0,23,19,67,99,276,128,84,40,14,3,727,3,16,22,93,36,15,9,7,0,194,29,166,1466,1597,355,234,134,62,29,4078,0,0,0,10,28,20,8,13,3,84,4,23,15,24,12,7,15,10,0,103,95,789,866,1712,1859,1341,1211,645,256,8776,0,12,34,183,119,112,61,19,4,545,3,35,57,135,75,28,39,5,8,390,4,41,63,225,173,107,226,82,38,968
305,5,24,82,288,84,88,42,11,5,633,3,12,12,54,29,18,8,7,3,147,0,0,29,101,31,24,10,0,0,191,99,230,835,3188,438,262,167,94,45,5363,336,510,1514,3867,1145,960,603,358,410,9697,5839,11148,21591,47214,15558,11448,7102,3477,2242,125628,0,3,16,35,4,0,3,0,0,67,10313,18414,26597,52709,20349,15070,8902,3961,1934,158253,9,15,14,178,9,10,0,0,0,241,0,0,6,73,14,18,12,10,0,128,3,0,14,16,12,9,0,4,0,59,24,58,137,692,156,113,36,12,4,1241,3,16,30,161,33,11,11,0,0,263,31,139,2330,1958,359,223,125,84,31,5283,0,0,6,50,21,16,22,19,4,143,7,4,12,55,19,17,19,11,3,135,122,601,956,3201,2085,1202,945,349,132,9587,0,17,49,210,87,69,31,13,4,490,13,42,132,560,88,41,26,10,7,924,5,25,100,491,174,86,169,54,27,1131
306,3,13,18,96,33,15,5,0,0,180,0,4,11,34,19,20,20,8,5,123,0,9,25,47,30,37,10,3,4,160,14,95,184,940,470,398,274,120,58,2558,578,1212,1256,3318,1772,1627,1177,677,356,11973,7186,15857,13564,32661,17635,15820,10804,5099,2298,120923,0,0,0,3,0,0,0,0,0,3,13352,27892,21450,40893,22777,21161,14139,6064,2250,169994,3,3,3,36,8,0,0,0,0,49,0,0,0,10,15,5,7,11,0,44,3,7,9,28,11,8,3,0,0,59,0,20,61,254,128,102,87,16,5,669,0,0,0,30,16,3,10,3,0,64,15,43,93,400,168,89,48,17,11,885,0,0,0,13,26,36,39,58,16,188,0,8,0,19,8,14,16,10,3,75,35,276,425,1604,1894,1724,1829,773,224,8779,3,18,34,93,67,47,32,9,0,314,0,17,60,202,66,40,53,17,8,467,3,31,80,318,237,247,408,245,51,1607
307,0,0,3,10,3,0,0,0,0,18,0,0,0,3,3,6,6,3,0,24,0,3,8,22,17,12,9,3,0,75,4,21,38,147,82,76,56,31,13,464,283,575,560,1347,851,860,789,429,245,5943,4012,8487,6747,14509,8370,8319,6772,3703,1661,62579,0,0,0,4,0,0,0,0,0,6,7578,15855,12301,22611,13488,13483,10750,5616,2065,103746,0,0,3,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,10,8,0,6,40,20,21,16,10,0,117,0,3,0,7,6,0,6,0,0,25,0,9,13,63,28,11,4,3,0,137,0,0,0,0,6,8,14,15,5,46,0,0,0,8,0,3,3,0,0,11,3,29,48,236,340,487,613,311,94,2163,0,9,13,23,25,19,5,0,0,97,0,0,0,19,6,8,5,3,0,51,0,0,11,52,39,59,79,52,7,303
308,0,34,32,142,31,16,4,0,0,256,0,0,0,8,11,13,9,8,4,46,0,19,20,81,38,14,7,6,0,189,14,75,93,384,183,124,70,41,18,987,499,948,1113,2380,1380,1138,803,495,204,8949,7793,15464,13382,29371,15154,12632,8267,4610,1960,108627,0,20,23,52,9,3,0,0,0,107,14450,27982,23375,45295,23259,20557,12984,6690,2509,177115,3,24,12,95,22,7,0,0,0,162,0,0,0,10,0,0,0,0,0,14,0,0,5,41,21,10,0,0,0,82,7,14,16,104,27,43,15,3,3,235,0,3,0,5,3,3,5,0,0,23,8,41,28,220,66,43,10,15,4,429,0,3,0,3,11,12,10,14,0,58,9,19,0,25,4,3,9,0,0,72,16,149,159,647,904,845,802,404,125,4051,0,28,30,118,64,25,15,3,7,290,0,3,3,28,28,16,12,3,0,99,4,13,27,84,80,74,133,92,17,524
309,4,22,62,254,60,49,29,7,3,476,0,28,28,109,90,76,79,45,23,486,0,8,43,184,89,71,29,11,0,441,76,351,806,3244,1163,1045,838,514,247,8275,1067,1955,2668,6159,3007,2819,2344,1550,1084,22647,16492,33991,36498,80458,40177,35028,28220,14572,7405,292835,0,4,24,70,15,3,3,0,0,114,30152,56532,50562,92653,44175,38712,30747,14785,6448,364761,3,15,24,183,39,18,5,0,0,294,0,4,38,267,191,155,86,38,3,791,3,8,8,59,42,24,5,3,0,162,33,110,189,857,271,213,132,46,26,1876,3,5,27,164,72,47,53,20,4,400,79,277,1599,2984,1001,553,309,129,46,6982,0,3,24,116,128,162,209,197,39,873,5,15,25,99,64,115,164,92,49,634,161,1608,2114,5431,5816,4771,5464,3174,1254,29792,5,45,69,361,175,149,82,42,11,937,9,31,80,307,136,120,124,63,20,889,11,31,139,489,367,396,841,530,201,2993
310,18,120,292,1840,885,725,257,124,57,4319,0,8,10,39,27,26,36,17,3,162,0,19,24,116,42,35,9,3,0,239,89,611,932,2258,1082,650,388,179,66,6264,847,1362,1515,3393,1640,1349,1022,638,291,12058,12151,23297,21706,46363,21267,16998,11795,6115,2567,162258,0,20,72,131,27,13,3,3,0,264,22542,39220,33298,58784,26016,21633,14718,7056,2691,225959,3,80,69,258,31,8,3,0,0,456,0,0,11,57,30,32,9,10,0,155,0,9,3,30,16,8,3,8,0,80,9,26,39,137,71,61,23,6,3,368,0,0,11,89,78,69,49,13,4,312,24,75,209,637,227,122,56,32,10,1396,0,0,3,27,33,41,21,32,11,160,0,58,16,19,5,5,5,3,3,136,27,391,444,1495,2389,1958,1883,1161,323,10073,6,63,145,594,290,177,87,36,3,1400,0,11,16,62,50,26,34,12,3,206,0,17,38,182,167,170,398,127,51,1153
311,4,15,38,275,105,75,24,10,5,551,0,0,6,29,31,31,26,11,3,134,0,10,28,109,64,46,13,6,0,287,36,438,781,2136,1164,843,536,255,101,6295,743,1328,1435,3050,1552,1343,978,504,213,11152,11762,23164,21507,44574,21108,17936,12726,5501,2288,160571,10,96,429,704,113,40,22,4,0,1412,21539,38746,31645,53690,23566,20124,14144,5378,1984,210818,8,13,11,92,16,10,0,0,0,147,0,4,42,244,128,111,29,22,8,594,5,29,63,313,205,140,72,30,19,875,3,23,28,142,70,56,36,10,10,379,0,0,3,40,41,30,13,5,5,140,16,77,228,794,279,211,105,70,40,1820,0,3,15,96,102,107,98,73,11,508,3,20,19,46,17,27,35,9,4,184,33,285,484,1583,2496,2549,2741,1394,494,12055,12,66,133,761,342,279,118,55,16,1790,0,0,9,36,68,32,37,13,8,203,0,4,53,173,174,218,409,183,62,1267
312,0,9,12,45,11,5,3,0,0,76,0,3,4,23,8,9,10,3,4,52,0,17,33,70,51,34,4,4,0,220,11,43,73,321,123,105,70,25,15,793,381,743,884,2331,1154,938,670,359,138,7590,5746,11339,9846,23539,11667,9815,6096,3130,1336,82515,0,0,3,3,0,0,0,0,0,4,10773,20445,16268,34911,17673,15588,9312,4446,1652,131072,0,8,4,31,16,5,0,0,0,58,0,0,0,0,0,0,4,0,0,6,0,4,0,6,0,0,0,0,0,10,6,12,19,116,29,44,27,6,5,266,0,0,0,14,5,3,0,0,0,22,7,25,36,161,74,22,8,4,0,336,0,0,3,3,7,6,7,3,0,33,0,0,0,3,0,3,7,3,0,16,11,114,214,692,810,673,606,311,80,3501,4,11,22,80,43,28,7,5,0,205,0,5,13,37,25,13,19,9,0,120,0,3,36,100,65,102,104,78,20,507
313,0,5,12,70,37,24,12,4,3,160,0,12,13,35,26,26,45,25,13,187,0,5,14,43,37,22,12,4,4,132,12,102,115,503,345,285,224,143,49,1787,383,814,788,1934,1091,1166,1139,862,811,8981,6887,15322,14034,28521,16372,15615,13753,7039,3226,120771,0,0,0,16,0,0,0,0,0,17,13032,27488,23529,41018,21757,20524,17301,8095,2884,175620,0,0,0,17,0,0,0,0,0,20,0,0,4,12,16,9,6,3,0,58,0,3,6,25,8,9,3,0,0,60,8,16,24,116,65,66,46,18,5,371,0,0,0,15,21,9,11,6,3,71,6,15,51,180,97,64,31,19,10,473,0,0,0,8,21,24,40,34,5,132,0,0,0,5,6,12,29,11,4,75,24,445,574,1438,2234,2157,2684,1584,511,11660,0,8,41,179,131,95,49,26,6,533,0,18,9,39,37,36,50,21,7,222,7,14,30,119,141,168,329,168,59,1032
314,0,11,6,46,16,11,5,3,0,97,0,18,11,46,38,19,24,7,3,174,0,9,32,129,61,49,16,7,0,312,5,122,129,764,322,237,156,86,31,1847,279,521,496,1311,627,509,428,245,133,4554,7067,14604,12510,28916,13776,10376,7544,2960,1407,99151,0,0,3,27,4,7,4,0,0,46,13662,25520,20142,39013,17575,13854,9900,3525,1438,144639,3,4,0,63,3,8,0,0,0,83,0,0,3,29,20,4,4,0,0,64,0,0,0,13,7,4,8,0,0,36,10,33,45,127,80,68,24,12,4,408,0,3,4,21,21,11,8,4,0,71,10,41,73,339,84,64,29,11,3,659,0,0,3,8,23,14,11,4,0,67,0,14,10,26,13,8,7,0,4,91,60,739,855,1915,2264,1483,1322,632,204,9486,4,32,63,372,169,129,49,34,0,848,5,15,7,49,46,26,18,13,0,177,0,31,39,139,140,109,187,56,22,726
315,3,7,20,37,7,0,0,0,0,73,0,0,0,4,7,4,0,0,0,12,0,3,6,27,14,0,0,0,0,54,3,3,18,112,70,42,44,17,5,318,222,428,437,1120,566,495,297,111,57,3737,3163,5926,4991,10948,5179,4220,2423,1009,372,38235,0,0,0,3,0,0,0,0,0,3,6017,10786,8964,17490,8202,7027,3971,1602,492,64552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,12,0,9,10,30,22,9,3,0,0,81,0,0,0,3,0,0,0,0,0,6,0,9,0,26,11,8,4,0,0,60,0,0,0,0,4,3,11,11,0,30,0,0,0,3,0,0,0,0,0,6,3,13,38,221,205,209,210,75,19,1006,0,9,15,67,39,12,11,4,0,156,0,3,10,19,10,3,5,0,0,48,0,0,16,51,29,34,44,32,7,210
316,3,8,12,85,24,11,8,0,0,157,0,20,19,73,63,70,55,41,9,349,0,12,58,110,99,75,40,11,4,408,32,139,214,846,467,447,391,257,127,2914,428,908,1088,2438,1608,1623,1536,938,637,11203,8747,21349,18729,40742,26210,24913,21438,11502,5580,179214,0,9,3,5,0,0,0,0,0,13,16517,37998,30603,56856,33568,32991,27254,13859,5847,255500,0,3,3,29,7,0,0,0,0,41,0,0,0,14,8,3,9,4,0,35,0,14,0,20,3,0,0,0,0,37,23,110,77,419,199,169,143,49,15,1212,3,3,7,40,24,12,18,4,0,109,10,43,71,244,81,66,32,23,5,586,0,4,0,6,23,44,34,56,8,171,0,4,0,23,14,20,29,26,13,134,101,1282,1355,3210,4202,3346,4475,2671,953,21601,3,15,22,96,69,77,38,25,5,340,5,18,45,149,74,78,73,30,13,495,9,51,85,318,353,331,635,404,134,2305
317,0,9,4,40,12,6,3,0,0,72,0,0,0,10,7,7,5,3,7,39,0,12,40,91,60,42,21,6,3,267,42,190,250,480,158,99,71,44,14,1355,216,479,643,1196,673,663,633,509,388,5395,4678,10298,10130,19114,9897,9142,7385,4400,2231,77279,5,29,66,83,16,13,3,0,0,207,8828,18179,16611,28201,14707,13956,10816,5988,2485,119778,3,18,18,109,19,3,0,0,0,160,0,0,0,0,3,8,0,0,0,12,0,0,3,10,4,0,0,0,0,20,9,26,27,91,35,32,19,17,7,256,0,0,3,8,7,3,7,0,0,26,8,30,117,300,91,43,21,8,8,624,0,0,0,0,3,7,8,8,0,34,4,31,4,11,7,3,4,0,0,61,9,109,130,406,580,532,654,370,153,2953,0,15,27,67,36,24,12,6,3,180,0,0,13,27,6,8,5,4,4,66,3,4,26,47,53,60,119,57,22,386
318,0,9,16,78,24,26,5,0,0,160,0,0,12,21,15,8,10,7,3,73,0,11,42,67,26,24,6,4,0,185,41,174,191,623,268,178,138,60,33,1712,397,782,1126,2224,1242,1085,897,559,230,8546,7179,15072,16293,31021,15350,13232,9173,4945,2101,114358,0,0,14,13,5,4,0,0,0,32,13837,27269,28312,47641,22631,20159,13385,6473,2401,182107,0,3,4,29,14,3,0,0,0,60,0,0,0,7,3,0,6,3,0,20,0,10,3,20,6,0,0,0,0,43,4,25,53,202,66,64,49,16,3,474,0,3,4,10,5,3,8,0,0,32,3,31,69,189,80,41,29,20,13,475,0,0,0,5,13,5,9,14,3,50,3,7,8,23,4,8,8,5,3,61,26,238,305,919,1132,1021,1084,527,139,5391,0,22,41,113,66,52,21,12,0,332,0,6,21,72,39,25,16,8,3,195,3,20,68,165,116,128,210,78,27,813
319,0,3,7,73,20,7,3,0,0,129,0,6,9,10,24,14,37,18,3,124,0,3,4,34,26,20,14,5,0,112,14,49,45,280,237,253,266,135,64,1335,453,1035,1040,2222,1677,1958,1991,1117,535,12035,7218,17437,14439,29678,19751,22200,20550,10342,4111,145725,0,0,0,0,0,0,0,0,0,0,13782,32765,25996,46094,29227,32613,29350,14217,4902,228947,0,4,0,19,8,0,0,0,0,33,0,0,0,0,4,3,3,3,0,11,0,0,3,15,7,4,0,0,0,26,3,13,20,104,53,79,79,32,4,390,0,0,0,5,4,5,0,0,0,23,0,7,27,117,70,45,22,15,6,314,0,0,0,3,19,26,27,37,5,110,0,3,0,19,8,10,22,11,0,77,22,200,268,809,1576,2100,3354,1799,489,10623,3,15,19,84,60,50,28,14,0,269,0,3,36,59,30,29,61,24,10,247,0,15,17,119,143,244,515,352,94,1504
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,14,3,0,9,12,7,19,16,7,0,87,0,0,0,0,0,0,0,0,0,0,3,4,9,13,10,16,14,10,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,9,9,0,0,0,0,0,16,0,0,6,3,0,4,0,0,0,20,0,0,3,0,0,0,0,0,0,12,0,3,42,61,9,22,13,3,0,157,16,29,126,239,105,178,99,30,8,835,160,233,774,1518,688,1224,798,153,18,5572,0,0,0,0,0,0,0,0,0,3,270,372,714,2015,1055,1525,1162,221,21,7348,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,31,5,9,3,0,0,58,0,0,0,10,4,3,0,0,0,16,0,3,30,53,6,4,0,0,0,103,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,13,150,171,98,154,202,27,4,818,0,0,3,4,3,7,0,0,0,14,0,0,27,48,3,5,0,0,0,86,0,0,28,30,4,13,19,8,0,97
401,4,36,134,389,130,112,39,12,4,865,0,0,7,38,43,45,36,22,17,200,0,3,12,46,32,22,3,6,0,129,46,200,444,1300,490,352,359,316,238,3755,247,505,881,1876,1012,1032,964,673,424,7614,6867,15858,19870,37330,20236,18810,15222,9035,5636,148868,3,9,99,122,38,14,6,0,0,288,12880,27036,27802,46318,27395,23990,16773,8178,4873,195243,12,73,36,244,43,11,3,0,0,420,0,0,4,43,31,26,15,9,0,118,3,7,14,73,23,21,10,3,5,159,7,52,64,245,101,106,39,13,13,632,7,9,8,54,9,11,8,0,0,99,114,475,3763,4433,759,500,243,92,46,10429,0,3,4,41,57,69,70,74,24,329,3,49,26,78,32,27,65,38,18,333,70,582,675,1828,2979,3038,2722,1556,707,14158,0,8,11,54,33,27,19,9,0,160,5,20,44,151,81,40,37,26,3,404,4,20,68,242,208,267,631,267,216,1931
402,7,44,219,1224,660,603,163,87,29,3029,0,3,19,24,64,85,73,84,22,381,4,35,47,95,37,25,0,0,0,246,78,627,914,2578,964,736,561,387,214,7068,696,1095,1293,3077,1600,1455,1294,938,473,11928,14251,26052,26943,59202,28036,24559,18728,10796,4910,213482,35,425,1447,2108,542,225,66,11,3,4860,26859,44906,42637,77770,34919,27282,18737,8239,3321,284669,31,88,45,517,33,16,5,0,0,740,0,3,35,209,106,122,43,23,6,546,16,64,144,812,408,349,164,58,11,2025,6,31,36,116,63,46,22,13,10,339,0,5,5,119,77,65,52,27,3,341,43,147,1013,2552,556,409,236,68,27,5047,0,0,26,144,131,161,202,175,28,868,9,39,17,95,13,40,50,31,3,298,30,418,724,2235,6174,6974,5743,4546,1706,28556,0,16,45,205,96,61,38,12,3,470,0,3,11,34,54,36,28,15,7,180,4,24,48,148,247,398,879,421,283,2450
403,6,32,24,206,82,75,25,13,0,462,3,34,35,91,91,78,69,39,33,482,0,12,21,71,36,23,13,3,0,174,89,262,386,1304,552,437,395,293,185,3908,371,730,877,2206,1170,1333,1250,901,704,9545,9866,20126,21916,46290,24549,24239,19069,10511,6533,183098,7,28,45,82,17,9,6,0,0,187,18978,35184,35375,64813,31137,30840,22306,10218,5918,254775,8,31,20,164,29,9,4,3,0,275,0,0,13,84,72,78,22,22,3,286,4,12,5,78,37,37,15,3,6,190,18,33,33,249,113,106,58,26,10,641,0,11,11,52,21,20,20,18,3,155,45,201,979,2244,411,335,182,56,18,4470,0,0,3,42,60,89,98,97,24,408,5,20,22,88,38,62,69,47,26,377,116,1534,1999,4159,6521,5446,5063,3289,1440,29567,0,4,18,108,50,53,28,14,0,282,3,20,11,91,74,62,36,28,13,342,6,32,54,275,271,358,760,425,269,2450
404,15,75,293,1164,724,585,250,132,51,3286,0,7,8,32,20,26,15,19,9,138,0,9,8,31,21,6,0,0,0,68,54,291,516,1460,544,383,376,332,234,4193,261,445,658,1602,923,908,696,598,441,6532,5926,11108,14197,31686,15810,14439,10790,7701,4717,116373,9,43,162,210,44,23,14,0,0,506,10981,18730,21109,39422,20855,17604,11053,6097,3719,149564,14,69,25,265,26,5,3,0,0,406,0,4,56,345,196,195,93,65,4,962,0,10,35,235,186,138,94,41,13,758,11,18,23,145,57,45,27,3,0,331,0,5,3,34,17,26,21,3,0,115,22,103,1207,1677,370,271,159,138,38,3975,0,0,26,160,118,175,173,195,71,921,11,57,22,118,20,57,70,25,30,408,48,335,411,1336,1811,1857,1408,848,450,8508,0,5,11,51,24,31,10,8,0,139,5,13,25,81,39,24,24,14,9,230,0,19,53,155,115,156,581,200,140,1407
