SA4_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
405,0,0,0,0,5,3,9,8,0,26,0,0,0,15,0,5,0,0,0,30,0,0,4,0,0,0,0,0,0,7,0,3,4,9,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,5,3,18,11,19,5,7,0,74,3,0,0,14,4,4,0,0,0,22,0,0,0,6,4,9,23,13,3,59,0,0,0,10,8,9,0,0,0,23,0,14,10,52,32,71,89,42,13,325,117,317,288,781,628,724,652,339,167,4015,3032,6934,5807,10805,7634,8791,7522,3629,1199,55355,0,0,0,0,0,0,0,0,0,0,2650,6005,4754,9662,6210,6634,5389,2874,1511,45689,0,0,0,7,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,3,13,6,6,13,0,3,47,0,0,0,3,0,0,0,0,0,4
406,0,0,0,0,3,6,13,11,0,39,0,8,4,36,13,0,3,0,0,61,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,8,0,0,7,12,3,11,6,4,0,46,0,0,0,14,5,0,0,0,0,22,0,0,0,4,9,15,8,5,3,50,0,8,8,24,9,3,0,0,0,50,3,21,12,61,59,63,78,53,16,372,189,343,360,977,620,615,430,228,87,3849,2731,5472,4796,10669,6156,5847,4165,2012,627,42471,0,0,0,0,0,0,0,0,0,0,2421,4704,3922,8242,4376,3918,2739,1357,675,32359,0,6,0,19,0,0,0,0,0,29,0,0,0,0,3,3,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,21,8,3,0,3,0,35,0,0,0,4,3,0,3,0,0,9
407,0,0,0,0,10,6,15,9,3,42,0,6,8,40,5,0,3,3,0,71,0,0,32,131,0,0,0,0,0,161,4,36,29,26,3,0,0,0,0,108,0,0,0,0,0,0,4,0,0,6,0,0,0,11,6,3,6,3,0,38,7,10,12,30,27,29,36,8,0,159,7,15,14,71,27,13,5,4,0,157,0,0,4,6,11,26,27,13,6,97,0,9,12,19,13,14,5,3,0,79,8,48,68,204,98,139,140,104,48,854,242,558,613,1418,1046,1150,1081,587,233,6931,4873,11387,9891,19301,12597,13618,12441,6305,2128,92538,0,5,22,44,8,0,0,0,0,85,4457,9517,8076,15324,9841,10417,8914,4577,2352,73479,0,3,0,17,0,0,0,0,0,25,0,0,0,0,3,0,3,0,0,9,0,0,4,16,7,0,0,0,0,31,0,3,9,25,9,16,12,0,0,76,0,0,0,0,0,3,0,0,0,3
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,17,23,3,3,5,0,0,54,3,12,29,73,55,39,23,0,0,231,50,56,259,626,282,239,168,43,13,1734,0,0,0,0,0,0,0,0,0,0,32,52,128,215,126,106,73,14,6,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
501,0,0,0,5,3,10,3,4,0,22,0,11,0,32,10,6,3,3,0,65,3,0,24,97,0,0,0,0,0,127,3,22,23,3,3,0,0,0,0,51,0,0,0,0,0,0,4,6,0,15,0,0,0,4,0,0,0,0,0,8,5,24,27,56,44,52,44,16,9,271,0,4,8,31,19,0,3,0,0,65,0,0,3,27,30,39,33,14,3,153,3,19,35,98,76,75,32,0,3,342,9,66,55,261,146,132,129,62,28,880,366,772,683,1825,1141,1124,887,504,170,7470,5755,12557,9771,20777,12184,11510,9186,4158,1280,87174,0,3,14,11,3,0,0,0,0,36,4902,10403,7455,15587,8463,8206,5692,2849,1208,64755,0,0,3,20,0,3,0,0,0,29,0,0,0,5,0,0,0,0,0,11,0,0,0,0,4,5,0,0,0,9,0,4,9,86,25,31,12,0,3,167,0,0,0,10,3,3,0,0,0,14
502,0,0,0,0,0,0,5,6,0,12,0,17,0,39,8,0,3,0,0,69,0,0,0,10,0,0,0,0,0,13,7,19,18,14,3,3,0,0,0,64,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,3,0,0,5,3,15,19,32,27,27,26,11,0,161,0,5,3,12,0,4,0,0,0,27,0,16,12,42,35,32,43,34,4,214,0,7,18,38,29,24,16,6,0,140,5,58,61,165,107,79,96,47,15,632,146,308,319,869,511,507,500,331,147,3634,2859,6104,5531,10300,6112,5811,5948,3454,1025,47146,0,0,0,0,0,0,0,0,0,0,2479,4738,4090,7203,3698,4106,3630,2129,828,32899,0,3,0,14,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,4,5,0,0,13,3,0,0,0,0,17,4,7,14,26,12,12,21,0,0,92,0,0,0,6,3,3,3,3,0,17
503,0,0,0,20,5,23,16,15,5,79,3,15,13,102,35,19,19,16,8,240,5,4,18,156,10,11,5,0,0,218,8,19,40,72,16,10,0,4,0,172,0,0,3,15,7,15,26,15,7,91,0,0,8,35,5,3,10,3,0,69,37,116,108,249,93,110,57,18,13,799,3,7,56,172,66,93,45,13,9,470,0,3,21,85,42,34,41,14,6,244,0,3,49,117,47,60,20,5,0,312,66,228,384,1783,368,288,179,101,36,3425,298,446,787,2841,888,757,578,321,152,7070,4242,9158,11139,27692,10817,9249,6644,3312,1346,83608,0,0,6,7,4,3,0,0,0,20,3320,6777,7176,12414,5976,5222,3627,2161,1342,48025,3,9,8,55,6,3,0,0,0,88,0,0,0,38,8,17,7,10,3,86,0,0,3,11,9,0,0,0,0,27,7,28,57,216,85,41,23,5,6,459,0,5,3,41,10,9,4,0,0,72
504,0,0,3,33,30,35,46,25,7,195,3,42,40,173,68,45,49,26,8,451,3,7,12,96,3,5,0,0,0,119,5,38,64,92,18,9,0,0,0,217,0,3,16,60,30,32,31,19,0,175,0,0,4,36,4,3,5,4,0,55,10,41,37,84,81,73,47,13,0,388,14,40,138,647,457,309,127,50,15,1804,0,10,13,54,57,47,46,17,4,246,0,46,91,234,106,79,22,8,0,588,35,277,512,1500,609,423,328,170,51,3907,468,782,931,2550,1239,995,734,425,196,8321,8651,16427,16574,37554,17393,13803,9317,4481,1405,125604,0,10,65,96,23,5,8,0,0,214,7336,12392,11107,20638,9051,7147,4460,2175,969,75272,0,8,10,61,4,13,3,0,3,106,0,5,17,119,56,49,25,10,4,288,0,3,8,56,28,23,4,0,4,124,7,21,23,70,33,35,20,11,3,218,0,0,7,24,16,6,12,4,0,67
505,0,0,8,90,54,90,54,37,13,348,6,32,35,227,68,70,65,26,8,531,4,6,32,242,10,14,6,0,0,313,39,143,157,149,26,12,12,0,0,532,5,17,32,274,216,224,229,92,13,1098,0,3,21,82,21,15,7,8,0,149,22,133,137,264,171,138,86,26,13,985,25,133,240,1182,766,576,236,82,25,3259,7,83,113,302,214,147,126,44,28,1071,0,56,251,592,425,251,106,29,10,1713,127,786,1411,4264,1557,1137,653,335,111,10382,933,1513,1812,5297,2227,1743,1213,736,377,15862,18478,35667,35027,78583,35901,27850,19276,9564,3243,263603,0,39,106,231,74,37,15,11,0,519,15623,25641,21360,39002,16539,14059,9566,5352,2563,149701,3,5,10,78,12,15,8,0,0,141,0,0,37,171,151,113,32,16,0,520,0,6,15,97,49,37,19,10,3,233,9,55,69,313,113,93,47,18,7,739,0,12,19,59,46,32,24,3,0,189
506,0,0,0,20,24,28,33,22,9,131,20,200,229,1052,293,143,82,35,7,2074,5,5,43,490,19,22,8,0,0,594,30,145,193,253,34,14,10,3,0,679,0,0,0,16,7,7,10,3,0,42,3,7,26,134,76,30,13,3,0,287,12,115,86,217,137,137,86,19,3,813,3,35,128,369,150,127,41,14,6,875,0,12,16,112,107,84,106,49,17,499,5,104,189,460,197,135,45,15,5,1155,140,817,1122,3309,1168,706,522,263,107,8158,931,1487,1965,5492,2146,1828,1315,811,404,16380,17004,30815,35070,77224,30734,24972,17839,8394,2909,244968,9,57,244,395,77,40,17,9,0,847,14279,21493,20080,33712,13903,12819,8475,4253,2279,131299,20,91,54,406,37,17,8,0,0,630,0,4,8,53,23,28,8,5,0,116,5,12,15,97,31,40,12,3,0,217,3,30,46,198,63,47,29,19,8,442,0,5,8,68,44,44,34,11,3,224
507,0,0,4,48,39,57,53,37,6,243,3,37,32,201,79,79,52,15,5,500,3,6,26,166,10,13,14,0,0,242,15,45,72,58,11,8,7,3,0,221,0,0,0,9,8,10,7,7,0,44,0,0,3,31,20,9,3,3,0,74,19,114,100,265,119,118,90,22,3,847,11,18,54,108,68,50,18,7,0,325,0,33,41,165,141,118,98,47,20,670,0,58,100,325,173,130,36,15,8,844,75,382,520,1903,948,819,610,310,86,5645,752,1253,1658,4487,2072,1592,1160,765,362,14097,13798,26935,26397,57322,27099,21449,14969,7898,2745,198605,0,0,3,19,5,0,0,0,0,30,12058,20167,18166,32467,14211,11715,7408,4328,2428,122951,3,9,8,97,10,3,7,0,0,140,0,0,20,114,64,77,24,16,6,318,4,0,3,30,3,0,0,0,0,45,11,43,51,262,110,62,22,11,3,567,0,6,7,68,44,45,19,13,3,205
509,0,0,0,0,3,0,8,3,4,20,0,0,7,38,8,3,6,4,3,71,0,0,5,39,0,0,0,0,0,47,6,36,29,7,0,0,0,0,0,89,0,0,0,0,0,0,4,0,0,7,0,0,0,4,0,0,0,0,0,10,3,14,15,32,25,37,28,11,3,170,0,4,14,43,24,5,0,0,0,96,0,0,0,11,26,36,16,15,6,112,4,7,15,44,25,35,20,5,0,157,3,30,30,190,115,140,130,64,21,713,310,667,578,1569,1069,1204,885,531,168,6976,4083,8941,7222,14918,9783,10509,8419,4005,1183,69062,0,5,10,18,0,0,0,0,0,38,3443,7321,4949,10627,6526,6785,4758,2567,1067,48051,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,10,3,38,19,24,10,3,0,108,0,0,0,3,0,4,0,0,0,7
510,0,0,0,5,0,3,3,3,0,16,3,9,0,56,18,8,0,0,0,99,0,3,4,50,0,3,0,0,0,59,9,12,22,23,5,0,0,0,0,71,0,0,0,13,3,9,8,0,0,30,0,0,0,3,6,0,0,0,0,12,6,8,4,64,27,24,6,0,0,147,3,7,3,33,9,3,0,0,0,64,0,0,0,20,15,14,8,0,0,51,0,15,24,125,59,29,4,0,0,264,3,22,30,359,145,86,46,6,0,703,366,575,689,3886,1475,925,259,58,10,8240,3971,6547,5338,21749,8262,5343,1635,372,78,53302,0,0,0,3,0,0,0,0,0,3,3248,5196,3605,9894,3285,2240,715,226,74,28485,0,0,6,11,7,0,0,0,0,25,0,0,0,3,3,0,0,0,0,8,0,0,0,9,0,0,0,0,0,11,0,3,7,42,15,11,3,0,0,78,0,0,0,10,0,0,0,0,0,10
511,0,0,0,3,3,4,8,3,0,19,0,6,4,36,12,3,0,0,0,62,0,0,0,37,0,0,0,0,0,39,3,13,29,14,3,0,0,0,0,63,0,0,0,4,0,3,3,0,0,12,0,0,0,7,5,0,0,0,0,12,3,9,5,45,16,15,8,7,0,116,5,3,11,46,30,23,9,0,0,128,0,0,5,20,15,14,17,5,0,81,3,21,42,100,55,39,15,3,0,276,12,48,47,239,109,95,82,48,14,692,419,706,716,2190,1197,1057,630,286,83,7286,4222,8304,7228,16730,9112,7876,5145,2163,612,61391,0,0,0,3,0,0,0,0,0,3,3564,6614,5217,10701,5400,4733,2936,1488,529,41173,0,3,0,13,0,0,0,0,0,17,0,0,0,3,0,4,3,0,0,9,0,3,0,7,0,0,0,0,0,19,0,5,8,52,17,16,0,0,0,109,0,0,0,3,4,7,0,0,0,14
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,19,0,0,0,38,17,8,0,0,0,62,0,0,17,245,94,43,8,3,3,408,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,3,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,4,3,3,3,0,0,17,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,13,44,16,17,12,0,0,95,17,16,57,216,104,85,55,7,3,548,81,120,341,1376,638,540,375,58,12,3532,0,0,0,0,0,0,0,0,0,0,56,95,160,447,205,255,140,20,7,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,3,0,0,0,13,0,0,0,3,0,0,0,0,0,4
601,0,0,0,0,4,7,9,14,0,36,0,3,10,41,16,10,8,8,0,99,0,6,5,30,0,3,0,0,0,51,3,34,24,49,3,6,0,0,0,118,0,0,0,0,0,3,0,0,0,4,0,0,0,3,5,0,0,0,0,16,9,47,37,113,70,71,60,23,4,426,5,3,21,51,12,6,3,0,0,109,0,6,3,15,23,23,26,20,9,123,0,3,8,12,20,12,12,0,0,74,30,107,178,577,251,200,178,139,57,1719,320,568,644,1679,985,1062,870,557,197,6889,6666,13936,13968,27117,14285,14085,10584,5388,1906,107930,0,3,13,48,13,3,3,0,0,79,5907,11909,11328,22751,12090,11870,8446,4545,2330,91182,0,3,0,26,0,0,0,0,0,30,0,0,0,11,9,6,3,3,0,41,0,0,0,5,3,0,0,0,0,11,0,6,13,89,36,32,31,3,0,218,0,3,4,21,23,15,3,3,0,70
602,0,0,0,0,0,3,3,9,0,10,0,5,3,28,10,7,0,3,0,53,0,0,0,7,0,0,0,0,0,18,0,6,14,9,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,18,3,20,9,39,24,36,32,15,3,178,0,8,8,24,3,0,0,0,0,42,0,0,0,13,12,14,24,3,6,78,0,0,3,7,3,5,3,0,0,31,6,52,97,283,132,119,124,77,36,929,217,429,584,1156,815,912,812,425,166,5513,3954,8525,9076,14855,9373,9741,8165,3852,1230,68765,0,0,20,51,8,0,0,0,0,74,3413,7445,7180,13014,7968,7992,5946,3136,1531,57628,0,0,3,8,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,5,8,44,24,19,9,0,0,115,0,0,0,3,3,3,0,0,0,15
603,0,0,0,0,0,0,4,3,0,9,0,0,0,3,0,0,0,0,0,3,0,0,3,13,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,15,13,23,20,12,0,94,0,0,0,4,0,0,0,0,0,4,0,0,0,0,11,11,9,3,0,34,0,0,0,3,4,0,0,0,0,10,0,9,4,39,20,37,48,19,5,186,54,150,111,322,279,347,315,140,43,1763,868,2331,1764,3564,2742,3369,2875,1159,271,18953,0,0,0,0,0,0,0,0,0,0,839,1921,1411,2982,2136,2355,1697,677,227,14248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,10,0,0,36,0,0,0,0,0,0,0,0,0,0
604,0,0,0,0,0,5,5,5,0,15,0,7,0,11,7,4,0,3,0,37,0,0,0,31,0,0,0,0,0,36,0,3,10,6,4,0,0,0,0,20,0,0,0,0,0,0,7,0,0,6,0,0,0,3,0,0,3,0,0,5,5,6,11,27,18,18,22,3,0,115,4,0,0,3,0,0,0,0,0,10,0,0,0,6,4,9,24,12,3,63,0,0,0,10,3,3,4,0,0,30,9,17,20,55,41,70,66,73,22,362,130,314,342,800,627,718,632,358,109,4032,3025,6881,6348,11169,7412,7818,6398,3271,942,53261,0,0,0,0,0,0,0,0,0,0,2802,6045,5526,10316,6623,6477,4945,2676,1186,46601,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,3,3,0,6,21,11,12,10,4,0,61,0,0,0,3,3,0,3,0,0,11
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,3,25,10,8,4,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,9,33,9,10,9,3,0,75,27,16,90,207,77,52,48,8,0,524,0,0,0,0,0,0,0,0,0,0,14,13,47,93,42,36,26,3,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
701,0,0,0,3,6,3,3,4,0,28,11,24,24,162,51,21,11,10,4,329,9,5,8,123,4,4,0,3,0,162,20,47,47,71,21,11,3,3,0,223,0,0,0,3,5,3,0,0,0,10,0,0,0,9,10,3,0,0,0,29,12,22,24,76,41,29,29,3,0,228,4,17,40,122,62,57,20,3,0,333,0,0,5,30,16,11,9,3,0,71,3,17,25,103,39,21,5,0,0,209,47,167,182,761,368,265,201,108,20,2122,509,793,1033,3547,1400,1021,530,146,36,9013,5137,8931,9241,25525,10094,7434,4021,1246,273,71889,0,0,0,3,0,0,0,0,0,4,4242,6465,5530,12823,5178,3743,1749,539,178,40447,4,12,17,81,7,4,0,0,0,139,0,0,0,6,3,4,0,0,0,16,0,5,5,47,12,19,8,0,0,102,0,3,8,70,17,20,14,3,0,131,0,0,0,5,3,9,3,0,0,24
702,0,0,0,0,0,3,8,0,0,7,3,14,7,38,13,6,0,0,0,79,0,0,4,39,0,0,0,0,0,53,0,9,8,13,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,21,45,45,154,66,56,21,6,0,415,0,5,10,32,25,8,3,0,0,76,0,0,0,0,9,6,3,0,0,17,3,24,12,43,25,13,3,0,0,124,9,31,29,201,92,58,42,10,0,477,311,540,616,1473,773,671,336,106,18,4845,3829,7481,6962,13839,5881,4439,2119,624,116,45287,0,0,0,3,0,0,0,0,0,4,3249,6067,5453,10607,4371,3113,1328,448,128,34767,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,10,0,0,5,20,11,9,10,0,0,51,0,0,0,4,0,0,0,0,0,10
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,44,11,3,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,3,0,0,16,8,10,34,155,90,51,32,9,0,386,45,48,121,438,257,229,174,20,0,1332,0,0,0,0,0,0,0,0,0,0,28,56,33,193,125,132,55,9,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
